SA1_CODE_2021,M_Neg_Nil_inc_15_19_yr,M_Neg_Nil_inc_20_24_yr,M_Neg_Nil_inc_25_34_yr,M_Neg_Nil_inc_35_44_yr,M_Neg_Nil_inc_45_54_yr,M_Neg_Nil_inc_55_64_yr,M_Neg_Nil_inc_65_74_yr,M_Neg_Nil_inc_75_84_yr,M_Neg_Nil_inc_85_yr_over,M_Neg_Nil_inc_Tot,M_1_149_15_19_yr,M_1_149_20_24_yr,M_1_149_25_34_yr,M_1_149_35_44_yr,M_1_149_45_54_yr,M_1_149_55_64_yr,M_1_149_65_74_yr,M_1_149_75_84_yr,M_1_149_85_yr_over,M_1_149_Tot,M_150_299_15_19_yr,M_150_299_20_24_yr,M_150_299_25_34_yr,M_150_299_35_44_yr,M_150_299_45_54_yr,M_150_299_55_64_yr,M_150_299_65_74_yr,M_150_299_75_84_yr,M_150_299_85_yr_over,M_150_299_Tot,M_300_399_15_19_yr,M_300_399_20_24_yr,M_300_399_25_34_yr,M_300_399_35_44_yr,M_300_399_45_54_yr,M_300_399_55_64_yr,M_300_399_65_74_yr,M_300_399_75_84_yr,M_300_399_85_yr_over,M_300_399_Tot,M_400_499_15_19_yr,M_400_499_20_24_yr,M_400_499_25_34_yr,M_400_499_35_44_yr,M_400_499_45_54_yr,M_400_499_55_64_yr,M_400_499_65_74_yr,M_400_499_75_84_yr,M_400_499_85_yr_over,M_400_499_Tot,M_500_649_15_19_yr,M_500_649_20_24_yr,M_500_649_25_34_yr,M_500_649_35_44_yr,M_500_649_45_54_yr,M_500_649_55_64_yr,M_500_649_65_74_yr,M_500_649_75_84_yr,M_500_649_85_yr_over,M_500_649_Tot,M_650_799_15_19_yr,M_650_799_20_24_yr,M_650_799_25_34_yr,M_650_799_35_44_yr,M_650_799_45_54_yr,M_650_799_55_64_yr,M_650_799_65_74_yr,M_650_799_75_84_yr,M_650_799_85_yr_over,M_650_799_Tot,M_800_999_15_19_yr,M_800_999_20_24_yr,M_800_999_25_34_yr,M_800_999_35_44_yr,M_800_999_45_54_yr,M_800_999_55_64_yr,M_800_999_65_74_yr,M_800_999_75_84_yr,M_800_999_85_yr_over,M_800_999_Tot,M_1000_1249_15_19_yr,M_1000_1249_20_24_yr,M_1000_1249_25_34_yr,M_1000_1249_35_44_yr,M_1000_1249_45_54_yr,M_1000_1249_55_64_yr,M_1000_1249_65_74_yr,M_1000_1249_75_84_yr,M_1000_1249_85_yr_over,M_1000_1249_Tot,M_1250_1499_15_19_yr,M_1250_1499_20_24_yr,M_1250_1499_25_34_yr,M_1250_1499_35_44_yr,M_1250_1499_45_54_yr,M_1250_1499_55_64_yr,M_1250_1499_65_74_yr,M_1250_1499_75_84_yr,M_1250_1499_85_yr_over,M_1250_1499_Tot,M_1500_1749_15_19_yr,M_1500_1749_20_24_yr,M_1500_1749_25_34_yr,M_1500_1749_35_44_yr,M_1500_1749_45_54_yr,M_1500_1749_55_64_yr,M_1500_1749_65_74_yr,M_1500_1749_75_84_yr,M_1500_1749_85_yr_over,M_1500_1749_Tot,M_1750_1999_15_19_yr,M_1750_1999_20_24_yr,M_1750_1999_25_34_yr,M_1750_1999_35_44_yr,M_1750_1999_45_54_yr,M_1750_1999_55_64_yr,M_1750_1999_65_74_yr,M_1750_1999_75_84_yr,M_1750_1999_85_yr_over,M_1750_1999_Tot,M_2000_2999_15_19_yr,M_2000_2999_20_24_yr,M_2000_2999_25_34_yr,M_2000_2999_35_44_yr,M_2000_2999_45_54_yr,M_2000_2999_55_64_yr,M_2000_2999_65_74_yr,M_2000_2999_75_84_yr,M_2000_2999_85_yr_over,M_2000_2999_Tot,M_3000_3499_15_19_yr,M_3000_3499_20_24_yr,M_3000_3499_25_34_yr,M_3000_3499_35_44_yr,M_3000_3499_45_54_yr,M_3000_3499_55_64_yr,M_3000_3499_65_74_yr,M_3000_3499_75_84_yr,M_3000_3499_85_yr_over,M_3000_3499_Tot,M_3500_more_15_19_yr,M_3500_more_20_24_yr,M_3500_more_25_34_yr,M_3500_more_35_44_yr,M_3500_more_45_54_yr,M_3500_more_55_64_yr,M_3500_more_65_74_yr,M_3500_more_75_84_yr,M_3500_more_85_yr_over,M_3500_more_Tot,M_Personal_inc_ns_15_19_yr,M_Personal_inc_ns_20_24_yr,M_Personal_inc_ns_25_34_yr,M_Personal_inc_ns_35_44_yr,M_Personal_inc_ns_45_54_yr,M_Personal_inc_ns_55_64_yr,M_Personal_inc_ns_65_74_yr,M_Personal_inc_ns_75_84_yr,M_Personal_inc_ns_85_yr_over,M_Personal_inc_ns_Tot,M_OS_vis_15_19_yr,M_OS_vis_20_24_yr,M_OS_vis_25_34_yr,M_OS_vis_35_44_yr,M_OS_vis_45_54_yr,M_OS_vis_55_64_yr,M_OS_vis_65_74_yr,M_OS_vis_75_84_yr,M_OS_vis_85_yr_over,M_OS_vis_Tot,M_Tot_15_19_yr,M_Tot_20_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_Neg_Nil_inc_15_19_yr,F_Neg_Nil_inc_20_24_yr,F_Neg_Nil_inc_25_34_yr,F_Neg_Nil_inc_35_44_yr,F_Neg_Nil_inc_45_54_yr,F_Neg_Nil_inc_55_64_yr,F_Neg_Nil_inc_65_74_yr,F_Neg_Nil_inc_75_84_yr,F_Neg_Nil_inc_85_yr_over,F_Neg_Nil_inc_Tot,F_1_149_15_19_yr,F_1_149_20_24_yr,F_1_149_25_34_yr,F_1_149_35_44_yr,F_1_149_45_54_yr,F_1_149_55_64_yr,F_1_149_65_74_yr,F_1_149_75_84_yr,F_1_149_85_yr_over,F_1_149_Tot
50201102904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,5,0,0,3,0,0,3,0,0,0,6,0,0,3,5,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,7,16,13,14,18,9,6,0,71,3,0,0,0,3,4,0,0,0,11,0,0,0,0,0,0,0,0,0,10
50201102905,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,4,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,9,3,13,16,11,20,3,0,84,3,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,9
50201102907,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,6,0,0,0,0,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,3,5,0,0,8,0,0,3,0,0,0,0,0,0,6,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,8,8,23,15,14,9,0,86,0,0,3,0,0,3,0,0,0,16,4,0,0,0,0,0,0,0,0,6
50201102909,8,0,0,0,0,5,0,0,0,11,0,0,0,0,0,5,0,0,0,7,3,3,0,0,0,3,0,0,0,12,0,5,6,0,4,4,3,6,0,29,0,0,0,3,3,0,5,4,0,13,0,5,3,0,0,0,3,0,0,9,0,0,0,5,0,0,3,0,0,13,0,0,3,3,4,3,0,0,0,12,0,0,0,0,3,3,0,0,0,14,0,0,0,0,6,0,0,0,0,6,0,0,5,4,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,0,0,9,6,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,21,13,20,27,25,33,16,20,0,180,8,0,0,3,3,5,0,0,0,19,0,0,0,0,8,0,0,0,0,14
50201102910,10,0,3,0,0,3,4,0,0,20,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,3,3,3,0,16,0,3,6,3,0,0,9,7,3,42,0,0,0,0,6,5,10,4,0,25,0,0,0,0,3,3,12,6,0,29,0,10,4,4,0,0,3,3,0,13,0,3,0,0,0,3,4,0,0,11,0,0,6,3,4,0,0,3,0,18,0,5,4,0,4,0,0,0,0,8,0,0,0,3,4,0,0,0,0,9,0,0,0,3,3,6,0,0,0,11,0,0,3,3,6,0,0,0,0,21,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,9,0,4,6,8,3,5,6,0,4,29,0,0,0,0,0,0,0,0,0,0,21,16,37,33,38,34,55,31,13,282,7,0,4,3,3,7,4,0,0,34,10,0,0,0,0,0,0,0,0,12
50201102912,4,0,0,0,0,0,5,0,0,14,5,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,4,0,0,14,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,7,0,0,9,4,0,0,0,0,0,4,0,0,9,0,0,0,0,3,0,4,0,0,9,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,8,0,0,0,17,0,0,0,0,3,4,0,0,0,9,0,0,3,0,0,4,0,0,0,8,0,0,3,5,3,4,3,0,0,17,0,0,5,11,11,3,9,0,0,37,0,0,7,7,0,0,0,0,0,13,0,0,4,4,0,0,0,0,0,12,0,0,5,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,11,11,30,38,46,30,33,5,4,202,4,0,14,10,4,8,0,0,0,43,4,0,0,4,0,3,0,0,0,12
50201102913,9,0,0,0,3,6,5,5,0,29,3,0,0,0,4,0,3,0,0,14,0,0,0,0,0,6,6,0,0,14,0,0,0,4,0,0,3,0,0,9,4,0,0,0,0,0,7,0,0,9,0,4,0,0,0,5,3,3,0,12,0,0,3,0,0,4,6,0,0,18,0,0,0,0,3,4,0,0,0,9,0,0,0,3,0,7,0,0,0,9,0,0,0,0,0,5,0,0,0,11,0,0,0,4,4,0,3,0,0,16,0,0,0,0,5,0,0,0,0,5,0,0,0,10,7,0,0,0,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,3,0,0,12,0,0,0,0,0,8,0,0,0,12,0,0,0,0,0,0,0,0,0,0,14,11,15,24,34,50,42,16,4,214,4,0,0,4,0,12,9,0,0,25,0,0,0,0,0,3,4,0,0,14
50201102914,5,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,3,0,7,0,0,0,0,3,0,3,0,0,17,0,0,5,0,3,3,11,11,4,46,3,0,0,0,3,9,8,8,0,30,0,3,0,0,0,0,0,4,0,15,0,0,4,0,0,0,3,0,0,17,0,0,3,0,0,4,0,0,0,13,0,0,5,5,0,4,0,0,0,21,0,0,5,0,0,0,0,0,0,14,0,0,3,5,5,0,0,0,0,16,0,0,0,0,0,0,4,0,0,8,0,0,4,3,5,6,0,0,0,18,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,4,3,19,0,0,0,0,0,0,0,0,0,0,23,13,38,32,34,35,39,34,11,254,13,0,6,3,6,11,3,0,0,41,0,0,3,0,0,0,0,0,0,8
50201102915,4,5,0,0,0,4,3,0,0,17,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,5,0,0,0,3,0,0,3,0,15,0,0,0,0,0,0,0,5,3,12,0,0,0,3,0,0,4,5,0,9,0,6,0,0,0,4,0,3,3,16,0,0,3,0,0,7,0,0,0,10,0,0,0,0,0,4,3,0,0,8,0,0,0,0,5,3,4,0,0,8,0,0,0,0,0,7,0,0,0,8,0,0,0,0,3,3,3,0,0,14,0,0,4,4,3,0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,13,12,18,16,29,31,24,15,5,161,7,0,0,8,7,10,4,0,0,33,0,0,0,0,0,4,0,0,0,7
50201102916,5,0,0,0,0,0,0,0,0,7,4,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,6,0,9,0,0,0,3,0,4,3,10,0,20,0,0,0,0,4,3,7,0,0,19,0,0,0,0,0,0,7,3,3,15,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,12,0,4,0,3,0,0,4,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,10,0,0,0,3,0,3,0,0,0,9,0,0,0,6,3,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,7,9,15,9,48,0,0,0,0,0,0,0,0,0,0,20,11,10,24,16,26,28,35,24,193,6,0,0,0,0,4,3,0,0,18,3,0,0,0,0,0,0,0,0,13
50201102917,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,3,0,10,0,0,0,0,0,4,7,4,5,21,0,0,0,0,4,0,4,0,0,8,0,5,0,0,0,0,3,0,0,9,0,0,4,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,7,11,13,11,12,22,27,10,5,113,5,0,4,0,0,3,0,0,0,13,4,0,0,0,0,5,0,0,0,3
50201102919,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,13,6,0,23,0,0,0,0,0,0,9,3,0,15,0,0,3,0,0,0,10,0,0,22,0,0,0,0,4,0,4,8,0,11,0,0,0,3,3,3,3,0,0,13,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3,4,0,0,0,11,0,0,4,0,0,3,0,0,0,14,0,0,0,0,0,7,0,0,0,7,0,0,5,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,6,0,0,3,0,0,5,0,0,6,21,0,0,0,0,0,0,0,0,0,0,9,11,20,11,26,39,53,30,3,190,3,3,0,0,7,7,3,0,0,26,0,0,0,0,0,0,0,0,0,3
50201102920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,7,6,8,3,0,38,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
50201102921,9,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,6,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,6,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,10,7,11,11,18,21,16,4,0,97,4,0,0,0,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,8
50201102922,6,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,12,0,0,0,9,12,6,0,0,0,33,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,12,12,21,23,20,18,9,3,0,122,8,0,0,4,3,0,0,0,0,23,3,0,0,0,0,0,0,0,0,9
50201102923,0,0,0,3,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,7,3,0,0,0,0,0,6,6,0,17,0,5,0,0,0,5,5,0,0,15,0,4,3,0,0,0,3,3,0,23,0,0,0,0,0,0,3,0,0,12,0,0,5,3,3,0,0,0,0,16,0,0,6,5,6,0,0,0,0,19,0,7,14,5,0,0,0,0,0,27,0,0,6,7,6,0,0,0,0,22,0,3,9,8,0,0,0,0,0,27,0,0,17,14,7,7,0,0,0,48,0,0,3,3,5,0,0,0,0,6,0,0,0,6,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,10,31,87,64,30,17,22,8,0,277,6,0,13,14,7,3,3,0,0,51,5,0,4,0,0,0,3,0,0,14
50201102924,3,6,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,4,7,4,3,0,3,0,0,5,0,18,4,0,0,6,4,4,3,0,0,23,0,0,0,5,3,3,3,7,0,14,0,0,0,0,0,3,7,0,0,21,4,0,0,3,0,0,4,0,0,12,0,0,3,5,0,3,0,0,0,16,0,0,5,0,0,0,0,0,0,13,0,0,0,6,3,0,0,0,0,10,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,4,6,5,3,0,0,0,23,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,20,7,23,39,28,31,29,10,3,204,9,0,6,4,5,3,0,0,0,26,0,0,0,6,0,4,0,0,0,10
50201102925,9,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,4,0,0,12,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,9,0,0,5,5,0,0,0,0,0,7,0,0,4,0,5,0,0,0,0,6,0,0,3,5,10,5,0,0,0,27,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,23,22,18,19,14,15,0,132,0,0,0,5,0,4,4,0,0,12,10,0,0,0,0,0,0,0,0,12
50201102926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50201102927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50201102928,8,0,0,3,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,3,0,0,11,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,10,0,0,0,6,0,6,3,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,9,0,0,0,0,3,0,0,0,0,9,0,0,0,3,4,0,0,0,0,8,0,0,3,0,7,4,0,0,0,16,0,0,4,0,3,3,0,0,0,12,0,0,0,5,9,8,0,0,0,19,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,9,0,0,0,9,3,4,0,0,0,22,0,0,0,0,0,0,0,0,0,0,14,9,15,32,34,38,21,8,0,169,4,0,5,0,3,3,0,0,0,19,3,0,0,0,0,0,3,0,0,8
50201102929,3,0,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,3,0,15,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,3,4,0,0,0,0,5,0,0,0,0,0,4,0,0,0,5,0,0,0,4,4,0,0,0,0,9,0,0,0,3,8,7,0,0,0,15,0,0,0,9,9,8,0,0,0,26,0,0,0,8,0,0,0,0,0,5,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,9,21,32,25,17,11,0,143,0,0,5,0,3,3,6,0,0,20,4,0,0,3,0,5,0,0,0,14
50201102930,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,6,0,0,0,10,0,0,0,4,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,3,3,9,9,18,17,12,0,76,3,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0
50201102931,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,13,0,0,0,0,0,3,0,0,0,5,0,0,3,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,12,0,0,10,3,10,4,0,0,0,26,0,0,0,3,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,8,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,7,5,30,26,14,14,13,5,0,120,7,0,7,5,4,7,0,0,0,23,6,0,0,0,0,0,0,0,0,5
50201102932,8,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,8,0,0,0,0,5,5,5,0,0,11,4,0,5,0,0,4,9,5,0,19,0,4,0,0,0,0,4,0,0,13,3,0,0,0,0,0,4,0,0,9,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,9,0,0,7,4,3,5,0,0,0,16,0,0,4,3,6,5,0,0,0,14,0,0,0,5,3,0,0,0,0,11,0,0,0,0,6,0,0,0,0,8,0,0,7,8,7,3,0,0,0,25,0,0,0,0,3,0,0,0,0,5,0,0,0,4,8,5,0,0,0,17,0,0,0,0,0,4,6,0,0,13,0,0,0,0,0,0,0,0,0,0,20,13,27,26,35,30,31,10,3,196,4,0,0,6,4,3,3,0,0,25,7,0,0,0,0,6,0,0,0,15
50301103001,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,6,4,11,0,0,0,0,0,0,0,3,8,9,0,0,0,0,0,0,0,6,5,11,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,5,3,12,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,3,4,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,5,4,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,9,11,7,0,4,3,29,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,3,3,10,9,13,17,17,43,36,153,0,0,0,0,0,0,5,0,0,11,0,0,0,0,0,0,0,3,0,3
50301103002,3,0,0,0,0,0,0,0,0,13,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,5,0,0,10,0,6,0,0,0,0,3,4,0,9,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,0,5,4,0,0,0,0,0,15,0,0,3,5,0,3,0,0,0,17,0,0,0,0,4,0,0,0,0,7,0,0,0,5,18,13,3,0,0,38,0,0,0,0,3,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,12,10,16,17,31,18,15,12,8,134,4,0,0,3,3,4,0,0,0,12,5,0,0,0,0,0,0,0,0,9
