SA1_CODE_2021,P_NS_0_14,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_over,P_NS_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
50101100421,5,0,0,4,0,0,0,0,0,10,82,29,43,70,53,38,18,10,5,352
50101100422,33,3,12,13,10,0,0,0,0,68,229,52,101,150,71,50,36,17,0,703
50101100423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
50101100424,4,0,0,0,10,3,0,0,0,19,91,35,30,59,64,25,26,9,5,338
50101100425,11,0,0,7,4,0,0,0,0,23,75,25,33,45,52,29,32,8,4,302
50101100426,14,5,7,3,3,3,0,0,0,31,76,30,51,67,49,32,12,0,0,315
50101100427,15,5,6,12,0,0,5,0,0,43,128,44,75,97,54,31,25,8,0,462
50101100428,0,0,0,0,0,0,0,0,0,3,0,5,5,0,0,3,14,15,5,40
50101100429,3,0,4,3,0,6,4,0,0,26,59,19,21,34,46,53,28,19,0,281
50101129301,6,0,0,0,3,0,0,0,0,10,83,39,31,63,43,23,15,11,0,305
50101129302,3,4,5,3,4,5,5,3,0,28,34,8,31,22,19,51,32,21,14,227
50101129303,4,4,9,5,7,7,6,4,0,40,35,28,43,26,45,63,69,41,9,364
50101129304,4,4,7,5,4,6,0,4,0,39,55,28,23,38,47,41,38,25,7,286
50101129305,0,0,0,0,0,0,0,0,0,4,14,17,12,10,25,34,25,31,5,171
50101129306,5,0,0,0,4,4,4,0,0,16,72,38,25,32,62,56,71,21,5,388
50101129307,0,0,0,0,0,0,0,0,0,3,7,6,0,4,4,6,3,0,0,36
50101129308,0,0,0,0,3,0,8,3,0,20,9,14,8,10,18,21,70,68,29,243
50101129309,0,0,0,0,0,0,0,0,0,0,16,3,9,8,5,13,6,0,0,51
50101129310,18,6,5,0,6,0,0,0,0,34,124,53,101,61,50,37,35,17,0,485
50101129311,0,0,0,0,0,0,0,0,0,3,0,3,3,0,8,9,7,0,0,25
50101129312,7,4,3,0,3,10,4,0,0,33,32,30,29,22,37,35,49,15,0,243
50101129313,0,4,0,0,0,0,0,0,0,9,25,14,7,9,21,23,37,11,0,151
50101129314,4,5,0,4,3,0,3,0,0,14,87,31,59,49,45,28,25,17,5,357
50101129315,8,0,4,3,0,0,0,0,0,17,147,63,82,79,66,31,38,13,4,530
50101129316,0,4,0,0,5,4,7,0,0,21,43,28,10,22,50,64,80,31,14,355
50101129317,3,0,4,0,0,0,0,0,0,16,41,31,35,26,27,14,20,7,4,207
50101129318,7,3,0,0,0,0,0,3,0,24,81,33,28,55,46,24,34,14,0,315
50101129319,5,0,0,0,0,0,0,0,0,5,55,14,30,35,44,35,48,9,4,282
50101129320,0,0,0,0,0,5,0,0,0,22,87,45,9,54,74,69,53,25,6,413
50101129321,0,0,0,0,3,0,0,0,0,16,24,29,40,22,36,43,40,34,14,274
50101129322,4,0,7,3,0,0,0,5,0,23,75,40,32,56,60,63,45,34,10,429
50101129323,0,0,0,0,0,0,6,5,0,7,23,19,9,7,20,39,40,14,4,169
50101129324,0,5,0,6,4,7,0,0,0,16,96,44,43,62,60,48,51,40,0,443
50101129325,0,0,0,3,3,0,5,0,0,8,53,39,11,23,67,54,41,8,0,289
50101129326,4,8,4,3,9,7,6,4,0,46,46,47,47,38,48,73,66,30,17,403
50101129327,12,3,6,3,10,7,8,4,0,59,54,60,37,30,65,72,89,44,11,472
50101129328,16,9,11,11,7,4,3,6,0,60,114,46,69,68,58,71,57,45,5,532
50101129329,8,18,22,16,4,24,14,4,0,105,65,54,60,75,62,89,104,49,19,582
50101129401,6,3,3,3,0,0,0,0,0,19,40,21,12,18,22,29,11,7,4,157
50101129402,9,0,4,3,0,0,0,0,0,21,88,27,16,56,33,26,17,16,0,274
50101129403,0,0,0,0,0,0,0,0,0,0,3,7,4,4,5,0,3,0,0,21
50101129404,12,5,4,0,6,4,0,0,0,35,77,33,24,56,58,38,45,10,0,342
50101129405,0,3,0,5,4,4,0,0,0,20,125,64,70,68,64,38,26,6,0,469
50101129406,3,4,0,3,3,0,0,5,0,22,70,55,37,52,60,32,62,32,4,394
50101129407,9,4,3,9,0,8,7,9,0,40,47,13,14,36,31,47,42,35,4,264
50101129408,15,0,6,4,6,17,0,5,0,53,78,42,67,54,57,71,62,54,17,508
50101129409,3,3,0,4,5,9,9,0,0,27,52,45,24,35,46,59,43,19,9,327
50101129410,7,4,7,3,5,4,3,0,0,34,49,33,29,32,43,41,40,20,6,300
50101129411,8,5,3,6,0,5,0,3,0,28,78,40,43,48,48,50,50,13,11,381
50101129412,12,9,0,4,5,7,0,0,0,45,76,49,31,62,47,64,60,32,21,441
50101129413,3,3,5,0,5,0,0,0,0,13,94,38,78,43,36,20,12,4,0,331
50101129414,0,0,0,0,0,3,0,3,4,12,25,18,12,23,16,36,55,80,107,364
50101129415,0,6,3,3,0,0,0,0,0,16,62,41,21,30,55,60,32,25,3,316
50101129416,14,10,14,16,19,37,23,3,4,151,84,53,76,79,97,159,120,65,16,754
50101129417,3,0,0,4,0,3,0,0,0,15,51,29,21,37,32,33,52,13,0,268
50101129418,7,0,5,0,3,3,5,0,0,20,45,22,19,24,54,29,36,20,12,249
50101129419,12,3,8,4,0,0,5,0,0,37,241,94,65,159,99,60,78,33,0,827
50101129420,0,0,0,0,0,0,0,0,0,5,33,24,22,20,30,45,24,22,5,217
50101129421,6,0,0,3,7,6,5,0,0,32,62,22,21,37,42,42,54,16,8,306
50101129422,14,5,3,9,5,4,0,0,0,34,94,47,29,45,57,42,19,17,4,355
50101129423,3,0,5,3,0,0,0,0,0,17,40,24,21,26,20,36,32,19,6,216
50101129424,5,0,0,0,4,0,0,0,0,5,9,5,3,5,13,18,10,7,0,73
50101129425,3,3,0,3,5,9,4,0,0,29,61,21,27,44,55,88,73,35,18,419
50101129426,9,9,3,6,5,7,0,0,0,31,122,53,104,59,36,32,31,23,0,457
50101129427,3,0,0,3,0,0,0,0,0,4,43,12,10,26,13,7,7,3,0,121
50101129428,10,6,10,11,0,5,7,3,0,46,76,33,35,52,37,56,52,30,7,378
50101129429,13,0,3,4,13,0,0,0,0,33,126,68,40,75,86,76,56,12,3,536
50101129430,6,5,3,0,5,0,0,0,0,25,85,43,38,56,59,44,25,11,8,354
50101129431,4,0,0,0,0,0,4,0,0,8,62,40,51,43,24,20,19,0,0,254
50101129432,11,8,7,3,5,15,10,14,10,74,41,27,32,21,33,40,34,51,28,308
50101129433,12,3,0,8,4,5,4,0,0,25,49,41,21,44,61,42,42,16,3,316
50101129434,3,0,0,0,0,0,0,0,0,7,35,22,27,28,33,36,33,18,13,241
50101129435,11,0,0,7,6,7,5,5,0,35,82,62,31,49,85,66,59,39,10,482
50101129436,12,3,3,3,3,4,0,6,0,37,39,25,35,37,40,49,45,42,10,326
50101129437,6,3,5,0,9,0,0,0,0,23,57,25,21,33,49,53,31,23,0,288
50101129438,9,0,0,0,4,0,3,4,0,26,25,16,23,19,27,28,25,13,3,176
50101129439,0,0,0,0,0,0,3,6,17,30,20,14,35,15,12,20,76,150,161,502
50101129440,9,5,0,6,3,5,4,0,0,38,169,58,63,113,57,54,45,12,0,568
50101129441,9,6,7,3,10,0,0,0,0,39,100,61,35,49,87,58,51,20,0,455
50101129442,10,3,8,5,3,4,0,6,0,30,115,59,36,69,59,51,46,22,0,464
50101129443,5,0,6,4,9,12,4,10,5,47,54,49,62,36,58,101,82,52,39,533
50101129444,9,3,0,5,3,5,0,3,0,31,160,58,56,104,71,56,74,20,3,600
50101129445,3,0,0,3,6,0,5,0,0,22,116,47,31,64,78,42,68,22,4,466
50101129446,4,4,4,0,4,0,6,3,0,25,57,32,41,47,52,38,89,43,28,417
50101129447,4,0,0,8,5,6,8,0,0,34,105,39,26,50,57,64,62,25,13,438
50101129448,3,5,8,7,0,3,0,0,0,27,116,50,53,65,56,45,45,10,0,443
50101129449,0,3,3,0,0,5,7,3,0,25,31,24,31,28,47,60,51,22,6,306
50101129450,5,3,4,0,0,0,0,0,0,21,30,24,19,29,44,40,27,11,10,240
50101129451,9,0,3,4,5,0,5,4,7,40,66,34,31,53,53,34,75,55,73,472
50101129452,0,0,0,0,0,3,0,7,0,11,0,0,0,0,0,19,125,123,19,288
50102100502,15,8,3,14,0,0,0,0,0,44,368,131,170,217,88,43,37,8,3,1063
50102100504,3,0,0,0,3,0,0,0,0,15,50,18,10,37,34,28,38,20,4,239
50102100505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100506,0,6,12,10,13,22,13,9,0,68,4,15,19,23,39,62,30,14,0,201
50102100507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100508,0,0,7,4,5,3,4,8,0,28,46,32,20,41,37,59,48,22,15,316
50102100509,12,6,4,0,3,3,7,0,0,47,204,76,62,104,85,92,83,52,16,784
50102100510,26,15,13,12,7,8,0,0,0,77,408,179,301,217,138,74,35,10,0,1373
50102100511,4,0,0,0,0,9,3,0,0,21,54,30,29,37,46,57,58,32,10,348
50102100512,0,0,0,4,0,0,0,0,0,12,33,25,19,27,19,32,35,9,7,200
50102100513,6,5,3,9,3,5,0,0,0,21,54,39,22,42,48,49,43,25,4,336
50102100514,25,12,6,4,10,5,0,0,0,58,195,89,85,89,77,50,18,4,0,613
50102100515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
50102100516,0,3,0,5,0,7,0,0,0,18,61,22,18,37,36,47,48,21,0,289
50102100517,4,0,5,0,0,0,6,0,0,21,31,14,33,23,22,39,49,54,26,292
50102100518,10,3,7,6,9,7,6,4,0,51,161,65,84,100,83,108,88,45,15,750
50102100519,5,3,0,7,0,8,6,0,0,29,80,52,46,47,68,97,62,38,10,499
50102100520,6,4,0,4,0,6,4,6,0,23,55,43,32,37,35,54,38,26,0,312
50102100521,0,3,3,0,3,0,0,0,0,18,73,30,36,45,39,54,61,38,12,387
50102100522,0,7,0,6,0,0,0,0,0,18,49,47,32,37,35,45,38,22,0,293
50102100524,7,0,0,0,0,3,4,0,0,24,73,31,37,46,44,58,34,11,0,344
50102100525,9,6,3,3,4,5,0,3,0,34,71,41,30,39,31,29,42,23,5,303
50102100526,6,3,4,8,0,8,0,0,0,33,74,34,57,40,27,33,34,6,0,305
50102100527,6,3,4,0,5,0,8,0,0,29,62,42,33,33,50,48,56,31,4,364
50102100528,0,4,0,0,5,0,0,0,0,8,22,20,25,22,24,23,30,27,11,203
50102100529,4,3,0,0,6,4,3,0,0,25,63,51,38,32,37,57,36,13,3,324
50102100530,10,0,0,4,9,8,5,0,0,32,165,56,47,94,98,103,65,11,0,641
50102100531,3,10,0,3,3,3,0,0,0,32,81,53,14,52,79,71,52,13,9,419
50102100532,3,0,0,3,8,8,0,3,0,23,61,27,16,35,56,90,55,33,5,377
50102100533,30,12,7,14,3,7,4,3,0,84,397,138,266,228,146,82,74,25,0,1356
50102100534,7,0,9,9,8,0,0,3,0,43,148,68,61,82,96,73,38,35,3,603
50102100536,9,0,0,0,0,4,0,0,0,13,97,38,31,50,45,32,13,9,3,323
50102100537,3,4,0,0,0,3,3,0,0,25,55,40,29,30,50,42,38,23,0,308
50102100538,0,0,0,0,0,5,6,0,0,16,84,43,26,49,55,72,69,16,4,419
50102100539,0,0,0,0,4,3,0,0,0,13,53,37,30,34,47,33,24,5,0,268
50102100540,6,4,0,0,0,0,0,0,0,13,68,62,20,34,76,79,54,14,4,409
50102100541,0,0,5,3,0,0,0,0,0,10,57,22,25,30,25,22,12,4,0,197
50102100542,3,0,0,0,3,0,0,0,0,4,42,12,24,26,19,11,3,0,0,148
50102100543,4,0,0,0,0,0,0,0,0,10,82,44,28,44,44,42,31,10,4,325
50102100544,7,0,6,0,4,7,0,0,0,21,76,24,33,45,27,24,9,18,5,267
50102100545,5,0,0,0,0,0,0,0,0,13,95,46,45,56,53,15,32,8,0,356
50102100546,3,3,0,6,4,6,0,0,0,24,94,47,25,54,64,50,10,11,4,362
50102100547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100548,13,11,3,6,4,3,0,0,0,39,100,64,48,54,57,47,28,10,3,415
50102100549,6,0,8,5,5,3,0,0,0,26,48,37,30,29,26,47,35,5,0,255
50102100550,17,6,3,5,0,0,3,4,0,42,114,50,33,64,63,26,20,13,0,394
50102100551,8,0,5,4,3,0,5,4,0,31,136,52,47,79,31,22,14,15,0,397
50102100701,3,3,4,3,3,0,4,0,0,16,55,12,26,33,40,54,49,22,0,284
50102100702,9,0,6,7,8,0,4,0,0,30,69,38,29,46,46,45,46,17,0,339
50102100704,14,8,3,0,3,5,6,5,3,46,100,62,29,54,84,72,50,35,16,501
50102100705,5,4,0,3,0,0,0,0,0,14,42,18,20,41,30,23,34,13,0,221
50102100706,7,3,0,0,3,5,3,0,0,30,40,30,16,26,44,50,31,15,0,258
50102100708,18,4,6,3,6,8,5,3,0,48,127,52,43,67,58,96,63,44,7,559
50102100709,4,4,0,4,3,8,0,0,0,21,45,37,31,30,41,72,41,14,5,304
50102100710,15,8,3,13,11,15,15,0,0,73,104,49,35,73,82,81,62,14,5,495
50102100711,4,8,3,0,14,0,3,4,0,40,62,42,24,31,65,45,35,20,6,330
50102100713,7,11,4,4,10,11,8,0,0,44,116,56,43,69,65,68,59,26,8,515
50102100714,8,0,0,3,8,0,4,0,0,35,115,32,52,53,59,45,50,26,5,439
50102100715,6,0,0,0,4,0,0,0,0,18,42,16,8,22,38,35,19,12,4,199
50102100716,3,3,0,0,0,0,0,0,0,11,68,25,41,46,30,21,33,10,0,271
50102100717,9,3,4,6,6,0,0,0,0,17,52,22,26,26,41,56,40,10,0,277
50102100718,0,0,0,0,0,3,6,6,0,15,21,15,17,22,33,43,26,13,0,196
50102100801,3,5,3,3,3,0,4,0,0,29,68,57,50,46,43,66,51,10,6,398
50102100802,6,0,9,3,0,0,0,4,4,31,90,69,65,60,61,87,75,39,18,572
50102100803,4,16,7,3,8,3,13,11,12,80,45,55,34,43,56,56,63,38,24,416
50102100804,14,3,5,3,0,0,3,6,0,37,92,58,45,58,67,57,43,30,7,464
50102100805,10,7,13,0,7,3,4,0,0,41,93,55,64,52,60,47,37,9,5,419
50102100806,0,33,172,165,90,30,15,4,0,513,0,33,172,165,90,30,15,4,0,513
50102100807,14,6,11,7,7,9,0,0,0,57,80,55,70,55,61,57,40,24,6,441
50102100809,34,20,16,9,12,10,7,0,0,109,140,88,115,108,75,105,53,22,10,719
50102100810,11,11,20,6,5,8,3,4,3,72,105,76,87,75,61,51,52,37,12,559
50102100811,4,0,0,0,5,0,0,5,5,19,27,19,24,12,33,47,37,53,67,318
50102100812,7,3,10,4,0,11,0,3,6,51,47,26,57,39,40,62,42,45,26,375
50102100813,10,8,4,6,5,6,3,0,0,41,102,75,66,55,64,49,31,19,11,463
50102100814,11,11,6,10,5,6,0,4,0,56,51,48,44,40,50,53,39,28,8,352
50102100815,11,16,13,15,13,8,0,5,0,79,105,64,89,72,70,66,51,19,9,537
50102100816,8,3,8,3,0,0,5,0,0,26,56,32,43,34,42,31,37,9,7,293
50102100817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100818,0,0,0,3,4,0,0,0,0,10,47,14,17,21,14,9,6,0,0,137
50102100901,0,0,6,0,0,4,3,0,0,22,46,19,25,25,16,38,36,25,6,241
50102100902,10,7,10,8,0,13,0,0,0,44,67,37,37,52,56,67,53,38,9,418
50102100903,6,4,4,0,0,4,5,4,3,30,88,43,57,29,44,33,50,45,11,395
50102100904,5,0,3,4,3,7,0,5,0,23,40,38,30,19,42,50,42,25,8,289
50102100905,26,18,22,19,15,13,11,3,0,123,130,67,104,104,91,105,77,30,5,710
50102100906,10,4,6,3,4,0,0,0,0,32,64,27,47,40,41,40,37,16,4,313
50102100907,14,9,0,0,10,4,0,0,0,36,38,23,18,22,39,39,35,11,4,228
50102100908,7,3,7,9,3,5,3,0,0,37,55,37,40,30,46,66,49,15,0,333
50102100909,5,5,8,3,4,8,0,0,0,30,25,23,32,30,37,52,47,21,10,280
50102100910,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3
50102100911,14,8,5,3,5,3,0,0,0,41,55,24,34,37,32,27,22,14,3,250
50102100912,9,3,0,5,4,4,0,0,0,24,72,44,35,38,39,49,50,23,4,349
50102100913,5,0,3,3,8,0,0,0,0,13,28,23,26,26,31,37,31,10,4,218
50102100914,0,5,4,0,5,4,5,4,0,28,46,29,16,33,40,64,40,18,0,282
50102100915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
50102100916,19,3,3,9,3,8,3,0,0,57,91,46,41,49,67,62,74,42,46,510
50102100917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
50102100918,0,6,3,0,3,7,6,6,6,42,32,22,30,14,25,39,39,23,10,231
50102100920,21,11,7,13,11,5,5,0,0,58,111,58,41,69,56,51,64,24,6,484
50102100921,0,0,0,0,0,3,0,0,0,0,6,0,0,5,0,3,0,0,0,14
50102100922,4,5,6,0,0,5,0,0,0,13,18,18,23,10,18,30,33,17,6,167
50102100923,3,0,4,0,0,5,0,0,0,21,61,41,26,40,56,60,36,13,0,325
50102100924,0,3,0,0,0,0,0,0,0,8,34,21,7,23,27,32,17,3,3,172
50102100925,7,0,0,3,0,10,0,0,0,30,81,40,33,47,36,42,26,14,3,321
50102100926,10,3,4,0,3,3,0,0,0,26,63,33,38,30,39,39,31,10,0,289
50102100927,10,10,3,13,5,0,4,3,0,59,73,41,42,39,49,41,54,28,5,375
50102100928,9,10,0,9,9,3,4,4,0,56,100,63,47,62,59,45,62,47,7,484
50102100929,6,0,4,0,6,0,3,3,0,24,55,44,31,34,48,43,45,24,5,330
50102100930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100931,10,3,0,4,5,0,10,0,0,40,88,50,45,75,93,98,72,26,6,550
50102101001,3,3,5,3,3,3,6,0,0,24,40,26,18,34,39,49,44,11,5,272
50102101002,11,3,3,3,15,6,15,3,0,62,103,46,43,63,97,127,92,35,4,615
50102101003,0,7,4,0,7,12,6,3,0,31,56,55,36,29,85,76,27,13,9,376
50102101005,3,0,7,3,0,3,0,0,0,12,161,58,65,102,79,61,33,14,0,579
50102101006,5,4,0,9,21,13,14,9,0,75,63,35,16,48,72,80,106,49,11,475
50102101008,8,10,4,0,5,0,0,4,0,31,113,65,64,59,72,57,54,33,10,526
50102101009,3,0,0,3,3,0,7,0,0,15,64,23,22,40,53,50,55,20,3,331
50102101101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,11
50102101201,12,8,6,0,5,0,3,3,0,38,107,57,67,65,56,55,39,45,18,498
50102101202,14,10,3,9,0,4,3,4,0,49,93,51,50,61,52,47,47,39,4,443
50102101203,8,6,7,0,3,3,4,3,0,28,59,34,43,42,31,47,45,31,14,344
50102101204,3,0,5,3,3,4,0,0,0,24,61,49,40,53,36,49,33,18,7,341
50102101205,0,6,7,0,0,6,0,0,0,16,55,36,38,26,33,37,15,9,0,256
50102101206,15,5,0,3,5,0,0,0,0,29,92,28,49,39,50,38,26,7,0,331
50102101207,7,0,5,0,0,3,3,0,0,18,60,56,36,34,56,47,36,15,0,350
50102101208,4,0,5,0,0,0,6,0,0,13,37,28,22,27,27,38,29,3,6,221
50102101209,6,0,0,4,4,3,0,6,0,29,96,61,41,69,80,92,95,59,4,607
50102101210,0,0,7,3,3,11,8,0,0,36,41,19,23,29,28,58,43,19,0,270
50102101213,0,0,0,0,0,0,0,0,0,0,7,0,4,3,0,0,0,0,0,16
50102101214,16,4,4,9,0,11,6,0,0,49,72,50,50,43,51,78,55,22,3,431
50102101215,16,4,11,10,4,0,0,0,0,40,168,64,91,108,87,39,32,12,0,603
50102101216,4,0,0,6,4,0,0,0,0,18,119,51,67,70,72,75,45,22,5,532
50102101217,0,3,0,0,3,5,7,0,0,20,60,41,42,26,32,28,21,17,6,276
50102101218,10,8,0,5,4,3,5,0,0,36,114,65,41,73,59,58,35,16,3,459
50102101219,9,10,4,5,15,7,18,9,0,75,75,40,59,56,71,56,94,50,16,516
50102101220,8,17,6,5,17,3,4,0,6,60,96,71,60,61,68,60,39,19,11,482
50102101221,14,6,5,4,8,0,8,0,0,36,73,56,31,44,57,45,47,18,0,372
50102101222,11,8,6,3,6,0,0,0,0,38,91,47,71,51,70,60,53,29,5,477
50102101223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102101224,4,0,3,4,0,0,0,0,0,15,80,47,48,59,46,46,37,14,3,384
50102101225,5,0,4,5,5,7,0,0,0,38,153,76,90,95,88,83,54,30,4,665
50102101226,0,0,0,0,0,0,7,36,79,121,0,0,0,0,0,8,31,138,159,336
50102101227,8,4,18,0,9,5,0,0,0,44,143,74,91,94,63,40,48,14,0,564
50102101228,0,0,0,0,3,0,0,0,0,10,118,26,75,67,25,18,7,0,0,322
50102101229,14,3,4,3,0,0,0,0,0,20,148,53,84,85,37,37,16,0,3,457
50102101230,6,3,3,7,0,5,0,0,0,27,228,52,178,139,69,46,26,9,0,746
50102101231,3,3,3,0,0,0,11,15,3,36,76,50,76,39,28,38,63,98,37,501
50102101401,8,3,9,3,0,9,4,0,0,40,51,46,36,36,47,45,57,35,9,359
50102101402,15,3,7,14,7,5,6,0,0,59,89,53,35,60,67,66,57,27,3,458
50102101404,7,5,3,0,5,0,5,0,0,25,81,44,73,55,56,50,51,24,6,446
50102101405,8,3,0,0,0,0,4,0,0,17,75,39,58,38,44,52,49,38,7,394
50102101406,9,4,3,0,4,5,6,4,4,44,45,30,35,33,32,40,36,61,58,374
50102101407,7,3,5,3,3,12,6,14,8,61,91,43,77,53,57,49,64,51,22,514
