SA1_CODE_2021,F_Mgmt_Cmrce_35_44_yr,F_Mgmt_Cmrce_45_54_yr,F_Mgmt_Cmrce_55_64_yr,F_Mgmt_Cmrce_65_74_yr,F_Mgmt_Cmrce_75_84_yr,F_Mgmt_Cmrce_85_yr_over,F_Mgmt_Cmrce_Tot,F_Scty_Cul_15_24_yr,F_Scty_Cul_25_34_yr,F_Scty_Cul_35_44_yr,F_Scty_Cul_45_54_yr,F_Scty_Cul_55_64_yr,F_Scty_Cul_65_74_yr,F_Scty_Cul_75_84_yr,F_Scty_Cul_85_yr_over,F_Scty_Cul_Tot,F_Crtve_Arts_15_24_yr,F_Crtve_Arts_25_34_yr,F_Crtve_Arts_35_44_yr,F_Crtve_Arts_45_54_yr,F_Crtve_Arts_55_64_yr,F_Crtve_Arts_65_74_yr,F_Crtve_Arts_75_84_yr,F_Crtve_Arts_85_yr_over,F_Crtve_Arts_Tot,F_FoodHos_PsnlSvcs_15_24_yr,F_FoodHos_PsnlSvcs_25_34_yr,F_FoodHos_PsnlSvcs_35_44_yr,F_FoodHos_PsnlSvcs_45_54_yr,F_FoodHos_PsnlSvcs_55_64_yr,F_FoodHos_PsnlSvcs_65_74_yr,F_FoodHos_PsnlSvcs_75_84_ye,F_FoodHos_PsnlSvcs_85_over,F_FoodHos_PsnlSvcs_Tot,F_Mix_Fld_Prog_15_24_yr,F_Mix_Fld_Prog_25_34_yr,F_Mix_Fld_Prog_35_44_yr,F_Mix_Fld_Prog_45_54_yr,F_Mix_Fld_Prog_55_64_yr,F_Mix_Fld_Prog_65_74_yr,F_Mix_Fld_Prog_75_84_yr,F_Mix_Fld_Prog_85_yr_over,F_Mix_Fld_Prog_Tot,F_Fld_stud_inad_desc_15_24,F_Fld_stud_inad_desc_25_34,F_Fld_stud_inad_desc_35_44,F_Fld_stud_inad_desc_45_54,F_Fld_stud_inad_desc_55_64,F_Fld_stud_inad_desc_65_74,F_Fld_stud_inad_desc_75_84,F_Fld_stud_inad_desc_85_over,F_Fld_stud_inad_desc_Tot,F_Fld_stud_ns_15_24_yr,F_Fld_stud_ns_25_34_yr,F_Fld_stud_ns_35_44_yr,F_Fld_stud_ns_45_54_yr,F_Fld_stud_ns_55_64_yr,F_Fld_stud_ns_65_74_yr,F_Fld_stud_ns_75_84_yr,F_Fld_stud_ns_85_yr_over,F_Fld_stud_ns_Tot,F_Tot_15_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_Nat_Phy_Sci_15_24_yr,P_Nat_Phy_Sci_25_34_yr,P_Nat_Phy_Sci_35_44_yr,P_Nat_Phy_Sci_45_54_yr,P_Nat_Phy_Sci_55_64_yr,P_Nat_Phy_Sci_65_74_yr,P_Nat_Phy_Sci_75_84_yr,P_Nat_Phy_Sci_85_yr_over,P_Nat_Phy_Sci_Tot,P_IT_15_24_yr,P_IT_25_34_yr,P_IT_35_44_yr,P_IT_45_54_yr,P_IT_55_64_yr,P_IT_65_74_yr,P_IT_75_84_yr,P_IT_85_yr_over,P_IT_Tot,P_Egnr_rel_Tech_15_24_yr,P_Egnr_rel_Tech_25_34_yr,P_Egnr_rel_Tech_35_44_yr,P_Egnr_rel_Tech_45_54_yr,P_Egnr_rel_Tech_55_64_yr,P_Egnr_rel_Tech_65_74_yr,P_Egnr_rel_Tech_75_84_yr,P_Egnr_rel_Tech_85_yr_over,P_Egnr_rel_Tech_Tot,P_Arc_Bld_15_24_yr,P_Arc_Bld_25_34_yr,P_Arc_Bld_35_44_yr,P_Arc_Bld_45_54_yr,P_Arc_Bld_55_64_yr,P_Arc_Bld_65_74_yr,P_Arc_Bld_75_84_yr,P_Arc_Bld_85_yr_over,P_Arc_Bld_Tot,P_Agric_Env_Rel_Stud_15_24,P_Agric_Env_Rel_Stud_25_34,P_Agric_Env_Rel_Stud_35_44,P_Agric_Env_Rel_Stud_45_54,P_Agric_Env_Rel_Stud_55_64,P_Agric_Env_Rel_Stud_65_74,P_Agric_Env_Rel_Stud_75_84,P_Agric_Env_Rel_Stud_85_over,P_Agric_Envir_Rel_Stud_Tot,P_Hlth_15_24_yr,P_Hlth_25_34_yr,P_Hlth_35_44_yr,P_Hlth_45_54_yr,P_Hlth_55_64_yr,P_Hlth_65_74_yr,P_Hlth_75_84_yr,P_Hlth_85_yr_over,P_Hlth_Tot,P_Edu_15_24_yr,P_Edu_25_34_yr,P_Edu_35_44_yr,P_Edu_45_54_yr,P_Edu_55_64_yr,P_Edu_65_74_yr,P_Edu_75_84_yr,P_Edu_85_yr_over,P_Edu_Tot,P_Mgmt_Cmrce_15_24_yr,P_Mgmt_Cmrce_25_34_yr,P_Mgmt_Cmrce_35_44_yr,P_Mgmt_Cmrce_45_54_yr,P_Mgmt_Cmrce_55_64_yr,P_Mgmt_Cmrce_65_74_yr,P_Mgmt_Cmrce_75_84_yr,P_Mgmt_Cmrce_85_yr_over,P_Mgmt_Cmrce_Tot,P_Scty_Cul_15_24_yr,P_Scty_Cul_25_34_yr,P_Scty_Cul_35_44_yr,P_Scty_Cul_45_54_yr,P_Scty_Cul_55_64_yr,P_Scty_Cul_65_74_yr,P_Scty_Cul_75_84_yr,P_Scty_Cul_85_yr_over,P_Scty_Cul_Tot,P_Crtve_Arts_15_24_yr,P_Crtve_Arts_25_34_yr,P_Crtve_Arts_35_44_yr,P_Crtve_Arts_45_54_yr,P_Crtve_Arts_55_64_yr,P_Crtve_Arts_65_74_yr,P_Crtve_Arts_75_84_yr,P_Crtve_Arts_85_yr_over,P_Crtve_Arts_Tot,P_FoodHos_PsnlSvcs_15_24,P_FoodHos_PsnlSvcs_25_34,P_FoodHos_PsnlSvcs_35_44,P_FoodHos_PsnlSvcs_45_54,P_FoodHos_PsnlSvcs_55_64,P_FoodHos_PsnlSvcs_65_74,P_FoodHos_PsnlSvcs_75_84,P_FoodHos_PsnlSvcs_85_over,P_FoodHos_PsnlSvcs_Tot,P_Mix_Fld_Prog_15_24_yr,P_Mix_Fld_Prog_25_34_yr,P_Mix_Fld_Prog_35_44_yr,P_Mix_Fld_Prog_45_54_yr,P_Mix_Fld_Prog_55_64_yr,P_Mix_Fld_Prog_65_74_yr,P_Mix_Fld_Prog_75_84_yr,P_Mix_Fld_Prog_85_yr_over,P_Mix_Fld_Prog_Tot,P_Fld_stud_inad_desc_15_24,P_Fld_stud_inad_desc_25_34,P_Fld_stud_inad_desc_35_44,P_Fld_stud_inad_desc_45_54,P_Fld_stud_inad_desc_55_64,P_Fld_stud_inad_desc_65_74,P_Fld_stud_inad_desc_75_84,P_Fld_stud_inad_desc_85_over,P_Fld_stud_inad_desc_Tot,P_Fld_stud_ns_15_24_yr,P_Fld_stud_ns_25_34_yr,P_Fld_stud_ns_35_44_yr,P_Fld_stud_ns_45_54_yr,P_Fld_stud_ns_55_64_yr,P_Fld_stud_ns_65_74_yr,P_Fld_stud_ns_75_84_yr,P_Fld_stud_ns_85_yr_over,P_Fld_stud_ns_Tot,P_Tot_15_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr
50101100101,4,5,5,0,0,0,15,0,0,3,0,0,0,0,0,5,0,0,0,4,5,6,0,0,5,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,4,4,3,0,0,24,4,22,16,25,27,14,7,0,109,0,4,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,8,3,10,6,0,0,21,0,5,0,9,0,0,0,0,11,0,4,0,5,9,3,0,0,20,0,0,3,0,5,0,0,0,19,0,4,4,3,5,7,0,0,25,0,3,5,8,5,0,0,0,27,0,3,3,0,4,0,0,0,10,0,0,0,4,5,6,0,0,5,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,8,8,10,9,6,0,46,11,30,40,42
50101100102,28,17,5,3,0,0,56,0,8,22,10,6,0,0,0,44,0,3,11,3,3,0,0,0,27,0,3,13,12,4,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,4,4,19,10,3,3,0,0,43,11,58,161,80,37,25,4,0,375,0,3,16,9,3,0,0,0,29,0,0,0,0,0,5,0,0,5,0,13,34,8,9,9,3,0,92,0,10,17,15,6,5,0,0,52,0,8,20,16,0,0,0,0,33,0,14,26,17,11,3,0,0,77,3,15,34,17,10,4,0,0,83,0,13,37,19,6,8,0,0,89,4,10,21,13,6,3,4,0,65,0,3,13,4,9,0,0,0,34,0,7,20,15,9,5,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,8,5,9,38,17,6,4,0,0,79,24,107,270,150
50101100103,4,4,5,5,3,0,19,0,0,3,6,4,5,0,0,15,0,0,0,0,0,0,0,0,5,0,3,0,4,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,7,4,27,0,6,14,24,17,33,16,12,119,0,0,0,0,0,5,0,0,6,0,0,0,0,0,4,0,0,0,0,5,0,0,8,14,11,0,47,0,0,4,5,0,3,0,5,15,0,0,0,3,0,0,0,0,9,0,0,0,0,5,10,8,0,30,0,0,0,6,3,3,9,4,21,0,0,4,6,10,12,7,0,36,0,0,5,6,4,5,5,0,18,0,0,0,0,0,0,0,0,7,4,4,0,4,0,8,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,5,6,8,6,8,47,3,13,18,28
50101100104,4,3,4,0,6,0,24,0,0,0,9,3,0,0,0,14,6,3,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,17,10,12,15,19,24,20,22,0,119,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,7,0,4,9,14,6,0,36,0,4,0,0,6,5,0,0,13,0,3,0,0,0,0,3,0,8,0,0,5,6,12,11,8,0,38,0,5,0,4,4,3,4,0,24,0,3,3,3,5,8,5,0,28,5,0,0,9,3,0,0,0,17,3,3,0,0,0,4,0,0,6,0,6,6,4,4,3,0,0,20,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,7,0,3,10,4,4,10,9,6,39,9,31,24,29
50101100105,4,0,3,0,0,0,13,0,5,3,3,4,5,0,0,13,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,8,9,11,20,29,3,4,91,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,3,4,3,8,3,0,4,22,3,0,3,0,3,4,0,0,14,0,0,0,3,4,0,0,0,6,0,0,0,3,4,6,0,0,25,0,0,6,7,3,7,4,0,24,0,0,4,5,4,9,0,0,26,0,5,3,3,3,3,0,0,18,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,18,6,7,20,28
50101100106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100107,0,3,9,0,0,0,16,0,0,3,0,3,3,0,0,14,0,0,7,0,5,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,5,3,0,0,12,4,8,15,5,36,19,8,0,98,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,5,0,5,0,0,12,14,3,0,36,0,0,0,0,4,0,0,0,8,0,3,4,3,3,0,0,0,20,0,0,5,0,7,3,5,0,18,0,0,0,5,12,0,6,0,19,0,0,3,0,9,5,0,0,19,0,0,3,0,4,3,0,0,20,0,0,7,0,3,0,0,0,8,0,0,5,0,6,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,8,3,6,0,35,4,18,36,23
50101100108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
50101100109,4,0,4,0,0,0,18,0,3,6,6,0,0,0,0,22,0,4,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,7,5,0,0,0,20,6,21,33,31,26,20,8,0,154,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,3,9,15,10,5,3,0,47,5,0,3,3,3,0,0,0,11,5,3,4,9,4,5,0,0,22,0,0,7,6,8,5,4,0,30,0,9,10,3,4,10,3,0,37,0,8,5,3,7,12,0,0,35,0,10,6,7,0,0,0,0,24,0,5,0,0,0,0,0,0,11,0,0,4,6,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,9,0,8,12,7,5,3,0,44,23,39,55,67
50101100110,0,4,0,0,0,0,9,0,5,0,0,4,4,0,0,18,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,6,9,17,10,9,18,14,4,0,78,0,3,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,13,0,4,3,3,0,0,0,0,11,3,0,0,4,0,0,0,0,16,0,3,0,5,0,4,4,0,16,0,0,8,0,10,0,0,0,19,0,5,0,4,8,0,0,0,12,0,8,0,0,4,4,0,0,20,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,0,4,0,0,19,9,32,19,22
