SA1_CODE_2021,M_PG_Deg_15_24_yr,M_PG_Deg_25_34_yr,M_PG_Deg_35_44_yr,M_PG_Deg_45_54_yr,M_PG_Deg_55_64_yr,M_PG_Deg_65_74_yr,M_PG_Deg_75_84_yr,M_PG_Deg_85_yr_over,M_PG_Deg_Tot,M_Grad_Dip_Cer_15_24,M_Grad_Dip_Cer_25_34,M_Grad_Dip_Cer_35_44,M_Grad_Dip_Cer_45_54,M_Grad_Dip_Cer_55_64,M_Grad_Dip_Cer_65_74,M_Grad_Dip_Cer_75_84,M_Grad_Dip_Cer_85_over,M_Grad_Dip_Cer_Tot,M_B_Deg_15_24_yr,M_B_Deg_25_34_yr,M_B_Deg_35_44_yr,M_B_Deg_45_54_yr,M_B_Deg_55_64_yr,M_B_Deg_65_74_yr,M_B_Deg_75_84_yr,M_B_Deg_85_yr_over,M_B_Deg_Tot,M_Adv_Dip_Dip_15_24_yr,M_Adv_Dip_Dip_25_34_yr,M_Adv_Dip_Dip_35_44_yr,M_Adv_Dip_Dip_45_54_yr,M_Adv_Dip_Dip_55_64_yr,M_Adv_Dip_Dip_65_74_yr,M_Adv_Dip_Dip_75_84_yr,M_Adv_Dip_Dip_85_yr_over,M_Adv_Dip_Dip_Total,M_Cer_III_IV_15_24_yr,M_Cer_III_IV_25_34_yr,M_Cer_III_IV_35_44_yr,M_Cer_III_IV_45_54_yr,M_Cer_III_IV_55_64_yr,M_Cer_III_IV_65_74_yr,M_Cer_III_IV_75_84_yr,M_Cer_III_IV_85_yr_over,M_Cer_III_IV_Tot,M_Cer_I_II_15_24_yr,M_Cer_I_II_25_34_yr,M_Cer_I_II_35_44_yr,M_Cer_I_II_45_54_yr,M_Cer_I_II_55_64_yr,M_Cer_I_II_65_74_yr,M_Cer_I_II_75_84_yr,M_Cer_I_II_85_yr_over,M_Cer_I_II_Tot,M_Cer_nfd_15_24_yr,M_Cer_nfd_25_34_yr,M_Cer_nfd_35_44_yr,M_Cer_nfd_45_54_yr,M_Cer_nfd_55_64_yr,M_Cer_nfd_65_74_yr,M_Cer_nfd_75_84_yr,M_Cer_nfd_85_yr_over,M_Cer_nfd_Tot,M_Cer_Tot_15_24_yr,M_Cer_Tot_25_34_yr,M_Cer_Tot_35_44_yr,M_Cer_Tot_45_54_yr,M_Cer_Tot_55_64_yr,M_Cer_Tot_65_74_yr,M_Cer_Tot_75_84_yr,M_Cer_Tot_85_yr_over,M_Cer_Tot_Tot,M_lvl_educ_inad_desc_15_24,M_lvl_educ_inad_desc_25_34,M_lvl_educ_inad_desc_35_44,M_lvl_educ_inad_desc_45_54,M_lvl_educ_inad_desc_55_64,M_lvl_educ_inad_desc_65_74,M_lvl_educ_inad_desc_75_84,M_lvl_educ_inad_desc_85ov,M_lvl_educ_inad_desc_Tot,M_lvl_educ_ns_15_24,M_lvl_educ_ns_25_34,M_lvl_educ_ns_35_44,M_lvl_educ_ns_45_54,M_lvl_educ_ns_55_64,M_lvl_educ_ns_65_74,M_lvl_educ_ns_75_84,M_lvl_educ_ns_85_yr_over,M_lvl_educ_ns_Tot,M_Tot_15_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_PG_Deg_15_24_yr,F_PG_Deg_25_34_yr,F_PG_Deg_35_44_yr,F_PG_Deg_45_54_yr,F_PG_Deg_55_64_yr,F_PG_Deg_65_74_yr,F_PG_Deg_75_84_yr,F_PG_Deg_85_yr_over,F_PGuate_Deg_Tot,F_Grad_Dip_Cer_15_24_yr,F_Grad_Dip_Cer_25_34_yr,F_Grad_Dip_Cer_35_44_yr,F_Grad_Dip_Cer_45_54_yr,F_Grad_Dip_Cer_55_64_yr,F_Grad_Dip_Cer_65_74_yr,F_Grad_Dip_Cer_75_84_yr,F_Grad_Dip_Cer_85_yr_over,F_Grad_Dip_Cer_Tot,F_B_Deg_15_24_yr,F_B_Deg_25_34_yr,F_B_Deg_35_44_yr,F_B_Deg_45_54_yr,F_B_Deg_55_64_yr,F_B_Deg_65_74_yr,F_B_Deg_75_84_yr,F_B_Deg_85_yr_over,F_B_Deg_Tot,F_Adv_Dip_Dip_15_24,F_Adv_Dip_Dip_25_34,F_Adv_Dip_Dip_35_44,F_Adv_Dip_Dip_45_54,F_Adv_Dip_Dip_55_64,F_Adv_Dip_Dip_65_74,F_Adv_Dip_Dip_75_84,F_Adv_Dip_Dip_85_over,F_Adv_Dip_Dip_Total,F_Cer_III_IV_15_24_yr,F_Cer_III_IV_25_34_yr,F_Cer_III_IV_35_44_yr,F_Cer_III_IV_45_54_yr,F_Cer_III_IV_55_64_yr,F_Cer_III_IV_65_74_yr,F_Cer_III_IV_75_84_yr,F_Cer_III_IV_85_yr_over,F_Cer_III_IV_Tot,F_Cer_I_II_15_24_yr,F_Cer_I_II_25_34_yr,F_Cer_I_II_35_44_yr,F_Cer_I_II_45_54_yr,F_Cer_I_II_55_64_yr,F_Cer_I_II_65_74_yr,F_Cer_I_II_75_84_yr,F_Cer_I_II_85_yr_over,F_Cer_I_II_Tot,F_Cer_nfd_15_24_yr,F_Cer_nfd_25_34_yr,F_Cer_nfd_35_44_yr,F_Cer_nfd_45_54_yr,F_Cer_nfd_55_64_yr,F_Cer_nfd_65_74_yr,F_Cer_nfd_75_84_yr,F_Cer_nfd_85_yr_over,F_Cer_nfd_Tot,F_Cer_Tot_15_24_yr,F_Cer_Tot_25_34_yr,F_Cer_Tot_35_44_yr,F_Cer_Tot_45_54_yr,F_Cer_Tot_55_64_yr,F_Cer_Tot_65_74_yr,F_Cer_Tot_75_84_yr,F_Cer_Tot_85_yr_over,F_Cer_Tot_Tot,F_lvl_educ_inad_desc_15_24,F_lvl_educ_inad_desc_25_34,F_lvl_educ_inad_desc_35_44,F_lvl_educ_inad_desc_45_54,F_lvl_educ_inad_desc_55_64,F_lvl_educ_inad_desc_65_74,F_lvl_educ_inad_desc_75_84,F_lvl_educ_inad_desc_85ov,F_lvl_educ_inad_desc_Tot,F_lvl_educ_ns_15_24_yr,F_lvl_educ_ns_25_34_yr,F_lvl_educ_ns_35_44_yr,F_lvl_educ_ns_45_54_yr,F_lvl_educ_ns_55_64_yr,F_lvl_educ_ns_65_74_yr,F_lvl_educ_ns_75_84_yr,F_lvl_educ_ns_85_yr_over,F_lvl_educ_ns_Tot,F_Tot_15_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_PG_Deg_15_24_yr,P_PG_Deg_25_34_yr
50101100101,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,4,4,8,4,3,0,0,22,0,0,0,3,5,0,0,0,14,5,4,8,3,6,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,10,6,3,0,0,34,0,0,0,0,0,0,0,0,0,5,3,5,5,3,0,3,0,22,3,14,20,21,26,15,3,0,100,0,0,0,0,5,0,0,0,5,0,4,5,0,0,0,0,0,4,0,7,4,3,6,7,0,0,30,0,0,5,3,9,3,0,0,19,0,4,4,7,3,3,0,0,18,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,5,6,5,10,3,0,0,25,0,0,0,0,0,0,0,0,0,0,5,7,3,4,4,0,0,23,4,22,16,25,27,14,7,0,109,0,0
50101100102,0,3,0,0,7,0,0,0,13,0,0,3,0,0,0,0,0,14,0,10,26,15,13,3,3,0,70,0,4,13,11,7,6,0,0,41,7,21,49,26,18,12,4,0,131,4,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,7,10,22,47,31,15,15,5,0,148,0,0,0,0,0,0,0,0,0,6,5,11,10,0,3,0,0,32,13,47,108,67,42,28,5,3,317,0,9,7,3,4,0,0,0,25,0,0,12,5,5,0,0,0,20,0,30,67,32,9,3,0,0,149,0,8,19,14,8,4,0,0,61,0,10,29,16,3,3,0,0,58,3,0,0,0,0,0,0,0,8,0,4,7,5,0,0,0,0,16,4,7,34,17,10,4,0,0,80,0,0,0,0,0,3,0,0,3,4,4,18,10,3,6,0,0,48,11,58,161,80,37,25,4,0,375,0,10
50101100103,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,3,0,24,0,0,0,0,3,6,9,0,18,0,0,4,5,9,14,11,5,52,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,9,5,11,18,13,3,57,0,0,0,0,0,0,0,0,5,0,0,0,4,5,3,4,5,20,3,3,6,10,28,36,29,7,127,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,3,3,6,0,3,17,0,3,5,3,4,16,0,4,36,0,4,4,3,3,3,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,4,4,4,3,7,3,0,31,0,0,0,0,0,0,0,0,5,0,0,4,4,4,9,4,3,27,0,6,14,24,17,33,16,12,119,0,0
50101100104,0,5,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,7,7,3,0,18,0,0,0,0,3,8,7,0,16,0,7,3,3,15,14,4,0,57,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,4,11,3,3,15,14,7,0,61,0,0,0,0,0,0,0,0,0,0,0,6,7,0,3,5,0,21,5,19,16,12,26,32,20,5,128,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,4,0,5,3,6,0,4,6,0,19,0,3,0,4,8,3,3,0,26,7,6,9,9,5,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,8,6,9,8,6,0,0,0,40,0,0,0,0,0,0,0,0,7,0,0,3,0,3,8,4,0,22,10,12,15,19,24,20,22,0,119,0,3
50101100105,0,0,0,3,0,3,0,0,6,0,0,0,4,0,3,0,0,3,0,0,3,3,0,10,0,0,16,0,0,0,0,5,3,0,0,8,5,4,0,5,11,9,3,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,9,10,9,3,5,34,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,9,5,6,9,13,15,25,4,5,84,0,0,0,0,0,3,0,0,7,0,0,0,0,3,5,0,0,4,0,0,9,0,9,5,0,0,21,0,3,0,8,4,4,0,0,21,0,0,4,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,4,0,5,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,18,0,8,9,11,20,29,3,4,91,0,0
50101100106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,9,0,0,15,0,0,0,6,5,0,0,0,11,0,8,8,0,13,10,3,0,47,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,8,15,4,12,10,3,0,49,0,0,0,0,0,0,0,0,0,0,6,0,7,7,4,4,0,16,0,11,18,11,25,26,5,0,99,0,0,3,0,5,0,0,0,9,0,0,0,0,0,4,0,0,3,0,0,3,0,4,5,0,0,14,0,0,0,0,7,3,0,0,15,0,4,6,6,12,0,0,0,28,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,4,6,6,16,3,4,0,38,0,0,0,0,0,0,0,0,3,4,3,0,0,6,3,0,0,15,4,8,15,5,36,19,8,0,98,0,0
50101100108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
50101100109,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,4,0,3,6,4,4,4,0,0,27,0,0,3,0,5,9,0,0,20,7,0,8,17,16,13,3,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,19,16,13,4,0,62,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,3,0,22,9,13,23,32,27,27,11,0,148,0,0,0,0,9,0,0,0,8,0,0,0,0,0,0,0,0,3,3,15,12,11,3,4,0,0,44,0,0,7,5,5,4,4,0,22,3,0,10,8,3,0,0,0,31,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,3,0,9,10,7,0,0,0,38,0,0,0,0,0,0,0,0,0,0,4,6,7,6,9,0,0,25,6,21,33,31,26,20,8,0,154,0,6
50101100110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,5,0,4,0,0,16,0,0,0,3,3,3,0,0,11,3,6,3,0,4,4,0,0,26,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,3,0,4,4,0,0,34,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,3,13,11,10,19,15,3,0,70,0,0,0,0,5,0,0,0,3,0,0,0,0,4,0,0,0,4,0,9,4,0,8,5,0,0,29,0,0,4,3,0,3,0,0,13,3,4,3,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,13,9,17,10,9,18,14,4,0,78,0,0
