SA1_CODE_2021,P_Oth_svc_15_19_yr,P_Oth_svc_20_24_yr,P_Oth_svc_25_34_yr,P_Oth_svc_35_44_yr,P_Oth_svc_45_54_yr,P_Oth_svc_55_64_yr,P_Oth_svc_65_74_yr,P_Oth_svc_75_84_yr,P_Oth_svc_85_yr_over,P_Oth_svc_Tot,P_Inad_desc_Ns_15_19,P_Inad_desc_Ns_20_24,P_Inad_desc_Ns_25_34,P_Inad_desc_Ns_35_44,P_Inad_desc_Ns_45_54,P_Inad_desc_Ns_55_64,P_Inad_desc_Ns_65_74,P_Inad_desc_Ns_75_84,P_Inad_desc_Ns_85_yr_over,P_Inad_desc_Ns_Tot,P_Tot_15_19_yr,P_Tot_20_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
50101100314,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,9,3,7,33,30,26,38,11,0,0,151
50101100315,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,14,17,32,55,72,56,39,9,0,290
50101100316,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,9,9,0,25,40,48,35,24,3,0,180
50101100317,0,0,3,0,5,0,0,0,0,8,0,0,0,0,4,0,0,0,0,10,27,9,35,50,91,55,15,0,0,278
50101100319,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,9,13,4,23,21,36,35,20,0,0,144
50101100320,0,0,0,3,5,0,0,0,0,14,3,4,0,7,4,0,0,0,0,18,17,6,38,84,76,64,26,3,0,306
50101100321,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,14,24,8,28,54,78,36,11,0,0,240
50101100322,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,9,29,32,22,37,16,0,0,147
50101100323,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,5,0,0,5,11,0,10,27,28,25,0,0,0,107
50101100324,0,0,0,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,5,12,13,16,42,51,45,21,0,0,206
50101100325,0,0,0,0,0,0,0,0,0,9,0,0,4,7,9,0,3,0,0,20,24,17,59,104,80,41,12,0,0,339
50101100326,0,0,0,5,0,0,0,0,0,11,0,0,0,0,5,3,0,0,0,6,18,9,59,63,50,27,11,4,0,236
50101100328,0,0,0,10,10,0,0,0,0,19,0,0,0,6,6,0,0,0,0,17,25,11,55,119,127,57,29,7,0,422
50101100329,0,0,0,0,3,0,0,0,0,5,0,0,0,6,3,0,0,0,0,8,22,16,30,69,57,38,7,0,0,240
50101100330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,11,3,25,18,40,43,18,6,0,147
50101100331,0,0,12,5,0,0,0,0,0,14,0,0,0,0,4,0,0,0,0,7,16,18,103,116,60,26,9,3,0,351
50101100332,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,3,0,18,28,29,26,12,0,0,126
50101100401,0,0,0,0,0,5,0,0,0,9,0,0,0,3,5,0,0,0,0,10,24,0,25,49,74,37,11,0,0,226
50101100405,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,0,0,12,27,12,49,62,84,62,13,0,0,298
50101100406,3,0,0,7,0,0,0,0,0,6,0,0,4,4,0,0,0,0,0,5,11,13,52,57,61,37,16,0,0,247
50101100407,0,0,0,5,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,12,11,14,53,37,46,24,17,5,0,190
50101100408,3,0,0,0,0,4,0,0,0,5,3,0,0,0,5,9,0,0,0,15,15,18,52,40,36,55,18,0,0,228
50101100410,0,5,9,8,3,0,0,0,0,28,0,4,4,5,3,3,0,0,0,23,31,31,150,162,93,46,17,5,0,530
50101100411,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,10,16,43,37,36,22,5,0,0,165
50101100412,0,0,0,0,3,0,0,0,0,7,0,0,3,0,5,7,0,0,0,13,17,6,15,31,47,56,20,0,0,191
50101100413,0,0,0,0,0,3,0,0,0,8,0,0,0,4,4,0,0,0,0,13,19,4,44,81,95,63,23,0,0,331
50101100414,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,12,3,30,60,76,52,31,0,0,264
50101100416,0,0,0,4,0,0,0,0,0,10,0,0,0,5,4,0,0,0,0,10,25,9,35,67,78,47,16,3,0,280
50101100417,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,9,15,7,29,58,66,84,23,3,0,285
50101100418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,15,11,15,23,10,0,0,95
50101100419,0,0,5,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,7,8,9,30,44,33,23,3,0,0,154
50101100420,0,0,0,3,5,0,0,0,0,8,0,0,4,3,3,0,0,0,0,12,16,9,40,74,63,20,6,0,0,220
50101100421,0,0,3,0,3,0,0,0,0,9,0,0,3,0,0,0,0,0,0,6,13,4,37,61,48,27,3,0,0,200
50101100422,0,0,9,6,0,0,0,0,0,16,0,3,5,0,0,4,0,0,0,11,16,17,85,124,57,36,9,0,0,346
50101100423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100424,0,4,0,6,5,0,0,0,0,13,0,0,0,4,0,4,3,0,0,6,13,11,26,47,50,19,7,0,0,167
50101100425,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,7,8,3,28,32,40,21,4,0,0,137
50101100426,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,10,15,13,46,52,43,15,0,0,0,180
50101100427,0,3,4,0,0,3,0,0,0,15,0,0,3,0,0,0,0,0,0,7,15,22,64,74,45,22,0,0,0,243
50101100428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,0,0,0,8
50101100429,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,6,3,20,29,32,33,11,4,0,127
50101129301,0,0,0,6,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,16,13,23,52,40,16,3,0,0,173
50101129302,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,13,14,12,25,12,0,0,80
50101129303,0,0,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,0,6,5,12,30,22,28,33,11,3,0,146
50101129304,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,3,8,31,40,23,10,0,0,124
50101129305,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,10,5,7,10,4,21,27,0,0,0,87
50101129306,0,3,0,0,0,5,0,0,0,10,0,0,0,0,0,0,3,0,0,3,18,13,20,28,54,40,30,3,0,198
50101129307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,18
50101129308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,10,7,0,0,0,40
50101129309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,8,5,11,6,0,0,33
50101129310,0,0,4,0,3,0,0,0,0,9,0,0,3,0,0,0,0,0,0,6,17,18,82,53,45,25,3,0,0,248
50101129311,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,0,0,11
50101129312,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,20,19,36,16,0,0,0,104
50101129313,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,7,4,6,9,22,22,8,0,0,77
50101129314,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,9,14,49,42,41,18,7,0,0,189
50101129315,0,3,4,5,4,0,0,0,0,13,0,0,3,0,0,0,0,0,0,4,16,27,67,62,54,26,3,5,0,259
50101129316,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,4,7,7,8,24,40,46,18,0,0,154
50101129317,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,5,12,13,20,13,27,12,4,0,0,91
50101129318,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,10,21,7,26,35,43,18,0,0,0,153
50101129319,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,3,30,34,41,27,8,0,0,149
50101129320,0,0,0,3,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,4,17,9,5,50,59,50,13,3,0,214
50101129321,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,14,9,29,12,33,27,6,0,0,123
50101129322,0,0,0,3,5,0,0,0,0,9,0,0,0,5,0,0,0,0,0,5,9,12,14,43,46,35,10,0,0,181
50101129323,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,8,8,6,21,31,8,0,0,83
50101129324,0,4,7,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,13,23,35,52,52,32,8,0,0,215
50101129325,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,25,4,9,20,57,40,7,0,0,161
50101129326,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,15,18,29,22,44,51,9,0,0,187
50101129327,0,3,0,0,0,4,3,0,0,14,0,0,3,0,0,0,0,0,0,16,12,29,25,22,52,52,15,0,0,214
50101129328,0,0,0,0,4,3,6,0,0,7,0,0,3,0,0,8,0,0,0,12,4,14,40,37,34,39,13,0,0,188
50101129329,0,0,0,0,5,0,3,0,0,13,0,0,0,0,0,0,0,0,0,4,12,17,26,56,53,44,21,0,0,233
50101129401,0,0,0,3,0,0,0,0,0,5,0,0,0,0,6,3,0,0,0,3,9,5,6,11,10,31,4,0,0,76
50101129402,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,3,9,8,16,52,36,20,5,4,0,138
50101129403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,0,0,0,15
50101129404,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,7,10,21,42,54,29,6,0,0,175
50101129405,0,0,4,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,28,18,54,57,56,24,0,0,0,238
50101129406,0,0,0,3,5,0,0,0,0,8,0,4,0,5,5,0,0,0,0,14,13,24,29,35,46,18,11,3,0,189
50101129407,0,0,4,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,5,4,7,26,26,26,13,0,0,105
50101129408,0,0,0,0,0,0,0,0,0,5,0,0,4,0,3,4,0,0,0,18,4,10,43,27,31,41,11,0,0,174
50101129409,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,21,24,37,40,14,0,0,172
50101129410,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,11,13,22,19,33,31,10,0,0,149
50101129411,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,13,16,34,45,34,39,7,0,0,178
50101129412,0,0,4,0,0,3,0,0,0,10,0,0,0,3,0,3,0,0,0,9,12,8,16,46,34,42,8,0,0,162
50101129413,0,3,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,6,19,61,40,33,15,0,0,0,174
50101129414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,3,6,8,20,14,21,16,0,0,94
50101129415,0,0,5,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,13,6,18,26,48,47,11,0,0,162
50101129416,0,0,0,4,3,4,0,0,0,13,0,0,0,4,0,0,0,0,0,4,22,9,52,55,65,81,30,5,0,313
50101129417,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,12,3,16,30,28,21,10,0,0,125
50101129418,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,13,9,9,16,48,21,0,0,0,119
50101129419,4,0,3,11,6,0,0,0,0,20,0,0,0,0,0,0,0,0,0,5,46,11,52,129,86,45,11,0,0,393
50101129420,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,5,12,5,22,14,24,33,12,0,0,128
50101129421,0,0,0,0,5,0,0,0,0,6,0,0,0,3,0,0,0,0,0,4,4,12,13,26,33,25,8,0,0,126
50101129422,0,0,0,3,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,23,12,20,37,47,29,5,0,0,175
50101129423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,17,14,18,24,9,0,0,99
50101129424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,13,11,3,0,0,39
50101129425,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,10,9,23,43,44,61,20,5,0,199
50101129426,0,0,3,0,0,0,0,0,0,6,0,0,8,3,0,0,0,0,0,13,15,27,87,54,27,20,4,0,0,230
50101129427,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,5,4,16,11,7,0,0,0,46
50101129428,0,0,0,0,5,0,0,0,0,3,0,0,0,3,6,0,0,0,0,10,12,10,29,41,33,29,14,0,0,161
50101129429,0,0,3,4,3,4,0,0,0,16,0,0,0,0,5,3,0,0,0,10,26,20,31,68,74,67,21,0,0,305
50101129430,0,0,0,5,4,0,0,0,0,8,0,0,0,0,5,0,0,0,0,4,17,13,30,39,44,25,0,0,0,173
50101129431,0,6,0,0,0,5,0,0,0,6,0,3,0,0,0,0,0,0,0,4,9,22,48,35,15,10,4,0,0,145
50101129432,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,4,5,7,24,14,24,18,3,3,0,94
50101129433,0,0,0,8,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,9,18,8,21,36,55,33,12,0,0,177
50101129434,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,6,9,16,23,17,28,9,0,0,109
50101129435,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,4,0,0,0,10,33,16,20,38,76,49,7,0,0,242
50101129436,0,0,3,0,0,0,0,0,0,3,4,0,0,0,0,3,0,0,0,10,10,7,24,25,28,21,12,0,0,129
50101129437,0,0,0,0,0,3,0,0,0,8,0,0,0,0,6,0,0,0,0,0,13,7,8,25,42,33,4,0,0,149
50101129438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,18,18,19,15,6,4,0,89
50101129439,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,33,10,8,10,9,3,0,82
50101129440,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,21,17,47,91,48,43,12,3,0,290
50101129441,0,0,4,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,22,8,23,40,74,41,10,0,0,224
50101129442,0,4,3,0,0,0,0,0,0,7,0,0,0,4,0,4,0,0,0,11,26,10,26,59,52,43,10,0,0,218
50101129443,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,3,9,14,22,39,30,46,63,27,7,5,250
50101129444,0,3,0,4,0,0,0,0,0,12,0,3,0,0,3,5,0,0,0,12,25,21,50,92,62,31,15,0,0,295
50101129445,3,0,0,0,3,0,0,0,0,9,0,0,0,0,3,0,0,0,0,7,25,14,26,55,67,27,13,0,0,224
50101129446,0,0,4,0,0,0,0,0,0,6,0,0,0,3,5,0,0,0,0,7,13,13,23,30,37,25,7,0,0,148
50101129447,0,0,3,4,3,0,0,0,0,12,0,0,0,3,0,0,3,0,0,9,12,12,15,39,47,40,12,0,0,186
50101129448,0,5,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,10,26,14,46,62,57,25,0,0,0,222
50101129449,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,8,7,22,23,40,38,12,4,0,156
50101129450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,9,21,38,27,6,0,0,127
50101129451,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,19,9,24,46,34,23,6,0,0,158
50101129452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,6,0,0,16
50102100502,3,7,5,7,0,0,0,0,0,20,0,4,4,5,9,8,0,0,0,35,43,34,141,186,71,32,7,0,0,521
50102100504,0,0,0,0,3,4,0,0,0,6,0,0,0,0,0,0,0,0,0,3,3,0,3,25,33,18,10,0,0,94
50102100505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100506,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,11,22,25,6,0,0,84
50102100507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100508,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,10,9,16,37,27,41,14,0,0,158
50102100509,0,0,3,0,0,0,0,0,0,7,0,3,5,0,0,0,0,0,0,11,16,27,50,103,66,59,10,0,0,334
50102100510,4,3,17,6,3,0,0,0,0,35,0,4,12,6,0,0,0,0,0,25,50,85,252,192,120,49,10,0,0,753
50102100511,0,0,5,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,5,7,14,22,30,37,30,11,0,0,148
50102100512,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,4,10,16,20,19,25,0,0,0,95
50102100513,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,3,15,7,15,33,47,33,17,4,0,173
50102100514,0,0,5,0,5,0,0,0,0,14,0,4,5,0,0,0,0,0,0,12,24,23,67,71,66,25,0,0,0,280
50102100515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100516,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,4,10,7,12,29,29,32,13,3,0,136
50102100517,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,4,12,26,18,14,27,11,0,0,110
50102100518,0,3,0,0,3,0,0,0,0,13,0,0,7,0,0,0,0,0,0,12,26,17,67,84,75,64,22,0,0,359
50102100519,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,21,12,35,40,58,68,5,4,0,242
50102100520,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,15,14,18,32,25,39,7,0,0,165
50102100521,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,0,6,0,12,26,40,27,41,14,0,0,155
50102100522,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,3,6,22,20,23,23,22,5,0,0,132
50102100524,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,8,9,13,31,33,37,33,10,0,0,153
50102100525,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,10,12,16,26,17,12,3,0,0,112
50102100526,0,0,3,0,0,0,6,0,0,6,0,0,4,0,0,0,0,0,0,7,6,12,41,28,18,17,9,0,0,134
50102100527,6,0,3,0,0,0,0,0,0,11,0,5,0,0,0,0,0,0,0,6,17,17,28,32,39,34,8,0,0,169
50102100528,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,6,18,12,24,17,7,0,0,93
50102100529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,17,22,31,24,26,36,8,0,0,151
50102100530,0,0,3,0,4,0,0,0,0,13,0,0,0,9,0,0,0,0,0,10,19,16,39,87,79,69,14,0,0,312
50102100531,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,33,5,16,40,68,37,13,0,0,209
50102100532,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,10,6,11,35,39,45,10,0,0,163
50102100533,3,0,14,6,3,0,0,0,0,29,5,3,7,11,0,6,0,0,0,35,46,40,233,186,129,51,8,0,0,696
50102100534,0,0,0,4,5,4,0,0,0,15,0,4,0,0,0,0,0,0,0,3,32,11,44,73,88,50,5,0,0,304
50102100536,0,0,5,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,9,9,15,25,42,39,23,0,0,0,146
50102100537,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,6,13,6,22,26,42,28,5,0,0,152
50102100538,0,0,0,0,4,0,0,0,0,10,5,0,0,0,0,0,0,0,0,6,14,10,24,46,44,43,17,0,0,196
50102100539,0,0,4,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,12,14,11,20,33,44,22,8,0,0,151
50102100540,0,0,0,0,0,3,0,0,0,3,3,3,0,3,4,0,0,0,0,12,19,17,14,33,65,54,14,0,0,219
50102100541,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,6,5,4,20,31,26,20,0,0,0,105
50102100542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,18,25,15,11,0,0,0,77
50102100543,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,7,20,7,19,32,39,30,10,0,0,161
50102100544,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,10,5,23,35,24,11,0,0,0,115
50102100545,0,0,0,3,5,0,0,0,0,7,0,0,3,0,5,0,0,0,0,13,9,14,37,44,49,11,8,0,0,173
50102100546,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,14,14,28,47,54,32,0,0,0,191
50102100547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100548,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,7,17,21,34,46,49,36,0,0,0,203
50102100549,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,6,9,8,15,27,18,23,6,0,0,115
50102100550,0,0,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,0,0,7,24,7,28,57,61,16,4,0,0,198
50102100551,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,21,10,28,68,28,17,0,0,0,164
50102100701,0,0,0,3,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,8,0,3,20,30,30,33,7,0,0,128
50102100702,0,0,0,6,0,0,0,0,0,5,0,0,0,5,0,3,0,0,0,12,11,8,15,35,40,35,9,3,0,161
50102100704,0,4,0,0,0,0,0,0,0,8,0,0,0,6,0,4,0,0,0,12,20,20,21,40,67,39,12,6,0,226
