SA1_CODE_2021,P_Yr_8_bel_15_19_yr,P_Yr_8_bel_20_24_yr,P_Yr_8_bel_25_34_yr,P_Yr_8_bel_35_44_yr,P_Yr_8_bel_45_54_yr,P_Yr_8_bel_55_64_yr,P_Yr_8_bel_65_74_yr,P_Yr_8_bel_75_84_yr,P_Yr_8_bel_85_yr_over,P_Yr_8_bel_Tot,P_Did_not_go_to_school_15_19,P_Did_not_go_to_school_20_24,P_Did_not_go_to_school_25_34,P_Did_not_go_to_school_35_44,P_Did_not_go_to_school_45_54,P_Did_not_go_to_school_55_64,P_Did_not_go_to_school_65_74,P_Did_not_go_to_school_75_84,P_Did_not_go_to_school_85ov,P_Did_not_go_to_school_Tot,P_High_yr_sch_ns_15_19_yr,P_High_yr_sch_ns_20_24_yr,P_High_yr_sch_ns_25_34_yr,P_High_yr_sch_ns_35_44_yr,P_High_yr_sch_ns_45_54_yr,P_High_yr_sch_ns_55_64_yr,P_High_yr_sch_ns_65_74_yr,P_High_yr_sch_ns_75_84_yr,P_High_yr_sch_ns_85_yr_over,P_High_yr_sch_ns_Tot,P_Tot_15_19_yr,P_Tot_20_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
50101100111,6,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,15,4,4,0,38,13,8,66,111,61,96,57,21,4,435
50101100112,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,7,15,7,0,3,3,0,42,9,9,48,66,53,80,52,33,3,349
50101100113,0,0,0,3,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,5,16,7,4,12,21,34,46,57,25,6,203
50101100114,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,10,16,3,0,5,0,55,11,13,49,106,110,86,39,18,12,450
50101100115,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,3,12,5,0,36,7,10,30,57,51,63,66,20,5,309
50101100116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100301,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,6,0,6,0,20,8,7,22,21,17,47,37,32,12,212
50101100302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,5,8,20,56,48,31,30,16,0,213
50101100303,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,5,6,0,0,20,10,7,13,37,45,65,68,32,4,277
50101100304,0,0,0,0,0,0,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,8,10,0,0,24,5,9,34,33,40,28,29,10,0,193
50101100305,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,4,10,9,0,5,3,0,39,8,10,28,33,43,50,40,19,6,235
50101100306,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,13,20,11,48,66,54,86,48,23,0,357
50101100307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,18,9,4,21,43,43,51,41,18,0,243
50101100308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,11,4,5,23,47,57,82,62,19,0,300
50101100310,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,8,11,15,35,51,60,76,84,31,4,374
50101100311,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,4,4,22,56,36,39,25,18,0,214
50101100312,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,3,4,4,0,37,7,6,31,56,44,45,72,44,13,316
50101100313,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,21,3,11,69,52,23,29,39,21,12,247
50101100314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,10,9,7,40,36,28,54,29,7,6,211
50101100315,0,0,0,0,0,0,8,0,3,9,0,0,0,0,0,0,0,0,0,0,4,0,3,8,15,10,13,4,0,65,10,25,46,69,87,79,78,26,3,420
50101100316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,6,3,0,33,42,50,57,53,16,3,258
50101100317,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,9,5,0,0,25,14,12,46,59,99,90,66,19,7,408
50101100319,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,3,0,14,4,4,30,21,43,47,64,47,8,268
50101100320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,5,3,0,0,17,3,16,48,99,76,78,96,42,9,470
50101100321,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,5,0,0,19,10,8,26,63,91,50,48,15,0,323
50101100322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,6,14,9,0,0,51,3,10,40,44,31,76,69,12,3,287
50101100323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,3,0,0,0,21,9,0,15,39,39,32,28,8,0,171
50101100324,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,24,55,59,74,69,23,3,324
50101100325,0,0,0,5,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,9,7,0,3,0,0,30,15,16,84,131,92,49,54,25,6,468
50101100326,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,3,0,3,3,8,5,0,6,0,23,8,9,67,75,55,34,44,21,0,324
50101100328,0,0,0,0,0,0,4,6,5,12,0,0,0,0,0,0,0,0,0,0,0,0,9,6,6,9,3,0,0,27,24,12,67,129,142,96,98,44,11,621
50101100329,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,3,8,10,0,42,9,16,39,89,68,56,79,42,9,411
50101100330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,7,14,24,27,11,0,97,5,4,40,33,57,72,100,29,3,342
50101100331,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,16,8,18,114,130,70,41,48,12,3,450
50101100332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,4,0,0,18,0,0,19,38,33,46,29,8,5,178
50101100401,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,35,59,87,47,46,26,4,310
50101100405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,17,13,5,0,0,56,12,15,55,71,103,86,37,9,3,383
50101100406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,11,3,5,0,0,29,11,14,66,65,75,60,50,10,7,364
50101100407,0,0,0,0,0,0,0,3,6,7,0,0,0,0,0,0,0,0,0,0,4,9,8,11,10,11,6,20,29,100,8,21,63,54,60,43,50,57,51,400
50101100408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,10,20,13,3,0,64,19,22,69,55,45,96,61,18,6,390
50101100410,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,0,14,3,16,5,9,0,0,53,23,45,184,186,110,66,57,12,0,685
50101100411,0,9,23,11,9,0,0,3,0,50,0,0,0,0,0,0,0,0,0,0,0,6,7,3,3,10,7,0,0,42,6,23,50,53,54,43,30,13,3,274
50101100412,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,5,0,4,14,0,16,10,9,0,57,13,4,24,46,57,87,72,32,7,341
50101100413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,6,0,3,0,4,26,16,10,46,87,101,89,61,12,13,444
50101100414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,8,0,9,0,0,36,8,9,45,74,101,88,85,25,0,437
50101100416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,4,10,0,8,4,0,45,14,10,53,83,100,66,63,25,6,424
50101100417,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,5,0,10,6,0,0,0,30,5,15,38,72,82,126,70,13,3,426
50101100418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,5,3,0,0,17,4,10,22,18,26,39,41,4,0,160
50101100419,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,13,11,13,45,61,47,26,24,6,0,231
50101100420,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,7,0,5,3,0,0,0,14,7,15,46,86,76,30,17,6,0,286
50101100421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,11,3,10,43,70,53,38,18,10,5,251
50101100422,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,5,9,12,5,3,0,0,0,30,11,24,101,150,71,50,36,17,0,458
50101100423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
50101100424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,16,5,16,30,59,64,25,26,9,5,231
50101100425,0,0,0,0,0,0,4,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,9,10,7,33,45,52,29,32,8,4,214
50101100426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,16,4,9,51,67,49,32,12,0,0,230
50101100427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,4,0,0,0,0,19,9,21,75,97,54,31,25,8,0,320
50101100428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,5,0,0,3,14,15,5,40
50101100429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,10,4,0,0,18,3,5,21,34,46,53,28,19,0,208
50101129301,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,9,17,31,63,43,23,15,11,0,205
50101129302,0,0,0,0,0,4,0,4,0,8,0,0,0,0,0,0,0,0,0,0,4,0,9,0,4,0,0,0,0,18,3,5,31,22,19,51,32,21,14,195
50101129303,0,0,0,0,6,9,0,11,0,23,0,0,0,0,0,0,0,0,0,0,0,4,11,5,3,7,14,0,6,42,4,19,43,26,45,63,69,41,9,318
50101129304,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,7,0,6,3,0,9,0,25,7,9,23,38,47,41,38,25,7,222
50101129305,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,7,12,10,25,34,25,31,5,147
50101129306,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,8,9,13,25,32,62,56,71,21,5,295
50101129307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,6,3,0,0,28
50101129308,0,0,0,0,0,4,0,9,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,3,21,3,13,8,10,18,21,70,68,29,232
50101129309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,8,5,13,6,0,0,35
50101129310,0,0,0,0,0,0,0,4,4,7,0,0,0,0,0,0,0,0,0,0,4,0,6,0,6,0,0,0,0,10,7,27,101,61,50,37,35,17,0,348
50101129311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,3,0,8,9,7,0,0,25
50101129312,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,5,0,3,9,0,0,0,25,4,11,29,22,37,35,49,15,0,201
50101129313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,9,21,23,37,11,0,121
50101129314,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,17,59,49,45,28,25,17,5,258
50101129315,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,9,8,39,82,79,66,31,38,13,4,358
50101129316,0,0,0,0,0,0,3,0,3,13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,13,7,10,10,22,50,64,80,31,14,299
50101129317,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,10,10,13,35,26,27,14,20,7,4,165
50101129318,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,11,28,55,46,24,34,14,0,211
50101129319,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,35,44,35,48,9,4,217
50101129320,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,17,7,16,9,54,74,69,53,25,6,305
50101129321,0,0,0,0,0,5,3,5,6,12,0,0,4,0,0,0,0,0,0,4,0,0,6,3,3,0,0,4,0,17,5,15,40,22,36,43,40,34,14,246
50101129322,0,0,0,0,0,0,5,5,7,11,0,0,0,0,0,0,0,0,0,3,0,0,4,5,0,0,3,5,0,12,14,17,32,56,60,63,45,34,10,347
50101129323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,9,7,20,39,40,14,4,142
50101129324,0,0,0,0,0,3,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,5,0,13,11,20,43,62,60,48,51,40,0,339
50101129325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,11,23,67,54,41,8,0,226
50101129326,0,0,4,0,0,0,3,9,3,19,0,4,6,0,3,0,3,0,0,11,3,5,5,3,4,3,9,0,0,34,10,22,47,38,48,73,66,30,17,348
50101129327,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,5,9,6,0,38,13,30,37,30,65,72,89,44,11,401
50101129328,0,0,0,7,5,0,3,3,0,20,0,0,0,0,0,0,0,0,0,0,8,0,6,10,4,6,3,4,0,41,15,21,69,68,58,71,57,45,5,408
50101129329,0,0,0,0,0,3,6,4,4,16,0,0,0,0,0,0,0,0,0,0,8,5,19,18,5,19,11,5,0,86,16,24,60,75,62,89,104,50,19,499
50101129401,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,13,8,3,12,18,22,29,11,7,4,114
50101129402,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,16,56,33,26,17,16,0,186
50101129403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,3,0,0,14
50101129404,0,0,0,0,0,0,8,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,15,24,56,58,38,45,10,0,256
50101129405,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,9,17,24,70,68,64,38,26,6,0,313
50101129406,0,0,0,0,0,0,0,8,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,10,30,37,52,59,32,62,32,4,313
50101129407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,8,9,9,0,31,3,4,14,36,31,47,42,35,4,212
50101129408,0,0,0,0,0,5,0,5,4,22,0,0,0,0,0,0,0,3,4,3,3,0,5,10,8,12,10,7,0,42,11,20,67,54,57,71,62,54,17,420
50101129409,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,12,13,12,24,35,46,59,43,19,9,250
50101129410,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,18,11,19,29,32,43,41,40,20,6,240
50101129411,0,0,0,0,0,0,6,0,3,10,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,4,5,0,21,12,19,43,48,48,50,50,13,11,291
50101129412,0,0,0,0,0,0,8,7,4,19,0,0,0,0,0,0,0,0,5,5,4,0,0,0,5,8,5,0,3,30,15,9,31,62,47,64,60,32,21,342
50101129413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,4,0,10,10,19,78,43,36,20,12,4,0,219
50101129414,0,0,0,0,0,0,0,8,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,10,30,47,6,9,12,23,16,36,55,80,107,334
50101129415,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,21,30,55,60,32,25,3,233
50101129416,0,0,0,0,0,0,0,9,0,15,0,0,0,0,0,0,0,0,0,0,3,5,16,15,15,33,26,5,10,129,20,26,76,79,97,159,120,65,16,653
50101129417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,21,37,32,33,52,13,0,201
50101129418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,7,3,6,19,24,54,29,36,20,12,188
50101129419,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,0,0,0,14,29,14,65,159,99,60,78,33,0,544
50101129420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,8,22,20,30,45,24,22,5,178
50101129421,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,20,4,13,21,37,42,42,54,16,8,242
50101129422,0,0,0,0,0,0,0,0,3,10,0,0,3,0,0,0,0,0,0,4,5,0,4,0,0,4,0,4,0,16,16,14,29,45,57,42,19,17,4,250
50101129423,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,9,4,7,21,26,20,36,32,19,6,171
50101129424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,5,13,18,10,7,0,60
50101129425,0,0,0,0,0,0,10,5,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,21,4,9,27,44,55,88,73,35,18,351
50101129426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,7,30,104,59,36,32,31,23,0,323
50101129427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,0,10,26,13,7,7,3,0,80
50101129428,0,0,0,0,0,0,0,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,3,0,0,21,12,8,35,52,37,56,52,30,7,288
50101129429,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,4,4,8,0,0,0,0,18,15,26,40,75,86,76,56,12,3,384
50101129430,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8,13,19,38,56,59,44,25,11,8,252
50101129431,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,24,51,43,24,20,19,0,0,181
50101129432,0,0,0,0,0,0,0,6,3,8,0,0,0,0,0,0,0,0,0,0,0,0,10,4,6,9,9,19,14,66,3,11,32,21,33,40,34,51,28,257
50101129433,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,14,21,44,61,42,42,16,3,246
50101129434,0,0,0,0,0,0,5,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,10,9,12,27,28,33,36,33,18,13,198
50101129435,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,16,18,24,31,49,85,66,59,39,10,384
50101129436,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,7,0,3,3,3,4,0,6,0,25,13,7,35,37,40,49,45,42,10,279
50101129437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,5,5,7,21,33,49,53,31,23,0,222
50101129438,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,4,0,7,5,3,0,0,16,4,7,23,19,27,28,25,13,3,143
50101129439,0,0,0,0,0,0,5,18,53,69,0,0,5,0,0,0,0,0,6,9,0,0,0,0,0,0,4,10,28,47,3,6,35,15,12,20,76,150,161,475
50101129440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,5,0,0,5,0,0,12,13,24,63,113,57,54,45,12,0,378
50101129441,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,8,0,14,16,18,35,49,87,58,51,20,0,329
50101129442,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,14,20,14,36,69,59,51,46,22,0,324
50101129443,0,0,0,0,0,0,0,3,13,19,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,8,0,12,3,36,6,27,62,36,58,101,82,52,39,460
50101129444,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,14,14,21,56,104,71,56,74,20,3,421
50101129445,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,7,11,19,31,64,78,42,68,22,4,332
50101129446,0,0,0,3,0,3,10,4,7,30,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,3,3,10,23,9,13,41,41,52,38,86,45,28,351
50101129447,0,0,0,0,0,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,8,5,7,3,0,4,22,3,17,26,50,57,64,62,25,13,317
50101129448,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,7,13,15,53,65,56,45,45,10,0,307
50101129449,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,7,7,0,3,20,5,7,31,28,47,60,51,22,6,263
50101129450,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,12,4,11,19,29,44,40,27,11,10,202
