SA1_CODE_2021,F_150_299_15_19_yr,F_150_299_20_24_yr,F_150_299_25_34_yr,F_150_299_35_44_yr,F_150_299_45_54_yr,F_150_299_55_64_yr,F_150_299_65_74_yr,F_150_299_75_84_yr,F_150_299_85_yr_over,F_150_299_Tot,F_300_399_15_19_yr,F_300_399_20_24_yr,F_300_399_25_34_yr,F_300_399_35_44_yr,F_300_399_45_54_yr,F_300_399_55_64_yr,F_300_399_65_74_yr,F_300_399_75_84_yr,F_300_399_85_yr_over,F_300_399_Tot,F_400_499_15_19_yr,F_400_499_20_24_yr,F_400_499_25_34_yr,F_400_499_35_44_yr,F_400_499_45_54_yr,F_400_499_55_64_yr,F_400_499_65_74_yr,F_400_499_75_84_yr,F_400_499_85_yr_over,F_400_499_Tot,F_500_649_15_19_yr,F_500_649_20_24_yr,F_500_649_25_34_yr,F_500_649_35_44_yr,F_500_649_45_54_yr,F_500_649_55_64_yr,F_500_649_65_74_yr,F_500_649_75_84_yr,F_500_649_85_yr_over,F_500_649_Tot,F_650_799_15_19_yr,F_650_799_20_24_yr,F_650_799_25_34_yr,F_650_799_35_44_yr,F_650_799_45_54_yr,F_650_799_55_64_yr,F_650_799_65_74_yr,F_650_799_75_84_yr,F_650_799_85_yr_over,F_650_799_Tot,F_800_999_15_19_yr,F_800_999_20_24_yr,F_800_999_25_34_yr,F_800_999_35_44_yr,F_800_999_45_54_yr,F_800_999_55_64_yr,F_800_999_65_74_yr,F_800_999_75_84_yr,F_800_999_85_yr_over,F_800_999_Tot,F_1000_1249_15_19_yr,F_1000_1249_20_24_yr,F_1000_1249_25_34_yr,F_1000_1249_35_44_yr,F_1000_1249_45_54_yr,F_1000_1249_55_64_yr,F_1000_1249_65_74_yr,F_1000_1249_75_84_yr,F_1000_1249_85_yr_over,F_1000_1249_Tot,F_1250_1499_15_19_yr,F_1250_1499_20_24_yr,F_1250_1499_25_34_yr,F_1250_1499_35_44_yr,F_1250_1499_45_54_yr,F_1250_1499_55_64_yr,F_1250_1499_65_74_yr,F_1250_1499_75_84_yr,F_1250_1499_85_yr_over,F_1250_1499_Tot,F_1500_1749_15_19_yr,F_1500_1749_20_24_yr,F_1500_1749_25_34_yr,F_1500_1749_35_44_yr,F_1500_1749_45_54_yr,F_1500_1749_55_64_yr,F_1500_1749_65_74_yr,F_1500_1749_75_84_yr,F_1500_1749_85_yr_over,F_1500_1749_Tot,F_1750_1999_15_19_yr,F_1750_1999_20_24_yr,F_1750_1999_25_34_yr,F_1750_1999_35_44_yr,F_1750_1999_45_54_yr,F_1750_1999_55_64_yr,F_1750_1999_65_74_yr,F_1750_1999_75_84_yr,F_1750_1999_85_yr_over,F_1750_1999_Tot,F_2000_2999_15_19_yr,F_2000_2999_20_24_yr,F_2000_2999_25_34_yr,F_2000_2999_35_44_yr,F_2000_2999_45_54_yr,F_2000_2999_55_64_yr,F_2000_2999_65_74_yr,F_2000_2999_75_84_yr,F_2000_2999_85_yr_over,F_2000_2999_Tot,F_3000_3499_15_19_yr,F_3000_3499_20_24_yr,F_3000_3499_25_34_yr,F_3000_3499_35_44_yr,F_3000_3499_45_54_yr,F_3000_3499_55_64_yr,F_3000_3499_65_74_yr,F_3000_3499_75_84_yr,F_3000_3499_85_yr_over,F_3000_3499_Tot,F_3500_more_15_19_yr,F_3500_more_20_24_yr,F_3500_more_25_34_yr,F_3500_more_35_44_yr,F_3500_more_45_54_yr,F_3500_more_55_64_yr,F_3500_more_65_74_yr,F_3500_more_75_84_yr,F_3500_more_85_yr_over,F_3500_more_Tot,F_Personal_inc_ns_15_19_yr,F_Personal_inc_ns_20_24_yr,F_Personal_inc_ns_25_34_yr,F_Personal_inc_ns_35_44_yr,F_Personal_inc_ns_45_54_yr,F_Personal_inc_ns_55_64_yr,F_Personal_inc_ns_65_74_yr,F_Personal_inc_ns_75_84_yr,F_Personal_inc_ns_85_yr_over,F_Personal_inc_ns_Tot,F_OS_vis_15_19_yr,F_OS_vis_20_24_yr,F_OS_vis_25_34_yr,F_OS_vis_35_44_yr,F_OS_vis_45_54_yr,F_OS_vis_55_64_yr,F_OS_vis_65_74_yr,F_OS_vis_75_84_yr,F_OS_vis_85_yr_over,F_OS_vis_Tot,F_Tot_15_19_yr,F_Tot_20_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_Neg_Nil_inc_15_19_yr,P_Neg_Nil_inc_20_24_yr,P_Neg_Nil_inc_25_34_yr,P_Neg_Nil_inc_35_44_yr,P_Neg_Nil_inc_45_54_yr,P_Neg_Nil_inc_55_64_yr,P_Neg_Nil_inc_65_74_yr,P_Neg_Nil_inc_75_84_yr,P_Neg_Nil_inc_85_yr_over,P_Neg_Nil_inc_Tot,P_1_149_15_19_yr,P_1_149_20_24_yr,P_1_149_25_34_yr,P_1_149_35_44_yr,P_1_149_45_54_yr,P_1_149_55_64_yr,P_1_149_65_74_yr,P_1_149_75_84_yr,P_1_149_85_yr_over,P_1_149_Tot,P_150_299_15_19_yr,P_150_299_20_24_yr,P_150_299_25_34_yr,P_150_299_35_44_yr,P_150_299_45_54_yr,P_150_299_55_64_yr,P_150_299_65_74_yr,P_150_299_75_84_yr,P_150_299_85_yr_over,P_150_299_Tot,P_300_399_15_19_yr,P_300_399_20_24_yr,P_300_399_25_34_yr,P_300_399_35_44_yr,P_300_399_45_54_yr,P_300_399_55_64_yr,P_300_399_65_74_yr,P_300_399_75_84_yr,P_300_399_85_yr_over,P_300_399_Tot
50101100101,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,9,0,3,0,15,0,0,0,6,0,4,0,0,0,16,0,0,0,0,0,3,0,0,0,10,0,0,6,3,5,6,3,0,0,17,0,0,5,0,4,0,0,0,0,14,0,0,4,0,5,4,4,0,0,13,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,3,4,0,0,5,0,0,0,0,3,0,0,0,0,5,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,7,4,4,0,0,0,22,0,0,0,0,0,0,0,0,0,0,17,3,22,21,28,37,22,8,0,157,9,0,0,0,5,9,0,0,0,20,4,0,0,0,0,0,0,0,0,6,3,0,0,4,0,0,3,0,0,12,0,0,5,0,0,4,3,3,0,14
50101100102,3,0,0,5,5,6,3,0,0,26,0,0,3,16,6,8,7,0,0,37,0,3,9,12,8,5,10,0,0,43,0,0,5,21,9,3,6,0,0,52,0,0,3,13,4,11,4,3,0,45,0,8,3,15,19,6,5,0,0,52,0,0,3,21,9,6,0,0,0,45,0,0,3,8,9,0,0,0,0,24,0,0,4,14,7,0,0,0,0,19,0,0,9,9,0,0,0,0,0,16,0,0,4,9,7,6,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,4,19,4,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,34,9,67,178,100,59,43,12,3,502,14,0,13,16,10,4,4,0,0,62,21,0,0,4,3,0,3,0,0,37,5,0,0,5,4,3,4,0,0,35,0,0,3,16,3,10,13,5,4,53
50101100103,0,0,0,0,0,0,3,4,0,10,0,0,0,0,0,0,15,10,5,26,0,0,0,6,3,4,18,12,8,48,0,0,0,0,5,6,11,8,4,34,0,0,4,6,0,3,4,0,6,25,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,3,0,0,11,0,0,0,0,4,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,3,18,0,0,0,0,0,0,0,0,0,0,5,0,10,21,28,33,56,39,33,213,3,0,0,4,4,5,0,6,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,7,11,5,0,23,0,0,0,4,6,7,25,18,3,58
50101100104,0,0,0,0,3,0,7,3,0,16,0,3,0,0,5,3,11,5,0,29,0,0,3,0,0,3,8,3,4,32,0,0,0,0,5,4,7,4,0,28,0,0,0,5,0,3,0,3,0,19,0,0,3,0,0,0,4,0,6,19,0,0,6,0,4,7,0,0,0,18,0,0,0,0,0,4,0,0,0,12,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,7,0,14,0,0,0,0,0,0,0,0,0,0,8,9,17,22,27,44,55,31,12,217,0,0,0,0,0,8,3,3,0,22,0,3,0,0,0,3,4,3,0,18,0,0,0,4,3,5,13,3,3,26,0,3,0,0,5,6,22,11,7,62
50101100105,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,6,3,3,0,17,0,0,0,0,0,6,13,0,6,23,0,0,0,6,0,0,4,0,0,15,0,0,0,0,0,5,6,3,0,17,0,0,0,0,5,0,5,0,0,9,0,0,0,0,5,5,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,7,14,16,27,41,10,3,134,4,0,0,0,0,5,6,3,3,24,3,0,0,0,0,6,5,0,0,11,0,0,0,6,0,0,3,0,0,11,0,0,0,3,3,6,9,4,0,26
50101100106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100107,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,6,6,4,0,20,0,0,3,0,0,5,4,3,0,17,0,0,0,0,0,0,4,9,0,16,0,0,0,6,0,6,0,0,0,15,0,0,4,6,0,3,3,0,0,22,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,3,5,0,15,21,24,48,30,19,4,161,0,0,6,0,3,7,3,0,0,30,3,0,0,0,0,6,4,0,0,19,0,0,0,0,0,3,6,0,0,12,0,0,0,4,8,13,12,8,0,42
50101100108,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100109,0,0,0,3,0,0,3,0,0,11,0,0,0,3,6,6,3,0,0,23,0,0,0,0,0,8,0,5,0,18,0,7,3,3,6,3,3,0,0,26,0,7,3,6,8,10,7,0,0,33,0,0,5,4,6,6,0,0,0,24,0,0,0,4,4,3,0,0,0,14,0,0,0,0,5,0,7,0,0,16,0,0,0,0,5,0,0,0,0,13,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,4,3,0,0,23,0,0,0,0,0,0,0,0,0,0,11,12,25,39,49,49,36,6,0,239,10,0,0,3,4,0,3,0,0,22,7,0,0,3,4,0,5,0,0,18,0,0,0,5,0,5,6,0,0,25,5,0,0,7,4,6,12,3,0,36
50101100110,0,0,0,0,0,0,3,0,0,15,0,0,0,0,0,8,3,0,0,8,0,0,0,0,4,0,3,0,0,9,0,0,0,0,0,0,0,0,0,14,0,0,0,3,0,0,3,0,0,11,0,3,0,3,0,0,0,0,0,6,0,0,4,0,5,0,0,0,0,9,0,0,0,3,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,10,16,13,15,21,20,14,0,116,0,0,0,0,5,3,6,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,0,5,0,0,19,0,0,5,3,0,9,3,0,0,19
