SA1_CODE_2021,P_15_19_Mgrs,P_15_19_Profnls,P_15_19_Techs_trades_workers,P_15_19_Comm_psnl_serv_wrkrs,P_15_19_Cler_admin_wrkrs,P_15_19_Sales_wrkrs,P_15_19_Mach_oper_dvrs,P_15_19_Labrs,P_15_19_Inad_desc_Ns,P_15_19_Tot,P_20_24_Mgrs,P_20_24_Profnls,P_20_24_Techs_trades_wrkrs,P_20_24_Comm_psnl_serv_wrkrs,P_20_24_Cler_admin_wrkrs,P_20_24_Sales_wrkrs,P_20_24_Mach_oper_dvrs,P_20_24_Labrs,P_20_24_Inad_desc_Ns,P_20_24_Tot,P_25_34_Mgrs,P_25_34_Profnls,P_25_34_Techs_trades_wrkrs,P_25_34_Comm_psnl_serv_wrkrs,P_25_34_Cler_admin_wrkrs,P_25_34_Sales_wrkrs,P_25_34_Mach_oper_dvrs,P_25_34_Labrs,P_25_34_Inad_desc_Ns,P_25_34_Tot,P_35_44_Mgrs,P_35_44_Profnls,P_35_44_Techs_trades_wrkrs,P_35_44_Comm_psnl_serv_wrkrs,P_35_44_Cler_admin_wrkrs,P_35_44_Sales_wrkrs,P_35_44_Mach_oper_dvrs,P_35_44_Labrs,P_35_44_Inad_desc_Ns,P_35_44_Tot,P_45_54_Mgrs,P_45_54_Profnls,P_45_54_Techs_trades_wrkrs,P_45_54_Comm_psnl_serv_wrkrs,P_45_54_Cler_admin_wrkrs,P_45_54_Sales_wrkrs,P_45_54_Mach_oper_dvrs,P_45_54_Labrs,P_45_54_Inad_desc_Ns,P_45_54_Tot,P_55_64_Mgrs,P_55_64_Profnls,P_55_64_Techs_trades_wrkrs,P_55_64_Comm_psnl_serv_wrkrs,P_55_64_Cler_admin_wrkrs,P_55_64_Sales_wrkrs,P_55_64_Mach_oper_dvrs,P_55_64_Labrs,P_55_64_Inad_desc_Ns,P_55_64_Tot,P_65_74_Mgrs,P_65_74_Profnls,P_65_74_Techs_trades_wrkrs,P_65_74_Comm_psnl_serv_wrkrs,P_65_74_Cler_admin_wrkrs,P_65_74_Sales_wrkrs,P_65_74_Mach_oper_dvrs,P_65_74_Labrs,P_65_74_Inad_desc_Ns,P_65_74_Tot,P_75_84_Mgrs,P_75_84_Profnls,P_75_84_Techs_trades_wrkrs,P_75_84_Comm_psnl_serv_wrkrs,P_75_84_Cler_admin_wrkrs,P_75_84_Sales_wrkrs,P_75_84_Mach_oper_dvrs,P_75_84_Labrs,P_75_84_Inad_desc_Ns,P_75_84_Tot,P_85_yr_over_Mgrs,P_85_yr_over_Profnls,P_85ov_Techs_trades_wrkrs,P_85ov_Com_psnl_serv_wrkrs,P_85_yr_over_Cler_admin_wrkrs,P_85_yr_over_Sales_wrkrs,P_85_yr_over_Mach_oper_dvrs,P_85_yr_over_Labrs,P_85_yr_over_Inad_desc_Ns,P_85_yr_over_Tot,P_Tot_Mgrs,P_Tot_Profnls,P_Tot_Techs_trades_wrkrs,P_Tot_Comm_psnl_serv_wrkrs,P_Tot_Cler_admin_wrkrs,P_Tot_Sales_wrkrs,P_Tot_Mach_oper_dvrs,P_Tot_Labrs,P_Tot_Inad_desc_Ns,P_Tot_Tot
50101100111,0,0,0,0,0,3,0,5,0,13,0,0,0,0,0,0,0,0,0,6,3,7,12,10,6,6,4,8,0,45,7,24,18,7,8,4,8,11,0,85,6,9,12,3,5,5,3,8,0,50,13,6,5,6,11,7,8,10,0,57,15,3,0,0,0,0,0,5,0,24,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,37,54,54,29,29,35,17,34,3,296
50101100112,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,5,13,4,0,0,4,0,4,0,32,12,10,6,5,6,0,0,3,0,43,11,3,4,0,8,4,0,0,0,41,16,8,6,3,7,3,0,5,6,53,15,5,0,0,0,0,0,0,3,25,4,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,57,41,31,22,26,15,7,16,6,224
50101100113,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,4,0,3,3,3,0,0,0,0,0,10,0,0,5,5,0,0,3,0,0,18,10,4,4,0,0,6,0,0,0,23,7,0,3,0,9,0,0,8,0,29,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,14,14,12,16,5,18,0,97
50101100114,0,0,6,0,0,3,0,4,0,11,0,0,4,0,0,5,0,4,0,10,0,7,6,5,8,4,5,5,0,35,8,10,24,6,7,6,3,13,0,85,10,15,14,7,13,7,8,7,0,86,3,11,6,3,13,3,9,16,0,60,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,32,45,54,28,42,23,27,47,5,297
50101100115,0,0,0,4,0,3,0,0,0,10,0,0,0,4,0,0,0,0,0,8,9,5,0,5,0,0,0,3,0,24,14,5,4,4,4,5,4,13,0,44,17,4,7,6,4,0,0,4,4,40,14,3,7,0,9,6,3,5,0,44,13,0,0,0,0,0,0,0,0,23,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,70,17,27,19,20,14,11,27,4,200
50101100116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100301,0,0,3,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,3,3,4,8,8,0,0,0,5,0,25,0,10,4,0,4,0,0,3,0,17,5,4,0,3,5,0,0,0,0,15,6,13,5,6,0,4,0,3,0,32,3,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,30,19,16,7,8,0,10,4,110
50101100302,0,0,4,3,0,4,0,4,0,11,0,0,0,0,0,0,0,3,0,8,0,0,4,3,4,0,0,0,0,16,8,6,9,5,12,3,0,4,0,47,8,10,7,6,5,0,5,11,0,43,0,3,0,0,0,10,0,0,0,23,4,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,34,21,22,19,0,18,5,157
50101100303,0,0,4,3,0,0,0,9,0,14,0,0,3,3,0,0,0,0,0,6,0,5,3,0,0,0,0,0,0,10,6,6,3,8,3,0,0,0,0,27,9,7,0,3,3,3,0,8,0,39,4,8,0,3,9,0,0,4,0,35,6,0,3,0,0,0,4,0,0,14,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,30,23,17,18,17,8,8,25,0,149
50101100304,0,0,3,5,0,7,0,0,0,14,0,0,5,0,0,0,4,0,0,7,3,4,3,6,0,0,0,3,0,25,6,4,0,0,8,0,6,0,0,22,15,3,3,0,3,0,6,3,0,29,4,0,4,3,5,0,0,4,0,22,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,35,12,17,11,12,10,13,13,4,133
50101100305,0,0,0,0,0,0,0,4,0,10,0,0,4,0,0,0,0,3,0,4,4,5,3,9,0,0,3,4,0,20,5,4,0,4,0,3,4,0,0,22,10,4,0,4,0,0,0,5,0,30,20,8,0,0,4,0,4,10,0,48,5,3,0,0,0,3,0,0,0,15,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,46,25,11,15,7,11,7,27,0,156
50101100306,0,0,0,0,0,0,0,6,0,21,3,0,3,0,4,3,0,0,0,14,7,0,9,3,0,6,7,3,0,40,13,8,3,3,4,0,5,4,5,49,11,13,6,0,7,3,3,8,0,53,17,10,10,8,10,6,3,6,0,63,15,0,0,0,0,3,0,3,0,25,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,4,68,33,40,21,22,23,20,27,0,262
50101100307,0,0,3,3,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,4,3,5,4,7,6,0,0,3,0,15,11,7,4,3,4,0,0,3,0,37,11,13,3,0,0,0,0,3,0,36,9,18,8,0,5,0,0,0,0,36,3,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,42,24,12,14,3,4,21,7,160
50101100308,0,0,0,6,0,3,0,3,3,16,0,0,0,0,0,0,0,4,0,5,3,0,0,0,0,0,0,0,0,13,6,9,8,6,0,0,0,6,0,39,3,11,8,0,4,7,3,3,0,44,13,12,7,0,3,5,3,13,0,51,0,3,5,0,0,6,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,26,38,28,18,14,12,4,31,3,191
50101100310,0,0,0,4,0,3,0,3,0,19,0,0,0,0,0,4,0,0,0,9,6,5,4,0,3,0,3,3,0,28,9,14,7,3,4,5,0,0,0,45,15,16,3,6,3,9,0,6,0,57,11,0,6,4,8,6,0,5,0,47,4,5,3,0,3,5,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,43,30,16,30,27,8,29,0,231
50101100311,0,0,0,5,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,4,7,3,4,0,0,0,0,20,12,17,8,3,6,3,0,5,0,51,9,8,4,0,5,3,0,0,4,38,4,3,5,0,4,0,0,5,0,26,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,25,33,29,12,15,11,3,15,5,158
50101100312,0,0,3,5,0,3,0,0,0,10,0,0,4,0,0,0,0,0,0,6,0,0,6,0,3,0,0,3,0,19,8,11,15,3,5,4,0,4,4,45,4,6,7,6,3,5,3,3,0,36,3,3,6,4,3,5,0,0,0,29,4,4,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,18,25,28,16,15,17,6,20,5,158
50101100313,0,0,0,0,0,0,0,0,0,4,0,0,5,3,0,0,0,0,0,13,8,6,6,12,4,3,0,4,0,48,9,11,5,4,3,0,4,0,0,37,5,0,4,0,0,3,4,3,0,18,3,6,0,4,0,0,0,4,0,18,0,6,4,0,3,0,4,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,23,35,14,8,8,18,6,156
50101100314,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,0,0,7,8,12,8,3,5,0,0,4,0,33,11,10,3,0,4,0,0,3,0,30,3,10,0,0,5,0,0,4,0,26,13,7,6,4,6,4,0,4,0,38,6,0,0,0,4,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,38,16,10,18,9,4,11,0,151
50101100315,0,0,0,0,0,4,0,3,0,14,0,3,4,3,0,3,3,4,0,17,5,10,9,3,0,0,0,7,0,32,13,15,6,4,5,0,5,4,0,55,25,18,10,4,8,0,0,5,0,72,18,9,7,6,5,0,4,4,0,56,17,8,0,0,5,0,3,7,0,39,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,83,65,32,18,28,18,9,29,0,290
50101100316,0,0,0,4,0,4,0,4,0,9,0,0,0,0,0,0,0,0,0,0,5,5,0,3,0,0,0,3,0,25,9,12,9,3,4,0,0,0,0,40,6,16,7,0,0,8,3,0,0,48,4,8,7,0,4,6,0,3,0,35,0,9,0,0,0,6,0,6,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,25,56,25,16,11,15,9,15,0,180
50101100317,0,0,3,9,0,10,0,3,0,27,0,0,6,0,0,0,0,0,0,9,6,7,4,3,4,0,0,0,0,35,9,24,5,3,4,4,0,3,0,50,9,25,12,10,9,10,3,13,5,91,12,12,0,3,4,3,3,4,0,55,6,0,4,0,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,72,37,24,31,26,12,26,5,278
50101100319,0,0,0,4,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,4,0,4,3,3,3,0,0,9,0,23,6,7,0,0,0,5,0,0,0,21,7,9,3,3,0,5,0,0,0,36,11,11,8,0,5,4,0,5,0,35,8,3,0,0,3,0,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,34,16,17,13,15,3,16,0,144
50101100320,0,0,0,9,0,3,0,0,3,17,0,0,0,0,0,0,0,0,0,6,3,15,10,3,0,0,0,5,0,38,15,24,21,6,9,0,5,3,0,84,12,28,21,4,0,5,0,5,0,76,15,22,8,6,6,4,3,6,0,64,5,9,3,0,5,0,3,0,0,26,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,47,95,58,37,23,14,8,28,8,306
50101100321,0,0,0,7,0,11,0,10,0,24,0,0,5,5,0,0,0,0,3,8,5,10,4,4,3,0,0,4,0,28,8,25,8,7,5,0,0,0,0,54,14,21,14,0,6,7,3,13,0,78,10,10,7,5,4,0,0,0,0,36,0,6,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,64,42,20,20,20,9,25,11,240
50101100322,0,0,0,0,0,0,0,0,0,4,0,4,0,6,0,0,0,3,0,9,6,6,4,5,8,0,0,5,0,29,9,9,7,3,8,0,0,0,0,32,5,0,0,0,0,5,0,0,0,22,7,9,0,5,8,10,0,0,0,37,0,8,0,0,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,39,15,13,24,14,0,15,0,147
50101100323,0,0,3,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,5,16,5,0,3,0,3,0,0,27,6,3,5,4,6,0,3,5,0,28,3,9,3,5,4,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,24,17,17,10,5,5,8,0,107
50101100324,0,0,5,3,0,0,0,4,0,12,0,4,5,0,0,0,0,5,0,13,4,4,8,3,0,0,0,0,0,16,0,19,7,3,0,3,4,5,0,42,11,17,9,0,7,0,3,7,0,51,5,10,4,4,4,4,0,5,0,45,5,9,0,0,0,0,0,7,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,65,32,18,18,10,3,25,5,206
50101100325,0,0,7,4,0,7,0,7,0,24,0,0,9,5,0,0,0,7,0,17,9,17,16,7,4,0,0,5,0,59,16,20,34,10,11,8,0,13,0,104,9,17,15,9,8,11,0,10,6,80,4,4,5,3,8,4,0,9,0,41,0,3,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,61,87,30,27,32,10,39,6,339
50101100326,0,0,0,0,0,3,4,6,0,18,0,0,4,4,0,0,0,0,0,9,3,21,13,5,7,3,0,5,0,59,12,15,14,6,3,3,0,7,0,63,3,8,15,8,7,5,0,4,0,50,9,5,6,6,4,3,0,7,0,27,0,0,0,0,6,5,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,30,47,47,24,25,27,8,24,3,236
50101100328,0,0,10,13,0,3,0,3,0,25,0,0,0,0,0,4,0,0,0,11,3,9,14,4,3,0,4,4,0,55,18,19,27,16,17,15,6,10,0,119,20,23,17,12,17,10,6,11,0,127,3,15,9,0,4,5,5,6,0,57,4,5,0,0,0,6,9,0,0,29,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,54,72,81,50,46,47,27,45,0,422
50101100329,0,0,5,4,0,8,0,3,0,22,0,0,8,3,0,0,0,0,0,16,4,0,4,3,3,0,0,4,0,30,7,18,11,4,12,6,0,7,0,69,9,15,14,10,3,4,0,0,0,57,3,7,3,5,12,0,6,6,0,38,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,42,44,32,26,26,8,28,3,240
50101100330,0,0,0,0,0,5,0,7,0,11,0,0,0,4,0,0,0,0,0,3,0,6,4,3,0,3,0,0,0,25,5,10,4,0,0,0,0,0,0,18,7,13,4,7,3,0,0,0,0,40,9,4,3,5,6,0,0,4,0,43,10,4,0,0,0,0,0,3,0,18,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,35,32,19,18,17,13,3,12,3,147
50101100331,0,0,0,3,0,4,0,4,0,16,0,0,9,7,0,0,0,0,0,18,14,22,35,14,6,6,0,15,4,103,17,19,37,12,5,7,5,16,4,116,9,12,10,5,6,3,0,4,0,60,5,3,6,4,3,5,0,0,0,26,0,5,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,54,54,93,45,25,26,9,42,10,351
50101100332,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,18,7,11,7,4,3,0,0,0,0,28,13,4,5,0,0,0,0,0,0,29,9,3,6,6,4,0,0,0,0,26,0,0,0,0,4,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,24,9,12,14,10,0,9,0,126
50101100401,0,0,4,9,0,14,0,5,0,24,0,0,0,0,0,0,0,0,0,0,3,7,3,3,0,0,0,4,0,25,8,16,10,0,5,4,4,3,0,49,15,20,11,15,10,5,6,3,0,74,4,10,9,3,5,0,0,0,0,37,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,54,32,29,24,27,16,16,0,226
50101100405,0,0,0,11,0,4,0,3,0,27,0,0,0,6,0,0,0,0,0,12,4,20,10,8,0,3,0,3,0,49,9,28,9,9,7,5,0,0,0,62,18,30,9,7,9,5,0,3,0,84,16,16,6,3,7,9,0,0,0,62,4,0,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,92,39,34,28,30,3,19,0,298
50101100406,0,0,0,4,0,6,0,4,0,11,0,3,0,8,0,0,0,3,0,13,9,12,9,5,3,3,0,9,0,52,9,13,8,7,3,3,5,9,0,57,11,20,8,7,5,3,0,5,0,61,10,9,8,3,6,3,3,6,0,37,0,7,0,0,0,0,3,7,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,58,40,28,22,15,10,36,6,247
50101100407,0,0,0,0,0,0,0,4,0,11,5,0,6,3,0,0,0,4,0,14,6,7,8,5,6,0,0,13,0,53,7,11,8,4,0,0,0,0,0,37,11,5,8,4,3,0,0,4,0,46,0,7,4,4,0,8,0,6,0,24,0,0,0,0,0,8,0,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,35,25,39,26,17,19,4,31,0,190
50101100408,0,0,5,6,0,3,0,5,0,15,0,0,0,3,0,5,0,3,0,18,5,10,8,3,6,4,0,8,0,52,7,11,7,3,3,0,3,3,0,40,10,9,4,3,5,8,0,0,0,36,17,5,9,3,3,3,5,8,0,55,0,5,3,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,40,39,25,22,26,7,37,6,228
50101100410,0,0,4,7,0,9,0,10,0,31,4,0,8,4,0,8,3,12,0,31,17,10,34,32,10,10,6,24,3,150,34,19,31,23,14,7,10,25,4,162,14,13,9,16,7,7,5,16,0,93,8,5,6,4,5,0,5,10,0,46,0,5,0,3,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,72,49,104,97,45,44,33,84,10,530
50101100411,0,0,6,0,0,3,0,0,0,10,0,0,0,0,0,0,0,13,0,16,4,0,5,4,0,4,0,21,0,43,4,5,3,3,0,4,0,11,0,37,4,11,8,0,0,0,5,15,0,36,0,3,3,8,0,0,0,0,0,22,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,23,17,6,16,9,60,0,165
