SA2_CODE_2021,M_PoDe_PoDe_NFD_Mng,M_PoDe_PoDe_NFD_Pro,M_PoDe_PoDe_NFD_TTW,M_PoDe_PoDe_NFD_CPS,M_PoDe_PoDe_NFD_CA,M_PoDe_PoDe_NFD_Sal,M_PoDe_PoDe_NFD_MOD,M_PoDe_PoDe_NFD_Lab,M_PoDe_PoDe_NFD_IDNS,M_PoDe_PoDe_NFD_Tot,M_PoDe_DoctDe_Mng,M_PoDe_DoctDe_Pro,M_PoDe_DoctDe_TTW,M_PoDe_DoctDe_CPS,M_PoDe_DoctDe_CA,M_PoDe_DoctDe_Sal,M_PoDe_DoctDe_MOD,M_PoDe_DoctDe_Lab,M_PoDe_DoctDe_IDNS,M_PoDe_DoctDe_Tot,M_PoDe_MasDe_Mng,M_PoDe_MasDe_Pro,M_PoDe_MasDe_TTW,M_PoDe_MasDe_CPS,M_PoDe_MasDe_CA,M_PoDe_MasDe_Sal,M_PoDe_MasDe_MOD,M_PoDe_MasDe_Lab,M_PoDe_MasDe_IDNS,M_PoDe_MasDe_Tot,M_GrDiGrCer_GrDiGrCerNFD_Mng,M_GrDiGrCer_GrDiGrCerNFD_Pro,M_GrDiGrCer_GrDiGrCerNFD_TTW,M_GrDiGrCer_GrDiGrCerNFD_CPS,M_GrDiGrCer_GrDiGrCerNFD_CA,M_GrDiGrCer_GrDiGrCerNFD_Sal,M_GrDiGrCer_GrDiGrCerNFD_MOD,M_GrDiGrCer_GrDiGrCerNFD_Lab,M_GrDiGrCer_GrDiGrCerNFD_IDNS,M_GrDiGrCer_GrDiGrCerNFD_Tot,M_GrDi_GrCer_GrDi_Mng,M_GrDi_GrCer_GrDi_Pro,M_GrDi_GrCer_GrDi_TTW,M_GrDi_GrCer_GrDi_CPS,M_GrDi_GrCer_GrDi_CA,M_GrDi_GrCer_GrDi_Sal,M_GrDi_GrCer_GrDi_MOD,M_GrDi_GrCer_GrDi_Lab,M_GrDi_GrCer_GrDi_IDNS,M_GrDi_GrCer_GrDi_Tot,M_GrDi_GrCer_GradCer_Mng,M_GrDi_GrCer_GradCer_Pro,M_GrDi_GrCer_GradCer_TTW,M_GrDi_GrCer_GradCer_CPS,M_GrDi_GrCer_GradCer_CA,M_GrDi_GrCer_GradCer_Sal,M_GrDi_GrCer_GradCer_MOD,M_GrDi_GrCer_GradCer_Lab,M_GrDi_GrCer_GradCer_IDNS,M_GrDi_GrCer_GradCer_Tot,M_BaDe_BaDe_Mng,M_BaDe_BaDe_Pro,M_BaDe_BaDe_TTW,M_BaDe_BaDe_CPS,M_BaDe_BaDe_CA,M_BaDe_BaDe_Sal,M_BaDe_BaDe_MOD,M_BaDe_BaDe_Lab,M_BaDe_BaDe_IDNS,M_BaDe_BaDe_Tot,M_AdvDi_Di_AdvDi_Di_NFD_Mng,M_AdvDi_Di_AdvDi_Di_NFD_Pro,M_AdvDi_Di_AdvDi_Di_NFD_TTW,M_AdvDi_Di_AdvDi_Di_NFD_CPS,M_AdvDi_Di_AdvDi_Di_NFD_CA,M_AdvDi_Di_AdvDi_Di_NFD_Sal,M_AdvDi_Di_AdvDi_Di_NFD_MOD,M_AdvDi_Di_AdvDi_Di_NFD_Lab,M_AdvDi_Di_AdvDi_Di_NFD_IDNS,M_AdvDi_Di_AdvDi_Di_NFD_Tot,M_AdvDi_Di_AdvDi_AsDe_Mng,M_AdvDi_Di_AdvDi_AsDe_Pro,M_AdvDi_Di_AdvDi_AsDe_TTW,M_AdvDi_Di_AdvDi_AsDe_CPS,M_AdvDi_Di_AdvDi_AsDe_CA,M_AdvDi_Di_AdvDi_AsDe_Sal,M_AdvDi_Di_AdvDi_AsDe_MOD,M_AdvDi_Di_AdvDi_AsDe_Lab,M_AdvDi_Di_AdvDi_AsDe_IDNS,M_AdvDi_Di_AdvDi_AsDe_Tot,M_AdvDi_Di_Dip_Mng,M_AdvDi_Di_Dip_Pro,M_AdvDi_Di_Dip_TTW,M_AdvDi_Di_Dip_CPS,M_AdvDi_Di_Dip_CA,M_AdvDi_Di_Dip_Sal,M_AdvDi_Di_Dip_MOD,M_AdvDi_Di_Dip_Lab,M_AdvDi_Di_Dip_IDNS,M_AdvDi_Di_Dip_Tot,M_Cert_CertIII_IV_Mng,M_Cert_CertIII_IV_Pro,M_Cert_CertIII_IV_TTW,M_Cert_CertIII_IV_CPS,M_Cert_CertIII_IV_CA,M_Cert_CertIII_IV_Sal,M_Cert_CertIII_IV_MOD,M_Cert_CertIII_IV_Lab,M_Cert_CertIII_IV_IDNS,M_Cert_CertIII_IV_Tot,M_Cert_CertI_II_Mng,M_Cert_CertI_II_Pro,M_Cert_CertI_II_TTW,M_Cert_CertI_II_CPS,M_Cert_CertI_II_CA,M_Cert_CertI_II_Sal,M_Cert_CertI_II_MOD,M_Cert_CertI_II_Lab,M_Cert_CertI_II_IDNS,M_Cert_CertI_II_Tot,M_Cert_Cert_nfd_Mng,M_Cert_Cert_nfd_Pro,M_Cert_Cert_nfd_TTW,M_Cert_Cert_nfd_CPS,M_Cert_Cert_nfd_CA,M_Cert_Cert_nfd_Sal,M_Cert_Cert_nfd_MOD,M_Cert_Cert_nfd_Lab,M_Cert_Cert_nfd_IDNS,M_Cert_Cert_nfd_Tot,M_LE_ID_Mng,M_LE_ID_Pro,M_LE_ID_TTW,M_LE_ID_CPS,M_LE_ID_CA,M_LE_ID_Sal,M_LE_ID_MOD,M_LE_ID_Lab,M_LE_ID_IDNS,M_LE_ID_Tot,M_LE_NS_Mng,M_LE_NS_Pro,M_LE_NS_TTW,M_LE_NS_CPS,M_LE_NS_CA,M_LE_NS_Sal,M_LE_NS_MOD,M_LE_NS_Lab,M_LE_NS_IDNS,M_LE_NS_Tot,M_Tot_Mng,M_Tot_Pro,M_Tot_TTW,M_Tot_CPS,M_Tot_CA,M_Tot_Sal,M_Tot_MOD,M_Tot_Lab,M_Tot_IDNS,M_Tot_Tot,F_PoDe_PoDe_NFD_Mng,F_PoDe_PoDe_NFD_Pro,F_PoDe_PoDe_NFD_TTW,F_PoDe_PoDe_NFD_CPS,F_PoDe_PoDe_NFD_CA,F_PoDe_PoDe_NFD_Sal,F_PoDe_PoDe_NFD_MOD,F_PoDe_PoDe_NFD_Lab,F_PoDe_PoDe_NFD_IDNS,F_PoDe_PoDe_NFD_Tot,F_PoDe_DoctDe_Mng,F_PoDe_DoctDe_Pro,F_PoDe_DoctDe_TTW,F_PoDe_DoctDe_CPS,F_PoDe_DoctDe_CA,F_PoDe_DoctDe_Sal,F_PoDe_DoctDe_MOD,F_PoDe_DoctDe_Lab,F_PoDe_DoctDe_IDNS,F_PoDe_DoctDe_Tot,F_PoDe_MasDe_Mng,F_PoDe_MasDe_Pro,F_PoDe_MasDe_TTW,F_PoDe_MasDe_CPS,F_PoDe_MasDe_CA,F_PoDe_MasDe_Sal,F_PoDe_MasDe_MOD,F_PoDe_MasDe_Lab,F_PoDe_MasDe_IDNS,F_PoDe_MasDe_Tot,F_GrDiGrCer_GrDiGrCerNFD_Mng,F_GrDiGrCer_GrDiGrCerNFD_Pro,F_GrDiGrCer_GrDiGrCerNFD_TTW,F_GrDiGrCer_GrDiGrCerNFD_CPS,F_GrDiGrCer_GrDiGrCerNFD_CA,F_GrDiGrCer_GrDiGrCerNFD_Sal,F_GrDiGrCer_GrDiGrCerNFD_MOD,F_GrDiGrCer_GrDiGrCerNFD_Lab,F_GrDiGrCer_GrDiGrCerNFD_IDNS,F_GrDiGrCer_GrDiGrCerNFD_Tot
501011001,0,3,0,0,0,0,0,0,0,3,9,9,0,0,0,0,0,0,0,18,7,11,5,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,5,5,10,0,6,0,0,0,0,0,22,3,0,0,0,0,0,0,0,0,6,64,80,26,14,3,7,0,14,4,207,0,0,0,0,0,0,0,0,0,5,31,13,8,0,3,7,5,0,0,70,14,15,18,9,3,0,0,17,0,71,77,6,273,15,4,15,60,67,14,532,4,0,4,4,0,3,6,4,0,24,3,0,0,0,0,0,5,3,0,17,3,0,0,0,0,0,0,0,0,4,4,4,7,0,0,0,0,6,0,34,232,155,336,52,15,37,79,116,18,1041,0,4,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,7,13,28,0,0,0,3,0,3,0,41,0,5,0,0,0,0,0,0,0,5
501011003,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,3,0,26,27,44,0,3,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,4,30,0,0,0,0,0,4,0,35,3,3,0,0,0,0,0,0,0,8,132,219,44,16,17,15,15,41,4,510,0,0,0,0,0,0,0,0,0,0,48,31,23,13,6,13,3,18,3,159,49,23,42,13,3,14,6,9,5,165,125,37,530,34,20,23,86,105,17,981,0,0,15,0,0,3,3,19,0,45,12,5,13,4,3,7,3,5,0,51,6,5,3,0,0,0,4,4,0,19,15,8,4,4,0,10,9,7,5,60,436,430,677,86,49,79,130,212,39,2139,4,0,0,0,0,0,0,0,0,8,3,17,0,0,0,0,0,0,0,18,14,53,0,10,6,5,0,3,0,94,0,3,0,0,0,0,0,0,0,11
501011004,0,5,0,0,0,0,0,0,0,5,0,16,3,0,0,0,0,0,0,24,16,44,5,0,3,0,0,8,0,77,0,0,0,0,0,0,0,0,0,5,12,22,0,0,0,4,0,0,0,38,0,0,5,0,0,0,0,0,0,9,98,215,61,22,8,15,18,43,0,483,0,0,0,0,0,0,0,0,0,0,18,35,15,3,4,3,9,12,4,104,36,27,40,15,0,5,16,31,4,163,82,26,457,34,18,23,84,89,17,819,0,5,15,0,3,3,3,11,0,47,9,5,7,6,4,7,5,4,0,44,0,4,10,0,0,0,5,3,0,24,4,0,16,3,0,0,9,8,0,40,277,402,618,96,43,70,144,204,28,1879,4,0,0,0,0,0,0,0,0,8,0,7,0,3,0,0,0,0,0,14,8,69,0,14,8,3,0,5,0,103,0,3,0,0,0,0,0,0,0,3
501011293,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,10,7,19,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,3,7,10,0,4,0,0,0,0,0,19,0,4,0,0,0,4,0,0,0,8,46,120,17,12,11,7,6,8,0,213,0,0,0,0,0,0,0,0,0,0,21,23,11,3,0,3,11,9,0,81,30,18,27,17,4,8,8,11,4,122,73,20,396,36,29,30,98,68,15,766,0,0,5,9,0,9,9,16,0,45,9,0,0,3,0,0,4,8,0,30,4,0,6,0,0,0,0,5,0,11,3,0,3,0,0,4,6,8,7,42,209,226,474,82,49,65,133,130,26,1389,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,4,4,46,0,0,3,3,0,0,0,61,3,8,0,0,0,0,0,0,0,7
501011294,0,3,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,11,28,32,0,7,0,0,0,0,4,73,3,0,0,0,0,0,0,0,0,7,5,28,0,8,0,0,0,0,0,49,4,5,0,0,0,0,0,0,0,16,71,210,35,31,15,11,10,18,3,410,0,0,0,0,0,0,0,0,0,5,38,21,28,15,5,6,15,8,4,147,41,29,54,26,8,17,8,16,0,198,160,48,867,69,48,56,204,166,32,1641,7,0,20,6,3,15,12,22,0,89,10,3,5,11,0,5,17,15,3,70,7,3,0,3,0,0,4,8,0,24,6,3,14,0,5,6,17,13,8,66,388,399,1020,179,88,116,284,269,53,2794,0,4,0,0,0,0,0,0,0,9,0,14,0,0,0,0,0,0,0,16,14,54,0,5,9,8,0,0,0,103,0,4,0,0,0,0,0,0,0,4
501021005,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,13,19,38,5,3,3,3,3,0,0,75,0,0,0,0,0,0,0,0,0,3,0,24,3,0,4,0,0,0,0,38,9,6,0,0,0,0,0,0,0,14,71,196,42,14,14,8,21,20,0,397,0,0,0,0,0,0,0,0,0,7,15,28,32,17,12,3,15,9,0,135,56,40,67,19,10,5,23,11,8,233,121,73,1124,76,65,54,302,166,41,2017,4,0,20,0,0,11,20,26,0,93,4,5,22,3,3,4,20,8,0,71,0,3,3,0,0,0,4,4,0,20,7,8,12,0,4,0,26,11,8,69,324,438,1332,139,121,92,434,255,58,3186,0,7,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,14,7,59,3,10,6,6,0,0,0,84,0,5,0,0,0,0,0,0,0,7
501021007,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,6,8,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,5,8,0,0,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,24,65,3,0,5,4,7,7,0,115,0,0,0,0,0,0,0,0,0,0,6,8,7,0,0,0,4,9,0,30,11,11,19,5,0,6,5,5,3,70,41,13,251,36,11,9,76,61,6,501,0,0,5,0,0,0,4,5,0,20,5,0,0,0,0,4,3,3,0,11,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,7,4,8,27,104,114,293,45,21,24,99,89,19,812,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,20,0,6,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0
501021008,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,13,6,0,4,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0,10,59,8,9,0,0,3,10,0,105,0,0,0,0,0,0,0,0,0,0,10,6,6,0,3,0,7,0,0,26,6,10,22,4,5,5,3,7,0,56,36,18,226,27,14,13,89,70,10,496,0,0,8,7,0,3,10,5,0,30,6,0,0,4,0,0,3,3,0,22,0,4,0,0,0,0,6,0,0,9,0,0,3,0,0,3,10,9,4,29,69,112,283,51,32,28,127,109,19,821,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
501021009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,17,37,7,0,0,0,7,4,0,62,0,0,0,0,0,0,0,0,0,0,3,0,8,3,0,0,4,0,0,22,3,8,22,3,0,0,5,4,0,51,36,17,490,14,15,10,158,79,23,837,0,0,10,4,0,5,6,9,0,37,4,0,7,0,0,3,16,3,0,38,4,0,0,0,0,0,3,0,0,8,0,0,6,0,0,0,9,0,5,27,71,75,547,31,24,20,200,105,26,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,3,6,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
501021010,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,32,41,0,8,3,5,4,0,0,91,0,0,0,0,0,0,0,0,0,0,17,7,9,0,0,0,4,0,0,40,17,13,6,0,0,0,0,0,4,45,48,4,164,4,4,9,57,36,3,337,5,0,4,0,3,3,0,3,0,25,0,0,0,4,0,0,7,0,0,11,4,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,4,0,22,126,77,198,20,14,14,78,52,13,586,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3
