SA2_CODE_2021,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_UOLSE_VWorW,FOL_IAL_Tot_UOLSE_NWorNAA,FOL_IAL_Tot_UOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_UOLSE_VWorW,FOL_Italian_UOLSE_NWorNAA,FOL_Italian_UOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japan_SEO,FOL_Japan_UOLSE_VWorW,FOL_Japan_UOLSE_NWorNAA,FOL_Japan_UOLSE_Tot,FOL_Japan_NS,FOL_Japan_Tot,FOL_Khmer_SEO,FOL_Khmer_UOLSE_VWorW,FOL_Khmer_UOLSE_NWorNAA,FOL_Khmer_UOLSE_Tot,FOL_Khmer_NS,FOL_Khmer_Tot,FOL_Korean_SEO,FOL_Korean_UOLSE_VWorW,FOL_Korean_UOLSE_NWorNAA,FOL_Korean_UOLSE_Tot,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedon_SEO,FOL_Macedon_UOLSE_VWorW,FOL_Macedon_UOLSE_NWorNAA,FOL_Macedon_UOLSE_Tot,FOL_Macedon_NS,FOL_Macedon_Tot,FOL_Malayalam_SEO,FOL_Malayalam_UOLSE_VWorW,FOL_Malayalam_UOLSE_NWorNAA,FOL_Malayalam_UOLSE_Tot,FOL_Malayalam_NS,FOL_Malayalam_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_UOLSE_VWorW,FOL_Persian_ED_UOLSE_NWorNAA,FOL_Persian_ED_UOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_UOLSE_VWorW,FOL_Polish_UOLSE_NWorNAA,FOL_Polish_UOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Portuguese_SEO,FOL_Portuguese_UOLSE_VWorW,FOL_Portuguese_UOLSE_NWorNAA,FOL_Portuguese_UOLSE_Tot,FOL_Portuguese_NS,FOL_Portuguese_Tot,FOL_Russian_SEO,FOL_Russian_UOLSE_VWorW,FOL_Russian_UOLSE_NWorNAA,FOL_Russian_UOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_UOLSE_VWorW,FOL_Samoan_UOLSE_NWorNAA,FOL_Samoan_UOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_UOLSE_VWorW,FOL_Serbian_UOLSE_NWorNAA,FOL_Serbian_UOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipin_SEO,FOL_SAL_Filipin_UOLSE_VWorW,FOL_SAL_Filipin_UOLSE_NWorNAA,FOL_SAL_Filipin_UOLSE_Tot,FOL_SAL_Filipin_NS,FOL_SAL_Filipin_Tot,FOL_SAL_Indon_SEO,FOL_SAL_Indon_UOLSE_VWorW,FOL_SAL_Indon_UOLSE_NWorNAA,FOL_SAL_Indon_UOLSE_Tot,FOL_SAL_Indon_NS,FOL_SAL_Indon_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_UOLSE_VWorW,FOL_SAL_Tagalog_UOLSE_NWorNAA,FOL_SAL_Tagalog_UOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_UOLSE_VWorW,FOL_SAL_Oth_UOLSE_NWorNAA,FOL_SAL_Oth_UOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_UOLSE_VWorW,FOL_SAL_Tot_UOLSE_NWorNAA,FOL_SAL_Tot_UOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_UOLSE_VWorW,FOL_Spanish_UOLSE_NWorNAA,FOL_Spanish_UOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_UOLSE_VWorW,FOL_Tamil_UOLSE_NWorNAA,FOL_Tamil_UOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_UOLSE_VWorW,FOL_Thai_UOLSE_NWorNAA,FOL_Thai_UOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_UOLSE_VWorW,FOL_Turkish_UOLSE_NWorNAA,FOL_Turkish_UOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_UOLSE_VWorW,FOL_Vietnamese_UOLSE_NWorNAA,FOL_Vietnamese_UOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_UOLSE_VWorW,FOL_Oth_UOLSE_NWorNAA,FOL_Oth_UOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_UOLSE_VWorW,FOL_Tot_UOLSE_NWorNAA,FOL_Tot_UOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LUatH_NS_SEO,F_LUatH_NS_UOLSE_VWorW,F_LUatH_NS_UOLSE_NWorNAA,F_LUatH_NS_UOLSE_Tot,F_LUatH_NS_NS,F_LUatH_NS_Tot,F_Tot_SEO,F_Tot_UOLSE_VWorW,F_Tot_UOLSE_NWorNAA,F_Tot_UOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_UOLSE_VWorW,PSEO_UOLSE_NWorNAA,PSEO_UOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_UOLSE_VWorW,POL_Afrikaans_UOLSE_NWorNAA,POL_Afrikaans_UOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_UOLSE_VWorW,POL_Arabic_UOLSE_NWorNAA,POL_Arabic_UOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_UOLSE_VWorW,POL_AIndLng_UOLSE_NWorNAA,POL_AIndLng_UOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Canton_SEO,POL_CL_Canton_UOLSE_VWorW,POL_CL_Canton_UOLSE_NWorNAA,POL_CL_Canton_UOLSE_Tot,POL_CL_Canton_NS,POL_CL_Canton_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_UOLSE_VWorW,POL_CL_Mandarin_UOLSE_NWorNAA,POL_CL_Mandarin_UOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot
501011001,0,0,..,3,0,4,0,4,..,15,0,15,0,15,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,8,0,8,..,18,0,18,0,16,..,0,0,0,0,0,..,4,0,7,0,7,..,0,0,0,0,0,..,4,0,4,0,4,..,23,0,30,0,30,..,146,9,153,7,156,..,14,0,14,280,286,2860,156,9,159,279,3307,5709,..,..,..,..,5709,..,12,0,12,0,12,..,0,0,0,0,0,..,3,0,3,0,3,..,10,0,10,0,10,..,8,0,8,0,8
501011003,0,0,..,14,0,14,0,14,..,28,0,28,0,31,..,12,3,8,0,8,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,15,0,15,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,4,0,4,0,4,..,18,0,18,0,18,..,22,0,22,0,22,..,0,0,0,0,0,..,14,0,14,0,14,..,0,0,0,0,0,..,3,0,3,0,3,..,64,0,64,0,64,..,328,13,338,4,344,..,16,0,16,381,396,5216,348,13,354,390,5958,10428,..,..,..,..,10428,..,34,0,34,0,34,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,26,8,37,0,37
501011004,0,0,..,10,0,9,0,9,..,37,4,41,0,40,..,17,5,18,0,18,..,0,0,0,0,0,..,12,4,17,0,17,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,22,0,22,0,22,..,4,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,12,4,17,0,17,..,17,0,20,0,19,..,18,3,20,0,20,..,7,0,11,0,11,..,62,8,65,0,66,..,52,0,55,0,55,..,0,0,0,0,0,..,13,0,21,0,21,..,0,0,0,0,0,..,3,4,6,0,6,..,49,4,59,0,60,..,447,39,488,9,502,..,15,0,14,321,329,4265,460,42,505,322,5099,8444,..,..,..,..,8444,..,20,0,20,0,21,..,0,0,0,0,0,..,0,0,0,0,0,..,13,4,11,0,11,..,28,14,42,0,42
501011293,0,5,..,22,0,23,0,23,..,7,4,11,0,11,..,0,0,3,0,3,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,3,0,3,..,11,0,11,0,11,..,15,0,15,0,14,..,4,0,4,0,4,..,30,0,32,0,30,..,4,0,4,0,6,..,4,0,4,0,4,..,18,0,16,0,20,..,0,0,0,0,0,..,11,5,15,0,15,..,55,6,69,0,69,..,259,27,283,4,286,..,18,5,20,224,247,4265,273,30,301,225,4794,8281,..,..,..,..,8281,..,71,0,71,0,71,..,16,0,15,0,15,..,10,0,9,0,12,..,15,5,15,0,15,..,13,5,16,0,16
501011294,0,0,..,34,3,37,0,37,..,27,0,26,0,33,..,16,0,16,0,16,..,0,0,0,0,0,..,7,4,11,0,11,..,8,0,8,0,8,..,0,0,0,0,0,..,4,0,3,0,3,..,3,0,3,0,3,..,11,0,11,3,13,..,9,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,8,4,11,0,11,..,16,0,16,0,16,..,20,0,18,0,18,..,5,0,5,0,5,..,53,4,54,0,54,..,9,0,9,0,9,..,3,0,3,0,3,..,29,4,31,0,31,..,0,0,0,0,0,..,18,10,27,0,27,..,85,22,108,0,108,..,456,62,516,10,525,..,43,6,47,411,457,9117,498,64,566,419,10095,17389,..,..,..,..,17389,..,78,0,73,0,73,..,0,3,4,0,4,..,30,0,30,0,28,..,6,3,11,0,11,..,30,7,36,0,36
501021005,0,7,..,53,11,64,0,66,..,52,5,54,0,52,..,10,0,10,0,10,..,4,0,4,0,4,..,8,4,16,0,16,..,0,0,0,0,0,..,13,0,8,0,8,..,0,0,0,0,0,..,15,0,15,0,15,..,6,0,6,0,6,..,0,0,0,0,0,..,5,0,3,0,3,..,4,0,5,0,5,..,29,0,29,0,29,..,20,0,20,0,23,..,39,0,39,0,39,..,20,0,20,0,25,..,100,0,100,3,104,..,16,6,13,0,13,..,4,0,4,0,4,..,17,4,22,0,22,..,0,0,0,0,0,..,5,4,11,0,13,..,98,13,111,5,119,..,607,80,686,15,701,..,38,0,37,321,363,8671,647,78,723,334,9730,17162,..,..,..,..,17162,..,135,0,134,0,134,..,15,6,21,0,21,..,19,0,19,0,19,..,17,0,17,0,17,..,90,47,137,0,137
501021007,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,5,0,5,0,5,..,0,0,0,0,0,..,8,0,8,0,8,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,6,0,6,..,0,0,0,0,0,..,4,0,4,0,4,..,28,0,27,0,27,..,76,4,80,0,84,..,3,0,3,172,172,2545,80,4,85,170,2800,4949,..,..,..,..,4949,..,28,0,27,0,27,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,11,0,11,0,9
501021008,0,0,..,19,0,17,0,24,..,22,3,23,0,23,..,6,0,6,0,6,..,0,0,0,0,0,..,0,4,3,0,3,..,0,0,0,0,0,..,12,0,12,0,12,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,21,0,26,0,26,..,7,0,6,0,6,..,30,0,30,0,30,..,12,0,14,0,14,..,71,0,73,0,73,..,4,0,4,0,4,..,0,0,0,0,0,..,13,0,10,0,10,..,0,0,0,0,0,..,9,0,8,0,8,..,46,3,50,0,50,..,282,34,313,0,317,..,20,0,21,246,271,2838,300,38,335,252,3422,5380,..,..,..,..,5380,..,35,0,40,0,40,..,13,0,13,0,13,..,22,3,23,0,23,..,8,4,14,0,14,..,21,17,38,3,43
501021009,0,0,..,3,0,3,0,3,..,14,0,14,0,14,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,5,0,5,0,5,..,3,0,3,0,3,..,16,0,16,0,16,..,5,0,5,0,5,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,4,0,5,0,5,..,29,3,30,0,34,..,109,12,119,4,121,..,8,3,8,324,335,3886,121,15,133,324,4347,7873,..,..,..,..,7873,..,24,3,28,0,28,..,0,0,0,0,0,..,15,0,19,0,22,..,3,0,7,0,7,..,10,4,18,0,18
501021010,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,38,0,41,0,43,..,0,0,0,88,91,1466,40,0,43,90,1594,3008,..,..,..,..,3008,..,19,0,19,0,21,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
