SA2_CODE_2021,M_Ptn_in_RM_0_14,M_Ptn_in_RM_15_24,M_Ptn_in_RM_25_34,M_Ptn_in_RM_35_44,M_Ptn_in_RM_45_54,M_Ptn_in_RM_55_64,M_Ptn_in_RM_65_74,M_Ptn_in_RM_75_84,M_Ptn_in_RM_85ov,M_Ptn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ptn_in_RM_0_14,F_Ptn_in_RM_15_24,F_Ptn_in_RM_25_34,F_Ptn_in_RM_35_44,F_Ptn_in_RM_45_54,F_Ptn_in_RM_55_64,F_Ptn_in_RM_65_74,F_Ptn_in_RM_75_84,F_Ptn_in_RM_85ov,F_Ptn_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
505021085,..,20,553,738,528,500,417,185,35,2977,..,65,229,134,73,47,24,15,0,578,..,0,22,35,70,43,21,13,8,212,2164,..,..,..,..,..,..,..,..,2164,..,518,..,..,..,..,..,..,..,518,..,320,300,111,47,21,5,0,0,812,..,116,122,46,49,36,20,10,8,407,..,55,70,39,20,15,7,0,0,206,..,132,251,108,59,49,19,3,0,628,..,35,204,160,167,214,166,97,32,1077,40,28,41,41,16,13,6,3,0,186,2197,1287,1787,1408,1037,929,688,327,88,9755,..,64,776,815,493,460,300,114,13,3044,..,97,258,115,70,41,24,4,0,612,..,31,194,230,266,163,75,47,25,1041,1948,..,..,..,..,..,..,..,..,1948,..,488,..,..,..,..,..,..,..,488,..,232,185,48,18,18,3,0,0,511,..,82,63,26,34,70,78,27,18,402,..,32,52,7,9,7,4,0,0,114
505021087,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
505021088,..,6,336,746,528,445,312,181,63,2621,..,53,519,289,91,88,38,17,7,1095,..,0,3,28,48,36,10,4,5,141,1486,..,..,..,..,..,..,..,..,1486,..,365,..,..,..,..,..,..,..,365,..,223,116,47,28,19,3,0,0,442,..,36,33,12,9,8,13,3,4,124,..,22,37,7,3,4,0,0,0,72,..,98,237,60,25,29,21,3,0,477,..,30,187,169,180,160,155,75,30,995,11,16,34,18,13,11,5,6,3,123,1500,852,1512,1381,938,801,564,297,109,7943,..,12,509,795,540,410,292,153,29,2734,..,101,634,258,103,76,38,5,0,1213,..,6,50,181,228,121,37,24,27,671,1385,..,..,..,..,..,..,..,..,1385,..,413,..,..,..,..,..,..,..,413,..,151,87,18,17,11,7,0,0,292,..,31,44,8,8,21,33,20,10,182,..,21,24,6,3,3,0,0,0,61
505021089,..,0,208,1043,1123,854,824,527,106,4691,..,15,194,177,148,87,43,15,4,670,..,0,0,24,49,24,10,6,4,118,2296,..,..,..,..,..,..,..,..,2296,..,694,..,..,..,..,..,..,..,694,..,324,194,69,48,15,3,0,0,662,..,25,20,6,4,15,12,7,0,86,..,12,27,4,0,5,3,0,0,59,..,31,73,25,5,15,16,12,0,171,..,18,42,54,78,79,106,82,43,501,14,28,22,13,11,8,5,6,5,105,2311,1155,781,1415,1457,1093,1016,656,163,10047,..,7,359,1231,1137,816,821,392,57,4817,..,29,201,227,135,74,33,9,0,708,..,3,23,90,173,96,41,32,20,474,2246,..,..,..,..,..,..,..,..,2246,..,690,..,..,..,..,..,..,..,690,..,243,118,28,25,13,7,0,0,429,..,36,7,6,12,29,34,17,14,159,..,11,7,4,5,0,5,0,0,33
505021090,..,30,622,883,403,321,275,180,74,2792,..,84,434,212,87,59,32,3,0,916,..,0,15,44,45,43,14,9,3,167,1681,..,..,..,..,..,..,..,..,1681,..,285,..,..,..,..,..,..,..,285,..,237,180,53,43,31,5,0,0,556,..,100,118,35,29,26,18,9,3,335,..,51,100,28,16,11,3,0,0,205,..,133,287,77,65,50,20,12,3,651,..,48,238,256,211,208,146,69,34,1216,21,12,46,33,21,14,6,11,0,149,1694,968,2028,1625,926,759,520,291,120,8935,..,72,876,867,358,288,237,134,31,2868,..,149,472,188,72,49,18,5,0,956,..,21,146,244,206,135,51,49,30,880,1558,..,..,..,..,..,..,..,..,1558,..,296,..,..,..,..,..,..,..,296,..,170,101,40,16,15,3,0,0,356,..,90,79,18,28,52,40,11,3,326,..,35,76,7,4,4,0,0,0,125
505021091,..,0,8,6,4,0,0,0,0,17,..,6,19,0,0,0,0,0,0,22,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,4,6,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,3,3,0,0,0,0,0,0,4,..,3,11,11,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,4,13,43,15,4,0,0,0,0,82,..,0,7,5,3,0,0,0,0,14,..,6,14,0,0,0,0,0,0,19,..,0,0,0,0,0,0,0,0,0,8,..,..,..,..,..,..,..,..,8,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
505021092,..,0,278,572,478,369,321,147,42,2210,..,43,595,325,129,95,38,10,3,1234,..,0,3,27,54,30,8,4,3,130,1252,..,..,..,..,..,..,..,..,1252,..,294,..,..,..,..,..,..,..,294,..,168,76,37,22,10,0,0,0,320,..,33,45,11,11,8,3,4,0,116,..,9,51,11,3,8,0,0,0,83,..,76,302,96,32,17,11,5,0,543,..,55,217,247,230,205,141,72,25,1190,11,22,51,31,18,8,3,7,0,153,1266,701,1624,1352,982,749,533,254,71,7528,..,11,415,624,471,365,253,130,20,2293,..,97,723,284,117,70,42,3,4,1343,..,0,48,149,201,81,36,26,17,545,1125,..,..,..,..,..,..,..,..,1125,..,333,..,..,..,..,..,..,..,333,..,95,60,13,8,10,5,0,0,188,..,30,18,10,7,16,20,15,4,122,..,14,28,11,0,3,0,0,0,58
505021093,..,8,388,660,559,531,435,283,78,2946,..,42,222,102,66,43,29,10,0,516,..,0,3,12,27,25,6,8,6,90,1068,..,..,..,..,..,..,..,..,1068,..,336,..,..,..,..,..,..,..,336,..,214,187,53,32,30,3,0,0,515,..,38,36,22,19,12,12,8,0,144,..,24,27,11,0,5,0,0,0,65,..,52,108,27,16,5,7,0,0,214,..,24,126,139,118,116,113,57,20,707,9,5,22,22,10,8,7,3,0,87,1075,747,1124,1043,841,773,613,366,100,6686,..,21,505,717,583,514,447,189,29,3012,..,68,245,96,56,38,15,9,0,531,..,3,27,85,101,62,31,28,20,358,1107,..,..,..,..,..,..,..,..,1107,..,346,..,..,..,..,..,..,..,346,..,167,130,41,29,17,3,0,0,377,..,40,38,16,13,24,34,22,14,207,..,16,28,10,5,0,0,0,0,60
505021094,..,0,71,288,352,338,346,207,45,1647,..,6,81,75,68,34,24,7,0,299,..,0,0,3,26,10,4,0,0,46,643,..,..,..,..,..,..,..,..,643,..,235,..,..,..,..,..,..,..,235,..,117,51,12,13,13,0,0,0,211,..,10,13,0,0,10,4,0,0,39,..,8,5,0,0,4,0,0,0,14,..,17,58,16,10,4,4,3,0,107,..,6,23,37,50,70,59,49,17,315,20,9,0,4,13,8,3,0,0,54,658,419,304,437,524,482,447,267,69,3610,..,0,101,347,370,338,347,143,25,1681,..,14,97,79,64,42,12,3,0,307,..,0,16,33,55,33,10,18,9,162,667,..,..,..,..,..,..,..,..,667,..,265,..,..,..,..,..,..,..,265,..,103,40,3,10,4,0,0,0,167,..,11,3,0,0,0,6,5,3,42,..,3,3,0,0,0,0,0,0,16
505021095,..,9,441,524,315,235,189,111,48,1872,..,47,340,193,70,36,22,6,7,722,..,0,0,26,29,27,15,3,5,110,806,..,..,..,..,..,..,..,..,806,..,172,..,..,..,..,..,..,..,172,..,98,77,48,18,18,0,0,0,267,..,34,44,14,13,12,3,6,0,132,..,19,39,9,3,0,3,0,0,76,..,68,166,47,27,14,12,4,0,335,..,27,178,183,199,201,140,59,30,1019,8,14,25,13,13,5,6,0,0,75,806,485,1321,1059,688,563,387,188,93,5598,..,30,576,504,288,223,169,97,15,1907,..,85,367,179,62,30,21,4,0,748,..,3,40,90,101,73,35,22,15,383,813,..,..,..,..,..,..,..,..,813,..,182,..,..,..,..,..,..,..,182,..,77,46,16,17,9,3,0,0,162,..,30,37,4,6,21,18,10,11,145,..,17,16,6,0,3,0,0,0,39
505021096,..,0,125,614,789,582,417,354,110,2996,..,19,129,97,82,53,25,16,10,422,..,0,0,15,37,25,14,0,4,93,1503,..,..,..,..,..,..,..,..,1503,..,602,..,..,..,..,..,..,..,602,..,232,131,46,23,24,3,0,0,458,..,16,12,4,8,3,6,5,4,64,..,8,6,6,0,0,0,0,0,26,..,45,58,20,9,6,14,9,0,158,..,18,57,61,51,64,80,55,40,435,12,15,8,4,7,4,9,6,3,78,1506,969,533,868,1006,763,565,436,172,6820,..,4,216,725,827,544,406,292,55,3072,..,20,139,94,86,42,21,15,0,423,..,0,10,78,179,84,23,24,25,424,1343,..,..,..,..,..,..,..,..,1343,..,576,..,..,..,..,..,..,..,576,..,124,83,11,26,11,0,0,0,258,..,29,10,7,6,19,27,29,15,146,..,13,18,0,3,0,0,0,0,35
505021097,..,7,327,630,589,505,385,319,111,2877,..,38,349,170,100,64,26,4,3,759,..,0,8,27,35,28,20,5,8,127,1204,..,..,..,..,..,..,..,..,1204,..,383,..,..,..,..,..,..,..,383,..,181,159,57,36,21,0,0,0,442,..,48,44,19,18,10,3,0,4,150,..,24,43,12,6,0,3,0,0,85,..,87,142,44,25,26,23,0,0,346,..,35,148,159,158,179,152,95,68,989,5,18,23,19,14,5,7,4,3,101,1216,821,1244,1128,973,843,627,435,183,7472,..,23,457,707,605,496,385,230,62,2955,..,82,371,161,84,56,18,8,0,774,..,5,31,108,132,82,42,30,20,462,1200,..,..,..,..,..,..,..,..,1200,..,406,..,..,..,..,..,..,..,406,..,159,97,23,17,21,0,0,0,312,..,34,37,13,13,19,24,18,18,177,..,25,39,8,3,0,0,0,0,77
505021301,..,3,164,401,541,586,497,270,97,2563,..,16,81,67,51,31,22,9,0,268,..,0,3,8,19,22,11,4,3,79,940,..,..,..,..,..,..,..,..,940,..,378,..,..,..,..,..,..,..,378,..,260,203,70,38,22,0,0,0,600,..,29,22,9,10,11,0,8,3,96,..,13,23,3,4,4,0,6,0,61,..,30,47,25,23,9,14,3,0,152,..,10,37,34,42,67,96,72,26,389,5,10,9,8,9,8,4,0,0,56,946,749,587,635,736,763,650,368,132,5580,..,13,234,459,637,596,427,215,29,2613,..,21,93,61,49,30,12,6,0,278,..,5,23,54,96,62,36,34,13,320,833,..,..,..,..,..,..,..,..,833,..,418,..,..,..,..,..,..,..,418,..,200,153,37,28,14,3,0,0,441,..,25,17,12,12,25,29,30,29,173,..,7,12,0,7,7,3,0,0,35
505021302,..,4,223,440,468,356,310,253,104,2163,..,43,184,109,76,49,29,9,3,499,..,0,6,24,36,24,10,9,10,110,946,..,..,..,..,..,..,..,..,946,..,316,..,..,..,..,..,..,..,316,..,166,126,51,47,18,3,0,0,399,..,30,50,8,11,21,16,3,4,139,..,16,29,13,6,4,0,0,0,73,..,65,124,27,37,34,17,13,4,313,..,17,87,129,119,160,130,79,43,761,8,6,10,8,19,9,5,6,0,66,949,659,839,808,814,677,520,375,170,5807,..,10,323,515,455,344,296,220,59,2233,..,51,212,117,62,48,21,3,0,510,..,4,33,125,132,77,39,33,25,475,966,..,..,..,..,..,..,..,..,966,..,285,..,..,..,..,..,..,..,285,..,127,97,16,19,16,0,0,0,285,..,32,26,8,16,19,25,22,19,167,..,10,15,9,5,0,0,0,0,48
505031098,..,12,184,362,418,515,320,155,37,2000,..,30,111,95,54,57,28,11,0,381,..,0,9,12,36,29,20,4,0,110,1107,..,..,..,..,..,..,..,..,1107,..,346,..,..,..,..,..,..,..,346,..,298,219,87,52,21,5,0,0,678,..,65,42,24,25,24,23,16,3,217,..,16,30,27,16,4,0,0,0,104,..,24,47,29,10,22,15,5,0,156,..,8,45,59,81,93,81,45,15,429,9,20,11,9,7,6,0,0,0,64,1113,816,703,701,697,772,491,233,53,5587,..,22,277,445,452,456,273,104,11,2047,..,44,126,102,57,44,19,10,0,396,..,15,66,108,150,89,65,32,14,540,1043,..,..,..,..,..,..,..,..,1043,..,369,..,..,..,..,..,..,..,369,..,223,120,28,11,10,0,0,0,396,..,53,23,7,9,40,47,25,23,222,..,14,18,8,5,8,5,0,0,50
505031099,..,14,342,728,840,538,442,333,108,3356,..,112,387,242,159,75,33,16,3,1020,..,5,23,55,89,47,18,3,3,240,2616,..,..,..,..,..,..,..,..,2616,..,634,..,..,..,..,..,..,..,634,..,597,257,60,44,22,3,0,0,975,..,93,61,22,20,25,21,10,0,250,..,35,52,28,10,4,0,0,0,130,..,51,90,27,22,11,13,9,0,224,..,38,137,148,159,116,99,70,43,809,20,32,35,14,20,8,9,3,0,147,2638,1617,1377,1337,1360,851,628,442,165,10411,..,38,534,894,886,501,393,316,50,3611,..,181,427,254,161,64,30,10,3,1129,..,49,256,355,295,152,55,38,13,1216,2378,..,..,..,..,..,..,..,..,2378,..,653,..,..,..,..,..,..,..,653,..,475,119,24,20,16,0,0,0,649,..,97,40,19,24,38,62,32,18,325,..,23,23,14,9,4,5,0,4,73
505031100,..,12,428,892,781,536,290,109,9,3062,..,66,314,197,125,66,19,0,0,785,..,5,11,35,61,30,9,4,0,153,2249,..,..,..,..,..,..,..,..,2249,..,533,..,..,..,..,..,..,..,533,..,471,198,49,19,5,4,0,0,737,..,55,54,23,9,10,10,7,3,168,..,27,40,14,10,6,0,0,0,104,..,37,86,22,20,8,6,5,0,192,..,23,113,95,69,58,37,16,4,422,28,23,24,18,3,6,4,5,0,114,2276,1246,1267,1347,1106,728,380,145,22,8518,..,23,681,968,791,479,258,63,7,3266,..,99,396,216,120,68,7,3,0,910,..,26,144,244,201,104,29,16,0,763,2289,..,..,..,..,..,..,..,..,2289,..,571,..,..,..,..,..,..,..,571,..,360,119,20,11,3,0,0,0,522,..,36,42,13,13,38,35,13,6,208,..,25,22,9,3,3,3,0,0,70
505031101,..,10,272,535,422,374,247,117,16,1992,..,66,307,144,88,52,22,4,0,678,..,0,9,35,66,34,12,3,0,168,1474,..,..,..,..,..,..,..,..,1474,..,297,..,..,..,..,..,..,..,297,..,303,225,53,16,9,0,0,0,618,..,44,60,14,13,15,11,5,0,161,..,19,37,12,18,5,4,0,0,94,..,46,56,24,20,21,7,7,3,181,..,24,86,138,111,110,55,25,7,561,17,22,23,19,18,3,6,0,0,97,1487,834,1070,981,763,626,365,155,33,6315,..,12,431,543,472,373,205,79,0,2124,..,113,353,151,82,32,11,5,3,750,..,13,136,201,197,124,41,12,5,738,1330,..,..,..,..,..,..,..,..,1330,..,277,..,..,..,..,..,..,..,277,..,237,103,32,11,6,0,0,0,387,..,40,27,8,10,37,33,30,11,195,..,22,27,10,4,4,0,0,0,60
505031102,..,10,152,251,238,205,213,115,17,1206,..,41,99,76,46,35,15,8,0,319,..,4,8,12,31,23,15,5,4,96,847,..,..,..,..,..,..,..,..,847,..,205,..,..,..,..,..,..,..,205,..,187,150,56,46,10,0,0,0,457,..,35,39,19,19,19,11,7,4,147,..,25,27,25,13,10,8,4,0,97,..,28,64,48,44,21,9,4,7,219,..,20,79,98,94,88,96,45,12,534,10,11,17,9,13,7,4,0,0,72,861,560,642,583,544,422,372,182,34,4196,..,16,237,307,212,182,189,74,7,1226,..,52,113,70,57,29,8,0,0,342,..,27,74,111,120,79,42,33,12,501,785,..,..,..,..,..,..,..,..,785,..,232,..,..,..,..,..,..,..,232,..,128,76,22,28,11,4,0,0,271,..,40,14,12,9,33,36,12,10,159,..,14,8,12,0,4,0,0,0,45
505031104,..,5,169,334,363,393,326,156,28,1782,..,24,112,93,70,33,28,8,0,347,..,0,0,11,28,16,15,12,0,95,925,..,..,..,..,..,..,..,..,925,..,274,..,..,..,..,..,..,..,274,..,266,208,80,41,11,3,0,0,606,..,58,36,29,14,20,14,9,8,184,..,13,25,20,10,9,6,0,0,84,..,17,29,23,17,18,13,4,0,111,..,15,40,54,69,83,49,37,8,345,15,16,14,15,11,5,5,3,0,84,943,680,631,645,621,588,457,232,48,4837,..,14,248,382,411,387,284,93,13,1823,..,36,133,84,55,29,27,0,0,364,..,8,50,101,121,93,34,23,6,440,899,..,..,..,..,..,..,..,..,899,..,306,..,..,..,..,..,..,..,306,..,175,125,22,17,12,0,0,0,353,..,32,21,6,15,35,35,24,13,176,..,14,18,0,3,6,0,0,0,42
505031105,..,9,231,693,1174,1058,539,273,56,4027,..,63,264,154,167,117,28,11,3,802,..,4,9,37,68,38,6,0,0,163,1920,..,..,..,..,..,..,..,..,1920,..,704,..,..,..,..,..,..,..,704,..,640,238,41,21,10,4,0,0,952,..,42,31,10,18,10,3,6,0,123,..,31,19,11,6,4,0,4,0,76,..,16,31,14,10,22,15,4,3,116,..,28,65,72,85,95,62,39,17,466,19,19,30,14,19,11,13,0,0,124,1943,1560,916,1046,1569,1361,666,333,83,9481,..,16,349,860,1388,947,505,196,25,4286,..,103,307,175,174,89,22,12,5,891,..,12,75,137,199,108,35,10,10,592,1726,..,..,..,..,..,..,..,..,1726,..,748,..,..,..,..,..,..,..,748,..,480,152,16,11,9,3,0,0,667,..,32,22,6,13,35,35,39,16,198,..,31,21,5,8,7,0,0,0,81
505031106,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
505031107,..,6,239,648,666,432,335,204,48,2580,..,26,145,144,82,51,17,4,0,473,..,0,9,28,43,21,10,0,0,112,1511,..,..,..,..,..,..,..,..,1511,..,405,..,..,..,..,..,..,..,405,..,345,146,43,24,4,4,0,0,565,..,26,19,5,9,13,11,4,0,93,..,18,19,4,3,4,7,0,0,55,..,24,31,11,8,12,10,3,0,99,..,12,32,43,53,42,51,45,12,287,11,5,11,13,7,3,0,0,0,55,1526,860,658,938,904,591,438,255,66,6230,..,14,374,780,651,417,304,164,25,2735,..,50,176,119,100,48,12,0,0,510,..,10,61,113,142,43,20,16,10,411,1486,..,..,..,..,..,..,..,..,1486,..,403,..,..,..,..,..,..,..,403,..,235,83,21,9,6,0,0,0,351,..,12,9,3,6,14,25,17,6,96,..,17,12,8,0,0,0,0,0,48
505031255,..,10,405,633,435,244,180,63,6,1978,..,86,430,184,95,31,12,0,0,837,..,4,18,30,25,21,9,4,0,105,1779,..,..,..,..,..,..,..,..,1779,..,251,..,..,..,..,..,..,..,251,..,239,101,33,10,0,0,0,0,387,..,39,39,4,8,7,11,0,0,114,..,19,35,4,8,0,0,0,0,68,..,17,37,17,9,3,0,0,0,82,..,29,110,85,63,44,29,9,0,375,23,21,24,10,5,5,4,0,0,93,1800,725,1203,1017,657,360,242,73,6,6072,..,28,593,692,461,240,147,42,0,2196,..,165,504,169,91,25,10,0,0,955,..,21,156,148,164,65,26,5,0,590,1817,..,..,..,..,..,..,..,..,1817,..,307,..,..,..,..,..,..,..,307,..,198,52,9,9,0,0,0,0,257,..,21,28,8,14,27,29,13,3,135,..,12,13,3,0,7,0,0,0,37
505031256,..,0,11,12,32,42,23,6,0,127,..,0,5,6,10,6,5,0,0,32,..,0,0,0,0,5,4,0,0,8,54,..,..,..,..,..,..,..,..,54,..,18,..,..,..,..,..,..,..,18,..,21,19,0,0,0,0,0,0,45,..,0,3,5,0,0,0,0,0,12,..,4,4,0,3,0,0,0,0,12,..,0,0,0,0,0,0,0,0,3,..,0,3,0,0,7,6,0,0,22,0,0,0,0,0,0,0,0,0,7,54,41,41,31,55,65,40,13,0,345,..,0,14,23,32,40,17,4,3,134,..,3,0,6,12,4,4,0,0,31,..,0,0,7,5,0,0,0,0,14,57,..,..,..,..,..,..,..,..,57,..,23,..,..,..,..,..,..,..,23,..,11,5,0,0,0,0,0,0,16,..,0,0,0,0,0,0,3,0,5,..,0,0,3,0,0,0,0,0,8
505031257,..,0,50,78,124,129,100,61,10,561,..,9,57,42,42,25,19,8,0,191,..,0,3,3,9,8,6,0,0,31,432,..,..,..,..,..,..,..,..,432,..,71,..,..,..,..,..,..,..,71,..,86,28,11,13,0,0,0,0,134,..,5,0,3,4,0,0,5,0,21,..,3,5,0,0,4,0,0,0,13,..,0,9,6,4,0,5,0,0,25,..,4,28,24,52,46,33,18,3,206,4,5,5,3,3,4,0,3,0,27,436,182,186,169,245,224,166,93,11,1720,..,7,69,139,151,123,99,46,4,643,..,15,67,52,46,30,18,3,0,223,..,4,23,32,20,11,9,3,0,105,378,..,..,..,..,..,..,..,..,378,..,53,..,..,..,..,..,..,..,53,..,50,21,0,6,0,0,0,0,78,..,5,3,0,0,6,6,4,10,31,..,7,0,0,0,4,0,0,0,6
505031258,..,11,179,346,353,293,279,157,16,1639,..,33,164,124,74,49,10,3,0,471,..,0,8,27,35,17,3,3,0,92,1337,..,..,..,..,..,..,..,..,1337,..,232,..,..,..,..,..,..,..,232,..,226,83,34,11,0,0,0,0,362,..,26,29,13,11,12,7,4,5,100,..,13,17,5,4,3,4,0,0,46,..,15,24,8,21,14,3,5,0,80,..,15,53,52,91,68,44,33,5,363,18,22,16,14,7,9,5,0,0,93,1353,588,584,611,602,471,366,209,29,4816,..,16,307,436,386,319,261,103,8,1831,..,50,210,153,81,38,12,7,0,548,..,13,117,141,110,42,24,14,6,470,1268,..,..,..,..,..,..,..,..,1268,..,216,..,..,..,..,..,..,..,216,..,138,42,9,11,14,0,0,0,210,..,15,3,5,11,20,18,7,11,95,..,16,4,4,7,4,0,0,0,28
