SA2_CODE_2021,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
501021011,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021012,59,166,548,590,479,410,68,0,0,2325,108,64,88,80,47,68,50,6,0,504,7,12,27,31,35,38,13,0,0,167,0,5,19,7,11,5,0,0,0,47,179,250,680,707,569,514,130,12,0,3041,8,20,26,16,13,12,0,0,0,93,27,11,10,3,5,6,0,0,0,55,34,22,31,22,14,21,0,0,0,151,216,273,713,732,581,536,134,12,0,3194,131,28,45,32,41,120,426,309,101,1229,10,18,55,62,47,45,39,29,29,327,350,321,807,823,673,697,596,348,132,4751,33,113,251,244,269,167,17,0,0,1092,167,87,275,368,304,229,51,7,0,1481,6,8,50,23,27,22,3,3,0,145,6,6,3,7,7,4,0,0,0,37,205,222,584,639,597,429,68,8,0,2762,13,3,14,7,3,5,0,0,0,45,27,10,12,12,12,8,3,0,0,87,31,12,28,26,19,15,5,0,0,129
501021014,76,134,323,357,434,334,90,13,5,1759,52,32,64,53,51,103,61,24,0,429,11,8,15,24,20,35,3,0,0,120,0,5,22,13,9,12,3,0,0,57,138,171,413,445,519,473,160,35,3,2362,7,8,14,12,12,9,4,0,0,67,13,0,0,3,0,7,0,0,0,31,14,13,23,17,12,16,5,0,0,100,156,185,435,460,531,492,167,35,3,2464,142,25,37,54,76,141,375,224,80,1141,23,11,31,37,55,48,37,21,9,276,315,226,505,555,660,677,573,277,91,3881,39,94,179,174,226,148,29,0,0,889,93,38,136,203,227,190,60,12,0,950,5,5,21,12,29,26,4,4,0,114,3,6,4,7,10,3,3,0,0,40,143,142,339,397,486,370,99,12,0,1989,10,5,10,3,3,0,0,0,0,34,19,4,11,10,0,16,0,0,0,55,28,11,16,21,11,13,0,0,0,90
501021015,25,124,316,268,248,237,46,4,0,1264,64,40,63,46,38,46,40,10,0,353,8,6,17,13,20,29,4,0,0,98,4,0,9,8,0,5,0,0,0,25,94,172,397,337,311,313,95,11,0,1739,7,5,12,16,14,10,3,0,0,68,8,0,7,0,0,4,0,0,0,23,12,5,22,16,14,10,5,0,0,85,111,175,422,355,328,322,95,11,0,1818,60,20,34,41,49,110,266,199,66,852,9,14,34,31,28,20,21,8,11,168,181,208,492,429,402,454,385,224,73,2841,16,77,174,126,185,127,16,0,0,718,72,59,145,159,162,159,48,3,0,801,6,3,24,17,18,23,0,0,0,90,7,0,4,7,6,0,0,0,0,26,102,143,350,301,370,306,64,3,0,1638,5,5,8,10,4,3,0,0,0,33,8,10,12,9,9,10,0,0,0,55,10,10,18,23,19,11,0,0,0,89
501021016,35,51,102,131,181,155,28,7,0,685,20,10,14,20,26,30,32,9,0,165,3,8,6,17,13,25,8,0,0,78,0,3,4,9,9,3,3,0,0,40,60,71,131,173,228,211,75,18,0,967,4,10,12,8,5,8,0,0,0,48,3,0,4,5,0,0,0,0,0,12,7,6,11,18,4,10,0,0,0,60,65,83,144,194,233,224,79,17,0,1029,49,11,9,21,28,73,231,121,33,581,4,8,17,33,34,29,26,16,10,174,118,96,172,240,293,322,329,152,47,1775,3,28,44,70,73,61,11,0,0,285,49,22,54,75,101,99,28,7,0,432,0,0,10,18,9,12,9,3,0,54,0,6,0,5,4,0,0,0,0,19,55,50,111,159,187,170,48,5,0,790,4,4,8,0,9,5,0,0,0,30,5,5,3,10,6,7,0,0,0,33,4,7,16,15,17,5,0,0,0,64
501021251,51,165,377,485,505,296,39,0,0,1924,123,35,52,55,50,56,23,7,0,403,10,5,25,27,26,29,3,0,0,117,4,3,4,11,16,7,0,0,0,39,190,208,458,573,586,387,70,9,0,2480,4,11,15,15,15,10,7,0,0,61,22,10,6,0,4,6,0,0,0,45,28,19,13,18,14,14,3,0,0,112,224,228,475,590,602,402,71,9,0,2593,177,32,19,32,48,71,198,116,15,719,16,14,22,44,38,24,18,13,6,186,410,271,519,670,690,489,291,137,21,3492,46,111,209,262,313,138,13,0,0,1089,160,86,218,336,248,125,34,3,0,1207,6,8,36,29,21,22,0,0,0,119,4,0,0,3,6,3,0,0,0,26,219,214,467,632,582,287,48,0,0,2444,4,5,13,6,4,8,0,0,0,40,28,12,4,9,12,3,0,4,0,83,33,17,20,16,22,10,5,4,0,124
501021252,24,45,63,117,185,140,38,0,0,617,33,10,11,10,21,31,25,0,0,139,5,4,4,9,14,15,6,0,0,56,0,0,0,4,0,4,0,0,0,5,65,58,75,143,223,188,67,5,0,819,3,3,6,4,5,3,0,0,0,18,0,0,0,0,0,6,0,0,0,10,6,4,4,4,5,4,0,0,0,25,70,62,79,143,225,197,69,5,0,839,56,4,11,11,20,48,133,47,12,338,4,4,6,10,14,16,13,0,0,66,130,69,95,162,255,260,214,52,8,1241,10,17,30,55,114,69,7,0,0,306,65,26,29,77,100,86,20,0,0,408,5,4,12,4,4,12,7,0,0,38,0,0,0,3,6,0,0,0,0,7,77,46,70,141,224,169,34,0,0,760,0,3,3,0,4,0,0,0,0,14,8,0,0,3,3,4,0,0,0,15,8,4,3,0,5,4,0,0,0,30
501021253,61,145,430,520,566,434,116,8,0,2283,114,46,95,60,85,109,93,23,3,621,5,10,14,18,40,31,19,7,0,152,4,7,13,7,9,4,0,0,0,39,187,208,555,610,697,582,230,35,4,3095,12,12,21,17,15,19,0,0,0,94,6,6,9,8,3,9,5,0,0,49,18,24,36,21,17,25,4,0,0,146,201,231,585,628,717,605,234,35,4,3240,116,25,53,61,70,190,505,371,155,1549,9,18,71,47,73,42,45,26,22,359,329,272,712,744,857,844,783,431,176,5147,30,120,320,231,367,266,39,0,0,1381,153,74,193,306,318,265,122,11,0,1440,9,15,34,29,19,40,8,7,0,155,4,10,9,4,3,3,0,0,0,31,196,220,548,568,710,576,172,13,0,3006,12,0,14,11,11,11,0,0,0,49,20,10,11,9,13,13,0,0,0,71,29,8,24,14,20,17,0,0,0,126
501021254,21,76,160,175,169,125,32,0,0,759,36,37,38,33,40,22,20,3,0,236,0,5,14,8,11,12,0,0,0,46,0,0,12,7,5,7,0,0,0,26,62,112,222,226,225,164,55,6,0,1065,8,11,12,18,22,15,0,0,0,90,10,8,10,0,0,0,0,3,0,29,20,18,21,19,20,13,0,3,0,119,81,131,244,242,248,186,54,6,0,1189,61,21,46,29,58,110,196,112,23,663,6,17,37,30,34,24,18,11,5,173,146,167,327,306,338,321,265,126,24,2031,3,43,79,85,95,55,3,0,0,362,58,43,77,111,107,95,27,0,0,523,8,10,13,6,0,9,3,0,0,45,0,0,3,3,4,0,3,0,0,17,66,95,169,203,207,163,36,0,0,939,13,6,11,5,3,13,0,0,0,54,14,8,10,12,5,5,0,0,0,53,24,11,22,21,12,21,0,0,0,106
501031017,20,68,163,220,276,264,88,27,3,1132,35,10,25,29,50,80,63,20,0,310,0,5,7,17,26,34,13,0,0,105,3,4,8,8,9,9,3,6,0,49,55,100,202,274,357,384,173,49,3,1600,5,3,3,9,9,16,0,0,0,44,15,0,0,0,0,9,0,0,0,23,17,0,3,9,12,17,3,0,0,68,72,102,207,283,374,403,176,49,3,1671,58,12,17,28,48,131,363,227,54,936,8,7,26,35,52,47,43,22,3,260,140,120,246,346,473,582,591,301,60,2859,21,31,54,130,167,132,36,12,0,578,54,37,103,151,166,195,61,14,0,783,0,9,14,3,19,25,13,0,0,84,5,3,0,5,7,5,3,0,0,32,80,79,178,289,354,358,114,24,0,1472,3,0,4,7,3,11,0,0,0,31,8,0,6,6,5,3,0,0,0,25,12,6,4,17,8,12,0,0,0,56
501031018,37,60,144,212,266,247,75,13,3,1058,46,15,29,25,42,57,60,9,0,280,0,8,9,20,26,20,16,4,0,96,3,5,3,7,5,5,5,0,0,33,84,82,182,268,338,327,154,31,3,1470,3,10,9,5,6,12,0,0,0,47,7,5,3,0,6,3,3,0,0,27,3,17,7,9,11,13,4,0,0,74,88,102,190,275,352,347,158,31,3,1539,71,13,19,21,34,98,316,174,46,786,11,8,23,30,31,31,39,21,3,191,172,125,233,322,410,472,511,224,47,2521,18,32,68,106,138,126,29,8,0,509,57,21,74,136,151,156,54,15,0,676,0,0,19,20,25,20,5,0,0,90,3,0,6,5,4,5,0,0,0,28,73,56,162,266,322,311,91,18,0,1308,0,0,0,3,3,9,0,0,0,22,3,3,0,8,0,6,0,0,0,24,6,7,8,10,11,15,0,0,0,48
501031019,47,93,190,188,195,224,67,8,0,1006,31,11,35,27,33,53,41,12,0,239,0,4,13,14,14,16,4,3,0,69,0,8,7,6,0,3,5,4,0,31,79,115,242,233,244,289,123,18,0,1355,4,14,13,4,8,5,0,0,0,38,5,3,0,4,0,0,0,0,0,20,14,11,7,8,8,10,8,0,0,58,94,129,255,236,255,301,127,18,0,1410,71,11,32,29,36,87,174,151,39,624,17,12,20,21,38,18,20,9,9,157,177,148,303,285,327,400,317,183,45,2192,21,39,76,92,123,129,21,4,0,500,70,36,83,121,116,124,47,9,0,597,0,5,21,10,9,22,4,0,0,74,3,4,5,3,4,0,3,0,0,19,91,83,187,222,252,278,75,14,0,1200,3,0,6,6,3,4,0,0,0,27,4,0,9,7,9,3,0,0,0,25,8,0,15,11,11,9,0,0,0,55
501031020,40,38,105,152,214,182,94,22,4,844,33,14,33,36,41,88,65,14,0,321,5,4,3,5,17,22,15,0,0,63,3,0,6,4,3,5,0,8,0,26,73,52,148,197,278,296,171,39,3,1261,3,3,3,6,3,9,5,0,0,35,0,5,0,4,0,5,6,0,0,16,3,3,6,8,9,18,9,0,0,52,75,58,154,202,283,313,177,39,3,1309,45,9,9,26,54,113,266,175,55,756,7,10,33,24,50,44,38,25,7,244,133,78,196,255,389,469,477,240,63,2300,9,15,65,89,120,107,23,9,0,436,43,12,77,91,145,166,78,7,0,618,0,0,5,13,9,20,17,0,0,65,6,0,5,0,0,6,4,0,0,21,61,27,154,193,270,297,117,18,0,1149,0,0,0,9,0,3,0,0,0,19,3,0,0,0,3,11,0,0,0,12,8,0,3,9,4,17,0,0,0,35
502011021,39,76,204,309,346,231,52,0,0,1258,74,36,27,47,50,73,46,8,0,362,9,9,30,27,39,29,10,0,0,145,3,4,14,8,11,11,3,0,0,46,121,115,276,389,445,337,112,10,0,1808,5,6,23,12,14,17,6,0,0,82,18,4,5,0,0,8,3,0,0,41,25,12,25,16,14,24,6,0,0,125,152,130,299,403,456,361,117,15,0,1934,95,16,29,42,47,156,527,331,39,1285,19,16,27,38,52,34,22,10,6,221,263,157,357,486,553,555,671,348,52,3443,12,37,100,143,180,112,20,0,0,604,109,76,134,192,200,189,33,3,0,935,0,8,16,26,12,24,8,0,0,88,0,5,9,5,9,3,0,0,0,30,126,114,263,360,402,321,59,3,0,1655,4,6,8,10,12,7,0,0,0,55,10,10,11,15,11,8,9,0,0,67,18,10,18,30,23,14,9,0,0,124
502011022,45,101,251,292,331,330,68,3,0,1431,90,48,48,40,58,72,70,10,0,437,11,5,8,20,31,44,12,0,0,128,0,5,6,12,3,3,5,0,0,38,146,160,320,362,426,453,155,13,0,2033,14,14,19,25,18,23,5,0,0,120,19,3,5,3,4,6,3,0,0,49,28,16,27,30,25,30,6,0,0,170,172,175,348,388,449,482,159,19,0,2201,86,26,35,40,70,219,656,369,84,1587,16,17,34,38,42,38,32,18,0,252,281,219,418,468,562,746,857,403,85,4033,13,80,121,147,241,163,19,0,0,778,98,80,156,199,220,208,71,0,0,1039,8,10,22,10,21,25,3,0,0,99,4,5,10,3,4,3,0,0,0,28,119,175,306,356,485,399,92,0,0,1938,3,9,5,13,18,12,0,0,0,57,19,5,13,16,15,19,0,0,0,87,25,11,18,24,30,34,0,0,0,141
502011023,42,100,241,230,307,256,43,0,0,1222,71,54,69,49,55,70,34,4,0,411,0,9,16,22,28,28,5,0,0,98,0,7,7,9,6,0,4,0,0,34,115,173,334,305,392,356,85,6,0,1769,10,29,42,21,20,14,6,0,0,151,23,6,10,7,0,5,0,0,0,52,36,35,50,27,26,19,6,0,0,206,148,210,392,337,418,374,89,10,0,1973,114,46,54,54,83,167,439,445,160,1564,12,18,25,44,32,33,27,40,39,273,273,271,468,439,532,575,551,492,204,3812,20,71,109,115,160,137,27,0,0,626,68,92,154,186,177,191,44,5,0,920,6,7,29,7,25,25,6,0,0,107,5,5,10,9,7,0,0,0,0,35,93,175,298,316,367,354,74,5,0,1678,8,9,15,14,15,13,0,0,0,70,23,9,11,8,19,7,3,0,0,83,23,12,27,16,37,23,3,0,0,155
502011024,84,203,485,615,754,671,144,12,0,2958,174,121,111,83,105,154,116,18,0,882,11,15,31,46,61,79,28,3,0,276,4,8,30,22,11,7,6,6,0,98,272,344,653,768,932,916,291,30,0,4210,14,23,25,19,28,21,7,0,0,146,50,12,7,6,7,16,8,0,0,107,68,37,32,18,31,40,15,0,0,251,344,377,693,794,964,954,307,30,0,4456,204,50,66,67,97,265,1073,894,215,2954,15,23,61,89,86,62,64,57,27,481,558,456,816,951,1147,1285,1443,984,246,7889,25,105,276,348,486,365,39,5,0,1646,274,196,249,412,438,391,121,5,0,2082,14,11,45,37,46,60,16,5,0,229,4,7,13,8,11,5,7,0,0,62,314,319,577,803,981,821,180,23,0,4020,10,14,18,13,24,21,0,0,0,103,43,18,26,22,23,24,5,0,0,159,52,32,41,38,49,39,7,0,0,268
502011025,32,96,252,220,269,256,58,7,0,1182,48,67,86,69,64,92,58,19,0,503,3,11,14,16,23,31,4,0,0,94,0,4,20,10,15,10,0,0,0,54,85,167,368,316,366,386,123,23,0,1833,12,30,37,28,27,30,7,0,0,172,12,10,5,6,5,11,8,0,0,55,20,39,44,34,36,39,9,0,0,229,107,204,412,352,405,420,131,26,0,2061,97,38,97,84,131,207,568,348,121,1686,21,32,69,66,82,66,66,62,28,496,227,275,576,502,617,697,765,429,151,4242,17,80,136,126,190,152,25,0,0,722,75,107,170,150,180,203,52,3,0,940,0,8,16,18,14,29,4,0,0,81,3,3,3,6,6,6,3,4,4,38,94,200,321,298,388,382,84,5,5,1781,7,22,20,23,29,20,0,0,0,107,16,15,15,10,15,20,4,0,0,99,19,35,31,35,46,39,4,0,0,204
502011026,28,81,183,190,250,221,43,6,0,1005,45,32,29,20,36,58,35,10,0,273,0,8,10,15,25,21,8,0,0,96,0,4,9,0,4,4,3,0,0,27,76,128,227,233,316,298,96,17,0,1396,9,3,18,9,11,11,3,0,0,68,3,3,7,0,0,0,6,0,0,23,16,3,19,9,18,16,9,0,0,92,97,134,252,239,331,318,100,17,0,1487,55,16,24,29,44,145,408,289,56,1066,11,12,38,40,44,31,46,17,13,254,162,164,307,309,426,492,552,329,70,2808,15,43,81,96,142,93,11,0,0,485,89,57,86,108,121,139,46,3,0,659,3,0,22,10,11,21,5,0,0,79,5,5,7,4,0,0,0,0,0,14,118,108,188,225,280,256,68,3,0,1244,3,9,7,4,9,11,0,0,0,45,10,4,10,13,12,6,0,0,0,58,16,9,21,15,19,16,4,0,0,104
502011027,83,276,810,985,869,593,87,6,0,3713,244,129,131,115,100,116,61,17,0,906,16,23,67,62,46,55,18,3,0,288,4,9,34,21,8,7,0,0,0,96,345,437,1042,1190,1023,773,165,20,0,5002,16,31,44,28,33,22,3,0,0,172,53,14,7,8,3,6,9,0,0,93,67,45,46,31,34,25,9,0,0,268,414,481,1089,1221,1065,798,174,25,0,5265,259,54,74,72,104,171,646,509,167,2049,19,45,86,104,93,78,26,20,6,480,687,580,1248,1392,1256,1049,848,555,174,7790,34,175,443,515,544,300,27,0,0,2040,318,217,461,553,429,346,82,4,0,2409,9,29,94,48,37,47,4,0,0,265,9,7,17,18,9,10,4,0,0,68,367,433,1020,1126,1017,698,115,4,0,4782,13,21,28,22,17,17,3,0,0,122,39,10,28,16,11,15,0,0,0,129,51,33,54,39,29,34,4,0,0,249
502011028,27,105,240,265,340,293,64,9,0,1334,62,56,55,52,68,83,70,15,0,463,3,5,22,14,23,41,9,0,0,123,4,3,16,7,6,9,0,0,0,55,96,174,328,339,442,425,144,22,3,1976,15,23,39,36,15,19,4,0,0,154,23,9,7,8,6,5,0,0,0,60,38,31,50,43,19,30,9,0,0,214,136,201,376,378,463,456,148,22,3,2182,117,49,57,81,90,235,672,522,165,1985,10,18,42,40,57,39,54,43,35,338,269,266,477,500,613,722,873,591,201,4510,17,60,129,148,208,176,19,0,0,767,119,82,132,172,216,214,80,10,0,1024,3,15,25,22,14,36,7,0,0,118,5,5,4,3,14,4,0,0,0,32,149,163,290,339,454,432,103,16,0,1943,3,3,11,12,13,14,0,0,0,64,21,8,12,12,12,18,3,0,0,90,24,16,25,22,21,31,4,0,0,155
502011029,45,114,305,358,385,281,71,10,0,1563,76,44,57,47,49,75,49,15,3,419,12,3,20,31,20,28,5,0,0,114,4,7,12,11,14,13,3,3,0,67,134,167,393,447,465,394,127,28,3,2164,6,22,26,26,23,11,0,0,0,115,9,3,3,0,0,11,3,0,0,30,17,28,27,24,23,18,7,0,0,148,153,195,424,471,481,421,133,28,3,2309,110,23,38,62,72,170,428,314,104,1319,24,19,40,68,54,50,45,31,17,348,288,235,501,599,609,644,605,375,131,3983,23,78,126,171,230,140,22,0,0,800,121,69,161,219,197,167,54,6,0,1001,10,11,25,18,26,24,4,0,0,120,7,3,8,7,9,3,0,0,0,36,160,164,322,412,460,337,79,12,0,1954,9,4,9,10,11,6,0,0,0,55,23,6,13,19,10,5,0,0,0,76,29,10,19,27,24,17,5,0,0,127
503011030,14,52,141,203,405,308,53,10,0,1182,96,87,34,20,55,75,82,24,9,485,0,4,6,0,6,12,7,4,0,35,0,4,0,3,5,3,0,0,0,16,109,150,176,232,473,401,139,40,12,1724,4,9,4,0,11,3,0,0,0,33,23,0,0,0,0,4,0,0,0,38,25,12,13,0,13,7,3,0,0,68,133,159,185,228,488,413,144,37,12,1795,182,35,14,5,39,74,162,210,120,839,6,3,8,9,19,15,14,8,3,87,320,195,214,246,543,496,316,257,136,2726,0,31,79,115,196,121,22,4,0,573,120,115,39,132,230,162,46,14,4,855,6,8,9,13,12,18,3,3,0,64,0,0,0,3,8,0,0,0,0,17,128,152,126,255,441,301,73,22,3,1509,0,3,3,0,6,3,0,0,0,21,14,3,3,5,6,5,0,0,0,42,15,12,4,4,14,7,0,0,0,63
503011031,9,78,345,325,358,245,88,24,0,1469,99,109,89,49,59,73,93,41,7,628,3,10,22,10,12,10,6,0,0,70,0,5,5,0,0,0,0,0,0,16,117,199,457,384,424,327,188,71,5,2179,0,12,15,11,19,12,9,0,0,64,16,10,4,0,3,0,4,0,0,40,16,23,16,13,22,15,15,0,0,103,130,220,475,391,443,346,199,71,5,2285,180,48,35,37,57,113,242,315,134,1158,6,13,50,25,25,21,23,26,21,206,315,280,564,453,528,471,470,412,158,3655,7,86,274,194,234,175,39,0,0,1010,119,146,118,165,209,159,82,28,0,1033,6,10,36,14,11,17,14,3,0,109,0,8,6,5,7,0,3,4,0,31,133,245,437,378,467,347,137,32,0,2181,0,5,10,8,11,5,5,0,0,37,19,11,13,9,13,9,5,0,0,67,19,9,16,16,26,11,0,0,0,103
503011032,12,55,289,282,376,307,86,17,0,1428,99,111,57,45,44,92,118,26,0,589,6,7,12,16,8,15,11,4,0,72,0,0,10,4,7,4,3,0,0,28,114,170,361,345,443,420,220,43,3,2120,0,0,6,7,9,14,0,0,0,37,23,16,4,0,3,0,0,0,0,46,21,16,9,7,14,16,4,0,0,83,137,187,379,350,451,429,224,43,3,2200,135,22,21,21,34,79,206,221,69,813,7,8,34,32,9,26,17,17,15,165,275,220,431,400,496,539,445,280,89,3186,0,67,248,136,207,128,23,0,0,816,113,112,100,137,208,197,89,20,0,971,3,8,25,21,8,17,8,0,0,93,6,7,3,0,5,0,0,3,0,34,123,190,376,303,428,337,124,23,0,1908,0,0,4,3,0,3,0,0,0,19,6,3,11,5,7,3,4,0,0,41,11,4,15,12,10,8,7,0,0,63
503011033,22,59,183,368,574,377,63,11,0,1661,137,113,39,36,50,86,65,9,0,529,10,8,6,8,18,17,4,0,0,72,0,0,0,4,8,0,0,0,0,9,165,183,227,416,648,482,132,19,6,2273,0,5,4,5,11,18,0,0,0,45,26,6,4,0,3,8,0,0,0,48,27,9,7,4,9,24,3,0,0,94,190,189,236,419,660,506,140,19,6,2366,191,41,16,21,19,79,229,177,63,835,3,4,9,11,23,9,13,0,7,74,388,236,260,456,694,597,381,198,71,3274,3,38,123,191,298,180,21,0,0,854,165,112,86,247,290,210,60,10,0,1185,3,4,13,24,14,19,4,0,0,85,0,3,5,0,3,0,0,0,0,15,172,160,227,463,608,409,84,12,0,2135,0,5,10,4,5,5,0,0,0,30,26,9,0,4,12,6,0,0,0,57,27,12,10,10,18,8,0,0,0,86
