SA2_CODE_2021,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
505011073,2571,1404,1486,1917,1737,1339,1641,835,170,13095,3,3,0,0,4,7,4,0,0,15,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,34,35,32,16,23,24,4,7,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,39,37,37,32,20,23,31,4,7,232,40,43,37,36,24,32,28,4,7,253,2615,1445,1528,1951,1757,1366,1668,838,180,13344
505011074,1952,1134,1327,1475,1281,1327,996,405,121,10016,0,0,0,0,5,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,46,43,51,66,49,11,7,4,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,48,42,54,63,49,11,7,4,308,39,52,42,54,65,49,12,7,4,317,1990,1189,1372,1523,1345,1377,1012,412,120,10336
505011075,1973,1378,798,1263,1557,1632,1360,531,153,10650,0,0,0,0,3,4,0,0,0,3,0,3,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,36,41,49,26,38,22,14,0,6,241,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,41,45,53,35,41,25,22,0,6,269,41,45,53,35,47,26,22,0,6,272,2019,1419,849,1290,1596,1660,1386,533,164,10919
505011076,1778,1415,599,1073,1810,1589,771,224,55,9319,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,9,0,0,0,0,0,3,4,0,0,10,0,0,0,0,0,0,0,0,0,0,13,29,17,16,6,7,8,7,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,31,14,16,6,17,14,7,0,128,19,31,20,16,8,21,14,8,0,132,1791,1450,619,1089,1815,1612,792,231,55,9455
505011077,2054,1782,1894,1701,1583,1800,1355,678,336,13181,0,0,0,0,0,0,0,4,6,6,0,0,0,0,0,3,0,0,0,5,0,3,0,4,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,37,92,92,82,65,85,69,92,90,710,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,89,97,81,66,90,72,94,90,736,40,93,97,81,69,89,72,94,92,743,2096,1877,1995,1789,1656,1891,1429,769,425,13924
505011078,2392,1312,1017,1730,1562,1646,1687,724,533,12617,5,0,0,0,0,12,9,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,8,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,35,35,32,33,21,27,37,27,39,273,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,33,30,33,22,27,39,27,39,285,40,31,36,36,23,43,52,27,41,323,2430,1346,1053,1762,1591,1685,1733,756,569,12932
505011079,2035,1379,936,1410,1632,1478,1299,573,187,10929,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,7,0,0,0,14,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,32,34,34,23,17,13,12,0,5,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,34,43,25,14,23,11,0,5,192,33,38,44,25,14,23,16,0,0,203,2069,1416,978,1432,1652,1499,1316,577,190,11130
505011080,1390,1072,588,877,1216,1173,920,335,109,7690,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,20,16,21,14,5,11,3,3,121,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,18,16,21,11,12,16,8,3,126,26,18,18,21,17,9,16,8,4,134,1418,1089,607,899,1234,1179,933,344,118,7822
505011081,1799,791,1055,1322,1037,895,822,370,94,8178,0,0,0,4,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,8,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,14,28,12,17,17,12,3,4,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,15,26,21,17,13,19,7,4,152,27,15,26,18,17,13,19,7,4,159,1827,811,1090,1343,1054,908,838,375,97,8334
505011082,1800,1154,590,1072,1384,1362,1380,653,195,9588,6,0,0,0,4,4,4,0,0,11,0,0,0,0,0,0,4,0,0,6,0,4,0,0,5,6,6,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,29,16,27,30,23,12,16,3,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,32,16,25,36,22,21,15,3,202,31,32,17,25,39,31,20,14,3,217,1833,1182,608,1100,1421,1393,1407,671,199,9805
505011083,1697,1221,678,1143,1299,1523,1049,410,167,9187,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,25,22,27,7,15,4,7,5,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,25,21,31,4,11,4,7,5,128,19,25,28,29,7,11,7,6,5,135,1717,1247,706,1171,1305,1537,1057,416,172,9327
505021084,2651,1450,2369,2349,1852,1563,1582,1122,474,15419,0,0,0,3,3,10,0,0,4,22,0,0,5,5,0,0,0,0,0,6,0,0,0,4,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,30,49,52,45,28,25,21,16,13,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,49,60,47,31,22,25,18,17,305,30,49,60,54,36,35,19,21,26,324,2689,1502,2427,2404,1888,1597,1604,1141,495,15743
505021085,4411,2584,3709,2977,2205,1981,1491,727,192,20283,12,3,4,8,7,0,8,3,0,37,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,4,0,0,0,6,6,0,0,0,0,0,0,0,0,7,64,62,67,61,45,32,22,11,6,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,65,68,66,45,39,25,13,6,391,80,68,76,68,53,39,32,13,6,433,4491,2657,3787,3045,2261,2015,1522,740,197,20716
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,2965,1784,3437,2931,2042,1773,1320,818,455,17531,0,0,5,5,0,6,0,0,0,15,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,36,71,71,41,35,45,25,11,14,342,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,72,71,40,45,53,30,12,10,364,36,73,76,47,40,52,30,10,13,379,3001,1853,3516,2974,2088,1825,1355,830,469,17910
505021089,4654,2280,1609,3086,3040,2259,2309,1548,754,21549,3,3,0,4,0,0,0,5,0,22,0,4,0,0,0,3,13,0,0,32,8,0,0,7,4,8,12,0,0,31,0,0,0,0,0,9,0,7,0,15,0,0,0,0,0,0,4,0,0,8,85,54,49,45,31,30,47,23,19,387,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,56,60,53,39,50,87,36,19,495,103,57,63,53,41,51,83,42,15,515,4754,2341,1667,3142,3085,2315,2396,1590,771,22058
505021090,3427,2038,4316,3440,1911,1684,1221,699,292,19027,3,0,0,3,8,0,4,5,0,34,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,50,91,51,42,27,28,9,5,328,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,53,94,57,43,32,31,9,5,348,33,49,97,63,53,37,32,15,9,376,3463,2088,4416,3503,1959,1716,1255,711,296,19403
505021091,11,39,98,27,11,8,3,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,0,6,8,6,5,5,0,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,8,8,10,5,0,3,49,5,0,8,8,8,10,5,0,3,49,19,40,102,37,16,18,6,4,8,244
505021092,2467,1488,3698,2865,2051,1597,1168,663,257,16254,0,0,0,0,0,0,5,3,0,8,0,3,11,8,0,3,0,0,0,34,0,3,6,0,0,0,0,5,0,23,0,0,5,8,6,6,0,0,0,25,0,0,4,3,5,0,0,0,0,15,50,70,100,57,50,59,37,16,8,438,0,0,3,0,6,5,4,0,0,9,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,58,79,123,81,74,76,38,22,8,563,58,79,127,81,74,76,45,20,8,568,2525,1566,3826,2951,2123,1669,1212,681,264,16823
505021093,2215,1536,2383,2167,1777,1614,1373,784,254,14102,0,0,6,0,0,4,0,5,3,13,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,24,42,39,31,33,33,51,29,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,31,42,39,31,35,34,55,29,329,32,31,50,39,36,37,34,57,33,343,2245,1563,2431,2207,1813,1646,1409,842,286,14445
505021094,1327,852,660,962,1056,977,974,552,166,7526,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,25,26,20,25,18,14,5,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,31,24,26,25,19,19,5,0,171,24,30,24,25,31,21,17,4,0,176,1348,881,682,982,1083,1001,988,564,166,7704
505021095,1680,1058,2921,2171,1449,1223,928,511,324,12249,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,29,53,35,15,29,18,9,5,223,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,29,55,47,15,29,16,10,5,241,34,29,55,47,15,31,20,12,5,252,1714,1084,2977,2208,1465,1250,946,517,327,12495
505021096,2943,1900,1138,1867,2205,1580,1234,1067,470,14412,0,0,0,0,4,0,3,0,3,11,0,0,5,0,0,0,0,0,0,5,0,0,4,0,0,4,4,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,26,36,39,23,16,24,28,19,13,227,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,41,49,32,19,31,34,19,14,253,26,35,51,27,19,34,35,18,14,270,2968,1942,1193,1898,2221,1618,1266,1083,487,14679
505021097,2478,1702,2588,2415,2032,1789,1436,1162,807,16410,0,0,5,4,7,0,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,4,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,42,60,31,25,46,29,14,7,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,42,67,37,25,50,36,15,7,310,30,42,69,37,33,55,38,18,7,330,2507,1744,2659,2454,2062,1843,1479,1180,815,16740
505021301,1799,1499,1149,1311,1613,1604,1331,903,372,11592,0,5,0,0,3,7,3,3,0,19,0,4,0,0,4,0,0,0,0,11,0,0,4,0,3,0,0,0,0,6,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,21,26,42,32,27,23,19,12,6,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,46,32,31,21,22,12,6,229,22,30,42,32,33,25,24,17,6,244,1823,1529,1199,1348,1647,1633,1359,916,380,11839
505021302,1973,1297,1754,1761,1661,1436,1189,957,448,12473,0,0,7,0,0,0,10,0,0,19,3,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,19,27,52,25,27,27,13,4,3,207,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,27,54,24,30,38,17,10,3,228,19,32,58,28,36,38,22,12,8,242,1994,1328,1805,1790,1688,1476,1210,970,455,12719
505031098,2241,1581,1395,1463,1444,1518,1038,499,141,11325,4,9,3,0,5,0,0,0,0,24,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,28,26,19,24,22,22,5,10,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,27,29,25,28,22,29,5,10,204,35,35,34,19,33,24,34,9,10,229,2281,1618,1427,1489,1477,1542,1072,502,146,11548
505031099,5183,3281,2984,3106,2972,1875,1433,1141,517,22501,0,4,4,5,7,7,3,5,3,32,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,53,75,68,52,24,24,21,3,4,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,78,74,56,33,31,22,4,4,345,55,79,73,57,38,37,25,7,4,378,5236,3362,3059,3165,3010,1905,1462,1153,529,22873
505031100,4639,2436,2823,2932,2365,1552,816,285,54,17904,0,0,0,3,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,3,4,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,48,61,40,37,23,20,20,9,4,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,57,61,50,37,25,25,29,13,4,290,57,59,49,41,26,25,29,16,4,296,4690,2495,2875,2974,2391,1574,842,298,56,18199
505031101,2930,1680,2313,2070,1659,1383,801,348,61,13252,8,5,0,3,6,0,0,0,0,28,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,32,60,38,22,16,14,6,4,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,32,61,36,22,19,14,6,4,237,43,37,61,42,27,25,21,8,3,260,2981,1719,2377,2115,1684,1405,825,352,68,13518
505031102,1715,1142,1302,1236,1072,880,770,385,89,8593,0,0,0,0,3,3,3,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,25,33,30,32,20,14,17,8,3,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,32,30,34,25,16,15,6,3,185,28,31,32,39,27,18,18,6,3,200,1743,1180,1335,1267,1097,897,792,390,93,8791
505031104,1878,1290,1289,1294,1309,1284,987,550,247,10129,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,13,25,38,22,21,14,11,10,5,150,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,25,41,22,20,14,14,6,5,165,21,25,39,22,20,15,15,6,5,173,1895,1316,1330,1317,1331,1298,1000,564,248,10297
505031105,3753,3056,1940,2324,3503,2735,1414,736,246,19719,0,6,0,0,4,0,0,0,3,21,0,0,0,0,3,0,0,0,0,4,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,68,56,13,37,30,18,4,5,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,33,64,62,13,42,35,22,8,6,286,32,73,66,14,43,36,22,12,7,310,3786,3134,2006,2334,3544,2768,1443,748,258,20024
505031106,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
505031107,3058,1669,1440,2028,1872,1211,946,616,165,13005,0,0,0,0,0,0,6,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,31,35,27,26,8,10,15,5,0,168,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,38,27,27,8,21,21,5,0,184,31,38,27,29,8,21,26,13,0,191,3087,1708,1470,2053,1885,1228,965,628,166,13194
505031255,3688,1528,2696,2167,1504,845,520,183,40,13172,4,0,3,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,44,38,44,28,16,27,18,9,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,38,50,26,15,26,18,9,0,224,45,38,49,29,15,27,20,7,0,237,3738,1569,2744,2192,1518,871,546,191,37,13411
505031256,124,86,71,71,125,131,65,22,5,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,10,0,4,3,7,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,4,3,8,0,0,31,0,5,7,0,8,3,8,0,0,30,122,88,76,71,127,133,70,22,8,716
505031257,861,340,392,428,520,460,340,176,30,3542,0,0,4,4,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,9,0,6,5,9,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,9,0,5,10,12,0,0,66,8,13,10,9,5,13,15,0,0,78,864,356,403,438,530,469,356,177,30,3615
