SA2_CODE_2021,M_NatPhyl_Scn_15_24,M_NatPhyl_Scn_25_34,M_NatPhyl_Scn_35_44,M_NatPhyl_Scn_45_54,M_NatPhyl_Scn_55_64,M_NatPhyl_Scn_65_74,M_NatPhyl_Scn_75_84,M_NatPhyl_Scn_85ov,M_NatPhyl_Scn_Tot,M_InfoTech_15_24,M_InfoTech_25_34,M_InfoTech_35_44,M_InfoTech_45_54,M_InfoTech_55_64,M_InfoTech_65_74,M_InfoTech_75_84,M_InfoTech_85ov,M_InfoTech_Tot,M_Eng_RelTec_15_24,M_Eng_RelTec_25_34,M_Eng_RelTec_35_44,M_Eng_RelTec_45_54,M_Eng_RelTec_55_64,M_Eng_RelTec_65_74,M_Eng_RelTec_75_84,M_Eng_RelTec_85ov,M_Eng_RelTec_Tot,M_ArchtBldng_15_24,M_ArchtBldng_25_34,M_ArchtBldng_35_44,M_ArchtBldng_45_54,M_ArchtBldng_55_64,M_ArchtBldng_65_74,M_ArchtBldng_75_84,M_ArchtBldng_85ov,M_ArchtBldng_Tot,M_Ag_Envir_Rltd_Sts_15_24,M_Ag_Envir_Rltd_Sts_25_34,M_Ag_Envir_Rltd_Sts_35_44,M_Ag_Envir_Rltd_Sts_45_54,M_Ag_Envir_Rltd_Sts_55_64,M_Ag_Envir_Rltd_Sts_65_74,M_Ag_Envir_Rltd_Sts_75_84,M_Ag_Envir_Rltd_Sts_85ov,M_Ag_Envir_Rltd_Sts_Tot,M_Health_15_24,M_Health_25_34,M_Health_35_44,M_Health_45_54,M_Health_55_64,M_Health_65_74,M_Health_75_84,M_Health_85ov,M_Health_Tot,M_Educ_15_24,M_Educ_25_34,M_Educ_35_44,M_Educ_45_54,M_Educ_55_64,M_Educ_65_74,M_Educ_75_84,M_Educ_85_years_and_over,M_Educ_Tot,M_Mgnt_Com_15_24,M_Mgnt_Com_25_34,M_Mgnt_Com_35_44,M_Mgnt_Com_45_54,M_Mgnt_Com_55_64,M_Mgnt_Com_65_74,M_Mgnt_Com_75_84,M_Mgnt_Com_85ov,M_Mgnt_Com_Tot,M_Society_Cult_15_24,M_Society_Cult_25_34,M_Society_Cult_35_44,M_Society_Cult_45_54,M_Society_Cult_55_64,M_Society_Cult_65_74,M_Society_Cult_75_84,M_Society_Cult_85ov,M_Society_Cult_Tot,M_Creative_Arts_15_24,M_Creative_Arts_25_34,M_Creative_Arts_35_44,M_Creative_Arts_45_54,M_Creative_Arts_55_64,M_Creative_Arts_65_74,M_Creative_Arts_75_84,M_Creative_Arts_85ov,M_Creative_Arts_Tot,M_Fd_Hosp_Psnl_Svcs_15_24,M_Fd_Hosp_Psnl_Svcs_25_34,M_Fd_Hosp_Psnl_Svcs_35_44,M_Fd_Hosp_Psnl_Svcs_45_54,M_Fd_Hosp_Psnl_Svcs_55_64,M_Fd_Hosp_Psnl_Svcs_65_74,M_Fd_Hosp_Psnl_Svcs_75_84,M_Fd_Hosp_Psnl_Svcs_85ov,M_Fd_Hosp_Psnl_Svcs_Tot,M_MixFld_Prgm_15_24,M_MixFld_Prgm_25_34,M_MixFld_Prgm_35_44,M_MixFld_Prgm_45_54,M_MixFld_Prgm_55_64,M_MixFld_Prgm_65_74,M_MixFld_Prgm_75_84,M_MixFld_Prgm_85ov,M_MixFld_Prgm_Tot,M_FldStd_InadDes_15_24,M_FldStd_InadDes_25_34,M_FldStd_InadDes_35_44,M_FldStd_InadDes_45_54,M_FldStd_InadDes_55_64,M_FldStd_InadDes_65_74,M_FldStd_InadDes_75_84,M_FldStd_InadDes_85ov,M_FldStd_InadDes_Tot,M_FldStd_NS_15_24,M_FldStd_NS_25_34,M_FldStd_NS_35_44,M_FldStd_NS_45_54,M_FldStd_NS_55_64,M_FldStd_NS_65_74,M_FldStd_NS_75_84,M_FldStd_NS_85ov,M_FldStd_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_years_and_over,M_Tot_Tot,F_NatPhyl_Scn_15_24,F_NatPhyl_Scn_25_34,F_NatPhyl_Scn_35_44,F_NatPhyl_Scn_45_54,F_NatPhyl_Scn_55_64,F_NatPhyl_Scn_65_74,F_NatPhyl_Scn_75_84,F_NatPhyl_Scn_85ov,F_NatPhyl_Scn_Tot,F_InfoTech_15_24,F_InfoTech_25_34,F_InfoTech_35_44,F_InfoTech_45_54,F_InfoTech_55_64,F_InfoTech_65_74,F_InfoTech_75_84,F_InfoTech_85ov,F_InfoTech_Tot,F_Eng_RelTec_15_24,F_Eng_RelTec_25_34,F_Eng_RelTec_35_44,F_Eng_RelTec_45_54,F_Eng_RelTec_55_64,F_Eng_RelTec_65_74,F_Eng_RelTec_75_84,F_Eng_RelTec_85ov,F_Eng_RelTec_Tot,F_ArchtBldng_15_24,F_ArchtBldng_25_34,F_ArchtBldng_35_44,F_ArchtBldng_45_54,F_ArchtBldng_55_64,F_ArchtBldng_65_74,F_ArchtBldng_75_84,F_ArchtBldng_85ov,F_ArchtBldng_Tot,F_Ag_Envir_Rltd_Sts_15_24,F_Ag_Envir_Rltd_Sts_25_34,F_Ag_Envir_Rltd_Sts_35_44,F_Ag_Envir_Rltd_Sts_45_54,F_Ag_Envir_Rltd_Sts_55_64,F_Ag_Envir_Rltd_Sts_65_74,F_Ag_Envir_Rltd_Sts_75_84,F_Ag_Envir_Rltd_Sts_85ov,F_Ag_Envir_Rltd_Sts_Tot,F_Health_15_24,F_Health_25_34,F_Health_35_44,F_Health_45_54,F_Health_55_64,F_Health_65_74,F_Health_75_84,F_Health_85ov,F_Health_Tot,F_Educ_15_24,F_Educ_25_34,F_Educ_35_44,F_Educ_45_54,F_Educ_55_64,F_Educ_65_74,F_Educ_75_84,F_Educ_85ov,F_Educ_Tot,F_Mgnt_Com_15_24,F_Mgnt_Com_25_34
501021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021012,0,4,10,11,11,11,4,0,48,10,12,33,7,0,4,0,0,75,61,265,240,193,185,129,60,16,1156,28,82,60,33,37,42,16,9,317,9,8,10,13,11,10,8,4,68,3,20,19,18,21,8,5,0,94,4,8,16,17,14,17,5,4,90,13,33,58,51,38,32,20,0,247,33,18,24,17,15,19,6,5,124,6,7,10,0,3,0,0,0,29,8,16,22,17,16,13,7,0,110,0,0,0,0,5,0,0,0,3,5,3,9,12,3,5,0,0,42,37,80,83,63,70,41,41,38,439,221,567,595,453,436,326,169,76,2843,0,14,14,16,3,5,0,0,51,0,6,8,7,5,9,0,0,28,9,22,14,11,6,10,0,0,70,0,7,4,0,4,0,0,0,17,5,5,8,8,6,0,0,0,30,37,77,117,75,73,53,42,15,475,27,60,75,92,68,45,12,4,392,50,181
501021014,3,8,4,0,14,3,0,0,26,12,14,3,7,4,3,0,0,41,74,115,170,189,148,102,41,10,839,20,31,32,39,40,33,12,5,199,19,11,29,30,32,19,6,5,147,6,6,20,12,15,4,3,3,71,9,4,14,15,28,13,6,0,85,16,26,22,37,32,25,3,0,154,9,15,4,17,6,13,0,0,71,0,7,0,0,0,3,0,0,18,4,18,15,17,9,13,0,3,78,6,0,0,0,0,0,0,0,7,0,4,9,3,5,13,0,0,41,51,57,59,74,57,51,39,21,412,219,305,375,437,394,289,127,44,2184,3,8,14,8,11,0,4,0,50,0,0,7,0,3,5,0,0,22,7,12,21,12,6,0,4,0,57,0,3,0,3,0,0,0,0,14,21,9,13,11,8,6,0,0,73,16,34,62,59,80,46,19,8,316,9,36,57,87,58,36,22,3,312,35,83
501021015,0,9,6,4,0,9,6,0,28,6,12,5,4,6,0,0,0,40,56,114,118,84,104,98,44,19,634,15,46,31,26,26,35,15,3,198,0,5,4,4,4,3,7,0,35,7,11,15,10,11,0,4,0,65,4,12,9,10,16,14,6,0,72,11,33,33,32,32,13,9,0,153,9,17,21,8,11,8,7,0,77,0,7,6,0,3,0,4,0,27,6,16,21,10,12,5,0,0,74,0,4,0,0,0,0,0,0,4,0,5,8,9,3,4,0,0,34,16,39,33,37,27,34,23,6,220,134,343,304,246,260,224,119,30,1660,4,13,6,11,4,0,0,0,36,0,0,0,3,3,0,0,0,12,0,8,12,8,4,3,0,0,35,0,4,4,0,0,0,0,0,14,0,5,6,4,5,0,0,0,21,23,49,42,34,46,27,16,7,248,10,37,40,55,39,12,13,0,210,38,88
501021016,0,0,0,0,3,0,0,0,7,3,0,6,3,0,0,0,0,15,29,52,67,85,101,57,40,3,429,3,14,12,10,16,17,3,4,84,4,6,10,5,3,7,0,0,40,0,0,5,0,9,4,5,0,26,0,5,0,4,10,0,0,0,27,3,4,9,13,10,12,4,4,57,5,4,7,6,0,7,5,0,31,0,5,0,0,0,0,0,0,12,4,0,7,7,4,7,4,0,39,4,0,0,0,0,0,0,0,8,0,3,4,4,4,6,0,0,18,19,21,34,44,33,30,22,13,223,74,124,163,185,197,168,82,24,1011,4,0,4,7,0,0,0,0,23,0,0,0,4,0,0,0,0,4,0,8,13,4,0,0,0,0,18,0,0,0,0,3,0,0,0,3,4,3,13,13,6,0,0,0,28,10,18,19,31,32,25,9,0,138,8,15,22,24,21,14,3,6,116,8,28
501021251,4,5,19,6,8,5,0,0,48,7,28,29,10,8,3,0,0,76,68,145,182,213,132,58,31,5,829,14,59,46,45,37,21,6,0,233,3,8,13,9,13,4,5,0,69,5,14,57,34,22,8,3,0,149,0,4,13,27,17,15,3,0,87,17,30,54,49,35,26,3,0,216,13,24,20,25,16,13,0,0,119,14,5,5,8,4,0,0,0,34,8,11,16,14,11,6,9,0,76,0,0,0,0,3,0,0,0,9,0,4,12,12,3,0,0,0,32,41,34,58,60,30,25,15,6,250,204,371,510,522,352,189,73,8,2233,0,11,13,12,3,0,0,0,43,0,0,18,9,0,0,0,0,25,7,10,17,6,4,0,0,0,49,6,6,11,8,4,0,0,0,28,3,9,12,6,0,0,0,0,28,47,105,138,87,72,39,7,3,496,29,51,85,114,46,30,11,4,375,60,125
501021252,4,0,0,6,5,5,0,0,23,0,3,0,0,0,4,0,0,16,18,29,60,87,81,53,14,0,342,6,16,17,18,22,20,3,0,98,3,4,8,12,7,6,0,0,35,3,0,4,19,17,5,3,0,51,4,0,3,11,17,13,0,0,41,7,0,11,25,13,13,4,0,69,5,0,8,6,4,7,0,0,35,7,3,0,0,0,3,0,0,12,0,0,0,3,5,4,0,0,19,0,0,0,0,0,0,0,0,0,0,4,6,7,0,0,0,0,15,5,6,10,15,15,13,0,0,80,65,70,126,208,197,153,31,3,845,0,3,6,8,3,0,0,0,22,0,0,0,0,5,0,0,0,4,0,3,0,3,4,0,0,0,16,0,4,0,6,0,0,0,0,8,0,0,0,0,3,0,0,0,9,10,15,27,50,46,28,3,0,177,9,14,37,44,42,23,7,0,173,8,15
501021253,0,10,15,16,22,21,3,0,91,5,22,18,13,5,3,0,0,58,63,156,194,196,210,159,87,21,1092,25,69,68,68,71,53,34,8,391,8,20,12,20,15,10,5,7,99,11,39,39,43,35,43,13,7,233,3,24,23,35,34,38,19,0,175,16,50,79,84,82,64,24,0,403,18,31,27,36,40,23,14,7,194,8,14,20,7,6,0,0,0,54,8,16,18,24,14,7,0,0,97,4,0,0,0,0,0,0,0,4,4,7,4,4,15,0,3,0,41,38,85,69,89,61,63,44,42,481,206,532,585,638,607,484,253,99,3406,3,21,13,19,13,12,0,0,75,0,3,5,4,3,0,0,0,20,8,19,12,9,8,3,0,7,62,0,7,14,18,8,0,0,0,44,5,11,16,11,11,3,0,0,49,62,156,116,113,129,97,42,21,741,28,54,92,135,124,115,38,15,603,57,129
501021254,4,0,10,5,9,0,0,0,27,5,9,3,5,8,0,0,0,29,33,63,67,72,57,43,29,0,357,11,25,19,14,15,16,0,0,104,0,9,5,6,10,6,0,3,35,0,4,3,5,4,8,0,0,26,0,4,0,10,10,3,4,0,34,18,16,10,16,9,16,0,0,78,15,10,8,11,11,7,0,0,56,9,0,6,3,0,0,0,0,22,5,4,4,5,0,3,0,0,27,0,0,0,0,0,0,0,0,0,5,3,0,8,7,0,0,0,21,28,46,41,48,35,27,12,5,243,121,194,177,204,165,126,52,10,1053,0,4,4,0,5,0,0,0,18,0,0,0,5,6,0,0,0,10,0,7,3,3,0,0,0,0,23,0,0,5,0,0,0,0,0,10,5,3,7,7,0,0,0,0,29,15,26,24,19,17,21,7,0,135,5,17,30,24,27,4,9,0,118,29,42
501031017,0,3,4,8,11,16,4,0,45,0,0,7,4,3,0,0,0,20,17,73,82,112,119,130,40,7,583,17,26,24,26,38,24,14,6,176,12,22,24,25,26,27,9,0,139,0,4,11,11,6,14,4,0,52,0,5,6,10,21,23,8,0,64,7,10,24,29,30,36,13,0,147,5,0,6,11,11,16,10,0,62,5,3,5,4,10,3,8,0,36,0,4,6,11,11,9,0,0,45,0,0,0,0,0,0,0,0,3,0,0,6,6,7,5,3,0,27,28,29,41,66,66,65,42,10,335,97,187,234,315,361,365,153,21,1740,5,8,11,7,5,5,0,0,44,0,5,0,0,0,5,0,0,13,0,5,4,0,9,4,0,0,23,0,5,0,0,3,0,0,0,15,10,18,19,15,13,8,0,0,89,13,22,43,49,57,56,21,0,267,16,29,44,55,62,64,13,5,283,18,38
501031018,0,3,8,6,10,13,3,0,45,7,0,7,0,0,4,0,0,24,31,64,89,105,92,94,42,8,529,9,13,20,19,27,22,9,5,131,3,4,20,14,20,18,7,0,102,0,9,3,9,6,11,3,0,46,3,0,3,6,10,24,5,0,65,6,12,12,21,27,23,11,0,113,7,8,11,9,16,14,4,0,81,0,3,4,3,5,7,0,0,34,4,0,13,9,6,3,0,0,48,0,0,0,0,0,0,0,0,0,4,0,3,11,5,5,0,0,25,29,28,35,36,41,43,34,8,251,118,158,241,261,278,285,124,24,1488,0,10,13,14,10,7,4,0,52,0,0,0,6,0,0,0,0,5,3,5,6,6,0,3,0,0,30,0,0,0,0,4,0,0,0,14,4,11,17,13,6,9,0,0,60,11,24,44,36,55,53,20,8,244,16,19,37,51,56,51,20,3,256,15,49
501031019,0,4,0,7,6,5,0,0,19,3,7,0,4,0,0,0,0,16,34,63,48,49,78,42,21,5,350,16,31,13,13,16,16,4,0,122,13,24,23,32,25,12,4,0,125,0,3,7,9,3,0,0,0,29,0,3,7,10,11,8,4,0,50,7,9,7,11,10,12,4,0,53,3,4,10,3,8,6,0,0,35,6,5,0,0,0,0,0,0,18,4,3,15,9,9,4,8,0,52,0,3,0,0,0,0,0,0,3,0,4,6,0,3,3,4,0,20,32,27,23,36,24,30,22,8,202,121,188,165,188,201,148,75,16,1098,0,0,4,10,8,3,0,0,28,0,0,0,3,0,0,0,0,10,4,4,4,0,4,0,0,0,18,0,0,0,0,0,0,0,0,5,13,12,15,5,7,0,0,0,50,19,27,10,16,41,37,10,5,159,11,30,36,44,31,29,4,3,185,28,38
501031020,0,0,5,5,9,8,0,0,35,3,0,3,0,8,0,0,0,15,8,23,32,61,113,98,45,8,389,4,20,15,14,20,31,13,3,127,9,5,19,31,32,20,10,0,115,3,0,10,12,9,7,9,0,46,0,3,3,13,6,18,0,4,49,0,10,15,12,20,14,6,4,86,4,0,7,10,14,16,10,0,55,0,8,9,0,0,3,3,0,24,0,9,5,12,10,5,0,0,43,5,0,0,0,0,0,0,0,5,0,5,0,3,5,4,0,0,21,30,28,36,64,55,57,33,14,318,63,129,165,240,295,273,126,40,1331,0,9,5,16,5,0,0,0,37,0,0,0,0,0,3,0,0,4,0,3,6,5,7,0,0,0,19,0,5,3,7,0,0,0,0,8,4,11,13,9,10,4,4,0,49,3,15,27,39,55,55,25,4,225,0,13,32,36,56,42,10,0,190,4,37
502011021,0,0,9,0,12,14,4,0,41,10,3,4,3,6,3,4,0,30,35,99,124,153,170,185,80,12,860,14,49,56,57,46,38,23,0,284,6,9,14,11,10,4,4,0,62,0,0,11,19,18,14,5,0,67,0,8,16,17,21,25,14,4,95,10,9,22,31,30,49,24,3,190,9,8,13,17,11,19,0,4,85,10,7,3,9,3,8,0,0,33,7,12,15,20,10,8,6,0,79,3,0,0,0,0,0,0,0,6,0,3,3,10,7,6,0,0,26,35,37,54,65,42,40,24,6,294,136,244,345,404,391,411,196,30,2157,0,10,9,3,12,11,5,0,50,0,3,5,0,3,3,0,0,13,4,4,9,0,6,0,3,0,24,0,5,7,5,4,0,0,0,17,0,4,10,5,5,0,0,0,35,22,33,59,41,60,63,22,0,302,7,44,61,73,78,46,6,0,318,14,55
502011022,0,0,10,6,10,12,0,0,37,7,11,11,9,9,0,0,0,42,47,116,144,144,187,234,87,18,985,18,48,41,53,69,54,24,11,313,0,3,9,15,17,13,4,3,72,0,14,19,18,17,19,10,3,100,0,7,11,13,33,38,12,0,120,13,19,17,37,49,59,37,4,236,11,15,14,16,22,21,4,3,107,11,8,0,3,6,13,0,0,43,3,12,9,20,18,12,5,4,78,0,0,0,0,0,0,0,0,0,0,6,6,11,4,9,10,0,44,45,46,52,55,52,49,30,12,326,166,302,346,388,499,528,230,55,2510,0,8,5,8,14,3,0,0,40,0,0,5,3,5,0,0,0,10,5,0,3,9,8,7,3,0,33,0,0,3,4,3,0,0,0,15,0,4,5,6,11,3,0,0,33,26,55,56,67,80,54,37,4,389,13,53,59,102,87,72,24,7,415,34,53
502011023,0,5,0,0,4,0,5,0,23,12,13,8,12,0,0,4,0,55,49,84,91,112,133,134,92,30,739,23,48,39,32,31,32,33,8,243,0,3,3,15,9,7,7,3,51,4,4,4,7,14,3,5,3,44,7,5,4,7,23,12,12,7,75,17,24,28,18,27,22,26,8,164,17,18,16,16,20,13,15,8,115,7,0,4,6,6,3,3,6,41,10,18,12,20,21,10,6,0,103,5,0,0,0,4,0,0,0,7,3,0,6,10,5,3,0,0,40,34,43,54,41,51,38,60,47,379,196,287,274,293,346,293,269,114,2070,4,6,0,5,9,4,3,0,31,0,3,6,0,3,0,0,0,19,5,4,9,6,4,0,7,4,45,0,0,3,0,0,0,0,0,12,3,8,6,6,6,0,0,0,27,24,63,38,42,51,39,34,17,302,12,29,44,58,45,33,21,6,253,33,55
502011024,10,11,19,19,19,29,11,0,118,24,25,20,14,11,9,6,0,106,92,217,252,298,371,367,200,41,1836,30,77,64,124,99,85,78,18,580,6,13,14,20,29,19,16,3,119,13,17,21,45,57,30,22,4,210,4,16,22,39,41,52,24,6,194,25,41,56,70,123,109,74,9,508,29,29,27,34,26,35,24,8,217,17,10,6,9,8,8,6,3,69,11,17,42,31,34,13,11,0,159,3,0,0,0,0,0,0,0,5,0,9,13,17,17,12,7,8,81,51,85,112,105,84,101,99,35,674,317,560,666,827,919,873,573,131,4863,7,12,25,15,17,17,0,0,90,0,8,6,8,5,5,0,0,32,9,9,14,17,11,14,9,4,81,0,7,10,5,0,8,3,0,26,5,6,7,10,10,0,0,0,45,59,117,107,144,155,135,61,19,787,28,100,148,146,147,113,54,17,757,57,119
502011025,0,3,6,3,11,11,0,0,35,9,18,16,11,10,11,0,0,75,47,91,85,111,163,168,83,15,759,20,43,34,32,47,59,28,3,258,8,11,12,11,10,7,3,0,50,0,14,16,13,19,14,9,0,95,4,8,10,15,15,31,13,5,96,18,39,38,37,30,42,19,10,230,16,19,19,22,12,20,3,0,118,7,7,0,0,3,5,0,0,31,13,23,16,23,13,19,7,0,112,3,3,0,0,0,0,0,0,6,0,8,5,3,7,3,5,0,37,70,84,79,93,81,76,82,42,615,210,368,325,377,417,465,256,79,2505,8,8,9,14,5,4,3,0,48,0,5,12,5,7,0,0,0,31,8,14,15,8,3,4,4,0,59,0,4,3,0,4,0,0,0,16,6,0,9,9,7,0,0,0,27,20,53,38,37,64,56,37,13,321,17,31,42,47,63,40,18,3,263,35,72
502011026,0,0,3,0,7,6,3,0,20,5,4,6,4,3,0,0,0,19,35,93,87,126,142,133,66,13,703,10,20,30,31,29,31,22,4,170,0,0,10,12,5,11,3,0,44,4,5,7,5,4,9,3,0,41,0,9,0,16,7,15,3,0,46,11,10,12,17,22,31,18,3,129,13,7,10,0,9,16,4,0,64,3,0,0,0,0,3,5,0,21,4,14,3,4,12,9,4,0,50,0,0,0,0,0,0,0,0,0,0,0,4,8,3,4,0,0,24,27,43,47,57,36,58,44,16,328,117,204,218,281,296,324,179,45,1664,3,8,9,4,5,0,0,0,27,0,0,0,5,5,3,0,0,12,0,4,5,4,3,5,4,0,33,0,0,0,0,0,4,0,0,4,0,9,8,3,0,5,0,0,28,16,29,27,32,45,42,19,4,216,15,18,27,36,42,35,9,5,183,21,36
502011027,6,10,30,18,11,13,0,0,92,29,39,34,25,10,8,4,0,150,114,367,402,351,304,213,126,32,1911,39,104,90,91,75,68,30,10,507,12,18,36,26,8,12,9,4,120,9,28,37,51,42,24,7,3,201,3,28,31,26,37,27,13,4,177,31,60,106,116,68,54,30,7,466,31,51,63,42,32,22,7,0,248,16,15,10,7,0,0,4,3,62,17,32,60,36,30,18,8,0,208,4,0,0,0,0,0,0,0,4,3,5,17,27,6,5,7,0,73,68,101,127,112,97,49,40,31,623,392,859,1047,924,728,504,290,97,4846,6,16,32,25,9,3,5,0,93,8,6,10,12,9,4,0,0,38,19,31,25,17,10,3,5,4,113,0,8,7,4,0,0,0,0,20,3,12,21,12,6,0,0,0,50,60,166,189,166,145,103,36,10,882,52,156,180,176,109,83,29,0,782,88,234
502011028,0,4,3,4,4,6,0,0,25,4,18,11,9,4,4,0,0,44,40,110,109,129,164,182,116,29,892,19,41,20,32,56,54,38,0,271,8,6,9,17,11,14,4,0,72,3,8,13,8,23,15,12,0,79,7,9,8,17,11,18,7,0,70,25,16,30,51,55,55,26,3,257,15,24,18,10,23,36,9,0,143,5,4,6,4,3,9,4,0,37,8,15,16,18,20,6,10,0,92,0,0,0,0,0,0,0,0,0,4,0,10,8,7,4,0,0,36,44,52,57,77,55,85,56,53,468,185,298,304,379,438,488,285,101,2477,4,10,10,0,5,8,0,0,34,0,4,8,0,5,5,0,0,23,0,12,4,3,9,3,0,0,36,0,5,0,3,0,4,3,0,12,0,5,10,9,3,4,0,0,24,25,54,52,53,101,79,34,10,403,26,25,45,54,50,54,32,7,297,35,61
502011029,0,0,6,3,3,6,0,0,23,5,4,8,9,6,0,0,0,37,53,141,164,136,177,128,53,25,874,15,41,32,28,26,30,19,8,204,13,20,17,15,6,4,3,0,93,7,4,5,21,14,8,3,5,69,0,9,11,13,15,13,10,5,67,4,17,18,24,13,12,7,0,101,14,14,10,12,10,16,12,0,87,11,3,0,0,0,0,0,0,21,11,10,25,18,13,9,3,0,86,3,0,0,0,0,0,0,0,3,0,10,4,5,12,5,0,0,40,53,49,79,71,63,59,62,20,457,195,317,379,357,371,303,171,68,2161,4,13,6,7,0,0,0,0,35,0,0,0,5,0,4,0,0,11,10,8,10,7,6,4,0,0,39,0,0,0,0,0,0,0,0,7,3,8,21,11,7,0,0,0,49,32,67,53,53,48,42,24,6,332,26,35,68,54,48,45,14,4,281,30,73
503011030,17,5,19,27,37,31,27,9,165,8,5,7,6,6,4,0,0,43,13,25,53,101,112,61,51,30,437,4,13,14,24,28,21,13,9,124,0,5,0,5,3,0,8,3,29,0,33,22,61,63,35,28,12,249,0,3,3,10,14,15,14,8,56,35,30,66,152,124,58,36,20,528,12,13,23,57,45,20,13,11,196,6,15,7,5,3,0,8,0,47,4,0,0,6,8,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,3,6,3,3,3,0,16,15,12,11,25,21,10,14,10,115,108,177,230,491,458,272,203,100,2034,15,10,12,18,28,11,12,3,111,0,0,0,9,4,0,0,0,21,0,4,20,16,4,0,0,0,45,0,3,10,4,8,0,0,0,32,0,0,4,6,0,0,0,0,13,25,31,67,104,112,45,39,16,434,11,15,20,66,71,70,44,14,310,24,41
503011031,11,43,29,24,24,32,22,4,195,4,16,19,14,9,4,4,0,68,20,85,76,80,59,72,43,25,467,10,34,20,24,25,13,15,5,145,0,5,10,7,6,7,10,3,46,8,40,33,44,41,51,41,20,280,0,8,16,8,17,21,19,7,96,53,98,114,145,114,84,69,18,701,20,65,43,57,52,63,51,13,368,14,27,15,11,3,3,0,0,84,7,11,7,6,8,3,3,5,39,0,0,0,0,0,0,0,0,6,4,3,8,8,3,6,3,0,31,28,55,33,39,37,28,35,23,272,183,503,419,476,400,386,309,116,2792,20,36,18,24,21,11,14,6,157,0,3,0,9,3,0,0,0,18,3,16,24,20,12,5,4,5,80,3,28,15,22,12,8,0,6,84,5,3,4,3,10,3,0,0,27,39,120,94,96,112,115,77,46,692,4,29,40,61,67,101,68,29,398,42,97
503011032,11,25,25,27,30,30,15,8,161,0,5,3,3,5,9,4,0,31,15,66,54,73,75,71,35,16,405,0,30,24,20,25,21,7,8,133,0,9,7,10,14,5,8,3,63,7,52,44,56,68,43,26,4,307,3,3,4,3,10,16,12,3,51,29,82,112,173,137,83,42,6,661,21,35,37,58,59,62,32,5,302,4,18,19,7,18,7,0,0,79,0,4,9,12,5,4,0,6,31,0,4,0,0,0,0,0,0,5,4,4,4,6,9,4,3,0,26,21,40,29,13,33,18,19,25,201,111,374,370,456,480,376,213,70,2454,18,28,23,19,13,18,4,0,127,0,0,0,0,9,0,0,0,10,7,13,14,11,7,0,0,0,55,3,15,7,15,4,6,0,0,46,0,4,5,3,4,4,5,0,28,24,118,77,98,104,78,44,21,559,13,25,29,51,95,97,43,14,364,23,85
503011033,14,12,23,47,56,34,14,5,197,5,8,18,26,12,7,0,0,70,32,48,124,140,128,87,44,13,604,3,17,23,31,29,15,7,3,132,0,0,4,8,12,5,3,4,37,9,34,51,85,68,26,20,4,293,4,10,3,11,18,20,11,4,78,32,47,104,186,136,69,26,9,607,14,23,46,60,45,35,22,8,250,11,9,9,5,5,5,0,0,48,6,3,9,8,5,5,0,0,32,3,0,0,0,0,0,0,0,0,0,3,0,5,6,0,5,0,23,16,11,15,29,11,11,13,7,100,147,227,422,645,528,313,163,44,2494,13,8,22,38,33,10,10,0,129,0,0,5,3,12,0,0,0,28,3,9,26,19,9,4,0,0,69,3,8,16,12,9,0,0,0,54,0,6,8,10,5,0,0,0,26,24,52,119,154,132,73,36,10,592,7,20,49,82,91,83,26,9,373,29,57
503011034,15,31,42,34,44,37,19,3,212,0,6,16,14,10,4,0,0,56,21,89,86,103,113,99,60,14,586,7,18,37,33,31,31,7,10,176,0,14,11,18,15,11,12,4,83,3,37,48,72,50,53,20,3,292,8,11,11,11,15,19,5,0,95,36,102,141,171,133,96,45,4,735,32,56,59,67,82,56,34,4,400,18,29,20,16,11,14,3,0,106,4,11,17,8,3,4,0,0,54,0,0,0,0,0,0,0,0,4,0,7,5,12,7,7,7,0,41,26,56,50,51,48,36,34,14,308,182,465,549,625,555,461,243,62,3143,16,48,38,31,27,15,3,0,181,0,0,4,12,4,4,0,0,27,6,20,19,10,19,4,5,0,82,4,24,7,15,8,9,3,0,67,4,0,9,9,3,0,0,0,32,35,115,106,150,124,86,55,17,680,11,30,65,77,90,90,54,18,436,29,97
