SA2_CODE_2021,Philippines_Before_1951,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2010,Philippines_2011_2015,Philippines_2016,Philippines_2017,Philippines_2018,Philippines_2019,Philippines_2020,Philippines_2021,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1951,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2010,Poland_2011_2015,Poland_2016,Poland_2017,Poland_2018,Poland_2019,Poland_2020,Poland_2021,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1951,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2010,Singapore_2011_2015,Singapore_2016,Singapore_2017,Singapore_2018,Singapore_2019,Singapore_2020,Singapore_2021,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1951,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2010,South_Africa_2011_2015,South_Africa_2016,South_Africa_2017,South_Africa_2018,South_Africa_2019,South_Africa_2020,South_Africa_2021,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1951,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2010,Sri_Lanka_2011_2015,Sri_Lanka_2016,Sri_Lanka_2017,Sri_Lanka_2018,Sri_Lanka_2019,Sri_Lanka_2020,Sri_Lanka_2021,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Taiwan_Before_1951,Taiwan_1951_1960,Taiwan_1961_1970,Taiwan_1971_1980,Taiwan_1981_1990,Taiwan_1991_2000,Taiwan_2001_2010,Taiwan_2011_2015,Taiwan_2016,Taiwan_2017,Taiwan_2018,Taiwan_2019,Taiwan_2020,Taiwan_2021,Taiwan_Yr_arrival_ns,Taiwan_Tot,Thailand_Before_1951,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2010,Thailand_2011_2015,Thailand_2016,Thailand_2017,Thailand_2018,Thailand_2019,Thailand_2020,Thailand_2021,Thailand_Yr_arrival_ns,Thailand_Tot,United_Kingdom_Before_1951,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2010,United_Kingdom_2011_2015,United_Kingdom_2016,United_Kingdom_2017,United_Kingdom_2018,United_Kingdom_2019,United_Kingdom_2020,United_Kingdom_2021,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1951,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2010,USA_2011_2015,United_States_America_2016,United_States_America_2017,United_States_America_2018,United_States_America_2019,United_States_America_2020,United_States_America_2021,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1951,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2010,Vietnam_2011_2015,Vietnam_2016,Vietnam_2017,Vietnam_2018,Vietnam_2019,Vietnam_2020,Vietnam_2021,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1951,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2010,Born_elsewhere_2011_2015,Born_elsewhere_2016,Born_elsewhere_2017,Born_elsewhere_2018,Born_elsewhere_2019,Born_elsewhere_2020,Born_elsewhere_2021,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1951,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2010,Tot_2011_2015,Tot_2016,Tot_2017,Tot_2018,Tot_2019,Tot_2020,Tot_2021,Tot_Yr_arrival_NS,Tot_Tot
501021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
501021012,0,0,0,4,11,3,26,40,7,0,0,4,0,0,0,105,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,14,0,0,6,5,0,4,16,5,0,0,0,0,0,0,0,28,0,0,4,7,7,18,101,42,6,3,9,5,0,0,0,195,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,4,4,5,0,0,17,0,0,0,0,0,4,12,5,0,0,3,5,0,0,0,29,19,40,185,112,124,40,87,47,10,6,0,6,3,0,21,696,0,0,5,5,7,0,8,3,3,0,0,0,0,0,0,34,0,0,0,0,0,0,8,7,0,0,0,0,5,0,0,22,10,6,6,20,14,14,82,69,12,6,3,8,3,0,0,243,39,106,233,191,267,160,559,397,56,35,37,42,32,4,51,2196
501021014,0,0,0,0,6,4,58,162,50,41,42,39,4,0,3,404,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,15,30,19,9,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,5,10,0,0,0,30,0,0,0,0,0,5,4,4,0,0,0,0,0,0,0,10,11,32,180,122,55,28,66,26,0,0,7,0,0,0,23,557,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,19,6,13,14,36,19,3,0,17,10,16,4,43,204,39,99,255,206,155,91,286,265,79,57,89,108,27,14,107,1877
501021015,0,0,0,0,3,18,48,37,4,8,3,10,7,0,0,153,0,0,0,0,11,3,4,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,6,21,5,4,3,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,6,0,10,6,11,6,0,0,48,0,0,0,0,0,0,11,3,0,0,0,4,0,0,0,21,16,26,128,62,61,40,33,25,0,4,3,0,0,0,9,408,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,11,0,0,0,0,4,0,11,3,0,0,0,0,0,0,0,29,3,4,12,18,12,10,35,21,3,3,5,7,3,0,3,143,33,84,182,118,149,126,294,194,32,38,50,65,29,6,26,1420
501021016,0,0,0,0,0,0,17,17,0,5,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,16,4,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,6,20,120,59,31,23,34,18,0,0,0,0,0,0,34,353,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,7,3,15,6,0,0,0,0,0,0,3,52,18,62,155,88,79,51,123,74,3,6,10,12,9,0,61,761
501021251,0,0,0,0,8,10,123,78,10,13,12,16,11,0,3,285,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,21,0,0,0,4,10,12,272,143,6,19,4,17,7,5,8,522,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,13,7,22,117,90,77,28,198,89,14,7,8,13,3,0,14,679,0,0,0,3,3,0,10,3,0,0,0,6,0,0,0,24,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,4,18,15,12,18,159,77,5,18,0,15,5,0,3,355,15,37,160,157,180,132,967,593,52,83,57,91,38,17,39,2620
501021252,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,53,20,0,9,0,3,0,0,0,90,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,6,6,21,57,37,33,28,35,15,0,0,0,0,0,0,3,223,0,0,5,3,0,0,7,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,3,3,5,17,9,30,3,0,0,0,0,0,0,0,77,10,37,75,62,81,60,156,47,6,15,6,7,0,0,4,567
501021253,0,0,0,0,4,7,22,37,7,8,11,8,0,0,4,98,5,3,0,3,8,0,0,0,0,0,0,0,0,0,0,23,0,0,0,4,0,0,3,5,0,4,0,0,0,0,0,18,0,0,0,17,17,30,48,15,0,0,7,4,5,0,4,153,0,0,0,0,0,0,0,10,7,4,0,0,0,4,0,24,0,0,0,0,0,0,3,9,0,0,0,4,0,0,0,19,0,0,0,0,0,4,13,8,0,0,0,0,0,0,0,17,28,72,254,142,119,68,145,80,6,3,0,22,18,0,28,975,0,0,11,11,4,3,9,3,0,0,0,0,0,0,0,46,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,10,5,4,32,23,33,23,56,46,12,12,17,11,7,3,11,307,78,185,365,281,296,227,482,396,58,47,68,81,53,13,82,2718
501021254,0,0,0,5,5,3,39,32,0,6,4,0,0,0,0,91,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,3,0,4,5,26,0,5,4,0,0,0,3,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,11,12,22,88,63,39,18,22,5,0,0,0,0,0,0,8,285,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,3,3,4,0,5,0,0,0,0,0,0,0,12,0,4,4,13,13,5,31,9,4,5,0,5,3,0,5,100,19,51,122,120,107,72,195,105,21,30,17,21,6,3,23,913
501031017,0,0,0,0,4,3,14,7,0,3,0,0,0,0,0,31,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,3,5,10,12,15,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,11,21,48,206,182,114,41,63,14,0,0,0,4,0,0,35,730,0,0,6,7,3,5,9,6,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,4,4,16,20,18,17,28,8,6,0,0,0,0,0,3,114,30,79,264,264,237,127,186,69,6,7,11,15,11,0,62,1366
501031018,0,0,0,0,0,0,6,8,0,0,0,5,0,0,0,29,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,3,0,7,9,27,6,5,0,0,4,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,4,6,0,5,10,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,26,139,115,62,39,51,28,0,0,0,0,4,4,28,522,0,0,3,3,0,5,5,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,8,3,0,0,0,0,0,0,3,18,0,0,23,17,5,7,21,5,0,0,0,3,0,5,4,96,18,75,209,190,144,103,179,76,13,3,20,26,10,5,64,1135
501031019,0,0,0,0,6,3,11,12,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,12,22,101,62,26,8,17,8,0,0,0,0,0,0,9,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,10,7,10,0,6,12,0,5,0,4,0,9,13,86,21,77,153,107,64,34,84,81,0,13,13,20,9,12,39,729
501031020,0,0,0,0,3,0,8,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,7,8,4,9,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,31,142,74,62,20,44,11,4,0,0,13,4,0,24,440,0,0,0,3,4,0,4,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,11,22,15,19,13,0,10,6,29,6,0,22,176,24,70,193,138,165,66,115,66,11,16,27,61,18,5,60,1035
502011021,0,0,0,0,0,7,12,8,0,4,5,3,0,0,0,42,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,8,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,8,0,0,5,3,10,18,55,35,0,0,3,3,0,3,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,3,3,0,0,0,21,14,56,239,206,186,66,254,190,11,6,3,5,4,0,20,1272,0,0,4,4,3,0,12,10,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,24,21,24,18,56,31,3,0,4,0,0,0,5,188,33,93,306,287,323,188,510,338,24,29,29,33,4,13,38,2243
502011022,0,0,0,0,3,9,15,19,4,0,0,6,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,12,20,72,21,8,4,6,3,0,0,0,146,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,11,3,0,3,0,0,0,4,0,39,19,49,288,196,120,71,277,152,9,15,8,9,9,3,21,1254,0,0,4,4,5,7,10,0,4,0,0,0,0,0,0,40,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,9,3,8,28,19,21,16,34,31,0,9,0,0,3,0,3,185,56,112,383,309,262,187,540,321,31,47,25,40,24,14,51,2401
