SA2_CODE_2021,POL_CL_Oth_SEO,POL_CL_Oth_UOLSE_VWorW,POL_CL_Oth_UOLSE_NWorNAA,POL_CL_Oth_UOLSE_Tot,POL_CL_Oth_NS,POL_CL_Oth_Tot,POL_CL_Tot_SEO,POL_CL_Tot_UOLSE_VWorW,POL_CL_Tot_UOLSE_NWorNAA,POL_CL_Tot_UOLSE_Tot,POL_CL_Tot_NS,POL_CL_Tot_Tot,POL_Croatian_SEO,POL_Croatian_UOLSE_VWorW,POL_Croatian_UOLSE_NWorNAA,POL_Croatian_UOLSE_Tot,POL_Croatian_NS,POL_Croatian_Tot,POL_French_SEO,POL_French_UOLSE_VWorW,POL_French_UOLSE_NWorNAA,POL_French_UOLSE_Tot,POL_French_NS,POL_French_Tot,POL_German_SEO,POL_German_UOLSE_VWorW,POL_German_UOLSE_NWorNAA,POL_German_UOLSE_Tot,POL_German_NS,POL_German_Tot,POL_Greek_SEO,POL_Greek_UOLSE_VWorW,POL_Greek_UOLSE_NWorNAA,POL_Greek_UOLSE_Tot,POL_Greek_NS,POL_Greek_Tot,POL_IAL_Bengali_SEO,POL_IAL_Bengali_UOLSE_VWorW,POL_IAL_Bengali_UOLSE_NWorNAA,POL_IAL_Bengali_UOLSE_Tot,POL_IAL_Bengali_NS,POL_IAL_Bengali_Tot,POL_IAL_Guj_SEO,POL_IAL_Guj_UOLSE_VWorW,POL_IAL_Guj_UOLSE_NWorNAA,POL_IAL_Guj_UOLSE_Tot,POL_IAL_Guj_NS,POL_IAL_Guj_Tot,POL_IAL_Hindi_SEO,POL_IAL_Hindi_UOLSE_VWorW,POL_IAL_Hindi_UOLSE_NWorNAA,POL_IAL_Hindi_UOLSE_Tot,POL_IAL_Hindi_NS,POL_IAL_Hindi_Tot,POL_IAL_Nepali_SEO,POL_IAL_Nepali_UOLSE_VWorW,POL_IAL_Nepali_UOLSE_NWorNAA,POL_IAL_Nepali_UOLSE_Tot,POL_IAL_Nepali_NS,POL_IAL_Nepali_Tot,POL_IAL_Punjabi_SEO,POL_IAL_Punjabi_UOLSE_VWorW,POL_IAL_Punjabi_UOLSE_NWorNAA,POL_IAL_Punjabi_UOLSE_Tot,POL_IAL_Punjabi_NS,POL_IAL_Punjabi_Tot,POL_IAL_Sinhal_SEO,POL_IAL_Sinhal_UOLSE_VWorW,POL_IAL_Sinhal_UOLSE_NWorNAA,POL_IAL_Sinhal_UOLSE_Tot,POL_IAL_Sinhal_NS,POL_IAL_Sinhal_Tot,POL_IAL_Urdu_SEO,POL_IAL_Urdu_UOLSE_VWorW,POL_IAL_Urdu_UOLSE_NWorNAA,POL_IAL_Urdu_UOLSE_Tot,POL_IAL_Urdu_NS,POL_IAL_Urdu_Tot,POL_IAL_Oth_SEO,POL_IAL_Oth_UOLSE_VWorW,POL_IAL_Oth_UOLSE_NWorNAA,POL_IAL_Oth_UOLSE_Tot,POL_IAL_Oth_NS,POL_IAL_Oth_Tot,POL_IAL_Tot_SEO,POL_IAL_Tot_UOLSE_VWorW,POL_IAL_Tot_UOLSE_NWorNAA,POL_IAL_Tot_UOLSE_Tot,POL_IAL_Tot_NS,POL_IAL_Tot_Tot,POL_Italian_SEO,POL_Italian_UOLSE_VWorW,POL_Italian_UOLSE_NWorNAA,POL_Italian_UOLSE_Tot,POL_Italian_NS,POL_Italian_Tot,POL_Japan_SEO,POL_Japan_UOLSE_VWorW,POL_Japan_UOLSE_NWorNAA,POL_Japan_UOLSE_Tot,POL_Japan_NS,POL_Japan_Tot,POL_Khmer_SEO,POL_Khmer_UOLSE_VWorW,POL_Khmer_UOLSE_NWorNAA,POL_Khmer_UOLSE_Tot,POL_Khmer_NS,POL_Khmer_Tot,POL_Korean_SEO,POL_Korean_UOLSE_VWorW,POL_Korean_UOLSE_NWorNAA,POL_Korean_UOLSE_Tot,POL_Korean_NS,POL_Korean_Tot,POL_Macedon_SEO,POL_Macedon_UOLSE_VWorW,POL_Macedon_UOLSE_NWorNAA,POL_Macedon_UOLSE_Tot,POL_Macedon_NS,POL_Macedon_Tot,POL_Malayalam_SEO,POL_Malayalam_UOLSE_VWorW,POL_Malayalam_UOLSE_NWorNAA,POL_Malayalam_UOLSE_Tot,POL_Malayalam_NS,POL_Malayalam_Tot,POL_Persian_ED_SEO,POL_Persian_ED_UOLSE_VWorW,POL_Persian_ED_UOLSE_NWorNAA,POL_Persian_ED_UOLSE_Tot,POL_Persian_ED_NS,POL_Persian_ED_Tot,POL_Polish_SEO,POL_Polish_UOLSE_VWorW,POL_Polish_UOLSE_NWorNAA,POL_Polish_UOLSE_Tot,POL_Polish_NS,POL_Polish_Tot,POL_Portuguese_SEO,POL_Portuguese_UOLSE_VWorW,POL_Portuguese_UOLSE_NWorNAA,POL_Portuguese_UOLSE_Tot,POL_Portuguese_NS,POL_Portuguese_Tot,POL_Russian_SEO,POL_Russian_UOLSE_VWorW,POL_Russian_UOLSE_NWorNAA,POL_Russian_UOLSE_Tot,POL_Russian_NS,POL_Russian_Tot,POL_Samoan_SEO,POL_Samoan_UOLSE_VWorW,POL_Samoan_UOLSE_NWorNAA,POL_Samoan_UOLSE_Tot,POL_Samoan_NS,POL_Samoan_Tot,POL_Serbian_SEO,POL_Serbian_UOLSE_VWorW,POL_Serbian_UOLSE_NWorNAA,POL_Serbian_UOLSE_Tot,POL_Serbian_NS,POL_Serbian_Tot,POL_SAL_Filipin_SEO,POL_SAL_Filipin_UOLSE_VWorW,POL_SAL_Filipin_UOLSE_NWorNAA,POL_SAL_Filipin_UOLSE_Tot,POL_SAL_Filipin_NS,POL_SAL_Filipin_Tot,POL_SAL_Indon_SEO,POL_SAL_Indon_UOLSE_VWorW,POL_SAL_Indon_UOLSE_NWorNAA,POL_SAL_Indon_UOLSE_Tot,POL_SAL_Indon_NS,POL_SAL_Indon_Tot,POL_SAL_Tagalog_SEO,POL_SAL_Tagalog_UOLSE_VWorW,POL_SAL_Tagalog_UOLSE_NWorNAA,POL_SAL_Tagalog_UOLSE_Tot,POL_SAL_Tagalog_NS,POL_SAL_Tagalog_Tot,POL_SAL_Oth_SEO,POL_SAL_Oth_UOLSE_VWorW,POL_SAL_Oth_UOLSE_NWorNAA,POL_SAL_Oth_UOLSE_Tot,POL_SAL_Oth_NS,POL_SAL_Oth_Tot,POL_SAL_Tot_SEO,POL_SAL_Tot_UOLSE_VWorW,POL_SAL_Tot_UOLSE_NWorNAA,POL_SAL_Tot_UOLSE_Tot,POL_SAL_Tot_NS,POL_SAL_Tot_Tot,POL_Spanish_SEO,POL_Spanish_UOLSE_VWorW,POL_Spanish_UOLSE_NWorNAA,POL_Spanish_UOLSE_Tot,POL_Spanish_NS,POL_Spanish_Tot,POL_Tamil_SEO,POL_Tamil_UOLSE_VWorW
501021011,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
501021012,..,3,0,3,0,3,..,64,13,85,0,85,..,0,0,0,0,0,..,15,0,15,0,15,..,12,0,12,0,12,..,8,0,8,0,8,..,6,0,6,0,6,..,9,0,5,0,5,..,3,0,3,0,3,..,7,0,7,0,7,..,27,9,38,0,34,..,10,0,10,0,10,..,9,0,9,0,9,..,0,0,0,0,0,..,71,8,79,0,82,..,57,5,58,0,58,..,14,0,12,0,12,..,3,0,3,0,3,..,23,8,28,0,28,..,0,0,0,0,0,..,32,0,34,0,32,..,19,0,17,0,17,..,20,0,20,0,20,..,9,0,9,0,9,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,18,0,18,0,18,..,10,0,10,0,10,..,47,0,50,0,50,..,55,3,53,0,61,..,132,4,137,0,142,..,26,0,23,0,27,..,15
501021014,..,0,0,0,0,0,..,57,40,99,0,102,..,6,0,6,0,6,..,9,0,9,0,9,..,15,0,9,0,9,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,15,0,15,0,15,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,16,0,16,0,16,..,213,19,231,5,236,..,9,0,14,0,14,..,3,0,4,0,4,..,3,8,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,191,4,192,0,192,..,3,0,5,0,5,..,109,5,112,0,114,..,65,16,80,0,81,..,363,24,391,6,394,..,8,0,8,0,8,..,0
501021015,..,0,0,0,0,0,..,86,52,140,0,146,..,3,0,3,0,3,..,8,0,8,0,8,..,4,0,4,0,4,..,22,0,22,0,22,..,4,0,4,0,4,..,0,0,0,0,0,..,8,3,13,0,13,..,15,0,14,0,14,..,39,0,42,0,42,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,69,8,72,0,72,..,82,16,99,0,99,..,9,0,9,0,9,..,0,0,0,0,0,..,7,3,12,0,12,..,0,0,0,0,0,..,18,3,19,0,19,..,4,3,7,0,7,..,19,3,13,0,13,..,4,0,4,0,4,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,63,0,63,0,65,..,14,0,16,0,16,..,61,3,65,0,65,..,23,0,23,0,26,..,167,0,167,0,173,..,16,0,16,0,16,..,3
501021016,..,0,0,0,0,0,..,0,4,3,0,6,..,0,0,0,0,0,..,5,7,13,0,13,..,12,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,101,11,111,0,111,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,21,0,23,0,23,..,3,0,3,0,3,..,17,0,17,0,17,..,6,0,6,0,6,..,42,0,46,0,46,..,0,0,0,0,0,..,0
501021251,..,0,0,0,0,0,..,38,6,43,0,47,..,3,0,3,0,3,..,25,0,25,0,25,..,12,0,12,0,12,..,6,0,6,0,6,..,22,0,23,0,23,..,0,0,0,0,0,..,10,0,10,0,10,..,4,0,4,0,4,..,7,0,7,0,7,..,6,0,5,0,5,..,43,3,43,0,45,..,4,0,6,0,6,..,106,4,114,0,115,..,25,6,24,0,24,..,7,0,7,0,7,..,0,0,0,0,0,..,5,3,6,0,6,..,0,0,0,0,0,..,94,13,108,0,108,..,10,0,10,0,10,..,11,0,12,0,12,..,14,0,14,0,14,..,43,11,52,0,52,..,0,0,0,0,0,..,0,0,0,0,0,..,96,0,96,9,106,..,3,0,3,0,3,..,133,0,142,0,142,..,36,0,34,0,36,..,272,4,278,10,289,..,23,0,23,0,23,..,11
501021252,..,0,0,0,0,0,..,4,4,3,0,3,..,0,0,0,0,0,..,0,0,3,0,3,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,14,0,14,0,14,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0
501021253,..,9,0,9,0,9,..,99,15,112,3,108,..,5,0,6,0,6,..,31,0,32,0,32,..,24,0,24,0,22,..,13,0,13,0,13,..,5,0,5,0,5,..,15,3,19,0,19,..,25,3,23,0,23,..,32,0,32,0,32,..,40,3,42,0,42,..,19,0,16,0,16,..,21,0,21,0,24,..,4,0,4,0,4,..,152,12,165,0,169,..,113,13,130,3,129,..,13,5,17,0,22,..,0,0,0,0,0,..,14,7,18,0,18,..,0,0,0,0,0,..,9,0,9,0,9,..,15,0,15,0,15,..,20,5,23,0,23,..,19,0,20,0,20,..,6,0,6,0,13,..,0,0,0,0,0,..,3,0,3,0,3,..,32,0,31,0,31,..,14,4,21,0,21,..,39,5,45,0,45,..,11,0,11,0,11,..,98,7,107,0,107,..,49,3,52,0,52,..,13
501021254,..,0,0,0,0,0,..,14,10,25,0,25,..,8,0,8,0,8,..,20,0,20,0,20,..,6,0,6,0,6,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,12,0,12,..,15,4,19,0,19,..,5,0,4,0,4,..,0,0,0,0,0,..,0,6,6,0,6,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,3,0,5,0,5,..,10,0,10,0,10,..,7,9,13,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,37,4,38,0,38,..,23,0,25,0,25,..,33,0,32,0,32,..,16,6,20,0,20,..,106,10,119,0,119,..,10,0,10,0,10,..,0
501031017,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,10,0,10,0,10,..,36,0,36,0,36,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,4,0,12,0,12,..,23,0,23,0,23,..,17,0,17,0,17,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,5,..,0,0,0,0,0,..,15,0,15,0,15,..,5,0,5,0,5,..,26,0,26,0,26,..,4,0,4,0,4,..,0
501031018,..,0,0,0,0,0,..,34,7,38,0,38,..,0,0,0,0,0,..,5,0,5,0,5,..,22,0,22,0,22,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,5,0,5,..,0,0,0,0,0,..,3,5,7,0,7,..,51,3,54,0,54,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,12,0,12,..,4,0,4,0,4,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,8,0,8,0,8,..,3,0,3,0,3,..,19,0,19,0,19,..,4,0,7,0,7,..,0
501031019,..,0,0,0,0,0,..,14,0,14,4,18,..,0,0,0,0,0,..,16,0,16,0,16,..,11,0,11,0,11,..,4,4,7,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,45,4,53,0,50,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,5,0,5,..,44,4,51,0,51,..,11,0,13,0,13,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,15,0,14,0,14,..,9,0,9,0,9,..,8,0,10,0,10,..,3,0,3,0,3,..,34,0,34,0,34,..,4,0,3,0,3,..,3
501031020,..,3,0,8,0,8,..,34,14,49,0,49,..,0,0,0,0,0,..,23,0,23,0,23,..,42,0,42,0,42,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,6,0,6,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,7,0,7,..,17,0,23,0,23,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,6,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,10,10,16,0,16,..,17,10,20,0,20,..,4,0,4,0,4,..,0
502011021,..,0,0,0,0,0,..,11,3,15,0,15,..,11,0,6,0,6,..,14,0,14,0,14,..,25,0,25,0,25,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,7,0,7,..,0,0,0,0,0,..,5,0,5,0,5,..,4,0,4,0,4,..,0,0,6,0,6,..,0,0,0,0,0,..,13,3,13,0,13,..,16,0,17,0,17,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,10,0,10,0,11,..,0,0,0,0,0,..,14,0,14,0,14,..,6,0,6,0,6,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,6,0,6,..,11,0,11,0,11,..,29,0,29,0,29,..,7,0,7,0,7,..,4,0,4,0,4,..,53,0,53,0,53,..,18,0,18,0,18,..,0
502011022,..,0,0,0,0,0,..,22,3,21,0,24,..,3,0,3,0,3,..,19,0,22,0,22,..,15,3,20,0,20,..,11,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,3,6,0,6,..,27,3,29,0,29,..,5,0,8,0,8,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,5,0,5,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,3,0,3,..,4,0,4,0,4,..,13,0,13,0,13,..,23,0,23,0,23,..,19,0,25,0,25,..,17,0,17,0,17,..,71,0,71,0,71,..,8,0,8,0,10,..,0
502011023,..,0,0,0,0,0,..,26,12,36,0,39,..,0,0,0,0,0,..,0,0,0,0,0,..,27,0,27,0,32,..,6,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,18,0,18,0,16,..,19,0,19,0,19,..,11,4,14,0,14,..,0,0,0,0,0,..,0,0,0,0,0,..,52,4,52,0,52,..,20,0,24,0,24,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,6,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,59,0,56,0,56,..,17,0,21,0,21,..,62,0,62,0,62,..,12,0,12,0,12,..,152,0,150,0,150,..,6,0,11,0,11,..,0
502011024,..,3,0,5,0,5,..,53,15,70,3,71,..,6,0,6,0,6,..,28,0,27,0,27,..,57,0,59,0,59,..,5,0,5,0,5,..,0,0,0,0,0,..,9,0,7,0,7,..,13,3,17,0,17,..,0,0,0,0,0,..,31,0,29,0,29,..,4,0,4,0,4,..,0,0,0,0,0,..,8,0,8,0,8,..,61,7,67,0,67,..,46,0,46,0,49,..,24,5,27,0,27,..,3,0,3,0,3,..,17,9,24,0,24,..,4,0,4,0,4,..,13,0,13,0,13,..,24,5,23,0,23,..,12,0,14,0,14,..,30,3,35,0,35,..,24,0,24,0,24,..,6,0,11,0,11,..,8,0,10,0,10,..,43,0,41,0,41,..,31,0,31,0,31,..,61,0,61,0,61,..,17,0,17,0,17,..,154,0,154,0,154,..,24,0,27,0,27,..,0
502011025,..,0,0,0,0,0,..,51,28,83,0,78,..,5,0,13,0,13,..,10,0,11,0,11,..,10,0,10,0,10,..,5,0,5,0,9,..,8,0,8,0,8,..,13,0,8,0,8,..,38,4,37,0,37,..,20,0,20,0,20,..,52,7,63,0,65,..,10,0,10,0,10,..,22,0,27,0,27,..,5,0,5,0,5,..,169,15,182,0,187,..,33,0,33,0,39,..,8,0,8,0,8,..,3,0,3,0,3,..,13,5,17,0,17,..,0,0,0,0,0,..,7,4,14,0,14,..,10,0,10,0,10,..,11,0,6,0,6,..,8,0,8,0,8,..,5,7,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,50,0,50,0,54,..,22,3,28,0,28,..,71,0,74,0,74,..,6,0,6,0,6,..,156,4,161,0,161,..,14,0,20,0,19,..,4
502011026,..,0,0,0,0,0,..,17,0,20,0,20,..,4,0,4,0,4,..,0,0,0,0,0,..,9,3,9,0,9,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,10,0,10,..,14,0,16,0,16,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,6,0,6,0,6,..,13,0,13,0,13,..,8,0,8,0,8,..,0
502011027,..,9,0,9,0,9,..,101,26,128,0,133,..,9,5,12,0,12,..,43,3,47,0,47,..,49,6,51,0,51,..,12,0,12,0,11,..,7,0,7,0,7,..,59,8,66,0,66,..,48,3,50,0,50,..,12,0,17,0,17,..,44,0,44,0,44,..,23,0,23,0,23,..,14,0,14,0,14,..,12,0,12,0,12,..,220,12,232,0,232,..,48,0,52,0,52,..,27,0,27,0,27,..,3,0,10,0,10,..,22,5,27,0,28,..,4,0,4,0,4,..,63,11,72,0,72,..,20,0,24,0,24,..,25,0,24,0,24,..,36,0,37,0,37,..,25,3,31,0,31,..,6,0,6,0,6,..,10,0,10,0,10,..,154,6,153,0,151,..,54,5,51,0,51,..,146,3,150,0,151,..,31,4,34,0,34,..,379,17,388,4,389,..,54,4,61,0,58,..,19
502011028,..,3,0,3,0,3,..,44,17,66,0,66,..,14,0,15,0,15,..,13,0,13,0,13,..,19,0,17,0,17,..,8,0,10,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,23,0,23,0,23,..,8,0,8,0,8,..,0,0,0,0,0,..,4,0,0,0,0,..,45,0,43,0,43,..,39,0,36,0,36,..,11,0,10,0,10,..,0,0,4,0,4,..,7,0,7,0,7,..,0,0,0,0,0,..,15,0,15,0,15,..,6,7,9,0,9,..,9,0,9,0,9,..,8,0,8,0,8,..,3,0,4,0,4,..,3,0,5,0,5,..,3,0,3,0,3,..,45,0,45,0,45,..,25,3,30,0,30,..,72,0,72,0,72,..,14,6,16,0,16,..,158,5,164,0,164,..,19,0,22,0,22,..,9
502011029,..,0,0,0,0,0,..,21,0,24,0,24,..,0,0,0,0,0,..,5,0,5,0,5,..,9,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,6,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,16,0,16,..,28,0,28,0,28,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,21,5,28,0,28,..,13,0,11,0,11,..,39,3,40,0,40,..,3,0,3,0,3,..,79,9,87,0,87,..,0,0,0,0,0,..,0
503011030,..,13,0,13,0,13,..,126,16,141,0,141,..,15,0,15,0,15,..,42,0,38,0,38,..,68,0,68,0,68,..,71,0,75,0,75,..,4,0,4,0,4,..,9,0,9,0,9,..,34,0,34,0,34,..,0,0,0,0,0,..,9,0,8,0,8,..,3,0,5,0,5,..,0,0,0,0,0,..,0,0,5,0,5,..,52,4,58,0,58,..,99,3,105,0,102,..,11,7,20,0,20,..,0,0,0,0,0,..,0,0,0,0,0,..,26,0,26,0,26,..,9,0,9,0,9,..,20,3,21,0,21,..,10,0,10,0,10,..,8,0,8,0,8,..,17,0,17,0,17,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,9,0,15,0,15,..,0,0,0,0,0,..,13,0,13,0,13,..,23,0,23,0,23,..,40,0,40,0,40,..,12
503011031,..,11,5,19,0,19,..,331,78,415,3,416,..,8,0,12,0,12,..,68,4,75,0,72,..,43,0,43,0,43,..,18,0,18,0,19,..,5,0,5,0,5,..,0,0,0,0,0,..,24,0,24,0,24,..,0,0,0,0,0,..,9,0,9,0,9,..,20,0,20,0,20,..,6,0,6,0,6,..,4,0,4,0,4,..,69,0,69,0,69,..,55,6,60,0,62,..,81,12,92,0,92,..,0,0,0,0,0,..,4,0,8,0,8,..,5,0,5,0,5,..,4,0,3,0,3,..,32,0,32,0,32,..,18,0,14,0,14,..,37,0,37,0,37,..,14,0,11,0,11,..,0,0,0,0,0,..,16,0,12,0,12,..,3,0,3,0,3,..,24,3,27,0,27,..,4,0,4,0,4,..,15,0,15,0,15,..,42,3,43,0,43,..,84,3,88,0,88,..,16
503011032,..,0,0,0,0,0,..,53,0,49,0,54,..,5,4,3,0,3,..,42,5,50,0,50,..,23,0,26,0,26,..,19,4,19,0,19,..,0,0,0,0,0,..,5,0,5,0,5,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,12,0,12,..,83,0,82,0,85,..,4,0,5,0,5,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,16,0,13,0,13,..,26,0,26,0,26,..,4,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,13,0,13,..,33,3,36,0,36,..,0
503011033,..,15,3,15,0,15,..,260,46,302,3,308,..,8,0,8,0,8,..,45,0,45,0,45,..,31,0,31,0,31,..,43,0,48,0,48,..,0,0,3,0,3,..,13,0,13,0,13,..,26,0,31,0,31,..,0,0,3,0,3,..,11,0,11,0,11,..,16,0,17,0,17,..,7,0,7,0,7,..,3,0,3,0,3,..,79,3,86,0,86,..,77,0,77,0,79,..,43,6,54,0,54,..,0,0,0,0,0,..,6,0,7,0,7,..,14,0,14,0,8,..,19,0,19,0,19,..,14,0,14,3,16,..,8,0,9,0,9,..,15,0,15,0,15,..,20,3,26,0,26,..,0,0,0,0,0,..,11,0,9,0,9,..,0,0,0,0,0,..,13,0,13,0,13,..,6,0,6,0,6,..,3,0,3,0,3,..,28,0,28,0,28,..,44,0,44,0,44,..,18
