SA2_CODE_2021,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
501011001,73,63,192,363,354,335,152,40,10,1568,3,7,25,19,21,23,31,7,0,133,0,0,3,3,5,5,0,0,0,24,10,0,16,31,19,20,6,4,0,111,0,0,0,0,0,4,0,0,0,3,0,0,4,14,8,10,3,0,0,39,0,0,0,3,3,5,0,0,0,19,26,9,23,44,32,45,10,0,0,187,33,9,22,42,37,31,8,0,0,189,0,0,0,7,0,7,3,0,0,17,0,0,0,0,4,0,0,0,0,7,0,0,10,5,6,0,0,0,0,20,0,0,4,6,4,9,5,0,0,26,0,0,7,26,17,14,10,0,0,64,0,3,7,19,19,13,8,0,0,70,0,0,4,12,12,15,0,0,0,47,0,0,22,60,50,48,3,0,0,188,0,0,31,66,57,57,18,0,0,227,0,0,6,12,0,8,0,0,0,20,0,3,16,9,9,8,4,0,0,53
501011003,210,136,410,671,721,571,254,43,0,3019,8,5,10,13,28,31,21,5,0,127,0,3,12,11,18,4,4,0,0,52,10,10,25,51,35,30,14,0,0,180,0,0,0,4,3,4,3,0,0,10,0,0,12,38,37,27,4,0,0,117,0,0,10,9,15,11,0,0,0,38,32,21,33,54,68,55,19,0,0,288,83,28,85,89,71,53,21,0,0,432,0,0,6,9,10,4,4,0,0,32,0,0,0,4,0,0,0,0,0,9,0,3,4,13,8,12,3,0,0,47,0,8,5,22,16,14,8,0,0,78,3,5,21,57,52,27,9,0,0,164,6,0,19,47,48,27,8,0,0,149,0,3,10,20,23,13,3,0,0,76,7,8,43,97,97,65,8,0,0,329,14,8,82,122,125,95,19,0,0,458,3,0,14,9,13,12,4,0,0,60,9,4,22,26,28,21,0,0,0,110
501011004,161,139,497,641,649,413,168,16,0,2675,0,0,19,11,8,5,4,0,0,47,0,0,6,12,4,6,0,0,0,33,8,7,55,64,35,14,8,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,9,26,14,13,3,0,0,57,0,0,8,5,10,3,0,0,0,32,44,23,40,93,68,51,15,0,0,340,65,25,88,81,73,42,11,0,0,392,0,0,5,6,6,8,3,0,0,29,0,0,0,0,3,0,0,0,0,7,0,0,13,8,12,3,0,0,0,32,0,0,0,8,14,6,11,0,0,47,5,4,21,43,41,12,3,0,0,119,3,6,17,38,43,19,4,0,0,124,0,0,13,46,22,9,0,0,0,97,10,0,32,96,103,94,24,4,0,358,9,12,77,117,103,77,11,4,0,410,3,0,3,12,7,6,0,0,0,45,4,3,17,23,22,11,0,0,0,78
501011293,147,169,362,410,507,412,150,17,0,2171,3,0,4,3,6,5,8,0,0,27,0,0,10,6,11,0,0,0,0,30,6,4,10,9,16,7,3,0,0,61,0,0,0,0,3,0,0,0,0,8,0,0,19,19,12,10,8,0,0,59,0,0,0,8,0,4,4,0,0,17,56,36,40,47,72,59,6,0,0,318,50,34,37,53,52,36,10,0,0,266,0,0,3,12,6,19,4,0,0,47,3,0,4,6,3,0,0,0,0,14,0,0,7,11,16,12,3,0,0,48,3,3,8,3,17,9,4,0,0,40,0,5,15,15,23,13,3,0,0,79,0,3,19,21,22,19,8,0,0,96,0,0,17,13,21,12,0,0,0,66,10,9,40,64,90,71,13,0,0,297,4,25,70,101,139,125,28,0,0,485,3,0,0,8,3,4,0,0,0,18,7,10,18,14,27,24,4,0,0,101
501011294,370,281,709,934,937,803,263,30,3,4327,0,12,6,16,16,12,11,3,0,80,0,3,14,12,26,5,0,0,0,67,9,3,18,36,30,25,7,0,0,129,0,0,0,5,4,3,4,0,0,15,0,7,29,28,39,16,3,0,0,128,4,0,4,3,16,10,3,0,0,48,109,40,82,90,119,130,31,0,0,606,153,56,94,125,83,68,15,0,0,589,3,0,11,7,24,14,5,0,0,66,0,3,3,4,4,0,3,0,0,25,0,5,6,22,20,8,6,0,0,63,0,10,21,14,7,7,6,0,0,74,0,4,25,56,52,30,13,3,0,179,10,15,48,55,62,23,10,0,0,220,5,5,18,42,55,36,11,0,0,177,17,13,66,154,192,112,17,0,0,578,15,50,148,229,238,227,55,0,0,961,10,3,12,12,15,7,0,0,0,56,8,27,42,40,49,20,0,0,0,187
501021005,327,341,903,1123,1014,815,209,10,7,4747,6,5,14,5,7,7,6,0,0,48,0,6,29,39,31,9,3,0,0,127,17,25,40,68,32,25,5,0,0,214,0,3,7,16,6,4,0,0,0,39,3,8,26,34,43,35,3,0,0,153,0,0,12,18,14,9,0,0,0,53,100,46,103,131,130,96,9,0,0,612,141,36,46,53,38,21,11,0,0,333,9,5,14,15,30,21,8,0,0,100,3,3,5,3,0,0,0,0,0,12,0,0,12,18,27,12,8,0,0,74,0,6,18,13,18,13,0,0,0,72,0,6,39,47,35,23,10,6,0,161,4,8,29,31,23,33,9,0,0,133,6,9,34,59,66,34,9,0,0,222,12,14,101,193,192,137,20,0,0,657,31,74,169,252,272,179,38,0,0,1022,15,6,11,14,0,9,0,0,0,52,12,11,66,31,30,24,9,0,0,186
501021007,78,89,194,248,312,301,105,14,0,1341,10,7,4,5,23,15,15,0,0,85,0,9,9,0,9,8,0,0,0,30,3,6,5,14,5,0,0,0,0,37,0,0,0,4,4,0,0,0,0,13,0,0,7,8,15,7,0,0,0,36,4,3,6,0,0,0,0,0,0,15,28,12,24,23,35,33,3,0,0,152,29,11,8,16,17,11,0,0,0,79,0,0,0,6,3,7,0,0,0,31,0,0,0,0,0,0,0,0,0,4,0,0,4,3,3,4,0,0,0,15,0,0,5,3,0,4,0,0,0,19,0,0,12,14,8,5,5,0,0,50,4,0,6,11,18,10,0,0,0,45,0,6,12,17,23,12,0,0,0,71,3,0,13,38,53,49,6,0,0,166,6,10,37,64,80,88,12,0,0,303,4,3,9,0,0,7,6,0,0,26,0,5,5,11,14,6,0,0,0,51
501021008,80,130,297,256,251,266,66,8,0,1349,0,3,7,0,0,0,0,0,0,11,0,6,11,5,4,0,0,0,0,28,0,9,8,20,16,3,0,0,0,64,0,0,0,0,6,0,0,0,0,12,0,0,13,6,11,0,0,0,0,39,0,0,0,3,5,0,0,0,0,13,27,24,34,34,42,28,6,0,0,200,38,25,26,27,24,15,9,0,0,161,0,0,7,4,5,8,3,0,0,22,3,0,3,0,3,0,0,0,0,6,0,0,4,3,0,4,0,0,0,11,0,0,0,0,3,3,0,0,0,10,0,5,5,16,6,8,3,0,0,43,0,4,7,10,11,9,0,3,0,39,0,6,17,13,13,18,0,0,0,71,5,5,18,32,29,36,14,0,0,139,6,33,83,61,83,69,15,0,0,359,0,4,5,0,3,4,0,0,0,18,3,18,8,12,13,8,0,0,0,58
501021009,113,159,325,363,376,360,87,16,4,1811,0,0,0,4,6,0,0,0,0,17,8,15,20,17,17,11,0,0,0,87,3,9,10,18,11,7,0,0,0,57,0,9,6,12,11,5,0,0,0,45,4,3,12,0,6,9,0,0,0,37,0,0,8,0,4,0,0,0,0,10,33,10,26,38,54,55,12,0,0,230,42,20,37,25,27,30,5,0,0,184,0,3,6,9,10,15,4,0,0,35,0,0,5,0,0,0,0,0,0,3,0,6,5,10,4,0,0,0,0,27,0,0,0,0,0,0,0,0,0,6,4,3,14,4,5,5,0,0,0,29,3,3,11,9,11,5,4,3,0,54,0,4,7,12,30,20,0,0,0,78,4,9,36,58,78,49,10,4,0,251,8,10,50,75,73,76,22,0,0,320,0,0,5,0,3,0,0,0,0,10,12,8,13,14,25,8,3,0,0,76
501021010,63,51,116,154,227,193,75,19,0,899,0,5,0,11,5,12,13,3,0,57,0,0,0,4,3,0,0,0,0,14,4,0,6,14,19,7,0,0,0,48,0,0,4,0,0,3,0,0,0,9,0,0,9,10,5,10,0,0,0,38,0,4,3,4,3,3,0,0,0,12,9,6,11,9,11,14,6,0,0,66,23,9,0,5,11,4,3,0,0,53,0,0,5,3,10,0,3,0,0,26,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,9,0,0,0,9,0,3,0,0,0,14,0,0,6,10,3,4,5,0,0,28,0,0,0,4,0,3,3,0,0,15,0,0,6,9,15,9,0,0,0,43,0,0,9,23,34,25,9,0,0,104,0,12,22,38,38,39,3,0,0,151,4,0,0,3,0,0,0,0,0,13,0,3,4,9,5,8,0,0,0,39
