SA2_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
501021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021012,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,5,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,32,3,40,0,3,0,0,0,4,0,9,0,12,0,27,0,0,0,0,0,4,0,11,4,163,4,187,0,0,0,0,0,3,0,15,0,86,4,112,3,5,0,0,0,14,0,19,0,62,0,102,16,7,4,11,0,17,0,3,0,58,0,120,5,0,0,17,0,15,4,5,0,11,0,57,10,3,0,26,0,12,0,4,0,22,0,79,57,9,0,64,4,31,0,6,3,13,0,195,46,10,0,45,4,3,9,0,0,9,0,123,45,7,4,21,0,14,5,0,0,7,0,96,25,0,0,3,3,0,4,0,0,4,0,39,47,4,0,16,3,5,0,6
501021014,0,0,0,0,0,0,0,0,0,30,0,37,6,0,0,0,0,0,0,0,0,8,0,13,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,7,0,8,4,3,0,0,0,3,0,0,0,26,0,36,0,0,0,0,0,0,0,4,0,22,0,26,0,4,0,0,0,0,0,10,3,117,0,141,0,0,0,3,0,3,0,12,0,62,0,85,3,8,0,0,0,6,0,10,3,47,4,89,3,0,0,18,0,9,0,9,7,36,3,87,8,5,0,9,0,10,0,7,4,6,0,46,8,6,0,12,0,18,0,7,3,11,0,70,32,8,0,32,4,19,0,8,7,10,0,121,36,6,3,35,3,4,0,0,3,6,0,92,28,3,0,15,0,7,5,0,4,7,0,68,25,0,0,7,0,4,0,0,0,3,0,36,43,8,4,22,0,5,4,5
501021015,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,4,0,6,0,9,0,18,0,4,0,0,0,0,0,8,0,94,6,112,0,6,0,0,0,3,0,12,0,49,0,73,0,6,0,5,0,9,0,11,0,28,0,56,5,11,0,19,0,11,0,14,0,32,0,93,4,6,0,7,0,15,3,4,0,12,0,47,17,0,0,18,0,7,0,3,0,7,0,55,32,4,0,27,0,14,0,3,0,5,0,92,15,3,0,19,4,8,0,3,0,0,0,50,29,5,3,19,6,3,0,6,0,0,0,58,24,0,0,3,0,0,0,0,0,0,0,33,15,0,0,4,0,5,0,3
501021016,0,0,0,0,0,0,0,0,0,11,0,8,0,0,0,0,0,0,0,0,0,14,0,13,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,10,0,15,0,0,0,0,0,0,0,4,5,10,0,14,0,0,0,0,0,0,0,12,0,75,0,92,0,0,0,0,0,4,0,5,5,31,0,47,0,0,0,3,0,5,0,6,0,31,3,42,6,8,0,0,0,8,0,4,0,28,0,46,5,0,0,8,0,6,0,0,0,5,0,21,6,3,3,6,0,4,0,0,0,5,0,22,4,0,0,17,0,16,0,0,0,3,0,50,3,4,0,20,4,3,3,0,0,0,0,37,10,0,0,9,0,4,0,3,0,0,0,27,0,0,0,7,0,0,0,0,0,0,0,7,20,0,5,4,3,11,0,0
501021251,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,4,0,7,0,8,0,0,0,0,0,0,0,12,4,68,0,87,0,0,0,0,0,4,0,10,0,33,0,46,0,4,0,3,0,12,0,9,0,26,0,57,0,3,0,3,0,3,0,6,0,29,0,51,6,0,0,11,0,8,0,0,0,5,0,40,11,0,0,9,3,10,0,4,0,7,0,46,40,5,0,32,0,23,0,0,3,4,0,117,39,5,0,32,0,6,0,0,0,0,0,88,39,3,0,13,6,5,0,0,0,3,0,75,17,0,0,5,0,0,0,0,0,0,0,26,57,3,0,20,0,3,3,0
501021252,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,12,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,3,0,22,0,26,0,0,0,0,0,0,0,6,0,23,0,27,0,3,0,0,0,6,0,3,0,14,0,25,0,3,0,0,0,3,0,6,0,12,0,23,0,0,0,3,0,4,0,5,0,7,0,14,0,0,0,7,0,4,0,0,0,3,0,15,9,6,0,10,0,11,0,0,0,6,0,43,8,6,0,22,0,0,4,0,0,4,0,39,4,3,0,6,3,0,0,0,0,0,0,21,8,0,0,4,0,0,0,0,0,0,0,13,12,0,0,9,0,10,0,0
501021253,0,0,0,0,0,0,0,0,0,17,0,21,3,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,3,0,29,0,32,0,0,0,0,0,0,0,9,0,21,0,26,0,0,0,3,0,0,0,10,3,131,0,156,0,9,0,5,0,5,0,20,0,85,0,115,0,18,0,3,0,12,0,16,0,67,0,122,5,6,0,13,0,11,0,15,0,70,0,127,3,11,0,12,0,11,0,11,0,15,0,61,24,0,0,28,0,18,0,7,0,28,0,108,39,5,9,33,6,30,4,9,0,40,0,176,37,8,0,64,3,12,0,10,0,5,0,141,49,8,0,28,3,11,0,5,0,3,0,111,30,4,0,8,5,5,0,0,0,0,0,58,84,11,0,40,12,23,0,8
501021254,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,20,0,0,0,0,0,0,0,0,0,13,0,16,0,0,0,0,0,0,0,8,0,71,5,89,0,0,0,0,0,3,0,10,0,31,0,42,0,0,0,0,0,11,0,9,0,17,0,38,4,8,0,13,0,16,0,3,0,10,4,50,0,0,0,11,3,6,0,0,0,5,0,33,3,4,0,3,0,6,0,0,0,5,0,24,19,3,0,9,0,10,0,4,3,3,0,47,18,0,0,8,3,3,0,0,0,0,0,38,10,0,0,11,0,0,0,0,0,0,0,27,4,0,0,5,0,0,0,0,0,0,0,11,6,0,0,3,0,0,0,0
501031017,3,0,0,0,0,0,0,0,0,20,0,22,0,0,0,0,0,3,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,5,0,9,0,10,3,0,0,0,0,5,0,3,0,35,0,46,0,0,0,0,0,0,0,3,0,23,0,30,3,3,0,0,0,5,0,4,3,110,0,135,5,9,0,6,0,10,0,12,0,54,3,94,8,8,0,11,0,11,0,11,0,48,0,101,10,8,0,17,0,4,0,10,0,38,0,97,3,0,0,16,0,6,0,5,0,4,0,40,15,4,4,15,0,4,0,3,3,12,0,63,29,8,0,35,7,16,0,6,7,11,0,116,15,3,3,21,3,9,0,0,5,7,0,65,14,0,0,22,5,5,0,5,6,7,0,49,14,0,0,8,0,0,0,0,0,0,0,31,21,0,0,13,0,11,0,0
501031018,0,0,0,0,0,0,0,0,0,13,0,18,0,0,0,0,0,0,0,5,0,10,0,16,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0,0,4,0,27,0,36,0,0,0,0,0,0,0,0,0,16,0,19,0,6,0,0,0,0,0,6,0,99,0,114,4,3,0,3,0,10,0,14,0,48,0,87,4,4,0,7,0,12,0,19,3,25,0,70,3,7,0,11,6,12,0,10,3,34,0,85,3,4,0,8,0,12,0,0,0,10,0,44,7,3,0,7,3,10,0,0,0,4,0,41,19,8,0,19,7,11,4,0,3,9,0,75,25,5,0,23,0,0,0,0,0,4,0,60,24,0,0,18,8,7,0,0,0,3,0,56,18,0,0,3,0,0,0,0,0,0,0,32,30,3,0,12,0,12,0,3
501031019,0,0,0,0,0,6,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,13,0,20,0,0,0,0,0,0,0,8,0,12,0,14,0,0,0,0,0,4,3,7,0,60,0,77,6,6,0,0,0,3,0,6,0,24,3,41,3,5,0,10,0,5,0,5,0,20,0,47,7,3,0,20,0,3,0,3,0,22,0,61,6,4,0,7,0,3,0,0,0,5,0,33,15,9,0,6,0,0,0,0,0,3,0,49,32,8,0,25,0,12,3,0,0,0,0,87,27,0,3,22,3,3,0,0,0,0,0,68,14,0,0,11,0,3,0,0,0,5,0,40,4,0,0,0,0,0,0,0,0,0,0,13,18,0,0,6,0,4,5,0
501031020,0,0,0,0,0,0,0,0,0,8,0,19,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,6,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,5,0,5,0,18,0,32,0,0,0,0,0,3,0,3,0,14,0,25,4,8,0,0,0,0,0,10,0,87,3,112,0,5,4,0,0,3,0,9,0,43,0,70,10,16,0,5,0,6,0,6,4,22,0,73,11,8,0,17,0,4,0,9,0,26,0,73,4,4,0,5,0,7,0,0,0,0,0,22,8,3,0,13,0,8,0,3,0,9,0,48,24,9,0,22,0,9,3,0,0,7,0,74,10,3,0,11,0,7,0,4,0,0,0,38,9,0,0,10,0,3,0,0,0,3,0,27,7,0,0,6,0,0,0,0,0,0,0,14,10,3,0,6,0,4,0,0
502011021,0,0,0,0,0,0,0,0,0,22,0,24,0,0,0,0,0,0,0,0,0,21,0,20,0,0,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,5,0,47,0,54,0,0,0,0,0,0,0,6,0,15,0,26,0,0,0,0,0,3,0,9,0,182,4,197,0,5,0,6,0,6,0,19,3,71,0,107,0,3,0,6,0,3,0,15,3,78,0,99,0,3,0,7,0,13,0,10,3,81,0,123,0,0,0,4,0,8,3,3,4,25,0,48,4,6,3,8,0,12,0,6,0,20,0,56,13,5,0,30,0,19,4,10,4,12,0,97,20,6,0,21,4,4,0,0,0,10,0,61,16,0,0,12,0,7,0,0,0,4,0,49,10,0,0,6,0,0,0,0,0,6,0,20,33,0,0,19,6,10,0,5
502011022,0,0,0,0,0,0,0,0,0,44,0,49,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,7,0,39,0,47,0,0,0,0,0,0,0,0,0,16,0,25,0,0,0,0,0,0,0,10,0,188,0,202,0,4,0,3,0,3,0,11,0,119,0,143,0,0,0,0,0,11,5,16,0,113,0,150,0,11,0,9,0,15,0,12,0,66,0,124,0,10,0,8,0,9,0,4,4,20,0,63,8,3,0,8,0,12,0,7,0,21,0,66,18,7,0,26,6,18,0,13,3,26,0,126,19,4,0,30,0,7,0,4,0,18,0,86,26,0,0,22,4,4,0,3,0,6,0,73,16,0,0,10,5,3,3,0,0,0,0,38,39,5,4,15,6,16,0,0
502011023,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0,5,0,5,4,11,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,35,0,38,0,0,0,0,0,0,0,7,0,30,0,39,0,0,0,0,0,0,0,12,0,214,0,232,0,5,0,4,0,3,0,7,0,112,0,133,3,6,0,4,0,9,0,21,0,72,0,109,4,3,0,14,0,10,0,14,4,61,3,109,6,0,0,16,0,12,0,13,0,12,0,55,3,0,0,8,6,9,0,0,0,12,0,48,28,0,0,28,4,19,6,6,3,17,0,104,25,4,0,21,0,0,0,0,0,3,0,62,19,0,0,12,0,4,0,6,5,0,0,46,9,0,0,0,3,0,0,0,0,0,0,19,14,0,0,15,4,5,4,0
502011024,0,0,0,0,0,0,0,0,0,52,0,50,0,0,0,0,0,0,0,0,0,16,0,17,0,0,0,0,0,0,0,0,0,17,0,23,0,0,0,0,0,0,0,6,0,9,0,16,0,0,0,0,0,0,0,9,0,65,0,79,0,0,0,0,0,5,0,11,0,27,0,47,0,3,0,0,0,0,0,19,4,363,0,394,0,3,0,3,0,14,6,34,6,241,0,308,3,7,0,6,0,14,0,22,7,222,5,289,10,10,0,17,0,30,3,16,4,167,0,256,8,9,0,14,0,21,0,14,0,43,0,107,7,8,0,28,0,21,0,3,0,49,0,125,50,15,4,60,0,61,0,13,8,55,0,255,52,4,4,58,8,21,0,4,0,18,0,161,59,9,0,35,5,21,0,4,5,15,0,157,37,3,4,23,8,5,4,0,0,13,0,84,71,7,4,40,7,39,0,8
502011025,0,0,0,0,0,0,0,0,0,35,0,34,0,0,0,0,0,0,0,3,0,9,0,9,0,0,0,0,0,0,0,0,0,6,0,13,0,0,0,0,0,0,0,0,0,11,0,9,0,0,0,0,0,0,0,0,0,24,0,27,0,4,0,0,0,0,0,6,0,12,0,21,0,0,0,0,0,4,0,16,0,162,0,183,0,3,0,0,0,3,0,17,3,93,0,126,0,10,0,4,0,12,5,22,0,69,0,126,5,4,0,24,4,15,0,8,3,62,0,128,0,4,0,9,0,11,0,3,5,15,0,44,13,3,0,13,0,9,0,8,0,15,0,57,30,8,0,19,0,23,3,5,4,13,0,108,24,5,0,17,3,0,6,3,0,6,0,64,11,0,0,14,0,4,0,0,0,5,0,42,15,0,0,3,0,4,0,0,0,4,0,28,24,4,3,10,0,6,0,4
502011026,0,0,0,0,0,0,0,0,0,20,0,15,0,0,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,28,0,31,0,0,0,0,0,0,0,0,0,17,0,15,0,0,0,0,0,3,0,6,4,134,3,153,5,0,0,0,0,0,0,9,0,63,0,81,0,7,0,6,0,3,0,6,0,56,0,72,0,4,0,6,0,3,0,11,0,51,0,79,0,7,0,14,0,6,0,4,0,14,0,42,0,0,0,9,4,8,0,0,3,19,0,42,10,8,0,15,3,16,0,8,3,14,0,74,18,3,0,24,0,9,0,4,0,11,0,66,13,0,0,11,6,12,0,0,0,4,0,53,6,0,0,3,6,0,0,0,0,0,0,18,24,0,0,15,3,9,0,4
502011027,0,0,0,0,0,0,0,0,0,29,0,29,0,0,0,0,0,0,0,5,0,7,0,16,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,5,0,7,0,11,0,4,0,0,0,0,0,3,0,46,0,58,0,0,0,0,0,3,0,13,0,40,0,51,0,6,0,0,0,3,0,14,0,220,0,240,0,0,0,6,0,5,0,23,3,138,6,179,5,6,0,4,0,20,0,28,0,122,0,184,10,11,0,15,0,24,0,9,4,111,0,181,5,5,0,23,3,23,0,7,0,34,0,97,14,11,0,25,4,25,0,3,0,20,0,109,50,8,3,63,6,48,0,13,7,24,0,237,69,9,5,48,8,16,4,0,0,7,0,170,69,0,3,42,0,12,0,0,3,0,0,147,40,0,0,21,6,0,0,0,0,0,0,68,92,5,3,30,5,31,4,7
502011028,0,0,0,0,0,0,0,0,0,27,0,33,0,0,0,0,0,0,0,4,0,13,0,13,0,0,0,0,0,0,0,6,0,7,0,11,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,42,0,46,0,0,0,0,0,0,0,9,0,33,0,46,0,0,0,0,0,0,0,20,0,252,4,273,0,7,0,0,0,3,0,12,3,130,0,165,0,10,0,0,0,13,0,12,0,94,0,138,0,12,0,11,0,22,0,8,0,86,0,138,4,0,4,13,3,12,0,0,0,19,0,63,0,0,0,19,0,9,0,7,0,23,0,60,25,6,0,26,0,31,0,8,4,21,0,129,33,3,0,23,9,9,4,4,0,7,0,95,22,0,0,15,3,5,3,3,0,8,0,59,13,0,0,4,0,0,0,4,4,0,0,33,39,0,0,14,4,11,0,4
502011029,0,0,0,3,0,0,0,3,0,18,0,28,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,9,0,13,0,0,0,0,0,0,0,3,0,7,0,7,0,0,0,0,0,0,0,3,0,36,4,45,0,0,0,0,0,0,0,11,0,15,0,26,0,0,0,0,0,0,0,5,0,186,6,199,3,0,0,0,0,7,0,18,4,74,0,109,7,3,0,4,0,11,0,16,0,56,0,96,4,9,0,10,0,6,0,5,0,48,0,89,6,4,0,9,0,16,0,10,0,17,0,60,7,7,0,11,0,18,3,7,4,14,0,62,24,5,0,33,0,35,3,7,5,8,0,127,34,0,3,18,3,8,4,0,0,3,0,85,30,0,0,17,0,4,0,0,0,0,0,53,21,0,0,0,0,5,0,0,0,0,0,30,22,0,4,12,3,14,0,0
503011030,0,0,0,0,0,0,0,0,0,12,0,15,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,13,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,4,0,30,0,37,0,0,0,0,0,0,0,0,0,17,0,26,0,4,0,0,0,3,0,4,6,39,0,54,0,0,0,0,0,0,0,11,0,40,0,57,0,0,0,0,0,4,0,0,0,11,0,26,0,0,0,0,0,3,0,4,0,21,0,32,3,8,0,3,0,8,0,8,0,30,0,58,8,0,0,11,0,8,0,12,0,17,0,44,12,7,0,6,3,3,0,3,0,14,0,49,7,0,0,4,0,0,0,8,0,7,0,21,55,19,0,42,5,41,0,26
503011031,0,0,0,0,0,0,0,0,0,13,0,15,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,7,0,11,0,12,0,0,0,0,0,0,0,6,0,8,0,17,0,0,0,0,0,0,0,5,0,25,0,32,0,4,0,0,0,0,0,5,0,27,0,39,0,3,0,4,0,0,0,11,5,23,0,39,0,6,0,4,0,8,0,4,0,48,0,64,0,8,0,9,0,5,0,5,0,18,0,50,0,4,0,0,0,10,0,6,0,24,0,53,16,6,0,9,0,9,0,12,0,42,0,102,26,4,0,14,0,6,0,10,0,37,0,109,22,5,0,13,0,15,0,0,0,16,0,72,30,0,0,9,0,3,0,5,0,12,0,53,86,13,6,45,4,44,4,22
503011032,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,4,0,18,0,24,0,0,0,0,0,0,0,0,0,23,0,27,0,0,0,5,0,4,0,10,0,29,0,37,0,0,0,0,0,0,0,4,0,24,0,38,0,0,0,3,0,3,0,3,0,11,0,18,0,3,0,0,0,0,0,3,0,23,0,42,7,5,0,11,0,6,0,11,0,29,0,67,10,4,0,18,0,0,0,4,0,16,0,67,14,7,0,9,0,4,0,10,0,23,0,66,14,7,0,11,0,3,0,8,0,16,0,51,81,32,3,59,8,47,0,49
503011033,0,0,0,0,0,0,0,0,0,11,0,14,0,0,0,0,0,0,0,0,0,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,15,0,20,0,0,0,0,0,0,0,4,0,13,0,15,0,0,0,0,0,0,0,4,0,24,0,29,0,0,0,0,0,5,0,0,0,16,0,22,0,3,0,0,0,0,0,11,0,36,0,46,0,6,0,0,0,0,0,7,4,31,0,50,0,0,0,5,0,0,0,4,0,18,0,33,0,7,0,3,0,8,0,7,0,22,0,37,9,4,0,8,0,4,0,8,0,32,0,64,10,3,0,7,0,4,0,9,0,18,0,54,13,4,0,13,0,9,0,5,0,7,0,57,16,0,0,3,0,0,0,0,0,6,0,34,81,9,3,52,0,33,5,16
503011034,0,0,0,0,0,0,0,0,0,13,0,17,0,0,0,0,0,0,0,4,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,7,0,0,0,0,0,0,0,0,0,18,0,22,0,0,0,0,0,0,0,6,0,7,0,15,0,5,0,0,0,0,0,5,0,27,0,36,0,0,0,4,0,0,0,10,0,22,0,42,0,5,0,0,0,3,0,14,0,25,0,58,0,6,0,11,3,5,0,6,0,28,0,62,0,9,0,11,0,10,0,0,0,8,0,35,0,6,0,8,0,9,0,3,0,19,0,47,23,9,0,21,0,18,0,10,0,26,0,99,17,3,0,21,3,4,0,11,0,7,0,69,17,0,0,13,3,10,0,9,0,24,0,77,13,0,0,4,0,0,0,3,0,12,0,44,74,23,0,62,3,58,3,48
