SA2_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
501011001,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,4,0,5,0,6,3,7,0,0,0,19,0,0,0,3,0,9,0,3,0,4,0,26,0,5,3,13,0,3,0,3,0,6,0,39,3,5,0,25,0,5,0,0,0,7,0,45,8,3,0,28,3,7,0,0,0,0,0,50,19,7,6,38,3,13,4,0,9,6,0,89,17,5,0,37,6,4,0,0,0,0,0,77,7,4,0,24,5,8,0,0,4,0,0,59,9,6,0,19,4,9,0,0,0,0,0,44,13,6,5,16,3,8,9,0
501011003,0,0,3,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,3,0,5,0,15,3,0,0,0,0,3,0,0,0,3,0,17,4,3,0,14,3,10,0,0,0,5,0,39,5,7,3,12,0,9,0,5,0,0,0,50,4,7,4,32,0,10,0,0,0,3,0,70,7,11,0,27,3,14,0,0,0,0,0,73,28,11,6,99,4,17,8,0,3,5,0,185,36,14,0,108,11,14,0,3,7,3,0,193,32,5,0,61,3,13,9,3,0,0,0,136,25,3,0,27,3,0,0,0,0,0,0,64,62,15,4,92,18,22,14,4
501011004,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,9,0,3,0,14,3,7,0,9,0,15,3,6,0,4,0,43,3,17,0,17,0,24,0,15,0,0,0,81,3,10,0,31,4,13,3,7,0,5,0,78,10,7,0,42,5,6,0,8,0,4,0,80,29,21,4,80,0,31,0,7,0,0,0,182,38,8,3,65,6,15,8,3,3,0,0,148,21,8,4,54,5,8,6,4,0,5,0,121,25,4,0,26,4,3,3,0,0,0,0,71,31,8,3,41,4,15,10,7
501011293,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,11,3,0,0,3,0,5,0,3,0,4,0,17,4,7,0,6,0,13,0,6,0,8,0,46,5,6,0,18,3,20,0,3,0,7,0,63,4,4,0,17,0,9,0,5,0,4,0,41,17,9,0,59,6,28,6,3,0,6,0,133,26,9,4,43,6,9,0,0,0,5,0,104,26,7,0,34,5,7,3,7,0,3,0,93,17,0,0,36,0,4,3,0,0,0,0,68,59,8,0,49,8,16,0,3
501011294,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,8,0,0,0,0,0,3,0,6,0,0,0,12,0,4,0,3,0,6,0,9,0,3,0,21,3,0,0,0,0,7,0,4,0,5,0,29,4,3,0,7,0,18,0,13,3,8,0,66,3,12,0,27,0,48,0,16,0,17,0,121,0,7,0,51,5,18,0,12,3,9,0,114,6,5,0,54,0,34,5,5,4,8,0,118,46,18,0,115,11,53,3,10,4,4,0,272,58,13,0,120,8,26,6,5,3,0,0,246,65,7,3,106,10,18,11,3,3,0,0,223,47,8,0,52,4,3,8,0,0,0,0,129,89,15,3,111,10,23,12,3
501021005,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,9,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,3,0,0,0,8,0,22,0,5,0,6,0,13,0,3,3,19,0,55,3,3,0,23,3,38,0,12,0,13,0,100,5,10,0,31,0,45,0,4,4,8,0,105,10,9,3,61,6,42,0,10,3,9,0,157,51,21,4,152,14,113,8,13,9,5,0,388,65,3,5,161,16,35,7,5,4,5,0,304,93,4,6,126,13,37,9,3,4,3,0,292,71,4,0,73,4,16,8,4,0,0,0,181,178,5,5,138,20,38,7,4
501021007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,4,0,3,0,4,0,0,0,3,0,5,0,3,0,15,0,0,0,3,0,5,0,4,0,0,0,15,0,0,0,13,0,11,0,0,0,4,0,25,0,0,0,14,0,7,0,5,0,0,0,24,5,0,0,9,0,13,0,0,3,4,0,27,14,5,0,48,3,28,0,0,0,3,0,103,12,7,0,36,3,3,0,4,0,6,0,73,18,0,0,28,0,7,3,0,0,3,0,55,6,0,0,21,4,3,0,0,0,0,0,41,30,5,0,28,6,5,9,0
501021008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,8,0,5,0,5,0,18,3,4,0,5,0,12,0,4,4,6,0,30,0,3,0,10,0,13,0,0,0,4,0,37,3,3,0,10,0,10,0,0,0,0,0,33,0,0,0,16,3,14,0,0,0,0,0,34,8,0,0,36,4,19,0,3,0,3,0,77,21,6,0,26,0,11,0,4,0,0,0,67,23,0,0,16,0,11,0,0,0,0,0,51,10,3,0,9,0,0,0,0,0,0,0,26,11,0,0,5,4,6,0,0
501021009,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,15,0,23,0,5,0,0,0,7,0,4,0,8,0,24,0,0,0,6,0,14,0,12,3,12,0,39,0,4,0,8,0,10,0,3,0,7,0,42,0,0,0,14,0,17,0,4,0,4,0,44,6,3,0,11,0,18,0,4,0,9,0,54,11,3,0,43,3,30,3,5,5,0,0,102,16,4,3,50,6,16,9,0,0,5,0,108,18,0,0,43,6,10,0,0,0,8,0,92,14,6,0,24,0,3,0,0,0,0,0,55,42,3,3,32,10,13,0,0
501021010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,3,0,11,0,4,0,10,0,0,0,0,0,0,0,15,0,0,0,9,0,6,0,0,0,4,0,23,8,0,0,24,0,14,0,0,0,0,0,56,13,0,0,25,0,5,5,0,0,0,0,45,9,0,0,20,0,6,0,3,0,0,0,44,14,0,0,17,0,3,0,0,0,0,0,36,21,3,0,22,0,4,7,0
