SA2_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
504031067,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,0,6,11,20,29,27,17,5,114,3,14,15,22,29,27,17,5,118,455,436,430,442,400,185,87,18,2460,14,37,17,28,16,12,12,3,144,468,485,465,489,439,232,113,30,2721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,3,7,0,0,26,0,4,7,8,3,7,0,0,28,447,470,460,527,425,251,116,34,2730,11,22,8,12,11,11,10,6,97,457,495,472,548,443,266,126,37,2854,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,10,13,26,33,33,17,5,137,3,11,17,27,33,33,17,5,144,897,906,896,969,828,434,203,59,5190,32,65,24,42,31,26,12,8,238,926,986,936,1039,882,500,237,66,5575
504031068,0,5,0,4,4,0,0,0,12,0,4,0,3,3,0,0,0,8,0,20,34,32,46,58,26,4,223,3,27,39,38,52,58,26,4,243,774,591,774,781,611,427,179,30,4176,19,37,61,59,30,15,0,6,227,801,656,869,880,693,498,211,42,4650,0,3,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,3,13,11,10,5,0,39,4,3,4,14,6,10,5,0,49,713,797,927,833,702,461,180,34,4646,17,35,31,22,21,21,11,0,159,732,836,965,871,732,494,200,34,4852,4,5,4,4,4,0,0,0,17,0,4,3,0,3,0,0,0,9,0,17,36,45,56,70,33,4,266,6,23,45,54,60,70,33,4,296,1486,1388,1698,1616,1313,890,365,66,8824,36,76,90,82,48,37,13,6,384,1530,1488,1833,1753,1427,995,410,74,9504
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,4,7,8,3,0,0,0,0,18,0,5,4,4,0,0,0,0,11,0,19,47,37,39,36,18,12,212,4,30,59,45,39,36,18,12,242,920,1181,1257,805,442,251,108,18,4983,37,54,90,47,24,8,6,3,277,966,1262,1399,902,509,295,133,26,5496,0,4,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,9,15,12,8,0,0,46,3,3,7,14,12,8,0,0,50,909,1505,1354,934,583,352,129,33,5796,33,51,40,30,18,10,6,0,182,951,1562,1400,973,612,373,130,33,6029,8,8,8,3,0,0,0,0,23,0,5,9,5,0,0,0,0,14,0,17,53,48,49,45,18,12,252,9,33,65,60,49,45,18,12,299,1824,2690,2607,1741,1031,606,234,46,10773,78,106,129,76,42,20,10,3,454,1912,2827,2801,1873,1120,667,265,57,11527
504031299,0,4,0,0,0,0,0,0,4,0,3,6,0,0,0,0,0,6,0,18,19,18,27,20,0,3,104,0,24,27,18,27,20,0,3,117,573,1162,994,512,299,161,74,8,3792,19,67,50,30,12,3,0,0,190,594,1254,1071,562,343,184,84,13,4101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,7,0,0,0,12,0,9,0,5,7,0,0,0,17,618,1370,894,516,363,179,66,18,4024,15,49,36,8,12,5,4,0,132,639,1426,930,524,385,184,73,18,4178,0,0,0,0,0,0,0,0,7,0,6,6,0,0,0,0,0,11,0,25,19,25,30,20,5,3,119,0,34,27,26,30,20,5,3,136,1192,2539,1888,1025,667,335,148,21,7816,36,115,81,44,26,13,4,0,326,1234,2684,1998,1095,723,369,154,26,8275
504031300,3,6,0,3,0,0,0,0,14,3,3,7,3,0,0,0,0,18,0,12,29,65,48,62,51,18,278,4,23,40,71,50,62,51,18,313,1261,1020,1265,1083,690,370,257,99,6045,68,111,93,85,45,16,11,13,443,1330,1150,1403,1239,787,445,313,127,6795,5,0,3,0,0,0,0,0,10,0,3,0,0,0,0,0,0,8,0,3,8,12,12,9,0,5,44,5,6,8,15,8,9,0,5,58,1200,1225,1441,1208,793,542,406,189,6999,54,94,86,58,32,21,21,14,382,1263,1322,1529,1285,835,569,427,205,7437,6,9,8,3,0,0,0,0,22,3,9,7,7,0,0,0,0,20,4,17,30,77,55,64,52,22,319,10,27,48,85,58,64,52,22,368,2460,2242,2705,2290,1475,915,666,285,13041,120,199,177,149,84,32,32,24,824,2593,2477,2934,2526,1621,1011,746,334,14238
505011070,0,0,0,0,0,0,0,0,4,3,0,7,0,3,0,0,0,13,0,12,21,32,41,67,33,7,208,3,15,29,30,40,67,33,7,227,488,858,805,573,435,379,131,33,3702,19,52,39,28,13,16,14,0,184,505,918,868,644,498,458,171,42,4110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,19,3,0,0,44,0,9,7,4,19,3,0,0,47,515,933,798,573,598,449,202,49,4131,23,31,21,14,16,12,11,10,138,536,967,829,599,634,467,218,61,4317,0,0,0,0,0,0,0,0,5,3,0,10,0,3,0,0,0,14,0,12,31,35,61,69,32,4,253,3,21,36,39,66,69,32,4,271,1003,1794,1599,1154,1035,829,333,86,7830,37,78,60,47,28,24,23,16,321,1048,1892,1695,1241,1129,921,394,106,8423
505011071,5,0,0,0,0,0,0,0,3,0,4,0,0,4,0,0,0,13,3,6,27,45,59,48,22,4,214,8,14,29,46,62,48,22,4,226,1011,731,722,995,900,484,173,52,5077,32,34,40,65,25,20,11,3,227,1046,779,792,1100,990,551,210,57,5528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,15,12,6,0,0,31,0,4,0,12,12,6,0,0,35,918,756,866,1167,945,494,258,88,5488,25,31,17,24,34,13,19,3,170,941,789,892,1206,988,508,278,94,5693,5,0,0,0,0,0,0,0,3,0,4,0,3,4,0,0,0,13,3,9,34,58,66,52,23,4,242,8,14,33,60,69,52,23,4,262,1925,1494,1586,2161,1845,979,432,137,10567,58,67,58,88,59,33,28,10,397,1988,1575,1689,2306,1976,1058,481,150,11223
505011072,0,3,4,0,0,0,0,0,7,0,6,7,0,0,0,0,0,10,0,9,29,41,30,113,84,24,335,0,12,34,38,38,113,84,24,352,905,540,991,1088,784,766,399,77,5545,16,28,33,39,28,21,7,4,179,916,583,1063,1164,850,899,491,112,6074,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,9,3,7,15,14,0,49,0,3,10,3,7,15,14,0,51,789,579,1169,1129,906,1020,460,187,6247,7,21,24,17,11,27,29,12,155,797,603,1207,1159,930,1057,503,200,6460,0,3,5,0,0,0,0,0,8,0,3,5,0,0,0,0,0,8,0,13,36,44,39,122,94,24,382,0,17,47,51,42,122,94,24,406,1693,1112,2158,2217,1695,1787,858,263,11791,21,49,64,59,46,44,41,18,333,1717,1184,2270,2324,1779,1957,988,314,12530
505011073,0,8,0,0,0,0,0,0,9,3,5,5,3,0,0,0,0,12,0,18,16,28,43,125,71,17,323,7,29,21,34,43,125,71,17,346,720,703,942,844,603,672,346,53,4884,23,29,58,53,31,19,20,0,226,747,760,1011,938,676,816,436,68,5457,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,5,8,11,11,5,3,50,0,4,8,8,11,11,5,3,52,695,778,963,882,705,899,403,101,5421,15,30,39,15,17,22,21,7,173,721,814,1002,904,731,929,435,110,5647,0,8,3,0,0,0,0,0,13,3,5,3,4,0,0,0,0,21,0,19,19,35,62,132,79,22,369,7,34,24,44,62,132,79,22,400,1420,1482,1903,1726,1303,1570,745,153,10301,43,60,91,72,41,41,44,7,403,1465,1577,2022,1841,1406,1741,870,185,11105
505011074,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,0,9,0,11,16,23,46,48,27,6,178,6,15,22,25,47,48,27,6,188,617,661,725,604,616,445,169,32,3865,31,37,48,36,35,14,12,12,228,641,716,790,667,699,507,206,55,4286,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,13,8,8,0,0,36,0,4,5,10,8,8,0,0,38,526,671,730,662,704,536,208,68,4110,21,21,29,21,17,24,12,6,148,547,703,765,691,729,568,223,73,4305,0,0,4,5,0,0,0,0,9,3,4,5,0,3,0,0,0,17,0,14,18,29,62,56,22,6,211,5,21,25,35,57,56,22,6,232,1137,1338,1452,1261,1319,979,378,98,7976,51,58,75,61,49,39,26,16,377,1187,1415,1560,1360,1428,1079,430,123,8582
505011075,0,9,4,4,0,0,0,0,14,0,4,5,3,4,0,0,0,15,0,7,19,30,33,67,44,17,212,0,17,26,39,40,67,44,17,238,722,402,568,732,769,641,214,49,4106,20,30,29,24,25,21,14,0,164,750,438,621,797,835,730,271,66,4508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,5,28,6,4,0,5,6,5,5,5,32,664,411,684,810,903,714,265,86,4547,9,12,10,12,23,18,14,5,108,676,431,696,833,935,741,282,96,4692,0,6,4,6,0,0,0,0,17,0,4,5,3,6,0,0,0,13,4,12,23,29,42,71,46,17,241,3,18,28,38,42,71,46,17,274,1390,811,1254,1545,1677,1360,480,135,8653,32,41,41,39,48,38,23,6,266,1427,870,1327,1626,1769,1471,549,162,9198
505011076,0,0,0,6,0,0,0,0,7,0,0,0,3,3,0,0,0,8,0,5,16,36,35,28,11,3,134,3,3,14,39,39,28,11,3,150,720,303,479,851,789,400,98,20,3663,18,7,20,30,28,7,4,0,117,740,320,512,921,858,430,121,24,3935,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,4,12,0,0,0,30,4,0,6,9,12,0,0,0,34,709,321,596,945,822,378,113,31,3905,13,12,8,10,12,9,0,0,66,723,334,610,964,848,386,116,34,4007,0,0,0,6,0,0,0,0,6,0,0,0,4,3,0,0,0,10,0,6,25,39,46,31,15,5,164,9,10,24,52,50,31,15,5,183,1427,628,1075,1795,1614,770,209,52,7574,28,14,27,44,44,14,5,0,183,1461,650,1124,1883,1708,817,235,55,7940
505011077,4,0,4,5,0,0,0,0,14,0,3,0,5,5,0,0,0,16,0,15,11,39,69,63,25,12,239,4,21,17,53,73,63,25,12,266,954,954,824,730,799,590,269,71,5191,46,61,49,57,57,35,32,34,373,998,1037,893,840,926,688,328,119,5832,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,3,0,3,9,15,14,0,5,58,4,0,3,10,15,14,0,5,65,833,891,869,814,948,705,328,163,5540,27,49,37,31,29,48,49,54,324,864,946,900,857,993,765,376,222,5926,4,3,4,5,4,0,0,0,18,0,4,0,9,5,0,0,0,18,3,19,15,51,77,79,32,20,294,7,27,22,60,85,79,32,20,332,1784,1849,1692,1542,1747,1298,588,237,10731,71,112,83,89,86,77,79,81,691,1859,1990,1790,1697,1916,1454,699,338,11762
505011078,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,8,4,3,31,33,41,101,48,44,300,6,6,35,34,45,101,48,44,318,701,526,833,703,739,757,269,134,4655,15,23,27,30,32,26,14,14,184,720,554,895,777,817,882,324,193,5159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,13,12,5,11,61,0,0,3,17,13,12,5,11,61,626,523,901,837,926,863,418,325,5420,6,13,16,20,20,19,17,23,136,634,540,919,874,956,895,439,365,5621,0,0,6,3,0,0,0,0,8,0,0,0,0,0,0,0,0,9,4,6,39,47,53,115,54,55,365,6,11,45,52,56,115,54,55,380,1325,1052,1729,1544,1668,1619,679,461,10078,21,35,43,55,52,42,29,45,322,1353,1092,1813,1653,1777,1773,766,559,10782
505011079,0,4,3,0,0,0,0,0,11,3,0,4,0,0,0,0,0,17,0,3,19,28,38,63,39,19,214,3,10,34,30,39,63,39,19,240,716,458,665,752,722,581,248,56,4197,20,26,44,32,32,16,4,3,181,741,494,740,820,792,661,297,71,4614,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,3,4,7,8,5,0,27,0,0,4,8,7,8,5,0,31,692,496,738,857,780,703,282,105,4649,13,16,19,19,18,11,11,19,124,702,516,756,889,805,719,298,120,4805,0,4,9,3,0,0,0,0,15,3,8,4,6,0,0,0,0,17,0,3,22,27,48,65,49,20,240,5,14,37,36,48,65,49,20,275,1407,951,1396,1612,1503,1286,527,155,8841,30,42,60,54,50,30,18,18,305,1444,1009,1497,1703,1595,1380,600,193,9417
505011080,0,0,0,6,0,0,0,0,11,0,6,3,3,3,0,0,0,12,3,8,18,31,44,40,23,6,166,3,8,20,34,44,40,23,6,184,590,277,407,564,549,448,135,35,3006,18,22,25,41,30,16,6,0,161,611,310,450,639,621,505,165,45,3347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,7,0,0,25,0,0,3,6,8,7,0,0,21,486,305,472,642,614,472,176,69,3233,16,15,10,13,14,16,14,3,101,506,323,479,664,639,487,191,76,3357,0,0,0,6,0,0,0,0,11,0,6,3,3,3,0,0,0,10,3,8,20,34,52,47,23,6,193,4,8,30,40,54,47,23,6,210,1077,581,877,1199,1165,918,315,107,6232,38,34,32,52,45,34,18,7,264,1116,629,932,1295,1258,992,358,118,6704
505011081,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,8,0,3,14,24,35,56,31,8,177,0,10,21,23,35,56,31,8,187,441,508,646,509,389,346,168,35,3040,12,16,37,24,18,11,4,0,120,454,534,708,563,436,418,198,42,3348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,5,9,0,26,0,0,0,3,7,5,9,0,27,359,579,681,513,507,460,177,49,3326,7,11,10,14,14,12,8,9,88,372,589,692,536,527,473,189,58,3444,0,0,0,0,0,0,0,0,6,0,3,3,0,0,0,0,0,8,0,8,21,25,38,66,35,9,200,0,12,20,32,44,66,35,9,216,802,1083,1330,1028,897,804,343,86,6365,18,31,50,40,32,22,10,6,215,819,1128,1402,1099,968,885,389,104,6792
505011082,0,0,0,8,0,0,0,0,9,4,0,0,5,8,0,0,0,12,5,0,17,28,31,88,59,18,250,6,0,20,37,41,88,59,18,270,612,290,500,665,634,633,278,52,3668,13,13,23,31,20,29,11,7,148,629,306,542,734,695,747,346,84,4086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,6,7,10,4,0,30,0,0,3,5,7,10,4,0,36,565,324,574,708,768,746,331,110,4120,8,14,9,17,17,25,16,15,118,576,338,585,726,792,781,350,121,4273,0,0,0,8,0,0,0,0,9,4,0,0,6,8,0,0,0,11,5,0,21,34,37,95,65,20,281,6,3,23,38,44,95,65,20,305,1173,614,1070,1378,1398,1379,608,159,7787,25,26,36,44,40,51,31,23,264,1205,643,1132,1465,1486,1522,700,204,8354
505011083,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,7,4,6,13,24,30,52,18,12,167,6,8,16,30,36,52,18,12,181,669,334,524,587,689,486,159,58,3505,6,12,21,20,20,4,0,3,97,684,357,559,635,747,552,180,69,3783,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,3,0,0,0,10,9,7,0,0,28,0,3,0,9,9,7,0,0,33,580,368,623,690,847,531,228,92,3966,8,8,9,8,13,7,9,11,71,590,380,633,706,867,547,237,110,4064,0,0,0,0,0,0,0,0,7,0,3,4,0,0,0,0,0,14,4,5,17,35,35,65,22,15,196,6,12,22,43,44,65,22,15,217,1250,702,1137,1277,1534,1017,391,153,7472,14,21,30,24,32,18,7,14,168,1272,731,1189,1346,1614,1099,421,177,7851
505021084,0,3,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,9,0,8,20,34,45,90,63,34,285,0,16,22,32,43,90,63,34,303,709,1103,1172,904,666,580,439,152,5730,42,78,57,62,33,21,20,12,321,751,1190,1255,997,743,696,521,195,6347,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,3,3,6,12,11,12,4,43,0,8,3,11,12,11,12,4,53,735,1230,1160,883,834,903,603,280,6633,32,51,40,41,30,29,38,27,284,765,1288,1201,935,870,947,652,309,6965,0,8,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,13,0,10,20,35,51,99,72,36,330,3,24,23,38,54,99,72,36,354,1438,2330,2332,1790,1503,1485,1041,434,12356,70,129,102,105,62,52,58,39,603,1511,2476,2454,1927,1615,1641,1174,509,13315
505021085,0,0,4,0,0,0,0,0,5,3,0,0,0,0,0,0,0,9,0,5,12,18,44,62,41,22,212,3,11,14,18,48,62,41,22,230,1264,1785,1401,1019,886,622,280,68,7328,121,164,169,112,58,32,24,8,684,1396,1958,1581,1147,991,717,342,97,8238,0,4,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,5,0,10,13,3,0,32,0,3,4,0,8,13,3,0,36,1174,1789,1401,1060,984,762,381,100,7641,111,152,124,89,54,41,25,5,614,1285,1944,1535,1150,1056,820,410,113,8291,0,3,0,0,4,0,0,0,13,4,0,5,0,0,0,0,0,10,0,10,14,22,55,74,50,22,248,6,17,23,17,61,74,50,22,265,2436,3576,2798,2075,1872,1387,661,170,14967,239,314,296,204,113,76,48,19,1298,2677,3905,3118,2297,2044,1540,752,207,16528
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,0,11,8,3,0,0,0,0,26,4,16,14,3,0,0,0,0,37,4,24,25,28,43,46,33,32,241,6,57,48,41,44,46,33,32,307,843,1554,1369,940,792,547,270,81,6394,35,121,84,49,51,33,46,41,470,884,1733,1508,1032,884,622,350,156,7167,5,5,0,0,0,0,0,0,8,3,0,6,0,0,0,0,0,9,0,8,0,12,6,7,4,5,45,3,11,7,13,6,7,4,5,59,927,1910,1507,1079,956,734,438,234,7781,39,98,59,34,32,49,48,87,449,969,2014,1576,1135,995,786,491,328,8291,6,14,8,6,0,0,0,0,33,9,21,13,3,0,0,0,0,40,4,33,29,42,44,51,40,37,286,12,67,52,52,48,51,40,37,361,1768,3459,2878,2022,1747,1274,702,323,14180,77,225,149,91,83,76,96,130,917,1859,3747,3078,2160,1878,1404,846,485,15462
505021089,6,10,9,3,0,0,0,0,22,0,6,0,10,6,0,0,0,19,5,12,28,59,62,120,128,69,475,5,24,36,73,67,120,128,69,513,1170,793,1432,1448,1085,973,577,153,7623,21,42,48,64,41,37,55,59,365,1193,856,1507,1588,1196,1127,755,285,8498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,10,12,5,17,9,3,57,3,3,14,12,5,17,9,3,68,1171,857,1659,1555,1213,1287,795,383,8916,14,46,26,34,27,56,68,102,383,1188,900,1694,1607,1249,1360,870,496,9362,6,10,7,3,0,0,0,0,19,0,11,6,10,6,0,0,0,25,3,9,35,72,70,135,132,71,533,13,24,45,85,74,135,132,71,577,2331,1646,3080,3001,2296,2260,1370,538,16537,36,83,74,97,75,90,119,163,747,2382,1761,3209,3191,2441,2487,1625,773,17868
505021090,0,4,0,0,0,0,0,0,6,0,3,3,0,0,0,0,0,7,4,11,17,29,41,51,42,20,216,4,14,22,35,41,51,42,20,228,956,2048,1659,914,733,467,246,97,7110,79,167,147,69,66,38,25,9,597,1033,2229,1829,1016,841,560,310,130,7941,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,4,0,9,8,4,0,39,0,6,11,0,9,8,4,0,41,971,2160,1664,925,856,668,393,154,7798,79,148,126,56,73,42,35,20,561,1050,2318,1799,987,934,711,427,172,8401,0,5,0,0,0,0,0,0,6,0,9,3,0,0,0,0,0,9,4,13,23,29,53,58,47,25,257,4,22,28,35,53,58,47,25,272,1930,4211,3319,1839,1588,1130,638,253,14909,155,311,273,122,141,80,57,25,1159,2084,4545,3623,2004,1778,1271,733,301,16341
505021091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,47,15,4,4,0,0,0,87,0,12,4,0,5,0,0,0,19,18,53,18,4,9,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,45,8,4,0,5,0,0,89,5,3,0,0,0,0,0,0,10,23,47,13,4,0,3,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,90,22,12,6,7,0,0,175,0,13,9,0,5,0,0,0,34,39,101,30,13,13,3,0,0,208
