SA2_CODE_2021,D_5_9_FPET_MPTLF,D_5_9_FPET_MPNLF,D_5_9_FPET_MPLFSNS,D_5_9_FPET_T,D_5_9_FPULFTW_MPEFT,D_5_9_FPULFTW_MPEPT,D_5_9_FPULFTW_MP_EAW,D_5_9_FPULFTW_MP_E_HNS,D_5_9_FPULFTW_MPET,D_5_9_FPULFTW_MPULFTW,D_5_9_FPULFTW_MPULPTW,D_5_9_FPULFTW_MPUT,D_5_9_FPULFTW_MPTLF,D_5_9_FPULFTW_MPNLF,D_5_9_FPULFTW_MPLFSNS,D_5_9_FPULFTW_T,D_5_9_FPULPTW_MPEFT,D_5_9_FPULPTW_MPEPT,D_5_9_FPULPTW_MPEAW,D_5_9_FPULPTW_MP_E_HNS,D_5_9_FPULPTW_MPET,D_5_9_FPULPTW_MPULFTW,D_5_9_FPULPTW_MPULPTW,D_5_9_FPULPTW_MPUT,D_5_9_FPULPTW_MPTLF,D_5_9_FPULPTW_MPNLF,D_5_9_FPULPTW_MPLFSNS,D_5_9_FPULPTW_T,D_5_9_FPUT_MPEFT,D_5_9_FPUT_MPEPT,D_5_9_FPUT_MPEAW,D_5_9_FPUT_MPEHNS,D_5_9_FPUT_MPET,D_5_9_FPUT_MPULFTW,D_5_9_FPUT_MPULPTW,D_5_9_FPUT_MPUT,D_5_9_FPUT_MPTLF,D_5_9_FPUT_MPNLF,D_5_9_FPUT_MPLFSNS,D_5_9_FPUT_T,D_5_9_FPTLF_MPEFT,D_5_9_FPTLF_MPEPT,D_5_9_FPTLF_MPEAW,D_5_9_FPTLF_MPEHNS,D_5_9_FPTLF_MPET,D_5_9_FPTLF_MPULFTW,D_5_9_FPTLF_MPULPTW,D_5_9_FPTLF_MPUT,D_5_9_FPTLF_MPTLF,D_5_9_FPTLF_MPNLF,D_5_9_FPTLF_MPLFSNS,D_5_9_FPTLF_T,D_5_9_FPNLF_MPEFT,D_5_9_FPNLF_MPEPT,D_5_9_FPNLF_MPEAW,D_5_9_FPNLF_MPEHNS,D_5_9_FPNLF_MPET,D_5_9_FPNLF_MPULFTW,D_5_9_FPNLF_MPULPTW,D_5_9_FPNLF_MPUT,D_5_9_FPNLF_MPTLF,D_5_9_FPNLF_MPNLF,D_5_9_FPNLF_MPLFSNS,D_5_9_FPNLF_T,D_5_9_FPLFSNS_MPEFT,D_5_9_FPLFSNS_MPEPT,D_5_9_FPLFSNS_MPEAW,D_5_9_FPLFSNS_MPEHNS,D_5_9_FPLFSNS_MPET,D_5_9_FPLFSNS_MPULFTW,D_5_9_FPLFSNS_MPULPTW,D_5_9_FPLFSNS_MPUT,D_5_9_FPLFSNS_MPTLF,D_5_9_FPLFSNS_MPNLF,D_5_9_FPLFSNS_MPLFSNS,D_5_9_FPLFSNS_T,D_5_9_FPT_MPEFT,D_5_9_FPT_MPEPT,D_5_9_FPT_MPEAW,D_5_9_FPT_MPEHNS,D_5_9_FPT_MPET,D_5_9_FPT_MPULFTW,D_5_9_FPT_MPULPTW,D_5_9_FPT_MPUT,D_5_9_FPT_MPTLF,D_5_9_FPT_MPNLF,D_5_9_FPT_MPLFSNS,D_5_9_FPT_T,D_10_12_FPEFT_MPEFT,D_10_12_FPEFT_MPEPT,D_10_12_FPEFT_MPEAW,D_10_12_FPEFT_MPEHNS,D_10_12_FPEFT_MPET,D_10_12_FPEFT_MPULFTW,D_10_12_FPEFT_MPULPTW,D_10_12_FPEFT_MPUT,D_10_12_FPEFT_MPTLF,D_10_12_FPEFT_MPNLF,D_10_12_FPEFT_MPLFSNS,D_10_12_FPEFT_T,D_10_12_FPEPT_MPEFT,D_10_12_FPEPT_MPEPT,D_10_12_FPEPT_MPEAW,D_10_12_FPEPT_MPEHNS,D_10_12_FPEPT_MPET,D_10_12_FPEPT_MPULFTW,D_10_12_FPEPT_MPULPTW,D_10_12_FPEPT_MPUT,D_10_12_FPEPT_MPTLF,D_10_12_FPEPT_MPNLF,D_10_12_FPEPT_MPLFSNS,D_10_12_FPEPT_T,D_10_12_FPEAW_MPEFT,D_10_12_FPEAW_MPEPT,D_10_12_FPEAW_MPEAW,D_10_12_FPEAW_MPEHNS,D_10_12_FPEAW_MPET,D_10_12_FPEAW_MPULFTW,D_10_12_FPEAW_MPULPTW,D_10_12_FPEAW_MPUT,D_10_12_FPEAW_MPTLF,D_10_12_FPEAW_MPNLF,D_10_12_FPEAW_MPLFSNS,D_10_12_FPEAW_T,D_10_12_FPHNS_MPEFT,D_10_12_FPHNS_MPEPT,D_10_12_FPHNS_MPEAW,D_10_12_FPHNS_MPEHNS,D_10_12_FPHNS_MPET,D_10_12_FPHNS_MPULFTW,D_10_12_FPHNS_MPULPTW,D_10_12_FPHNS_MPUT,D_10_12_FPHNS_MPTLF,D_10_12_FPHNS_MPNLF,D_10_12_FPHNS_MPLFSNS,D_10_12_FPHNS_T,D_10_12_FPET_MPEFT,D_10_12_FPET_MPEPT,D_10_12_FPET_MPEAW,D_10_12_FPET_MPEHNS,D_10_12_FPET_MPET,D_10_12_FPET_MPULFTW,D_10_12_FPET_MPULPTW,D_10_12_FPET_MPUT,D_10_12_FPET_MPTLF,D_10_12_FPET_MPNLF,D_10_12_FPET_MPLFSNS,D_10_12_FPET_T,D_10_12_FPULFTW_MPEFT,D_10_12_FPULFTW_MPEPT,D_10_12_FPULFTW_MPEAW,D_10_12_FPULFTW_MPEHNS,D_10_12_FPULFTW_MPET,D_10_12_FPULFTW_MPULFTW,D_10_12_FPULFTW_MPULPTW,D_10_12_FPULFTW_MPUT,D_10_12_FPULFTW_MPTLF,D_10_12_FPULFTW_MPNLF,D_10_12_FPULFTW_MPLFSNS,D_10_12_FPULFTW_T,D_10_12_FPULPTW_MPEFT,D_10_12_FPULPTW_MPEPT,D_10_12_FPULPTW_MPEAW,D_10_12_FPULPTW_MPEHNS,D_10_12_FPULPTW_MPET,D_10_12_FPULPTW_MPULFTW,D_10_12_FPULPTW_MPULPTW,D_10_12_FPULPTW_MPUT,D_10_12_FPULPTW_MPTLF,D_10_12_FPULPTW_MPNLF,D_10_12_FPULPTW_MPLFSNS,D_10_12_FPULPTW_T,D_10_12_FPUT_MPEFT,D_10_12_FPUT_MPEPT,D_10_12_FPUT_MPEAW,D_10_12_FPUT_MPEHNS,D_10_12_FPUT_MPET,D_10_12_FPUT_MPULFTW,D_10_12_FPUT_MPULPTW,D_10_12_FPUT_MPUT,D_10_12_FPUT_MPTLF,D_10_12_FPUT_MPNLF,D_10_12_FPUT_MPLFSNS,D_10_12_FPUT_T,D_10_12_FPTLF_MPEFT,D_10_12_FPTLF_MPEPT,D_10_12_FPTLF_MPEAW,D_10_12_FPTLF_MPEHNS,D_10_12_FPTLF_MPET,D_10_12_FPTLF_MPULFTW,D_10_12_FPTLF_MPULPTW,D_10_12_FPTLF_MPUT,D_10_12_FPTLF_MPTLF,D_10_12_FPTLF_MPNLF,D_10_12_FPTLF_MPLFSNS,D_10_12_FPTLF_T,D_10_12_FPNLF_MPEFT,D_10_12_FPNLF_MPEPT,D_10_12_FPNLF_MPEAW,D_10_12_FPNLF_MPEHNS
501011001,220,5,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,26,17,0,219,6,0,6,226,5,0,234,33,6,11,0,51,0,0,0,51,5,0,51,0,0,0,0,0,0,0,0,0,0,0,3,213,34,23,0,268,6,0,6,277,8,0,290,23,3,0,0,30,0,0,0,36,4,0,38,77,26,0,3,106,0,0,0,106,0,0,104,4,0,3,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,109,28,8,3,140,0,0,0,147,7,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,111,28,8,3,143,0,0,0,146,12,0,158,11,0,6,0
501011003,502,15,0,520,4,0,0,0,4,0,0,0,4,0,0,4,9,0,0,0,7,0,0,0,11,0,0,11,8,0,0,0,12,0,0,0,10,0,0,10,408,61,26,14,514,4,0,4,517,15,0,527,53,11,4,4,69,0,0,0,69,12,0,78,0,0,0,0,0,0,0,0,0,0,0,0,461,70,36,14,581,4,0,4,582,28,0,611,78,20,7,0,105,0,0,0,105,0,0,103,167,33,18,0,217,0,0,0,216,0,0,223,13,0,3,0,11,0,0,0,11,0,0,11,0,0,0,5,0,0,0,0,0,0,0,0,252,50,23,3,331,0,0,0,334,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,0,4,0,0,3,0,4,0,0,0,4,0,0,4,257,50,27,3,332,0,0,0,336,0,0,344,32,4,0,6
501011004,383,19,0,402,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,3,0,0,3,4,3,0,0,3,0,0,0,3,0,0,3,295,72,22,3,384,0,0,0,385,19,0,404,59,9,0,5,72,4,0,4,74,10,0,82,0,0,0,0,0,0,0,0,0,0,0,3,355,80,23,4,459,4,0,4,461,29,3,496,68,12,0,0,75,0,0,6,80,0,0,77,130,21,8,0,163,0,0,0,161,6,0,169,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,4,0,0,4,199,35,5,4,252,0,0,0,251,8,0,257,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,200,35,5,4,250,0,0,0,254,8,0,263,27,6,0,0
501011293,244,10,0,255,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,4,0,0,4,3,0,0,0,3,0,0,0,3,0,0,3,210,19,11,5,248,0,4,4,247,10,0,258,57,6,0,0,63,5,0,5,63,5,0,73,0,0,0,0,0,0,0,0,0,0,0,0,265,28,19,5,308,5,4,4,318,19,0,332,63,7,0,0,74,0,0,0,74,7,0,74,76,16,3,4,97,0,0,0,97,6,0,102,4,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,144,21,6,4,171,0,0,0,171,13,0,181,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,3,0,0,3,151,21,6,4,176,0,0,0,175,13,0,190,22,0,0,0
501011294,597,32,0,628,0,0,0,0,7,0,0,0,0,0,0,6,7,0,0,0,12,0,0,0,12,0,0,14,9,0,5,0,10,0,0,0,12,3,0,13,517,60,29,7,610,3,0,3,610,34,0,641,121,25,5,3,157,4,0,4,161,11,0,169,0,0,0,0,0,0,0,0,0,0,5,6,640,82,29,12,762,7,0,8,772,49,5,817,119,14,5,3,142,0,0,0,145,3,0,147,215,31,14,0,263,5,0,5,267,7,0,272,3,4,3,0,9,0,0,0,9,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,342,46,24,7,419,5,0,5,420,12,0,437,0,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,8,0,0,8,341,49,24,7,423,5,0,5,432,12,0,441,49,8,0,3
501021005,707,26,0,733,0,3,0,0,3,0,0,0,3,3,0,4,22,0,0,0,22,4,0,4,22,0,0,22,22,3,0,0,20,4,0,4,22,3,0,25,647,48,25,4,724,4,6,10,728,26,0,756,206,20,12,3,237,8,0,8,243,27,0,273,0,0,0,0,0,0,0,0,0,0,0,0,851,66,35,13,964,8,6,15,972,52,0,1031,168,22,4,5,194,0,0,0,193,6,0,202,243,19,14,4,281,0,0,0,284,15,0,297,10,0,5,4,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,422,39,19,7,484,0,0,5,489,25,0,513,4,0,0,0,4,0,0,0,4,0,0,0,9,0,0,0,9,0,0,0,10,0,0,10,11,0,0,0,11,0,0,0,11,0,0,18,432,39,19,7,494,0,0,7,506,22,0,525,71,12,4,3
501021007,158,3,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,8,0,0,0,8,0,0,8,3,4,6,0,5,0,0,0,5,0,0,7,135,18,8,0,161,0,0,0,161,0,0,168,34,4,0,0,48,0,0,0,48,8,0,46,0,0,0,0,0,0,0,0,0,0,4,4,173,25,12,3,208,0,0,0,208,8,4,222,26,5,0,0,35,0,0,0,34,4,0,34,70,9,0,0,77,0,0,0,78,4,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,5,0,0,6,98,12,0,3,117,3,0,3,123,6,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,3,0,0,3,98,16,0,3,121,3,0,3,121,6,0,128,21,3,0,0
501021008,110,6,5,121,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,6,0,0,0,6,0,0,6,4,4,3,0,6,0,0,0,6,0,0,6,96,16,6,0,118,0,0,3,120,6,5,133,41,5,0,0,45,0,0,0,51,9,0,60,0,0,0,0,0,0,0,0,0,0,0,0,140,19,9,3,171,3,0,4,175,13,3,196,24,0,0,0,26,0,0,0,29,0,0,29,32,4,0,0,34,0,0,0,34,8,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,4,0,0,64,0,0,0,65,4,0,72,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,7,0,0,7,5,0,0,0,5,0,0,0,7,0,0,7,56,4,0,0,66,0,0,3,68,4,0,73,16,7,0,0
501021009,205,6,3,219,0,3,0,0,5,0,0,0,5,0,0,5,5,0,0,0,5,0,0,0,5,0,0,4,8,3,0,0,12,0,0,0,12,0,0,9,189,10,8,6,212,6,0,6,220,10,3,226,50,6,5,7,65,3,0,3,71,19,3,93,3,0,0,0,3,0,0,0,3,0,0,3,239,12,12,8,279,5,0,5,286,27,3,314,38,6,0,0,39,3,0,3,45,3,0,47,80,11,0,0,92,0,0,0,92,3,0,95,5,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,122,10,3,4,141,3,0,3,146,10,0,156,0,0,0,0,4,0,0,0,4,0,0,4,3,0,0,0,3,0,0,0,3,0,0,3,5,0,0,0,5,0,0,0,5,0,0,6,128,13,3,4,146,3,0,3,149,6,0,163,24,3,0,0
501021010,131,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,4,0,3,131,0,0,0,131,0,0,131,14,7,3,0,21,0,0,0,21,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,140,10,3,0,153,0,0,0,153,4,0,156,18,0,0,0,17,0,0,0,17,0,0,19,56,0,0,0,60,0,0,0,60,0,0,60,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,3,0,0,0,3,0,0,3,77,0,5,3,89,0,0,0,89,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,5,3,88,0,0,0,88,0,0,87,4,4,0,0
