SA2_CODE_2021,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Brazil_0_4,P_Brazil_5_14,P_Brazil_15_24,P_Brazil_25_44,P_Brazil_45_54,P_Brazil_55_64,P_Brazil_65_74,P_Brazil_75_84,P_Brazil_85ov,P_Brazil_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot
507011161,0,5,3,9,10,8,0,0,0,30,0,0,5,5,4,3,3,0,0,12,0,10,12,33,14,0,0,0,0,78,0,21,33,180,63,46,30,9,9,391,14,29,37,92,21,18,4,23,17,256,718,1339,1032,3324,1086,682,374,188,89,8827,0,0,0,9,0,0,0,0,0,7,1420,2323,1281,3129,888,479,269,132,54,9972,0,3,3,18,3,0,0,0,0,38,0,0,0,19,7,8,0,0,0,33,0,0,7,33,6,0,0,0,0,44,0,0,0,0,0,0,0,0,0,3,6,3,0,14,4,3,0,0,0,30,0,0,0,4,4,0,0,0,0,11,0,21,39,238,101,41,31,3,0,482,0,0,0,21,14,9,12,4,3,65,0,0,0,5,3,0,3,3,0,19,0,39,77,286,174,173,81,58,19,907,0,0,0,7,0,3,0,0,0,11,0,0,0,8,8,0,0,0,0,17
507011163,0,0,0,6,3,0,0,0,0,5,0,0,0,4,0,0,0,0,0,9,0,0,4,4,4,0,0,0,0,14,0,5,12,59,34,38,24,17,0,192,8,24,12,42,18,14,8,13,0,145,268,502,390,1160,526,503,307,137,49,3851,0,0,0,0,0,0,0,0,0,0,534,902,643,1489,605,526,309,118,33,5161,0,0,0,6,0,0,0,0,0,5,0,0,0,16,3,14,3,4,0,38,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,8,7,0,0,0,0,22,0,0,0,0,0,0,0,0,0,5,0,5,4,23,6,9,0,0,0,53,0,0,4,20,10,17,21,11,0,84,0,0,0,0,0,0,0,0,0,0,0,19,18,137,89,125,66,23,5,485,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,14
507011259,0,0,3,5,0,0,0,0,0,12,0,0,0,6,0,0,0,0,0,8,0,0,6,13,7,8,3,0,0,32,0,11,11,94,40,50,27,9,6,246,11,22,19,62,22,20,10,6,4,172,377,699,638,1748,704,494,303,110,33,5116,0,0,0,0,0,0,0,0,0,0,783,1191,908,1925,724,441,283,86,24,6368,0,0,0,0,0,0,0,0,0,3,0,0,0,16,10,14,0,0,0,40,0,0,0,9,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,18,0,0,0,0,5,5,0,5,0,17,0,3,5,43,11,13,8,0,0,82,0,0,3,30,10,23,26,9,6,104,0,0,0,0,0,0,0,0,0,0,0,24,43,177,93,136,70,35,8,597,0,3,0,3,0,0,0,0,0,8,0,0,0,12,0,0,0,0,0,16
507011260,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,12,4,4,0,37,0,0,4,3,0,0,0,6,0,22,48,134,145,263,187,189,163,49,22,1198,0,0,0,0,0,0,0,0,0,0,91,237,258,344,185,168,152,49,11,1494,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,8,0,0,27,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,5,26,33,53,56,25,8,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507021164,0,0,0,0,0,0,0,0,0,5,0,8,0,10,0,5,8,0,0,26,0,0,0,0,0,6,0,0,0,15,3,3,10,42,20,16,11,5,4,111,3,15,6,41,12,15,11,19,43,181,177,526,464,885,626,573,438,259,149,4102,0,0,0,0,0,0,0,0,0,0,344,881,790,1100,838,690,561,253,117,5574,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,5,0,10,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,5,0,8,3,7,3,0,0,36,0,0,0,0,0,0,0,0,0,8,0,4,0,11,0,0,3,0,0,13,0,0,0,0,3,0,11,0,0,20,0,0,0,0,0,0,3,3,0,7,7,28,39,126,122,159,118,58,24,677,0,0,0,0,3,0,0,0,0,3,0,0,0,10,6,6,0,0,0,22
507021165,0,0,0,3,5,0,3,0,0,17,0,0,0,9,5,4,7,6,0,29,0,0,0,9,6,9,6,0,0,26,0,4,23,129,53,44,33,23,16,332,8,28,60,160,71,48,58,27,10,459,370,666,935,2526,1165,1184,977,514,241,8579,0,0,0,0,0,0,0,0,0,0,692,1135,1337,3041,1348,1397,1070,511,160,10702,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,4,4,4,22,0,3,6,21,4,4,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,9,41,25,17,18,0,0,105,0,0,4,19,3,7,3,3,0,32,0,8,6,20,10,7,5,4,0,54,0,0,0,4,3,16,6,11,11,51,0,0,0,4,0,3,3,7,0,16,4,14,63,337,248,316,253,147,51,1433,0,0,0,0,3,0,0,0,0,5,0,8,10,80,16,13,6,3,0,133
507021166,0,0,0,7,0,0,0,0,0,14,0,0,0,8,4,3,8,6,0,23,0,0,0,11,4,3,3,0,0,22,3,15,13,109,46,54,55,31,14,350,25,28,35,102,38,47,41,37,56,419,444,761,766,2116,1050,1073,901,517,278,7911,0,0,0,0,0,0,0,0,0,0,888,1383,1234,2619,1269,1215,907,410,154,10083,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,4,3,4,21,0,0,0,13,0,4,0,3,0,24,0,0,0,0,0,0,0,0,0,0,0,5,0,32,18,15,9,3,0,84,0,0,0,17,6,8,0,4,0,32,0,0,9,7,6,3,3,7,0,33,0,0,0,9,0,4,21,26,23,88,0,0,0,0,0,0,0,3,0,5,6,30,59,320,205,281,226,124,35,1294,0,0,0,3,0,6,0,0,0,4,8,0,8,48,12,9,4,0,0,88
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031169,0,0,0,9,6,0,0,0,0,17,0,0,0,4,3,0,3,0,0,16,0,10,25,67,28,12,3,0,0,145,0,15,38,161,49,29,19,9,0,320,25,47,47,117,35,25,10,0,0,302,910,1430,1108,3448,1036,621,349,115,20,9045,0,0,0,3,3,0,0,0,0,8,1722,2386,1227,2932,791,443,249,101,9,9854,0,0,6,25,5,0,0,0,0,34,0,0,0,0,3,0,0,0,0,9,0,0,4,9,0,0,0,0,0,21,0,0,0,6,0,0,0,0,0,3,0,3,3,23,4,0,0,0,0,41,0,0,0,3,3,0,3,0,0,15,0,0,8,58,36,17,15,0,0,138,0,0,0,13,10,4,3,0,0,29,0,4,0,6,0,0,0,0,0,13,0,23,88,239,136,177,110,58,15,849,0,4,6,15,0,4,0,0,0,36,0,0,0,3,4,0,0,0,0,7
507031170,0,0,0,10,3,0,0,0,0,16,0,0,0,3,0,7,0,0,0,16,0,0,0,4,0,0,0,0,0,8,0,0,9,35,14,21,13,3,3,95,15,32,20,60,27,23,20,13,6,223,203,479,395,1014,478,418,325,252,138,3705,0,0,0,3,0,0,4,0,0,8,393,880,641,1293,598,415,335,152,73,4778,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,3,0,0,0,12,0,0,0,3,0,5,0,0,0,15,0,0,0,4,0,5,0,0,0,12,0,0,0,0,3,0,0,3,0,5,0,0,3,0,0,0,3,0,0,3,0,4,17,58,75,159,111,150,87,658,0,0,0,0,3,0,0,0,0,3,0,0,0,6,0,0,0,0,0,6
507031172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,8,9,8,11,7,0,0,40,0,0,0,0,0,0,0,0,0,0,0,4,10,15,8,3,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031174,0,0,0,11,4,6,0,0,0,17,0,0,0,5,0,5,5,0,3,21,0,0,0,7,0,0,0,0,0,12,0,4,14,57,14,27,22,12,3,157,21,51,44,116,40,32,29,13,4,354,344,709,704,1596,753,667,508,247,71,5591,0,0,0,0,0,0,0,0,0,0,676,1231,1042,1905,853,640,470,179,32,7028,0,3,0,11,0,0,0,0,0,13,0,0,0,3,5,4,0,4,0,12,0,0,0,0,0,0,0,5,0,4,0,0,4,8,0,0,0,0,0,15,0,0,0,6,4,5,4,0,0,15,0,0,0,13,7,3,11,3,0,33,0,4,0,22,7,8,0,0,0,38,0,0,0,9,8,3,3,6,0,26,0,3,0,5,0,0,0,0,0,6,0,3,8,97,111,286,178,138,48,861,0,0,0,0,7,0,0,0,0,7,0,0,0,0,5,0,0,3,0,8
507031261,0,0,0,5,4,0,0,0,0,13,0,0,0,5,4,5,3,0,0,14,0,0,5,31,0,9,0,0,0,46,0,5,11,68,15,14,18,4,0,138,3,13,11,36,11,16,12,0,3,108,411,532,435,1494,440,383,222,71,6,3992,0,0,0,0,0,0,0,0,0,0,800,861,765,2280,589,383,252,55,8,5986,0,0,0,10,3,0,0,0,0,10,0,0,0,3,0,0,0,0,0,4,0,3,0,15,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,4,0,10,6,0,0,0,0,23,0,0,0,0,4,0,0,0,0,3,0,0,8,22,3,8,6,3,0,42,0,0,0,4,0,0,4,3,0,11,0,0,0,0,0,0,0,0,0,4,0,21,37,159,96,119,59,32,5,532,0,0,0,6,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,13
507041175,0,7,4,15,9,4,0,0,0,32,0,0,0,0,0,0,0,3,3,15,0,0,3,6,7,10,7,0,0,32,4,16,15,70,44,34,28,21,6,240,11,12,15,44,22,32,19,16,3,165,267,764,697,1449,809,824,773,392,159,6123,0,0,0,5,0,0,0,6,0,3,492,1216,1030,1353,727,747,706,378,157,6803,0,0,0,8,0,0,0,0,0,11,0,0,0,5,0,3,0,0,0,10,0,0,4,9,3,3,0,5,0,29,0,6,0,0,0,0,0,0,0,6,0,4,3,11,12,5,5,0,0,41,0,0,0,0,0,0,0,0,0,4,0,30,19,162,40,42,26,6,3,335,0,0,0,0,0,4,10,4,0,27,0,0,3,5,0,0,0,5,0,15,6,38,36,111,128,136,150,108,26,742,0,0,0,0,0,5,0,0,0,6,0,0,0,13,3,0,0,0,0,23
507041176,0,0,0,3,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,6,3,3,8,21,5,10,3,0,7,59,0,8,8,14,10,4,11,0,0,49,93,274,220,453,275,234,218,124,70,1969,0,0,0,0,0,0,0,0,0,0,179,413,322,395,232,206,177,102,41,2080,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,11,50,34,18,8,5,10,138,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,8,15,32,34,37,30,33,7,207,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,8
507041177,0,0,0,0,4,0,0,0,0,11,0,0,0,3,3,4,3,0,0,16,0,0,0,8,9,11,3,0,0,26,3,13,14,93,29,28,24,11,3,226,7,17,35,80,32,27,35,36,23,297,393,806,834,2109,1076,971,861,509,281,7836,0,0,0,0,0,0,0,0,0,0,796,1519,1337,2693,1339,1130,956,513,262,10548,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,8,0,0,16,0,0,0,15,8,4,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,4,16,14,9,8,0,0,60,0,0,0,3,3,0,0,0,0,13,0,3,0,21,5,13,7,0,0,48,0,0,0,7,0,3,8,8,0,26,0,0,0,4,0,0,0,0,0,9,5,39,76,276,219,226,204,126,63,1230,0,0,0,0,0,0,3,0,0,0,0,4,0,16,6,8,3,0,0,35
507041178,0,0,0,10,7,7,0,0,0,31,0,0,0,3,3,10,10,4,4,31,0,0,0,6,13,10,0,0,4,32,0,13,25,81,36,37,32,8,14,243,4,16,22,46,26,28,33,15,17,209,336,935,912,1862,1105,1010,931,531,359,7988,0,0,0,0,0,0,0,0,0,0,654,1675,1403,1795,1036,985,847,498,304,9195,0,0,4,0,6,0,0,0,0,10,0,5,0,8,0,8,0,0,0,18,3,0,0,15,6,5,0,0,0,25,0,0,0,0,0,0,0,0,0,4,0,4,10,11,9,4,3,0,0,41,0,0,0,3,4,6,5,0,0,21,0,25,39,200,62,52,35,9,8,421,0,0,0,3,0,0,0,3,0,15,0,6,4,8,0,0,7,6,0,29,0,50,58,157,165,257,180,137,68,1077,0,0,0,0,3,4,4,0,0,13,0,0,0,21,9,5,4,0,0,39
507041179,0,0,0,8,0,3,0,0,0,12,0,0,0,4,0,0,5,0,0,6,0,0,0,6,0,6,0,0,0,16,3,18,14,31,16,22,13,11,9,132,0,9,5,11,13,12,20,32,23,126,146,571,405,866,509,462,591,362,237,4148,0,0,0,0,0,0,0,0,0,4,296,887,521,673,369,321,522,332,202,4122,0,3,5,4,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,9,0,0,0,0,0,0,4,0,0,4,0,0,4,9,9,0,0,0,0,26,0,0,0,0,0,0,6,0,0,7,3,38,29,190,72,62,25,7,3,429,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,5,0,16,18,44,69,81,82,91,45,452,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8
507041180,0,0,4,8,4,11,5,5,0,28,0,0,0,0,0,0,0,0,0,10,0,0,0,12,4,13,5,0,0,27,0,4,12,26,25,30,28,14,5,138,3,4,4,26,4,12,16,12,3,78,288,676,619,1260,717,859,765,254,79,5512,0,0,0,0,3,0,0,0,0,4,543,1218,962,1381,706,827,779,214,65,6696,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,4,0,0,0,17,4,9,3,0,0,31,0,0,4,5,3,4,0,0,0,18,0,11,11,135,39,33,26,5,0,267,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,9,0,0,9,0,50,69,96,166,175,171,78,25,832,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,4,3,0,14
507041181,0,0,0,3,4,0,5,0,0,14,0,0,0,4,8,4,3,4,3,21,0,0,4,5,8,6,7,3,0,34,4,15,12,67,51,23,29,35,21,263,9,30,15,56,36,35,26,29,26,267,462,1262,1128,2020,1360,1112,833,615,437,9221,0,0,0,0,0,0,0,0,0,0,865,2176,1882,2570,1708,1266,890,590,432,12380,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,18,0,5,4,33,3,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,5,0,3,18,7,8,3,0,0,47,0,0,0,5,4,3,6,0,6,21,0,6,13,38,28,16,9,0,5,121,0,0,0,3,3,15,11,6,0,44,0,0,0,5,0,0,4,4,6,28,6,60,79,210,269,272,191,149,65,1292,0,0,0,0,4,0,0,0,0,0,0,8,3,13,6,6,4,0,0,45
507041182,0,9,3,27,4,3,8,0,0,51,0,0,4,0,0,3,0,0,0,5,0,0,0,4,0,3,0,5,0,23,0,14,20,58,28,49,44,21,11,240,11,7,32,56,26,27,31,26,59,277,263,500,1040,1478,734,895,801,491,282,6495,0,0,0,3,0,0,0,0,0,4,501,852,1341,1546,712,887,672,441,200,7160,5,4,0,48,7,3,0,0,0,68,0,0,0,0,3,3,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,5,0,0,0,0,39,0,0,0,3,3,5,0,0,0,7,0,7,25,105,42,52,24,13,0,284,0,0,0,3,5,12,27,14,3,60,0,0,0,0,0,0,4,0,0,9,0,11,42,93,87,131,112,101,54,632,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,14
507041183,0,0,0,6,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,10,0,3,11,31,18,13,12,10,0,103,4,21,15,46,24,13,11,10,13,160,147,339,323,866,372,274,246,186,137,2896,0,0,0,0,0,0,0,0,0,0,304,620,506,1069,448,302,222,153,127,3751,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,15,0,0,0,11,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,4,0,0,7,0,0,10,0,0,3,12,3,0,4,0,0,23,0,0,0,4,0,4,3,0,0,12,0,0,0,0,0,0,0,0,0,8,0,9,21,69,59,39,42,44,22,307,0,0,0,0,0,0,0,0,0,6,0,0,0,14,0,0,0,0,0,19
507041184,0,0,3,5,4,0,5,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,3,4,6,0,7,0,0,16,0,0,11,20,21,25,19,14,0,115,6,0,3,12,5,15,9,3,0,60,116,359,373,600,448,478,430,170,54,3027,0,0,0,3,0,0,0,0,0,3,226,653,595,513,348,333,258,98,41,3062,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,3,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,9,67,28,42,26,11,5,191,0,0,0,0,0,0,5,4,0,10,0,0,0,0,0,0,0,0,0,0,0,17,17,30,52,81,54,28,5,287,0,0,0,0,0,0,0,0,0,8,0,0,6,4,4,0,0,0,0,10
507051186,0,0,0,3,4,0,0,0,0,7,0,0,0,6,0,7,5,4,0,21,0,0,0,0,0,0,0,0,0,0,0,5,9,26,16,4,19,10,7,100,19,28,30,73,37,25,22,21,8,256,243,505,437,1002,546,611,547,278,121,4289,0,0,0,0,0,0,0,0,0,0,418,873,759,1367,633,621,523,230,75,5501,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,5,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,10,5,5,3,0,0,20,0,0,0,7,0,0,0,3,0,13,0,3,0,7,0,7,7,0,0,27,0,0,0,0,0,0,3,8,0,14,0,4,0,0,0,0,0,0,0,6,0,5,21,67,106,252,207,172,78,904,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
507051187,0,0,0,9,3,0,0,0,0,12,0,0,0,3,4,6,3,4,0,20,0,3,0,13,5,3,0,0,0,27,0,6,17,36,35,25,15,11,0,151,21,40,28,81,36,24,23,21,25,296,404,1014,906,1710,1039,850,492,258,128,6813,0,0,0,0,0,0,0,0,0,0,823,1793,1431,2154,1130,756,439,234,96,8849,0,0,0,6,0,0,0,0,0,7,0,0,0,5,7,0,0,0,0,11,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,5,0,9,6,6,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,6,5,6,5,0,0,24,0,0,0,3,4,4,8,0,0,16,0,0,0,4,0,0,0,0,0,4,6,62,150,234,358,459,226,140,58,1694,0,0,0,5,0,0,0,0,0,10,0,0,0,4,4,0,9,0,0,11
507051188,0,3,4,15,4,4,0,0,0,33,0,0,0,3,8,3,11,9,0,32,0,0,0,4,3,4,0,0,0,19,0,11,15,46,31,35,40,22,17,207,14,35,114,135,58,59,77,64,47,598,309,638,914,1735,1007,1212,1174,803,381,8171,0,0,0,0,0,0,0,0,0,3,574,1139,1348,2263,1122,1097,1089,521,232,9392,0,0,0,3,0,0,0,0,0,3,0,0,0,7,5,15,3,4,0,33,0,0,0,5,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,7,3,0,0,30,0,0,0,3,3,3,4,3,0,15,0,0,11,20,15,9,3,6,0,71,0,0,0,5,3,9,19,9,0,57,0,0,0,0,0,0,0,0,0,6,0,27,90,236,288,585,435,508,180,2342,0,0,0,0,0,0,0,0,0,4,0,0,0,13,0,3,3,0,0,22
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
