SA2_CODE_2021,M_Singapore_0_4,M_Singapore_5_14,M_Singapore_15_24,M_Singapore_25_44,M_Singapore_45_54,M_Singapore_55_64,M_Singapore_65_74,M_Singapore_75_84,M_Singapore_85ov,M_Singapore_Tot,M_South_Africa_0_4,M_South_Africa_5_14,M_South_Africa_15_24,M_South_Africa_25_44,M_South_Africa_45_54,M_South_Africa_55_64,M_South_Africa_65_74,M_South_Africa_75_84,M_South_Africa_85ov,M_South_Africa_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Brazil_0_4,F_Brazil_5_14,F_Brazil_15_24,F_Brazil_25_44,F_Brazil_45_54,F_Brazil_55_64,F_Brazil_65_74,F_Brazil_75_84,F_Brazil_85ov,F_Brazil_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot
501011001,0,0,0,0,0,0,0,0,0,5,0,0,0,8,3,8,3,6,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,6,0,0,27,0,0,0,7,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,5,0,0,0,0,3,7,0,0,0,13,0,6,4,18,6,8,6,5,0,44,20,49,14,84,54,41,37,23,10,335,202,447,202,699,471,483,487,232,66,3291,0,0,0,0,0,0,0,0,0,0,147,364,164,538,281,337,293,118,59,2287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,14
501011003,0,0,0,0,0,0,0,0,0,5,0,0,3,22,16,13,8,4,4,78,0,0,0,3,0,0,0,0,0,10,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,6,0,5,7,9,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,5,0,13,0,0,0,4,0,0,5,0,0,8,0,6,0,20,17,18,20,15,0,97,17,39,35,138,100,70,52,35,11,500,311,913,509,1287,868,801,817,369,75,5942,0,0,0,0,0,0,0,0,0,0,308,748,346,964,595,548,484,218,43,4256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,6,0,0,0,32
501011004,0,3,0,0,0,3,0,0,0,4,0,6,5,18,12,8,3,3,0,64,0,0,0,3,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,7,12,11,7,4,0,46,0,0,0,7,0,0,0,0,0,6,0,0,0,4,0,3,7,3,0,19,0,0,0,0,3,0,9,0,0,16,5,4,15,73,21,15,8,0,0,139,22,54,40,139,114,45,44,4,5,467,314,801,495,1378,830,579,498,151,52,5094,0,0,0,0,0,0,0,0,0,0,272,649,303,878,476,385,310,112,50,3427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,4,7,0,0,37
501011293,0,0,0,4,0,0,0,0,0,5,0,8,8,17,15,9,4,4,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,21,0,5,0,0,3,0,0,0,0,5,0,0,0,5,0,0,3,5,0,8,0,0,0,0,9,0,0,0,0,9,0,0,5,11,17,4,11,5,0,62,7,23,18,86,44,42,34,32,8,288,199,612,466,971,623,598,657,359,73,4564,0,0,0,4,0,0,0,0,0,5,203,506,373,723,503,485,473,216,72,3546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,0,0,11
501011294,0,0,0,0,0,0,0,0,0,8,0,0,7,22,23,8,19,4,3,84,0,0,0,3,3,0,0,0,0,11,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,4,3,0,25,0,0,3,6,9,0,0,0,0,17,0,0,0,4,4,4,9,0,0,20,0,0,0,5,7,11,5,0,0,21,0,3,0,24,14,17,14,16,9,97,18,41,23,152,74,56,66,49,23,500,491,1336,948,1992,1149,1111,1192,724,250,9192,0,0,0,9,5,0,0,0,0,11,464,1184,770,1620,986,908,965,509,317,7723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,5,0,0,0,26
501021005,0,0,0,0,5,0,5,0,0,16,0,16,25,42,41,19,12,3,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,3,0,0,14,0,3,4,10,10,18,4,0,0,64,0,9,3,30,9,18,19,6,4,97,22,45,47,136,71,94,51,21,16,491,715,1579,1078,2363,1196,1151,934,428,87,9521,0,0,0,0,0,0,0,0,0,0,551,1361,892,1892,867,867,661,297,76,7463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,0,15
501021007,0,0,0,0,0,0,0,0,0,3,0,0,6,11,10,7,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,8,9,3,3,5,0,26,4,16,22,33,38,41,32,11,5,200,136,392,273,506,383,423,360,163,24,2658,0,0,0,0,0,0,0,0,0,0,129,357,249,480,300,327,232,103,23,2194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,10
501021008,0,0,0,0,0,0,0,0,0,6,0,0,5,15,7,8,6,0,0,35,0,0,0,6,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,4,0,0,8,0,0,6,25,6,9,6,0,0,58,15,47,32,71,32,27,25,7,3,253,190,403,410,1112,442,443,325,171,61,3552,0,0,0,0,0,0,0,0,0,0,165,319,329,591,293,314,256,142,86,2491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5
501021009,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,4,0,0,12,0,0,0,3,0,0,6,0,0,9,0,0,0,6,0,12,4,0,0,20,21,39,38,75,49,53,56,24,13,367,263,573,507,934,523,652,656,285,77,4468,0,0,0,0,0,0,0,0,0,0,196,484,392,804,488,464,422,195,72,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
501021010,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,10,3,14,4,24,30,22,18,10,0,132,83,238,157,313,268,263,244,90,28,1694,0,0,0,0,0,0,0,0,0,0,63,200,151,274,180,182,126,54,11,1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
