SA2_CODE_2021,D_0_4_FPEFT_MPEFT,D_0_4_FPEFT_MPEPT,D_0_4_FPEFT_MPEAW,D_0_4_FPEFT_MPEHNS,D_0_4_FPEFT_MPET,D_0_4_FPEFT_MPULFTW,D_0_4_FPEFT_MPULPTW,D_0_4_FPEFT_MPUT,D_0_4_FPEFT_MPTLF,D_0_4_FPEFT_MPNLF,D_0_4_FPEFT_MPLFSNS,D_0_4_FPEFT_T,D_0_4_FPEPT_MPEFT,D_0_4_FPEPT_MPEPT,D_0_4_FPEPT_MPEAW,D_0_4_FPEPT_MPEHNS,D_0_4_FPEPT_MPET,D_0_4_FPEPT_MPULFTW,D_0_4_FPEPT_MPULPTW,D_0_4_FPEPT_MPUT,D_0_4_FPEPT_MPTLF,D_0_4_FPEPT_MPNLF,D_0_4_FPEPT_MPLFSNS,D_0_4_FPEPT_T,D_0_4_FPEAW_MPEFT,D_0_4_FPEAW_MPEPT,D_0_4_FPEAW_MPEAW,D_0_4_FPEAW_MPEHNS,D_0_4_FPEAW_MPET,D_0_4_FPEAW_MPULFTW,D_0_4_FPEAW_MPULPTW,D_0_4_FPEAW_MPUT,D_0_4_FPEAW_MPTLF,D_0_4_FPEAW_MPNLF,D_0_4_FPEAW_MPLFSNS,D_0_4_FPEAW_T,D_0_4_FPHNS_MPEFT,D_0_4_FPHNS_MPEPT,D_0_4_FPHNS_MPEAW,D_0_4_FPHNS_MPEHNS,D_0_4_FPHNS_MPET,D_0_4_FPHNS_MPULFTW,D_0_4_FPHNS_MPULPTW,D_0_4_FPHNS_MPUT,D_0_4_FPHNS_MPTLF,D_0_4_FPHNS_MPNLF,D_0_4_FPHNS_MPLFSNS,D_0_4_FPHNS_T,D_0_4_FPET_MPEFT,D_0_4_FPET_MPEPT,D_0_4_FPET_MPEAW,D_0_4_FPET_MPEHNS,D_0_4_FPET_MPET,D_0_4_FPET_MPULFTW,D_0_4_FPET_MPULPTW,D_0_4_FPET_MPUT,D_0_4_FPET_MPTLF,D_0_4_FPET_MPNLF,D_0_4_FPET_MPLFSNS,D_0_4_FPET_T,D_0_4_FPULFTW_MPEFT,D_0_4_FPULFTW_MPEPT,D_0_4_FPULFTW_MP_EAW,D_0_4_FPULFTW_MP_E_HW_NS,D_0_4_FPULFTW_MPET,D_0_4_FPULFTW_MPULFTW,D_0_4_FPULFTW_MPULPTW,D_0_4_FPULFTW_MPUT,D_0_4_FPULFTW_MPTLF,D_0_4_FPULFTW_MPNLF,D_0_4_FPULFTW_MPLFSNS,D_0_4_FPULFTW_T,D_0_4_FPULPTW_MPEFT,D_0_4_FPULPTW_MPEPT,D_0_4_FPULPTW_MPEAW,D_0_4_FPULPTW_MPEm_HW_NS,D_0_4_FPULPTW_MPET,D_0_4_FPULPTW_MPULFTW,D_0_4_FPULPTW_MPULPTW,D_0_4_FPULPTW_MPUT,D_0_4_FPULPTW_MPTLF,D_0_4_FPULPTW_MPNLF,D_0_4_FPULPTW_MPLFSNS,D_0_4_FPULPTW_T,D_0_4_FPUT_MPEFT,D_0_4_FPUT_MPEPT,D_0_4_FPUT_MPEAW,D_0_4_FPUT_MP_E_HNS,D_0_4_FPUT_MPET,D_0_4_FPUT_MPULFTW,D_0_4_FPUT_MPULPTW,D_0_4_FPUT_MPUT,D_0_4_FPUT_MPTLF,D_0_4_FPUT_MPNLF,D_0_4_FPUT_MPLFSNS,D_0_4_FPUT_T,D_0_4_FPTLF_MPEFT,D_0_4_FPTLF_MPEPT,D_0_4_FPTLF_MPEAW,D_0_4_FPTLF_MPEHNS,D_0_4_FPTLF_MPET,D_0_4_FPTLF_MPULFTW,D_0_4_FPTLF_MPULPTW,D_0_4_FPTLF_MPUT,D_0_4_FPTLF_MPTLF,D_0_4_FPTLF_MPNLF,D_0_4_FPTLF_MPLFSNS,D_0_4_FPTLF_T,D_0_4_FPNLF_MPEFT,D_0_4_FPNLF_MPEPT,D_0_4_FPNLF_MPEAW,D_0_4_FPNLF_MP_E_HNS,D_0_4_FPNLF_MPET,D_0_4_FPNLF_MPUEmpLfFTW,D_0_4_FPNLF_MPUEmpLfPTW,D_0_4_FPNLF_MPUT,D_0_4_FPNLF_MPTLF,D_0_4_FPNLF_MPNLF,D_0_4_FPNLF_MPLFSNS,D_0_4_FPNLF_T,D_0_4_FPLFSNS_MPEFT,D_0_4_FPLFSNS_MPEPT,D_0_4_FPLFSNS_MPEAW,D_0_4_FPLFSNS_MP_E_HNS,D_0_4_FPLFSNS_MPET,D_0_4_FPLFSNS_MPULFTW,D_0_4_FPLFSNS_MPULPTW,D_0_4_FPLFSNS_MPUT,D_0_4_FPLFSNS_MPTLF,D_0_4_FPLFSNS_MPNLF,D_0_4_FPLFSNS_MPLFSNS,D_0_4_FPLFSNS_T,D_0_4_FPT_MPEFT,D_0_4_FPT_MPEPT,D_0_4_FPT_MPEAW,D_0_4_FPT_MPEHNS,D_0_4_FPT_MPET,D_0_4_FPT_MPULFTW,D_0_4_FPT_MPULPTW,D_0_4_FPT_MPUT,D_0_4_FPT_MPTLF,D_0_4_FPT_MPNLF,D_0_4_FPT_MPLFSNS,D_0_4_FPT_T,D_5_9_FPEFT_MPEFT,D_5_9_FPEFT_MPEPT,D_5_9_FPEFT_MPEAW,D_5_9_FPEFT_MPEHNS,D_5_9_FPEFT_MPET,D_5_9_FPEFT_MPULFTW,D_5_9_FPEFT_MPULPTW,D_5_9_FPEFT_MPUT,D_5_9_FPEFT_MPTLF,D_5_9_FPEFT_MPNLF,D_5_9_FPEFT_MPLFSNS,D_5_9_FPEFT_T,D_5_9_FPEPT_MPEFT,D_5_9_FPEPT_MPEPT,D_5_9_FPEPT_MPEAW,D_5_9_FPEPT_MPEHNS,D_5_9_FPEPT_MPET,D_5_9_FPEPT_MPULFTW,D_5_9_FPEPT_MPULPTW,D_5_9_FPEPT_MPUT,D_5_9_FPEPT_MPTLF,D_5_9_FPEPT_MPNLF,D_5_9_FPEPT_MPLFSNS,D_5_9_FPEPT_T,D_5_9_FPEAW_MPEFT,D_5_9_FPEAW_MPEPT,D_5_9_FPEAW_MPEAW,D_5_9_FPEAW_MPEHNS,D_5_9_FPEAW_MPET,D_5_9_FPEAW_MPULFTW,D_5_9_FPEAW_MPULPTW,D_5_9_FPEAW_MPUT,D_5_9_FPEAW_MPTLF,D_5_9_FPEAW_MPNLF,D_5_9_FPEAW_MPLFSNS,D_5_9_FPEAW_T,D_5_9_FPHNS_MPEFT,D_5_9_FPHNS_MPEPT,D_5_9_FPHNS_MPEAW,D_5_9_FPHNS_MPEHNS,D_5_9_FPHNS_MPET,D_5_9_FPHNS_MPULFTW,D_5_9_FPHNS_MPULPTW,D_5_9_FPHNS_MPUT,D_5_9_FPHNS_MPTLF,D_5_9_FPHNS_MPNLF,D_5_9_FPHNS_MPLFSNS,D_5_9_FPHNS_T,D_5_9_FPET_MPEFT,D_5_9_FPET_MPEPT,D_5_9_FPET_MPEAW,D_5_9_FPET_MP_E_HNS,D_5_9_FPET_MPET,D_5_9_FPET_MPULFTW,D_5_9_FPET_MPULPTW,D_5_9_FPET_MPUT
501011001,21,0,0,0,28,0,0,0,28,0,0,27,81,19,6,0,104,0,0,0,109,8,0,117,12,3,5,0,20,0,0,0,20,0,0,20,0,0,0,0,4,0,0,0,4,0,0,6,120,22,12,5,157,0,0,0,156,5,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,22,12,5,160,0,0,0,159,5,0,169,61,8,14,4,85,0,0,0,85,5,0,86,0,0,0,0,0,0,0,0,0,0,0,0,179,32,24,8,243,0,0,0,243,12,3,260,36,3,0,0,47,0,0,0,48,0,0,46,130,21,12,4,162,0,0,0,166,7,0,168,10,0,5,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5,177,26,17,0,224,4,0,4
501011003,48,18,5,0,71,0,0,0,71,3,0,77,181,29,5,0,216,3,0,3,219,4,0,221,37,0,9,0,41,0,0,0,41,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,267,50,12,0,333,3,0,3,335,8,0,344,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,0,0,8,0,0,10,4,0,4,0,6,0,0,0,4,0,0,5,272,50,14,0,337,3,0,3,340,9,0,353,83,15,8,3,102,0,0,0,102,7,0,114,0,0,0,0,0,0,0,0,0,0,0,0,347,68,21,6,442,3,0,3,442,22,0,467,97,20,3,0,125,0,0,0,125,3,0,129,283,34,19,3,339,0,0,0,343,10,0,349,11,5,6,0,28,0,0,0,28,0,0,28,7,0,0,6,11,0,0,0,11,0,0,11,396,61,29,14,499,0,0,0
501011004,24,13,3,0,38,0,0,0,38,0,0,36,149,35,7,0,187,0,0,0,185,6,0,190,30,11,9,0,51,0,0,0,51,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,204,47,19,0,280,0,0,0,281,5,0,284,3,0,0,0,3,0,0,0,3,0,0,3,0,4,0,0,8,0,0,0,8,0,0,8,4,4,0,0,6,0,0,0,6,0,0,6,210,56,19,0,288,0,0,0,287,5,0,292,103,23,8,7,137,4,0,4,136,6,0,142,0,0,0,3,3,0,0,0,3,0,0,5,305,73,26,10,422,4,0,0,427,12,0,443,82,15,4,0,106,0,0,0,104,3,0,111,198,55,11,0,260,0,0,0,260,10,0,270,7,0,7,0,16,0,0,0,16,0,0,16,0,0,0,3,3,0,0,0,3,0,0,3,288,68,22,3,376,0,0,0
501011293,33,12,0,0,42,0,0,0,42,0,0,41,81,8,3,0,91,3,0,4,97,0,0,101,8,0,8,0,22,0,0,0,21,0,0,21,0,0,0,0,5,0,0,0,5,0,0,5,125,22,14,4,162,3,3,3,163,4,0,172,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,4,0,0,4,11,0,0,0,11,0,0,0,11,0,0,11,136,22,14,4,169,3,3,3,176,4,0,183,78,14,0,0,93,4,0,4,96,10,0,105,0,0,0,0,0,0,0,0,0,0,0,0,212,32,13,4,264,3,3,8,274,13,0,286,65,8,3,0,73,0,4,4,74,4,0,79,135,9,10,0,156,0,0,0,156,3,0,165,7,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,3,0,0,0,3,0,0,3,203,19,11,5,240,0,4,4
501011294,72,10,6,0,83,0,0,0,83,9,0,94,247,38,17,0,304,6,0,6,308,14,0,316,31,8,0,0,46,0,0,0,41,0,0,41,4,0,0,3,7,0,0,0,7,0,0,7,352,57,25,0,436,0,0,0,441,21,0,460,4,0,0,0,0,0,0,0,0,0,0,4,6,0,3,0,12,0,0,0,12,0,0,11,13,0,3,0,13,0,0,0,13,0,0,16,362,60,23,0,447,0,0,0,450,26,0,476,182,27,16,0,226,0,0,0,230,7,0,234,6,0,0,0,6,0,0,0,4,0,3,4,546,85,41,7,682,4,0,4,685,34,3,723,139,15,3,0,160,0,0,0,160,11,0,175,353,34,17,4,410,0,0,0,417,19,0,435,13,3,0,0,11,0,0,0,11,0,0,17,5,0,0,3,3,0,0,0,3,0,0,3,507,57,24,7,593,0,0,0
501021005,99,9,6,0,118,0,0,0,120,7,0,127,295,34,13,0,343,5,0,8,351,3,0,354,77,4,9,5,93,0,0,0,93,0,0,100,0,0,0,3,5,0,0,0,5,0,0,8,476,46,30,6,558,9,3,5,572,16,0,580,3,0,0,0,3,0,0,0,3,0,0,3,12,0,0,0,12,0,0,0,12,0,0,12,17,0,0,0,17,0,0,0,17,0,0,15,493,46,30,6,574,9,3,5,583,13,0,597,251,21,16,8,297,0,0,0,299,20,0,322,0,0,0,0,0,0,0,0,0,0,0,0,746,65,47,13,874,7,3,9,889,39,0,922,182,24,0,0,204,0,0,0,208,10,0,217,419,23,20,3,464,0,0,5,464,12,0,476,21,0,5,3,29,0,0,0,29,0,0,29,0,0,0,0,3,0,0,0,3,0,0,6,623,46,25,4,703,0,6,4
501021007,14,0,0,0,16,0,0,0,16,0,0,16,64,4,5,0,74,0,0,0,74,5,0,76,14,0,6,0,16,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,97,6,9,0,109,0,0,0,109,5,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,6,9,0,108,0,0,0,108,5,0,111,66,4,0,5,77,5,0,5,78,4,0,78,0,0,0,0,0,0,0,0,0,0,0,0,160,14,8,4,184,5,0,5,181,9,0,191,39,4,0,0,40,0,0,0,40,0,0,40,93,14,4,0,112,0,0,0,112,3,0,113,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,134,16,5,0,158,0,0,0
501021008,8,0,0,0,11,0,3,0,13,0,0,13,66,13,0,3,84,0,0,0,85,10,0,96,8,0,4,0,21,0,0,0,21,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,81,17,4,3,111,3,3,3,114,9,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,17,4,3,111,3,3,3,114,9,0,130,72,9,0,0,82,3,0,3,84,6,0,90,0,0,0,0,0,0,0,0,0,0,0,0,155,28,6,5,197,9,3,10,206,14,0,216,27,3,0,0,31,0,0,3,34,0,0,36,58,7,3,0,70,0,0,0,70,8,0,78,4,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,5,4,93,11,3,0,112,0,0,3
501021009,20,4,0,4,26,0,0,0,29,0,0,32,86,13,4,0,108,0,0,0,105,3,0,109,11,3,5,0,19,0,0,0,19,0,0,19,0,0,0,0,4,0,0,0,4,0,0,4,125,19,6,8,155,4,0,4,154,4,0,160,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,4,0,0,4,126,19,6,8,162,4,0,4,157,4,0,165,85,9,11,7,109,3,0,4,115,19,3,136,0,0,0,0,3,0,0,0,3,0,0,3,215,24,12,15,270,8,0,9,275,23,3,308,45,0,0,3,48,0,0,0,55,0,0,51,131,3,5,0,143,0,0,0,145,9,0,151,8,0,0,0,9,0,0,0,9,0,0,9,3,0,0,0,3,0,0,0,3,0,0,4,186,9,8,6,202,6,0,6
501021010,9,0,0,0,7,0,0,0,7,0,0,7,44,7,0,5,51,0,0,0,51,0,0,51,9,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,58,9,4,5,70,0,0,0,70,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,9,4,5,70,0,0,0,70,0,0,70,31,0,4,0,35,0,0,0,35,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,90,12,6,4,113,0,0,0,113,0,0,110,26,0,0,0,27,0,0,0,27,0,0,27,99,0,0,3,100,0,0,0,100,0,0,100,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,123,4,0,3,131,0,0,0
