SA3_CODE_2021,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_UOLSE_VWorW,FOL_IAL_Tot_UOLSE_NWorNAA,FOL_IAL_Tot_UOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_UOLSE_VWorW,FOL_Italian_UOLSE_NWorNAA,FOL_Italian_UOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japan_SEO,FOL_Japan_UOLSE_VWorW,FOL_Japan_UOLSE_NWorNAA,FOL_Japan_UOLSE_Tot,FOL_Japan_NS,FOL_Japan_Tot,FOL_Khmer_SEO,FOL_Khmer_UOLSE_VWorW,FOL_Khmer_UOLSE_NWorNAA,FOL_Khmer_UOLSE_Tot,FOL_Khmer_NS,FOL_Khmer_Tot,FOL_Korean_SEO,FOL_Korean_UOLSE_VWorW,FOL_Korean_UOLSE_NWorNAA,FOL_Korean_UOLSE_Tot,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedon_SEO,FOL_Macedon_UOLSE_VWorW,FOL_Macedon_UOLSE_NWorNAA,FOL_Macedon_UOLSE_Tot,FOL_Macedon_NS,FOL_Macedon_Tot,FOL_Malayalam_SEO,FOL_Malayalam_UOLSE_VWorW,FOL_Malayalam_UOLSE_NWorNAA,FOL_Malayalam_UOLSE_Tot,FOL_Malayalam_NS,FOL_Malayalam_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_UOLSE_VWorW,FOL_Persian_ED_UOLSE_NWorNAA,FOL_Persian_ED_UOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_UOLSE_VWorW,FOL_Polish_UOLSE_NWorNAA,FOL_Polish_UOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Portuguese_SEO,FOL_Portuguese_UOLSE_VWorW,FOL_Portuguese_UOLSE_NWorNAA,FOL_Portuguese_UOLSE_Tot,FOL_Portuguese_NS,FOL_Portuguese_Tot,FOL_Russian_SEO,FOL_Russian_UOLSE_VWorW,FOL_Russian_UOLSE_NWorNAA,FOL_Russian_UOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_UOLSE_VWorW,FOL_Samoan_UOLSE_NWorNAA,FOL_Samoan_UOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_UOLSE_VWorW,FOL_Serbian_UOLSE_NWorNAA,FOL_Serbian_UOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipin_SEO,FOL_SAL_Filipin_UOLSE_VWorW,FOL_SAL_Filipin_UOLSE_NWorNAA,FOL_SAL_Filipin_UOLSE_Tot,FOL_SAL_Filipin_NS,FOL_SAL_Filipin_Tot,FOL_SAL_Indon_SEO,FOL_SAL_Indon_UOLSE_VWorW,FOL_SAL_Indon_UOLSE_NWorNAA,FOL_SAL_Indon_UOLSE_Tot,FOL_SAL_Indon_NS,FOL_SAL_Indon_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_UOLSE_VWorW,FOL_SAL_Tagalog_UOLSE_NWorNAA,FOL_SAL_Tagalog_UOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_UOLSE_VWorW,FOL_SAL_Oth_UOLSE_NWorNAA,FOL_SAL_Oth_UOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_UOLSE_VWorW,FOL_SAL_Tot_UOLSE_NWorNAA,FOL_SAL_Tot_UOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_UOLSE_VWorW,FOL_Spanish_UOLSE_NWorNAA,FOL_Spanish_UOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_UOLSE_VWorW,FOL_Tamil_UOLSE_NWorNAA,FOL_Tamil_UOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_UOLSE_VWorW,FOL_Thai_UOLSE_NWorNAA,FOL_Thai_UOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_UOLSE_VWorW,FOL_Turkish_UOLSE_NWorNAA,FOL_Turkish_UOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_UOLSE_VWorW,FOL_Vietnamese_UOLSE_NWorNAA,FOL_Vietnamese_UOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_UOLSE_VWorW,FOL_Oth_UOLSE_NWorNAA,FOL_Oth_UOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_UOLSE_VWorW,FOL_Tot_UOLSE_NWorNAA,FOL_Tot_UOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LUatH_NS_SEO,F_LUatH_NS_UOLSE_VWorW,F_LUatH_NS_UOLSE_NWorNAA,F_LUatH_NS_UOLSE_Tot,F_LUatH_NS_NS,F_LUatH_NS_Tot,F_Tot_SEO,F_Tot_UOLSE_VWorW,F_Tot_UOLSE_NWorNAA,F_Tot_UOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_UOLSE_VWorW,PSEO_UOLSE_NWorNAA,PSEO_UOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_UOLSE_VWorW,POL_Afrikaans_UOLSE_NWorNAA,POL_Afrikaans_UOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_UOLSE_VWorW,POL_Arabic_UOLSE_NWorNAA,POL_Arabic_UOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_UOLSE_VWorW,POL_AIndLng_UOLSE_NWorNAA,POL_AIndLng_UOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Canton_SEO,POL_CL_Canton_UOLSE_VWorW,POL_CL_Canton_UOLSE_NWorNAA,POL_CL_Canton_UOLSE_Tot,POL_CL_Canton_NS,POL_CL_Canton_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_UOLSE_VWorW,POL_CL_Mandarin_UOLSE_NWorNAA,POL_CL_Mandarin_UOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot
50502,0,110,..,3142,289,3433,27,3458,..,2529,326,2856,36,2891,..,482,52,532,5,533,..,42,17,60,0,60,..,194,54,246,0,246,..,1048,205,1253,13,1267,..,217,10,228,0,232,..,488,104,593,3,599,..,447,39,487,4,488,..,742,71,811,8,820,..,294,28,316,0,316,..,9,0,9,0,9,..,460,65,523,0,523,..,269,0,269,0,269,..,381,42,418,4,416,..,465,16,481,7,484,..,239,31,275,0,273,..,1351,86,1439,10,1446,..,820,81,896,11,909,..,163,17,178,0,175,..,367,70,439,0,437,..,89,38,125,3,133,..,1618,836,2462,14,2472,..,4499,884,5382,86,5470,..,25324,4673,30003,289,30287,..,561,109,666,4339,5005,71817,25887,4784,30672,4624,107110,140207,..,..,..,..,140207,..,580,4,593,9,595,..,2050,468,2517,18,2532,..,119,10,122,0,123,..,1845,595,2433,18,2457,..,3641,995,4647,36,4679
50503,0,64,..,2540,281,2819,23,2840,..,677,67,738,3,744,..,142,20,164,0,161,..,131,82,216,0,218,..,86,29,116,0,116,..,743,111,854,6,862,..,182,4,187,0,187,..,266,40,302,3,305,..,287,37,328,0,328,..,279,29,304,0,309,..,185,18,198,0,205,..,30,4,32,0,33,..,228,54,280,0,280,..,521,18,537,0,540,..,243,11,252,0,258,..,658,15,671,0,668,..,396,54,445,6,451,..,1812,93,1906,14,1917,..,490,60,553,0,555,..,156,14,166,3,170,..,363,52,414,5,421,..,38,3,43,0,43,..,1677,1116,2796,19,2809,..,3919,871,4786,65,4851,..,18912,3581,22495,174,22665,..,640,113,748,3545,4293,79029,19541,3697,23246,3717,105984,155783,..,..,..,..,155783,..,3119,39,3158,18,3172,..,1831,307,2143,9,2153,..,193,3,200,0,200,..,619,189,808,5,814,..,1321,386,1708,14,1724
50601,0,139,..,2368,255,2620,41,2666,..,171,16,190,3,190,..,75,13,88,0,86,..,31,8,39,0,39,..,105,45,154,3,153,..,9,0,10,0,10,..,738,58,797,5,803,..,83,15,100,0,100,..,56,0,58,0,58,..,60,3,67,0,67,..,51,12,66,0,66,..,34,0,33,0,33,..,38,0,34,0,38,..,378,14,394,5,400,..,277,22,303,5,311,..,534,24,563,3,562,..,293,19,313,4,315,..,1490,83,1570,19,1589,..,187,22,206,5,209,..,593,58,656,6,658,..,174,22,200,0,197,..,22,5,27,0,27,..,69,26,98,3,97,..,1939,311,2251,40,2293,..,10133,1243,11378,157,11534,..,241,42,282,2070,2350,33701,10376,1284,11655,2219,47583,66921,..,..,..,..,66921,..,529,12,542,0,543,..,453,42,492,4,500,..,132,0,136,3,138,..,412,63,475,4,483,..,1412,345,1762,34,1796
50602,0,53,..,1649,155,1803,25,1828,..,442,51,492,3,494,..,173,20,193,0,195,..,25,4,33,0,33,..,208,61,270,0,271,..,24,3,19,0,19,..,122,9,129,3,134,..,130,33,155,0,156,..,110,10,123,0,122,..,146,10,152,4,156,..,85,6,92,0,92,..,17,0,20,0,20,..,53,0,55,0,60,..,288,3,290,5,293,..,332,35,365,10,372,..,403,6,418,3,418,..,238,16,252,0,252,..,1257,62,1323,9,1331,..,272,36,310,6,312,..,76,6,81,0,85,..,211,56,264,0,263,..,47,26,67,0,67,..,345,92,439,4,444,..,1430,234,1659,31,1694,..,9462,1455,10917,132,11047,..,235,32,268,2026,2291,23798,9701,1486,11186,2152,37142,48899,..,..,..,..,48899,..,143,0,143,0,148,..,885,108,988,6,1001,..,88,7,86,0,90,..,850,183,1032,15,1045,..,2254,663,2917,28,2944
50603,0,175,..,3722,279,4005,28,4035,..,324,43,367,4,367,..,151,24,179,0,183,..,32,12,42,0,42,..,467,222,684,4,691,..,3,0,3,0,3,..,792,41,835,6,845,..,180,37,215,0,213,..,96,3,104,0,105,..,91,8,103,0,103,..,87,8,97,0,94,..,31,0,34,0,34,..,21,3,25,0,25,..,312,11,321,0,325,..,789,101,887,10,897,..,360,11,372,5,375,..,401,22,427,7,434,..,1862,142,2008,18,2024,..,198,23,220,0,220,..,617,42,657,3,666,..,207,41,241,0,246,..,182,65,243,6,246,..,307,101,408,0,407,..,2039,264,2308,47,2352,..,17830,2946,20776,189,20962,..,350,53,400,1914,2314,26467,18180,3000,21179,2104,49742,52839,..,..,..,..,52839,..,234,0,240,0,237,..,1218,215,1434,6,1448,..,79,0,78,6,85,..,2562,595,3156,20,3181,..,7318,2041,9361,102,9457
50604,0,202,..,3937,422,4358,40,4395,..,316,40,353,3,356,..,101,21,122,0,122,..,130,57,187,0,187,..,228,106,333,0,338,..,10,0,10,0,10,..,602,29,634,8,641,..,245,80,327,0,324,..,87,13,98,0,100,..,56,9,62,0,66,..,66,9,78,0,75,..,43,0,43,0,43,..,58,18,76,0,71,..,687,18,705,3,704,..,884,130,1013,7,1022,..,973,38,1011,5,1021,..,667,67,731,0,735,..,3210,255,3463,15,3482,..,203,22,228,0,228,..,842,98,937,4,945,..,266,57,323,4,320,..,120,38,160,5,159,..,257,106,368,0,372,..,3408,969,4381,65,4443,..,18917,3835,22747,206,22953,..,408,113,521,2842,3355,36568,19324,3940,23268,3052,62887,73536,..,..,..,..,73536,..,444,4,446,6,451,..,1930,299,2226,15,2246,..,156,6,167,0,169,..,1440,402,1842,16,1851,..,4401,1803,6203,74,6278
50605,0,28,..,458,42,496,8,499,..,276,35,308,0,311,..,52,3,57,0,57,..,15,4,17,0,14,..,22,3,27,0,27,..,4,0,4,0,4,..,144,10,157,0,160,..,17,3,22,0,22,..,47,0,54,0,54,..,26,5,31,0,30,..,41,6,43,0,43,..,13,0,12,0,12,..,27,0,26,0,26,..,149,12,162,0,161,..,102,6,106,3,106,..,188,7,197,0,198,..,91,6,99,0,105,..,529,29,564,5,567,..,52,7,61,0,61,..,74,7,81,0,81,..,124,18,145,0,146,..,7,3,16,0,16,..,39,9,49,0,49,..,751,136,889,13,907,..,3524,423,3942,43,3984,..,101,4,104,1017,1123,24550,3622,434,4052,1057,29654,48865,..,..,..,..,48865,..,186,3,195,0,195,..,130,10,142,4,144,..,60,0,60,0,61,..,148,34,185,0,187,..,485,119,602,10,610
50606,0,7,..,392,35,424,6,432,..,35,3,37,0,37,..,10,0,10,0,10,..,9,0,9,0,9,..,3,3,11,0,11,..,0,0,0,0,0,..,61,7,66,0,66,..,19,4,20,0,20,..,13,0,13,0,13,..,22,0,21,0,21,..,3,0,3,0,3,..,7,3,7,0,7,..,8,0,8,0,8,..,63,0,65,0,65,..,28,5,33,0,33,..,70,9,79,0,79,..,26,4,30,0,30,..,192,15,204,0,204,..,33,5,40,0,40,..,39,6,46,0,42,..,29,0,28,0,28,..,0,0,0,0,0,..,12,12,24,0,24,..,465,42,506,7,517,..,1642,165,1806,24,1831,..,69,7,76,554,631,13674,1712,173,1884,580,16138,26955,..,..,..,..,26955,..,251,6,257,0,257,..,40,3,44,0,44,..,19,0,25,0,25,..,27,11,38,0,38,..,105,23,123,0,127
50607,5,48,..,392,23,418,5,419,..,199,10,206,5,212,..,92,23,118,0,117,..,4,7,10,0,10,..,89,24,111,0,111,..,13,0,13,0,13,..,55,0,52,0,50,..,150,19,169,0,169,..,64,8,71,0,71,..,65,8,74,0,72,..,38,8,44,0,50,..,0,0,0,0,0,..,23,0,27,0,25,..,46,0,46,0,48,..,245,21,273,4,271,..,64,5,65,0,65,..,78,6,83,0,86,..,435,29,465,3,471,..,171,8,181,4,185,..,64,0,63,0,63,..,94,18,113,0,109,..,24,9,32,0,32,..,116,34,151,0,151,..,494,66,556,19,578,..,4195,517,4713,54,4765,..,78,16,94,995,1089,16321,4277,533,4808,1050,22177,32350,..,..,..,..,32350,..,119,0,123,4,121,..,266,36,297,3,304,..,34,0,34,4,37,..,566,66,632,7,639,..,1354,248,1602,15,1618
50701,0,57,..,1027,84,1117,12,1126,..,1077,136,1215,9,1225,..,159,14,174,0,174,..,9,0,10,0,10,..,155,69,229,0,228,..,15,3,17,0,17,..,276,23,301,0,301,..,177,20,198,0,205,..,164,17,187,0,187,..,640,132,771,8,779,..,139,13,155,0,155,..,11,5,13,0,13,..,350,81,424,0,429,..,473,15,485,4,487,..,337,25,366,4,373,..,718,45,764,0,762,..,205,4,212,3,219,..,1736,89,1825,12,1838,..,513,51,563,3,564,..,128,10,139,3,140,..,185,44,228,0,228,..,20,6,30,0,30,..,153,52,199,3,203,..,1312,137,1444,41,1482,..,11512,1630,13144,143,13286,..,283,46,329,1979,2314,43177,11798,1680,13473,2121,58771,85716,..,..,..,..,85716,..,534,11,545,8,550,..,366,33,395,6,403,..,114,4,115,0,115,..,663,146,808,7,817,..,2188,697,2890,39,2934
50702,0,0,..,34,0,37,0,37,..,495,145,644,0,647,..,72,5,78,0,78,..,5,0,5,0,5,..,12,0,15,0,15,..,6,0,11,0,11,..,3,0,3,0,3,..,30,0,27,0,26,..,49,5,55,0,55,..,120,39,157,0,159,..,26,3,34,0,34,..,0,0,0,0,0,..,35,10,44,0,44,..,16,0,15,0,15,..,42,3,47,0,47,..,41,0,42,0,42,..,21,0,21,0,21,..,120,9,128,0,128,..,168,23,190,3,190,..,4,0,4,0,4,..,39,5,47,0,46,..,14,0,14,0,14,..,17,5,27,0,27,..,332,30,364,3,366,..,2249,341,2592,25,2612,..,60,12,72,1004,1078,16895,2307,356,2662,1027,20592,32872,..,..,..,..,32872,..,42,0,42,0,42,..,34,0,35,0,35,..,29,3,31,0,32,..,45,6,51,0,51,..,123,37,158,0,158
50703,0,27,..,886,106,994,19,1011,..,72,10,78,0,79,..,45,7,57,0,57,..,14,0,14,0,14,..,57,29,86,0,92,..,7,0,7,0,7,..,120,11,128,0,132,..,20,6,22,0,22,..,23,0,25,0,25,..,66,10,79,0,81,..,36,3,41,0,41,..,27,0,27,0,27,..,61,14,71,0,75,..,458,17,479,5,485,..,95,6,104,3,101,..,716,36,759,8,764,..,166,3,173,0,173,..,1438,75,1507,17,1523,..,126,18,146,0,146,..,72,8,80,0,80,..,95,13,114,0,111,..,0,0,0,0,0,..,46,17,60,0,67,..,761,62,825,19,843,..,4548,496,5043,68,5113,..,99,15,109,938,1051,16219,4642,508,5155,1009,22379,32453,..,..,..,..,32453,..,227,0,230,4,232,..,146,22,166,0,166,..,67,0,67,0,69,..,136,36,168,3,169,..,295,104,393,7,400
50704,0,55,..,841,41,882,6,887,..,621,55,680,8,683,..,186,15,199,0,201,..,16,4,20,0,20,..,249,97,343,3,348,..,23,4,26,0,26,..,134,10,143,0,143,..,343,30,372,3,375,..,100,5,108,0,107,..,194,14,209,6,205,..,113,19,129,0,129,..,9,0,9,0,9,..,93,6,93,0,93,..,109,0,112,0,111,..,837,111,948,4,950,..,133,4,134,0,134,..,139,6,148,0,148,..,1218,125,1347,5,1350,..,329,20,350,6,354,..,229,11,240,0,241,..,171,38,205,0,210,..,24,0,26,0,26,..,178,28,208,0,208,..,758,74,830,13,846,..,10413,1290,11708,89,11790,..,231,21,252,1583,1834,41585,10643,1311,11952,1667,55210,80696,..,..,..,..,80696,..,317,3,324,0,324,..,443,25,463,3,462,..,19,0,21,0,21,..,1836,312,2150,14,2163,..,4250,765,5019,32,5050
50705,0,7,..,394,45,435,4,439,..,160,6,169,0,167,..,88,11,100,0,97,..,15,0,14,0,14,..,47,10,55,0,55,..,18,0,19,0,19,..,50,0,51,0,51,..,26,0,26,0,26,..,69,6,67,0,72,..,142,17,159,0,159,..,78,4,88,0,88,..,39,4,40,0,40,..,154,34,189,0,190,..,231,6,232,0,234,..,164,12,173,0,174,..,357,15,371,0,375,..,141,7,148,0,154,..,895,32,925,3,933,..,220,22,242,3,250,..,62,0,65,0,65,..,283,48,333,0,336,..,13,3,17,0,19,..,122,45,163,5,174,..,1296,130,1433,35,1470,..,5461,549,6013,73,6083,..,262,26,283,3032,3321,59190,5721,574,6295,3106,68591,116738,..,..,..,..,116738,..,965,20,985,9,993,..,201,19,219,6,222,..,135,3,137,0,143,..,101,37,135,0,135,..,359,93,456,4,460
50901,0,7,..,44,5,48,0,53,..,108,9,118,5,120,..,24,3,25,0,25,..,0,0,0,0,0,..,6,0,6,0,6,..,4,0,4,0,4,..,24,0,28,0,28,..,8,6,13,0,13,..,29,0,36,0,36,..,8,0,11,3,11,..,13,0,13,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,155,12,168,0,168,..,53,5,57,0,57,..,164,7,172,0,172,..,120,38,162,3,167,..,497,61,558,5,562,..,26,0,32,0,32,..,14,0,14,0,14,..,59,7,71,0,71,..,0,0,0,0,0,..,34,9,42,0,42,..,414,151,562,6,572,..,1826,293,2123,23,2146,..,75,11,85,1954,2039,26863,1901,308,2213,1977,31049,53100,..,..,..,..,53100,..,336,10,341,0,346,..,10,4,17,0,17,..,58,0,61,0,61,..,46,19,57,0,57,..,119,43,155,0,155
50902,0,0,..,49,13,62,0,62,..,53,4,54,0,55,..,6,4,10,0,10,..,7,0,7,0,7,..,9,0,11,0,11,..,4,0,4,0,4,..,35,8,42,0,44,..,0,0,0,0,0,..,28,4,35,0,35,..,9,0,9,0,9,..,11,0,11,0,11,..,0,0,0,0,0,..,10,5,10,0,10,..,97,6,103,5,113,..,21,0,21,0,27,..,127,3,129,0,129,..,33,0,33,0,42,..,280,8,292,11,301,..,22,3,30,0,30,..,9,0,9,0,9,..,44,17,52,0,52,..,0,0,0,0,0,..,19,18,40,4,46,..,276,31,305,8,310,..,1233,154,1385,32,1421,..,61,9,68,2563,2629,23015,1295,158,1452,2594,27059,47076,..,..,..,..,47076,..,224,6,228,0,228,..,33,3,36,4,35,..,121,4,128,5,127,..,22,7,35,0,35,..,101,51,149,4,155
50903,0,0,..,18,4,23,0,23,..,22,5,24,0,24,..,0,0,4,0,4,..,0,0,3,0,3,..,3,0,7,0,7,..,0,0,0,0,0,..,14,0,14,0,14,..,0,0,0,0,0,..,8,0,8,0,8,..,4,0,4,0,4,..,3,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,51,0,52,0,52,..,7,0,8,0,8,..,53,3,51,0,51,..,3,0,7,0,7,..,113,8,122,0,122,..,6,0,6,0,6,..,6,0,5,0,5,..,5,4,10,0,15,..,0,0,0,0,0,..,3,5,11,0,11,..,89,8,97,3,102,..,435,40,468,7,472,..,18,9,25,955,981,7989,455,45,499,959,9448,16411,..,..,..,..,16411,..,125,0,128,3,131,..,4,0,4,0,4,..,40,0,43,0,43,..,11,0,11,0,11,..,25,6,36,0,36
51001,0,0,..,58,4,66,0,67,..,58,4,63,0,63,..,21,7,23,0,23,..,6,0,7,0,7,..,6,0,7,0,7,..,0,0,0,0,0,..,24,0,24,0,24,..,5,0,5,0,5,..,8,0,7,0,7,..,12,0,12,0,12,..,6,0,6,0,6,..,3,0,3,0,3,..,0,0,0,0,0,..,65,0,65,0,69,..,11,0,15,0,15,..,64,0,64,0,64,..,19,0,16,0,16,..,160,3,163,0,164,..,96,4,100,0,98,..,8,0,8,0,8,..,62,13,77,0,75,..,5,0,5,0,5,..,26,8,34,0,34,..,2472,166,2638,77,2712,..,3432,229,3661,91,3752,..,180,91,274,2477,2754,11275,3612,323,3937,2570,17780,22253,..,..,..,..,22253,..,47,0,47,0,47,..,16,7,21,0,21,..,4479,341,4821,157,4978,..,57,11,65,0,65,..,127,18,144,4,150
51002,0,7,..,105,19,121,0,126,..,13,0,13,0,13,..,4,0,7,0,7,..,0,0,0,0,0,..,9,0,12,0,12,..,8,0,8,0,8,..,10,0,10,0,10,..,7,0,13,0,13,..,10,0,10,0,10,..,22,0,23,0,23,..,5,0,5,0,5,..,0,0,0,0,5,..,5,0,6,0,6,..,99,4,106,0,106,..,61,3,63,0,65,..,131,9,142,6,150,..,145,16,160,0,157,..,439,33,471,8,478,..,27,3,35,0,36,..,13,5,17,0,17,..,97,12,111,6,109,..,5,4,7,0,7,..,28,0,32,0,32,..,808,67,881,14,895,..,1848,175,2025,31,2049,..,106,8,113,1584,1695,7209,1949,179,2130,1615,10955,16293,..,..,..,..,16293,..,131,0,134,0,134,..,43,4,46,0,46,..,1184,122,1313,14,1328,..,24,4,30,0,30,..,108,13,122,0,125
51003,0,12,..,161,11,174,3,174,..,13,0,13,0,13,..,16,0,16,0,16,..,5,3,5,0,5,..,7,0,12,0,12,..,8,4,10,0,10,..,12,0,16,0,16,..,4,0,4,0,4,..,8,0,8,0,11,..,19,0,19,0,19,..,9,0,9,0,9,..,8,0,8,0,8,..,8,0,8,0,8,..,108,3,106,0,106,..,46,4,49,0,49,..,134,4,138,0,140,..,28,0,25,0,25,..,317,11,327,0,326,..,36,0,36,0,37,..,16,0,16,0,16,..,111,20,137,0,137,..,5,0,5,0,5,..,22,5,30,0,30,..,570,30,602,6,611,..,1637,119,1756,18,1775,..,92,6,100,1938,2035,9448,1730,125,1859,1953,13262,20757,..,..,..,..,20757,..,131,3,133,0,134,..,38,5,45,0,44,..,660,19,677,13,692,..,35,0,38,0,37,..,159,30,187,0,190
51101,0,0,..,21,3,25,0,25,..,10,4,10,0,10,..,0,0,0,0,0,..,0,0,6,0,6,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,3,6,0,6,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,25,0,28,0,28,..,7,0,7,0,7,..,10,0,10,0,10,..,0,0,0,0,0,..,42,3,43,0,43,..,12,0,14,0,14,..,4,0,4,0,4,..,26,3,34,0,34,..,0,0,0,0,0,..,11,0,11,0,11,..,77,3,83,0,82,..,374,20,390,4,398,..,27,0,29,722,758,6724,401,28,425,727,7881,13572,..,..,..,..,13572,..,131,0,132,0,131,..,7,0,7,0,7,..,32,0,32,0,32,..,15,3,14,0,13,..,18,4,21,0,21
51102,0,0,..,13,0,13,0,11,..,20,0,23,0,23,..,12,4,16,0,16,..,0,0,0,0,0,..,6,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,30,8,37,0,41,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,14,0,14,0,15,..,7,0,8,0,8,..,15,0,17,0,17,..,10,7,19,0,19,..,48,13,56,0,55,..,38,0,38,0,36,..,3,0,3,0,3,..,10,6,11,0,11,..,0,0,0,0,0,..,45,39,86,0,86,..,93,3,96,5,97,..,418,89,504,7,516,..,17,0,16,615,630,3434,430,90,521,623,4578,7157,..,..,..,..,7157,..,12,0,14,0,14,..,0,0,0,0,0,..,50,0,47,0,47,..,0,4,5,0,5,..,45,10,48,0,52
51103,0,23,..,192,22,218,0,220,..,40,4,39,0,39,..,4,0,3,0,3,..,4,0,7,0,7,..,8,8,13,0,15,..,0,0,0,0,0,..,21,0,23,0,25,..,19,3,20,0,20,..,7,0,3,0,6,..,30,8,37,0,37,..,14,3,17,0,17,..,28,0,35,0,35,..,6,0,6,0,6,..,146,0,147,0,147,..,39,4,39,0,41,..,188,7,188,4,196,..,47,0,46,0,52,..,421,9,424,3,430,..,46,4,48,0,48,..,18,0,21,0,21,..,117,21,139,0,139,..,4,0,4,0,4,..,25,10,36,0,36,..,1211,74,1288,21,1306,..,2607,189,2793,38,2831,..,122,17,143,1946,2084,12708,2728,206,2939,1980,17624,27246,..,..,..,..,27246,..,334,3,339,0,339,..,56,0,54,0,54,..,1441,95,1537,26,1565,..,18,7,20,0,20,..,178,38,212,0,216
51104,0,0,..,88,12,100,0,100,..,80,11,92,0,92,..,13,0,13,0,13,..,6,0,6,0,6,..,4,0,4,0,4,..,7,0,4,0,4,..,73,4,74,0,73,..,0,0,0,0,0,..,7,0,7,0,7,..,19,3,19,0,19,..,9,0,5,0,5,..,3,0,3,0,3,..,3,0,3,0,3,..,100,0,98,0,98,..,52,0,56,0,56,..,114,5,119,0,120,..,149,36,183,0,186,..,413,44,456,3,459,..,22,0,22,0,22,..,5,0,5,0,5,..,83,20,109,0,109,..,0,0,0,0,0,..,64,30,95,0,93,..,405,31,434,10,442,..,1716,194,1906,22,1932,..,120,5,130,2835,2963,22200,1837,199,2038,2854,27096,44652,..,..,..,..,44652,..,304,6,305,3,311,..,38,8,44,0,50,..,351,22,375,10,377,..,31,5,38,0,37,..,115,43,157,0,159
59797,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,19,25,29,7,0,7,19,58,232,..,..,..,..,232,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
