SA3_CODE_2021,NegNil_inc_Emp_WFT,NegNil_inc_Emp_WPT,NegNil_inc_Emp_AW,NegNil_inc_E_T,NegNil_inc_UnE_lfw_FTW,NegNil_inc_UnE_lfw_PTW,NegNil_inc_UnE_lfw_Tot,NegNil_inc_T_LF,NegNil_inc_Notin_LF,NegNil_inc_LF_sta_NS,NegNil_inc_Tot,I_1_149_Emp_WFT,I_1_149_Emp_WPT,I_1_149_Emp_AW,I_1_149_E_T,I_1_149_UnE_lfw_FTW,I_1_149_UnE_lfw_PTW,I_1_149_UnE_lfw_Tot,I_1_149_T_LF,I_1_149_Notin_LF,I_1_149_LF_sta_NS,I_1_149_Tot,I_150_299_Emp_WFT,I_150_299_Emp_WPT,I_150_299_Emp_AW,I_150_299_E_T,I_150_299_UnE_lfw_FTW,I_150_299_UnE_lfw_PTW,I_150_299_UnE_lfw_Tot,I_150_299_T_LF,I_150_299_Notin_LF,I_150_299_LF_sta_NS,I_150_299_Tot,I_300_399_Emp_WFT,I_300_399_Emp_WPT,I_300_399_Emp_AW,I_300_399_E_T,I_300_399_UnE_lfw_FTW,I_300_399_UnE_lfw_PTW,I_300_399_UnE_lfw_Tot,I_300_399_T_LF,I_300_399_Notin_LF,I_300_399_LF_sta_NS,I_300_399_Tot,I_400_499_Emp_WFT,I_400_499_Emp_WPT,I_400_499_Emp_AW,I_400_499_E_T,I_400_499_UnE_lfw_FTW,I_400_499_UnE_lfw_PTW,I_400_499_UnE_lfw_Tot,I_400_499_T_LF,I_400_499_Notin_LF,I_400_499_LF_sta_NS,I_400_499_Tot,I_500_649_Emp_WFT,I_500_649_Emp_WPT,I_500_649_Emp_AW,I_500_649_E_T,I_500_649_UnE_lfw_FTW,I_500_649_UnE_lfw_PTW,I_500_649_UnE_lfw_Tot,I_500_649_T_LF,I_500_649_Notin_LF,I_500_649_LF_sta_NS,I_500_649_Tot,I_650_799_Emp_WFT,I_650_799_Emp_WPT,I_650_799_Emp_AW,I_650_799_E_T,I_650_799_UnE_lfw_FTW,I_650_799_UnE_lfw_PTW,I_650_799_UnE_lfw_Tot,I_650_799_T_LF,I_650_799_Notin_LF,I_650_799_LF_sta_NS,I_650_799_Tot,I_800_999_Emp_WFT,I_800_999_Emp_WPT,I_800_999_Emp_AW,I_800_999_E_T,I_800_999_UnE_lfw_FTW,I_800_999_UnE_lfw_PTW,I_800_999_UnE_lfw_Tot,I_800_999_T_LF,I_800_999_Notin_LF,I_800_999_LF_sta_NS,I_800_999_Tot,I_1000_1249_Emp_WFT,I_1000_1249_Emp_WPT,I_1000_1249_Emp_AW,I_1000_1249_E_T,I_1000_1249_UnE_lfw_FTW,I_1000_1249_UnE_lfw_PTW,I_1000_1249_UnE_lfw_Tot,I_1000_1249_T_LF,I_1000_1249_Notin_LF,I_1000_1249_LF_sta_NS,I_1000_1249_Tot,I_1250_1499_Emp_WFT,I_1250_1499_Emp_WPT,I_1250_1499_Emp_AW,I_1250_1499_E_T,I_1250_1499_UnE_lfw_FTW,I_1250_1499_UnE_lfw_PTW,I_1250_1499_UnE_lfw_Tot,I_1250_1499_T_LF,I_1250_1499_Notin_LF,I_1250_1499_LF_sta_NS,I_1250_1499_Tot,I_1500_1749_Emp_WFT,I_1500_1749_Emp_WPT,I_1500_1749_Emp_AW,I_1500_1749_E_T,I_1500_1749_UnE_lfw_FTW,I_1500_1749_UnE_lfw_PTW,I_1500_1749_UnE_lfw_Tot,I_1500_1749_T_LF,I_1500_1749_Notin_LF,I_1500_1749_LF_sta_NS,I_1500_1749_Tot,I_1750_1999_Emp_WFT,I_1750_1999_Emp_WPT,I_1750_1999_Emp_AW,I_1750_1999_E_T,I_1750_1999_UnE_lfw_FTW,I_1750_1999_UnE_lfw_PTW,I_1750_1999_UnE_lfw_Tot,I_1750_1999_T_LF,I_1750_1999_Notin_LF,I_1750_1999_LF_sta_NS,I_1750_1999_Tot,I_2000_2499_Emp_WFT,I_2000_2499_Emp_WPT,I_2000_2499_Emp_AW,I_2000_2499_E_T,I_2000_2499_UnE_lfw_FTW,I_2000_2499_UnE_lfw_PTW,I_2000_2499_UnE_lfw_Tot,I_2000_2499_T_LF,I_2000_2499_Notin_LF,I_2000_2499_LF_sta_NS,I_2000_2499_Tot,I_2500_2999_Emp_WFT,I_2500_2999_Emp_WPT,I_2500_2999_Emp_AW,I_2500_2999_E_T,I_2500_2999_UnE_lfw_FTW,I_2500_2999_UnE_lfw_PTW,I_2500_2999_UnE_lfw_Tot,I_2500_2999_T_LF,I_2500_2999_Notin_LF,I_2500_2999_LF_sta_NS,I_2500_2999_Tot,I_3000_3499_Emp_WFT,I_3000_3499_Emp_WPT,I_3000_3499_Emp_AW,I_3000_3499_E_T,I_3000_3499_UnE_lfw_FTW,I_3000_3499_UnE_lfw_PTW,I_3000_3499_UnE_lfw_Tot,I_3000_3499_T_LF,I_3000_3499_Notin_LF,I_3000_3499_LF_sta_NS,I_3000_3499_Tot,I_3500_3999_Emp_WFT,I_3500_3999_Emp_WPT,I_3500_3999_Emp_AW,I_3500_3999_E_T,I_3500_3999_UnE_lfw_FTW,I_3500_3999_UnE_lfw_PTW,I_3500_3999_UnE_lfw_Tot,I_3500_3999_T_LF,I_3500_3999_Notin_LF,I_3500_3999_LF_sta_NS,I_3500_3999_Tot,I_4000more_Emp_WFT,I_4000more_Emp_WPT,I_4000more_Emp_AW,I_4000more_E_T,I_4000more_UnE_lfw_FTW,I_4000more_UnE_lfw_PTW,I_4000more_UnE_lfw_Tot,I_4000more_T_LF,I_4000more_Notin_LF,I_4000more_LF_sta_NS,I_4000more_Tot,Part_inc_sta_Emp_WFT,Part_inc_sta_Emp_WPT,Part_inc_sta_Emp_AW,Part_inc_sta_E_T,Part_inc_sta_UnE_lfw_FTW,Part_inc_sta_UnE_lfw_PTW,Part_inc_sta_UnE_lfw_Tot,Part_inc_sta_T_LF,Part_inc_sta_Notin_LF,Part_inc_sta_LF_sta_NS,Part_inc_sta_Tot,All_inc_NS_Emp_WFT,All_inc_NS_Emp_WPT
50502,5,3,7,9,10,11,20,29,99,3,131,0,10,0,13,0,4,6,17,22,0,43,5,19,0,22,12,16,24,45,65,0,111,0,42,0,48,14,12,29,76,113,0,186,7,68,7,84,15,25,41,121,227,3,349,20,155,10,182,25,40,60,243,290,0,534,56,230,21,302,22,23,42,348,242,0,587,131,256,20,409,17,19,42,449,374,4,829,224,272,14,513,8,12,19,536,315,5,854,298,234,15,543,16,6,21,566,227,0,789,277,142,9,441,10,3,12,450,175,0,630,270,107,18,403,0,0,4,404,140,3,548,537,183,26,747,5,5,9,750,174,4,924,215,67,13,298,0,7,6,311,86,0,397,172,50,11,233,0,0,0,235,34,0,263,56,19,3,76,0,0,0,77,28,0,104,256,53,9,312,0,0,3,309,55,0,371,240,132,24,389,11,9,23,412,176,13,602,8,6
50503,3,4,6,9,8,15,25,33,140,3,179,3,11,0,11,4,5,4,17,27,0,48,4,28,0,31,12,6,24,54,60,0,113,5,53,6,70,24,14,33,102,128,3,234,3,83,10,98,29,42,69,163,227,0,393,22,227,25,271,38,58,90,362,369,4,735,69,321,21,416,16,34,47,467,370,4,837,202,343,29,575,20,25,43,619,378,3,998,346,335,29,710,28,11,40,751,348,0,1099,378,284,27,693,11,16,28,719,224,0,946,365,181,25,571,11,0,13,585,174,0,759,359,121,17,497,4,5,9,503,108,0,618,594,187,36,824,17,15,29,846,163,7,1018,257,74,21,356,5,10,16,369,81,0,448,169,54,16,232,0,0,4,235,32,0,271,82,11,0,105,3,0,3,103,26,0,136,143,25,9,171,7,4,11,180,28,0,212,294,172,35,503,14,11,26,529,207,14,748,10,8
50601,0,0,0,4,3,3,8,11,61,0,75,0,7,0,3,3,3,7,8,9,0,20,0,15,0,8,3,11,11,25,35,0,57,3,23,0,27,13,8,19,46,50,0,102,3,30,3,34,13,20,31,65,133,0,197,7,79,7,95,22,30,54,151,208,0,356,36,117,11,160,18,16,34,198,175,0,367,86,138,7,238,12,7,23,257,199,3,459,188,126,14,330,4,12,18,349,172,0,524,157,124,10,290,12,18,28,322,115,0,436,158,49,11,226,9,7,16,234,68,4,306,144,48,10,205,3,0,6,208,57,0,269,220,59,12,299,5,7,8,301,85,3,389,90,22,3,117,5,3,6,120,45,0,167,70,19,3,96,0,0,0,92,12,0,109,20,9,0,27,0,0,0,31,10,0,37,54,9,5,70,0,0,0,68,16,0,89,101,46,18,156,12,8,20,176,98,6,283,6,3
50602,0,0,0,0,3,4,8,8,55,0,59,0,3,0,7,0,0,0,7,8,0,17,0,9,0,9,4,3,10,19,19,0,37,10,8,0,18,8,16,22,38,49,0,86,0,24,0,24,12,9,20,44,64,0,111,7,48,0,59,10,12,26,84,97,0,180,20,68,8,100,14,7,21,116,107,0,223,45,73,5,121,8,12,20,139,125,0,267,66,74,4,147,3,4,10,155,108,0,263,103,61,5,168,7,6,12,182,82,0,265,77,49,6,132,3,0,3,136,62,0,196,75,29,6,114,3,3,8,119,45,0,164,185,36,3,226,4,0,4,227,67,0,295,66,24,3,93,0,0,0,97,32,0,128,71,17,3,90,0,0,0,90,9,0,101,18,8,0,27,0,0,0,27,3,0,28,81,9,3,91,0,5,5,89,13,0,108,67,32,13,108,4,5,6,110,58,6,177,0,0
50603,0,3,0,5,3,3,10,8,69,0,80,0,4,0,4,0,0,3,10,17,0,23,0,10,0,10,0,4,5,18,32,0,50,0,16,5,26,4,6,13,36,30,0,68,3,31,4,41,0,8,14,56,80,0,135,13,52,10,69,9,4,17,88,102,0,189,18,77,4,102,13,10,20,119,103,0,224,53,92,12,149,8,14,21,172,136,0,306,110,111,4,230,6,9,12,241,136,3,376,120,80,11,207,13,5,12,223,76,0,298,105,67,4,182,3,0,3,187,50,0,235,108,42,0,154,3,0,6,155,46,0,201,212,69,8,290,0,0,3,291,72,4,370,90,33,4,119,0,0,3,125,49,0,170,80,18,3,104,0,0,0,104,23,0,127,30,4,0,38,0,0,0,38,8,0,43,89,16,0,104,0,0,0,104,27,0,131,83,65,11,165,10,5,14,177,103,10,292,0,3
50604,0,3,6,8,10,10,16,25,98,0,117,0,0,0,4,3,4,3,8,21,0,28,0,8,0,13,7,5,15,31,52,0,80,3,25,4,31,17,18,34,74,87,0,160,5,55,5,72,10,11,21,91,172,0,269,17,111,14,144,18,28,53,196,219,0,415,44,137,15,196,23,22,42,239,215,0,454,125,137,18,273,10,18,19,296,242,0,544,177,147,10,340,12,12,25,361,196,0,563,208,141,17,363,18,4,22,380,176,5,562,157,76,8,241,7,6,9,252,98,0,354,148,60,14,221,5,4,5,230,90,0,320,290,101,16,407,4,5,9,417,105,0,530,131,37,6,177,3,0,4,180,55,0,239,111,24,5,137,0,5,7,143,27,4,168,35,10,5,54,0,0,0,54,11,0,65,62,16,0,71,4,3,3,80,27,0,108,130,71,26,229,14,6,20,245,129,13,381,6,4
50605,0,0,0,4,0,0,0,10,23,0,28,0,5,0,5,0,3,4,5,10,0,16,0,4,3,5,0,3,5,13,9,0,24,3,11,0,14,5,3,4,22,36,5,56,3,13,0,17,8,14,18,35,51,4,91,6,54,4,56,4,8,17,79,67,0,144,13,67,3,88,5,10,13,102,70,0,165,37,79,4,121,0,5,5,127,75,0,197,83,97,7,184,7,3,13,195,83,0,273,92,72,3,168,3,0,4,170,61,0,233,98,37,7,142,0,4,3,143,49,0,187,73,37,5,111,0,3,3,114,37,0,152,177,41,12,226,0,0,3,227,44,0,281,73,23,3,101,3,0,4,105,20,0,123,56,16,3,73,0,0,0,77,0,0,79,30,4,4,30,0,0,0,30,5,0,41,56,5,7,70,0,0,0,69,8,0,80,76,37,18,135,0,6,9,143,69,6,219,0,0
50606,0,3,0,4,0,0,0,4,12,0,21,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,5,8,0,18,5,5,0,12,8,0,8,17,13,0,31,0,10,0,15,0,4,3,18,29,0,49,4,23,4,28,4,9,9,37,36,0,79,6,41,7,62,3,3,5,66,53,0,110,28,52,5,84,3,4,3,91,37,0,122,52,45,7,98,6,3,8,107,37,0,146,61,20,0,83,0,4,4,88,20,0,105,41,15,4,63,0,0,4,67,18,0,87,34,10,3,46,4,0,0,47,12,0,61,61,23,0,83,0,0,0,88,20,0,110,26,19,6,52,0,0,0,52,6,0,58,25,4,0,28,0,0,0,29,0,0,33,10,0,0,5,0,0,0,5,9,0,15,12,0,0,22,0,0,0,20,11,0,26,36,16,0,62,0,0,0,56,29,6,85,6,0
50607,0,0,3,4,0,0,4,7,27,0,41,0,0,0,5,0,0,0,3,3,0,5,0,6,0,6,3,0,4,10,15,0,23,0,6,0,3,4,4,8,13,16,0,31,4,7,0,8,3,4,8,15,28,0,36,0,21,0,28,3,7,5,30,43,0,76,3,41,0,43,0,8,11,51,30,0,80,17,29,3,44,0,0,0,46,42,0,88,40,41,0,80,0,0,0,80,40,0,118,33,41,0,71,0,4,3,77,26,0,113,44,27,0,73,0,0,0,70,26,0,100,53,21,0,77,4,0,4,78,14,0,93,81,29,5,119,0,0,3,123,32,0,155,33,10,4,42,0,0,0,42,14,0,58,38,7,0,50,0,0,0,50,3,0,57,15,0,0,15,0,0,0,15,9,0,18,79,15,3,94,0,0,0,98,8,0,111,39,25,5,68,0,3,8,75,37,5,111,0,0
50701,0,3,0,5,4,7,4,11,45,0,58,0,8,0,12,5,0,8,12,24,0,37,0,9,3,17,11,9,13,26,31,0,59,3,21,0,28,3,12,18,46,69,0,110,3,49,0,58,4,7,9,72,118,0,193,9,100,9,121,11,27,32,154,155,0,310,30,150,12,192,6,17,25,216,126,0,351,86,165,22,275,7,11,15,285,202,0,493,149,206,6,363,7,3,13,377,155,3,533,176,130,10,315,3,8,17,335,115,0,453,185,110,15,313,7,8,18,324,84,0,408,187,65,6,257,6,4,9,263,59,0,324,334,101,22,455,12,0,8,460,90,0,553,140,46,5,193,4,5,3,197,46,0,246,113,31,4,151,0,0,0,154,21,0,175,52,12,3,72,0,0,0,73,8,0,78,100,20,10,124,0,0,0,126,20,0,148,150,82,25,255,6,5,12,263,120,5,385,6,3
50702,0,3,0,7,0,4,4,11,18,0,25,0,0,0,3,0,0,0,3,0,0,6,0,5,0,7,4,3,8,15,13,0,26,0,6,0,7,3,0,3,10,24,0,37,3,8,0,14,0,0,4,22,40,0,59,4,22,0,28,4,10,11,43,54,0,94,8,35,0,46,0,0,0,47,49,0,94,10,47,7,68,0,3,3,64,64,0,132,26,49,0,74,3,3,5,86,58,0,136,36,42,3,87,0,0,4,86,43,0,123,52,44,4,99,0,0,4,99,29,0,137,46,43,3,88,0,0,0,93,8,0,102,100,18,3,125,0,0,5,125,29,0,157,37,14,6,52,0,0,0,50,17,0,69,52,12,0,64,0,0,0,67,4,0,71,14,0,0,15,0,0,0,15,0,0,21,75,21,6,96,0,0,0,96,10,4,100,48,37,5,89,3,0,3,88,39,0,128,0,0
50703,0,0,0,0,0,3,7,7,25,0,32,0,0,0,5,0,0,0,6,6,0,12,0,7,0,5,0,7,6,12,17,0,34,0,10,0,10,7,5,15,28,42,0,71,4,15,0,19,9,15,24,41,68,0,109,4,42,9,56,9,21,28,87,129,0,215,20,69,3,101,9,11,16,113,102,0,213,46,78,5,134,6,3,10,144,107,0,248,83,73,3,165,5,0,9,167,94,0,262,83,52,15,146,6,9,6,158,73,0,226,102,17,5,122,6,0,8,130,36,0,166,71,22,0,93,0,0,4,94,32,0,130,102,30,7,144,0,0,0,149,32,0,178,45,17,0,60,0,0,0,61,12,0,77,26,4,0,32,0,0,0,36,15,0,45,13,8,8,24,0,0,0,20,7,0,24,22,8,0,28,0,0,0,28,11,0,36,50,37,19,108,0,6,6,110,56,0,169,5,0
50704,0,5,0,3,5,9,11,13,58,0,73,0,5,0,5,5,4,4,7,18,0,23,0,8,0,12,3,5,6,18,37,0,51,4,15,0,21,5,4,12,33,38,3,70,3,30,5,39,11,10,19,55,76,0,136,10,56,4,73,11,14,17,91,99,3,183,15,86,3,102,8,12,18,118,85,0,212,54,104,6,158,0,4,4,166,115,5,284,91,109,12,212,3,8,5,216,120,0,339,104,116,4,221,4,4,4,227,96,0,327,99,84,8,200,3,4,4,202,79,0,281,108,47,6,155,0,0,3,158,54,0,215,284,96,13,388,4,6,7,393,105,0,494,117,34,6,155,0,4,3,161,41,0,203,100,32,9,139,0,0,4,141,31,0,173,48,11,0,61,0,0,0,61,6,0,69,195,32,4,229,3,0,3,236,34,0,265,132,63,14,208,0,0,3,214,72,4,290,3,5
50705,0,7,9,11,4,5,8,26,101,4,125,0,11,0,15,0,4,8,21,17,0,39,4,20,4,25,11,8,16,39,61,0,97,7,27,4,33,12,18,28,59,95,0,156,8,51,8,58,12,25,38,96,171,4,275,22,163,15,207,34,38,69,272,325,0,599,46,248,20,311,25,23,49,367,240,0,608,128,249,22,400,15,13,31,429,277,6,712,211,217,23,447,18,8,28,482,246,3,726,244,161,21,421,10,4,12,434,149,0,585,240,84,18,347,0,10,8,359,114,0,471,221,63,15,304,6,5,5,309,74,0,385,317,86,24,436,5,0,10,445,94,0,541,145,37,12,195,3,7,11,204,64,0,269,108,14,11,133,0,3,0,137,21,0,157,42,10,4,63,0,0,0,63,11,0,65,88,23,9,117,0,0,0,122,16,0,138,181,89,24,296,15,11,23,316,163,3,482,12,4
50901,3,0,0,3,0,0,0,8,16,0,26,0,9,0,9,0,0,0,6,6,0,12,0,9,0,9,0,0,3,13,16,0,31,0,10,0,16,3,8,8,23,35,0,59,6,34,5,48,12,6,21,61,87,0,153,3,83,6,94,3,10,16,115,109,3,223,22,102,8,128,4,10,13,139,96,0,240,45,80,8,130,8,3,8,143,104,4,250,82,82,13,179,4,3,5,185,98,0,284,89,74,3,168,3,0,5,170,48,0,216,61,43,0,107,0,0,4,108,42,0,155,53,30,5,84,0,0,0,83,35,0,122,78,33,3,120,0,0,0,120,32,0,152,35,11,0,41,0,0,0,46,15,0,58,28,5,0,34,0,0,0,34,8,0,41,12,0,0,10,0,0,0,10,0,0,13,17,9,0,22,0,0,0,22,8,0,26,65,56,5,124,0,0,0,126,68,10,201,0,0
50902,0,0,0,4,4,0,5,5,18,0,23,0,3,0,3,0,0,0,6,5,0,8,0,3,0,5,9,3,10,13,9,0,22,3,8,0,7,3,3,9,16,28,0,45,4,17,6,24,3,8,7,35,68,3,101,10,45,3,58,4,16,22,79,92,0,177,19,46,0,73,7,0,9,80,76,0,163,30,64,14,112,3,0,8,113,106,3,225,60,48,8,116,6,6,7,129,70,0,200,64,42,3,111,3,0,3,110,57,0,175,55,19,7,77,0,0,5,83,35,0,118,35,19,3,54,4,0,3,63,21,0,81,63,28,3,95,0,0,0,96,23,0,119,29,12,0,44,0,0,0,44,15,0,56,19,5,0,24,0,0,0,30,6,0,32,8,0,0,7,0,0,0,7,3,0,14,21,5,5,27,0,0,0,29,6,3,39,55,40,9,109,0,6,6,110,63,0,170,3,3
50903,0,0,0,0,0,0,0,0,5,0,9,0,0,0,3,0,0,0,6,3,0,8,0,0,0,0,3,0,3,3,8,0,15,0,0,0,0,4,0,6,8,11,0,16,0,4,0,4,3,4,8,6,24,0,34,3,10,3,15,7,0,5,23,20,0,42,7,24,5,37,0,0,0,41,27,4,66,13,10,8,28,4,0,6,36,31,0,66,15,14,0,37,0,0,3,36,31,0,65,12,10,5,27,0,0,0,26,15,0,44,16,12,0,24,0,0,0,24,4,0,28,15,9,4,20,0,0,0,20,7,0,29,31,0,7,35,0,0,0,35,6,0,44,6,3,0,17,0,0,0,16,7,0,18,10,0,0,10,0,0,0,10,0,0,13,3,0,0,3,0,0,0,3,0,0,3,3,0,0,5,0,0,0,5,8,0,12,16,18,5,42,0,0,0,45,16,3,62,0,0
51001,0,0,0,0,0,0,0,4,20,0,18,0,0,0,0,0,0,0,0,12,0,16,6,11,3,12,0,0,7,22,100,0,123,0,9,0,14,8,7,11,25,103,3,133,6,16,0,17,0,6,3,26,116,0,139,5,26,5,36,5,4,12,45,95,0,138,11,31,3,48,0,4,11,52,100,4,156,23,32,3,54,6,6,9,65,88,0,153,37,31,7,70,4,0,10,84,61,0,145,52,17,3,68,0,0,3,74,46,0,120,55,15,0,71,0,0,0,73,13,0,89,39,14,0,57,0,0,0,57,19,0,71,89,14,3,111,0,0,0,111,23,0,129,23,3,0,32,0,0,0,32,6,0,40,20,4,6,30,0,0,0,30,0,0,32,5,0,4,11,0,0,0,11,0,0,10,10,4,3,19,0,0,0,20,8,0,25,53,24,11,83,0,8,8,88,81,13,184,0,6
51002,0,0,0,0,0,0,0,0,18,0,20,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,3,0,7,7,12,0,23,0,5,0,5,3,4,7,8,22,0,34,0,0,0,3,0,4,4,3,38,0,38,0,9,0,10,3,0,6,14,19,0,34,0,5,0,8,0,3,5,16,26,0,40,6,11,0,14,0,0,5,17,17,0,35,14,9,0,25,0,0,0,25,23,0,48,25,9,5,33,0,5,0,37,10,0,48,41,5,5,49,0,0,0,49,0,0,53,34,0,6,38,0,0,0,38,12,0,49,58,11,3,72,0,0,0,72,7,0,79,19,3,0,25,0,0,0,25,0,0,28,23,4,0,32,0,0,0,32,4,0,32,15,0,0,17,0,0,0,17,0,0,17,30,4,0,35,0,0,0,35,3,0,37,19,0,3,28,0,0,0,28,16,4,41,7,0
51003,0,0,0,0,0,0,5,5,9,0,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,5,10,0,12,0,0,0,0,4,0,4,3,16,0,17,0,7,0,4,0,3,3,9,13,0,25,0,9,0,11,4,0,5,16,15,0,30,5,12,0,20,0,0,0,20,13,0,27,12,14,0,21,0,0,0,22,6,0,34,20,10,0,27,0,0,0,30,6,0,41,17,12,4,27,0,0,0,27,11,0,37,36,6,0,44,0,0,0,47,6,0,56,35,4,6,46,0,0,0,48,6,0,52,55,12,6,76,0,0,0,75,0,0,80,12,4,0,20,0,0,0,20,6,0,23,39,9,0,50,0,0,0,50,0,0,50,15,0,0,15,0,0,0,15,0,0,15,34,0,0,41,0,0,0,41,6,0,45,19,11,6,35,0,0,0,35,6,0,42,0,0
51101,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,3,3,6,0,5,0,0,0,0,0,0,0,0,14,0,12,0,5,0,5,0,0,4,9,7,0,20,0,9,0,15,0,5,0,12,29,0,46,0,12,0,14,0,3,3,21,20,0,41,7,15,0,22,0,6,3,22,10,0,36,21,15,0,37,0,0,0,37,22,0,61,14,11,3,32,0,0,0,32,17,0,47,21,9,0,28,0,0,0,28,10,0,43,9,7,0,17,0,0,0,20,8,0,25,17,5,3,19,0,0,0,24,3,0,27,23,6,0,36,0,0,0,35,12,0,48,11,3,0,12,0,0,0,12,3,0,20,6,0,0,10,0,0,0,10,4,0,11,5,0,0,5,0,0,0,5,0,0,5,11,0,0,11,0,0,0,11,0,0,11,20,6,3,33,0,0,0,34,24,5,61,0,4
51102,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,4,0,10,0,3,0,3,0,0,7,10,6,0,12,0,5,0,12,0,0,5,11,14,0,21,0,8,0,12,0,0,0,16,13,0,25,0,11,3,15,0,0,3,12,15,0,26,15,10,0,16,0,0,4,20,8,0,32,15,10,0,23,0,0,0,27,13,0,38,9,0,0,11,0,0,0,11,6,0,20,5,0,0,9,0,0,0,9,9,0,20,10,0,0,8,0,0,0,8,3,0,13,14,4,0,14,0,0,0,14,3,0,23,14,0,0,12,0,0,0,12,3,0,16,0,0,0,0,0,0,0,0,3,0,3,4,0,0,4,0,0,0,4,0,0,4,7,0,0,7,0,0,0,7,0,0,4,14,8,0,26,0,0,0,20,8,0,31,0,0
51103,0,0,0,0,4,0,3,4,15,0,17,0,0,0,5,0,0,0,0,8,0,10,0,3,0,7,7,4,7,15,19,0,29,0,4,0,8,5,3,3,8,29,0,47,0,14,4,20,4,4,11,25,36,0,64,5,20,0,29,3,0,7,35,62,0,104,15,37,5,57,0,0,0,59,50,0,107,31,28,0,59,0,4,3,60,50,0,116,38,25,0,66,6,0,6,65,38,0,107,51,21,0,74,0,4,3,77,25,0,103,58,8,3,71,0,0,0,70,13,0,87,53,11,4,68,0,0,0,68,4,0,77,96,14,10,122,0,0,0,121,24,0,147,26,9,4,44,0,0,0,39,14,0,62,38,5,0,46,0,0,0,43,3,0,48,24,0,0,27,0,0,0,27,0,0,30,56,3,5,65,0,0,0,65,8,0,67,54,9,3,61,5,0,0,64,46,6,116,4,4
51104,0,0,0,0,0,0,3,3,31,0,37,0,0,0,5,0,0,0,5,13,0,22,0,7,0,10,3,5,11,17,40,0,58,0,11,0,17,13,10,18,33,42,3,78,0,22,0,24,8,9,20,47,80,0,128,6,58,6,71,6,13,23,93,99,0,189,19,83,3,107,3,7,11,120,89,0,208,39,70,4,120,5,4,7,122,118,0,245,73,76,10,156,4,3,6,162,83,0,248,66,43,4,118,5,3,10,125,45,0,170,72,41,10,113,3,4,5,116,31,0,156,72,16,3,99,0,0,0,97,24,0,121,104,17,11,129,0,0,5,131,34,0,170,47,16,6,68,0,0,0,68,22,0,87,36,8,5,47,0,0,0,47,8,0,51,15,4,0,23,6,0,6,24,3,0,27,26,3,0,26,0,0,0,29,5,0,34,70,39,3,116,10,0,12,123,69,8,196,0,0
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
