SA3_CODE_2021,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
50502,387,2125,10543,10996,8653,5584,1214,108,7,39613,1726,2063,2568,1784,1448,1667,1122,264,18,12665,59,109,404,381,235,291,97,19,0,1607,32,128,313,216,129,69,35,17,0,935,2211,4423,13826,13373,10467,7609,2471,405,28,54814,81,194,363,309,355,288,59,0,0,1637,386,170,153,79,82,107,62,10,0,1059,469,359,515,389,434,390,122,12,0,2691,2676,4781,14336,13761,10900,8004,2589,421,29,57509,2462,788,970,998,1265,2231,5486,4533,1879,20609,177,335,1142,984,696,485,343,298,185,4646,5315,5906,16452,15746,12859,10723,8413,5257,2093,82764,166,1810,7992,5861,5300,3366,587,28,0,25119,2083,2752,4761,5595,4436,3447,1317,142,9,24542,90,164,843,621,265,337,121,12,0,2459,28,90,229,127,109,75,22,12,0,686,2361,4813,13822,12209,10116,7225,2050,191,14,52801,57,99,234,250,204,123,14,0,0,973,386,151,255,303,197,189,39,3,0,1526,442,250,492,549,398,316,49,3,0,2504
50503,846,2930,8961,10633,9644,5913,958,43,5,39939,2094,1833,1733,1452,1418,1349,755,137,12,10780,79,141,472,442,461,388,101,9,0,2083,64,139,316,246,184,120,26,6,0,1106,3087,5046,11479,12763,11701,7779,1840,198,13,53908,193,377,465,340,321,287,31,3,0,2022,609,185,120,65,59,89,37,4,0,1161,802,565,584,400,374,373,74,10,0,3182,3883,5609,12066,13170,12081,8154,1907,213,12,57094,2948,874,944,876,1139,1916,4766,3140,877,17480,263,357,843,849,811,579,283,215,135,4332,7097,6846,13848,14889,14029,10647,6962,3570,1024,78914,386,2024,5233,5272,5882,3142,379,7,0,22326,2825,2628,4481,5843,4855,3276,835,52,4,24796,99,178,909,492,365,309,72,7,0,2437,64,95,212,161,134,87,25,8,0,779,3362,4919,10833,11768,11231,6822,1315,73,3,50335,141,207,266,211,232,145,16,0,0,1214,571,219,318,352,241,208,36,4,0,1937,707,422,580,560,476,351,49,0,0,3155
50601,367,1187,4281,5541,3633,2451,445,32,5,17936,694,665,791,720,559,583,334,75,0,4421,41,59,183,187,154,156,37,3,0,817,21,42,144,97,64,42,7,4,0,421,1125,1949,5407,6545,4409,3231,818,109,3,23594,90,139,287,202,175,114,25,0,0,1021,185,76,67,37,36,38,26,0,0,460,271,208,357,236,211,152,44,0,0,1483,1397,2164,5757,6777,4625,3382,860,109,3,25077,1174,356,518,470,576,915,2309,1380,369,8064,154,152,431,456,374,281,132,98,54,2135,2721,2667,6711,7707,5572,4577,3306,1589,426,35273,144,804,2475,2568,2083,1321,185,8,0,9587,983,917,2001,2615,1645,1266,396,25,0,9850,45,68,396,246,157,145,37,3,0,1096,19,50,95,67,54,29,5,4,4,325,1190,1845,4971,5496,3928,2757,627,41,9,20859,67,102,153,136,137,78,10,0,0,677,215,78,185,192,96,73,10,0,0,853,283,182,336,329,232,147,19,0,0,1535
50602,158,1061,4929,4267,2988,2034,413,24,0,15867,508,893,1339,701,503,533,342,56,5,4881,21,43,158,165,116,120,38,4,0,663,5,54,149,93,61,34,12,0,3,411,687,2050,6569,5227,3670,2724,800,87,8,21825,33,92,207,167,145,143,18,0,0,801,101,86,79,36,42,42,19,4,0,407,132,183,291,202,182,182,33,3,0,1211,822,2235,6861,5432,3849,2904,841,84,8,23038,689,386,540,444,506,936,1797,1130,406,6826,90,248,608,492,364,296,187,112,80,2478,1599,2868,8001,6363,4720,4138,2823,1330,499,32341,76,899,3465,2224,1875,1211,226,4,0,9977,633,1095,1985,1798,1208,971,357,28,0,8080,40,75,325,227,107,103,35,0,0,907,12,38,92,31,42,24,6,0,0,248,758,2112,5855,4286,3228,2297,625,38,0,19211,32,47,145,93,91,58,3,0,0,464,92,89,137,128,72,57,18,0,0,597,123,138,286,212,167,118,21,0,0,1059
50603,219,1195,4437,4812,3981,2590,531,35,0,17804,917,1648,1725,901,701,674,519,93,7,7188,28,64,137,118,118,150,46,7,0,679,15,108,195,83,85,37,12,11,4,543,1182,3017,6500,5921,4887,3463,1112,135,7,26220,48,123,211,178,194,138,24,0,0,920,228,194,117,45,39,43,26,0,0,697,278,318,328,220,233,178,50,0,0,1614,1457,3332,6834,6144,5124,3642,1163,137,7,27830,1518,767,691,479,578,1076,2633,1897,674,10308,87,231,531,365,282,220,129,152,127,2123,3056,4335,8055,6990,5985,4934,3918,2186,809,40263,83,868,2688,2505,2287,1456,246,12,0,10135,1174,1669,2188,2441,1928,1534,502,57,6,11503,44,90,290,206,112,143,41,5,0,933,13,67,111,63,41,33,8,0,0,336,1316,2696,5279,5209,4368,3165,795,72,6,22904,34,68,181,124,87,67,7,0,0,563,245,138,161,171,113,71,11,0,0,905,276,204,338,294,197,136,14,0,0,1467
50604,446,1679,4944,6667,5315,3426,686,28,4,23194,1096,1276,1275,1108,892,806,522,70,0,7050,49,58,176,212,180,193,78,0,0,959,27,85,221,164,117,83,14,6,0,727,1621,3101,6617,8157,6512,4507,1303,106,6,31927,109,231,339,304,230,181,30,0,0,1427,281,157,101,60,62,64,31,3,0,756,389,383,439,364,296,247,63,3,0,2182,2013,3486,7062,8518,6807,4749,1367,106,6,34109,1857,716,1156,1025,968,1304,3364,2140,600,13124,176,218,543,592,505,317,223,141,107,2824,4043,4420,8758,10134,8278,6373,4954,2388,717,50056,185,1022,2812,3100,3003,1756,282,7,0,12170,1309,1503,2334,2978,2317,1717,508,52,0,12717,47,96,332,266,151,167,41,4,0,1106,21,70,132,96,86,47,11,3,0,474,1563,2696,5611,6435,5561,3690,841,69,4,26460,75,126,185,188,163,101,11,0,0,852,318,164,208,235,159,121,13,0,0,1218,388,294,391,426,320,223,28,6,0,2067
50605,258,761,2084,2856,2785,2089,459,28,7,11316,555,470,397,354,363,450,365,73,11,3040,23,36,114,113,110,123,38,5,0,567,14,43,53,53,58,36,16,7,0,274,850,1307,2643,3369,3325,2698,882,114,16,15207,43,58,88,82,83,81,24,0,0,454,126,46,30,17,19,28,18,3,0,287,173,103,118,99,95,107,39,3,0,743,1019,1417,2767,3474,3420,2806,918,118,16,15948,773,213,171,205,305,536,1927,1485,467,6083,55,77,201,223,193,189,110,81,59,1197,1845,1705,3137,3904,3919,3531,2962,1686,539,23227,104,450,1228,1393,1687,1132,211,7,0,6213,747,626,954,1529,1283,1082,398,37,0,6657,34,42,193,144,128,135,35,5,0,719,17,28,39,41,40,12,8,3,0,182,903,1144,2415,3098,3131,2360,655,52,6,13769,32,40,38,57,48,45,0,0,0,253,142,29,59,65,52,38,14,0,0,396,173,64,100,122,101,76,10,0,0,652
50606,189,495,1584,1687,1398,960,164,7,5,6489,252,163,192,180,169,205,129,33,0,1322,18,22,91,100,78,80,25,3,0,407,17,16,36,37,30,23,11,0,0,175,471,699,1909,2003,1677,1263,328,42,4,8394,28,31,37,42,36,24,3,0,0,201,44,15,12,8,3,6,9,0,0,99,77,45,51,47,40,28,16,0,0,301,552,739,1959,2051,1713,1293,337,42,4,8690,367,89,180,211,219,309,693,430,99,2597,43,44,138,139,136,102,52,25,13,685,964,867,2276,2407,2067,1699,1081,500,113,11974,102,296,863,839,806,489,61,3,0,3452,447,317,812,831,654,485,133,11,0,3683,22,32,164,78,66,58,18,0,0,438,7,9,39,23,14,12,4,3,0,122,578,650,1879,1766,1542,1044,219,18,3,7699,28,24,26,25,20,13,0,0,0,141,66,13,47,37,30,24,0,0,0,219,92,42,74,66,48,46,0,0,0,358
50607,88,539,2085,2059,1807,1371,357,47,3,8350,415,688,517,304,239,308,370,84,3,2936,33,29,74,63,53,57,31,0,0,348,8,23,51,28,23,8,3,6,0,147,539,1284,2726,2455,2121,1740,768,133,8,11782,14,41,85,51,68,63,23,0,0,343,85,65,30,3,14,18,15,4,0,247,100,101,115,59,77,82,43,7,0,585,637,1388,2841,2516,2203,1829,805,140,8,12363,705,262,251,153,198,443,1357,891,357,4627,26,77,212,129,137,117,102,94,80,958,1370,1729,3307,2796,2538,2388,2263,1121,439,17954,34,485,1680,1104,1185,844,177,12,0,5515,485,784,822,1000,884,784,370,57,3,5187,21,54,150,131,48,67,21,5,0,496,6,9,30,26,9,17,8,0,0,109,550,1333,2683,2258,2127,1713,572,63,7,11304,4,22,53,40,37,30,5,0,0,194,57,58,47,53,32,48,19,0,0,313,69,80,98,92,69,76,25,0,0,503
50701,445,1549,5869,6630,5411,3467,655,33,0,24069,1044,1052,982,815,704,780,502,61,0,5941,39,81,254,249,233,210,70,4,0,1148,25,54,131,128,81,50,15,3,0,485,1552,2732,7240,7824,6435,4502,1236,108,4,31642,77,162,211,182,184,137,20,0,0,973,234,126,78,37,44,65,32,3,0,614,317,291,289,215,221,202,48,4,0,1587,1871,3025,7533,8039,6654,4711,1285,110,4,33232,1274,425,496,484,663,1098,2868,1947,597,9844,109,180,505,525,383,264,184,155,89,2387,3256,3626,8536,9047,7706,6072,4332,2210,684,45466,188,1235,3820,3234,3206,1867,269,4,0,13829,1435,1496,2625,3488,2648,1991,559,53,3,14300,41,87,544,358,193,199,41,3,0,1470,28,53,96,63,61,52,14,4,6,369,1692,2870,7088,7140,6107,4119,880,63,7,29973,39,73,144,110,102,70,9,0,0,543,272,113,150,167,129,100,14,0,0,957,309,186,293,281,237,169,29,0,0,1500
50702,84,291,1501,1780,1726,1356,295,36,0,7080,306,433,415,315,310,429,324,76,5,2610,20,24,78,95,62,97,31,10,0,405,8,8,38,29,30,16,4,3,0,136,407,758,2039,2223,2119,1904,654,118,7,10229,13,32,58,56,73,79,18,0,0,326,79,32,28,23,25,32,23,0,0,246,97,60,90,75,97,115,43,0,0,570,506,814,2124,2301,2222,2015,699,121,7,10802,419,134,184,184,282,528,1341,924,383,4375,43,57,235,201,212,156,100,72,44,1121,963,1005,2541,2681,2714,2703,2141,1118,436,16298,43,267,1231,933,1156,831,147,10,0,4620,449,566,751,1068,983,970,363,39,3,5198,14,37,177,142,64,91,34,6,0,565,8,17,26,17,22,11,10,0,0,102,517,883,2185,2159,2219,1905,550,50,3,10478,10,16,39,29,34,37,0,0,0,157,84,44,47,30,35,28,12,0,0,280,88,54,78,62,71,68,9,0,0,434
50703,169,647,2239,2553,1771,1020,164,7,0,8568,374,329,402,318,296,238,109,18,4,2082,20,30,100,102,92,56,20,0,0,419,10,30,80,68,46,21,5,0,0,260,573,1032,2822,3041,2201,1339,295,28,4,11332,49,108,151,109,77,60,8,0,0,572,101,33,37,11,27,17,12,0,0,245,156,146,188,124,106,80,21,0,0,813,725,1176,3007,3163,2308,1419,313,30,4,12148,575,351,716,613,471,488,921,570,162,4884,78,77,267,238,174,119,69,26,14,1060,1385,1609,3988,4018,2950,2031,1301,628,179,18092,79,428,1255,1251,1021,567,71,0,0,4675,433,496,1124,1184,809,505,124,3,0,4678,21,36,208,109,91,55,14,0,0,535,19,20,55,33,23,12,6,3,0,162,546,977,2646,2584,1943,1136,214,13,0,10044,41,56,86,57,55,40,0,0,0,329,99,53,111,88,50,33,7,0,0,445,141,107,197,139,103,71,6,0,0,776
50704,287,1071,3539,4867,5001,3555,845,71,7,19234,1243,1246,856,619,652,873,845,175,9,6530,56,67,112,150,155,203,85,11,0,837,11,44,97,69,50,35,23,12,0,338,1595,2431,4607,5702,5859,4669,1788,264,22,26939,41,93,158,116,150,126,30,3,0,713,240,127,69,19,26,54,39,6,0,584,284,218,227,133,176,183,66,3,0,1298,1876,2647,4835,5839,6039,4851,1855,273,22,28237,1375,454,415,334,394,1187,3627,2720,1122,11620,76,92,253,285,274,256,195,135,120,1690,3325,3197,5497,6463,6704,6295,5675,3128,1261,41551,105,840,2608,2419,2995,2069,358,10,0,11404,1564,1543,1572,2942,2633,2204,872,92,3,13430,50,74,336,251,159,209,78,11,3,1172,24,31,51,40,33,27,22,0,3,234,1749,2495,4566,5648,5819,4511,1327,112,5,26234,21,34,73,97,93,52,7,0,0,374,262,103,86,134,118,94,32,0,0,820,283,140,156,223,216,144,34,0,0,1196
50705,690,2012,5620,6068,5908,4131,599,28,0,25064,1260,824,892,660,659,792,399,61,0,5544,56,109,385,341,349,391,92,5,3,1720,50,70,186,142,98,61,10,3,6,627,2060,3013,7082,7210,7012,5373,1099,95,9,32954,173,225,345,238,240,213,33,0,0,1461,386,105,90,43,49,52,39,7,0,764,554,327,432,284,285,266,66,10,3,2227,2612,3344,7520,7488,7302,5637,1166,102,10,35182,1724,422,618,565,796,1640,3723,2622,709,12823,200,377,809,803,648,484,254,224,136,3934,4536,4142,8950,8860,8747,7755,5146,2947,853,51935,287,1257,2913,3098,3523,2017,216,6,0,13320,1791,1385,2678,3241,2901,2118,508,36,0,14655,61,128,556,314,262,289,57,7,0,1668,28,60,129,77,73,50,11,5,4,431,2163,2833,6277,6726,6758,4470,793,52,5,30071,102,127,159,177,167,89,3,0,0,823,382,118,219,238,161,133,27,4,0,1279,482,246,372,413,333,220,33,3,0,2102
50901,375,702,1861,2028,2332,2051,624,80,6,10054,523,253,359,425,458,736,512,132,13,3423,29,31,105,108,159,203,81,19,4,741,26,38,56,51,52,57,32,17,6,326,951,1026,2378,2609,3009,3042,1239,245,33,14532,33,46,86,63,67,73,16,0,0,384,68,16,38,20,24,39,28,0,0,238,104,57,126,80,88,116,41,5,0,625,1061,1086,2503,2694,3095,3159,1285,250,33,15157,726,195,457,430,470,991,2495,1716,593,8071,130,96,253,270,294,317,267,173,86,1884,1918,1372,3209,3391,3860,4472,4040,2136,709,25111,147,447,884,1056,1478,1123,247,29,0,5415,647,349,981,1465,1460,1458,549,67,9,6983,33,38,191,102,149,180,66,17,0,782,26,18,41,32,41,36,26,6,0,218,851,855,2097,2656,3131,2808,884,114,6,13402,21,24,34,29,38,32,4,0,0,187,76,26,43,45,41,58,12,0,0,294,95,52,82,74,77,90,9,0,0,484
50902,312,657,1678,1865,2261,2318,736,117,14,9958,267,153,269,227,303,545,422,127,19,2331,23,29,71,102,152,207,102,12,7,698,22,32,55,52,49,46,36,15,9,326,624,869,2075,2247,2768,3115,1300,275,43,13307,30,71,94,88,104,90,23,0,0,507,32,22,19,12,27,23,21,4,0,159,67,96,111,99,129,112,46,4,0,669,690,961,2183,2347,2894,3231,1349,279,46,13979,650,161,332,353,413,929,2552,1528,392,7304,142,154,369,378,519,549,419,246,72,2851,1487,1274,2886,3078,3832,4708,4321,2058,504,24135,138,391,855,914,1346,1179,271,33,0,5121,411,234,685,1084,1136,1241,464,92,3,5343,25,35,146,100,109,155,61,6,0,651,21,27,45,29,42,29,22,16,0,217,589,681,1731,2131,2631,2607,811,145,7,11330,30,28,39,34,60,45,8,0,0,230,47,14,36,47,50,42,23,0,0,258,72,45,71,78,107,86,22,0,0,491
50903,113,252,611,724,843,826,325,68,11,3775,65,52,93,94,120,160,153,55,10,793,15,13,34,24,48,72,41,8,0,255,9,12,15,18,12,15,11,12,0,101,200,326,747,863,1026,1071,526,145,20,4931,12,26,32,27,22,35,3,0,0,159,13,0,4,4,7,11,7,0,0,52,18,31,38,31,34,45,6,0,0,206,220,361,785,889,1062,1117,532,144,20,5137,191,43,72,88,134,243,730,468,147,2115,51,49,98,134,145,161,124,83,30,879,463,455,953,1114,1342,1521,1387,692,203,8132,36,140,309,320,464,430,136,21,0,1847,112,105,264,432,383,409,178,38,0,1923,7,10,66,44,42,77,30,3,0,267,7,4,16,12,14,7,4,3,3,79,158,257,653,800,896,923,348,65,0,4110,7,8,11,18,17,18,3,0,0,75,18,8,15,17,7,17,5,0,0,78,18,8,27,32,28,34,11,0,0,146
51001,85,332,1273,1212,1105,788,241,21,0,5056,157,91,206,185,181,165,125,13,0,1132,12,20,61,77,72,67,29,0,0,336,13,19,66,41,34,31,8,0,0,218,272,466,1604,1520,1392,1049,403,33,6,6742,38,70,107,71,55,39,3,0,0,379,26,16,34,28,20,20,3,0,0,141,61,84,134,97,80,60,0,0,0,521,333,545,1737,1613,1470,1108,411,40,6,7258,568,348,607,519,479,451,488,221,52,3725,165,183,425,354,406,331,173,58,13,2099,1062,1077,2770,2490,2355,1892,1070,321,66,13093,97,306,1185,1007,935,716,148,7,0,4399,226,161,493,552,355,258,104,19,0,2168,4,18,144,82,51,66,21,0,0,392,13,19,48,27,29,26,6,5,0,174,353,494,1877,1671,1369,1065,276,33,0,7131,24,32,57,52,21,9,3,0,0,201,34,27,46,37,31,16,0,0,0,188,59,51,100,85,51,26,4,0,3,384
51002,128,381,1688,1696,1289,918,134,10,0,6249,139,50,166,123,97,93,27,0,0,697,11,27,114,140,90,85,15,0,0,486,0,17,54,61,19,20,0,0,0,182,283,478,2024,2018,1505,1120,176,9,0,7623,21,39,44,39,22,14,0,0,0,179,18,10,13,10,3,10,4,0,0,71,41,49,51,43,27,24,4,5,0,254,319,531,2077,2063,1532,1147,183,12,0,7870,216,77,155,134,120,147,149,54,18,1073,102,185,752,690,545,417,76,15,6,2772,639,798,2988,2886,2195,1704,409,86,19,11720,79,285,999,804,598,362,51,3,0,3182,138,81,388,401,187,120,26,0,0,1352,10,32,145,84,53,37,9,0,0,363,8,19,38,27,6,12,0,0,0,118,244,422,1571,1314,838,527,90,4,0,5019,13,13,25,31,21,16,0,0,0,120,21,12,25,26,8,9,0,0,0,105,36,28,51,55,30,28,0,0,0,220
51003,151,442,1785,2089,1500,928,165,6,0,7070,213,75,149,173,123,89,20,8,0,845,19,16,149,161,114,87,19,0,0,571,6,13,62,49,36,17,4,0,0,187,388,548,2142,2474,1769,1127,208,14,0,8667,15,18,26,21,24,24,7,0,0,139,36,7,7,3,8,4,3,0,0,62,47,31,38,24,30,24,8,0,0,198,435,578,2180,2496,1800,1152,215,14,0,8871,249,106,173,156,135,143,138,70,11,1180,135,173,612,652,455,308,88,18,4,2442,819,858,2958,3304,2392,1594,445,105,12,12489,70,309,981,980,826,414,58,0,0,3646,219,88,529,676,364,166,48,4,0,2096,13,21,181,103,58,56,8,0,0,443,10,17,29,20,21,6,0,0,0,106,319,433,1727,1786,1267,639,114,4,0,6287,15,11,31,23,18,15,0,0,0,104,23,12,26,20,20,3,0,0,0,102,35,23,56,44,36,20,0,0,0,209
51101,118,256,601,643,740,603,124,27,3,3104,99,25,82,70,93,131,95,23,3,614,9,5,50,38,40,65,25,6,0,235,9,11,21,26,12,18,6,0,0,108,238,298,748,772,888,816,248,53,8,4066,12,4,4,10,9,16,0,0,0,71,15,7,3,10,7,8,8,0,0,51,29,13,14,20,18,26,4,0,0,120,263,307,759,788,905,836,252,59,8,4186,169,21,47,55,96,197,532,381,101,1592,46,59,98,85,145,124,92,70,11,744,482,389,909,933,1145,1162,876,504,127,6518,59,132,266,281,411,285,65,8,0,1506,128,100,300,367,325,297,98,15,0,1633,10,19,64,34,44,54,12,5,0,236,8,7,10,17,11,14,0,0,0,70,204,263,640,696,791,641,173,29,0,3439,3,8,9,6,9,0,0,0,0,32,12,8,9,14,8,13,3,0,0,58,10,8,17,19,16,12,6,0,0,88
51102,48,113,370,381,382,311,84,12,0,1695,51,25,64,50,74,87,39,7,0,404,6,6,33,22,27,25,24,0,0,141,11,9,18,13,19,13,3,5,0,89,113,155,482,467,504,435,149,21,0,2323,4,8,12,12,20,14,0,0,0,82,4,0,8,7,8,0,0,0,0,34,13,12,21,21,28,18,3,0,0,111,122,165,505,485,532,456,151,24,3,2439,70,32,53,50,80,169,333,162,30,972,44,52,110,105,113,84,61,44,6,627,237,250,661,637,722,709,542,227,35,4030,25,100,304,235,277,208,62,6,0,1219,66,60,176,189,140,146,39,4,0,825,3,12,33,19,14,26,10,0,0,122,5,8,13,8,8,9,3,0,0,51,100,183,529,458,441,385,113,9,0,2217,5,0,3,3,13,8,0,0,0,29,3,0,6,5,5,7,5,0,0,37,7,7,11,10,16,6,5,0,0,61
51103,255,774,2073,1927,1740,1427,332,20,0,8552,231,102,204,174,161,179,100,22,0,1179,22,40,93,83,99,118,23,0,0,469,12,41,74,45,43,40,9,0,0,259,515,951,2440,2233,2034,1769,466,49,0,10460,30,52,65,65,68,45,9,0,0,334,36,11,14,12,13,17,6,0,0,121,71,66,85,78,82,64,15,0,0,450,582,1020,2524,2306,2118,1831,479,49,0,10910,393,173,304,268,291,377,682,339,67,2903,106,258,636,531,480,392,198,73,10,2688,1082,1448,3471,3105,2891,2599,1364,460,82,16500,167,515,1104,1012,1118,744,120,3,0,4782,302,189,592,638,480,431,145,12,0,2788,14,27,129,72,72,73,11,0,0,403,7,25,35,28,23,20,3,3,0,141,495,750,1864,1740,1692,1272,283,25,0,8118,24,31,29,38,29,21,3,0,0,182,30,13,34,30,16,18,0,0,0,140,61,47,60,72,42,34,4,0,0,323
51104,305,689,1812,1934,2123,1891,517,62,4,9345,417,212,316,278,335,479,297,83,6,2429,23,35,113,109,169,158,66,7,0,685,22,24,61,50,56,38,10,14,0,272,767,960,2297,2370,2688,2566,896,171,15,12734,43,67,96,85,88,88,16,0,0,489,75,16,25,26,26,39,19,3,0,234,118,88,124,114,110,126,37,3,0,722,889,1049,2421,2481,2799,2695,933,175,14,13454,560,184,306,305,428,822,1947,1239,388,6181,192,184,509,513,521,464,333,211,81,3006,1637,1419,3233,3304,3748,3984,3211,1623,484,22639,148,441,936,1082,1420,1015,215,21,0,5270,613,365,817,1092,1130,1042,377,41,3,5494,31,45,174,104,104,127,35,0,0,616,14,17,27,34,49,30,15,14,3,194,797,868,1952,2313,2702,2211,646,82,5,11575,28,30,41,34,57,36,9,0,0,235,56,26,44,50,46,64,7,0,0,305,79,60,90,84,104,98,16,0,0,533
