SA3_CODE_2021,M_Afghanistan_0_4,M_Afghanistan_5_14,M_Afghanistan_15_24,M_Afghanistan_25_44,M_Afghanistan_45_54,M_Afghanistan_55_64,M_Afghanistan_65_74,M_Afghanistan_75_84,M_Afghanistan_85ov,M_Afghanistan_Tot,M_Australia_0_4,M_Australia_5_14,M_Australia_15_24,M_Australia_25_44,M_Australia_45_54,M_Australia_55_64,M_Australia_65_74,M_Australia_75_84,M_Australia_85ov,M_Australia_Tot,M_Bangladesh_0_4,M_Bangladesh_5_14,M_Bangladesh_15_24,M_Bangladesh_25_44,M_Bangladesh_45_54,M_Bangladesh_55_64,M_Bangladesh_65_74,M_Bangladesh_75_84,M_Bangladesh_85ov,M_Bangladesh_Tot,M_Bosnia_Herzegov_0_4,M_Bosnia_Herzegov_5_14,M_Bosnia_Herzegov_15_24,M_Bosnia_Herzegov_25_44,M_Bosnia_Herzegov_45_54,M_Bosnia_Herzegov_55_64,M_Bosnia_Herzegov_65_74,M_Bosnia_Herzegov_75_84,M_Bosnia_Herzegov_85ov,M_Bosnia_Herzegov_Tot,M_Brazil_0_4,M_Brazil_5_14,M_Brazil_15_24,M_Brazil_25_44,M_Brazil_45_54,M_Brazil_55_64,M_Brazil_65_74,M_Brazil_75_84,M_Brazil_85ov,M_Brazil_Tot,M_Cambodia_0_4,M_Cambodia_5_14,M_Cambodia_15_24,M_Cambodia_25_44,M_Cambodia_45_54,M_Cambodia_55_64,M_Cambodia_65_74,M_Cambodia_75_84,M_Cambodia_85ov,M_Cambodia_Tot,M_Canada_0_4,M_Canada_5_14,M_Canada_15_24,M_Canada_25_44,M_Canada_45_54,M_Canada_55_64,M_Canada_65_74,M_Canada_75_84,M_Canada_85ov,M_Canada_Tot,M_Chile_0_4,M_Chile_5_14,M_Chile_15_24,M_Chile_25_44,M_Chile_45_54,M_Chile_55_64,M_Chile_65_74,M_Chile_75_84,M_Chile_85ov,M_Chile_Tot,M_China_0_4,M_China_5_14,M_China_15_24,M_China_25_44,M_China_45_54,M_China_55_64,M_China_65_74,M_China_75_84,M_China_85ov,M_China_Tot,M_Croatia_0_4,M_Croatia_5_14,M_Croatia_15_24,M_Croatia_25_44,M_Croatia_45_54,M_Croatia_55_64,M_Croatia_65_74,M_Croatia_75_84,M_Croatia_85ov,M_Croatia_Tot,M_Egypt_0_4,M_Egypt_5_14,M_Egypt_15_24,M_Egypt_25_44,M_Egypt_45_54,M_Egypt_55_64,M_Egypt_65_74,M_Egypt_75_84,M_Egypt_85ov,M_Egypt_Tot,M_England_0_4,M_England_5_14,M_England_15_24,M_England_25_44,M_England_45_54,M_England_55_64,M_England_65_74,M_England_75_84,M_England_85ov,M_England_Tot,M_Fiji_0_4,M_Fiji_5_14,M_Fiji_15_24,M_Fiji_25_44,M_Fiji_45_54,M_Fiji_55_64,M_Fiji_65_74,M_Fiji_75_84,M_Fiji_85ov,M_Fiji_Tot,M_France_0_4,M_France_5_14,M_France_15_24,M_France_25_44,M_France_45_54,M_France_55_64,M_France_65_74,M_France_75_84,M_France_85ov,M_France_Tot,M_Germany_0_4,M_Germany_5_14,M_Germany_15_24,M_Germany_25_44,M_Germany_45_54,M_Germany_55_64,M_Germany_65_74,M_Germany_75_84,M_Germany_85ov,M_Germany_Tot,M_Greece_0_4,M_Greece_5_14,M_Greece_15_24,M_Greece_25_44,M_Greece_45_54,M_Greece_55_64,M_Greece_65_74,M_Greece_75_84,M_Greece_85ov,M_Greece_Tot,M_Hong_Kong_SAR_Ch_0_4,M_Hong_Kong_SAR_Ch_5_14,M_Hong_Kong_SAR_Ch_15_24,M_Hong_Kong_SAR_Ch_25_44,M_Hong_Kong_SAR_Ch_45_54,M_Hong_Kong_SAR_Ch_55_64,M_Hong_Kong_SAR_Ch_65_74,M_Hong_Kong_SAR_Ch_75_84,M_Hong_Kong_SAR_Ch_85ov,M_Hong_Kong_SAR_Ch_Tot,M_India_0_4,M_India_5_14,M_India_15_24,M_India_25_44,M_India_45_54,M_India_55_64,M_India_65_74,M_India_75_84,M_India_85ov,M_India_Tot,M_Indonesia_0_4,M_Indonesia_5_14,M_Indonesia_15_24,M_Indonesia_25_44,M_Indonesia_45_54,M_Indonesia_55_64,M_Indonesia_65_74,M_Indonesia_75_84,M_Indonesia_85ov,M_Indonesia_Tot,M_Iran_0_4,M_Iran_5_14,M_Iran_15_24,M_Iran_25_44,M_Iran_45_54,M_Iran_55_64,M_Iran_65_74,M_Iran_75_84,M_Iran_85ov,M_Iran_Tot
50502,0,8,23,141,26,21,11,3,0,229,6000,9672,7849,15513,6876,5454,3867,2362,910,58511,0,0,3,38,11,5,9,0,0,63,4,0,3,111,42,77,44,18,4,300,3,20,26,474,37,11,6,0,0,580,0,0,3,11,14,9,4,0,0,45,3,19,19,85,51,47,26,14,3,266,0,3,9,50,21,6,9,5,0,100,4,70,113,557,172,172,107,38,20,1251,0,0,0,45,30,43,73,85,26,303,4,21,14,34,17,16,18,19,6,143,19,163,293,1451,918,1038,801,563,216,5460,0,0,3,8,7,7,6,4,0,34,6,7,34,124,31,25,11,5,0,253,0,6,16,118,63,39,77,67,6,384,0,5,7,16,19,42,65,122,67,344,5,29,28,151,45,43,39,13,0,355,15,139,328,2020,262,194,158,100,37,3255,6,20,51,105,28,24,24,9,5,268,0,28,29,256,95,68,35,20,8,527
50503,3,26,53,218,80,45,16,0,0,432,7079,13370,8578,14352,5515,3797,2606,1240,386,56915,0,3,7,39,13,3,9,0,0,66,0,0,0,75,34,41,23,3,0,176,0,4,12,96,17,0,3,0,0,131,3,6,7,37,32,15,13,6,4,129,5,15,22,44,19,29,12,4,0,153,0,0,8,25,8,17,13,3,0,67,0,22,21,198,39,50,33,11,6,373,0,3,0,52,18,35,45,21,6,181,0,20,42,62,20,23,28,14,4,213,26,606,1514,2946,2545,2374,1436,1006,282,12730,0,0,5,19,13,5,7,5,0,43,0,3,3,30,22,14,8,11,0,95,0,5,26,67,73,49,71,46,12,356,0,0,0,7,4,19,26,16,3,77,0,11,11,69,10,22,8,0,0,130,3,114,178,1136,310,168,139,96,17,2152,7,17,41,56,31,18,6,4,0,178,0,15,42,111,50,39,13,3,0,263
50601,0,5,21,85,14,4,0,0,0,128,3620,6039,3630,7381,2671,2066,1537,577,125,27652,0,4,4,30,11,7,4,0,0,54,0,0,0,4,0,0,0,0,0,7,0,0,0,6,3,0,0,0,0,14,0,0,0,14,3,4,0,0,0,24,0,4,14,14,18,9,9,7,0,70,0,6,0,10,7,12,3,4,0,40,3,12,16,162,40,22,13,8,4,272,0,0,0,6,3,5,7,9,0,34,0,4,3,17,4,4,4,0,0,33,8,67,132,563,567,930,672,453,133,3529,0,0,0,14,7,5,3,0,0,23,0,0,3,10,9,12,5,8,0,43,0,0,0,29,16,27,32,32,3,144,0,0,0,0,0,0,4,0,0,4,0,8,9,37,8,4,3,0,0,71,22,260,206,1817,323,103,97,29,5,2863,0,14,28,127,35,19,14,0,0,228,0,3,3,35,21,7,0,5,0,73
50602,0,12,28,138,32,15,4,0,0,218,1962,2810,2812,6564,2457,2081,1412,544,186,20833,4,16,20,90,27,0,5,0,0,164,0,0,4,12,6,3,8,3,0,35,0,3,3,87,5,3,0,0,0,107,0,4,0,5,0,0,3,0,0,23,0,0,5,41,14,5,12,0,0,69,0,0,0,8,7,0,5,9,0,27,4,26,86,381,82,86,45,10,7,727,0,0,0,7,8,11,17,11,5,48,0,11,12,23,12,3,12,0,0,68,4,38,82,452,315,499,307,177,59,1932,0,0,3,4,7,3,7,0,0,30,0,0,0,58,0,10,7,4,0,82,0,0,3,45,20,18,34,18,3,145,0,0,0,4,3,0,4,6,0,24,0,0,26,92,24,15,14,5,0,169,23,90,167,808,121,71,60,50,13,1399,9,25,30,144,49,10,13,9,0,286,0,9,11,110,10,11,11,7,0,158
50603,4,7,10,76,14,9,8,0,0,126,2564,4580,3720,4825,2127,1979,1655,851,297,22577,0,12,21,102,51,9,0,0,0,208,0,0,0,11,0,0,0,0,0,18,0,9,9,41,3,0,5,0,0,59,0,4,8,8,8,0,5,0,0,36,0,3,5,21,11,15,4,3,0,63,0,0,0,12,11,10,4,4,0,45,12,126,298,1035,360,212,120,27,18,2198,0,0,0,6,3,9,11,8,0,33,0,17,9,27,16,3,9,3,3,89,6,101,145,320,355,551,418,335,149,2382,0,0,0,0,0,6,0,0,0,11,0,4,5,25,5,5,0,0,0,47,0,3,0,33,20,17,30,28,8,137,0,0,0,0,4,0,7,0,3,15,5,16,91,183,49,36,39,17,3,434,33,278,588,2091,562,242,141,75,26,4032,11,50,136,352,128,54,63,18,5,811,0,26,23,86,52,20,17,7,0,224
50604,7,62,163,631,138,72,27,9,4,1115,4021,7097,5061,7890,3401,2552,2090,860,212,33186,0,34,21,160,68,13,13,4,0,310,0,0,0,20,5,8,3,3,0,48,0,0,0,13,0,3,0,0,0,21,0,3,5,28,33,20,19,5,0,110,0,5,5,16,16,7,6,3,0,65,0,0,5,12,19,18,8,3,0,58,3,65,187,646,293,147,98,20,9,1476,0,0,0,16,3,7,8,13,5,48,0,19,19,31,23,10,12,6,0,123,0,64,126,407,521,850,678,515,164,3322,0,0,3,18,9,8,3,0,0,46,0,0,0,13,11,11,3,0,3,47,0,0,4,26,10,26,58,36,9,176,0,0,0,0,3,0,7,3,0,12,3,0,16,86,17,22,15,0,0,161,36,244,472,2144,515,256,185,105,23,3976,10,57,97,318,153,58,58,19,0,771,0,11,41,103,25,16,10,3,0,208
50605,0,4,28,87,26,11,3,0,0,172,1679,3661,2869,4627,2438,1958,1613,749,209,19811,0,3,7,24,27,0,0,0,0,55,0,0,0,4,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,4,3,17,6,11,5,0,0,55,0,0,3,6,0,0,0,0,0,21,0,12,8,76,10,11,10,0,0,125,0,0,0,0,4,5,10,8,0,21,0,0,0,5,0,7,4,3,0,15,7,40,93,272,370,559,507,440,155,2436,0,0,6,0,0,0,0,0,0,17,0,0,5,13,0,8,4,0,0,27,0,0,3,16,20,20,40,32,3,137,0,0,0,5,0,0,3,3,0,6,0,0,3,17,3,3,0,0,4,31,3,48,54,300,87,44,49,38,9,624,7,3,13,27,11,3,9,0,6,72,0,0,0,11,5,0,0,0,0,15
50606,0,0,0,11,0,0,0,0,0,21,1349,2456,1452,3106,1221,895,597,217,54,11355,0,0,0,7,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,12,7,6,8,0,0,43,0,0,0,4,0,0,0,0,0,8,0,0,0,7,0,0,0,0,0,9,0,0,0,4,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,3,0,22,48,221,235,346,202,135,25,1234,0,0,5,12,3,0,0,0,0,15,0,0,0,4,0,0,4,0,0,11,0,0,0,0,12,8,8,8,0,40,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,4,0,0,12,6,20,16,255,29,16,8,5,0,362,0,3,0,15,0,0,0,0,0,22,0,0,0,3,0,3,0,0,0,13
50607,0,0,0,9,0,4,3,0,0,15,952,1889,2369,3258,1415,1217,1191,507,214,13015,0,0,6,16,0,0,0,0,0,22,0,0,0,9,0,4,0,4,0,16,0,4,0,26,5,0,0,0,0,36,0,0,3,7,5,3,0,0,0,9,0,0,3,20,10,15,9,6,0,65,0,0,0,9,3,3,3,6,0,27,7,21,50,143,32,48,19,11,6,342,0,0,0,0,0,7,4,4,5,24,0,3,3,11,3,3,7,0,0,37,7,36,71,257,211,322,266,168,63,1385,0,0,0,5,4,0,0,4,0,10,0,6,3,26,4,0,5,0,0,45,0,0,0,15,15,8,13,13,0,62,0,0,0,0,0,0,9,9,0,24,0,7,17,41,12,12,17,3,0,107,3,28,46,210,54,40,39,26,8,455,0,16,24,83,25,17,30,12,4,218,0,7,9,85,21,15,4,3,0,157
50701,0,0,0,17,3,0,0,0,0,23,3872,6410,5063,9984,4185,2997,1969,856,228,35546,0,3,3,34,9,3,6,0,0,65,0,0,0,50,29,38,27,12,0,164,0,4,4,60,7,0,3,0,0,87,0,0,0,3,0,0,0,0,0,7,0,9,11,45,20,21,8,9,0,116,0,0,0,15,19,14,5,6,0,62,0,31,76,309,131,62,59,15,0,670,0,0,4,83,52,81,149,105,49,528,0,7,0,10,3,7,12,10,0,51,3,133,214,908,668,808,515,320,88,3652,0,0,0,10,6,5,9,0,0,26,0,6,8,76,24,15,0,4,0,129,0,8,14,81,40,29,35,19,0,235,0,0,0,0,0,8,3,4,0,19,3,4,25,64,13,17,11,3,0,145,13,62,87,654,147,82,71,30,16,1155,0,14,30,146,49,17,15,11,0,278,0,9,17,107,31,17,5,3,4,197
50702,0,0,0,0,5,0,0,0,0,5,1001,1691,1621,3277,1645,1591,1180,525,153,12686,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,12,0,16,0,0,0,17,0,4,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,3,0,31,19,14,18,5,0,90,0,0,0,12,6,6,0,4,0,33,0,4,3,14,3,0,0,0,0,34,0,0,0,9,3,11,22,29,17,86,0,0,0,0,0,3,3,3,0,15,10,34,81,411,294,396,305,166,49,1762,0,0,0,0,5,0,0,0,0,8,0,5,7,67,12,7,7,4,0,111,0,0,8,64,30,12,18,12,0,148,0,0,0,0,0,0,6,5,0,7,0,6,4,16,3,3,0,0,0,29,6,0,0,31,16,13,19,7,0,93,3,7,3,8,5,0,4,3,0,31,0,0,3,11,9,7,3,0,0,30
50703,0,0,0,5,3,0,0,0,0,13,1829,2779,1968,4483,1487,931,630,237,52,14387,0,3,5,18,6,0,0,0,0,29,0,0,0,8,3,3,0,0,0,15,0,4,0,17,0,0,0,5,0,27,0,0,4,0,0,0,0,0,0,10,0,8,7,17,6,10,3,0,0,48,0,0,0,12,10,0,8,3,0,34,0,3,11,39,15,10,14,0,0,91,0,0,0,11,10,9,5,3,0,41,0,5,0,7,0,0,5,0,0,17,0,17,82,286,209,378,236,170,70,1445,0,0,0,12,4,4,3,0,0,25,0,0,0,7,10,0,0,4,0,23,0,0,0,19,13,10,19,12,4,80,0,0,0,0,0,0,0,0,0,6,0,0,5,14,5,4,0,0,0,27,8,51,85,661,64,27,26,10,5,935,0,5,9,18,10,3,4,0,0,55,0,0,0,18,3,8,0,0,0,33
