SA3_CODE_2021,POL_CL_Oth_SEO,POL_CL_Oth_UOLSE_VWorW,POL_CL_Oth_UOLSE_NWorNAA,POL_CL_Oth_UOLSE_Tot,POL_CL_Oth_NS,POL_CL_Oth_Tot,POL_CL_Tot_SEO,POL_CL_Tot_UOLSE_VWorW,POL_CL_Tot_UOLSE_NWorNAA,POL_CL_Tot_UOLSE_Tot,POL_CL_Tot_NS,POL_CL_Tot_Tot,POL_Croatian_SEO,POL_Croatian_UOLSE_VWorW,POL_Croatian_UOLSE_NWorNAA,POL_Croatian_UOLSE_Tot,POL_Croatian_NS,POL_Croatian_Tot,POL_French_SEO,POL_French_UOLSE_VWorW,POL_French_UOLSE_NWorNAA,POL_French_UOLSE_Tot,POL_French_NS,POL_French_Tot,POL_German_SEO,POL_German_UOLSE_VWorW,POL_German_UOLSE_NWorNAA,POL_German_UOLSE_Tot,POL_German_NS,POL_German_Tot,POL_Greek_SEO,POL_Greek_UOLSE_VWorW,POL_Greek_UOLSE_NWorNAA,POL_Greek_UOLSE_Tot,POL_Greek_NS,POL_Greek_Tot,POL_IAL_Bengali_SEO,POL_IAL_Bengali_UOLSE_VWorW,POL_IAL_Bengali_UOLSE_NWorNAA,POL_IAL_Bengali_UOLSE_Tot,POL_IAL_Bengali_NS,POL_IAL_Bengali_Tot,POL_IAL_Guj_SEO,POL_IAL_Guj_UOLSE_VWorW,POL_IAL_Guj_UOLSE_NWorNAA,POL_IAL_Guj_UOLSE_Tot,POL_IAL_Guj_NS,POL_IAL_Guj_Tot,POL_IAL_Hindi_SEO,POL_IAL_Hindi_UOLSE_VWorW,POL_IAL_Hindi_UOLSE_NWorNAA,POL_IAL_Hindi_UOLSE_Tot,POL_IAL_Hindi_NS,POL_IAL_Hindi_Tot,POL_IAL_Nepali_SEO,POL_IAL_Nepali_UOLSE_VWorW,POL_IAL_Nepali_UOLSE_NWorNAA,POL_IAL_Nepali_UOLSE_Tot,POL_IAL_Nepali_NS,POL_IAL_Nepali_Tot,POL_IAL_Punjabi_SEO,POL_IAL_Punjabi_UOLSE_VWorW,POL_IAL_Punjabi_UOLSE_NWorNAA,POL_IAL_Punjabi_UOLSE_Tot,POL_IAL_Punjabi_NS,POL_IAL_Punjabi_Tot,POL_IAL_Sinhal_SEO,POL_IAL_Sinhal_UOLSE_VWorW,POL_IAL_Sinhal_UOLSE_NWorNAA,POL_IAL_Sinhal_UOLSE_Tot,POL_IAL_Sinhal_NS,POL_IAL_Sinhal_Tot,POL_IAL_Urdu_SEO,POL_IAL_Urdu_UOLSE_VWorW,POL_IAL_Urdu_UOLSE_NWorNAA,POL_IAL_Urdu_UOLSE_Tot,POL_IAL_Urdu_NS,POL_IAL_Urdu_Tot,POL_IAL_Oth_SEO,POL_IAL_Oth_UOLSE_VWorW,POL_IAL_Oth_UOLSE_NWorNAA,POL_IAL_Oth_UOLSE_Tot,POL_IAL_Oth_NS,POL_IAL_Oth_Tot,POL_IAL_Tot_SEO,POL_IAL_Tot_UOLSE_VWorW,POL_IAL_Tot_UOLSE_NWorNAA,POL_IAL_Tot_UOLSE_Tot,POL_IAL_Tot_NS,POL_IAL_Tot_Tot,POL_Italian_SEO,POL_Italian_UOLSE_VWorW,POL_Italian_UOLSE_NWorNAA,POL_Italian_UOLSE_Tot,POL_Italian_NS,POL_Italian_Tot,POL_Japan_SEO,POL_Japan_UOLSE_VWorW,POL_Japan_UOLSE_NWorNAA,POL_Japan_UOLSE_Tot,POL_Japan_NS,POL_Japan_Tot,POL_Khmer_SEO,POL_Khmer_UOLSE_VWorW,POL_Khmer_UOLSE_NWorNAA,POL_Khmer_UOLSE_Tot,POL_Khmer_NS,POL_Khmer_Tot,POL_Korean_SEO,POL_Korean_UOLSE_VWorW,POL_Korean_UOLSE_NWorNAA,POL_Korean_UOLSE_Tot,POL_Korean_NS,POL_Korean_Tot,POL_Macedon_SEO,POL_Macedon_UOLSE_VWorW,POL_Macedon_UOLSE_NWorNAA,POL_Macedon_UOLSE_Tot,POL_Macedon_NS,POL_Macedon_Tot,POL_Malayalam_SEO,POL_Malayalam_UOLSE_VWorW,POL_Malayalam_UOLSE_NWorNAA,POL_Malayalam_UOLSE_Tot,POL_Malayalam_NS,POL_Malayalam_Tot,POL_Persian_ED_SEO,POL_Persian_ED_UOLSE_VWorW,POL_Persian_ED_UOLSE_NWorNAA,POL_Persian_ED_UOLSE_Tot,POL_Persian_ED_NS,POL_Persian_ED_Tot,POL_Polish_SEO,POL_Polish_UOLSE_VWorW,POL_Polish_UOLSE_NWorNAA,POL_Polish_UOLSE_Tot,POL_Polish_NS,POL_Polish_Tot,POL_Portuguese_SEO,POL_Portuguese_UOLSE_VWorW,POL_Portuguese_UOLSE_NWorNAA,POL_Portuguese_UOLSE_Tot,POL_Portuguese_NS,POL_Portuguese_Tot,POL_Russian_SEO,POL_Russian_UOLSE_VWorW,POL_Russian_UOLSE_NWorNAA,POL_Russian_UOLSE_Tot,POL_Russian_NS,POL_Russian_Tot,POL_Samoan_SEO,POL_Samoan_UOLSE_VWorW,POL_Samoan_UOLSE_NWorNAA,POL_Samoan_UOLSE_Tot,POL_Samoan_NS,POL_Samoan_Tot,POL_Serbian_SEO,POL_Serbian_UOLSE_VWorW,POL_Serbian_UOLSE_NWorNAA,POL_Serbian_UOLSE_Tot,POL_Serbian_NS,POL_Serbian_Tot,POL_SAL_Filipin_SEO,POL_SAL_Filipin_UOLSE_VWorW,POL_SAL_Filipin_UOLSE_NWorNAA,POL_SAL_Filipin_UOLSE_Tot,POL_SAL_Filipin_NS,POL_SAL_Filipin_Tot,POL_SAL_Indon_SEO,POL_SAL_Indon_UOLSE_VWorW,POL_SAL_Indon_UOLSE_NWorNAA,POL_SAL_Indon_UOLSE_Tot,POL_SAL_Indon_NS,POL_SAL_Indon_Tot,POL_SAL_Tagalog_SEO,POL_SAL_Tagalog_UOLSE_VWorW,POL_SAL_Tagalog_UOLSE_NWorNAA,POL_SAL_Tagalog_UOLSE_Tot,POL_SAL_Tagalog_NS,POL_SAL_Tagalog_Tot,POL_SAL_Oth_SEO,POL_SAL_Oth_UOLSE_VWorW,POL_SAL_Oth_UOLSE_NWorNAA,POL_SAL_Oth_UOLSE_Tot,POL_SAL_Oth_NS,POL_SAL_Oth_Tot,POL_SAL_Tot_SEO,POL_SAL_Tot_UOLSE_VWorW,POL_SAL_Tot_UOLSE_NWorNAA,POL_SAL_Tot_UOLSE_Tot,POL_SAL_Tot_NS,POL_SAL_Tot_Tot,POL_Spanish_SEO,POL_Spanish_UOLSE_VWorW,POL_Spanish_UOLSE_NWorNAA,POL_Spanish_UOLSE_Tot,POL_Spanish_NS,POL_Spanish_Tot,POL_Tamil_SEO,POL_Tamil_UOLSE_VWorW
50502,..,361,55,413,0,420,..,5847,1645,7496,58,7551,..,728,98,825,4,828,..,924,43,963,22,981,..,761,34,797,8,808,..,1085,137,1220,15,1233,..,150,7,155,4,156,..,1779,156,1934,17,1951,..,1147,83,1234,17,1247,..,467,28,494,4,502,..,1752,136,1890,25,1922,..,483,12,503,0,504,..,974,60,1039,9,1052,..,231,9,239,0,239,..,6987,506,7492,76,7565,..,4886,545,5434,57,5490,..,771,103,874,9,882,..,79,24,109,0,107,..,326,97,429,8,429,..,2135,342,2478,22,2498,..,446,24,476,0,476,..,989,190,1177,13,1188,..,755,63,820,8,830,..,1406,129,1532,15,1551,..,472,47,512,5,519,..,29,3,33,0,36,..,882,117,1001,5,1004,..,403,4,410,3,411,..,607,60,666,3,675,..,808,29,833,8,839,..,393,51,438,10,442,..,2208,138,2351,22,2370,..,1494,152,1639,23,1664,..,330
50503,..,128,17,148,0,147,..,2070,594,2665,27,2684,..,302,30,327,0,327,..,652,23,676,8,682,..,540,14,550,4,554,..,304,35,336,3,336,..,147,14,160,0,161,..,2570,221,2797,19,2817,..,801,58,857,9,864,..,118,17,138,5,140,..,1121,97,1218,15,1232,..,170,4,176,0,176,..,338,26,359,0,363,..,116,6,123,0,123,..,5380,451,5832,43,5875,..,1253,119,1374,6,1377,..,227,37,259,4,267,..,256,132,387,0,383,..,150,54,208,0,208,..,1517,190,1703,7,1715,..,357,9,368,0,372,..,530,80,611,5,611,..,549,53,600,0,604,..,506,41,548,4,555,..,301,38,334,4,336,..,56,5,60,0,60,..,468,103,575,0,575,..,961,28,987,9,997,..,398,27,424,3,425,..,1186,25,1210,4,1216,..,707,110,819,9,826,..,3253,185,3440,27,3468,..,908,109,1020,9,1027,..,297
50601,..,80,12,91,0,91,..,1908,417,2322,40,2367,..,44,9,44,0,44,..,274,7,273,4,279,..,201,6,209,4,212,..,35,0,35,0,37,..,131,9,135,0,136,..,472,52,519,6,526,..,807,43,855,6,861,..,118,10,120,0,124,..,2115,216,2333,41,2372,..,626,43,669,10,677,..,443,23,470,6,475,..,241,20,261,0,265,..,4948,416,5367,72,5438,..,344,33,378,3,388,..,126,16,149,3,150,..,49,17,69,0,69,..,221,91,306,8,314,..,20,0,24,0,24,..,1504,117,1617,19,1642,..,155,31,180,4,185,..,100,9,102,0,110,..,106,8,116,0,116,..,85,15,102,0,102,..,73,9,83,5,81,..,55,0,57,0,59,..,698,25,726,11,732,..,497,33,533,5,540,..,1005,38,1043,4,1045,..,548,34,586,3,590,..,2746,128,2882,27,2907,..,340,37,373,0,378,..,1168
50602,..,135,17,154,0,157,..,3236,866,4106,42,4145,..,80,0,82,0,82,..,352,12,363,3,370,..,228,9,235,3,235,..,91,9,101,0,101,..,388,37,425,3,430,..,91,10,104,0,104,..,711,37,748,5,753,..,794,51,843,9,855,..,593,39,632,5,638,..,387,28,416,6,424,..,695,58,755,10,766,..,125,3,132,0,132,..,3786,268,4051,42,4094,..,836,92,928,10,935,..,261,39,302,7,309,..,48,10,56,0,57,..,412,134,547,4,550,..,41,6,49,0,49,..,247,18,266,5,269,..,284,59,344,5,346,..,200,15,217,0,220,..,275,12,292,6,295,..,146,7,155,0,158,..,36,4,40,0,40,..,85,5,96,0,93,..,498,10,512,5,519,..,603,55,658,8,669,..,696,14,712,7,718,..,387,23,416,4,412,..,2187,107,2297,24,2317,..,526,61,577,5,588,..,183
50603,..,546,90,638,0,638,..,10427,2728,13152,121,13273,..,49,5,55,0,55,..,295,13,307,6,313,..,192,3,198,5,197,..,101,6,103,0,106,..,532,27,559,0,560,..,369,20,380,0,380,..,1290,60,1345,11,1362,..,802,62,861,11,867,..,2637,229,2865,25,2897,..,1146,53,1199,0,1204,..,1247,63,1315,17,1328,..,362,9,373,0,372,..,8375,517,8901,70,8966,..,601,70,662,7,673,..,265,38,304,0,303,..,67,25,87,0,89,..,941,396,1338,5,1344,..,13,0,16,0,16,..,1633,73,1702,14,1717,..,396,70,462,0,469,..,176,11,186,0,190,..,178,15,191,3,196,..,155,16,169,6,178,..,50,10,57,0,57,..,40,6,49,0,49,..,582,18,601,4,599,..,1512,150,1667,25,1687,..,661,23,685,10,692,..,768,41,811,9,818,..,3534,232,3758,37,3799,..,379,40,419,0,419,..,1262
50604,..,357,105,458,4,466,..,6193,2309,8502,92,8593,..,71,8,77,0,77,..,356,21,375,3,377,..,176,7,185,0,185,..,66,10,71,0,71,..,758,72,832,5,838,..,350,11,364,3,365,..,1199,65,1261,17,1276,..,307,28,341,10,346,..,2965,352,3312,43,3359,..,723,44,769,6,773,..,1678,111,1793,20,1809,..,374,33,402,4,404,..,8348,718,9066,98,9167,..,556,77,629,6,636,..,178,28,205,0,207,..,256,88,342,0,347,..,444,189,636,4,640,..,21,0,20,0,20,..,1199,62,1263,12,1281,..,561,133,693,7,699,..,160,19,179,0,185,..,102,13,110,5,118,..,106,14,119,0,121,..,90,7,96,0,99,..,110,35,147,0,148,..,1271,32,1305,12,1316,..,1640,204,1840,18,1859,..,1855,61,1911,12,1924,..,1239,114,1354,4,1357,..,5997,416,6412,43,6457,..,415,49,461,0,461,..,1724
50605,..,22,4,28,0,28,..,653,155,805,12,822,..,42,0,44,0,46,..,162,6,165,0,167,..,233,13,246,3,246,..,37,3,40,0,40,..,148,6,150,0,155,..,55,0,56,0,56,..,236,14,250,4,254,..,29,0,29,0,28,..,249,23,277,9,280,..,115,10,127,3,124,..,77,5,79,0,83,..,46,4,51,0,51,..,950,63,1021,14,1030,..,507,54,564,3,565,..,77,7,83,4,84,..,16,3,21,0,19,..,29,10,47,0,47,..,11,0,11,0,11,..,304,20,321,0,323,..,35,5,42,0,42,..,84,9,93,0,91,..,58,8,66,0,66,..,67,7,68,0,68,..,27,6,29,0,29,..,52,4,60,0,60,..,259,16,275,5,280,..,154,6,165,3,165,..,356,12,369,3,372,..,170,15,183,4,189,..,943,44,987,17,1005,..,105,12,117,0,116,..,155
50606,..,9,0,9,0,9,..,139,29,164,0,168,..,9,4,12,0,12,..,72,10,83,0,85,..,52,4,53,0,55,..,16,0,16,0,16,..,18,0,18,0,16,..,47,4,50,0,50,..,88,0,88,3,88,..,8,0,8,0,8,..,502,52,557,7,564,..,26,9,38,0,38,..,78,0,79,0,82,..,12,0,12,0,13,..,778,57,843,13,854,..,88,10,94,0,94,..,14,0,14,0,14,..,13,0,17,0,17,..,10,4,15,0,15,..,0,0,0,0,0,..,120,8,135,0,135,..,36,16,48,0,48,..,17,0,17,0,17,..,31,0,33,0,33,..,7,0,6,0,6,..,12,8,20,0,24,..,28,0,28,0,28,..,96,0,96,0,96,..,51,7,57,0,57,..,143,9,157,4,160,..,48,4,53,0,53,..,338,19,361,4,363,..,53,3,63,0,63,..,84
50607,..,155,9,163,0,163,..,2076,328,2401,17,2415,..,56,4,61,4,63,..,243,15,260,0,260,..,128,0,129,0,136,..,118,4,119,0,119,..,54,5,59,0,59,..,67,4,71,6,73,..,184,6,191,0,187,..,126,7,135,0,137,..,92,5,102,0,102,..,113,7,116,0,116,..,129,6,135,0,140,..,76,7,84,5,87,..,852,36,888,9,895,..,368,20,386,5,394,..,169,34,203,3,206,..,12,13,20,0,20,..,165,40,200,0,200,..,30,0,30,0,30,..,101,0,105,0,102,..,301,36,334,0,336,..,119,9,128,0,129,..,119,11,130,0,127,..,61,11,75,0,75,..,0,0,0,0,0,..,53,0,53,4,54,..,85,0,85,4,84,..,436,38,475,5,483,..,91,4,96,0,96,..,131,7,142,0,140,..,745,46,792,6,803,..,344,17,362,4,367,..,127
50701,..,105,12,118,0,118,..,2957,860,3815,52,3871,..,1187,193,1376,5,1384,..,476,31,509,12,518,..,483,14,494,11,504,..,96,12,100,3,105,..,199,6,209,3,213,..,303,22,326,3,330,..,439,17,461,5,467,..,170,20,185,5,184,..,382,28,408,3,410,..,247,19,268,0,268,..,286,24,310,6,315,..,110,10,121,0,121,..,2145,134,2284,20,2300,..,2071,256,2323,18,2339,..,258,30,294,0,293,..,16,0,15,0,15,..,319,128,446,0,450,..,32,4,35,0,35,..,551,34,586,7,591,..,391,39,435,6,438,..,288,32,327,0,327,..,1203,243,1452,9,1458,..,244,22,267,0,267,..,36,0,39,0,39,..,678,150,827,4,833,..,910,20,933,6,942,..,609,49,660,11,668,..,1367,55,1419,9,1432,..,359,5,368,5,373,..,3250,135,3385,33,3417,..,936,83,1018,13,1034,..,272
50702,..,9,0,9,0,9,..,177,33,219,0,214,..,184,29,213,0,214,..,375,4,386,9,401,..,374,15,388,8,397,..,26,0,27,0,35,..,3,0,3,0,3,..,13,0,13,0,13,..,29,0,29,0,29,..,5,0,5,0,5,..,13,0,13,0,13,..,12,0,12,0,12,..,6,0,6,0,6,..,5,0,5,0,5,..,80,0,83,0,83,..,953,212,1164,3,1167,..,113,15,127,0,127,..,5,0,4,0,4,..,26,0,27,0,27,..,11,4,12,0,12,..,8,0,8,0,8,..,50,3,48,0,51,..,78,18,94,0,94,..,203,69,269,8,273,..,45,5,53,0,53,..,0,0,0,0,0,..,73,22,85,0,85,..,20,0,23,0,23,..,70,8,84,0,83,..,64,0,68,0,62,..,41,0,39,0,39,..,194,11,208,0,210,..,322,28,352,3,359,..,11
50703,..,24,5,32,0,30,..,455,140,589,11,606,..,34,7,46,0,47,..,112,4,114,0,117,..,111,7,117,0,117,..,27,5,32,0,32,..,72,3,79,0,79,..,181,24,198,0,200,..,318,41,358,8,369,..,75,11,86,4,86,..,942,99,1044,22,1065,..,120,9,129,0,128,..,139,9,148,3,154,..,39,3,43,0,43,..,1890,197,2082,37,2116,..,135,13,148,0,150,..,76,23,96,3,101,..,18,0,18,0,18,..,118,59,174,4,183,..,18,4,18,0,18,..,244,26,270,0,274,..,49,6,54,0,57,..,36,0,40,0,41,..,147,19,164,4,167,..,59,5,64,0,70,..,64,0,61,0,61,..,115,29,153,0,150,..,917,30,945,13,958,..,158,12,169,3,173,..,1328,58,1386,11,1394,..,279,9,289,5,294,..,2676,110,2785,31,2817,..,235,32,263,0,260,..,146
50704,..,445,42,484,0,488,..,6537,1124,7656,48,7701,..,275,13,287,8,292,..,431,15,445,9,455,..,413,3,413,5,421,..,134,12,148,0,146,..,167,9,181,0,182,..,96,9,105,0,105,..,455,19,464,7,468,..,87,0,87,0,90,..,301,9,306,3,309,..,329,6,335,0,335,..,163,8,171,0,173,..,93,5,99,0,100,..,1698,57,1760,12,1767,..,1185,87,1272,13,1280,..,312,28,339,5,340,..,27,3,23,0,23,..,505,159,663,6,667,..,39,0,43,0,43,..,274,13,290,0,290,..,648,47,700,3,709,..,174,10,188,5,190,..,347,25,376,7,379,..,180,28,209,0,209,..,14,4,20,0,20,..,176,15,187,0,189,..,172,6,182,0,178,..,1502,187,1690,6,1695,..,205,4,210,3,207,..,250,15,265,6,266,..,2123,219,2340,10,2358,..,574,41,620,9,628,..,464
50705,..,13,8,21,0,21,..,471,136,614,4,617,..,152,20,169,3,171,..,233,19,250,9,256,..,370,16,388,0,391,..,45,8,51,0,51,..,41,3,47,0,54,..,32,9,38,0,38,..,169,3,173,0,177,..,56,8,66,0,66,..,398,39,438,4,439,..,41,0,45,0,45,..,73,5,83,0,83,..,19,3,23,0,23,..,830,73,907,4,912,..,322,18,343,6,345,..,132,22,146,3,145,..,20,0,19,0,19,..,88,23,106,0,106,..,35,0,32,0,32,..,89,4,92,0,92,..,52,0,52,0,52,..,123,9,130,0,126,..,273,35,307,0,306,..,123,10,134,0,134,..,94,8,99,0,99,..,319,66,382,0,379,..,375,5,384,8,389,..,263,13,273,0,277,..,600,19,623,3,624,..,244,14,257,0,260,..,1486,59,1544,7,1546,..,409,41,448,11,456,..,129
50901,..,9,0,9,0,9,..,168,60,224,0,224,..,5,0,6,0,6,..,101,10,108,0,108,..,238,9,247,0,249,..,24,0,27,0,25,..,10,0,5,0,5,..,5,0,5,0,5,..,26,0,30,0,30,..,10,0,15,0,15,..,37,0,38,5,39,..,10,0,14,0,14,..,5,0,5,0,3,..,6,0,6,0,6,..,110,8,116,0,120,..,222,20,239,7,252,..,32,3,33,0,33,..,0,0,0,0,0,..,11,3,11,0,11,..,5,0,5,0,5,..,47,4,52,0,52,..,19,8,19,0,19,..,56,5,58,0,58,..,11,0,15,3,14,..,15,0,15,0,20,..,3,0,3,0,3,..,5,0,5,0,9,..,307,14,323,0,324,..,78,4,85,0,85,..,290,10,303,0,303,..,248,74,318,4,319,..,923,100,1025,8,1035,..,57,7,58,0,58,..,24
50902,..,0,4,3,0,3,..,124,62,182,4,190,..,20,0,20,0,20,..,71,8,78,0,78,..,124,4,131,3,132,..,29,5,30,0,30,..,10,0,11,0,11,..,8,4,20,0,20,..,11,3,16,0,16,..,25,0,23,0,25,..,30,3,37,0,37,..,9,0,10,0,10,..,23,0,25,0,25,..,0,0,0,0,0,..,116,20,135,0,139,..,114,4,113,5,117,..,11,4,17,0,17,..,12,0,12,0,12,..,10,0,12,0,12,..,15,0,15,0,15,..,63,11,72,3,74,..,3,0,3,0,3,..,50,4,55,0,55,..,26,0,26,0,26,..,17,0,17,0,17,..,9,4,14,0,14,..,23,5,25,0,25,..,186,9,196,12,204,..,39,0,39,0,42,..,256,13,268,0,268,..,58,5,61,0,60,..,536,25,563,15,580,..,46,4,54,0,54,..,20
50903,..,3,0,3,0,3,..,42,6,42,0,42,..,3,0,3,0,3,..,12,0,12,0,12,..,39,0,44,0,42,..,0,0,0,0,0,..,0,0,3,0,3,..,5,0,5,0,5,..,3,4,9,0,9,..,3,0,3,0,3,..,16,0,16,0,16,..,3,0,9,0,9,..,6,0,6,0,6,..,0,0,0,0,0,..,40,5,50,0,50,..,37,4,49,0,49,..,5,0,6,0,6,..,3,0,6,0,6,..,6,0,10,0,10,..,4,0,4,0,4,..,22,3,26,0,26,..,0,0,0,0,0,..,4,0,4,0,4,..,8,0,8,0,8,..,4,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,88,3,89,0,91,..,17,0,23,0,23,..,88,3,94,0,94,..,13,3,16,0,16,..,210,8,221,3,227,..,12,0,12,0,12,..,7
51001,..,5,0,3,0,3,..,191,25,218,4,225,..,6,0,6,0,6,..,148,3,153,0,153,..,135,7,137,0,137,..,19,0,19,0,23,..,24,0,20,0,21,..,6,0,6,0,6,..,29,0,29,0,32,..,12,0,11,0,11,..,15,0,15,0,15,..,38,0,34,0,34,..,25,0,24,0,24,..,0,0,0,0,0,..,142,6,152,3,153,..,110,8,117,0,117,..,30,3,38,0,35,..,6,5,5,0,5,..,17,0,13,0,13,..,5,0,5,0,5,..,51,0,47,0,47,..,5,0,5,0,5,..,12,0,15,0,15,..,16,0,17,0,17,..,4,0,8,0,8,..,4,0,4,0,0,..,4,0,4,0,4,..,116,0,116,4,118,..,26,0,26,0,26,..,128,0,130,0,130,..,31,0,36,0,36,..,305,5,311,4,315,..,147,6,154,0,155,..,16
51002,..,3,0,0,0,0,..,134,17,158,0,160,..,16,6,15,0,15,..,70,5,72,0,77,..,45,0,47,4,50,..,14,4,20,0,20,..,6,0,12,0,12,..,79,13,87,0,95,..,52,0,52,0,52,..,9,0,12,0,12,..,49,0,51,0,51,..,46,4,43,0,43,..,25,0,25,0,25,..,15,0,13,0,13,..,271,22,301,0,299,..,33,0,31,0,30,..,4,0,7,0,7,..,0,0,0,0,0,..,17,3,22,0,22,..,18,0,19,0,19,..,28,4,30,0,30,..,17,0,19,0,19,..,10,0,10,0,10,..,35,0,36,0,36,..,14,0,14,0,14,..,16,0,16,0,18,..,16,0,18,0,18,..,231,5,237,0,237,..,110,7,114,5,121,..,306,14,318,10,325,..,283,27,308,6,312,..,922,54,977,14,994,..,70,7,79,0,77,..,26
51003,..,10,3,10,0,10,..,203,36,240,3,241,..,21,3,26,0,23,..,68,0,68,0,76,..,49,8,51,0,53,..,27,0,25,0,29,..,22,0,22,0,22,..,25,4,30,0,30,..,87,6,94,0,94,..,44,3,47,0,49,..,61,3,60,0,61,..,62,4,68,0,68,..,54,0,53,0,57,..,24,0,24,0,27,..,377,19,399,5,409,..,48,3,48,0,48,..,18,0,21,0,21,..,3,7,11,0,11,..,10,5,18,0,18,..,26,4,24,0,24,..,34,0,29,0,35,..,5,0,5,0,5,..,21,0,21,0,22,..,38,0,45,0,45,..,19,0,20,0,20,..,15,0,15,0,15,..,22,0,22,0,22,..,212,9,217,0,217,..,83,9,86,0,86,..,286,4,296,7,298,..,46,9,50,0,50,..,620,26,646,7,647,..,76,0,78,0,83,..,31
51101,..,3,0,4,0,4,..,28,5,36,3,39,..,0,0,0,0,0,..,26,0,26,0,26,..,57,0,54,0,58,..,6,0,6,0,11,..,3,0,3,0,3,..,3,0,3,0,3,..,5,0,5,0,5,..,3,0,3,0,3,..,13,0,13,0,13,..,22,5,24,0,26,..,0,0,0,0,0,..,0,0,0,0,0,..,51,5,55,0,57,..,20,4,24,0,24,..,0,0,0,0,0,..,0,0,6,0,6,..,7,0,6,0,6,..,0,0,0,0,0,..,8,0,8,0,8,..,7,0,7,0,7,..,3,0,3,0,3,..,11,3,12,4,19,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,39,4,42,0,42,..,9,0,9,0,9,..,15,3,17,0,17,..,0,0,0,0,0,..,66,4,73,0,73,..,22,4,21,0,21,..,4
51102,..,6,0,6,0,6,..,52,11,59,0,60,..,39,12,47,0,46,..,29,0,29,0,29,..,40,0,39,0,39,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,13,3,17,..,4,0,4,0,4,..,3,0,3,0,3,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,30,0,30,3,31,..,37,0,45,0,45,..,19,5,27,0,22,..,0,0,0,0,0,..,8,0,11,0,18,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,8,0,8,0,8,..,48,13,60,0,58,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,8,0,8,..,16,0,18,0,22,..,11,0,13,0,13,..,39,3,36,0,36,..,29,16,44,0,46,..,88,18,112,0,117,..,70,4,71,0,71,..,3
51103,..,6,4,8,0,8,..,199,48,242,0,240,..,31,0,33,0,33,..,55,3,63,0,63,..,62,0,64,0,65,..,17,0,23,5,24,..,16,0,22,0,22,..,53,3,55,0,55,..,127,5,130,0,130,..,26,3,24,0,25,..,97,4,110,0,110,..,27,4,36,0,36,..,64,6,68,0,68,..,35,4,38,0,38,..,439,35,477,3,476,..,65,4,72,0,70,..,8,0,12,0,12,..,6,0,10,0,10,..,24,13,36,0,34,..,7,0,7,0,7,..,63,0,69,3,71,..,49,0,58,0,58,..,14,3,16,0,15,..,56,11,65,0,65,..,34,0,39,0,39,..,62,8,68,3,73,..,14,0,14,0,14,..,287,6,294,0,293,..,70,3,72,0,71,..,355,3,364,3,372,..,76,6,79,0,80,..,789,19,808,11,816,..,107,3,111,0,112,..,45
51104,..,6,0,4,0,4,..,148,51,204,0,202,..,6,0,6,0,6,..,81,3,85,0,84,..,147,11,151,0,156,..,28,0,28,3,24,..,11,0,18,0,18,..,17,4,22,0,22,..,42,0,44,0,44,..,25,0,26,0,26,..,42,0,42,0,42,..,26,0,26,0,26,..,48,10,49,0,51,..,3,0,3,0,3,..,204,9,217,0,217,..,157,13,175,0,174,..,23,0,23,0,23,..,7,0,12,0,12,..,3,0,8,0,8,..,13,0,12,0,12,..,138,7,146,0,147,..,13,0,13,0,13,..,17,0,18,0,18,..,37,3,41,0,41,..,13,4,16,0,16,..,10,0,10,0,10,..,3,0,3,0,3,..,172,0,173,0,178,..,91,4,90,0,94,..,212,5,213,8,223,..,267,57,323,5,329,..,739,73,809,12,822,..,62,0,65,0,65,..,24
59797,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,9,0,8,..,3,0,3,0,3,..,9,0,9,0,9,..,0,0,0,0,0,..,26,0,22,0,25,..,0,0,0,0,0,..,0
