SA3_CODE_2021,Afghanistan_Before_1951,Afghanistan_1951_1960,Afghanistan_1961_1970,Afghanistan_1971_1980,Afghanistan_1981_1990,Afghanistan_1991_2000,Afghanistan_2001_2010,Afghanistan_2011_2015,Afghanistan_2016,Afghanistan_2017,Afghanistan_2018,Afghanistan_2019,Afghanistan_2020,Afghanistan_2021,Afghanistan_Yr_arrival_NS,Afghanistan_Tot,Bangladesh_Before_1951,Bangladesh_1951_1960,Bangladesh_1961_1970,Bangladesh_1971_1980,Bangladesh_1981_1990,Bangladesh_1991_2000,Bangladesh_2001_2010,Bangladesh_2011_2015,Bangladesh_2016,Bangladesh_2017,Bangladesh_2018,Bangladesh_2019,Bangladesh_2020,Bangladesh_2021,Bangladesh_Yr_arrival_NS,Bangladesh_Tot,Canada_Before_1951,Canada_1951_1960,Canada_1961_1970,Canada_1971_1980,Canada_1981_1990,Canada_1991_2000,Canada_2001_2010,Canada_2011_2015,Canada_2016,Canada_2017,Canada_2018,Canada_2019,Canada_2020,Canada_2021,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1951,China_exc_SARs_Taiwan_51_60,China_exc_SARs_Taiwan_61_70,China_exc_SARs_Taiwan_71_80,China_exc_SARs_Taiwan_81_90,China_exc_SARs_Taiwan_91_00,China_exc_SARs_Taiwan_01_10,China_exc_SARs_Taiwan_11_15,China_exc_SARs_Taiwan_2016,China_exc_SARs_Taiwan_2017,China_exc_SARs_Taiwan_2018,China_exc_SARs_Taiwan_2019,China_exc_SARs_Taiwan_2020,China_exc_SARs_Taiwan_2021,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1951,Croatia_1951_1960,Croatia_1961_1970,Croatia_1971_1980,Croatia_1981_1990,Croatia_1991_2000,Croatia_2001_2010,Croatia_2011_2015,Croatia_2016,Croatia_2017,Croatia_2018,Croatia_2019,Croatia_2020,Croatia_2021,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1951,Egypt_1951_1960,Egypt_1961_1970,Egypt_1971_1980,Egypt_1981_1990,Egypt_1991_2000,Egypt_2001_2010,Egypt_2011_2015,Egypt_2016,Egypt_2017,Egypt_2018,Egypt_2019,Egypt_2020,Egypt_2021,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1951,Fiji_1951_1960,Fiji_1961_1970,Fiji_1971_1980,Fiji_1981_1990,Fiji_1991_2000,Fiji_2001_2010,Fiji_2011_2015,Fiji_2016,Fiji_2017,Fiji_2018,Fiji_2019,Fiji_2020,Fiji_2021,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1951,Germany_1951_1960,Germany_1961_1970,Germany_1971_1980,Germany_1981_1990,Germany_1991_2000,Germany_2001_2010,Germany_2011_2015,Germany_2016,Germany_2017,Germany_2018,Germany_2019,Germany_2020,Germany_2021,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1951,Greece_1951_1960,Greece_1961_1970,Greece_1971_1980,Greece_1981_1990,Greece_1991_2000,Greece_2001_2010,Greece_2011_2015,Greece_2016,Greece_2017,Greece_2018,Greece_2019,Greece_2020,Greece_2021,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1951,Hng_Kng_SAR_China_1951_1960,Hng_Kng_SAR_China_1961_1970,Hng_Kng_SAR_China_1971_1980,Hng_Kng_SAR_China_1981_1990,Hng_Kng_SAR_China_1991_2000,Hng_Kng_SAR_China_2001_2010,Hng_Kng_SAR_China_2011_2015,Hong_Kong_SAR_China_2016,Hong_Kong_SAR_China_2017,Hong_Kong_SAR_China_2018,Hong_Kong_SAR_China_2019,Hong_Kong_SAR_China_2020,Hong_Kong_SAR_China_2021,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1951,India_1951_1960,India_1961_1970,India_1971_1980,India_1981_1990,India_1991_2000,India_2001_2010,India_2011_2015,India_2016,India_2017,India_2018,India_2019,India_2020,India_2021,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1951,Indonesia_1951_1960,Indonesia_1961_1970,Indonesia_1971_1980,Indonesia_1981_1990,Indonesia_1991_2000,Indonesia_2001_2010,Indonesia_2011_2015,Indonesia_2016,Indonesia_2017,Indonesia_2018,Indonesia_2019,Indonesia_2020,Indonesia_2021,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1951,Iran_1951_1960,Iran_1961_1970,Iran_1971_1980,Iran_1981_1990,Iran_1991_2000,Iran_2001_2010,Iran_2011_2015
50602,0,0,0,0,8,32,86,137,22,13,11,11,10,3,3,336,0,0,4,0,0,10,108,102,14,22,30,20,11,4,3,325,0,0,11,13,16,34,39,37,7,4,7,7,8,4,3,187,0,0,5,7,83,136,649,370,99,96,81,117,26,4,38,1714,7,15,31,7,4,19,7,5,0,0,0,0,0,0,4,96,5,5,10,4,0,11,21,20,7,3,9,9,5,0,6,118,0,0,3,3,14,9,15,3,0,4,3,0,0,0,4,56,47,32,30,25,32,24,53,32,4,3,5,9,12,0,7,298,0,10,10,6,4,0,0,7,0,0,0,0,0,0,0,44,0,0,5,18,56,42,94,70,7,8,18,19,14,0,3,362,17,10,110,104,91,111,589,505,181,158,251,269,94,10,48,2556,0,4,0,16,43,142,224,107,19,30,38,54,45,4,29,758,0,0,0,0,16,27,47,104
50603,0,0,0,0,9,31,81,49,10,4,7,20,6,19,5,232,0,0,0,0,7,21,162,112,9,17,22,22,6,0,9,391,0,0,10,24,18,20,43,14,0,4,4,5,4,0,0,148,0,3,8,15,179,287,1776,1149,267,275,205,252,89,8,101,4618,3,5,22,7,5,21,4,0,0,0,0,0,0,0,3,75,3,11,4,6,6,11,30,39,14,17,7,0,0,4,4,161,0,4,5,7,5,3,0,0,0,0,0,0,0,4,3,31,35,33,23,23,55,25,44,13,3,5,8,5,0,0,8,292,0,9,7,4,4,0,3,12,0,0,0,0,0,0,0,39,0,0,10,37,120,121,169,180,41,38,48,37,41,11,21,880,20,12,138,142,159,298,2251,1789,526,400,676,796,254,38,143,7633,4,9,13,32,91,370,641,290,55,72,52,86,55,10,36,1801,0,0,0,8,28,44,111,126
50604,0,0,0,4,34,175,650,590,79,86,51,153,60,35,38,1948,0,0,0,8,9,37,274,210,33,21,15,13,15,0,8,627,0,0,10,19,13,15,33,20,0,3,6,0,6,0,3,123,0,3,5,15,75,193,1536,788,133,98,99,159,42,4,65,3219,0,6,24,7,3,31,11,0,0,0,0,0,0,0,9,98,5,0,8,10,9,16,65,56,13,18,3,11,0,0,4,224,0,0,3,3,15,16,26,16,0,0,5,3,0,0,0,95,55,49,49,32,56,34,31,19,0,0,6,5,0,0,12,344,0,5,11,5,0,0,0,0,0,0,0,0,0,0,0,21,3,0,5,20,29,56,98,69,9,16,7,11,12,6,12,342,17,26,171,217,206,310,2809,1893,342,268,516,613,144,27,109,7659,5,0,0,42,135,367,682,294,39,47,49,64,50,3,25,1805,0,0,0,4,18,27,114,164
50605,0,0,0,0,0,33,152,70,11,9,8,19,9,6,6,316,0,0,0,0,0,0,78,24,0,4,0,0,0,0,0,114,0,0,10,14,15,26,27,12,0,0,0,3,0,0,5,108,6,0,0,4,4,24,167,70,11,12,18,18,8,0,4,340,5,10,15,8,6,0,0,0,0,0,0,0,0,0,0,45,0,0,3,7,0,0,0,7,0,0,0,0,0,0,0,20,0,0,3,9,7,0,6,4,0,0,0,3,0,0,4,27,45,54,29,28,55,16,56,16,0,6,0,3,0,0,9,307,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,14,4,0,0,7,6,12,28,9,0,0,0,0,0,0,6,78,18,11,76,73,32,28,444,322,50,31,46,43,17,4,7,1208,0,9,0,11,12,41,72,25,14,6,4,3,4,6,4,201,0,0,0,0,0,4,18,12
50606,0,0,0,0,0,6,11,12,0,0,0,4,0,0,0,34,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,18,0,0,0,3,15,8,36,5,0,0,3,5,0,0,0,76,0,0,0,0,0,0,15,13,4,4,0,0,0,0,0,42,0,0,3,0,0,9,3,0,0,0,0,0,0,0,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,17,14,4,0,0,0,0,0,0,42,11,6,15,10,22,14,9,4,0,0,0,0,0,0,0,81,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,13,3,0,16,12,7,13,345,198,24,16,13,36,22,8,9,721,0,4,0,0,3,8,12,15,6,0,3,3,0,0,0,54,0,0,0,0,0,3,4,8
50607,0,0,0,0,4,15,11,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,11,0,6,0,3,9,0,0,38,0,0,6,16,17,21,33,22,4,9,7,5,0,0,0,135,0,0,0,7,56,83,242,212,34,41,26,59,21,5,13,809,0,10,11,6,4,4,3,4,0,0,0,0,0,0,3,51,0,6,3,3,10,3,4,13,4,0,0,0,5,0,0,53,0,0,8,4,9,3,0,0,0,0,0,0,0,0,0,23,18,14,21,7,14,9,30,9,5,3,5,3,0,4,5,141,0,8,17,8,4,4,3,3,0,0,0,0,0,0,0,56,0,0,8,24,55,36,29,25,13,9,6,8,12,0,4,227,17,10,65,45,45,93,185,175,42,43,54,75,19,5,18,897,3,9,5,27,61,156,163,55,15,17,9,12,28,4,11,559,0,0,0,5,50,30,58,102
50701,0,0,0,0,0,10,17,6,5,0,0,0,0,0,0,40,0,0,0,0,7,11,48,26,6,5,13,3,4,0,0,125,0,3,10,20,27,45,73,45,8,9,12,16,15,7,3,300,0,0,0,3,52,87,743,393,41,46,22,71,23,3,16,1505,10,119,351,122,83,199,111,17,0,0,0,5,0,0,47,1069,7,16,23,5,8,10,6,8,0,6,5,0,0,0,0,94,0,0,0,7,8,9,10,11,3,0,3,0,0,0,3,52,36,28,32,33,70,57,139,91,4,15,9,17,0,0,9,554,0,0,12,7,0,0,0,4,0,0,0,0,0,0,0,30,0,0,5,32,23,49,63,65,11,12,8,15,3,4,0,298,10,4,69,67,84,123,832,606,62,84,115,99,38,9,36,2252,0,0,5,11,72,193,228,107,27,18,12,14,26,3,20,735,0,0,0,0,30,25,104,149
50702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,9,32,37,28,50,28,0,12,9,9,6,7,0,224,0,0,0,0,8,9,36,17,5,0,5,10,0,3,0,106,6,44,65,6,15,9,0,0,0,0,0,0,0,0,6,159,4,8,4,5,3,0,5,0,0,0,0,0,0,0,0,28,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,10,18,14,17,18,51,35,85,50,3,5,12,15,3,5,10,348,3,6,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3,9,13,11,9,3,6,4,0,3,0,3,62,8,4,34,20,19,15,32,20,5,0,11,5,3,0,0,179,0,0,6,3,3,16,27,9,7,3,3,6,10,0,3,99,0,0,0,0,18,9,14,3
50703,0,0,0,0,0,4,4,3,0,7,0,0,0,0,0,18,0,0,0,0,3,0,40,17,0,0,3,0,0,0,0,62,0,0,8,11,4,9,27,12,4,5,4,0,0,0,0,95,0,0,0,0,3,12,110,62,15,11,6,4,5,0,0,232,0,0,14,0,0,29,22,0,0,0,0,0,0,0,3,76,0,0,5,0,0,0,7,10,0,0,0,4,0,0,0,29,0,0,0,0,4,12,9,14,0,0,5,6,0,0,0,50,10,29,23,11,13,15,28,13,0,0,0,0,0,0,7,145,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,30,8,0,0,8,6,0,0,0,57,6,3,21,15,11,38,700,542,84,89,99,111,45,4,30,1782,0,0,0,0,12,28,60,35,3,11,6,8,8,0,4,179,0,0,0,0,4,9,6,28
50704,0,0,0,0,5,13,3,5,0,0,0,0,0,0,0,23,0,0,0,3,8,12,28,15,4,7,19,19,10,0,0,122,0,3,17,39,39,48,74,31,11,3,3,17,11,0,10,320,3,9,5,33,195,282,797,496,107,85,59,108,52,4,30,2252,10,36,80,21,20,30,3,3,0,0,0,0,0,0,6,212,8,17,18,12,5,4,15,23,0,0,7,5,0,0,0,122,3,0,5,9,11,9,4,6,0,0,0,0,0,0,0,49,46,49,32,31,74,45,90,34,0,9,5,6,0,0,0,432,6,10,25,7,3,6,3,8,4,0,0,0,0,0,0,77,0,4,16,91,191,129,96,58,19,21,29,23,12,11,5,698,28,25,139,114,164,286,540,263,90,71,89,82,45,15,40,1979,5,10,14,38,346,568,376,126,32,26,38,48,75,11,40,1750,0,0,0,8,96,72,149,182
