SA3_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
50101,3,0,3,0,0,0,0,0,0,7,0,26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,3,0,3,0,6,0,16,0,0,0,0,0,3,0,8,0,6,0,23,3,9,0,5,0,7,0,17,0,16,0,69,5,3,0,14,4,15,4,17,0,22,0,93,11,23,4,32,8,53,4,31,5,29,0,197,21,43,3,74,4,98,3,47,0,31,0,338,18,32,3,164,9,74,6,25,11,24,0,365,38,36,4,164,13,75,8,18,7,9,0,367,137,63,15,397,31,137,20,23,14,17,0,858,174,46,8,372,35,70,17,16,10,13,0,772,150,34,10,276,30,61,35,15,8,6,0,628,129,22,3,164,21,22,8,8,5,0,0,371,263,44,12,304,44,83,41,20
50102,0,0,0,0,0,3,0,0,0,11,0,21,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,12,0,12,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,4,0,25,0,32,0,0,0,0,0,9,0,10,5,26,0,51,3,3,0,7,0,15,0,28,3,64,0,121,10,12,0,12,3,41,0,40,3,71,5,186,16,17,0,48,8,103,8,52,7,79,0,341,22,39,5,114,17,167,5,68,13,85,0,536,27,37,8,193,13,212,6,37,17,40,3,590,52,32,3,241,18,212,14,41,17,46,0,678,219,71,15,666,70,468,19,59,36,59,0,1698,319,59,14,766,70,152,46,30,17,26,3,1498,357,33,18,588,67,151,30,20,19,26,0,1311,304,18,8,347,32,62,18,12,6,10,6,814,690,39,23,606,92,211,45,27
50103,6,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,0,10,0,0,0,0,0,4,0,5,0,0,0,16,0,0,3,6,0,8,0,6,0,10,0,31,7,0,0,13,3,17,0,10,10,9,0,64,6,19,0,18,0,36,0,11,0,20,0,118,7,19,0,41,0,37,0,8,4,11,0,132,10,7,0,44,0,36,0,14,3,7,0,128,20,13,3,64,5,28,6,7,0,10,0,150,55,12,4,122,16,68,8,15,3,11,0,330,64,6,3,144,7,21,9,3,4,7,0,278,64,12,3,80,12,23,9,5,3,0,0,202,41,5,0,49,3,4,0,0,0,0,0,108,78,6,7,65,19,24,12,0
50201,5,0,0,0,0,0,0,0,4,23,0,32,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,4,0,11,0,15,0,0,0,0,0,0,0,10,0,16,0,30,0,3,0,3,0,0,0,15,0,43,0,76,0,4,0,3,0,7,0,30,11,76,0,135,0,11,3,12,3,47,4,42,9,79,3,209,7,28,0,22,3,104,4,56,9,114,0,358,7,47,0,85,6,145,10,69,14,99,0,487,21,33,0,122,19,157,10,53,14,60,0,487,38,29,7,155,8,189,9,34,22,50,5,540,175,67,18,458,53,376,29,58,54,53,7,1337,212,58,18,519,66,133,43,46,18,33,4,1143,304,34,17,413,54,176,30,27,20,18,0,1094,243,15,5,276,38,51,21,13,10,20,0,691,679,53,30,580,105,234,35,26
50301,0,0,0,3,0,9,0,0,0,18,0,35,0,0,0,0,0,0,0,0,0,8,0,15,0,0,0,0,0,0,0,3,0,9,0,8,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,0,0,5,0,7,0,8,0,18,0,4,0,0,0,0,0,6,0,9,0,21,0,0,0,4,0,3,0,13,0,18,0,46,0,7,0,0,0,9,0,9,0,12,0,51,0,8,0,9,0,13,0,26,3,20,0,79,6,14,0,15,0,24,0,15,3,24,0,104,5,10,0,24,0,35,0,18,7,18,0,112,10,17,0,38,6,48,0,26,0,16,0,166,37,31,0,118,8,129,3,43,7,50,0,420,57,28,3,171,11,61,5,25,3,39,0,411,89,35,3,190,19,98,11,31,4,30,6,511,126,35,0,194,16,46,8,11,0,19,3,458,1620,214,30,2182,203,1153,43,165
50302,0,0,0,0,0,0,0,0,0,16,0,24,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,3,0,13,0,18,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,7,0,9,0,11,0,26,0,4,0,0,0,4,0,5,0,21,0,48,0,6,0,4,0,8,0,21,5,17,0,62,0,18,0,4,0,21,5,22,3,18,0,93,7,20,0,19,0,58,4,32,3,43,0,184,5,37,4,60,0,80,0,28,8,29,0,250,18,29,0,64,3,83,4,23,0,33,0,261,28,30,3,88,10,104,6,23,5,17,0,310,118,49,7,239,15,299,12,46,10,58,3,847,137,53,10,344,42,93,15,28,0,25,3,746,189,44,5,384,58,162,8,34,9,19,0,919,223,30,3,301,61,66,15,14,0,18,5,732,1548,180,30,1809,243,775,51,61
50401,5,0,0,0,0,0,0,0,0,24,0,35,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,4,0,8,0,13,0,0,0,0,0,0,0,4,0,5,0,11,0,0,0,0,0,3,0,12,0,16,0,31,0,3,0,3,0,8,0,11,0,25,0,52,0,10,0,4,0,20,0,27,0,51,0,117,0,14,0,9,0,42,0,45,3,49,0,177,8,27,0,39,3,91,4,50,8,90,3,321,24,54,0,89,9,152,4,49,8,68,5,467,14,26,7,123,15,142,8,39,8,56,0,436,53,38,3,160,11,126,8,37,8,46,5,493,186,68,8,416,46,305,10,60,14,86,0,1204,228,60,8,501,62,112,17,29,11,50,0,1079,282,46,4,516,63,139,22,28,9,24,0,1132,277,29,10,297,61,56,21,20,0,9,0,774,816,59,19,797,130,247,30,34
50402,0,0,0,0,0,0,0,0,0,8,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,5,0,5,4,11,0,23,0,0,0,4,0,0,0,6,0,18,0,36,0,4,0,5,4,10,0,8,0,18,0,44,3,12,0,12,5,31,4,20,0,37,0,121,6,14,0,50,3,64,6,15,5,26,3,193,3,14,3,35,3,63,5,19,8,22,0,177,16,12,0,84,16,68,6,26,5,20,0,254,84,20,0,225,35,152,9,29,9,46,0,625,113,26,11,274,41,62,12,20,3,24,0,587,149,26,7,253,20,91,17,13,3,12,4,586,124,11,3,161,29,33,6,4,3,3,0,384,413,24,12,399,46,187,20,28
50403,0,0,0,0,0,9,0,0,4,38,3,54,3,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,7,3,10,0,28,0,0,0,0,0,4,0,11,0,17,3,33,0,0,0,4,0,8,0,5,0,54,0,78,0,3,0,0,0,15,3,27,0,43,8,109,0,20,0,5,0,35,4,61,7,95,4,229,5,20,0,21,4,134,4,91,11,81,4,365,21,58,3,78,13,278,8,115,14,127,6,712,45,95,4,269,19,408,17,102,17,110,4,1092,78,67,6,346,38,403,26,93,22,88,0,1165,139,66,9,447,54,363,17,66,23,76,3,1260,610,126,17,1165,136,733,43,116,49,111,7,3115,728,82,24,1152,122,277,34,66,32,59,4,2585,645,79,16,708,111,273,37,32,21,48,0,1971,562,26,18,425,72,89,22,14,17,14,3,1252,1234,66,28,868,150,381,32,44
50501,6,0,0,3,0,6,0,0,0,27,0,44,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,0,0,3,0,3,0,10,0,19,0,0,0,0,0,4,0,9,0,12,0,21,0,0,0,0,0,6,0,13,3,22,0,46,0,0,0,0,0,0,0,17,0,13,0,40,4,11,0,12,0,19,0,28,8,51,0,125,4,5,0,16,0,35,4,35,5,59,0,173,0,36,0,40,4,93,4,69,9,105,5,366,22,59,5,103,9,159,5,78,4,117,4,550,39,66,3,181,21,212,8,70,14,75,7,689,41,44,11,267,22,220,13,43,17,72,3,761,257,144,12,924,99,549,47,96,38,154,4,2327,468,120,18,1287,132,255,40,89,20,93,5,2538,621,100,28,1358,134,323,46,76,23,49,0,2755,701,81,19,912,120,137,28,33,4,43,4,2079,2536,181,51,2635,328,975,75,112
