SA3_CODE_2021,F_ID_NS_15_19,F_ID_NS_20_24,F_ID_NS_25_34,F_ID_NS_35_44,F_ID_NS_45_54,F_ID_NS_55_64,F_ID_NS_65_74,F_ID_NS_75_84,F_ID_NS_85ov,F_ID_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ag_For_Fshg_15_19,P_Ag_For_Fshg_20_24,P_Ag_For_Fshg_25_34,P_Ag_For_Fshg_35_44,P_Ag_For_Fshg_45_54,P_Ag_For_Fshg_55_64,P_Ag_For_Fshg_65_74,P_Ag_For_Fshg_75_84,P_Ag_For_Fshg_85ov,P_Ag_For_Fshg_Tot,P_Mining_15_19,P_Mining_20_24,P_Mining_25_34,P_Mining_35_44,P_Mining_45_54,P_Mining_55_64,P_Mining_65_74,P_Mining_75_84,P_Mining_85ov,P_Mining_Tot,P_Manufact_15_19,P_Manufact_20_24,P_Manufact_25_34,P_Manufact_35_44,P_Manufact_45_54,P_Manufact_55_64,P_Manufact_65_74,P_Manufact_75_84,P_Manufact_85ov,P_Manufact_Tot,P_El_Gas_Wt_Waste_15_19,P_El_Gas_Wt_Waste_20_24,P_El_Gas_Wt_Waste_25_34,P_El_Gas_Wt_Waste_35_44,P_El_Gas_Wt_Waste_45_54,P_El_Gas_Wt_Waste_55_64,P_El_Gas_Wt_Waste_65_74,P_El_Gas_Wt_Waste_75_84,P_El_Gas_Wt_Waste_85ov,P_El_Gas_Wt_Waste_Tot,P_Constru_15_19,P_Constru_20_24,P_Constru_25_34,P_Constru_35_44,P_Constru_45_54,P_Constru_55_64,P_Constru_65_74,P_Constru_75_84,P_Constru_85ov,P_Constru_Tot,P_WhlesaleTde_15_19,P_WhlesaleTde_20_24,P_WhlesaleTde_25_34,P_WhlesaleTde_35_44,P_WhlesaleTde_45_54,P_WhlesaleTde_55_64,P_WhlesaleTde_65_74,P_WhlesaleTde_75_84,P_WhlesaleTde_85ov,P_WhlesaleTde_Tot,P_RetTde_15_19,P_RetTde_20_24,P_RetTde_25_34,P_RetTde_35_44,P_RetTde_45_54,P_RetTde_55_64,P_RetTde_65_74,P_RetTde_75_84,P_RetTde_85ov,P_RetTde_Tot,P_Accom_food_15_19,P_Accom_food_20_24,P_Accom_food_25_34,P_Accom_food_35_44,P_Accom_food_45_54,P_Accom_food_55_64,P_Accom_food_65_74,P_Accom_food_75_84,P_Accom_food_85ov,P_Accom_food_Tot,P_Trans_post_wrehsg_15_19,P_Trans_post_wrehsg_20_24,P_Trans_post_wrehsg_25_34,P_Trans_post_wrehsg_35_44,P_Trans_post_wrehsg_45_54,P_Trans_post_wrehsg_55_64,P_Trans_post_wrehsg_65_74,P_Trans_post_wrehsg_75_84,P_Trans_post_wrehsg_85ov,P_Trans_post_wrehsg_Tot,P_Info_media_teleco_15_19,P_Info_media_teleco_20_24,P_Info_media_teleco_25_34,P_Info_media_teleco_35_44,P_Info_media_teleco_45_54,P_Info_media_teleco_55_64,P_Info_media_teleco_65_74,P_Info_media_teleco_75_84,P_Info_media_teleco_85ov,P_Info_media_teleco_Tot,P_Fin_Insur_15_19,P_Fin_Insur_20_24,P_Fin_Insur_25_34,P_Fin_Insur_35_44,P_Fin_Insur_45_54,P_Fin_Insur_55_64,P_Fin_Insur_65_74,P_Fin_Insur_75_84,P_Fin_Insur_85ov,P_Fin_Insur_Tot,P_RtnHir_REst_15_19,P_RtnHir_REst_20_24,P_RtnHir_REst_25_34,P_RtnHir_REst_35_44,P_RtnHir_REst_45_54,P_RtnHir_REst_55_64,P_RtnHir_REst_65_74,P_RtnHir_REst_75_84,P_RtnHir_REst_85ov,P_RtnHir_REst_Tot,P_Pro_scien_tec_15_19,P_Pro_scien_tec_20_24,P_Pro_scien_tec_25_34,P_Pro_scien_tec_35_44,P_Pro_scien_tec_45_54,P_Pro_scien_tec_55_64,P_Pro_scien_tec_65_74,P_Pro_scien_tec_75_84,P_Pro_scien_tec_85ov,P_Pro_scien_tec_Tot,P_Admin_supp_15_19,P_Admin_supp_20_24,P_Admin_supp_25_34,P_Admin_supp_35_44,P_Admin_supp_45_54,P_Admin_supp_55_64,P_Admin_supp_65_74,P_Admin_supp_75_84,P_Admin_supp_85ov,P_Admin_supp_Tot,P_Public_admin_sfty_15_19,P_Public_admin_sfty_20_24,P_Public_admin_sfty_25_34,P_Public_admin_sfty_35_44,P_Public_admin_sfty_45_54,P_Public_admin_sfty_55_64,P_Public_admin_sfty_65_74,P_Public_admin_sfty_75_84,P_Public_admin_sfty_85ov,P_Public_admin_sfty_Tot,P_Educ_trng_15_19,P_Educ_trng_20_24,P_Educ_trng_25_34,P_Educ_trng_35_44,P_Educ_trng_45_54,P_Educ_trng_55_64,P_Educ_trng_65_74,P_Educ_trng_75_84,P_Educ_trng_85ov,P_Educ_trng_Tot,P_HlthCare_SocAs_15_19,P_HlthCare_SocAs_20_24,P_HlthCare_SocAs_25_34,P_HlthCare_SocAs_35_44,P_HlthCare_SocAs_45_54,P_HlthCare_SocAs_55_64,P_HlthCare_SocAs_65_74,P_HlthCare_SocAs_75_84,P_HlthCare_SocAs_85ov,P_HlthCare_SocAs_Tot,P_Art_recn_15_19,P_Art_recn_20_24,P_Art_recn_25_34,P_Art_recn_35_44,P_Art_recn_45_54,P_Art_recn_55_64,P_Art_recn_65_74,P_Art_recn_75_84,P_Art_recn_85ov,P_Art_recn_Tot
50502,68,168,492,463,323,200,82,23,4,1826,2361,4813,13822,12209,10116,7225,2050,191,14,52801,21,29,121,105,116,86,32,13,0,519,18,283,1959,2001,1250,604,118,8,0,6250,114,269,885,966,936,739,213,32,5,4147,11,39,296,313,240,193,31,3,0,1132,238,675,2705,2494,1726,1233,335,37,3,9448,53,131,482,576,562,384,123,16,0,2331,1446,1682,2033,1486,1248,1054,351,49,4,9357,1473,1316,1776,1111,696,509,118,13,0,7009,45,250,1073,961,794,654,225,30,0,4043,27,90,329,294,217,147,36,12,0,1152,13,174,787,976,827,457,119,20,0,3366,10,96,397,416,365,297,158,40,4,1778,71,627,2721,3023,2184,1228,429,67,6,10351,69,286,1032,896,658,545,190,26,0,3703,39,312,1430,1584,1440,1111,247,16,3,6181,207,600,2058,2102,2270,1831,523,48,0,9628,168,1235,4550,3755,3057,2427,795,61,0,16049,225,311,549,391,335,202,58,13,0,2090
50503,86,169,407,494,403,221,53,10,0,1853,3362,4919,10833,11768,11231,6822,1315,73,3,50335,34,72,257,258,246,196,86,8,0,1154,39,372,1665,1905,1640,836,111,5,0,6574,184,352,966,1242,1375,899,176,27,0,5214,20,76,213,318,302,209,32,0,0,1170,469,1093,3053,3020,2624,1644,292,23,0,12225,61,184,543,649,615,401,91,8,0,2547,1703,1877,2109,1851,1792,1182,259,28,0,10803,2301,1205,1022,844,656,428,76,8,0,6542,109,246,721,919,1012,881,235,18,5,4133,37,93,200,212,169,92,16,3,0,811,25,134,595,759,660,312,55,3,0,2546,15,91,249,293,291,201,49,7,0,1206,62,440,1327,1721,1285,664,185,22,0,5711,119,368,767,801,824,565,147,13,0,3604,51,289,1171,1450,1583,991,230,16,0,5780,211,469,1585,2134,2182,1296,274,15,0,8164,259,1260,3177,3524,3422,2386,513,23,0,14572,249,258,307,291,249,139,44,7,0,1551
50601,41,78,226,212,139,102,31,4,4,846,1190,1845,4971,5496,3928,2757,627,41,9,20859,17,31,83,78,57,55,46,17,0,385,27,150,640,857,565,303,37,0,0,2582,101,260,628,877,618,431,86,12,5,3010,10,18,98,174,126,90,11,0,0,517,158,358,1113,1078,704,532,136,15,0,4092,37,104,354,448,325,211,39,6,0,1530,531,674,1004,839,600,477,125,12,0,4264,855,375,469,378,201,123,30,3,0,2434,43,178,653,853,544,523,125,4,0,2916,21,22,79,93,65,36,12,0,0,325,4,29,208,305,150,87,8,0,0,791,4,40,134,144,97,85,41,7,0,541,18,162,600,814,433,274,72,11,0,2394,55,120,327,340,297,218,52,6,0,1410,24,118,534,723,537,432,102,12,0,2487,63,200,695,927,816,616,172,14,0,3499,82,481,1524,1931,1309,947,202,8,0,6485,62,69,125,127,91,59,20,0,0,564
50602,16,58,205,148,110,65,19,0,0,621,758,2112,5855,4286,3228,2297,625,38,0,19211,9,12,34,31,21,18,15,0,0,133,13,185,1063,894,614,355,69,5,0,3187,52,126,445,399,327,254,79,6,0,1685,4,13,110,112,96,53,12,0,0,402,63,255,990,761,529,383,92,9,0,3087,17,89,302,247,192,185,32,11,0,1073,355,654,930,476,332,297,94,9,0,3150,535,636,1027,554,276,181,50,9,0,3266,22,185,609,507,461,374,99,7,0,2260,18,44,119,103,61,32,9,5,0,394,6,75,309,281,220,124,24,0,0,1045,8,67,166,155,138,90,41,9,0,678,20,285,1323,1182,578,327,103,13,0,3831,27,172,519,338,251,216,69,9,0,1601,18,167,637,625,534,396,102,5,0,2489,67,196,777,681,641,498,134,15,0,3011,49,515,1750,1162,916,730,215,11,0,5355,72,152,312,223,137,111,44,9,0,1069
50603,48,123,265,228,151,107,28,9,4,966,1316,2696,5279,5209,4368,3165,795,72,6,22904,4,16,62,56,42,30,22,4,0,232,12,119,582,728,533,308,49,4,0,2337,80,187,516,559,554,439,113,5,0,2455,10,37,100,161,110,89,16,0,0,522,77,306,815,814,637,439,134,10,0,3239,33,104,295,344,292,224,65,3,0,1364,590,970,1082,664,543,432,130,9,0,4420,945,978,1022,590,315,274,67,4,0,4200,51,298,816,588,538,436,119,7,0,2854,23,62,107,106,74,44,11,0,0,426,5,49,231,327,216,151,50,11,0,1046,9,49,122,127,137,95,37,11,0,589,43,357,1062,1167,813,441,151,15,0,4052,36,218,520,420,300,192,59,9,0,1768,33,201,542,684,635,543,131,13,0,2793,142,345,778,968,1068,823,230,23,0,4385,99,707,1746,1741,1548,1025,280,14,0,7162,115,174,202,151,81,101,34,0,0,860
50604,59,129,274,286,205,156,36,8,0,1168,1563,2696,5611,6435,5561,3690,841,69,4,26460,14,26,75,73,85,55,22,5,4,360,17,160,649,964,718,392,62,8,0,2971,125,286,773,1084,998,649,166,9,0,4090,4,39,107,181,163,102,22,0,0,614,162,486,1217,1287,1017,658,167,5,0,4992,58,153,401,498,479,280,68,4,0,1945,772,1067,1103,1073,879,633,181,16,0,5724,1197,676,766,587,436,256,53,6,0,3974,81,297,919,1067,895,757,205,9,0,4227,29,38,101,134,74,52,10,0,0,435,13,60,262,356,254,141,31,0,0,1121,16,43,150,164,146,99,46,3,0,680,27,280,743,1059,650,343,92,10,0,3200,51,208,429,466,413,315,111,3,0,1991,35,182,495,814,770,639,129,13,0,3063,101,308,673,1054,1089,722,184,15,0,4151,122,703,1807,2063,1729,1207,326,22,0,7982,87,123,172,203,123,76,31,7,0,836
50605,18,34,106,106,103,69,28,5,0,468,903,1144,2415,3098,3131,2360,655,52,6,13769,13,16,34,48,55,62,44,18,3,295,23,108,497,612,555,342,65,9,0,2207,93,130,256,408,427,304,84,8,0,1723,5,13,57,92,84,60,12,0,0,316,100,244,608,639,553,445,119,15,0,2726,23,79,193,257,273,197,46,4,0,1074,433,414,388,409,403,342,118,10,0,2515,592,277,197,159,136,107,38,0,0,1506,38,137,319,473,508,526,155,12,0,2172,9,37,27,55,55,26,14,3,0,220,5,12,83,143,140,77,21,3,0,486,8,28,78,88,108,65,38,6,0,416,19,89,319,489,421,276,109,13,0,1732,33,76,127,182,174,159,44,0,0,800,12,71,251,387,441,364,81,10,0,1617,64,131,349,587,753,535,148,13,0,2589,80,258,629,790,787,667,202,14,0,3430,61,63,108,86,69,62,27,3,0,475
50606,24,25,75,70,48,37,8,6,0,295,578,650,1879,1766,1542,1044,219,18,3,7699,13,17,37,45,83,82,56,15,0,349,27,75,343,348,286,164,18,0,0,1259,48,95,281,279,239,194,36,4,0,1174,3,5,50,45,49,39,4,0,0,205,84,170,509,437,370,240,53,0,0,1864,14,34,130,157,103,79,11,0,0,527,199,188,321,302,247,170,34,3,0,1469,351,101,93,86,82,53,7,0,0,779,18,42,212,250,242,177,65,3,0,1010,10,12,11,14,11,8,3,0,0,73,10,8,54,65,54,30,5,0,0,214,8,17,54,49,50,35,4,0,0,216,14,57,164,197,154,104,22,4,0,720,21,32,115,114,98,69,18,0,0,475,9,39,186,229,224,164,36,6,0,887,34,82,255,289,253,184,40,4,0,1141,55,147,500,467,360,273,66,0,0,1868,29,42,48,50,35,22,8,3,0,244
50607,13,35,79,72,54,52,27,5,4,345,550,1333,2683,2258,2127,1713,572,63,7,11304,13,14,15,25,23,21,17,13,0,142,12,81,422,424,397,241,39,5,0,1621,29,64,167,149,133,140,54,8,0,752,3,9,60,64,49,37,9,0,0,226,31,142,366,341,247,208,78,10,0,1419,13,45,76,97,96,82,28,5,0,438,297,398,361,203,208,169,89,13,0,1735,373,367,308,180,127,101,33,9,0,1492,16,75,166,150,158,133,52,9,0,762,14,24,73,46,46,33,12,0,0,242,5,39,167,212,228,124,70,9,0,850,9,35,88,102,97,101,57,10,0,497,13,255,747,749,548,434,192,26,0,2956,13,75,171,112,111,95,33,13,0,612,15,103,257,273,314,243,65,6,0,1270,74,226,523,493,534,474,198,13,0,2536,39,375,923,697,597,562,175,27,5,3387,66,106,121,89,55,48,28,3,0,517
50701,59,111,278,268,212,143,48,3,6,1127,1692,2870,7088,7140,6107,4119,880,63,7,29973,12,28,63,96,95,56,35,14,0,395,25,194,1005,1100,813,441,81,0,0,3660,144,325,857,1039,1056,706,131,14,0,4276,23,31,159,194,156,117,19,3,0,704,164,445,1472,1564,1137,791,177,6,0,5760,47,116,340,443,418,301,60,5,0,1734,830,966,1067,860,812,681,173,17,0,5406,1116,664,653,476,329,197,59,0,0,3501,64,182,583,628,722,588,169,11,0,2942,18,35,102,98,76,43,10,0,0,377,12,55,345,451,301,139,41,3,0,1344,11,61,183,193,174,106,55,3,0,787,34,295,1195,1379,767,386,112,17,0,4181,49,160,381,378,382,318,74,11,0,1748,32,192,873,978,818,589,129,12,0,3620,113,352,1212,1404,1427,903,254,7,0,5669,134,800,2281,2144,1812,1411,303,12,0,8900,148,134,214,210,140,91,19,4,0,961
50702,11,32,87,88,75,43,19,6,0,362,517,883,2185,2159,2219,1905,550,50,3,10478,3,15,32,27,30,48,15,6,0,180,4,35,297,330,287,187,37,5,0,1175,46,68,166,183,197,167,47,11,0,882,0,4,36,57,36,50,11,0,0,198,31,84,300,331,301,271,70,8,0,1399,12,24,60,75,101,76,17,7,0,371,218,231,206,202,171,185,84,11,0,1309,359,373,391,185,116,101,33,3,0,1566,13,33,107,141,153,152,47,3,0,651,9,16,37,46,53,42,19,0,0,230,0,8,72,115,110,68,20,9,0,407,8,15,55,67,83,53,38,13,5,328,5,119,488,612,565,382,151,18,0,2337,13,41,95,98,102,89,25,0,0,470,9,59,266,288,298,267,75,8,0,1269,45,117,403,513,626,643,186,21,0,2554,39,207,727,660,708,699,205,20,0,3272,35,66,137,133,79,80,40,9,0,573
50703,21,39,116,92,67,33,13,0,0,390,546,977,2646,2584,1943,1136,214,13,0,10044,5,14,38,42,64,31,8,3,0,205,16,90,375,401,306,163,13,0,0,1364,62,156,379,483,399,227,53,4,0,1756,3,7,63,80,81,31,0,0,0,269,61,192,544,510,379,258,35,0,0,1992,21,48,152,174,137,71,16,0,0,614,245,283,496,437,329,187,33,0,0,2016,439,251,279,178,135,47,10,0,0,1341,23,56,310,354,256,191,43,0,0,1233,11,16,54,37,22,7,0,6,0,142,0,22,124,149,61,34,4,0,0,401,4,9,53,75,43,29,15,0,0,231,16,76,286,372,175,90,14,6,0,1037,22,75,198,202,144,99,28,0,0,769,8,106,338,370,267,186,43,6,0,1308,36,83,325,386,300,196,46,3,0,1373,37,275,799,817,667,391,83,0,0,3070,24,37,79,67,34,20,11,0,0,268
50704,50,86,154,189,175,140,44,12,5,863,1749,2495,4566,5648,5819,4511,1327,112,5,26234,4,19,37,43,59,62,28,12,0,259,16,133,602,942,877,499,114,10,3,3193,127,174,352,502,598,507,163,17,3,2455,0,21,98,171,149,99,32,0,0,574,141,345,768,929,860,630,186,26,0,3892,53,100,183,272,346,251,90,18,6,1317,906,901,656,576,614,576,208,23,0,4451,1145,668,440,338,292,210,74,5,0,3182,48,126,275,399,488,408,146,13,0,1898,21,62,94,102,100,56,18,0,0,451,3,73,267,389,414,296,86,18,6,1550,15,60,165,231,264,186,126,25,0,1075,51,415,1056,1483,1304,801,338,41,0,5499,49,102,194,265,239,215,111,12,0,1187,29,143,463,707,816,671,183,15,0,3027,184,363,959,1191,1557,1401,411,40,0,6104,147,656,1651,1785,1757,1529,495,43,0,8073,180,171,188,164,148,101,48,3,0,1005
50705,62,84,229,240,215,144,29,5,6,1005,2163,2833,6277,6726,6758,4470,793,52,5,30071,12,37,65,98,82,69,24,10,0,392,45,310,1261,1436,1248,744,112,6,0,5163,191,338,962,1048,1142,934,135,11,0,4754,24,53,179,188,215,151,9,0,0,819,290,583,1554,1531,1404,975,143,7,0,6482,59,96,345,315,335,256,43,5,0,1454,1007,996,1197,954,1035,723,144,4,0,6065,1583,637,506,444,321,196,61,5,0,3749,41,137,448,556,593,627,156,13,0,2569,44,48,90,73,62,36,8,4,0,354,5,44,253,246,221,125,18,0,0,909,19,51,155,162,177,144,39,7,0,761,40,167,588,718,608,353,109,3,0,2589,72,191,427,455,454,352,71,0,3,2025,86,590,1394,1252,1223,877,141,12,0,5578,114,312,906,1366,1446,947,207,16,0,5317,131,634,1580,1819,2004,1502,271,18,0,7963,122,114,196,130,117,78,33,3,0,791
50901,40,31,59,70,90,92,37,15,0,431,851,855,2097,2656,3131,2808,884,114,6,13402,125,222,590,717,795,856,594,169,27,4099,5,23,142,161,180,128,22,0,0,672,100,170,348,318,349,264,66,12,0,1621,5,16,33,71,64,68,7,0,0,264,134,196,450,451,455,424,120,11,0,2238,25,74,137,119,165,127,36,5,0,687,476,245,420,397,496,443,151,13,0,2642,532,203,282,286,246,232,104,16,0,1892,17,38,99,159,272,319,113,7,0,1029,7,15,26,32,23,21,10,0,0,141,3,30,62,72,78,66,11,0,0,329,4,19,55,48,67,61,30,10,0,296,15,39,162,223,189,213,91,13,0,954,15,38,104,134,158,176,55,6,0,681,21,40,206,345,491,420,106,16,0,1649,34,94,339,554,726,624,169,14,0,2550,76,223,612,771,937,953,251,23,0,3834,26,18,53,40,52,63,20,0,0,278
50902,25,33,59,65,81,97,44,21,0,413,589,681,1731,2131,2631,2607,811,145,7,11330,153,266,781,805,971,1076,675,225,31,4989,16,85,297,378,481,399,67,3,0,1734,87,82,193,189,213,206,62,10,0,1046,10,19,48,71,89,98,26,0,0,363,83,135,317,384,425,437,131,9,0,1919,38,89,143,146,195,175,42,12,0,843,281,172,229,241,328,357,118,15,0,1735,231,105,168,146,192,223,69,17,0,1147,17,45,132,147,257,343,166,22,0,1133,9,0,11,23,16,18,10,0,0,86,0,14,44,58,64,66,12,4,0,256,4,10,18,30,34,50,28,6,0,186,8,44,108,132,136,151,57,13,0,644,26,34,80,82,129,134,46,6,0,534,29,81,226,302,436,482,123,9,0,1684,32,73,308,451,498,463,112,10,0,1943,38,110,337,412,526,611,178,15,0,2214,19,17,25,42,47,40,23,3,0,202
50903,7,9,21,21,25,23,9,8,3,130,158,257,653,800,896,923,348,65,0,4110,79,158,374,503,580,613,389,140,17,2841,10,28,95,139,137,108,14,0,0,533,18,34,79,62,76,55,24,0,0,347,4,5,7,7,11,24,4,0,0,72,12,28,73,76,88,97,35,5,0,412,11,32,65,55,47,71,21,0,0,302,71,55,65,95,117,112,42,4,0,563,59,31,61,63,63,59,28,0,0,367,3,11,45,63,86,104,45,13,0,367,0,0,5,3,3,4,0,0,0,17,4,13,25,26,30,15,3,0,0,110,0,0,8,7,8,6,9,0,0,36,4,12,24,40,25,16,16,5,0,143,4,9,15,22,34,35,20,0,0,136,9,31,72,101,123,145,49,9,0,540,5,40,114,152,186,173,54,0,0,723,19,49,158,151,178,226,69,3,0,851,7,3,16,8,13,10,3,0,0,57
51001,20,25,77,61,51,36,11,4,0,281,353,494,1877,1671,1369,1065,276,33,0,7131,44,109,198,115,103,90,30,5,0,690,0,24,116,111,103,45,10,0,0,409,11,18,40,38,29,34,6,0,0,170,4,4,30,56,47,32,8,0,0,179,27,67,202,232,204,167,65,0,0,951,3,10,24,32,30,26,10,4,0,126,162,82,199,171,179,162,57,9,0,1018,120,87,375,189,155,123,62,5,0,1117,17,61,199,167,150,116,66,3,0,777,10,3,21,24,21,13,4,0,0,100,0,6,30,24,21,11,4,0,0,90,0,12,31,34,33,23,9,7,0,148,6,21,79,77,81,63,10,4,0,336,26,28,107,128,106,93,33,0,0,520,12,53,295,366,301,222,55,0,0,1310,41,132,494,483,425,286,76,0,0,1938,55,148,662,613,470,424,120,4,0,2492,23,22,67,48,58,36,18,0,0,268
51002,10,14,39,40,28,27,3,0,0,159,244,422,1571,1314,838,527,90,4,0,5019,11,18,34,18,7,16,0,0,0,110,56,249,1270,1362,863,547,52,3,0,4407,13,26,124,88,63,26,4,0,0,350,8,10,36,50,40,36,8,0,0,195,26,78,294,201,185,137,22,0,0,942,12,21,102,94,45,30,3,0,0,305,110,61,147,125,110,84,22,0,0,648,102,63,152,101,74,47,19,0,0,549,31,47,209,245,214,167,28,0,0,935,0,4,8,3,0,6,5,0,0,29,0,0,15,12,0,7,0,0,0,37,8,21,77,50,40,17,6,0,0,223,12,13,87,89,38,21,4,0,0,263,7,41,116,98,76,41,13,0,0,396,23,41,183,143,106,83,18,0,0,597,15,59,232,211,164,120,30,0,0,816,24,60,261,225,166,137,33,0,0,905,10,11,24,24,12,8,3,0,0,96
51003,15,33,57,60,44,8,5,0,0,235,319,433,1727,1786,1267,639,114,4,0,6287,4,7,24,9,17,11,6,5,0,83,42,227,1218,1554,1015,546,69,0,0,4666,20,25,86,92,70,43,5,0,0,344,4,18,63,68,51,39,8,0,0,258,52,106,454,383,250,164,30,0,0,1450,19,15,56,66,45,28,9,0,0,233,183,76,182,150,119,74,13,0,0,799,162,62,216,158,108,91,23,0,0,828,23,36,137,192,190,123,34,0,0,738,3,4,19,14,5,6,0,0,0,54,3,4,15,21,10,3,0,0,0,51,12,24,65,60,63,35,4,0,0,258,8,18,77,87,42,39,10,0,0,271,26,57,172,160,144,78,8,0,0,640,21,38,185,252,209,132,29,3,0,866,9,69,298,370,274,120,18,0,0,1150,37,74,274,272,195,114,20,0,0,993,13,8,22,30,25,12,3,0,0,107
51101,8,17,16,23,22,18,11,4,0,120,204,263,640,696,791,641,173,29,0,3439,36,79,241,265,335,270,113,46,6,1387,6,33,119,115,119,88,15,0,0,500,23,20,39,33,35,25,11,4,0,185,6,0,9,23,29,14,6,0,0,86,35,46,113,97,93,107,36,0,0,533,14,15,52,54,65,57,4,0,0,273,106,67,109,118,109,93,17,3,0,611,109,65,68,67,77,70,27,0,0,474,11,22,102,130,143,138,41,3,0,591,0,3,0,5,4,4,0,0,0,25,0,5,16,22,13,15,6,0,0,82,0,5,9,11,29,16,3,0,0,82,6,13,42,40,31,40,16,0,0,188,0,11,31,29,37,44,8,3,0,160,4,17,54,76,105,74,18,0,0,351,6,26,125,136,167,139,38,0,0,634,13,52,114,134,149,158,39,8,0,661,8,8,8,10,14,0,0,0,0,44
51102,0,8,22,18,13,15,11,0,0,88,100,183,529,458,441,385,113,9,0,2217,13,22,75,76,120,99,72,9,0,494,3,12,55,68,62,39,8,0,0,251,3,12,14,17,14,9,11,0,0,93,0,0,16,10,14,15,0,0,0,65,25,23,59,63,74,60,22,0,0,333,4,4,10,4,6,7,4,3,0,42,55,37,71,75,75,72,18,4,0,408,38,74,156,98,70,69,14,0,0,512,4,26,76,62,49,59,19,3,0,297,0,0,7,0,0,0,0,0,0,5,0,0,8,7,10,6,0,0,0,27,3,0,9,11,16,10,8,0,0,59,5,10,48,44,39,33,11,0,0,197,5,15,69,52,48,29,11,0,0,224,11,20,85,99,100,68,14,0,0,393,5,15,59,92,87,60,16,0,0,334,5,20,81,67,76,93,27,0,0,375,0,6,16,17,11,19,0,0,0,71
51103,21,22,56,66,71,41,16,4,0,297,495,750,1864,1740,1692,1272,283,25,0,8118,11,5,18,16,20,13,7,5,0,100,137,495,1486,1317,1124,780,120,10,0,5469,26,67,203,206,142,120,35,6,0,794,7,17,36,50,36,45,13,0,0,186,58,124,271,242,209,222,57,0,0,1175,10,42,119,100,94,60,13,0,0,445,256,155,208,212,219,174,56,3,0,1279,226,121,196,165,157,132,34,8,0,1045,12,51,130,157,234,252,104,3,0,945,3,14,14,16,10,5,0,0,0,63,0,6,26,25,16,11,4,0,0,98,6,39,82,66,60,50,13,3,0,315,36,67,143,116,111,89,30,3,0,591,15,46,91,78,100,75,12,4,0,423,21,52,245,228,221,205,45,4,0,1032,24,97,279,279,310,276,58,9,0,1326,35,135,376,346,330,303,63,3,0,1585,23,6,28,39,36,27,5,0,0,170
51104,31,33,40,72,77,58,35,10,3,353,797,868,1952,2313,2702,2211,646,82,5,11575,51,119,259,378,414,457,297,110,12,2092,24,162,454,461,513,337,70,4,0,2016,46,52,101,118,101,122,32,7,0,585,4,13,37,45,55,50,23,0,0,223,117,198,432,416,371,438,107,3,0,2082,21,42,111,133,135,108,22,6,0,575,421,278,384,341,413,355,100,17,0,2302,508,214,278,230,207,221,74,14,0,1755,25,47,202,243,376,383,131,13,0,1429,12,9,26,23,12,21,0,0,0,111,3,16,44,48,65,44,14,0,0,236,5,13,39,30,57,54,22,4,0,225,16,43,161,172,193,134,57,4,0,776,23,40,105,131,170,139,33,0,0,640,17,60,230,303,449,397,87,11,0,1560,30,100,380,571,674,544,124,11,0,2435,82,200,651,665,796,623,194,9,0,3216,17,25,16,34,36,42,10,4,0,184
59797,0,0,0,0,0,0,0,0,0,5,0,5,8,9,5,0,0,0,0,29,3,4,12,9,3,0,0,0,0,41,0,0,9,34,19,12,0,0,0,74,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,0,5,0,0,13,16,8,0,0,0,0,38,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,0,5,10,12,13,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,4,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59999,0,0,14,6,4,7,0,0,0,30,33,84,234,138,91,102,18,0,0,715,0,16,43,9,8,14,0,0,0,101,0,14,56,41,48,30,0,0,0,188,3,0,27,18,7,7,0,0,0,67,0,0,6,0,5,0,0,0,0,12,4,7,47,43,39,16,3,0,0,168,0,5,6,3,7,0,0,0,0,22,3,17,28,10,9,10,6,0,0,88,22,42,91,23,27,25,0,0,0,231,6,13,21,15,14,15,0,0,0,88,0,6,8,0,0,0,0,0,0,17,0,0,6,7,5,0,0,0,0,16,0,0,0,0,3,5,0,0,0,9,0,9,28,38,9,7,0,0,0,92,0,14,26,19,3,7,3,0,0,62,5,3,17,23,14,14,5,0,0,66,0,7,15,13,11,10,3,0,0,69,4,16,38,38,25,31,3,0,0,157,3,3,9,3,0,3,0,0,0,25
