SA3_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
50502,13,77,58,22,13,0,0,0,178,22,80,38,47,25,0,0,0,211,19,150,243,377,464,727,684,445,3103,49,302,339,445,500,727,684,445,3493,10627,14999,14415,11730,9725,7371,4262,1443,74562,540,1150,992,685,501,322,310,208,4707,11221,16452,15746,12859,10723,8413,5257,2093,82764,11,17,18,8,0,0,0,0,48,10,19,9,8,3,0,0,0,42,3,29,44,77,99,96,68,53,473,18,61,74,89,99,96,68,53,564,10569,16556,15328,12625,11037,9580,6261,3008,84968,501,950,729,482,403,421,420,360,4261,11088,17572,16124,13195,11536,10103,6750,3425,89795,20,91,79,25,7,0,0,0,225,24,94,45,59,29,0,0,0,251,23,180,294,451,562,828,749,498,3577,67,368,415,535,599,828,749,498,4049,21197,31555,29738,24355,20759,16951,10526,4443,159530,1044,2097,1714,1169,905,739,728,571,8974,22308,34023,31870,26057,22258,18519,12003,5514,172558
50503,22,40,31,23,11,0,0,0,124,24,50,35,21,17,0,0,0,151,25,167,291,489,527,739,416,211,2864,64,257,355,534,557,739,416,211,3139,13231,12721,13668,12686,9518,5947,2939,678,71389,650,869,862,807,572,273,211,135,4384,13944,13848,14889,14029,10647,6962,3570,1024,78914,10,20,10,8,4,0,0,0,55,4,5,8,10,0,0,0,0,19,11,17,56,116,118,87,61,14,481,22,49,73,131,121,87,61,14,565,12780,14469,15266,13956,10594,7373,3840,1292,79571,526,623,582,500,353,293,308,283,3468,13322,15137,15918,14585,11075,7753,4214,1592,83602,35,59,43,34,19,0,0,0,180,22,54,41,29,22,0,0,0,172,29,192,348,607,647,830,476,229,3345,88,300,432,663,684,830,476,229,3699,26002,27196,28933,26639,20112,13322,6780,1971,150958,1171,1493,1446,1310,920,569,526,417,7858,27267,28995,30810,28617,21721,14711,7781,2616,162511
50601,5,10,8,4,0,0,0,0,32,0,16,21,3,3,0,0,0,48,15,65,136,240,304,433,169,68,1415,24,90,159,245,313,433,169,68,1494,5037,6162,7099,4961,3982,2750,1327,301,31611,330,453,452,366,290,126,90,64,2170,5390,6711,7707,5572,4577,3306,1589,426,35273,6,0,3,0,0,0,0,0,11,0,0,0,0,3,0,0,0,9,5,10,33,49,55,39,24,7,219,10,14,37,49,62,39,24,7,239,5057,7043,7434,5180,4510,3524,1551,493,34810,291,365,341,243,181,143,124,85,1776,5363,7429,7815,5471,4755,3710,1703,581,36821,9,12,18,4,0,0,0,0,40,3,17,21,3,11,0,0,0,54,19,76,166,283,355,473,187,73,1638,31,108,198,287,371,473,187,73,1737,10096,13211,14534,10143,8493,6270,2883,790,66417,618,826,790,609,472,270,215,140,3945,10747,14140,15526,11039,9336,7019,3289,1006,72096
50602,0,9,4,7,3,0,0,0,30,6,24,12,4,4,0,0,0,50,13,81,117,182,214,266,155,98,1118,21,109,133,195,221,266,155,98,1197,4091,7258,5731,4143,3620,2386,1072,335,28636,356,634,499,374,297,178,101,65,2506,4467,8001,6363,4720,4138,2823,1330,499,32341,6,8,0,0,0,0,0,0,11,4,0,4,3,0,0,0,0,11,5,11,16,42,41,43,22,12,193,9,16,19,48,40,43,22,12,214,4117,7211,5478,4063,3562,2786,1397,692,29313,246,486,356,244,204,142,133,117,1924,4376,7712,5860,4350,3809,2973,1551,819,31450,6,15,10,5,6,0,0,0,40,10,26,10,5,5,0,0,0,61,17,85,136,227,257,303,178,102,1305,36,131,152,241,263,303,178,102,1411,8210,14468,11213,8205,7183,5169,2471,1027,57944,601,1118,858,618,498,315,229,188,4428,8848,15720,12221,9070,7947,5790,2880,1318,63786
50603,5,10,11,4,4,0,0,0,34,11,11,10,5,8,0,0,0,55,11,60,92,161,204,353,268,150,1302,24,79,116,174,221,353,268,150,1390,7018,7432,6511,5525,4490,3450,1774,523,36724,348,537,367,280,225,119,140,135,2153,7391,8055,6990,5985,4934,3918,2186,809,40263,3,0,4,0,0,0,0,0,6,0,5,3,0,0,0,0,0,9,3,4,17,38,54,46,42,24,227,9,13,27,40,54,46,42,24,244,6503,6892,7001,5734,5132,4243,2371,1042,38909,277,435,286,198,163,134,256,320,2065,6787,7335,7309,5976,5344,4423,2667,1385,41222,5,8,14,4,7,0,0,0,42,11,22,15,9,8,0,0,0,64,12,64,108,202,259,395,307,177,1528,36,92,139,217,273,395,307,177,1634,13526,14324,13507,11260,9622,7688,4150,1558,75630,621,969,652,483,386,258,397,452,4218,14178,15390,14301,11957,10281,8341,4849,2191,81486
50604,6,12,8,8,7,0,0,0,37,7,13,11,7,0,0,0,0,41,25,61,104,238,321,461,271,113,1590,38,89,122,250,323,461,271,113,1672,7894,7716,9113,7401,5692,4284,1978,487,44571,528,955,889,630,349,215,139,114,3814,8462,8758,10134,8278,6373,4954,2388,717,50056,5,3,3,3,0,0,0,0,11,0,7,0,4,3,0,0,0,9,6,11,21,58,61,54,32,20,254,10,16,23,60,63,54,32,20,277,7383,8281,9224,7547,6288,4950,2525,944,47145,394,567,477,338,221,221,216,195,2633,7794,8866,9731,7942,6571,5225,2770,1156,50054,11,15,13,9,3,0,0,0,53,7,16,10,11,7,0,0,0,53,36,76,129,286,375,517,305,133,1847,54,107,150,307,388,517,305,133,1952,15273,15999,18345,14946,11982,9234,4501,1435,91708,925,1516,1368,969,572,432,354,304,6447,16250,17620,19859,16225,12945,10175,5162,1869,100107
50605,0,3,6,0,0,0,0,0,17,6,8,8,7,4,0,0,0,40,7,50,64,166,208,318,233,93,1136,17,67,72,180,216,318,233,93,1191,3399,2858,3609,3544,3123,2532,1365,402,20833,137,209,223,200,187,113,80,51,1202,3553,3137,3904,3919,3531,2962,1686,539,23227,4,0,0,0,0,0,0,0,8,0,5,0,4,0,0,0,0,7,0,9,21,34,43,34,24,7,172,3,12,20,38,46,34,24,7,181,3092,3151,3890,3795,3516,3126,1763,674,23009,122,151,155,129,125,104,119,66,981,3217,3315,4066,3963,3689,3266,1902,750,24174,8,3,6,3,0,0,0,0,24,6,14,5,13,9,0,0,0,43,11,56,83,198,259,351,254,96,1308,23,80,91,217,263,351,254,96,1376,6490,6007,7497,7336,6639,5654,3135,1078,43839,259,365,385,334,313,216,200,118,2183,6770,6450,7970,7889,7218,6227,3593,1292,47399
50606,3,8,5,3,0,0,0,0,20,3,5,4,6,0,0,0,0,25,4,36,61,92,142,143,64,15,552,9,49,71,101,147,143,64,15,599,1713,2025,2084,1745,1415,862,407,86,10337,106,204,254,219,139,76,33,6,1044,1832,2276,2407,2067,1699,1081,500,113,11974,0,8,0,0,0,0,0,0,8,0,0,3,3,6,0,0,0,6,3,10,16,48,22,16,6,4,126,3,11,24,47,31,16,6,4,140,1809,2506,2252,1883,1612,998,416,122,11595,77,105,96,82,69,45,21,13,504,1883,2620,2376,2012,1704,1054,455,138,12239,4,9,6,5,0,0,0,0,32,3,8,4,12,6,0,0,0,34,5,42,83,134,161,154,68,17,676,18,60,93,145,171,154,68,17,738,3518,4530,4337,3622,3026,1861,826,205,21928,183,308,353,308,202,123,55,21,1550,3719,4898,4782,4076,3405,2133,955,249,24215
50607,3,4,6,5,4,0,0,0,24,13,14,0,10,7,0,0,0,43,12,31,45,96,88,174,125,96,656,23,48,52,108,90,174,125,96,720,2961,3042,2607,2299,2178,1986,906,274,16257,111,215,133,128,113,101,89,78,975,3102,3307,2796,2538,2388,2263,1121,439,17954,0,5,0,6,0,0,0,0,5,3,0,0,0,0,0,0,0,8,4,8,13,20,25,29,15,22,130,7,11,15,27,25,29,15,22,146,2725,3127,2789,2623,2634,2354,1241,613,18109,103,166,120,91,108,123,127,159,996,2835,3302,2925,2739,2771,2508,1382,794,19254,7,7,6,8,4,0,0,0,24,14,17,8,7,7,0,0,0,52,12,31,54,117,110,203,147,115,786,33,54,65,134,114,203,147,115,865,5688,6170,5400,4920,4819,4340,2142,885,34365,213,377,254,224,224,228,217,234,1973,5938,6604,5723,5276,5155,4773,2503,1233,37202
50701,25,133,50,20,10,0,0,0,240,4,29,28,21,10,0,0,0,103,17,116,217,307,308,380,257,110,1718,50,286,305,354,328,380,257,110,2056,6516,7737,8215,6965,5482,3775,1802,485,40980,308,516,527,383,267,180,148,90,2425,6881,8536,9047,7706,6072,4332,2210,684,45466,10,26,16,10,0,0,0,0,61,3,4,0,0,0,0,0,0,14,7,24,48,76,67,53,22,14,311,23,54,70,87,75,53,22,14,388,6549,8689,8853,7481,6216,4501,2227,936,45456,244,369,320,253,219,180,203,149,1930,6818,9119,9228,7822,6511,4736,2446,1097,47774,42,156,65,29,10,0,0,0,301,12,38,34,21,12,0,0,0,116,20,143,268,384,376,431,278,124,2031,69,339,368,441,397,431,278,124,2450,13063,16432,17064,14446,11693,8271,4031,1425,86437,553,888,847,637,483,359,348,235,4355,13694,17653,18277,15520,12579,9066,4655,1782,93241
50702,16,53,19,7,11,0,0,0,102,5,16,10,7,5,0,0,0,35,3,21,60,102,109,181,154,82,706,21,83,90,114,118,181,154,82,840,1844,2226,2392,2391,2431,1858,896,302,14339,100,236,202,204,152,106,78,50,1122,1971,2541,2681,2714,2703,2141,1118,436,16298,11,21,3,5,0,0,0,0,35,0,3,3,7,0,0,0,0,13,0,11,14,29,30,11,16,17,130,12,31,19,39,32,11,16,17,176,2036,2559,2608,2679,2700,2194,1174,549,16497,122,173,139,125,100,110,92,107,969,2169,2759,2765,2848,2829,2313,1287,668,17638,20,70,24,12,10,0,0,0,138,3,12,16,12,3,0,0,0,50,10,26,74,137,135,190,170,101,837,34,116,109,158,148,190,170,101,1020,3881,4776,5001,5063,5130,4052,2067,854,30836,217,412,338,335,249,214,173,153,2090,4136,5303,5448,5556,5531,4455,2407,1107,33939
50703,48,87,23,20,3,0,0,0,186,7,6,11,3,5,0,0,0,29,6,62,78,135,173,173,81,19,733,60,151,108,154,178,173,81,19,940,2586,3089,3325,2472,1689,1041,517,141,14862,349,751,580,323,161,87,33,17,2292,2998,3988,4018,2950,2031,1301,628,179,18092,15,18,11,0,4,0,0,0,41,0,0,0,0,0,0,0,0,4,5,18,32,36,24,25,8,0,146,21,35,36,36,27,25,8,0,192,2483,3650,3503,2563,1980,1327,634,219,16350,140,184,156,121,95,60,41,21,820,2648,3861,3693,2719,2106,1416,685,236,17364,60,101,33,20,3,0,0,0,225,9,8,8,3,5,0,0,0,33,13,75,106,168,200,202,93,22,875,83,183,146,191,214,202,93,22,1131,5071,6732,6828,5033,3662,2368,1150,357,31211,484,928,740,444,256,152,68,34,3110,5642,7857,7718,5670,4134,2717,1314,416,35457
50704,11,17,28,15,3,0,0,0,72,13,18,19,23,12,0,0,0,80,11,69,137,280,305,529,405,311,2049,36,112,178,312,320,529,405,311,2202,6291,5122,5995,6106,5705,4952,2562,821,37561,194,266,294,278,273,196,156,128,1788,6518,5497,6463,6704,6295,5675,3128,1261,41551,9,3,0,5,0,0,0,0,13,6,8,3,0,0,0,0,0,22,0,10,26,69,73,48,65,45,341,8,24,34,76,80,48,65,45,372,6334,5424,7047,7127,6858,6202,3383,1808,44177,208,236,193,202,184,188,201,247,1660,6551,5682,7274,7401,7119,6442,3645,2102,46216,18,18,25,18,3,0,0,0,86,16,22,24,26,13,0,0,0,104,12,86,161,348,378,580,472,361,2395,44,127,212,387,394,580,472,361,2577,12623,10547,13039,13237,12561,11158,5945,2629,81736,404,504,487,483,458,387,356,375,3451,13069,11181,13737,14104,13415,12123,6774,3363,87766
50705,336,633,347,183,57,0,0,0,1553,7,27,38,46,60,0,0,0,186,36,256,461,745,944,811,407,165,3810,374,916,839,976,1060,811,407,165,5540,7698,7213,7206,7116,6214,4092,2336,561,42442,600,819,811,657,485,242,202,135,3952,8679,8950,8860,8747,7755,5146,2947,853,51935,160,178,73,16,4,0,0,0,441,0,15,27,14,5,0,0,0,61,18,97,170,224,204,120,60,23,909,178,293,268,259,217,120,60,23,1415,7598,8558,8824,8530,7314,5399,2940,974,50137,437,529,425,359,271,241,268,231,2756,8217,9380,9524,9141,7800,5757,3268,1225,54306,498,816,418,202,65,0,0,0,1995,5,43,66,58,68,0,0,0,240,56,345,631,976,1143,926,465,180,4717,558,1210,1110,1229,1276,926,465,180,6957,15299,15767,16031,15650,13526,9491,5277,1536,92576,1042,1344,1236,1014,757,487,471,360,6715,16896,18324,18382,17886,15559,10901,6210,2083,106248
50901,5,0,3,4,0,0,0,0,13,4,10,7,13,8,0,0,0,33,5,28,57,170,231,467,243,153,1353,8,40,71,180,241,467,243,153,1402,2996,2758,2909,3328,3899,3318,1748,481,21446,286,403,411,344,327,259,149,75,2269,3292,3209,3391,3860,4472,4040,2136,709,25111,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,4,0,4,17,34,50,59,25,20,213,4,4,22,37,50,59,25,20,218,2728,2903,3296,3857,4297,3750,2071,806,23704,212,204,220,263,266,272,186,113,1737,2944,3111,3537,4157,4617,4076,2284,935,25658,3,0,8,4,0,0,0,0,17,4,10,11,13,8,0,0,0,40,5,36,78,210,280,524,263,172,1566,11,43,92,222,291,524,263,172,1620,5725,5658,6206,7178,8200,7072,3822,1283,45141,503,611,628,610,599,528,342,188,4006,6236,6315,6934,8013,9084,8126,4420,1644,50772
50902,5,0,0,0,4,0,0,0,9,0,6,5,7,8,0,0,0,19,4,33,59,169,276,551,239,117,1435,8,37,63,172,289,551,239,117,1466,2397,2347,2540,3093,3864,3352,1584,321,19497,356,497,474,561,560,418,240,68,3167,2756,2886,3078,3832,4708,4321,2058,504,24135,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,17,50,74,53,28,12,230,0,0,18,48,74,53,28,12,237,2047,2407,2724,3277,3977,3358,1621,566,19977,258,270,301,376,386,348,242,106,2286,2308,2677,3048,3703,4435,3758,1894,686,22507,4,0,0,4,4,0,0,0,12,0,6,8,3,8,0,0,0,27,7,33,71,213,354,604,267,131,1672,7,36,79,222,360,604,267,131,1707,4444,4752,5270,6374,7835,6712,3209,886,39480,614,769,773,938,944,765,480,182,5455,5065,5560,6125,7536,9141,8072,3947,1196,46644
50903,0,3,0,0,0,0,0,0,3,0,5,0,6,0,0,0,0,11,0,5,16,45,57,163,69,37,388,0,6,14,51,56,163,69,37,397,801,842,965,1153,1306,1102,553,134,6865,108,102,133,140,158,123,73,29,868,916,953,1114,1342,1521,1387,692,203,8132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,15,15,11,5,58,0,3,4,9,19,15,11,5,62,712,889,985,1111,1325,1057,565,208,6852,99,101,123,121,123,104,89,58,818,806,992,1109,1247,1462,1174,659,268,7726,0,3,0,0,0,0,0,0,3,0,4,0,6,3,0,0,0,13,0,9,18,54,73,176,76,40,446,4,14,24,57,75,176,76,40,457,1515,1734,1954,2269,2632,2158,1114,345,13712,208,200,254,264,284,227,163,88,1690,1721,1943,2226,2586,2989,2561,1351,471,15859
51001,0,11,8,0,0,0,0,0,21,4,10,7,8,0,0,0,0,29,8,35,53,92,97,87,38,6,406,11,51,70,92,99,87,38,6,458,1745,2218,2005,1812,1442,809,222,43,10295,383,500,416,446,348,174,64,15,2337,2140,2770,2490,2355,1892,1070,321,66,13093,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,9,3,4,10,18,21,11,6,0,77,5,10,15,26,21,11,6,0,90,1907,2738,2359,1925,1598,732,229,56,11535,361,546,406,364,264,139,54,24,2160,2270,3291,2778,2305,1882,885,290,81,13786,0,14,11,0,0,0,0,0,22,6,13,14,9,0,0,0,0,42,7,41,65,110,119,97,39,11,485,17,61,85,118,119,97,39,11,543,3652,4954,4364,3737,3035,1544,448,90,21834,747,1044,825,806,617,318,118,39,4502,4411,6066,5272,4658,3773,1958,607,139,26876
51002,0,3,5,8,0,0,0,0,16,0,9,10,5,0,0,0,0,23,0,27,84,68,86,35,6,0,310,3,38,93,79,89,35,6,0,346,1137,2195,2099,1571,1209,295,69,12,8593,295,747,697,542,405,78,13,3,2778,1435,2988,2886,2195,1704,409,86,19,11720,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,4,13,7,6,0,0,0,39,3,8,13,14,4,0,0,0,46,1030,1998,1656,1062,783,270,60,19,6880,214,403,295,229,150,38,11,5,1342,1248,2405,1966,1304,944,308,77,23,8268,0,3,5,12,0,0,0,0,15,0,13,10,6,0,0,0,0,30,6,33,97,79,91,35,7,0,344,9,46,102,94,94,35,7,0,390,2171,4197,3755,2637,1992,561,123,30,15474,508,1149,991,764,560,121,27,8,4120,2682,5394,4851,3497,2645,716,157,39,19985
51003,3,5,14,10,0,0,0,0,36,0,13,12,4,0,0,0,0,40,0,46,101,114,110,48,9,0,427,8,69,122,133,112,48,9,0,501,1312,2199,2476,1773,1160,297,77,4,9303,358,696,704,489,319,94,20,4,2682,1678,2958,3304,2392,1594,445,105,12,12489,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,5,0,7,24,27,26,0,0,0,92,0,7,35,32,26,0,0,0,109,1093,2224,2130,1486,815,277,70,7,8096,229,437,383,247,168,50,12,0,1531,1325,2670,2538,1770,1018,330,80,10,9732,3,5,20,12,0,0,0,0,47,0,13,14,7,0,0,0,0,46,4,54,122,141,136,52,9,0,522,15,73,160,164,140,52,9,0,609,2404,4417,4604,3259,1979,578,141,16,17401,587,1136,1084,740,488,144,30,5,4209,3005,5629,5841,4161,2611,775,186,19,22223
51101,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,15,10,25,55,107,45,27,277,0,16,10,22,51,107,45,27,282,753,788,827,978,983,672,393,83,5483,117,107,92,144,123,96,64,15,751,872,909,933,1145,1162,876,504,127,6518,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,7,10,9,0,38,3,0,0,7,7,10,9,0,37,676,866,861,949,961,746,468,168,5690,83,79,107,92,89,79,57,19,608,760,941,974,1054,1059,832,535,190,6340,4,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,15,27,58,119,56,29,319,3,15,15,29,62,119,56,29,323,1426,1653,1687,1927,1945,1419,865,251,11173,201,185,202,238,216,164,124,29,1362,1632,1852,1905,2190,2219,1705,1039,315,12856
51102,0,3,6,3,0,0,0,0,15,0,0,0,3,0,0,0,0,6,0,15,19,20,41,65,24,11,196,0,20,30,27,44,65,24,11,219,390,530,514,578,573,418,165,25,3191,103,112,100,114,89,63,36,4,621,490,661,637,722,709,542,227,35,4030,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,9,13,3,0,0,30,0,3,4,9,13,3,0,0,36,396,664,545,528,531,358,157,40,3214,86,103,83,76,76,48,26,12,512,486,767,632,616,613,411,184,55,3763,0,8,8,3,0,0,0,0,24,0,0,0,3,0,0,0,0,7,0,18,25,35,54,70,28,11,226,0,31,34,40,53,70,28,11,252,782,1196,1052,1107,1103,777,323,67,6404,191,207,188,193,160,112,64,22,1137,976,1432,1271,1335,1322,953,410,90,7794
51103,0,3,0,0,4,0,0,0,13,10,5,5,5,3,0,0,0,23,5,34,64,127,147,143,64,25,604,11,48,72,132,150,143,64,25,641,2108,2713,2440,2242,2041,1029,333,48,12964,410,708,591,514,406,191,63,14,2902,2532,3471,3105,2891,2599,1364,460,82,16500,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,8,19,23,11,7,4,81,7,11,16,20,23,11,7,4,89,1888,2521,2304,2091,1808,915,360,124,12005,317,371,321,265,231,119,43,24,1686,2207,2906,2638,2373,2064,1041,407,154,13779,4,3,0,3,4,0,0,0,19,10,9,5,5,3,0,0,0,28,3,42,72,143,166,153,66,29,684,16,57,82,156,171,153,66,29,728,3993,5238,4744,4331,3852,1945,695,171,24969,729,1084,915,777,638,306,106,36,4591,4738,6379,5744,5261,4655,2404,871,236,30285
51104,0,6,5,4,3,0,0,0,15,0,15,3,3,3,0,0,0,29,4,25,52,120,204,413,187,122,1132,7,44,60,129,211,413,187,122,1175,2621,2609,2678,3075,3302,2474,1233,275,18266,428,579,563,541,473,327,200,83,3195,3058,3233,3304,3748,3984,3211,1623,484,22639,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,0,0,9,0,7,16,37,38,42,19,4,170,3,13,16,46,42,42,19,4,183,2496,2703,2930,3331,3371,2743,1405,494,19472,334,346,419,350,326,298,174,125,2375,2826,3058,3362,3723,3746,3090,1601,620,22030,0,7,5,3,3,0,0,0,19,0,13,3,6,6,0,0,0,34,10,31,66,162,245,459,213,133,1306,11,49,76,169,248,459,213,133,1360,5118,5317,5608,6406,6674,5216,2636,767,37742,759,928,982,893,800,630,375,209,5575,5883,6293,6665,7469,7731,6302,3224,1108,44672
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,8,0,0,4,3,0,0,0,0,8,20,56,91,51,26,10,0,0,247,14,44,69,46,20,4,0,0,197,30,99,157,103,55,14,0,0,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,8,4,5,5,5,0,0,35,9,3,3,8,0,0,0,0,19,13,14,11,9,3,4,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,11,0,0,3,3,0,0,0,0,13,27,66,90,55,34,14,0,0,281,21,46,74,51,21,3,0,0,221,42,116,170,109,62,18,0,0,516
59999,0,6,6,0,0,0,0,0,13,0,0,0,0,3,0,0,0,5,4,19,33,38,36,39,12,0,185,5,27,39,40,37,39,12,0,201,320,573,617,526,442,303,73,10,2860,85,220,275,280,181,109,34,9,1194,414,822,926,842,667,444,118,14,4247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,7,0,0,24,4,0,3,4,6,7,0,0,31,313,528,479,346,352,230,25,12,2298,88,166,123,119,118,77,13,5,713,410,692,613,468,477,316,38,16,3030,0,6,6,0,0,0,0,0,16,0,0,0,0,3,0,0,0,5,8,21,36,42,43,45,13,0,212,8,24,42,42,46,45,13,0,229,636,1101,1094,873,795,526,101,14,5149,181,385,401,398,301,187,44,15,1902,820,1512,1543,1313,1144,758,155,30,7285
