SA3_CODE_2021,Sme_Usl_ad_5_yr_ago_as_2021_M,Sme_Usl_ad_5_yr_ago_as_2021_F,Sme_Usl_ad_5_yr_ago_as_2021_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
50601,23762,24007,47769,1954,2104,4056,232,258,481,206,222,431,209,212,422,116,120,233,11621,12377,24004,37,45,84,92,85,173,20,35,55,0,9,10,12532,13356,25886,1495,1904,3399,367,326,694,16342,17690,34031,2646,2235,4878,42757,43926,86679
50602,16102,15992,32094,1716,1760,3480,341,288,622,307,269,576,276,258,527,120,128,245,10657,10243,20898,35,44,82,83,85,167,34,33,68,3,0,3,11853,11339,23199,3171,3342,6516,381,298,676,17130,16740,33876,2770,2184,4951,35995,34922,70923
50603,23961,25231,49195,2748,2664,5417,286,262,545,267,250,515,223,243,464,102,130,223,10919,10707,21622,25,31,55,95,72,161,34,32,69,11,17,26,11954,11742,23690,5182,4983,10167,352,303,660,20240,19689,39934,2386,2227,4621,46590,47160,93749
50604,34658,34768,69430,2962,2951,5915,389,371,764,268,256,530,241,217,456,131,140,275,12395,12675,25066,51,68,125,104,100,205,34,43,71,20,22,45,13637,13886,27527,3168,3687,6856,455,312,770,20222,20836,41063,4264,3105,7371,59145,58716,117859
50605,17717,18168,35884,1628,1702,3327,74,82,162,101,107,205,124,127,253,45,38,89,5422,5700,11124,21,23,41,40,47,84,14,9,28,3,6,9,5847,6141,11990,541,697,1241,190,171,359,8201,8715,16919,1433,1208,2640,27352,28090,55441
50606,8556,8492,17047,768,889,1654,64,76,137,45,52,99,52,66,115,27,25,49,3652,4089,7746,15,14,25,22,23,46,0,0,0,0,0,0,3878,4346,8223,236,314,547,93,92,186,4979,5643,10620,1162,629,1793,14699,14764,29458
50607,9797,10558,20355,1246,1288,2535,169,195,359,190,199,391,162,149,305,59,64,120,5772,5833,11607,25,30,50,22,34,58,27,26,53,8,11,14,6439,6524,12959,1493,1499,2990,180,200,380,9359,9513,18872,1079,1120,2201,20235,21195,41423
50701,29401,30293,59700,2488,2693,5184,416,431,846,380,375,757,318,335,647,133,123,253,14427,15435,29863,52,52,99,100,112,215,60,53,112,3,0,6,15888,16914,32797,1987,2467,4452,431,372,806,20788,22447,43237,2801,2321,5127,52992,55065,108059
50702,9418,10068,19481,1055,1145,2201,227,282,509,253,307,554,127,149,277,48,45,93,4529,5128,9663,20,26,44,41,43,82,17,24,36,3,3,4,5267,5996,11262,982,1061,2048,195,214,411,7503,8418,15925,1335,1109,2440,18249,19598,37850
50703,10978,10646,21624,1009,1135,2153,148,148,293,95,130,220,131,126,257,58,54,114,5564,6025,11586,31,39,72,68,53,112,7,10,16,0,5,3,6101,6579,12675,763,976,1739,179,167,346,8055,8859,16913,2516,1000,3519,21546,20511,42053
50704,28235,30790,59024,2543,2711,5255,351,384,732,325,374,699,214,259,475,95,89,180,11743,13078,24820,32,37,71,76,70,147,50,33,83,3,3,3,12887,14326,27213,2416,2660,5073,282,302,580,18126,19995,38124,1968,1917,3883,48328,52697,101025
50705,34498,35381,69880,4141,4564,8703,766,756,1527,617,615,1229,683,676,1362,181,175,355,14271,15983,30253,115,125,241,176,195,372,82,81,160,0,4,3,16899,18611,35510,1560,1832,3393,569,561,1133,23169,25571,48737,4602,3308,7914,62268,64263,126533
50901,16180,16226,32412,2837,3007,5843,125,152,277,106,143,243,128,111,235,58,62,122,6008,6659,12669,29,35,64,51,52,104,11,13,24,0,0,0,6511,7227,13741,608,613,1223,189,191,377,10146,11038,21185,2800,2207,5014,29132,29479,58607
50902,15711,14782,30493,2305,2401,4700,91,91,184,100,92,197,133,127,260,60,56,118,4669,4715,9381,28,17,45,47,40,86,5,5,12,0,4,4,5141,5143,10283,431,503,929,135,110,245,8003,8155,16160,3745,2786,6534,27468,25725,53191
50903,5606,5198,10800,880,875,1754,21,26,45,35,30,68,27,26,49,19,24,41,1444,1498,2937,8,11,14,10,11,24,0,0,0,0,0,0,1562,1621,3189,177,180,365,43,37,73,2670,2718,5380,1113,1003,2117,9383,8913,18301
51001,7136,7185,14323,2114,2342,4452,190,205,397,232,269,507,264,270,538,54,78,134,2243,2569,4809,34,31,61,172,174,336,14,13,26,5,0,5,3204,3603,6811,441,623,1066,154,140,292,5909,6705,12618,2876,2630,5510,15928,16516,32442
51002,3834,2710,6539,1683,1649,3335,257,220,472,175,141,314,474,334,807,108,69,177,3068,2508,5574,40,33,67,79,68,146,5,3,10,5,3,3,4201,3383,7583,546,532,1071,108,119,227,6539,5682,12218,3098,1611,4708,13473,9996,23470
51003,4520,3441,7954,2225,2020,4243,178,133,308,183,137,315,381,325,708,83,68,153,3560,3248,6807,17,23,40,142,130,271,8,12,18,7,0,8,4551,4080,8634,438,524,960,151,92,242,7373,6714,14084,3103,1926,5023,14986,12079,27064
51101,4008,3871,7885,1119,1152,2275,44,42,89,58,52,111,67,62,129,40,32,69,1079,1138,2221,8,4,14,6,11,19,0,0,0,0,0,0,1314,1348,2662,162,180,343,58,48,104,2660,2732,5387,932,793,1730,7598,7400,15001
51102,2099,1869,3966,523,543,1068,54,56,113,43,47,94,78,67,144,29,27,54,747,737,1485,13,4,21,21,11,30,7,0,4,4,10,11,989,966,1945,185,242,433,54,32,81,1754,1781,3531,776,646,1425,4632,4294,8920
51103,8542,7459,16003,1559,1597,3158,207,179,385,207,188,396,333,279,610,132,123,249,3765,3416,7176,57,59,115,68,44,111,9,3,9,0,0,0,4775,4289,9065,829,766,1594,210,163,371,7366,6817,14181,3307,2032,5341,19216,16308,35528
51104,13976,13601,27581,2167,2232,4400,127,122,250,150,168,312,165,158,326,68,69,135,5125,5470,10591,33,35,72,90,100,187,14,22,36,6,3,6,5773,6148,11915,421,451,878,184,154,342,8542,8984,17534,3839,2962,6800,26359,25549,51904
59797,123,16,139,0,0,0,11,0,8,0,0,0,12,0,15,0,0,0,78,9,88,0,0,0,5,0,4,0,0,0,0,0,0,102,13,116,34,10,38,0,0,0,137,24,163,199,19,222,455,58,514
59999,365,234,595,139,96,234,161,141,302,131,129,257,206,200,407,42,44,91,889,802,1698,27,27,53,34,30,60,7,14,21,0,0,0,1499,1391,2889,228,255,488,32,21,50,1901,1766,3664,2225,1267,3492,4491,3264,7755
