SA1_CODE_2021,P_NS_0_14,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_over,P_NS_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
50101100101,0,0,3,7,10,13,6,6,0,46,47,31,30,41,54,75,48,22,4,363
50101100102,57,8,15,44,23,20,3,0,0,176,449,87,131,342,207,132,92,30,9,1478
50101100103,6,0,0,3,8,4,6,3,8,49,30,12,15,29,45,71,116,90,53,460
50101100104,12,6,0,3,8,0,11,0,4,43,57,23,38,39,51,66,98,63,28,459
50101100105,3,0,3,0,9,0,9,0,0,19,24,19,13,23,39,53,85,21,18,290
50101100106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
50101100107,3,0,11,3,9,13,9,0,0,42,44,30,30,48,57,96,85,37,7,434
50101100108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
50101100109,9,0,0,8,10,8,7,6,0,52,84,36,34,65,86,106,90,27,0,541
50101100110,3,5,3,0,9,0,4,0,0,28,37,12,29,24,37,48,39,14,3,253
50101100111,13,4,11,20,4,14,3,0,0,68,126,32,60,121,65,93,59,17,0,586
50101100112,21,5,4,14,8,3,6,0,0,61,87,23,33,61,54,75,61,26,3,433
50101100113,3,0,0,4,0,6,3,5,5,26,34,11,14,18,37,49,53,22,6,247
50101100114,22,9,10,16,17,6,5,3,0,98,155,45,59,113,109,84,47,22,12,648
50101100115,8,3,9,9,7,4,5,0,0,40,74,27,32,59,59,66,65,20,6,400
50101100116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100301,0,9,5,0,0,4,0,6,0,23,24,17,23,28,20,39,25,31,16,218
50101100302,0,0,0,4,4,0,0,5,0,19,86,30,19,62,50,34,31,22,0,334
50101100303,6,0,0,0,3,3,7,3,0,24,41,29,16,33,57,64,67,30,6,346
50101100304,3,0,3,3,0,8,5,0,0,35,52,33,26,33,40,39,37,17,0,265
50101100305,8,4,0,4,13,4,5,8,5,51,52,24,32,36,43,54,37,16,6,305
50101100306,5,5,5,3,3,6,0,0,0,30,89,46,51,66,70,95,50,20,0,497
50101100307,3,5,4,4,4,0,3,0,0,23,60,21,24,44,45,57,51,17,0,324
50101100308,5,0,3,11,5,4,4,0,0,43,69,34,23,53,74,93,65,23,0,429
50101100310,3,0,0,6,5,5,4,4,0,23,61,34,31,45,56,77,76,33,4,420
50101100311,0,0,3,3,5,3,14,4,0,38,86,14,31,60,45,45,34,20,0,345
50101100312,3,3,3,7,0,5,7,8,0,32,52,22,24,56,38,47,57,37,13,338
50101100313,0,6,15,5,0,0,3,0,0,36,53,18,63,50,23,23,36,13,12,283
50101100314,4,4,5,5,6,0,0,0,0,21,49,19,31,29,30,53,31,7,6,252
50101100315,17,7,3,6,13,3,7,3,0,67,92,47,35,65,73,64,58,20,3,456
50101100316,11,0,3,0,5,0,5,0,0,24,56,18,31,44,54,63,56,9,3,334
50101100317,0,3,4,0,11,9,0,0,0,35,92,44,31,43,107,90,59,11,9,484
50101100319,0,0,4,0,3,4,10,6,3,30,31,22,23,25,43,55,73,44,13,328
50101100320,10,5,4,11,4,7,3,0,0,44,148,50,51,114,81,85,97,42,5,672
50101100321,8,6,4,10,10,3,9,0,0,51,158,47,25,86,97,60,59,21,5,558
50101100322,4,3,4,0,8,5,4,3,0,32,41,14,18,26,24,33,44,17,3,224
50101100323,13,0,9,11,3,7,0,0,0,42,79,19,20,52,41,50,33,13,0,307
50101100324,0,0,0,4,4,4,6,3,0,18,78,32,20,47,59,72,65,34,3,420
50101100325,22,4,10,23,11,3,4,0,0,78,176,56,88,141,104,55,56,24,6,689
50101100326,12,0,8,3,8,8,5,6,0,46,107,40,68,78,66,43,55,20,0,486
50101100328,12,10,13,10,9,14,8,6,0,79,211,75,81,139,152,109,106,54,11,935
50101100329,11,9,5,14,15,9,10,16,0,78,119,51,47,91,83,53,94,66,9,601
50101100330,6,4,4,3,3,3,13,7,0,40,22,14,9,19,30,20,50,12,4,180
50101100331,8,4,5,8,3,0,4,0,0,39,157,46,132,133,81,36,50,12,3,648
50101100332,4,0,0,0,0,6,6,0,0,18,46,9,15,27,31,35,29,6,4,197
50101100401,11,4,5,7,13,8,0,0,0,44,121,36,29,71,101,53,49,23,4,498
50101100405,8,8,4,5,22,12,13,0,0,78,101,53,55,71,121,73,46,9,3,525
50101100406,6,8,9,3,12,8,4,0,0,58,78,52,66,67,79,61,55,10,10,487
50101100407,8,4,6,5,7,4,0,3,0,34,45,18,51,49,39,25,36,47,45,350
50101100408,0,0,5,3,0,0,6,0,0,19,26,32,49,44,31,52,46,8,6,295
50101100410,30,11,18,14,20,12,7,0,0,113,267,105,194,202,120,78,65,14,0,1051
50101100411,0,6,11,3,7,3,0,0,0,35,33,35,56,49,51,22,25,12,4,288
50101100412,10,4,3,12,8,3,5,0,0,57,65,39,22,44,61,75,56,26,3,401
50101100413,12,3,3,5,11,9,8,0,4,62,146,47,43,101,111,100,70,15,17,645
50101100414,14,4,8,16,13,10,4,0,0,67,126,38,53,85,98,91,85,23,0,604
50101100416,4,3,7,8,11,3,8,3,0,53,108,56,46,79,110,61,64,25,8,549
50101100417,12,10,3,9,14,8,6,0,0,56,94,35,41,81,100,126,78,13,3,577
50101100418,4,4,3,0,3,4,10,0,0,24,30,14,17,17,31,41,47,0,0,205
50101100419,5,0,5,7,3,0,3,0,0,23,75,22,51,64,41,31,19,8,0,324
50101100420,8,10,3,0,3,5,0,0,0,29,91,46,55,86,81,30,16,9,0,411
50101100421,5,0,0,7,3,0,0,0,0,19,92,32,39,79,65,39,22,13,5,380
50101100422,33,3,12,17,14,0,5,0,0,82,231,60,101,157,84,53,52,14,0,753
50101100423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
50101100424,3,0,0,5,13,3,0,0,0,25,97,33,37,67,67,25,24,6,5,362
50101100425,11,0,4,3,9,5,0,0,0,31,78,30,43,49,59,31,34,12,5,325
50101100426,14,5,8,7,3,3,0,0,0,37,77,25,59,71,51,32,9,0,0,337
50101100427,15,5,9,14,0,3,3,0,0,50,128,46,83,104,50,38,32,8,0,484
50101100428,0,0,0,0,0,0,0,0,4,6,0,0,4,0,0,6,14,15,9,43
50101100429,3,0,4,7,3,6,4,0,0,30,55,23,28,40,47,55,33,17,0,299
50101129301,6,0,0,3,11,3,0,0,0,23,85,36,36,66,57,31,14,12,0,335
50101129302,3,4,4,3,0,5,6,3,0,28,28,14,26,14,17,55,42,21,9,231
50101129303,4,5,8,0,5,0,5,4,0,31,39,30,33,23,46,61,57,43,12,341
50101129304,9,4,7,9,4,11,0,3,0,49,59,28,23,45,51,45,39,26,7,305
50101129305,0,0,0,0,0,0,0,5,0,8,14,17,18,7,32,31,30,37,5,190
50101129306,5,0,0,4,5,0,11,0,0,23,76,32,24,44,70,61,79,22,5,410
50101129307,0,0,0,0,0,0,0,0,0,3,12,6,0,4,5,7,3,0,0,33
50101129308,0,0,0,0,4,0,4,3,4,12,9,10,6,8,14,26,65,72,31,244
50101129309,0,0,0,0,0,0,0,0,0,0,16,3,9,8,10,16,0,0,0,51
50101129310,18,4,4,4,7,0,0,0,0,40,125,56,108,67,57,38,38,16,0,508
50101129311,0,0,0,0,0,0,0,0,0,4,0,3,6,0,7,6,6,0,0,32
50101129312,7,4,3,0,3,8,4,0,0,36,26,25,25,24,46,47,56,20,0,264
50101129313,0,4,0,0,0,0,0,0,0,11,25,15,7,9,23,22,45,19,0,162
50101129314,6,9,5,8,3,0,3,0,0,22,85,37,60,59,52,28,25,17,5,375
50101129315,9,5,8,7,0,0,0,0,0,30,155,68,93,84,67,40,41,13,4,552
50101129316,0,4,0,0,4,9,9,0,0,21,49,29,9,28,52,69,87,42,15,376
50101129317,3,0,4,5,3,0,0,0,0,18,44,34,31,30,36,22,27,10,4,229
50101129318,7,3,0,6,5,0,0,3,0,30,87,35,32,52,49,30,33,13,0,328
50101129319,5,0,5,0,0,4,4,0,0,18,54,21,35,36,49,37,64,12,0,314
50101129320,0,3,0,4,0,11,7,0,0,29,86,47,12,54,71,70,57,28,6,440
50101129321,0,4,7,0,3,0,3,0,0,21,24,27,46,25,40,48,45,35,14,304
50101129322,4,0,7,10,5,5,4,5,0,33,75,42,35,55,71,72,57,43,10,453
50101129323,0,0,0,0,0,0,6,0,0,9,23,18,14,9,25,44,38,21,0,189
50101129324,0,5,0,6,7,4,0,0,0,24,94,49,44,65,63,54,61,40,0,472
50101129325,0,0,0,4,3,4,6,0,0,20,52,41,12,26,71,59,49,3,3,312
50101129326,5,4,6,0,7,11,7,4,0,47,38,38,39,32,57,72,72,31,18,394
50101129327,14,5,3,3,11,6,4,3,3,52,45,59,37,31,68,62,68,32,13,424
50101129328,16,6,8,11,8,8,4,6,0,62,112,43,68,66,58,87,60,48,5,542
50101129329,4,11,8,12,6,11,14,4,0,75,64,45,37,64,60,69,107,52,14,516
50101129401,6,3,3,3,0,0,0,0,0,15,40,18,12,14,21,33,14,7,3,171
50101129402,9,0,3,7,0,0,0,0,0,24,80,25,25,64,34,38,17,16,0,288
50101129403,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,0,3,0,0,20
50101129404,12,5,0,0,6,4,0,4,0,36,77,27,29,52,58,37,51,16,0,351
50101129405,0,4,5,10,10,3,0,0,0,28,125,69,72,75,69,40,30,6,0,487
50101129406,3,4,0,5,6,0,9,5,0,32,67,44,36,52,61,29,65,38,4,408
50101129407,0,4,0,3,0,6,0,0,0,14,28,10,5,15,28,29,17,23,4,156
50101129408,15,0,10,9,6,13,0,4,0,55,78,39,77,48,59,75,68,62,17,519
50101129409,3,0,0,0,3,3,9,3,0,20,48,39,26,28,46,42,45,19,11,311
50101129410,7,4,7,3,5,5,3,0,0,36,48,30,27,31,43,49,45,15,6,312
50101129411,8,5,4,6,0,5,0,3,0,36,81,40,49,64,51,52,52,14,12,414
50101129412,12,7,0,5,5,8,3,0,0,49,84,47,31,63,47,68,61,36,23,452
50101129413,3,3,3,0,5,0,0,4,0,24,103,38,82,51,36,19,16,3,0,353
50101129414,0,0,0,0,0,6,4,3,4,17,18,18,8,22,16,35,56,80,110,367
50101129415,0,6,4,4,7,0,0,0,0,22,62,41,20,31,65,71,39,21,7,351
50101129416,12,0,4,9,0,6,8,3,0,45,53,29,39,38,41,74,72,46,11,405
50101129417,3,0,4,4,0,5,0,0,0,19,52,25,34,39,32,32,61,13,0,299
50101129418,7,0,3,3,5,6,5,0,0,25,45,28,17,25,48,45,47,26,9,282
50101129419,15,4,8,11,13,3,7,3,0,54,243,98,67,171,113,72,91,42,0,906
50101129420,0,0,0,0,3,0,3,0,0,14,33,23,21,20,35,50,36,20,5,232
50101129421,6,0,3,3,5,6,0,3,4,30,56,29,26,42,45,41,53,18,10,322
50101129422,14,0,3,9,5,0,4,0,0,32,86,52,27,47,58,44,23,23,4,357
50101129423,3,0,5,4,0,0,0,0,0,11,39,27,24,22,16,34,27,19,6,219
50101129424,5,0,0,0,4,0,5,0,0,8,9,6,4,5,12,16,12,7,0,78
50101129425,3,3,0,8,9,4,4,0,0,30,61,21,29,45,52,94,84,38,18,445
50101129426,9,9,3,6,6,0,0,0,0,38,122,57,106,71,43,30,35,21,0,476
50101129427,3,0,0,9,0,0,0,0,0,12,43,8,10,29,13,14,5,3,0,128
50101129428,10,8,12,6,0,3,6,3,0,42,76,30,36,48,34,52,57,32,12,367
50101129429,13,0,3,7,13,4,5,3,0,49,129,65,35,79,90,83,68,15,3,564
50101129430,6,5,3,0,6,0,0,0,0,27,84,45,46,56,61,44,24,10,4,364
50101129431,4,0,0,5,0,0,0,0,0,14,62,39,56,54,23,22,21,3,0,271
50101129432,3,5,8,0,4,4,6,0,0,41,33,25,23,19,35,32,33,34,11,252
50101129433,12,8,0,4,4,3,4,0,0,32,48,41,17,42,62,50,46,17,3,331
50101129434,3,0,5,0,0,0,0,0,0,11,41,18,27,22,32,35,38,18,13,253
50101129435,11,3,0,11,7,7,5,5,0,43,75,73,29,53,95,77,64,45,12,526
50101129436,12,10,3,3,3,4,0,6,0,36,37,26,32,35,38,47,47,42,15,323
50101129437,6,3,5,0,8,4,4,0,0,27,53,25,16,39,46,57,37,23,0,310
50101129438,3,0,0,0,3,0,4,0,0,23,22,16,19,19,19,22,25,14,3,151
50101129439,0,0,0,0,0,0,3,10,17,38,23,14,35,17,15,21,86,173,163,542
50101129440,12,7,0,11,9,7,3,0,0,52,183,58,68,122,67,58,51,12,0,619
50101129441,9,5,5,6,10,0,5,0,0,48,99,56,46,51,92,59,59,16,0,481
50101129442,10,3,8,5,5,7,0,3,0,35,113,63,37,73,63,56,49,24,3,480
50101129443,5,0,4,4,8,11,6,8,5,42,54,45,58,34,56,95,83,64,45,529
50101129444,8,3,0,3,4,5,0,3,0,39,158,59,62,105,77,59,75,21,3,615
50101129445,3,0,0,3,6,0,5,0,0,29,111,48,28,71,82,46,69,19,4,488
50101129446,4,8,4,7,6,0,6,3,0,29,61,31,38,48,53,39,86,43,28,434
50101129447,4,4,0,9,10,3,3,0,0,37,93,40,19,49,53,60,62,21,13,422
50101129448,3,3,8,8,0,9,0,0,0,32,116,61,57,68,60,49,44,10,0,473
50101129449,0,0,3,0,5,5,7,3,0,29,31,29,31,26,54,63,53,24,6,312
50101129450,5,3,4,4,8,0,3,0,0,25,32,27,19,27,48,44,37,12,12,256
50101129451,9,0,9,4,3,3,6,9,7,41,68,32,35,55,53,39,84,56,73,491
50101129452,0,0,0,0,0,3,5,12,0,18,0,0,0,0,0,26,144,134,19,323
50102100502,18,13,12,21,3,3,0,0,0,62,378,133,182,232,97,51,38,6,3,1122
50102100504,3,0,3,0,3,3,0,0,0,23,49,20,14,37,34,41,47,26,6,270
50102100505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100506,0,0,8,4,8,5,4,6,0,34,0,7,10,13,16,25,13,11,0,107
50102100507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100508,0,3,7,3,5,8,5,8,0,35,43,28,18,40,43,68,56,22,15,337
50102100509,12,8,5,5,7,8,8,0,0,59,200,72,70,108,89,98,92,65,21,817
50102100510,26,13,18,19,8,7,3,0,0,99,401,183,311,233,143,82,43,17,0,1415
50102100511,5,0,0,5,5,9,3,0,0,26,60,28,31,39,48,58,59,31,8,368
50102100512,3,0,5,5,0,0,0,0,0,20,38,24,20,29,22,39,39,9,7,224
50102100513,6,5,3,3,3,4,0,0,0,29,54,43,24,47,53,66,52,30,4,373
50102100514,25,16,7,8,11,4,0,0,0,78,189,102,89,96,87,48,20,3,0,630
50102100515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100516,0,3,0,0,0,7,0,0,0,21,61,24,15,41,31,48,53,21,4,291
50102100517,4,0,5,4,0,8,6,0,4,30,31,17,33,24,20,48,55,59,27,321
50102100518,8,8,11,4,6,10,10,4,0,57,152,68,86,96,84,124,100,51,15,775
50102100519,5,3,0,7,0,13,9,4,0,42,79,50,54,45,69,111,68,39,10,533
50102100520,6,4,0,3,0,4,5,6,0,30,51,42,36,41,35,59,42,26,0,338
50102100521,0,3,3,6,3,6,7,0,0,26,69,35,45,53,40,64,65,35,11,422
50102100522,0,7,8,6,0,0,0,0,0,21,64,48,36,30,31,42,36,17,0,306
50102100524,9,0,0,0,0,3,3,0,0,26,79,31,42,43,43,69,32,14,3,353
50102100525,9,6,3,3,4,11,0,3,0,36,72,44,31,38,34,46,39,21,5,323
50102100526,3,3,8,9,3,3,0,0,0,36,72,36,53,48,31,38,35,6,0,316
50102100527,6,3,4,0,6,5,10,0,0,32,62,40,37,33,51,53,63,32,4,379
50102100528,0,4,0,3,5,0,0,0,0,17,24,20,24,24,24,26,32,31,9,218
50102100529,4,5,0,0,11,4,7,0,0,28,59,49,36,29,40,55,41,17,3,332
50102100530,10,0,0,12,8,12,3,6,0,49,158,61,45,110,105,109,85,15,0,702
50102100531,3,13,0,3,9,3,0,0,0,35,77,55,12,44,88,75,52,11,4,423
50102100532,3,3,0,3,3,6,4,3,0,29,61,28,15,44,53,103,62,35,5,399
50102100533,31,15,13,11,6,11,7,4,0,103,393,143,280,233,158,92,81,25,0,1408
50102100534,7,0,8,9,13,0,0,3,0,51,147,69,63,86,107,77,39,35,3,637
50102100536,9,4,0,7,0,0,0,0,0,15,94,43,30,60,44,32,13,8,3,328
50102100537,3,4,6,0,3,9,3,0,0,29,55,37,34,30,53,60,54,23,0,345
50102100538,0,0,0,7,0,6,6,0,0,22,90,47,30,54,56,75,69,14,4,442
50102100539,0,0,4,0,4,8,6,0,0,27,49,30,34,39,57,39,36,9,0,299
50102100540,6,4,0,0,4,7,4,0,0,25,68,62,20,42,81,91,64,21,4,440
50102100541,0,0,4,3,4,5,0,0,0,19,57,22,34,33,32,28,12,0,0,210
50102100542,3,0,0,0,3,0,0,0,0,11,42,21,23,28,19,18,8,0,0,158
50102100543,4,3,0,0,9,0,8,0,0,20,77,48,27,41,50,40,33,10,4,341
50102100544,10,0,6,0,4,4,0,0,0,22,75,23,33,48,38,27,17,16,5,281
50102100545,10,0,3,0,0,3,0,0,0,19,93,42,49,56,57,20,32,8,0,360
50102100546,3,3,0,6,3,4,0,0,0,31,94,48,30,57,70,53,18,8,4,381
50102100547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100548,12,13,5,4,4,6,3,0,0,49,101,70,51,61,63,53,34,10,3,439
50102100549,7,0,8,5,5,3,0,0,0,28,50,30,34,25,36,41,33,13,0,268
50102100550,17,6,3,5,5,0,3,4,0,39,117,49,35,69,69,32,23,18,0,415
50102100551,8,0,5,8,4,0,4,7,0,36,136,57,50,86,31,25,17,18,0,414
50102100701,3,3,4,3,9,0,9,0,0,29,47,12,31,32,40,57,54,20,0,298
50102100702,9,4,3,7,8,0,0,0,0,27,64,37,23,40,52,44,48,18,0,331
50102100704,14,8,3,4,3,9,11,5,3,53,101,64,35,63,87,77,56,30,16,530
50102100705,5,3,4,9,4,0,0,0,0,25,37,24,21,41,39,31,35,18,0,248
50102100706,7,3,0,0,3,9,3,0,0,29,43,37,20,20,39,54,34,15,0,267
50102100708,18,4,4,7,6,11,5,3,0,51,124,53,41,74,65,108,66,44,7,580
50102100709,4,0,0,4,0,3,0,0,0,21,44,42,35,30,47,74,42,16,5,323
50102100710,15,9,4,10,13,15,15,0,0,85,109,48,36,78,80,91,70,12,5,537
50102100711,4,8,3,0,17,3,8,7,0,50,62,44,27,31,71,44,44,21,6,357
50102100713,7,10,4,4,14,9,14,0,0,54,119,59,49,68,72,68,69,26,8,543
50102100714,8,0,3,3,6,3,4,0,0,36,115,40,57,53,59,51,57,27,5,455
50102100715,3,0,0,0,0,4,0,0,0,15,43,17,10,22,36,38,22,12,7,206
50102100716,3,3,0,3,0,0,0,0,0,10,66,21,36,44,34,24,36,7,0,270
50102100717,9,3,4,4,4,6,0,0,0,34,52,23,26,28,51,72,49,14,0,312
50102100718,0,0,6,0,0,5,4,3,0,19,29,15,17,20,33,43,31,9,0,208
50102100801,3,5,3,3,3,4,4,0,0,35,68,60,51,49,43,69,52,10,5,402
50102100802,6,5,7,3,0,0,0,4,4,34,90,73,69,61,61,92,77,38,18,586
50102100803,4,12,4,0,0,0,0,3,0,27,48,40,22,27,39,42,38,12,4,265
50102100804,13,3,7,3,0,0,3,6,0,39,92,63,42,57,68,63,51,29,7,463
50102100805,10,3,13,0,5,4,4,0,0,42,94,55,62,51,62,51,39,9,5,430
50102100806,0,33,172,165,90,30,15,4,0,513,0,33,172,165,90,30,15,4,0,513
50102100807,14,3,11,8,7,9,0,0,0,66,81,55,70,56,60,55,44,22,9,454
50102100809,34,20,17,9,14,8,11,0,0,112,136,88,125,108,76,105,64,29,10,736
50102100810,16,7,25,11,5,5,0,3,3,78,107,74,93,81,63,58,48,39,12,564
50102100811,4,0,0,0,5,0,0,5,5,19,28,19,20,14,39,60,42,54,67,344
50102100812,7,3,11,5,3,11,4,3,6,44,43,32,50,35,39,62,41,45,26,375
50102100813,8,7,8,3,10,6,3,0,0,47,109,71,74,57,64,49,37,19,11,482
50102100814,11,11,4,10,5,6,0,4,0,55,51,46,45,40,44,54,34,25,12,355
50102100815,11,16,10,8,10,8,4,5,0,76,108,65,88,70,68,64,52,19,9,552
50102100816,8,3,8,3,3,0,5,0,0,28,59,32,41,41,49,37,42,9,7,312
50102100817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100818,8,0,0,6,3,0,0,0,0,15,51,14,17,25,16,9,12,0,0,146
50102100901,0,0,6,0,0,4,3,3,0,19,46,13,24,28,16,41,44,24,6,250
50102100902,9,5,10,9,0,15,0,0,0,49,70,34,39,53,57,75,57,40,7,437
50102100903,6,4,8,0,0,3,3,4,3,34,88,50,52,29,47,43,58,40,11,419
50102100904,5,0,0,4,0,7,0,5,0,22,39,38,23,23,36,45,48,26,3,291
50102100905,26,18,9,12,7,5,6,5,0,95,128,73,95,89,82,81,77,30,3,647
50102100906,10,4,6,9,4,3,3,4,0,41,64,29,43,36,39,45,38,18,4,325
50102100907,14,9,0,0,10,4,0,0,0,36,38,27,20,21,44,39,38,10,0,242
50102100908,9,0,6,9,8,5,3,0,0,39,52,33,42,30,48,68,47,18,0,341
50102100909,5,7,8,0,10,3,0,0,0,30,32,18,26,28,39,53,54,30,11,279
50102100910,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5
50102100911,11,8,7,3,5,9,0,0,0,36,52,25,32,38,36,33,26,15,3,256
50102100912,9,3,0,5,5,4,0,0,0,29,72,46,36,39,45,49,55,19,4,365
50102100913,5,0,3,3,6,0,0,0,0,19,28,17,27,26,40,43,29,10,4,226
50102100914,0,5,7,0,8,4,11,4,0,34,49,31,22,33,36,62,47,18,0,303
50102100915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
50102100916,23,7,3,10,9,14,10,0,0,70,93,54,45,57,61,74,85,40,42,544
50102100917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
50102100918,0,6,6,0,4,3,6,6,6,32,32,23,31,17,17,37,34,24,17,226
50102100920,21,11,7,13,11,10,3,0,0,68,114,65,46,72,56,61,65,21,6,522
50102100921,0,0,0,0,0,3,0,0,0,0,6,0,0,5,0,3,0,0,0,14
50102100922,3,4,6,0,4,5,0,0,0,22,20,18,23,10,21,33,33,17,9,177
50102100923,3,3,4,4,3,5,0,0,0,23,58,48,27,40,58,61,39,12,0,338
50102100924,0,3,0,0,0,0,0,0,0,8,34,23,7,28,28,39,18,3,3,176
50102100925,7,0,5,3,0,3,0,0,0,24,78,43,40,46,35,42,26,14,3,324
50102100926,10,3,4,4,9,3,0,0,0,29,67,38,35,31,51,36,36,10,0,301
50102100927,10,7,4,13,10,4,4,3,0,62,69,40,49,40,49,43,62,25,5,389
50102100928,12,7,6,11,8,3,6,8,0,60,100,62,57,63,60,51,69,51,7,511
50102100929,6,0,10,0,6,7,5,3,0,31,55,44,37,38,43,45,50,26,9,342
50102100930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100931,17,3,0,12,5,7,10,0,0,58,95,46,38,69,80,105,83,25,9,549
50102101001,3,3,5,3,3,3,6,0,0,28,40,33,18,34,41,50,48,16,5,278
50102101002,10,3,3,6,17,15,17,5,0,74,105,57,44,68,110,147,94,40,3,668
50102101003,8,6,3,4,13,9,6,3,0,36,59,51,36,29,88,77,25,11,9,390
50102101005,8,0,4,9,3,6,0,0,0,22,162,60,65,103,87,63,36,14,0,591
50102101006,5,4,0,9,15,16,11,10,0,72,63,33,11,46,72,84,99,51,11,483
50102101008,8,10,4,0,8,0,0,4,0,31,113,65,64,61,77,59,57,34,11,545
50102101009,3,0,0,3,3,0,8,0,0,20,57,30,20,36,50,52,59,22,3,327
50102101101,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,3,0,0,0,8
50102101201,12,6,4,4,7,0,3,3,0,43,101,58,64,69,59,52,42,44,19,511
50102101202,14,11,3,11,3,3,4,4,0,59,95,55,51,66,58,52,49,39,4,456
50102101203,8,4,3,4,6,7,4,3,0,39,60,28,44,46,35,52,50,35,12,357
50102101204,3,3,0,3,7,4,0,0,0,27,60,51,40,52,41,53,35,17,5,352
50102101205,0,0,5,0,9,6,5,0,0,16,55,37,37,28,40,38,37,9,0,273
50102101206,15,5,0,3,7,5,0,0,0,32,82,32,50,39,55,43,27,7,0,339
50102101207,7,0,8,0,4,6,3,0,0,22,64,54,43,40,59,54,37,14,6,372
50102101208,4,0,5,0,0,0,0,0,0,14,42,24,23,31,27,43,35,6,6,237
50102101209,6,0,5,5,5,6,6,6,0,38,101,64,44,74,87,110,128,67,5,674
50102101210,0,0,0,3,0,8,3,0,0,17,34,21,19,20,23,55,49,26,0,252
50102101213,0,0,0,0,0,0,0,0,0,0,7,0,4,3,0,0,0,0,0,16
50102101214,16,4,15,9,0,11,6,0,0,50,76,53,50,38,50,81,60,25,3,444
50102101215,16,4,8,7,8,0,0,0,0,48,162,65,94,109,89,44,40,13,0,621
50102101216,4,0,0,9,12,4,0,0,0,30,122,52,76,80,80,88,57,22,0,572
50102101217,0,3,0,0,5,8,7,3,0,25,61,44,42,26,39,31,16,22,6,289
50102101218,10,6,3,7,4,6,5,0,0,48,115,65,44,79,56,67,35,24,7,488
50102101219,9,3,0,6,14,7,16,9,0,60,77,36,60,60,60,50,78,49,16,485
50102101220,9,17,6,4,13,3,4,0,6,61,94,70,55,67,68,56,41,24,9,494
50102101221,14,9,10,4,8,0,8,0,0,41,74,64,37,44,55,45,50,18,0,389
50102101222,11,4,7,3,8,6,8,0,0,53,92,44,71,51,78,73,62,29,8,506
50102101223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102101224,4,0,4,6,3,3,4,0,0,27,78,50,58,60,52,55,45,13,3,416
50102101225,5,0,12,9,9,13,3,6,0,53,160,83,93,103,94,91,54,32,0,709
50102101226,0,0,0,0,0,3,7,42,55,108,0,0,0,0,0,5,32,154,139,333
50102101227,8,4,14,12,6,0,0,0,0,60,144,71,95,112,72,39,51,18,0,600
50102101228,0,0,0,3,3,0,0,0,0,11,118,24,67,78,25,15,7,0,0,338
50102101229,14,3,3,3,0,6,0,0,0,31,148,50,85,85,37,44,18,0,5,476
50102101230,6,3,10,9,4,5,3,0,0,42,234,51,194,143,72,46,39,9,4,795
50102101231,3,4,4,0,0,0,11,16,3,46,74,48,88,40,28,39,78,106,34,533
50102101401,8,5,9,3,0,8,8,0,0,42,51,48,40,31,54,52,56,35,9,374
50102101402,15,3,7,11,9,5,6,0,0,57,79,50,30,53,62,69,52,33,3,445
50102101404,7,5,3,0,5,0,5,0,0,25,81,44,74,55,56,54,56,24,6,447
50102101405,8,3,4,0,0,0,4,0,0,21,78,44,61,38,49,51,49,39,12,410
50102101406,9,4,3,0,7,6,3,4,9,54,45,24,36,38,34,38,36,61,61,380
50102101407,7,0,3,5,0,10,4,12,4,45,94,44,71,58,55,49,59,45,16,496
50102101408,3,0,0,8,0,0,3,3,0,25,44,20,34,32,36,18,22,18,9,235
50102101409,5,0,0,0,0,0,0,0,0,11,29,21,19,20,30,28,33,27,4,204
50102101410,4,8,0,0,6,7,5,0,0,26,57,26,27,34,37,42,35,21,3,288
50102101411,3,3,8,3,18,12,0,8,0,56,52,22,54,39,53,39,31,26,19,331
