SA1_CODE_2021,P_PGrad_Deg_35_44,P_PGrad_Deg_45_54,P_PGrad_Deg_55_64,P_PGrad_Deg_65_74,P_PGrad_Deg_75_84,P_PGrad_Deg_85ov,P_PGrad_Deg_Total,P_GradDip_and_GradCert_15_24,P_GradDip_and_GradCert_25_34,P_GradDip_and_GradCert_35_44,P_GradDip_and_GradCert_45_54,P_GradDip_and_GradCert_55_64,P_GradDip_and_GradCert_65_74,P_GradDip_and_GradCert_75_84,P_GradDip_and_GradCert_85ov,P_GradDip_and_GradCert_Total,P_BachDeg_15_24,P_BachDeg_25_34,P_BachDeg_35_44,P_BachDeg_45_54,P_BachDeg_55_64,P_BachDeg_65_74,P_BachDeg_75_84,P_BachDeg_85ov,P_BachDeg_Total,P_AdvDip_and_Dip_15_24,P_AdvDip_and_Dip_25_34,P_AdvDip_and_Dip_35_44,P_AdvDip_and_Dip_45_54,P_AdvDip_and_Dip_55_64,P_AdvDip_and_Dip_65_74,P_AdvDip_and_Dip_75_84,P_AdvDip_and_Dip_85ov,P_AdvDip_and_Dip_Total,P_Cert_III_IV_15_24,P_Cert_III_IV_25_34,P_Cert_III_IV_35_44,P_Cert_III_IV_45_54,P_Cert_III_IV_55_64,P_Cert_III_IV_65_74,P_Cert_III_IV_75_84,P_Cert_III_IV_85ov,P_Cert_III_IV_Total,P_Cert_I_II_15_24,P_Cert_I_II_25_34,P_Cert_I_II_35_44,P_Cert_I_II_45_54,P_Cert_I_II_55_64,P_Cert_I_II_65_74,P_Cert_I_II_75_84,P_Cert_I_II_85ov,P_Cert_I_II_Total,P_Cert_Levl_nfd_15_24,P_Cert_Levl_nfd_25_34,P_Cert_Levl_nfd_35_44,P_Cert_Levl_nfd_45_54,P_Cert_Levl_nfd_55_64,P_Cert_Levl_nfd_65_74,P_Cert_Levl_nfd_75_84,P_Cert_Levl_nfd_85ov,P_Cert_Levl_nfd_Total,P_Cert_Lev_Tot_15_24,P_Cert_Lev_Tot_25_34,P_Cert_Lev_Tot_35_44,P_Cert_Lev_Tot_45_54,P_Cert_Lev_Tot_55_64,P_Cert_Lev_Tot_65_74,P_Cert_Lev_Tot_75_84,P_Cert_Lev_Tot_85ov,P_Cert_Lev_Tot_Total,P_Lev_Edu_IDes_15_24,P_Lev_Edu_IDes_25_34,P_Lev_Edu_IDes_35_44,P_Lev_Edu_IDes_45_54,P_Lev_Edu_IDes_55_64,P_Lev_Edu_IDes_65_74,P_Lev_Edu_IDes_75_84,P_Lev_Edu_IDes_85ov,P_Lev_Edu_IDes_Total,P_Lev_Edu_NS_15_24,P_Lev_Edu_NS_25_34,P_Lev_Edu_NS_35_44,P_Lev_Edu_NS_45_54,P_Lev_Edu_NS_55_64,P_Lev_Edu_NS_65_74,P_Lev_Edu_NS_75_84,P_Lev_Edu_NS_85ov,P_Lev_Edu_NS_Total,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Total
50101100111,6,3,8,5,0,0,20,0,0,7,0,0,0,0,0,12,0,21,26,10,12,10,3,0,86,0,3,7,10,9,12,10,0,47,6,21,31,20,17,4,0,0,95,0,0,0,0,4,0,0,0,7,0,3,0,3,3,0,5,0,11,8,18,38,21,22,4,0,0,116,0,0,0,0,0,0,0,0,4,4,7,16,3,12,5,0,0,42,9,50,99,50,62,35,11,0,324
50101100112,3,0,0,0,0,0,7,0,0,0,0,3,4,0,0,13,0,9,12,4,12,8,3,0,47,0,0,6,4,0,5,0,0,29,0,6,17,13,20,15,5,0,83,3,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,3,3,10,20,19,30,12,3,0,94,0,0,3,0,0,0,0,0,7,3,0,14,14,3,11,3,0,47,15,28,55,46,53,38,10,0,242
50101100113,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,8,4,4,0,0,18,0,0,0,3,0,3,6,0,12,0,9,9,9,12,15,3,0,42,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,5,9,15,16,12,3,0,56,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,5,26,0,10,13,30,29,29,15,5,121
50101100114,3,5,0,0,0,0,10,0,0,3,0,0,0,0,0,8,0,11,28,21,11,4,0,0,82,0,0,9,10,10,8,0,0,49,5,16,35,31,19,3,0,0,110,0,6,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,5,5,14,29,31,24,5,0,0,118,0,0,3,0,0,0,0,0,6,4,7,16,17,8,5,5,0,64,15,43,89,86,54,24,13,3,339
50101100115,5,0,3,6,0,0,12,0,0,3,0,0,4,0,0,8,0,3,10,8,7,11,3,0,46,0,0,6,7,8,3,0,0,30,3,15,12,11,13,7,0,0,71,0,0,4,4,0,0,0,0,6,0,0,0,0,4,0,0,0,5,4,18,18,15,17,12,0,0,84,0,0,0,0,0,0,0,0,4,3,7,4,13,4,3,3,0,40,9,25,44,43,42,42,8,4,218
50101100116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100301,3,0,4,4,0,0,12,0,0,0,0,0,0,0,0,0,0,7,5,10,5,6,3,6,35,0,4,4,3,8,0,3,0,19,5,6,8,0,9,3,5,4,35,0,0,0,0,3,4,0,0,8,0,0,0,0,0,0,0,0,0,5,7,8,0,6,7,5,4,43,0,0,0,0,0,0,0,0,0,8,0,0,0,9,0,6,0,22,11,18,20,12,27,19,15,11,126
50101100302,4,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,4,13,18,8,4,4,0,46,3,0,7,7,6,4,3,0,27,4,3,17,12,0,3,4,0,45,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,8,0,3,21,11,3,9,3,0,62,0,0,0,0,0,0,5,0,0,0,0,10,3,3,0,3,0,18,5,16,47,41,25,21,14,0,173
50101100303,0,0,3,3,0,0,9,0,0,0,0,4,0,0,0,4,0,0,15,7,11,3,5,0,41,0,3,9,7,7,12,5,0,35,0,3,10,8,15,16,5,0,53,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,3,10,13,16,18,5,0,66,0,0,0,0,3,0,0,0,8,3,0,0,8,4,4,0,0,21,9,11,28,41,42,41,24,0,186
50101100304,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,5,6,7,0,0,0,0,17,0,3,0,3,6,3,0,0,17,9,9,8,3,7,3,3,0,35,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,13,9,8,4,8,3,3,0,50,0,0,0,0,0,0,0,0,0,4,3,6,0,9,9,0,0,32,16,22,16,24,17,15,6,0,123
50101100305,0,0,0,0,0,0,4,0,5,4,3,0,0,0,0,10,0,10,8,8,6,5,0,0,32,4,8,4,0,9,3,7,0,25,10,6,6,9,12,0,0,0,37,0,0,0,0,0,0,0,0,4,0,0,0,3,0,5,0,0,9,10,7,10,4,14,4,0,0,51,0,0,0,0,0,4,0,0,5,5,4,7,10,0,5,3,0,39,15,29,31,27,29,27,11,4,173
50101100306,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,11,7,6,4,0,0,40,0,11,5,4,8,6,4,0,43,10,20,25,18,17,8,5,0,113,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,8,11,25,31,23,19,10,5,0,121,0,0,0,0,0,0,0,0,4,0,3,6,7,12,0,0,0,27,11,42,55,46,54,19,10,0,241
50101100307,0,0,5,3,0,0,11,0,0,3,0,4,0,0,0,13,4,12,21,15,17,7,6,0,80,0,0,0,9,3,8,3,0,31,0,7,15,0,9,10,0,0,46,0,0,0,0,0,0,0,0,5,0,0,0,4,5,4,0,0,8,4,7,16,7,13,8,4,0,66,0,0,0,0,0,0,0,0,3,5,0,3,5,7,7,0,0,17,11,25,37,36,39,37,12,0,209
50101100308,4,5,3,4,0,0,20,0,0,0,0,0,5,0,0,3,0,10,14,14,21,10,8,0,79,0,6,3,10,24,12,0,0,58,6,6,10,12,17,11,0,0,59,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,0,0,7,3,6,10,16,17,12,5,0,65,0,0,0,0,4,0,0,0,5,5,5,7,6,7,4,4,0,34,5,20,48,57,71,44,19,0,263
50101100310,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,9,0,8,20,24,3,6,3,0,68,0,3,5,9,9,18,9,0,45,5,8,13,14,13,15,5,0,62,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,10,9,7,11,16,14,13,5,0,71,0,0,0,0,0,4,0,0,5,3,3,0,5,7,4,0,0,30,12,24,37,50,42,48,21,5,229
50101100311,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,6,20,12,9,4,4,0,57,0,3,9,9,6,4,0,0,29,0,7,15,10,13,4,0,0,57,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,3,0,9,18,8,15,4,0,0,68,0,0,0,0,0,0,0,0,0,0,3,0,3,4,11,7,0,36,0,19,53,35,35,32,17,0,194
50101100312,0,3,0,3,0,0,6,0,0,0,0,0,5,0,0,7,0,5,10,12,11,8,5,5,55,0,4,10,8,15,13,6,0,41,3,5,16,11,8,3,0,0,55,0,0,0,0,0,0,0,0,12,0,0,3,0,3,0,0,0,5,9,7,20,11,15,11,4,0,65,0,0,0,0,0,0,0,0,0,0,3,6,0,5,4,6,6,25,6,20,45,30,39,38,18,6,208
50101100313,0,0,0,4,0,0,6,0,3,3,5,0,0,0,0,7,0,10,9,3,5,0,3,0,39,0,12,13,0,4,0,0,0,25,0,8,17,6,9,7,0,0,49,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,5,9,17,5,12,9,3,0,54,0,0,0,0,0,0,0,0,0,6,15,0,0,0,4,0,0,31,8,51,41,18,15,17,10,4,165
50101100314,4,0,0,0,0,0,9,0,0,5,0,0,0,0,0,6,0,3,4,9,6,0,0,0,30,0,0,0,0,4,3,0,0,15,4,5,4,8,14,7,0,0,41,0,0,0,0,0,0,0,0,4,0,0,0,5,0,6,0,0,11,4,11,4,10,16,7,0,0,48,0,0,0,0,0,0,0,0,0,4,0,7,0,4,0,0,0,19,9,17,23,23,37,18,4,4,129
50101100315,7,5,4,0,0,0,16,0,0,4,5,3,0,0,0,10,0,8,21,17,19,5,3,0,73,0,3,4,7,3,10,7,0,37,6,8,13,14,9,6,0,0,66,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,7,13,8,13,15,14,10,0,0,79,0,3,0,0,0,0,0,0,7,5,3,7,10,10,5,5,0,45,18,30,56,54,51,37,14,0,265
50101100316,0,8,4,5,0,0,18,0,0,4,3,3,4,0,0,11,0,7,11,16,12,15,3,0,71,0,5,7,4,14,7,0,0,38,0,7,8,6,10,7,0,0,51,0,0,0,3,0,0,0,0,5,0,0,0,0,0,4,0,0,9,3,9,8,16,12,10,0,0,56,0,4,6,0,4,0,0,0,5,8,3,5,5,0,5,0,0,22,12,35,39,45,47,41,6,0,223
50101100317,0,3,9,4,0,0,16,0,0,0,7,4,5,0,0,16,0,11,16,25,18,9,6,0,87,0,0,10,15,17,11,6,0,60,5,3,14,26,12,9,3,0,67,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,8,6,14,26,16,9,5,0,75,0,0,0,0,0,0,0,0,3,7,4,0,9,10,4,0,0,31,16,24,38,89,66,37,12,0,288
50101100319,0,0,3,11,6,0,16,0,3,0,0,6,0,0,0,11,0,9,8,14,13,16,9,0,66,0,4,4,4,9,12,6,0,38,0,4,4,11,7,9,0,0,40,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,3,0,6,5,4,4,11,13,13,5,0,44,0,0,0,0,0,3,0,0,4,3,4,0,3,4,4,3,4,30,3,21,17,29,44,59,32,7,212
50101100320,0,0,3,9,0,0,20,0,0,4,0,6,4,0,0,17,0,7,34,29,22,30,15,0,137,0,5,11,16,7,14,5,0,69,5,10,28,19,14,5,0,0,80,0,0,0,0,0,0,0,0,5,0,3,0,0,4,3,3,0,11,5,9,30,18,22,8,3,0,101,0,0,0,0,0,0,0,0,3,7,4,17,4,5,4,0,3,44,13,39,98,75,67,70,32,5,388
50101100321,3,9,3,0,3,0,22,0,0,9,7,0,0,0,0,17,0,9,17,20,15,17,5,0,95,0,3,12,12,3,5,4,0,48,8,4,20,27,16,6,0,0,77,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,9,8,4,23,28,19,6,0,0,92,0,0,3,0,0,0,0,0,5,3,0,8,8,4,4,0,0,34,9,21,74,89,53,44,18,0,310
50101100322,4,0,0,0,0,0,8,0,0,0,0,0,3,0,0,3,0,5,16,7,12,13,10,0,62,0,3,0,0,10,10,0,0,20,4,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,7,0,9,3,3,0,0,30,12,14,19,20,27,33,16,0,140
50101100323,0,3,0,4,0,0,7,0,0,8,0,0,0,0,0,5,0,0,7,3,9,8,0,0,33,0,0,9,6,7,0,3,0,26,0,0,9,15,15,0,0,0,38,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,3,0,0,7,19,13,5,0,0,47,0,0,0,0,0,0,0,0,0,0,6,10,3,9,3,0,0,34,5,17,43,36,34,16,9,0,158
50101100324,5,9,9,4,5,0,23,0,0,9,0,5,5,0,0,20,0,8,13,18,13,10,9,0,74,0,9,9,3,12,7,0,0,40,10,5,8,14,13,17,4,0,70,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,12,5,10,12,19,17,4,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,10,12,20,42,46,52,42,17,3,247
50101100325,4,3,0,0,4,0,19,0,0,0,0,0,4,0,0,5,0,19,30,21,8,3,3,4,88,0,5,21,16,7,11,3,0,56,12,22,37,24,10,8,9,0,122,0,0,3,0,0,0,0,0,10,0,0,5,4,0,8,0,0,14,12,22,45,30,12,14,8,0,144,0,0,0,0,0,0,0,0,3,4,8,16,6,8,3,0,0,51,22,67,117,72,32,32,16,6,363
50101100326,4,4,5,0,0,0,14,0,3,3,0,0,4,0,0,16,0,21,24,4,4,3,10,0,63,0,4,4,14,0,7,0,0,37,3,12,16,18,15,4,0,0,73,0,0,4,0,0,0,0,0,7,0,0,0,0,3,0,0,0,9,6,16,16,19,20,15,8,0,94,0,0,5,0,6,0,0,0,7,6,4,3,5,9,0,0,0,34,14,56,57,50,39,27,17,3,258
50101100328,7,8,8,0,5,0,18,0,0,4,0,3,0,0,0,11,0,20,26,27,15,13,8,0,111,0,9,25,24,16,14,8,0,93,6,29,42,45,20,18,0,4,167,5,0,5,4,0,0,0,0,12,0,3,3,8,5,0,3,0,21,13,32,49,48,25,15,6,4,198,0,3,0,3,7,0,0,0,12,11,16,11,11,14,12,14,0,72,19,75,115,118,85,55,36,7,508
50101100329,5,0,0,0,3,0,12,0,0,0,5,0,0,0,0,11,0,6,26,13,5,7,9,0,70,0,10,12,13,9,11,7,0,57,10,12,20,20,7,28,3,0,98,5,0,0,0,0,0,0,0,4,0,0,4,0,0,3,0,0,11,10,12,25,25,8,31,5,0,114,0,0,0,0,0,0,0,0,6,11,5,12,12,6,8,17,0,63,23,30,75,66,36,55,43,8,326
50101100330,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,3,8,4,7,0,0,37,0,0,0,0,3,3,4,0,18,0,0,4,0,3,9,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,21,0,0,0,0,0,0,0,0,0,4,4,7,8,3,7,7,0,31,5,4,20,26,10,35,7,6,116
50101100331,3,6,0,3,0,0,17,0,0,6,0,0,0,0,0,15,0,30,38,8,3,7,0,0,86,0,25,22,13,4,3,5,0,77,3,34,34,18,5,13,0,0,120,5,3,0,0,0,0,0,0,10,0,0,0,3,3,0,0,0,11,7,42,36,24,10,14,0,0,142,0,0,0,0,0,0,0,0,7,6,9,6,0,3,0,0,0,31,17,110,112,60,19,33,10,0,364
50101100332,0,0,0,3,0,0,5,0,0,0,4,0,0,0,0,3,0,4,6,10,10,4,5,0,38,0,0,5,4,3,3,0,0,15,4,0,6,3,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,4,0,9,7,3,4,0,0,21,0,0,0,0,0,0,0,0,0,4,0,0,4,5,3,0,0,19,3,10,21,21,31,15,6,4,115
50101100401,5,4,5,9,0,0,17,0,0,4,5,0,4,0,0,19,0,9,23,21,11,6,4,0,74,0,0,9,15,12,12,0,0,58,6,9,11,25,7,3,0,0,57,0,0,0,6,0,0,0,0,7,3,0,0,0,0,0,3,0,10,6,7,15,24,11,3,3,0,76,0,0,0,0,0,0,0,0,0,0,6,9,3,0,0,4,0,25,8,24,65,85,34,35,14,0,262
50101100405,3,9,3,3,0,0,21,0,0,0,9,6,0,0,0,23,0,18,18,34,15,3,6,0,96,0,8,13,10,16,10,0,3,54,3,8,15,13,8,8,0,0,53,0,0,6,0,3,0,0,0,12,0,0,0,5,5,0,0,0,11,10,10,17,21,15,10,0,0,70,0,0,0,0,0,0,0,0,5,7,4,8,22,7,13,0,0,57,11,42,64,103,56,36,9,3,329
50101100406,5,3,0,8,0,0,15,0,0,0,9,0,0,0,0,8,7,19,11,15,6,18,4,0,82,0,11,9,6,11,11,0,0,44,7,11,16,22,17,3,0,0,74,3,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,12,10,11,17,17,18,6,0,4,93,0,0,0,0,0,0,0,0,0,4,3,3,12,10,4,0,0,40,18,52,57,64,41,43,6,3,283
50101100407,4,3,0,0,0,0,15,0,0,0,0,0,0,0,0,5,0,13,12,5,6,4,9,6,49,0,10,0,0,4,4,5,3,30,3,11,14,15,4,5,7,5,54,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,8,8,11,12,13,9,7,7,5,65,0,0,0,0,0,0,0,0,0,4,6,4,3,4,3,16,28,67,12,39,43,35,15,20,28,34,221
50101100408,4,0,0,3,0,0,13,0,0,0,0,0,0,0,0,4,0,12,8,10,9,3,0,0,50,5,8,7,4,3,5,0,0,27,4,12,10,0,9,10,0,0,46,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,6,14,11,3,13,11,0,0,63,0,0,0,0,5,0,0,0,3,4,5,4,0,0,3,0,0,26,11,40,39,21,32,32,8,0,193
50101100410,9,0,0,3,0,0,25,0,0,7,4,0,0,0,0,18,0,42,31,19,8,8,5,0,116,0,25,25,17,9,9,4,0,76,20,59,57,32,16,4,0,0,179,5,4,6,0,0,0,0,0,20,0,4,5,4,0,0,0,0,13,27,59,65,32,20,4,0,0,212,0,0,0,0,0,0,0,0,4,11,21,13,25,9,7,0,0,82,41,155,155,91,45,37,13,0,534
50101100411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7,0,4,4,4,29,0,4,4,4,3,0,0,0,18,4,11,11,8,8,4,0,0,44,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,10,5,11,9,12,11,5,0,0,52,0,0,0,0,0,0,0,0,5,4,11,7,5,3,0,0,0,34,8,26,32,28,21,14,3,0,139
50101100412,0,0,3,3,0,0,9,0,0,5,0,3,0,0,0,15,0,0,10,11,11,13,5,0,51,0,3,5,11,8,11,0,0,41,0,9,11,11,17,9,4,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,4,9,11,9,23,6,0,0,64,0,0,0,0,0,0,0,0,0,5,3,15,9,6,3,0,0,44,9,21,44,40,51,43,12,0,208
50101100413,8,3,3,4,0,4,32,0,0,8,5,6,0,0,0,17,0,16,23,25,28,13,7,4,111,0,0,9,7,18,8,3,0,46,6,7,23,28,23,7,0,0,94,0,0,0,4,0,4,0,0,11,0,0,0,0,0,5,0,0,6,4,10,21,34,24,12,0,0,118,0,0,3,0,0,0,0,0,5,3,6,9,9,9,4,0,5,40,9,36,79,87,82,45,5,13,364
50101100414,5,5,5,9,0,0,23,0,0,0,3,0,5,0,0,18,0,22,26,19,21,21,3,0,106,5,4,7,17,17,9,6,0,58,4,7,19,14,19,8,0,0,81,0,0,0,0,0,0,0,0,3,0,0,0,5,4,0,0,0,16,5,14,19,15,26,10,7,0,98,0,0,0,0,0,4,0,0,7,4,8,11,14,11,3,3,0,53,10,46,76,81,73,62,11,0,364
