SA1_CODE_2021,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
50501107307,0,0,14,16,15,6,0,0,0,54,0,0,0,6,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,12,23,18,9,5,0,0,76,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,6,4,7,15,23,18,10,5,0,0,80,4,3,0,0,0,3,15,10,0,37,0,0,0,0,0,0,0,0,0,8,10,4,22,31,17,20,18,10,0,127,4,0,9,11,13,8,0,0,0,38,3,3,10,9,8,8,0,0,0,43,0,0,0,4,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,6,15,24,21,13,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
50501107308,4,6,20,29,25,14,4,0,0,102,9,6,7,6,3,3,9,4,0,35,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,12,24,29,35,24,12,4,0,142,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,8,12,26,34,32,24,12,4,0,148,8,0,3,0,0,0,24,15,4,55,0,3,0,0,4,0,0,0,0,11,14,12,34,36,35,24,32,15,4,210,0,3,14,11,17,9,0,0,0,60,6,6,11,20,10,3,11,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,31,32,31,10,11,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
50501107309,0,3,10,16,25,11,5,0,0,62,7,3,5,0,0,0,0,0,0,14,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,10,13,15,24,14,5,0,0,82,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,0,0,0,0,0,0,7,8,8,12,16,24,14,5,0,0,88,5,0,0,0,3,0,12,8,0,31,0,0,0,0,0,0,0,0,0,9,10,8,19,16,28,11,14,11,0,123,0,7,6,5,14,4,0,0,0,36,7,0,6,5,15,11,0,0,0,50,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,14,16,13,32,11,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
50501107310,0,8,20,35,31,18,3,0,0,116,8,3,5,0,3,6,3,0,0,35,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,14,23,35,36,24,9,0,0,154,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,12,11,14,27,44,40,29,9,0,0,162,4,0,0,0,4,10,26,16,3,56,0,0,0,5,8,0,3,0,0,22,19,17,25,47,46,39,36,18,3,245,0,0,14,15,16,11,8,0,0,60,0,9,12,11,16,16,4,0,0,68,0,0,5,3,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,9,26,35,33,23,14,0,0,140,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,4,6,0,4,0,0,0,0,0,0,6
50501107311,0,3,23,36,28,20,6,0,0,116,5,10,5,3,4,7,7,0,0,33,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,8,28,40,28,21,16,0,0,149,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,8,9,31,40,28,21,16,0,0,156,3,0,4,0,0,3,25,11,0,60,0,0,0,0,0,0,0,0,0,4,15,16,35,41,34,28,40,11,0,219,0,3,11,16,10,11,0,0,0,50,8,4,13,21,10,4,7,0,0,70,0,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,8,7,25,34,23,15,9,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,7
50501107312,0,0,16,12,15,10,0,0,0,51,0,4,3,3,5,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,27,12,20,9,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,25,13,19,9,0,0,0,82,0,0,3,0,3,5,8,4,0,28,0,0,3,0,0,0,0,0,0,4,4,4,27,13,26,13,16,4,0,115,0,0,4,0,5,7,0,0,0,21,0,0,3,5,7,4,4,0,0,25,0,0,5,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,11,9,16,10,4,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50501107313,0,0,0,16,13,0,0,0,0,44,0,4,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,4,13,21,9,3,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,3,13,21,9,3,0,0,62,6,0,0,0,0,0,4,8,0,24,0,0,0,0,3,0,0,0,0,3,10,8,5,13,23,9,8,9,0,82,0,0,6,8,5,0,0,0,0,17,9,5,5,0,15,4,3,0,0,39,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,8,8,13,19,10,0,0,0,67,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,6
50501107314,0,3,21,27,22,13,0,0,0,85,0,9,4,4,8,0,4,0,0,25,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,8,27,30,26,20,5,0,0,118,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,7,9,8,27,33,26,18,5,0,0,129,7,0,7,0,3,0,18,8,0,47,0,0,0,0,0,0,0,0,0,9,12,13,24,37,36,23,26,11,0,180,0,0,12,12,17,10,4,0,0,49,5,5,12,21,16,7,0,0,0,58,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,5,9,27,29,32,21,3,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8
50501107315,0,0,11,22,19,4,0,0,0,60,8,3,4,0,5,0,0,0,0,19,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,4,14,28,22,14,0,0,0,85,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,8,6,14,26,22,14,0,0,0,89,0,3,0,0,0,0,12,10,0,33,0,0,0,0,3,0,0,0,0,13,11,6,11,31,22,14,16,13,0,136,0,4,10,3,16,6,0,0,0,38,4,3,5,12,10,0,0,0,0,36,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,12,20,17,24,4,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
50501107316,0,0,14,25,20,3,3,0,0,71,5,3,0,0,0,4,3,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,3,14,28,22,10,3,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,10,3,11,28,24,10,7,0,0,93,6,4,0,0,0,4,19,8,0,39,0,0,0,0,0,0,0,0,0,8,12,9,17,29,28,14,29,11,0,141,0,0,4,16,13,9,0,0,0,41,3,3,7,15,11,0,3,0,0,52,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,8,13,34,27,8,3,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,4,0,0,6,0,0,0,5
50501107317,0,5,23,36,28,8,0,0,0,97,0,9,4,4,4,6,3,0,0,39,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,21,31,37,32,16,7,0,0,147,0,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,0,10,5,23,30,38,33,16,7,0,0,155,0,0,0,0,0,4,20,16,9,55,0,0,0,3,6,0,4,5,0,10,11,23,37,41,37,17,32,16,9,222,0,0,20,11,16,6,3,0,0,58,7,0,16,13,7,10,6,0,0,60,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,3,39,26,20,22,6,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50501107318,0,4,11,25,15,8,0,0,0,59,0,0,5,3,3,0,0,0,0,11,0,0,8,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,6,18,28,16,13,3,0,0,83,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,8,5,4,23,28,16,12,3,0,0,89,0,0,3,0,3,0,14,16,0,40,0,0,0,0,0,0,0,0,0,0,5,8,26,29,19,12,14,17,0,129,0,3,8,9,12,6,0,0,0,40,3,4,6,8,9,8,0,0,0,42,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,11,18,18,16,14,5,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5
50501107319,0,4,26,20,19,14,3,0,0,82,7,4,3,3,0,5,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,31,21,19,18,8,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,31,21,19,23,8,0,0,115,10,0,0,3,0,0,19,28,6,71,0,0,0,4,0,0,0,0,0,5,19,5,31,25,23,28,27,28,6,188,0,9,8,9,14,7,0,0,0,51,8,0,7,6,18,5,3,0,0,48,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,10,20,17,31,12,6,0,0,105,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,8
50501107320,0,4,15,15,14,12,7,0,0,77,4,5,4,7,0,4,3,0,0,25,0,0,0,0,0,3,0,0,0,7,0,0,0,3,0,0,0,0,0,5,4,11,18,32,22,15,12,0,0,117,0,0,0,0,5,0,0,0,0,5,0,3,0,0,0,0,0,0,0,6,0,6,0,0,5,0,0,0,0,4,4,11,21,32,29,15,12,0,0,121,3,0,0,0,0,6,22,11,4,47,0,0,0,0,0,0,0,0,0,6,7,16,21,34,27,23,32,15,4,179,0,0,10,7,10,3,0,0,0,38,9,10,5,10,15,11,5,0,0,53,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,6,7,20,20,19,15,4,0,0,95,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4
50501107321,3,6,30,36,28,21,8,0,0,127,11,3,0,5,4,8,4,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,13,34,37,32,26,11,0,0,169,0,0,0,0,3,0,0,0,0,5,4,0,0,0,0,0,0,0,0,3,8,0,0,0,3,0,0,0,0,9,16,17,34,37,37,23,11,0,0,178,7,0,4,0,3,9,26,19,4,78,0,0,0,0,4,0,0,0,0,10,27,15,38,44,42,40,35,22,3,262,0,5,11,13,5,6,4,0,0,58,9,8,12,22,16,13,5,0,0,95,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,9,16,28,36,24,29,11,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,4
50501107322,0,7,12,14,12,6,3,0,0,46,0,3,3,0,0,8,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,16,13,15,10,4,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,6,16,13,15,10,7,0,0,68,3,0,0,0,0,0,8,11,6,26,0,0,0,3,0,0,0,0,0,8,4,7,21,15,19,11,14,14,0,104,0,10,20,9,3,4,0,0,0,45,0,0,11,10,9,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,8,26,17,17,0,0,0,0,73,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
50501107323,0,12,11,10,18,13,0,0,0,59,5,3,0,3,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,13,15,24,13,16,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,5,14,16,24,18,16,5,0,0,97,3,0,0,0,0,0,18,11,7,55,0,0,0,0,0,0,0,3,0,4,7,18,18,23,21,17,25,16,7,153,0,6,14,7,16,11,0,0,0,51,8,6,6,8,7,11,0,0,0,52,0,0,0,4,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,11,17,18,13,22,17,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
50501107324,0,5,13,21,28,3,0,0,0,67,8,4,6,4,3,3,6,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,19,24,32,9,5,0,0,98,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,13,5,19,24,32,14,5,0,0,104,3,0,6,0,6,0,13,8,5,38,0,0,0,0,0,0,0,0,0,6,16,5,19,27,33,11,16,6,5,144,0,0,10,3,17,3,8,0,0,46,14,0,9,13,11,6,5,0,0,59,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,13,3,21,20,26,11,7,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50501107325,0,6,7,11,21,8,3,0,0,60,0,6,0,4,0,3,0,0,0,12,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,4,7,14,21,8,3,0,0,71,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,6,4,13,15,22,8,7,0,0,77,4,0,0,0,0,0,16,11,3,40,0,0,0,3,0,0,0,0,0,3,10,4,17,20,22,11,22,11,3,122,0,3,9,7,8,6,4,0,0,24,4,4,3,11,10,5,5,0,0,42,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,4,10,12,21,13,9,10,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4
50501107326,0,4,16,29,13,13,0,0,0,79,7,0,0,3,0,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,16,34,13,19,11,0,0,94,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,9,16,34,14,19,11,0,0,99,0,3,0,0,6,5,13,13,0,36,0,0,0,0,0,0,0,0,0,7,8,15,16,38,19,17,22,13,0,143,0,0,7,9,5,8,3,0,0,33,4,9,7,18,15,3,0,0,0,51,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,16,19,24,16,11,4,0,0,89,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,4
50501107327,0,3,13,20,14,9,4,0,0,73,4,0,4,8,5,4,6,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,18,30,17,19,7,0,0,105,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,9,18,36,23,14,7,0,0,112,4,0,0,0,0,6,20,9,0,42,0,0,0,0,0,0,0,0,0,5,9,8,17,35,21,24,28,9,0,154,0,0,6,11,8,7,3,0,0,30,7,0,6,19,15,9,3,0,0,54,0,0,9,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,4,0,17,26,18,15,8,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6
50501107328,3,4,11,20,21,10,3,0,0,70,9,3,0,0,6,6,0,0,0,19,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,11,6,10,22,25,17,3,0,0,99,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,16,10,13,22,25,18,3,0,0,107,3,0,0,0,0,3,17,7,0,40,0,0,0,0,0,4,0,0,0,6,17,8,16,21,29,21,25,7,0,150,0,0,3,8,13,6,5,0,0,34,5,7,9,10,8,11,5,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,11,19,20,8,7,7,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
50501107329,7,4,20,11,15,12,0,0,0,61,3,0,3,3,0,10,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,4,18,12,16,15,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,18,12,14,15,0,0,0,85,0,0,0,0,0,0,21,9,0,31,0,0,0,0,0,0,0,0,0,0,10,4,25,20,14,23,24,9,0,118,0,0,7,12,14,6,0,0,0,37,3,3,3,7,3,8,3,0,0,33,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,16,16,22,18,4,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50501107330,5,0,13,23,16,5,0,0,0,59,0,0,3,4,3,0,0,0,0,12,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,19,23,16,8,0,0,0,77,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,3,7,17,23,15,8,0,0,0,81,0,0,0,0,4,4,14,6,3,37,0,0,0,0,0,0,0,0,0,0,3,7,20,22,19,17,19,11,3,123,0,0,6,6,10,3,0,0,0,27,4,0,0,8,7,10,0,0,0,28,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,3,16,20,14,13,5,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
50501107331,3,0,15,21,14,20,6,0,0,80,3,6,4,0,0,0,3,0,0,33,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,9,6,18,27,17,31,7,0,0,111,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,9,11,6,18,28,17,28,10,0,0,125,8,3,0,3,7,3,28,16,0,67,0,0,0,3,0,0,0,0,0,4,16,9,21,31,23,32,42,16,0,192,0,3,9,11,17,9,5,0,0,50,10,7,6,13,4,11,5,0,0,61,0,0,0,5,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,13,17,21,26,24,11,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
50501107332,3,0,8,17,15,13,0,0,0,52,4,3,0,10,0,0,4,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,23,16,8,3,0,0,79,0,0,0,4,4,0,0,0,0,10,6,0,0,0,0,0,0,0,0,3,4,3,0,4,4,0,0,0,0,12,13,10,13,27,15,8,3,0,0,92,4,0,3,0,0,9,20,9,0,42,0,0,0,0,0,0,0,0,0,0,13,10,16,28,15,19,26,12,0,130,0,3,13,6,8,11,0,0,0,40,5,4,0,10,8,0,5,0,0,42,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,5,10,19,22,18,16,6,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
50501107333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
