SA1_CODE_2021,M_15_19_CF_Own_CCO,M_15_19_CF_Oth_CCO,M_15_19_CF_Own_CC_Oth_CC,M_15_19_CF_Total,M_15_19_DNPCC,M_15_19_UCC_NS,M_15_19_Total,M_20_24_CF_Own_CCO,M_20_24_CF_Oth_CCO,M_20_24_CF_Own_CC_Oth_CC,M_20_24_CF_Total,M_20_24_DNPCC,M_20_24_UCC_NS,M_20_24_Total,M_25_34_CF_Own_CCO,M_25_34_CF_Oth_CCO,M_25_34_CF_Own_CC_Oth_CC,M_25_34_CF_Total,M_25_34_DNPCC,M_25_34_UCC_NS,M_25_34_Total,M_35_44_CF_Own_CCO,M_35_44_CF_Oth_CCO,M_35_44_CF_Own_CC_Oth_CC,M_35_44_CF_Total,M_35_44_DNPCC,M_35_44_UCC_NS,M_35_44_Total,M_45_54_CF_Own_CCO,M_45_54_CF_Oth_CCO,M_45_54_CF_Own_CC_Oth_CC,M_45_54_CF_Total,M_45_54_DNPCC,M_45_54_UCC_NS,M_45_54_Total,M_55_64_CF_Own_CCO,M_55_64_CF_Oth_CCO,M_55_64_CF_Own_CC_Oth_CC,M_55_64_CF_Total,M_55_64_DNPCC,M_55_64_UCC_NS,M_55_64_Total,M_65_74_CF_Own_CCO,M_65_74_CF_Oth_CCO,M_65_74_CF_Own_CC_Oth_CC,M_65_74_CF_Total,M_65_74_DNPCC,M_65_74_UCC_NS,M_65_74_Total,M_75_84_CF_Own_CCO,M_75_84_CF_Oth_CCO,M_75_84_CF_Own_CC_Oth_CC,M_75_84_CF_Total,M_75_84_DNPCC,M_75_84_UCC_NS,M_75_84_Total,M_85ov_CF_Own_CCO,M_85ov_CF_Oth_CCO,M_85ov_CF_Own_CC_Oth_CC,M_85ov_CF_Total,M_85ov_DNPCC,M_85ov_UCC_NS,M_85ov_Total,M_Tot_CF_Own_CCO,M_Tot_CF_Oth_CCO,M_Tot_CF_Own_CC_Oth_CC,M_Tot_CF_Total,M_Tot_DNPCC,M_Tot_UCC_NS,M_Tot_Total,F_15_19_CF_Own_CCO,F_15_19_CF_Oth_CCO,F_15_19_CF_Own_CC_Oth_CC,F_15_19_CF_Total,F_15_19_DNPCC,F_15_19_UCC_NS,F_15_19_Total,F_20_24_CF_Own_CCO,F_20_24_CF_Oth_CCO,F_20_24_CF_Own_CC_Oth_CC,F_20_24_CF_Total,F_20_24_DNPCC,F_20_24_UCC_NS,F_20_24_Total,F_25_34_CF_Own_CCO,F_25_34_CF_Oth_CCO,F_25_34_CF_Own_CC_Oth_CC,F_25_34_CF_Total,F_25_34_DNPCC,F_25_34_UCC_NS,F_25_34_Total,F_35_44_CF_Own_CCO,F_35_44_CF_Oth_CCO,F_35_44_CF_Own_CC_Oth_CC,F_35_44_CF_Total,F_35_44_DNPCC,F_35_44_UCC_NS,F_35_44_Total,F_45_54_CF_Own_CCO,F_45_54_CF_Oth_CCO,F_45_54_CF_Own_CC_Oth_CC,F_45_54_CF_Total,F_45_54_DNPCC,F_45_54_UCC_NS,F_45_54_Total,F_55_64_CF_Own_CCO,F_55_64_CF_Oth_CCO,F_55_64_CF_Own_CC_Oth_CC,F_55_64_CF_Total,F_55_64_DNPCC,F_55_64_UCC_NS,F_55_64_Total,F_65_74_CF_Own_CCO,F_65_74_CF_Oth_CCO,F_65_74_CF_Own_CC_Oth_CC,F_65_74_CF_Total,F_65_74_DNPCC,F_65_74_UCC_NS,F_65_74_Total,F_75_84_CF_Own_CCO,F_75_84_CF_Oth_CCO,F_75_84_CF_Own_CC_Oth_CC,F_75_84_CF_Total,F_75_84_DNPCC,F_75_84_UCC_NS,F_75_84_Total,F_85ov_CF_Own_CCO,F_85ov_CF_Oth_CCO,F_85ov_CF_Own_CC_Oth_CC,F_85ov_CF_Total,F_85ov_DNPCC,F_85ov_UCC_NS,F_85ov_Total,F_Tot_CF_Own_CCO,F_Tot_CF_Oth_CCO,F_Tot_CF_Own_CC_Oth_CC,F_Tot_CF_Total,F_Tot_DNPCC,F_Tot_UCC_NS,F_Tot_Total,P_15_19_CF_Own_CCO,P_15_19_CF_Oth_CCO,P_15_19_CF_Own_CC_Oth_CC,P_15_19_CF_Total,P_15_19_DNPCC,P_15_19_UCC_NS,P_15_19_Total,P_20_24_CF_Own_CCO,P_20_24_CF_Oth_CCO,P_20_24_CF_Own_CC_Oth_CC,P_20_24_CF_Total,P_20_24_DNPCC,P_20_24_UCC_NS,P_20_24_Total,P_25_34_CF_Own_CCO,P_25_34_CF_Oth_CCO,P_25_34_CF_Own_CC_Oth_CC,P_25_34_CF_Total,P_25_34_DNPCC,P_25_34_UCC_NS,P_25_34_Total,P_35_44_CF_Own_CCO,P_35_44_CF_Oth_CCO,P_35_44_CF_Own_CC_Oth_CC,P_35_44_CF_Total,P_35_44_DNPCC,P_35_44_UCC_NS,P_35_44_Total,P_45_54_CF_Own_CCO,P_45_54_CF_Oth_CCO,P_45_54_CF_Own_CC_Oth_CC,P_45_54_CF_Total,P_45_54_DNPCC,P_45_54_UCC_NS,P_45_54_Total,P_55_64_CF_Own_CCO,P_55_64_CF_Oth_CCO,P_55_64_CF_Own_CC_Oth_CC,P_55_64_CF_Total,P_55_64_DNPCC,P_55_64_UCC_NS,P_55_64_Total,P_65_74_CF_Own_CCO,P_65_74_CF_Oth_CCO,P_65_74_CF_Own_CC_Oth_CC,P_65_74_CF_Total,P_65_74_DNPCC,P_65_74_UCC_NS,P_65_74_Total,P_75_84_CF_Own_CCO,P_75_84_CF_Oth_CCO,P_75_84_CF_Own_CC_Oth_CC,P_75_84_CF_Total,P_75_84_DNPCC,P_75_84_UCC_NS,P_75_84_Total,P_85ov_CF_Own_CCO,P_85ov_CF_Oth_CCO,P_85ov_CF_Own_CC_Oth_CC,P_85ov_CF_Total
50101100111,0,0,0,0,14,4,13,0,0,0,0,7,0,7,3,0,0,3,19,3,27,37,0,0,37,17,7,60,13,0,0,16,21,5,45,3,3,0,11,34,6,45,0,0,0,0,24,0,29,0,0,0,0,10,0,10,0,0,0,0,0,0,0,63,10,0,70,147,26,234,0,0,0,0,9,0,8,0,0,0,0,5,0,3,13,0,0,17,14,3,37,38,0,0,39,16,6,57,9,0,0,8,8,0,23,0,12,0,10,30,10,48,0,3,0,3,25,0,30,0,0,0,0,8,0,8,0,0,0,0,3,0,0,62,17,4,79,118,22,223,0,0,0,3,20,0,26,0,0,0,0,6,0,6,18,0,0,23,37,7,60,75,0,0,75,33,13,121,25,0,0,31,36,3,65,7,16,0,16,67,14,93,0,0,0,0,51,0,59,0,0,0,0,17,0,17,0,0,0,0
50101100112,0,0,0,0,7,0,6,0,0,0,0,0,0,0,5,0,0,5,13,0,15,17,0,3,19,8,5,33,10,0,0,10,13,3,26,0,6,0,6,29,0,32,0,4,0,9,23,5,31,0,0,0,3,13,3,21,0,0,0,0,5,0,5,30,5,3,42,110,26,175,0,0,0,0,5,4,7,0,0,0,0,3,0,3,3,0,0,8,10,0,19,16,0,7,19,6,4,30,11,3,0,10,14,5,25,0,6,0,15,27,3,39,0,11,0,11,17,0,31,0,0,0,3,6,0,8,0,0,0,0,0,0,0,32,28,7,65,91,16,165,0,0,0,0,9,4,19,0,0,0,0,3,0,9,8,0,0,11,23,0,33,30,0,8,37,11,12,61,17,3,0,16,32,9,54,0,16,0,10,57,0,75,0,14,0,18,37,7,61,3,3,0,3,15,0,26,0,0,0,0
50101100113,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,3,0,4,8,0,0,4,4,0,13,4,0,0,4,14,3,15,0,7,0,7,17,0,20,0,3,0,5,19,0,30,0,0,0,0,9,0,11,0,0,0,0,0,0,6,13,8,0,24,73,5,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,5,0,7,3,0,0,6,0,0,6,0,0,0,6,14,5,26,0,10,0,13,19,0,34,0,4,0,4,21,0,24,0,0,0,0,9,0,13,0,0,0,0,0,0,6,11,11,0,24,76,12,112,0,0,0,0,3,0,3,0,0,0,0,6,0,6,11,0,0,11,3,0,14,7,0,3,15,4,6,18,7,0,0,10,32,3,37,0,16,0,15,35,0,49,0,6,0,9,40,4,53,0,0,0,0,22,5,22,0,0,0,0
50101100114,0,0,0,0,13,5,16,0,0,0,0,7,0,13,0,0,0,0,17,9,24,28,0,0,35,14,9,52,21,0,0,21,28,6,56,5,4,0,6,30,3,39,0,3,0,3,16,3,23,0,0,0,0,12,3,12,0,0,0,0,7,0,7,55,6,3,68,143,28,235,0,0,0,0,10,0,12,0,0,0,0,8,0,9,12,0,0,12,16,3,31,44,0,0,42,8,6,59,15,0,0,24,18,11,49,0,6,0,6,38,0,45,0,3,0,3,19,5,30,0,0,0,0,7,0,7,0,0,0,0,7,0,7,74,16,0,91,132,31,253,0,0,0,0,21,5,23,0,0,0,0,17,0,14,15,0,0,15,32,7,59,71,0,0,74,24,16,113,41,0,0,44,51,17,109,5,7,0,10,66,3,84,0,6,0,6,40,9,47,0,0,0,0,15,3,22,0,0,0,0
50101100115,0,0,0,0,3,3,11,0,0,0,0,7,0,8,3,0,0,6,8,0,11,13,0,0,11,7,0,22,9,0,0,12,18,3,33,0,0,0,0,28,4,29,0,4,0,5,30,4,35,0,0,0,0,12,0,12,0,0,0,0,0,0,0,27,11,4,36,110,13,160,0,0,0,0,10,0,14,0,0,0,0,3,0,3,5,0,3,8,11,3,23,25,0,3,27,10,3,35,8,0,0,8,15,5,25,0,3,0,4,30,0,35,0,0,0,5,18,0,27,0,0,0,0,8,0,8,0,0,0,0,6,0,6,37,11,5,53,101,15,167,0,0,0,0,16,5,19,0,0,0,0,8,0,8,10,0,6,16,12,4,32,31,0,3,41,16,4,59,11,3,6,22,31,12,59,5,3,0,6,53,4,66,3,7,0,8,53,3,65,0,0,0,0,20,0,20,0,0,0,0
50101100116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100301,0,0,0,0,4,0,4,0,0,0,0,3,0,3,0,0,0,0,10,0,9,3,0,0,3,3,0,13,3,0,0,3,0,0,10,0,0,0,0,19,3,21,0,6,0,6,9,0,14,0,0,0,0,10,0,12,0,0,0,0,3,0,5,4,8,0,17,64,14,91,0,0,0,0,6,0,10,0,0,0,0,0,3,3,4,0,0,4,10,0,17,8,0,0,9,5,0,13,3,0,0,5,9,0,14,0,3,0,3,11,0,12,0,3,0,3,12,0,16,0,0,0,0,16,5,19,0,0,0,0,10,0,9,16,11,0,23,63,12,100,0,0,0,0,10,3,14,0,0,0,0,3,3,9,0,0,0,0,17,0,23,15,0,0,17,10,0,28,4,0,0,8,12,0,20,0,6,0,6,24,4,39,0,10,0,10,21,0,25,0,0,0,0,19,4,31,0,0,0,0
50101100302,0,0,0,0,13,0,13,0,0,0,0,3,0,3,0,0,0,0,7,0,11,16,0,0,20,3,8,23,17,0,0,13,10,4,28,4,0,0,4,13,0,16,0,5,0,5,15,0,16,0,0,0,0,6,0,4,0,0,0,0,0,0,0,35,8,0,36,71,15,120,0,0,0,0,7,0,7,0,0,0,0,6,0,6,0,0,0,4,8,0,12,27,0,0,26,7,0,37,10,0,0,9,19,0,23,0,0,0,0,18,0,18,0,5,0,5,7,5,15,0,0,0,0,11,0,12,0,0,0,0,0,0,0,35,7,3,45,78,5,128,0,0,0,0,22,0,26,0,0,0,0,12,0,12,4,0,0,4,12,0,19,38,0,0,43,9,5,62,24,3,0,27,28,4,50,4,0,0,4,30,0,34,0,4,0,4,22,5,31,0,0,0,0,17,3,22,0,0,0,0
50101100303,0,0,0,0,11,0,9,0,0,0,0,3,0,3,0,0,0,0,5,0,11,3,0,0,7,4,0,13,5,0,0,7,19,0,28,0,0,0,0,26,0,27,0,6,0,6,28,0,34,0,0,0,0,16,0,22,0,0,0,0,5,0,5,14,3,0,22,123,5,147,0,0,0,0,7,0,7,0,0,0,0,4,0,4,0,0,0,0,6,0,6,10,0,0,11,5,0,16,3,0,0,10,19,0,29,0,4,0,4,31,0,34,0,0,0,0,29,4,30,0,0,0,0,7,0,13,0,0,0,0,3,0,3,19,15,0,33,108,13,151,0,0,0,0,20,0,20,0,0,0,0,9,0,9,0,0,0,0,14,0,16,19,5,0,21,11,0,33,14,0,5,17,33,5,57,0,4,0,8,55,0,64,0,8,0,8,57,6,67,0,4,0,4,32,0,30,0,0,0,0
50101100304,0,0,0,0,10,0,9,0,0,0,0,5,0,5,0,0,0,0,9,0,14,12,0,0,12,4,3,13,0,0,0,4,12,0,19,0,0,0,0,16,9,22,0,0,0,0,9,6,20,0,0,0,0,9,0,9,0,0,0,0,0,0,0,18,7,0,21,81,12,112,0,3,0,3,5,4,13,0,0,0,0,0,0,0,3,0,0,6,3,3,16,11,0,0,13,3,5,19,0,0,0,4,16,0,19,0,4,0,4,10,0,11,0,7,0,7,8,3,17,0,0,0,0,3,0,11,0,0,0,0,0,0,0,14,18,0,33,54,17,103,0,4,0,4,17,4,23,0,0,0,0,9,0,9,5,0,0,6,13,3,26,16,4,0,27,3,8,33,10,6,0,14,23,0,40,0,5,0,8,22,9,39,0,5,0,5,22,5,37,0,0,0,0,11,0,17,0,0,0,0
