SA1_CODE_2021,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
50101100114,0,0,6,0,0,3,0,6,0,12,0,0,4,0,0,4,0,6,0,14,0,5,6,6,10,4,3,5,0,42,9,11,24,6,10,4,3,13,0,92,10,15,14,8,13,7,11,7,0,85,4,9,6,3,14,3,10,16,0,58,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,30,44,65,23,47,25,28,49,5,316
50101100115,0,0,0,4,0,3,0,0,0,11,0,0,5,3,0,0,0,0,0,9,9,4,3,9,0,0,0,3,0,20,12,5,7,4,4,5,4,8,0,42,10,8,5,0,4,0,4,4,4,40,11,3,7,0,9,5,0,4,0,50,17,0,0,0,0,0,0,0,0,24,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,64,15,27,21,21,15,6,27,4,203
50101100116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100301,0,0,3,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,3,3,4,8,8,0,0,0,5,0,23,0,6,5,0,4,0,0,3,0,22,5,4,0,0,0,0,0,0,0,13,5,4,5,0,0,5,0,3,0,24,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,21,21,9,6,6,0,13,4,95
50101100302,0,0,4,3,0,4,0,4,0,11,0,0,0,0,0,0,0,3,0,8,0,0,4,4,4,0,0,0,0,12,8,6,9,5,5,3,0,5,0,54,10,10,11,6,3,0,3,11,0,44,0,3,0,0,6,10,0,0,0,24,4,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27,36,19,20,19,3,19,5,166
50101100303,0,0,4,3,0,5,0,9,0,13,0,0,3,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,0,14,6,6,3,3,3,0,0,0,0,25,15,7,5,3,3,3,5,8,0,37,7,6,0,3,6,0,0,10,0,35,6,0,3,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,29,28,18,16,16,9,9,32,0,157
50101100304,0,0,3,5,0,7,0,0,0,14,0,0,5,0,0,0,4,0,0,7,4,4,3,6,0,0,0,4,0,19,6,4,0,0,8,0,6,0,0,22,15,3,3,0,3,0,6,3,0,29,6,0,4,3,5,0,0,4,0,24,3,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,35,16,17,11,11,10,17,16,4,136
50101100305,0,0,0,0,0,0,0,5,0,4,0,0,3,0,0,0,0,3,0,8,4,6,6,9,4,0,3,4,0,26,9,7,4,4,0,3,4,0,0,26,12,4,0,4,3,0,3,4,0,33,19,8,0,0,5,0,4,10,0,50,5,3,0,0,0,3,0,0,0,15,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,57,26,14,13,10,11,12,29,0,163
50101100306,0,0,7,0,0,0,0,6,0,19,0,0,3,0,4,3,0,0,0,17,7,6,12,3,0,0,7,3,0,38,13,8,3,3,6,0,6,4,5,54,9,10,9,0,7,5,3,12,0,59,17,11,8,8,10,6,7,6,0,71,16,0,5,0,3,3,0,3,0,29,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,4,66,35,52,21,26,22,27,32,0,288
50101100307,0,0,3,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,9,0,3,3,7,4,0,0,3,0,21,11,10,3,3,4,0,3,3,0,38,12,13,3,0,4,0,0,0,0,38,6,18,5,0,4,0,0,0,0,40,0,3,3,0,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,47,27,9,19,3,4,17,5,168
50101100308,0,0,0,6,0,3,0,3,3,16,0,0,6,0,0,0,0,4,0,10,3,0,8,5,0,0,0,0,0,16,10,10,10,6,0,0,4,6,0,41,3,11,7,0,4,7,5,3,0,49,15,12,7,0,4,5,3,13,0,58,0,3,5,0,0,6,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,29,41,33,15,15,12,11,31,3,210
50101100310,0,0,0,4,0,3,0,3,0,19,0,0,0,0,0,0,0,0,0,6,0,5,4,0,0,0,4,3,0,21,3,7,7,3,4,8,0,4,0,42,11,18,11,4,3,9,0,6,0,55,9,0,10,5,13,8,0,5,0,49,3,3,3,0,3,4,0,0,0,22,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,38,31,35,18,31,28,8,28,0,213
50101100311,0,0,0,5,0,5,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,3,11,4,4,0,0,0,0,22,13,18,6,5,3,3,0,5,0,56,8,8,8,0,5,3,0,0,4,39,4,6,5,0,3,0,0,3,0,32,0,0,3,0,0,0,3,0,0,8,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,30,39,31,15,20,12,3,19,5,175
50101100312,0,0,3,5,0,3,0,0,0,10,0,0,4,0,0,0,0,3,0,9,0,7,4,0,3,0,0,3,0,23,10,11,7,3,3,4,0,3,4,45,5,6,5,6,7,4,4,3,0,36,8,5,3,4,3,8,0,0,0,36,0,0,0,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,29,29,16,13,21,5,19,5,161
50101100313,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,11,3,6,3,14,6,3,0,4,0,45,9,4,8,8,3,0,4,0,0,41,4,6,4,0,0,0,0,3,0,20,0,3,0,3,0,0,0,0,0,10,0,0,4,0,0,0,4,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,23,25,29,10,9,9,10,0,145
50101100314,0,0,3,0,0,7,0,0,0,10,0,0,0,0,0,0,0,0,0,4,4,4,8,4,3,0,0,4,0,23,6,6,3,0,3,0,0,3,0,26,8,10,3,3,5,0,0,0,0,26,10,9,6,4,4,4,0,4,0,46,6,0,0,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,35,16,12,20,13,6,15,0,143
50101100315,0,0,0,0,0,4,0,3,0,11,0,0,4,0,0,5,3,4,0,18,0,4,3,3,0,0,0,5,4,28,16,12,6,5,7,0,6,4,0,55,22,12,8,4,3,0,0,4,0,62,20,10,10,3,7,0,0,4,0,52,15,4,0,0,5,0,3,7,0,32,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,80,57,34,17,19,14,15,28,4,266
50101100316,0,0,0,4,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,6,9,0,6,0,0,0,3,0,26,11,14,8,3,4,0,0,0,0,36,7,13,10,0,0,8,3,0,0,45,4,5,11,0,4,6,0,3,0,36,0,7,0,0,0,6,0,6,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,31,52,28,16,13,17,9,15,0,174
50101100317,0,0,3,9,0,7,0,8,0,24,3,0,6,0,0,0,0,0,0,15,4,3,4,0,4,0,0,0,0,24,5,22,6,3,4,0,0,3,0,40,12,20,12,10,10,10,0,13,3,87,11,11,3,3,13,3,6,3,0,54,9,0,4,0,0,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,62,40,25,25,20,5,28,7,256
50101100319,0,0,0,4,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,4,0,0,3,3,3,0,0,0,0,12,9,5,0,0,0,5,0,0,0,22,5,8,4,3,0,7,0,0,0,35,6,8,8,0,0,3,0,5,0,36,8,3,0,0,0,0,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,27,16,12,10,14,3,14,0,135
50101100320,0,0,4,9,0,3,0,0,3,18,0,0,4,5,4,0,0,0,0,12,5,9,6,3,0,0,0,5,0,40,13,30,19,6,9,4,7,3,0,90,11,23,16,10,0,4,0,5,0,75,10,26,8,3,6,4,3,7,0,71,5,7,6,0,0,0,3,0,0,18,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,50,103,64,37,18,21,15,24,4,330
50101100321,0,0,0,7,0,11,0,10,0,24,0,0,5,5,0,0,0,0,3,8,5,4,4,0,3,0,0,4,0,26,9,24,16,7,3,0,0,0,0,63,16,30,18,0,9,7,3,13,0,88,8,14,7,5,3,4,0,0,0,36,4,6,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,42,70,42,23,28,21,7,25,11,259
50101100322,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,3,3,8,0,0,0,0,0,3,0,11,10,4,0,0,0,0,0,0,0,22,5,3,0,0,0,0,0,0,0,17,6,7,0,0,0,6,0,0,0,20,5,4,0,0,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,8,6,5,4,0,7,0,85
50101100323,0,0,3,0,0,3,0,3,0,9,0,0,4,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,8,5,14,10,4,3,0,3,0,0,33,4,3,4,4,4,0,3,4,0,35,6,5,3,4,4,4,0,0,0,30,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,29,27,18,12,9,5,16,5,132
50101100324,0,0,5,5,0,0,0,4,0,12,0,0,5,0,0,0,0,5,0,13,0,6,4,3,0,0,0,0,0,17,0,17,10,3,0,3,0,5,0,41,8,20,9,0,7,0,4,7,0,52,11,16,4,4,4,0,0,4,0,38,5,5,0,0,0,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,57,37,21,20,11,7,24,0,193
50101100325,0,0,7,4,0,11,0,7,0,22,0,0,9,5,0,0,0,7,0,17,12,10,19,9,4,0,4,6,0,62,14,20,38,10,12,8,0,8,0,111,9,17,14,9,8,12,7,10,0,87,4,4,5,3,8,4,0,6,0,42,0,4,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,56,90,33,30,33,13,41,9,348
50101100326,0,0,0,0,0,6,0,5,0,15,0,0,4,4,0,0,0,0,0,9,3,21,12,3,7,3,0,11,0,59,12,18,14,6,3,3,0,7,0,65,6,8,9,5,9,5,0,4,0,58,6,5,11,5,8,3,0,7,0,36,0,0,0,0,6,5,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,30,51,55,19,30,25,3,25,3,261
50101100328,0,0,7,10,0,4,0,3,0,28,0,0,0,4,0,7,0,0,0,20,3,6,14,13,3,0,4,9,0,67,18,22,26,16,17,11,0,12,0,123,20,23,22,11,17,10,9,14,0,132,3,15,10,4,4,5,10,10,0,66,5,5,3,4,0,6,3,0,0,27,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,60,74,90,57,47,50,24,49,0,463
50101100329,0,0,5,9,0,11,0,3,0,23,0,0,7,6,0,0,0,0,0,13,4,9,10,3,3,0,4,4,0,33,6,18,14,3,12,10,0,7,0,71,12,15,11,13,3,0,3,0,0,62,7,6,3,5,6,0,6,4,0,33,0,3,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,43,47,33,29,30,13,25,3,253
50101100330,0,0,0,0,0,5,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,10,3,6,0,0,0,0,0,14,7,9,3,0,0,0,0,4,0,22,4,0,0,0,0,0,0,3,0,12,3,0,0,3,0,0,0,3,0,9,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,19,16,12,6,0,3,0,9,0,70
50101100331,0,0,0,3,0,4,0,4,0,16,0,0,4,7,0,0,0,0,0,17,14,21,37,14,6,6,4,9,4,114,17,19,37,12,7,7,0,12,4,117,11,12,10,11,6,3,7,4,0,65,3,3,9,4,3,5,0,0,0,21,0,5,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,53,52,101,50,23,26,15,39,10,367
50101100332,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,9,3,6,7,3,0,0,0,0,0,25,8,7,3,0,0,0,0,0,0,23,11,0,0,6,3,0,0,0,0,19,5,0,0,0,6,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,16,10,8,7,13,0,9,0,99
50101100401,0,0,4,9,0,8,0,5,0,20,0,0,0,0,0,0,0,0,0,0,8,4,5,5,0,0,0,4,0,25,5,18,12,4,5,4,4,4,0,62,15,27,11,15,10,5,11,5,0,90,10,7,9,3,6,0,5,0,0,37,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,61,38,31,23,19,20,14,0,250
50101100405,0,0,7,11,0,3,0,8,0,24,0,0,0,6,0,0,0,0,0,14,3,16,10,3,5,3,0,3,0,45,9,22,11,7,3,5,0,4,0,63,18,28,12,6,13,3,0,5,0,92,17,15,9,3,5,10,0,0,0,56,3,0,0,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,89,46,38,25,27,3,28,0,301
50101100406,0,0,0,4,0,6,0,4,0,11,0,3,0,7,0,0,0,6,0,15,8,14,12,5,3,3,4,7,0,51,12,15,12,7,5,0,5,9,0,55,13,23,9,5,5,3,0,5,5,67,4,9,4,4,5,6,3,4,0,40,3,10,0,0,0,0,3,7,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,67,44,28,19,17,14,32,5,259
50101100407,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,5,6,5,9,6,6,3,0,12,0,40,9,7,6,4,0,0,0,4,0,34,4,0,3,7,3,0,3,4,0,31,0,4,4,0,4,3,0,6,0,17,0,0,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,25,19,22,20,11,12,6,31,0,149
50101100408,0,0,3,6,0,5,0,4,0,9,0,0,0,5,0,5,0,0,0,11,4,4,4,4,3,4,0,8,0,39,3,14,4,3,0,0,0,3,0,34,6,6,5,0,4,0,0,0,0,26,9,3,4,0,0,3,6,8,0,34,0,0,4,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,26,26,17,13,18,5,35,6,169
50101100410,0,0,4,8,0,12,0,10,0,31,4,0,13,4,0,7,3,8,0,38,14,14,40,29,8,10,12,26,3,153,32,19,35,32,14,7,12,20,4,170,16,13,19,16,7,8,9,16,0,96,10,9,4,4,6,3,8,10,5,57,0,3,0,3,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,74,51,112,97,43,47,41,91,5,564
50101100411,0,0,6,0,0,3,0,0,0,10,0,0,0,0,0,0,0,13,0,15,3,0,10,6,0,4,0,23,0,42,8,4,3,3,0,4,3,11,0,38,4,11,3,0,0,0,5,15,0,36,0,5,3,7,0,0,0,0,0,17,3,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,22,18,4,16,13,60,0,161
50101100412,0,0,0,5,0,9,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,19,0,10,11,5,0,3,0,4,0,33,12,10,11,3,3,4,5,5,0,50,10,12,8,0,7,7,0,3,0,52,0,3,4,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,36,42,18,19,20,3,16,6,179
50101100413,0,0,5,3,0,12,0,4,0,25,0,0,4,0,0,0,0,0,0,8,6,3,14,5,0,3,0,0,0,37,16,30,12,5,10,8,0,3,0,75,15,20,17,9,10,4,0,7,0,96,10,14,10,9,4,0,5,9,0,62,3,11,0,0,0,6,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,81,62,35,31,35,12,31,0,334
50101100414,0,0,0,5,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,3,8,4,6,9,0,3,4,0,0,36,8,19,13,10,12,3,0,7,0,61,10,13,11,8,12,0,6,12,0,78,3,19,13,5,9,3,4,5,0,55,12,8,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,70,38,33,25,21,17,26,3,271
