SA1_CODE_2021,F_Kidney_disease_0_14,F_Kidney_disease_15_24,F_Kidney_disease_25_34,F_Kidney_disease_35_44,F_Kidney_disease_45_54,F_Kidney_disease_55_64,F_Kidney_disease_65_74,F_Kidney_disease_75_84,F_Kidney_disease_85_over,F_Kidney_disease_Tot,F_Lung_cond_0_14,F_Lung_cond_15_24,F_Lung_cond_25_34,F_Lung_cond_35_44,F_Lung_cond_45_54,F_Lung_cond_55_64,F_Lung_cond_65_74,F_Lung_cond_75_84,F_Lung_cond_85_over,F_Lung_cond_Tot,F_Mental_health_cond_0_14,F_Mental_health_cond_15_24,F_Mental_health_cond_25_34,F_Mental_health_cond_35_44,F_Mental_health_cond_45_54,F_Mental_health_cond_55_64,F_Mental_health_cond_65_74,F_Mental_health_cond_75_84,F_Mental_health_cond_85_over,F_Mental_health_cond_Tot,F_Stroke_0_14,F_Stroke_15_24,F_Stroke_25_34,F_Stroke_35_44,F_Stroke_45_54,F_Stroke_55_64,F_Stroke_65_74,F_Stroke_75_84,F_Stroke_85_over,F_Stroke_Tot,F_Other_0_14,F_Other_15_24,F_Other_25_34,F_Other_35_44,F_Other_45_54,F_Other_55_64,F_Other_65_74,F_Other_75_84,F_Other_85_over,F_Other_Tot,F_None_0_14,F_None_15_24,F_None_25_34,F_None_35_44,F_None_45_54,F_None_55_64,F_None_65_74,F_None_75_84,F_None_85_over,F_None_Tot,F_NS_0_14,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_over,F_NS_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_over,F_Tot_Tot,P_Arthritis_0_14,P_Arthritis_15_24,P_Arthritis_25_34,P_Arthritis_35_44,P_Arthritis_45_54,P_Arthritis_55_64,P_Arthritis_65_74,P_Arthritis_75_84,P_Arthritis_85_over,P_Arthritis_Tot,P_Asthma_0_14,P_Asthma_15_24,P_Asthma_25_34,P_Asthma_35_44,P_Asthma_45_54,P_Asthma_55_64,P_Asthma_65_74,P_Asthma_75_84,P_Asthma_85_over,P_Asthma_Tot,P_Cancer_0_14,P_Cancer_15_24,P_Cancer_25_34,P_Cancer_35_44,P_Cancer_45_54,P_Cancer_55_64,P_Cancer_65_74,P_Cancer_75_84,P_Cancer_85_over,P_Cancer_Tot,P_Dementia_0_14,P_Dementia_15_24,P_Dementia_25_34,P_Dementia_35_44,P_Dementia_45_54,P_Dementia_55_64,P_Dementia_65_74,P_Dementia_75_84,P_Dementia_85_over,P_Dementia_Tot,P_Diabetes_0_14,P_Diabetes_15_24,P_Diabetes_25_34,P_Diabetes_35_44,P_Diabetes_45_54,P_Diabetes_55_64,P_Diabetes_65_74,P_Diabetes_75_84,P_Diabetes_85_over,P_Diabetes_Tot,P_Heart_disease_0_14,P_Heart_disease_15_24,P_Heart_disease_25_34,P_Heart_disease_35_44,P_Heart_disease_45_54,P_Heart_disease_55_64,P_Heart_disease_65_74,P_Heart_disease_75_84,P_Heart_disease_85_over,P_Heart_disease_Tot,P_Kidney_disease_0_14,P_Kidney_disease_15_24,P_Kidney_disease_25_34,P_Kidney_disease_35_44,P_Kidney_disease_45_54,P_Kidney_disease_55_64,P_Kidney_disease_65_74,P_Kidney_disease_75_84,P_Kidney_disease_85_over,P_Kidney_disease_Tot,P_Lung_cond_0_14,P_Lung_cond_15_24,P_Lung_cond_25_34,P_Lung_cond_35_44,P_Lung_cond_45_54,P_Lung_cond_55_64,P_Lung_cond_65_74,P_Lung_cond_75_84,P_Lung_cond_85_over,P_Lung_cond_Tot,P_Mental_health_cond_0_14,P_Mental_health_cond_15_24,P_Mental_health_cond_25_34,P_Mental_health_cond_35_44,P_Mental_health_cond_45_54,P_Mental_health_cond_55_64,P_Mental_health_cond_65_74,P_Mental_health_cond_75_84,P_Mental_health_cond_85_over,P_Mental_health_cond_Tot,P_Stroke_0_14,P_Stroke_15_24,P_Stroke_25_34,P_Stroke_35_44,P_Stroke_45_54,P_Stroke_55_64,P_Stroke_65_74,P_Stroke_75_84,P_Stroke_85_over,P_Stroke_Tot,P_Other_0_14,P_Other_15_24,P_Other_25_34,P_Other_35_44,P_Other_45_54,P_Other_55_64,P_Other_65_74,P_Other_75_84,P_Other_85_over,P_Other_Tot,P_None_0_14,P_None_15_24,P_None_25_34,P_None_35_44,P_None_45_54,P_None_55_64,P_None_65_74,P_None_75_84,P_None_85_over,P_None_Tot
50101100101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,16,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,7,0,0,0,14,21,12,8,17,19,21,11,0,0,101,0,0,4,5,6,6,4,0,0,22,24,20,18,24,27,41,24,10,0,178,0,0,0,0,3,10,9,9,3,34,4,0,3,6,4,8,3,0,0,23,0,0,0,0,0,0,4,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,5,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,4,4,3,0,0,0,26,0,0,0,0,0,0,0,3,0,3,0,0,4,3,3,3,8,0,0,28,40,25,19,27,36,36,21,5,0,212
50101100102,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,10,14,17,8,10,4,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,5,9,10,6,4,0,0,44,175,27,47,127,65,38,31,0,0,510,23,0,5,26,8,12,0,0,0,80,209,40,75,182,105,71,49,10,3,753,0,0,3,0,8,14,16,8,3,59,18,4,8,15,15,5,3,3,0,73,0,0,0,6,0,3,10,4,0,23,0,0,0,0,0,0,0,3,4,3,0,0,0,0,4,4,5,3,7,23,0,0,0,0,0,3,10,9,0,28,0,0,0,3,0,0,0,0,4,8,0,0,0,0,0,4,0,0,0,10,4,7,17,24,15,11,6,0,0,92,0,0,0,0,0,3,0,0,3,7,6,4,7,15,13,13,7,0,0,64,362,60,90,236,137,67,47,8,0,1006
50101100103,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,4,7,11,0,0,0,6,4,6,4,0,0,24,0,0,0,0,0,0,0,3,4,13,0,0,0,0,4,4,7,6,7,29,9,3,5,4,13,19,26,8,4,94,3,0,0,3,7,0,3,6,0,23,14,3,10,14,23,32,61,42,31,231,0,0,0,0,6,10,33,31,26,101,0,3,0,5,3,9,9,14,3,33,0,0,0,0,0,0,8,12,5,31,0,0,0,0,0,0,0,4,5,11,0,0,0,0,0,4,10,7,9,24,0,0,0,0,0,4,18,19,11,56,0,0,0,0,0,0,3,6,3,10,0,0,0,0,0,4,7,8,8,28,0,4,0,13,5,9,9,7,0,44,0,0,0,0,0,4,5,3,10,19,3,4,0,4,6,8,10,10,13,58,23,9,10,3,20,36,43,27,8,176
50101100104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,4,0,8,0,0,4,0,0,4,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,11,18,15,13,15,15,20,23,10,8,127,0,0,0,4,0,4,3,0,0,19,24,15,17,21,25,38,48,27,17,237,0,0,0,0,4,7,20,14,7,57,0,0,6,0,5,7,11,7,3,36,0,0,0,0,0,6,8,11,3,25,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,7,5,6,4,21,0,0,0,0,0,3,8,14,3,32,0,0,0,0,0,0,4,0,0,3,0,0,0,0,3,7,0,9,0,12,5,0,3,3,8,7,8,3,0,38,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0,5,0,24,43,22,25,27,24,32,40,25,9,250
50101100105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,6,10,7,0,18,7,3,4,9,9,16,24,6,0,79,0,0,0,0,4,0,0,0,0,12,13,9,4,10,19,34,44,11,3,150,0,0,0,0,0,6,15,7,7,39,0,0,0,0,5,7,8,0,0,18,0,0,0,0,0,0,8,5,5,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,7,6,3,11,0,0,0,0,0,0,15,3,0,27,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,5,3,0,7,0,4,0,4,6,6,5,0,0,28,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,4,12,6,3,31,16,11,7,15,21,24,40,12,0,155
50101100106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,9,5,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,13,15,0,11,18,14,25,15,9,6,113,5,4,0,0,0,3,3,0,0,17,26,8,17,21,22,55,37,22,6,203,0,0,0,0,5,12,24,19,0,61,0,0,0,6,9,3,0,5,0,29,0,0,0,0,0,13,7,5,0,26,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,4,11,3,0,19,0,0,0,0,0,5,17,7,3,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,6,0,9,0,0,3,3,5,13,4,4,0,36,0,0,0,0,0,3,4,0,0,3,0,0,0,0,3,8,8,0,0,28,36,21,18,38,30,46,34,14,6,224
50101100108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,11,6,3,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,6,4,3,0,23,40,17,10,23,22,29,22,4,0,164,11,0,0,0,0,5,6,0,0,27,47,21,21,39,45,49,42,6,0,273,0,0,0,5,8,17,17,3,0,43,0,3,3,5,0,5,8,0,0,26,0,0,0,0,3,6,6,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,0,11,0,0,0,0,0,0,6,5,0,16,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,6,0,0,0,8,13,7,9,3,0,43,0,0,0,0,0,0,3,0,0,0,0,0,4,0,10,3,7,5,0,33,72,33,25,48,47,61,40,12,0,337
50101100110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,13,20,7,12,14,4,7,12,6,0,79,0,5,0,0,0,0,0,0,0,9,22,9,15,13,15,18,20,14,0,130,0,0,0,0,0,8,3,9,0,20,3,0,6,3,0,7,0,0,0,22,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,5,0,0,27,27,11,20,20,23,25,22,3,3,162
50101100111,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,9,3,0,3,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,5,3,0,0,23,42,8,21,37,14,20,12,3,0,167,0,0,3,9,0,6,4,0,0,27,49,13,37,57,23,48,30,8,0,275,0,0,0,3,3,17,19,6,3,49,10,0,4,12,8,3,8,0,0,42,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,10,0,0,0,0,0,4,9,0,0,12,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,4,0,0,4,5,6,9,10,6,3,8,0,0,38,0,0,0,0,0,0,0,0,0,0,0,3,6,5,3,10,4,0,0,33,98,21,47,80,44,44,24,10,0,367
50101100112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,4,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,14,21,5,13,18,17,18,17,0,0,99,9,5,0,5,5,4,0,0,0,27,27,12,19,30,25,39,31,8,0,197,0,0,0,4,4,5,14,7,0,33,0,4,3,3,4,3,4,5,0,19,0,0,0,0,3,6,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,12,0,0,0,0,0,0,5,6,0,7,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,10,6,5,7,3,0,0,33,0,0,0,0,0,0,3,0,0,4,5,0,0,4,6,10,7,3,0,24,63,14,14,37,30,47,26,10,3,249
50101100113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,4,3,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,16,3,7,7,12,15,10,3,0,77,3,0,0,3,0,4,6,0,0,14,17,3,7,6,26,34,24,13,6,135,0,0,0,0,9,15,13,6,0,43,0,0,0,0,8,3,0,0,0,10,0,0,0,0,0,0,3,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,14,0,0,0,0,0,0,4,7,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,3,10,7,4,5,0,20,0,0,0,0,0,0,3,0,0,6,0,0,6,0,4,6,3,0,0,13,29,10,12,11,21,28,26,7,0,135
50101100114,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,10,10,8,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,14,65,9,16,38,35,24,13,3,0,199,14,8,3,4,11,0,4,0,0,46,79,23,31,59,49,45,30,7,7,334,0,0,0,0,0,10,10,8,3,44,10,0,9,7,9,8,0,6,0,50,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,4,0,14,0,0,0,0,0,4,0,5,4,18,3,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,7,0,4,0,6,13,15,8,6,0,0,0,50,0,0,0,0,0,0,0,0,0,7,4,0,4,6,5,3,7,0,0,31,111,24,28,76,70,44,25,3,4,392
50101100115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,3,0,6,3,3,4,0,0,14,28,7,11,22,18,20,15,3,4,126,6,0,3,3,5,0,0,5,0,24,41,10,23,35,25,35,27,8,6,208,0,0,3,0,0,9,15,0,0,28,0,3,4,4,5,4,0,0,0,23,0,0,0,0,0,3,7,0,0,14,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,5,5,0,0,9,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,3,0,5,5,11,0,4,3,0,0,32,0,0,0,0,0,0,3,0,0,3,3,0,0,8,3,9,8,0,0,27,63,20,21,32,40,44,26,8,4,250
50101100116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,10,13,3,8,9,10,14,4,6,4,68,0,3,0,0,0,0,0,0,0,15,17,8,17,13,14,12,16,19,9,113,0,0,0,0,0,3,7,7,0,17,0,0,0,0,0,0,0,0,5,16,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,5,3,0,7,0,0,0,0,0,0,3,6,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,5,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,8,3,0,15,19,5,16,19,8,24,12,11,10,130
50101100302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,6,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,4,3,0,9,37,10,13,26,17,13,3,5,0,118,0,0,0,0,0,0,5,4,0,4,44,18,12,37,23,18,15,12,0,173,0,0,0,3,0,4,3,6,0,24,8,0,0,3,5,4,6,6,0,24,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,0,6,0,3,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,3,6,3,0,15,77,23,12,45,39,16,16,7,0,235
50101100303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,4,0,8,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,17,19,10,3,10,21,19,4,5,0,91,6,0,0,0,0,4,0,3,0,15,25,14,6,16,29,34,30,13,3,174,0,0,0,0,5,14,23,9,0,48,0,0,0,0,7,3,7,3,0,23,0,0,0,0,0,6,7,0,0,14,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,8,12,3,0,22,0,0,0,0,0,3,13,10,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,3,4,9,0,10,5,0,0,30,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,8,5,0,26,36,20,11,23,38,29,17,8,0,184
50101100304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,11,17,9,4,14,15,7,4,3,0,77,3,0,3,0,0,0,3,0,0,17,25,13,16,19,19,11,17,11,0,130,0,0,0,0,0,0,8,7,0,11,5,0,4,0,0,4,3,0,0,19,0,0,0,0,0,5,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,5,0,0,16,40,29,16,21,23,9,9,10,0,161
50101100305,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,5,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,10,23,6,14,16,12,9,14,0,0,90,9,3,0,3,4,0,4,0,0,19,33,12,17,19,20,22,20,3,0,149,0,0,0,0,0,14,5,8,0,29,0,0,0,3,3,8,0,5,0,18,0,0,0,0,0,4,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,4,4,0,6,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,3,5,5,3,0,9,4,3,0,30,0,0,0,0,0,0,0,0,0,0,7,0,0,3,3,5,9,0,3,32,40,14,24,18,28,26,13,0,0,161
50101100306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,8,5,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,12,40,23,16,22,22,31,7,5,0,162,5,4,6,0,4,3,0,0,0,16,52,26,29,33,35,41,25,11,0,252,0,0,0,0,9,11,14,9,0,52,3,0,7,6,3,12,5,0,0,37,0,0,0,0,0,0,8,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,7,4,20,0,0,0,0,0,0,7,5,4,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,9,0,4,9,10,3,5,0,0,0,39,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,5,0,0,0,24,79,41,30,41,44,57,17,6,0,315
50101100307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,15,25,6,9,13,18,12,6,3,0,95,0,5,4,0,0,4,3,0,0,17,31,13,16,21,21,26,24,12,0,159,0,0,0,3,0,6,17,9,0,25,5,5,0,3,0,6,3,0,0,31,0,0,0,0,0,6,3,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,6,3,3,3,0,0,21,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,7,5,0,0,25,48,16,20,33,38,26,20,3,0,207
50101100308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,5,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,14,19,14,4,22,22,22,13,6,0,126,8,0,6,0,4,3,4,0,0,21,30,13,10,25,35,43,31,10,0,208,0,0,0,0,5,16,9,3,0,30,3,0,0,3,8,9,4,0,0,21,0,0,0,0,0,7,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,9,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,6,13,0,0,0,33,0,0,0,0,0,0,0,4,0,3,0,4,0,3,3,5,12,0,0,27,48,22,11,33,44,52,37,9,0,261
50101100310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,0,0,0,8,23,8,7,17,21,25,20,0,0,138,0,0,0,0,0,3,0,4,0,11,31,11,13,26,28,44,33,16,0,209,0,0,0,0,4,12,15,14,0,45,0,4,4,0,0,6,3,0,0,20,0,0,0,0,0,6,4,3,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,7,0,0,0,0,0,3,0,4,0,5,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,4,3,3,0,3,4,4,3,0,0,26,0,0,0,0,0,0,5,0,0,3,4,0,0,4,4,4,8,0,0,24,54,27,22,37,46,44,46,7,0,282
50101100311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,8,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,33,5,4,28,15,12,3,0,0,114,0,0,0,6,0,4,4,6,0,13,44,6,11,41,23,23,15,10,0,171,0,0,0,4,3,3,7,9,0,26,8,0,0,3,0,0,0,0,0,18,0,0,0,0,0,4,3,9,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,0,0,14,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,7,4,7,5,0,0,0,23,0,0,0,0,0,0,0,0,0,5,5,0,3,0,0,0,0,7,0,17,75,10,21,47,28,30,10,5,0,223
50101100312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,0,0,3,17,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,23,5,6,18,8,16,13,9,0,93,4,0,0,6,0,0,5,3,0,18,30,7,13,29,14,20,31,21,9,170,0,0,0,5,7,6,13,11,9,41,0,5,0,0,0,4,3,3,3,23,0,0,0,0,0,4,5,3,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,3,12,10,0,20,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,5,0,4,3,3,5,5,8,0,3,25,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,3,6,0,17,42,17,17,34,21,28,26,7,0,200
50101100313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,0,0,8,28,10,17,11,4,7,6,0,4,91,0,6,6,0,0,0,0,0,0,15,31,15,27,19,10,15,18,5,6,146,0,0,0,3,0,4,6,4,3,25,0,0,0,7,5,0,5,0,0,19,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,3,0,0,16,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,6,0,0,15,49,16,37,34,15,12,15,0,3,176
