SA1_CODE_2021,M_Neg_Nil_income_15_19_yrs,M_Neg_Nil_income_20_24_yrs,M_Neg_Nil_income_25_34_yrs,M_Neg_Nil_income_35_44_yrs,M_Neg_Nil_income_45_54_yrs,M_Neg_Nil_income_55_64_yrs,M_Neg_Nil_income_65_74_yrs,M_Neg_Nil_income_75_84_yrs,M_Negtve_Nil_incme_85_yrs_ovr,M_Neg_Nil_income_Tot,M_1_149_15_19_yrs,M_1_149_20_24_yrs,M_1_149_25_34_yrs,M_1_149_35_44_yrs,M_1_149_45_54_yrs,M_1_149_55_64_yrs,M_1_149_65_74_yrs,M_1_149_75_84_yrs,M_1_149_85ov,M_1_149_Tot,M_150_299_15_19_yrs,M_150_299_20_24_yrs,M_150_299_25_34_yrs,M_150_299_35_44_yrs,M_150_299_45_54_yrs,M_150_299_55_64_yrs,M_150_299_65_74_yrs,M_150_299_75_84_yrs,M_150_299_85ov,M_150_299_Tot,M_300_399_15_19_yrs,M_300_399_20_24_yrs,M_300_399_25_34_yrs,M_300_399_35_44_yrs,M_300_399_45_54_yrs,M_300_399_55_64_yrs,M_300_399_65_74_yrs,M_300_399_75_84_yrs,M_300_399_85ov,M_300_399_Tot,M_400_499_15_19_yrs,M_400_499_20_24_yrs,M_400_499_25_34_yrs,M_400_499_35_44_yrs,M_400_499_45_54_yrs,M_400_499_55_64_yrs,M_400_499_65_74_yrs,M_400_499_75_84_yrs,M_400_499_85ov,M_400_499_Tot,M_500_649_15_19_yrs,M_500_649_20_24_yrs,M_500_649_25_34_yrs,M_500_649_35_44_yrs,M_500_649_45_54_yrs,M_500_649_55_64_yrs,M_500_649_65_74_yrs,M_500_649_75_84_yrs,M_500_649_85ov,M_500_649_Tot,M_650_799_15_19_yrs,M_650_799_20_24_yrs,M_650_799_25_34_yrs,M_650_799_35_44_yrs,M_650_799_45_54_yrs,M_650_799_55_64_yrs,M_650_799_65_74_yrs,M_650_799_75_84_yrs,M_650_799_85ov,M_650_799_Tot,M_800_999_15_19_yrs,M_800_999_20_24_yrs,M_800_999_25_34_yrs,M_800_999_35_44_yrs,M_800_999_45_54_yrs,M_800_999_55_64_yrs,M_800_999_65_74_yrs,M_800_999_75_84_yrs,M_800_999_85ov,M_800_999_Tot,M_1000_1249_15_19_yrs,M_1000_1249_20_24_yrs,M_1000_1249_25_34_yrs,M_1000_1249_35_44_yrs,M_1000_1249_45_54_yrs,M_1000_1249_55_64_yrs,M_1000_1249_65_74_yrs,M_1000_1249_75_84_yrs,M_1000_1249_85ov,M_1000_1249_Tot,M_1250_1499_15_19_yrs,M_1250_1499_20_24_yrs,M_1250_1499_25_34_yrs,M_1250_1499_35_44_yrs,M_1250_1499_45_54_yrs,M_1250_1499_55_64_yrs,M_1250_1499_65_74_yrs,M_1250_1499_75_84_yrs,M_1250_1499_85ov,M_1250_1499_Tot,M_1500_1749_15_19_yrs,M_1500_1749_20_24_yrs,M_1500_1749_25_34_yrs,M_1500_1749_35_44_yrs,M_1500_1749_45_54_yrs,M_1500_1749_55_64_yrs,M_1500_1749_65_74_yrs,M_1500_1749_75_84_yrs,M_1500_1749_85ov,M_1500_1749_Tot,M_1750_1999_15_19_yrs,M_1750_1999_20_24_yrs,M_1750_1999_25_34_yrs,M_1750_1999_35_44_yrs,M_1750_1999_45_54_yrs,M_1750_1999_55_64_yrs,M_1750_1999_65_74_yrs,M_1750_1999_75_84_yrs,M_1750_1999_85ov,M_1750_1999_Tot,M_2000_2999_15_19_yrs,M_2000_2999_20_24_yrs,M_2000_2999_25_34_yrs,M_2000_2999_35_44_yrs,M_2000_2999_45_54_yrs,M_2000_2999_55_64_yrs,M_2000_2999_65_74_yrs,M_2000_2999_75_84_yrs,M_2000_2999_85ov,M_2000_2999_Tot,M_3000_3499_15_19_yrs,M_3000_3499_20_24_yrs,M_3000_3499_25_34_yrs,M_3000_3499_35_44_yrs,M_3000_3499_45_54_yrs,M_3000_3499_55_64_yrs,M_3000_3499_65_74_yrs,M_3000_3499_75_84_yrs,M_3000_3499_85ov,M_3000_3499_Tot,M_3500_more_15_19_yrs,M_3500_more_20_24_yrs,M_3500_more_25_34_yrs,M_3500_more_35_44_yrs,M_3500_more_45_54_yrs,M_3500_more_55_64_yrs,M_3500_more_65_74_yrs,M_3500_more_75_84_yrs,M_3500_more_85ov,M_3500_more_Tot,M_PI_NS_15_19_yrs,M_PI_NS_ns_20_24_yrs,M_PI_NS_ns_25_34_yrs,M_PI_NS_ns_35_44_yrs,M_PI_NS_ns_45_54_yrs,M_PI_NS_ns_55_64_yrs,M_PI_NS_ns_65_74_yrs,M_PI_NS_ns_75_84_yrs,M_PI_NS_ns_85_yrs_ovr,M_PI_NS_ns_Tot,M_Tot_15_19_yrs,M_Tot_20_24_yrs,M_Tot_25_34_yrs,M_Tot_35_44_yrs,M_Tot_45_54_yrs,M_Tot_55_64_yrs,M_Tot_65_74_yrs,M_Tot_75_84_yrs,M_Tot_85ov,M_Tot_Tot,F_Neg_Nil_income_15_19_yrs,F_Neg_Nil_income_20_24_yrs,F_Neg_Nil_income_25_34_yrs,F_Neg_Nil_income_35_44_yrs,F_Neg_Nil_income_45_54_yrs,F_Neg_Nil_income_55_64_yrs,F_Neg_Nil_income_65_74_yrs,F_Neg_Nil_income_75_84_yrs,F_Neg_Nil_incme_85_yrs_ovr,F_Neg_Nil_income_Tot,F_1_149_15_19_yrs,F_1_149_20_24_yrs,F_1_149_25_34_yrs,F_1_149_35_44_yrs,F_1_149_45_54_yrs,F_1_149_55_64_yrs,F_1_149_65_74_yrs,F_1_149_75_84_yrs,F_1_149_85ov,F_1_149_Tot,F_150_299_15_19_yrs,F_150_299_20_24_yrs,F_150_299_25_34_yrs,F_150_299_35_44_yrs,F_150_299_45_54_yrs,F_150_299_55_64_yrs,F_150_299_65_74_yrs,F_150_299_75_84_yrs,F_150_299_85ov,F_150_299_Tot
50101100101,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,4,0,0,0,5,0,0,0,0,3,0,0,5,0,9,0,0,0,0,0,0,4,0,0,9,0,0,0,0,3,0,4,3,0,11,0,0,5,4,3,4,0,3,0,22,0,0,5,0,0,0,3,0,0,12,0,0,0,3,0,3,0,0,0,10,0,0,0,3,3,0,0,0,0,6,0,0,0,4,0,5,0,0,0,19,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,6,5,0,0,3,6,3,4,3,0,24,8,0,16,24,29,32,29,15,3,159,6,0,0,0,0,3,0,0,0,12,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,6
50101100102,7,0,0,0,6,4,0,0,0,19,9,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,8,3,0,13,0,0,0,0,0,0,3,3,0,8,5,0,0,3,0,3,3,0,0,25,0,6,5,7,0,0,8,0,0,22,0,5,4,3,5,6,3,3,0,27,0,0,4,24,7,6,9,0,0,51,0,0,3,21,9,0,3,0,0,36,0,0,4,16,11,10,3,0,0,47,0,0,3,14,7,0,0,0,0,33,0,0,7,41,19,14,0,0,0,91,0,0,3,11,4,0,0,0,0,27,0,0,4,10,9,0,0,0,0,21,0,8,3,15,14,5,0,0,0,43,29,16,53,155,103,61,42,14,9,481,5,0,11,16,3,4,5,0,0,47,15,0,0,5,3,3,3,0,0,32,3,0,3,5,3,3,6,0,0,24
50101100103,0,0,0,0,3,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,14,0,0,0,4,0,5,10,12,3,34,0,0,0,0,0,3,10,9,6,27,0,0,0,0,0,5,10,8,5,36,0,0,0,4,0,0,7,0,0,19,0,0,0,0,0,4,4,0,0,12,0,0,4,0,0,3,5,3,0,13,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,3,4,24,3,10,9,9,20,39,53,48,23,209,0,0,0,0,4,0,0,5,3,19,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,4,0,10
50101100104,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,4,13,0,3,0,0,0,0,9,11,7,31,0,0,0,0,0,0,7,8,0,18,0,0,4,0,4,5,3,3,4,20,0,0,4,0,5,3,8,0,0,20,0,0,4,3,0,0,0,0,0,6,0,0,3,5,0,3,4,5,0,15,0,0,5,0,0,0,3,0,0,9,0,0,0,3,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,3,0,0,0,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,8,0,10,0,0,26,0,3,18,23,24,29,46,30,12,195,0,0,0,0,0,5,0,3,0,8,0,3,0,0,0,4,4,3,0,12,0,0,3,0,3,0,7,3,0,16
50101100105,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,3,0,7,0,0,0,0,5,0,6,0,0,14,0,0,0,0,0,3,5,3,0,11,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,3,0,0,8,0,3,0,0,0,0,7,0,0,13,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,10,0,0,0,6,3,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,6,5,8,14,21,21,39,11,9,124,4,0,0,0,0,6,3,3,3,16,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,3
50101100106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100107,4,0,0,0,3,5,0,0,0,9,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,5,0,0,15,0,0,0,4,3,4,3,6,0,22,0,0,0,0,6,3,11,4,0,22,0,0,0,0,0,3,5,3,0,18,0,0,0,5,0,4,4,0,0,12,0,0,5,3,7,0,0,0,0,21,0,0,0,0,0,4,3,0,0,13,0,0,0,3,0,0,0,0,0,11,0,0,0,0,3,0,4,0,0,3,0,0,0,6,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,12,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,3,5,9,3,0,0,20,14,7,16,24,30,50,53,16,3,212,4,0,4,0,4,6,3,0,0,19,0,0,0,0,0,8,5,0,0,14,0,0,0,0,0,0,0,0,0,9
50101100108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100109,6,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,7,0,0,0,3,0,3,3,0,0,11,0,0,0,6,0,0,10,0,0,17,3,4,0,0,0,3,4,0,0,15,0,0,0,0,3,0,6,5,0,15,0,0,0,0,3,9,7,0,0,23,0,0,0,3,6,4,0,0,0,21,0,0,3,3,6,4,4,0,0,20,0,4,4,0,9,3,6,3,0,21,0,0,0,5,3,0,0,0,0,13,0,0,0,0,5,0,4,0,0,4,0,0,0,8,8,0,0,0,0,17,0,0,4,0,0,3,0,0,0,4,0,0,0,5,0,3,0,0,0,10,0,0,0,5,10,7,0,3,0,23,14,7,9,28,49,57,48,14,0,229,7,0,0,3,4,0,3,0,0,20,3,0,0,5,4,0,4,0,0,13,0,0,0,3,0,0,3,0,0,11
50101100110,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,3,0,0,0,7,0,0,0,0,5,6,7,0,0,11,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,0,5,0,0,0,3,0,4,0,3,0,6,0,0,3,0,0,5,0,0,0,11,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,4,3,4,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,10,4,0,16,8,20,29,18,3,3,108,0,0,0,0,0,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,15
50101100111,4,0,0,0,3,5,0,0,0,13,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,8,0,0,0,0,7,0,4,0,0,9,0,0,0,0,0,4,5,5,0,13,0,0,0,0,6,3,0,0,0,11,0,0,5,0,0,0,0,0,0,13,0,0,0,11,3,0,0,3,0,13,0,0,3,4,4,7,9,0,0,23,0,0,8,5,6,7,0,0,0,21,0,0,0,4,5,3,0,0,0,19,0,0,0,8,0,0,0,0,0,9,0,0,3,12,9,6,4,0,0,27,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,4,0,3,7,3,6,0,0,0,25,13,7,27,60,45,45,29,10,0,234,0,0,0,3,0,11,0,0,0,17,0,0,3,6,0,0,6,0,0,9,0,0,6,0,5,4,9,0,0,23
50101100112,4,0,0,3,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,6,0,0,6,0,0,0,0,0,0,5,5,0,13,0,0,0,0,0,5,4,4,0,20,0,0,4,4,0,0,3,0,0,14,0,0,0,4,6,6,0,0,0,18,0,0,0,3,0,9,4,0,0,20,0,0,0,0,4,4,0,0,0,17,0,0,0,4,9,0,0,0,0,13,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,4,3,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,3,0,0,3,10,3,3,6,3,0,20,6,0,15,33,26,32,31,21,5,175,0,0,0,0,5,4,0,0,0,8,4,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,13
50101100113,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,3,0,15,0,0,0,0,5,3,6,4,0,13,0,0,0,0,0,3,0,3,0,8,0,0,3,0,0,0,3,0,0,10,0,0,0,0,4,5,0,0,0,10,0,0,0,4,5,4,0,0,0,12,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,3,4,13,15,20,30,11,6,104,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,0,0,11
50101100114,8,5,0,0,0,6,0,0,0,14,3,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,11,0,0,0,0,0,0,9,0,3,11,4,0,0,0,0,3,4,0,0,15,0,0,3,0,6,6,3,0,0,14,0,0,0,0,0,4,0,0,0,16,0,0,0,0,8,3,0,4,0,21,0,0,0,6,14,4,0,0,0,26,0,0,0,7,8,0,0,0,0,20,0,0,5,5,5,3,0,0,0,19,0,0,0,3,5,0,0,0,0,14,0,0,7,10,9,5,0,0,0,22,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,9,5,0,9,9,6,5,3,3,0,29,16,13,24,52,56,39,23,12,7,235,0,0,0,0,0,9,4,0,0,17,3,0,0,0,0,0,0,0,0,9,0,0,5,0,4,0,0,0,0,11
50101100115,4,0,0,0,0,0,3,7,0,10,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,5,3,0,8,0,0,0,4,0,7,6,0,0,12,0,0,0,4,0,0,4,0,0,11,0,0,0,0,3,3,8,3,0,19,0,0,0,0,0,0,3,0,0,8,0,0,0,0,3,4,0,0,0,18,0,0,0,4,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,3,6,3,0,0,0,14,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,8,3,4,0,0,23,11,8,11,22,33,29,35,12,0,160,0,0,0,0,0,4,4,0,0,11,6,0,0,3,0,0,3,0,0,9,0,0,0,3,0,4,4,0,0,14
