SA1_CODE_2021,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
50101100310,4,0,0,0,3,0,0,6,0,0,0,5,0,0,0,8,3,3,0,0,0,0,0,7,20,12,4,7,8,0,0,44,0,0,0,0,0,0,0,0,23,13,13,8,16,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,8,23,15,17,15,12,0,0,78
50101100311,3,0,0,0,0,0,0,3,4,9,0,0,0,0,0,13,6,6,6,0,6,0,0,17,9,19,13,4,7,0,0,49,0,0,0,0,0,0,0,0,21,30,19,8,12,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,22,29,22,8,12,0,0,91
50101100312,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,4,7,9,7,3,3,0,0,31,0,0,0,0,0,0,0,0,13,9,10,9,5,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,10,14,10,9,5,0,0,50
50101100313,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,12,14,3,0,0,0,0,33,0,0,0,0,0,0,0,0,16,14,3,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,26,16,3,0,5,0,0,50
50101100314,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,3,14,10,0,0,0,0,0,28,0,0,0,0,0,0,0,4,15,17,3,3,10,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,17,3,0,7,0,0,54
50101100315,0,0,0,0,3,0,0,5,0,5,5,0,0,0,0,7,3,5,4,0,0,0,0,15,4,17,12,12,4,0,0,49,0,0,0,0,0,0,0,0,9,27,20,14,9,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,6,0,0,0,0,0,4,9,28,20,15,12,0,0,91
50101100316,4,0,0,0,0,0,0,6,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,11,11,9,8,7,0,0,49,0,0,0,0,0,0,0,0,16,19,9,8,13,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,12,18,14,8,10,0,0,71
50101100317,6,0,8,0,0,0,0,17,0,4,11,6,5,0,0,23,0,5,0,0,0,0,0,8,12,20,3,3,11,0,0,58,0,0,0,0,0,0,0,0,17,35,22,15,20,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,17,35,22,18,17,0,0,109
50101100319,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,9,7,3,3,0,0,27,0,0,0,0,0,0,0,0,12,9,8,3,3,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,10,8,3,8,0,0,38
50101100320,6,11,0,3,0,0,0,22,9,4,3,0,0,0,0,18,8,16,3,0,0,0,0,26,16,22,13,10,9,0,0,75,0,0,0,0,0,0,0,0,40,48,23,10,16,0,0,138,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,3,0,0,0,0,0,0,0,0,0,3,4,3,6,0,0,17,0,0,0,0,0,0,0,0,0,3,7,7,7,0,0,25,37,54,30,18,17,0,0,160
50101100321,0,6,3,6,7,0,0,19,5,3,0,4,4,0,0,15,0,10,11,4,0,0,0,27,18,34,18,16,13,0,0,92,0,0,0,0,0,0,0,0,25,50,34,21,24,0,0,157,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,7,0,0,0,0,0,0,0,0,0,3,0,4,5,0,0,12,25,56,37,21,29,0,0,173
50101100322,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,3,3,3,0,0,0,0,0,10,6,11,3,4,0,0,0,18,0,0,0,0,0,0,0,0,7,19,6,4,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,6,4,0,0,0,33
50101100323,0,6,0,0,0,0,0,5,3,9,5,0,0,0,0,10,0,0,0,0,0,0,0,5,7,19,17,3,9,0,0,53,0,0,0,0,0,0,0,0,8,26,24,7,9,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,23,24,10,9,0,0,78
50101100324,0,5,0,0,0,0,0,3,3,6,0,0,0,0,0,8,0,13,5,0,4,0,0,13,10,12,10,14,7,0,0,61,0,4,0,0,0,0,0,5,15,36,15,15,11,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,18,36,16,15,16,0,0,98
50101100325,4,8,4,0,0,0,0,18,11,3,5,0,0,0,0,21,7,3,0,3,0,0,0,14,27,31,17,7,8,0,0,96,0,0,0,0,0,0,0,0,45,52,32,13,11,0,0,145,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,9,0,0,3,0,0,0,0,3,0,5,0,4,8,0,0,20,0,0,0,0,0,0,0,0,0,10,11,11,7,0,0,30,45,55,34,22,24,0,0,175
50101100326,0,0,0,0,0,0,0,3,10,7,5,3,5,0,0,26,0,3,0,0,0,0,0,4,18,15,8,7,7,0,0,48,0,0,0,0,0,0,0,0,29,23,18,12,17,0,0,92,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,5,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,5,9,0,0,0,21,31,26,22,20,17,0,0,113
50101100328,5,5,0,0,3,0,0,16,7,9,5,0,5,0,0,24,6,11,8,4,0,0,0,32,34,36,26,9,12,0,0,114,0,0,0,0,0,0,0,0,53,57,40,14,20,0,0,188,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,9,0,0,5,0,0,0,0,5,0,7,3,3,4,0,0,27,0,0,0,0,0,0,0,0,0,9,12,7,7,0,0,37,53,70,51,26,25,0,0,224
50101100329,4,0,9,5,0,0,0,17,11,4,0,0,0,0,0,17,5,9,4,0,0,0,0,16,14,12,10,10,10,4,0,52,0,0,0,0,0,0,0,0,30,26,14,10,12,4,0,95,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,4,7,6,7,0,0,17,0,0,0,0,0,0,0,0,0,8,7,6,7,0,0,30,30,34,20,18,20,3,0,127
50101100330,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,4,4,3,0,0,15,0,0,0,0,0,0,0,0,3,3,3,4,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,0,0,19
50101100331,15,13,5,0,12,0,0,44,0,3,4,0,0,0,0,7,7,13,7,0,0,0,0,27,22,16,13,0,5,0,0,65,0,0,0,0,0,0,0,0,44,49,30,3,13,0,0,145,0,6,0,0,0,0,0,4,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,5,4,0,0,0,20,0,0,0,0,0,0,0,0,5,10,5,4,0,0,0,24,47,57,39,3,15,0,0,168
50101100332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,6,6,12,3,6,0,0,0,25,0,0,0,0,0,0,0,0,10,15,10,6,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,12,15,8,6,4,0,0,47
50101100401,4,3,3,0,4,0,0,18,4,5,0,6,0,0,0,15,4,3,9,3,4,0,0,23,7,20,12,11,8,0,0,56,0,0,0,0,0,0,0,0,14,32,32,20,20,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,4,4,0,0,9,0,0,0,0,0,0,0,0,0,3,7,4,5,0,0,20,18,28,36,27,19,0,0,136
50101100405,0,0,3,0,4,0,0,7,4,0,6,3,5,0,0,15,0,5,0,0,6,0,0,18,9,15,13,8,15,4,0,53,0,0,0,0,0,0,0,0,17,30,23,17,16,4,0,101,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,16,18,30,29,18,19,4,0,118
50101100406,0,0,0,4,4,0,0,16,0,0,4,0,0,0,0,5,0,6,5,3,5,0,0,17,15,7,3,3,5,3,0,30,0,0,0,0,0,0,0,0,23,12,11,6,12,3,0,67,0,0,0,0,4,0,0,4,0,0,3,0,0,0,0,4,0,0,0,4,0,0,0,5,5,4,0,4,5,0,0,12,0,0,0,0,0,0,0,0,0,6,5,8,3,0,0,24,26,14,13,16,20,3,0,92
50101100407,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,8,6,0,0,0,3,0,0,4,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,7,13,0,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,7,16,7,4,0,0,0,37
