SA1_CODE_2021,M_Ptn_in_RM_0_14,M_Ptn_in_RM_15_24,M_Ptn_in_RM_25_34,M_Ptn_in_RM_35_44,M_Ptn_in_RM_45_54,M_Ptn_in_RM_55_64,M_Ptn_in_RM_65_74,M_Ptn_in_RM_75_84,M_Ptn_in_RM_85ov,M_Ptn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ptn_in_RM_0_14,F_Ptn_in_RM_15_24,F_Ptn_in_RM_25_34,F_Ptn_in_RM_35_44,F_Ptn_in_RM_45_54,F_Ptn_in_RM_55_64,F_Ptn_in_RM_65_74,F_Ptn_in_RM_75_84,F_Ptn_in_RM_85ov,F_Ptn_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
50101100101,..,0,0,14,9,16,18,9,0,59,..,0,5,5,4,3,0,0,0,17,..,0,0,0,0,0,0,0,0,0,26,..,..,..,..,..,..,..,..,26,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,3,0,3,..,0,0,0,0,0,0,0,0,0,..,0,3,0,5,0,0,0,0,6,..,0,3,0,3,10,3,0,0,19,0,0,0,0,0,0,0,0,0,7,26,12,15,14,26,27,25,11,0,148,..,0,0,8,15,18,16,5,0,60,..,0,4,3,6,9,0,0,0,20,..,0,0,0,0,0,0,0,0,4,21,..,..,..,..,..,..,..,..,21,..,11,..,..,..,..,..,..,..,11,..,5,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5
50101100102,..,0,20,91,47,38,28,13,0,243,..,0,15,20,21,6,0,0,0,59,..,0,0,0,0,3,0,0,0,13,203,..,..,..,..,..,..,..,..,203,..,15,..,..,..,..,..,..,..,15,..,10,0,0,0,0,0,0,0,12,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,5,5,3,0,0,0,0,0,16,..,0,10,3,6,0,0,0,0,27,6,7,0,0,8,0,0,0,0,20,207,43,46,124,88,54,31,15,4,610,..,0,28,111,55,28,28,5,0,266,..,0,19,35,11,5,3,0,0,74,..,0,0,10,8,0,0,0,0,25,183,..,..,..,..,..,..,..,..,183,..,30,..,..,..,..,..,..,..,30,..,9,0,0,0,0,0,0,0,11,..,0,0,0,0,0,4,0,0,8,..,0,0,0,0,0,0,0,0,3
50101100103,..,0,5,5,11,13,29,26,8,88,..,0,0,0,0,0,3,3,0,12,..,0,0,0,0,0,0,0,0,5,14,..,..,..,..,..,..,..,..,14,..,0,..,..,..,..,..,..,..,0,..,9,0,4,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,..,0,0,3,0,3,11,14,11,42,0,0,0,0,0,0,0,0,0,3,13,6,4,6,16,29,46,36,13,184,..,0,4,7,11,18,27,16,4,89,..,0,4,0,8,0,5,4,0,13,..,0,0,0,4,0,0,0,3,8,12,..,..,..,..,..,..,..,..,12,..,0,..,..,..,..,..,..,..,0,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4
50101100104,..,0,9,3,8,17,20,20,11,77,..,0,5,3,6,9,4,0,0,23,..,0,0,0,0,0,0,0,0,0,18,..,..,..,..,..,..,..,..,18,..,0,..,..,..,..,..,..,..,0,..,9,3,0,0,0,0,0,0,13,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,4,..,0,3,3,0,4,13,3,4,37,0,0,0,0,0,0,0,0,0,10,18,7,17,11,16,28,35,27,12,180,..,0,5,3,10,17,24,22,4,81,..,7,7,0,5,0,5,0,0,27,..,0,0,5,5,0,0,0,0,10,25,..,..,..,..,..,..,..,..,25,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0
50101100105,..,0,0,7,12,16,26,6,3,65,..,0,0,0,3,0,3,0,0,9,..,0,0,0,0,0,0,0,0,0,15,..,..,..,..,..,..,..,..,15,..,3,..,..,..,..,..,..,..,3,..,5,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,5,4,4,4,15,0,0,0,0,0,0,0,0,0,3,15,11,3,4,15,18,35,8,9,115,..,0,0,6,12,13,22,5,0,64,..,0,0,3,0,4,0,0,0,10,..,0,0,0,0,0,0,0,0,3,13,..,..,..,..,..,..,..,..,13,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
50101100106,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
50101100107,..,0,3,9,16,27,20,13,0,87,..,0,0,10,9,4,4,3,0,17,..,0,0,0,0,0,0,0,0,0,16,..,..,..,..,..,..,..,..,16,..,0,..,..,..,..,..,..,..,0,..,7,3,4,0,0,0,0,0,16,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,7,3,4,11,4,0,33,0,6,0,0,0,0,0,0,0,11,16,19,12,22,26,42,37,14,3,192,..,0,3,12,13,26,26,9,0,89,..,0,8,6,5,9,0,0,0,20,..,0,0,0,3,6,0,0,0,6,24,..,..,..,..,..,..,..,..,24,..,0,..,..,..,..,..,..,..,0,..,4,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
50101100108,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
50101100109,..,0,4,6,25,25,27,9,0,91,..,0,3,10,3,5,7,0,0,25,..,0,0,0,0,0,0,0,0,3,35,..,..,..,..,..,..,..,..,35,..,7,..,..,..,..,..,..,..,7,..,10,0,6,0,0,0,0,0,12,..,0,3,3,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,3,0,0,0,0,..,0,0,0,3,10,12,0,0,24,0,0,0,0,0,3,0,0,0,7,35,22,13,23,33,44,44,16,0,223,..,0,3,19,25,31,24,4,0,99,..,5,6,7,5,3,3,0,0,30,..,0,0,4,8,5,0,0,0,16,36,..,..,..,..,..,..,..,..,36,..,6,..,..,..,..,..,..,..,6,..,5,0,3,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4
50101100110,..,0,0,4,3,11,13,3,0,37,..,0,6,0,4,3,0,0,0,15,..,0,0,0,0,0,0,0,0,0,15,..,..,..,..,..,..,..,..,15,..,4,..,..,..,..,..,..,..,4,..,0,4,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,5,0,3,8,4,0,3,22,0,0,0,0,0,5,0,0,0,4,15,3,14,12,10,25,13,3,3,106,..,0,5,5,10,10,12,10,0,43,..,0,0,8,3,3,0,0,0,13,..,0,0,6,4,0,0,0,0,8,22,..,..,..,..,..,..,..,..,22,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,4,0,0,0,0,8,..,0,0,0,0,0,0,0,0,5
