SA1_CODE_2021,All_inc_NS_Emp_AW,All_inc_NS_E_T,All_inc_NS_UnE_lfw_FTW,All_inc_NS_UnE_lfw_PTW,All_inc_NS_UnE_lfw_Tot,All_inc_NS_T_LF,All_inc_NS_Notin_LF,All_inc_NS_LF_sta_NS,All_inc_NS_Tot,Tot_Emp_WFT,Tot_Emp_WPT,Tot_Emp_AW,Tot_E_T,Tot_UnE_lfw_FTW,Tot_UnE_lfw_PTW,Tot_UnE_lfw_Tot,Tot_T_LF,Tot_Notin_LF,Tot_LF_sta_NS,Tot_Tot
50101100302,0,0,0,0,0,0,0,0,0,4,10,0,10,0,0,0,10,0,0,14
50101100303,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,7,0,0,7
50101100304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
50101100305,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,7,0,0,11
50101100306,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,9,8,0,12
50101100307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
50101100308,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,8,4,0,8
50101100310,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,6,0,0,7
50101100311,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4
50101100312,0,0,0,0,0,0,0,0,0,6,3,0,8,0,0,0,9,6,0,16
50101100313,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,9,3,0,12
50101100314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
50101100315,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,3,0,8
50101100316,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,6,0,4
50101100317,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,6
50101100319,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,4
50101100320,0,4,0,0,0,4,0,0,4,5,8,0,14,0,0,0,14,6,0,22
50101100321,0,0,0,0,0,0,0,0,0,4,8,0,9,0,0,0,9,4,0,12
50101100322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100323,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,8,0,7
50101100324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3
50101100325,0,0,0,0,0,0,0,0,0,3,13,4,23,0,0,0,23,7,0,33
50101100326,0,0,0,0,0,0,0,0,0,12,7,0,22,0,0,0,22,3,0,20
50101100328,0,0,0,0,0,0,0,0,0,13,16,0,31,0,0,0,32,3,0,35
50101100329,0,0,0,0,0,0,0,0,0,4,12,0,16,0,0,0,20,8,0,24
50101100330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100331,0,0,0,0,0,0,0,0,0,5,15,0,19,0,0,0,18,6,0,24
50101100332,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,10,0,0,9
50101100401,0,0,0,0,0,0,0,0,0,3,8,0,17,0,0,0,17,0,0,17
50101100405,0,0,0,0,0,0,0,0,0,9,3,0,18,0,0,0,18,0,0,17
50101100406,0,0,0,0,0,0,0,0,0,12,14,0,25,0,0,0,24,6,0,32
50101100407,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,7
50101100408,0,0,0,0,0,0,0,0,0,4,12,0,10,0,0,0,15,3,0,21
50101100410,0,0,0,0,0,0,0,0,0,21,21,3,39,0,0,0,40,7,0,46
50101100411,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,8,4,0,12
50101100412,0,0,0,0,0,0,0,0,0,3,4,0,8,0,0,0,8,5,0,13
50101100413,0,0,0,0,0,0,0,0,0,4,10,0,23,0,0,0,23,3,0,26
50101100414,0,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,10,0,0,15
50101100416,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,8,6,0,10
50101100417,0,0,0,0,0,0,0,0,0,0,11,4,7,0,0,0,7,5,0,15
50101100418,0,0,0,0,0,0,0,0,0,4,5,0,10,0,0,0,10,0,0,10
50101100419,0,0,0,0,0,0,0,0,0,3,14,7,18,0,0,0,18,9,0,34
50101100420,0,0,0,0,0,0,0,0,0,9,11,0,15,0,0,0,15,4,0,19
50101100421,0,0,0,0,0,0,0,0,0,9,5,0,14,0,0,0,14,3,0,17
50101100422,0,0,0,0,0,0,0,0,0,8,7,0,19,0,0,0,26,4,0,27
50101100423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100424,0,0,0,0,0,0,0,0,0,7,3,0,12,0,0,0,12,3,0,14
50101100425,0,0,0,0,0,0,0,0,0,0,17,0,16,0,0,0,16,4,0,22
50101100426,0,0,0,0,0,0,0,0,0,5,6,0,10,0,0,0,10,6,0,21
50101100427,0,0,0,0,0,0,0,0,0,10,3,9,17,0,0,0,21,0,0,17
50101100428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100429,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,8,6,0,8
50101129301,0,0,0,0,0,0,0,0,0,6,7,0,18,0,0,0,18,0,0,18
50101129302,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,11
50101129303,0,0,0,0,0,0,0,0,0,3,4,0,14,0,0,0,14,5,0,18
50101129304,0,0,0,0,0,0,0,0,0,8,3,0,8,0,0,0,6,3,0,17
50101129305,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,9
50101129306,0,0,0,0,0,0,0,0,0,3,4,0,9,0,0,0,9,3,0,11
50101129307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101129308,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,10
50101129309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101129310,0,0,0,0,0,0,0,0,0,9,4,0,15,0,0,0,15,5,0,22
50101129311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101129312,0,0,0,0,0,0,0,0,0,7,0,0,8,0,0,0,8,0,0,6
50101129313,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,4
50101129314,0,0,0,0,0,0,0,0,0,7,4,0,9,0,0,0,13,0,0,16
50101129315,0,0,0,0,0,0,0,0,0,15,11,0,23,0,0,0,23,15,0,34
50101129316,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,3,0,11
50101129317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7
50101129318,0,0,0,0,0,0,0,0,0,3,6,0,12,0,0,0,11,0,0,13
50101129319,0,0,0,0,0,0,0,0,0,10,6,0,13,0,0,0,13,0,0,10
50101129320,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,4
50101129321,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,6,0,10
50101129322,0,0,0,0,0,0,0,0,0,4,13,0,17,0,0,0,19,11,0,27
50101129323,0,0,0,0,0,0,0,0,0,4,4,0,6,0,0,0,6,0,0,6
50101129324,0,0,0,0,0,0,0,0,0,5,11,0,17,0,0,0,17,8,0,27
50101129325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
50101129326,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,4,0,13
50101129327,0,0,0,0,0,0,0,0,0,4,4,0,9,0,4,3,15,13,0,23
50101129328,0,0,0,0,0,0,0,3,3,7,11,3,24,0,0,0,24,21,3,41
50101129329,0,0,0,0,0,0,0,0,0,6,4,0,13,0,0,0,13,8,0,22
50101129401,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,7
50101129402,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,5,0,0,5
50101129403,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4
50101129404,0,0,0,0,0,0,0,0,0,8,6,3,13,0,0,0,17,5,0,15
50101129405,0,0,0,0,0,0,0,0,0,7,9,0,23,0,0,0,23,6,0,30
50101129406,0,0,0,0,0,0,0,0,0,4,9,0,13,0,0,0,13,7,0,19
50101129407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5
50101129408,0,0,0,0,0,0,0,0,0,7,13,0,22,0,0,0,22,17,0,37
50101129409,0,0,0,0,0,0,0,0,0,3,9,0,13,0,0,0,13,4,0,11
50101129410,0,0,0,0,0,0,0,0,0,3,3,0,10,0,0,6,8,7,0,14
50101129411,0,0,0,0,0,0,0,0,0,4,5,0,15,0,0,0,13,0,0,19
50101129412,0,0,0,0,0,0,0,0,0,12,4,0,16,0,0,0,16,12,0,30
50101129413,0,0,0,0,0,0,0,0,0,3,5,0,8,0,0,0,8,0,0,11
50101129414,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,3,0,0,5
50101129415,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,4,0,0,7
50101129416,0,0,0,0,0,0,0,0,0,4,5,0,10,0,0,0,10,4,0,14
50101129417,0,0,0,0,0,0,0,0,0,8,0,0,9,0,0,0,9,0,0,10
50101129418,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,3,0,0,5
50101129419,0,0,0,0,0,0,0,0,0,14,18,0,30,0,0,0,32,6,0,43
50101129420,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,7,0,0,5
50101129421,0,0,0,0,0,0,0,0,0,0,7,0,13,0,0,0,13,12,0,20
50101129422,0,0,0,0,0,0,0,0,5,4,0,0,10,0,0,0,10,4,0,14
50101129423,0,0,0,0,0,0,0,0,0,9,3,0,6,0,0,0,6,3,0,13
50101129424,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4
50101129425,0,0,0,0,0,0,0,0,0,3,7,3,10,0,0,0,10,8,0,16
50101129426,0,0,0,0,0,0,0,0,0,9,7,0,15,0,0,0,15,5,0,17
50101129427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101129428,0,0,0,0,0,0,0,0,0,5,13,0,17,0,0,0,17,0,0,24
50101129429,0,0,0,0,0,0,0,0,0,7,7,0,10,0,0,0,10,0,0,14
50101129430,0,0,0,0,0,0,0,0,0,7,10,0,12,5,0,5,18,11,0,28
50101129431,0,0,0,0,0,0,0,0,0,12,3,0,15,0,0,0,15,0,0,13
50101129432,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,3,8,0,11
50101129433,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,10,3,0,7
50101129434,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,8,6,0,9
50101129435,0,0,0,0,0,0,0,0,0,4,8,0,15,0,0,0,15,0,0,11
50101129436,0,0,0,0,0,0,0,0,0,12,8,0,19,0,0,0,19,4,0,23
50101129437,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,4,0,6
50101129438,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,8
50101129439,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,7
50101129440,0,0,0,0,0,0,0,0,0,13,17,0,34,0,0,0,34,10,0,45
50101129441,0,0,0,0,0,0,0,0,0,6,14,0,17,0,0,0,17,3,0,24
50101129442,0,0,0,0,0,0,0,0,0,5,11,0,17,0,0,0,17,7,0,26
50101129443,0,0,0,0,0,0,0,0,0,4,4,0,10,0,0,0,15,6,0,21
50101129444,0,0,0,0,0,0,0,0,0,5,16,0,14,0,0,0,20,0,0,21
50101129445,0,0,0,0,0,0,0,0,0,3,9,0,15,0,0,0,13,9,0,20
50101129446,0,0,0,0,0,0,0,0,0,4,8,0,15,0,0,0,13,5,0,21
50101129447,0,0,0,0,0,0,0,0,0,9,5,0,16,0,0,0,14,6,0,12
50101129448,0,0,0,0,0,0,0,0,0,8,3,0,7,0,0,0,7,0,0,9
50101129449,0,0,0,0,0,0,0,0,0,5,3,0,13,0,0,0,13,5,0,8
50101129450,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,3,0,9
50101129451,0,0,0,0,0,0,0,0,0,5,3,0,7,0,0,0,12,3,0,10
50101129452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100502,0,0,0,0,0,0,0,0,0,15,11,0,28,0,0,0,22,11,0,38
50102100504,0,0,0,0,0,0,0,0,0,4,3,0,5,0,0,0,5,10,0,13
50102100505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100508,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,8,8,0,18
50102100509,0,0,0,0,0,0,0,0,0,10,9,0,20,0,0,0,23,9,0,26
50102100510,0,0,0,0,0,0,0,0,0,23,17,3,44,0,0,0,47,15,0,60
50102100511,0,0,0,0,0,0,0,0,0,3,4,0,10,0,0,0,10,6,0,17
50102100512,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,8,4,0,15
50102100513,0,0,0,0,0,0,0,0,0,3,7,0,9,0,0,0,11,4,0,17
50102100514,0,0,0,0,0,0,0,0,0,14,6,0,24,0,0,0,28,10,0,30
50102100515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100516,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,7,3,0,11
50102100517,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,6,7,0,13
50102100518,0,0,0,0,0,0,0,0,0,4,10,0,14,0,0,0,14,7,0,21
50102100519,0,0,0,0,0,0,0,0,0,3,3,0,6,3,0,5,13,0,0,12
50102100520,0,0,0,0,0,0,0,0,0,4,4,0,6,0,0,0,6,3,0,12
50102100521,0,0,0,0,0,0,0,0,0,9,6,0,15,0,0,0,15,14,0,31
50102100522,0,0,0,0,0,0,0,0,0,6,9,0,16,0,0,0,19,7,0,21
50102100524,0,0,0,0,0,0,0,0,0,4,6,0,16,3,0,3,12,8,0,22
50102100525,0,0,0,0,0,0,0,0,0,7,7,0,19,6,0,5,20,3,0,25
50102100526,0,0,0,0,0,0,0,0,0,4,3,0,9,0,0,3,15,7,0,19
50102100527,0,0,0,0,0,0,0,0,0,3,12,4,12,0,0,0,12,4,0,23
50102100528,0,0,0,0,0,0,0,0,0,3,6,0,8,0,0,0,8,4,0,14
50102100529,0,0,0,0,0,0,0,0,0,8,11,8,19,0,0,0,20,0,0,22
50102100530,0,0,0,0,0,0,0,0,0,9,4,0,8,0,0,0,7,3,0,11
50102100531,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,7,4,0,7
50102100532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,7
50102100533,0,0,0,0,0,0,0,0,0,16,16,7,41,0,5,5,42,5,0,47
50102100534,0,0,0,0,0,0,0,0,0,9,10,0,14,0,0,0,14,7,0,24
50102100536,0,0,0,0,0,0,0,0,0,7,0,5,8,0,0,3,7,5,0,17
50102100537,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,9,0,0,5
50102100538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3
50102100539,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,5,3,0,10
50102100540,0,0,0,0,0,0,0,0,0,7,0,5,8,0,0,0,8,0,0,12
50102100541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100542,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,0,5,0,0,8
50102100543,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,6,7,0,12
50102100544,0,0,0,0,0,0,0,0,0,6,6,0,10,0,0,0,10,6,0,18
50102100545,0,0,0,0,0,0,0,0,0,13,9,0,19,0,0,0,19,7,0,22
50102100546,0,0,0,0,0,0,0,0,0,3,4,0,6,0,0,0,16,0,0,16
50102100547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100548,0,0,0,0,0,0,0,0,0,6,5,0,15,0,0,0,13,6,0,22
50102100549,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,4,8,0,14
50102100550,0,0,0,0,0,0,0,0,0,10,6,0,14,0,0,0,10,0,0,17
50102100551,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,6,5,0,8
50102100701,0,0,0,0,0,0,0,0,3,0,7,0,7,0,0,0,8,9,0,13
50102100702,0,0,0,0,0,0,0,0,0,6,3,0,9,0,0,0,9,3,0,9
50102100704,0,0,0,0,0,0,0,0,0,14,11,0,25,0,0,0,22,10,0,38
50102100705,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,6,0,9
50102100706,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,6,0,12
50102100708,0,0,0,0,0,0,0,0,0,4,3,3,12,0,0,0,15,5,0,22
50102100709,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,3,4,0,7
50102100710,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,5,0,0,8
50102100711,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,6,5,0,12
50102100713,0,0,0,0,0,0,0,0,0,9,11,0,22,0,0,0,22,11,0,28
50102100714,0,0,0,0,0,0,0,0,0,6,8,0,20,0,0,0,14,4,0,24
50102100715,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,7,3,0,10
50102100716,0,0,0,0,0,0,0,0,0,4,6,0,8,0,0,0,6,4,0,10
50102100717,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,4,0,0,4
50102100718,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,4,0,0,4
50102100801,0,0,0,0,0,0,0,0,0,5,8,0,16,0,0,0,17,24,0,38
50102100802,0,0,0,0,0,0,0,0,0,6,4,4,16,0,0,0,18,17,0,34
50102100803,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,5
50102100804,0,0,0,0,0,0,0,0,0,13,4,0,17,0,0,0,17,9,0,24
50102100805,0,0,0,0,0,0,0,0,0,5,3,4,15,0,0,0,15,11,0,23
50102100806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100807,0,0,0,0,0,0,0,0,0,9,8,4,19,0,0,0,18,19,0,36
50102100809,0,0,0,0,0,0,0,0,0,14,18,3,37,0,0,0,37,20,0,56
50102100810,0,0,0,0,0,0,0,0,0,12,9,3,22,5,0,5,29,20,0,45
50102100811,0,0,0,0,0,0,0,0,0,5,6,0,5,0,0,0,5,9,0,12
50102100812,0,0,0,0,0,0,0,0,0,8,8,0,13,0,0,0,13,12,0,28
50102100813,0,0,0,0,0,0,0,0,0,9,9,6,13,0,3,6,20,26,0,46
50102100814,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,8,11,0,19
50102100815,0,0,0,0,0,0,0,0,0,13,13,0,26,0,0,5,29,19,0,45
50102100816,0,0,0,0,0,0,0,0,0,3,3,0,12,0,0,0,15,17,0,33
50102100817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100818,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
50102100901,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,8,7,0,16
50102100902,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,3,9,7,0,21
50102100903,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,6,0,9
50102100904,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,9,6,0,17
50102100905,0,0,0,0,0,0,0,0,0,3,7,0,13,0,0,0,17,11,0,27
50102100906,0,0,0,0,0,0,0,0,0,3,8,0,14,0,4,3,19,7,0,25
50102100907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6
50102100908,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,8,9,0,16
50102100909,0,0,0,0,0,0,0,0,0,3,4,0,8,0,0,0,7,5,0,10
50102100910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100911,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,8,9,0,15
50102100912,0,0,0,0,0,0,0,0,0,7,3,0,14,0,0,5,10,11,0,22
50102100913,0,0,0,0,0,0,0,0,0,6,3,0,11,0,0,0,11,6,0,12
50102100914,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,9,0,10
50102100915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100916,0,0,0,0,0,0,0,0,3,3,8,0,11,0,0,0,7,18,0,25
50102100917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100918,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,3,0,9
50102100920,0,0,0,0,0,0,0,0,0,7,3,0,9,0,0,0,15,8,0,26
50102100921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100922,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,6,0,4
50102100923,0,0,0,0,0,0,0,0,0,5,3,0,5,0,0,0,7,3,0,6
50102100924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11
50102100925,0,0,0,0,0,0,0,0,0,4,5,0,4,0,0,0,4,9,0,14
50102100926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,11
50102100927,0,0,0,0,0,0,0,0,0,7,3,0,12,3,0,4,16,12,0,28
50102100928,0,0,0,0,0,0,0,0,0,6,9,3,11,0,0,4,8,5,0,17
50102100929,0,0,0,0,0,0,0,0,0,3,9,0,11,0,0,0,11,9,0,21
50102100930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100931,0,0,0,0,0,0,0,0,0,6,4,0,11,0,0,0,12,4,0,15
50102101001,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,5
50102101002,0,0,0,0,0,0,0,0,0,5,4,0,8,0,0,0,12,3,0,14
50102101003,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,7,0,0,8
50102101005,0,0,0,0,0,0,0,0,0,7,5,0,13,0,0,0,12,5,0,15
50102101006,0,0,0,0,0,0,0,0,4,5,6,0,4,0,0,0,4,5,0,10
50102101008,0,0,0,0,0,0,0,0,0,6,8,0,20,0,0,0,20,10,0,24
50102101009,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,11
50102101101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102101201,0,0,0,0,0,0,0,0,0,8,5,0,18,0,0,0,19,9,0,23
50102101202,0,0,0,0,0,0,0,0,0,8,6,0,16,0,0,3,23,11,0,32
50102101203,0,0,0,0,0,0,0,0,0,4,6,0,7,0,0,0,8,7,0,18
50102101204,0,0,0,0,0,0,0,0,0,5,8,0,14,0,0,0,14,5,0,17
50102101205,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,6,0,0,9
50102101206,0,0,0,0,0,0,0,0,0,8,7,0,10,0,0,3,16,5,0,21
50102101207,0,0,0,0,0,0,0,0,0,7,6,4,15,0,0,0,15,3,0,17
50102101208,0,0,0,0,0,0,0,0,0,7,4,3,17,0,0,0,17,3,0,22
50102101209,0,0,0,0,0,0,0,0,0,4,7,0,11,0,0,0,13,0,0,16
50102101210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102101213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102101214,0,0,0,0,0,0,0,0,0,11,10,0,25,0,0,0,25,8,0,31
50102101215,0,0,0,0,0,0,0,0,0,12,3,0,13,0,4,4,16,4,0,19
50102101216,0,0,0,0,0,0,0,0,0,6,9,0,14,0,0,0,14,3,0,14
50102101217,0,0,0,0,0,0,0,0,0,6,4,0,9,0,0,0,9,0,0,15
50102101218,0,0,0,0,0,0,0,0,0,8,4,0,21,0,0,5,22,12,0,33
50102101219,0,0,0,0,0,0,0,0,0,3,10,0,17,0,3,5,20,14,0,29
50102101220,0,0,0,0,0,0,0,0,0,4,7,3,15,0,0,0,15,4,0,16
50102101221,0,0,0,0,0,0,0,0,0,6,7,0,11,0,0,0,6,8,0,18
50102101222,0,0,0,0,0,0,0,0,0,7,0,0,12,0,0,0,18,7,0,22
50102101223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102101224,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,7,0,0,9
50102101225,0,3,0,0,0,3,0,0,3,12,13,0,21,0,0,0,18,5,0,25
50102101226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102101227,0,0,0,0,0,0,0,0,0,14,5,0,26,0,0,0,28,3,0,33
50102101228,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,7
50102101229,0,0,0,0,0,0,0,0,0,5,7,0,11,0,0,0,11,0,0,9
50102101230,0,0,0,0,0,0,0,0,0,11,4,0,11,0,0,0,11,0,0,13
50102101231,0,0,0,0,0,0,0,0,0,6,3,4,13,0,0,0,13,0,0,21
50102101401,0,0,0,0,0,0,0,0,0,4,3,0,10,0,0,0,12,8,0,15
50102101402,0,0,0,0,0,0,0,0,0,4,3,0,10,0,0,0,10,3,0,11
