SA1_CODE_2021,Preschool_M,Preschool_F,Preschool_P,Primary_Government_M,Primary_Government_F,Primary_Government_P,Primary_Catholic_M,Primary_Catholic_F,Primary_Catholic_P,Primry_Othr_non_Govt_M,Primry_Othr_non_Govt_F,Primry_Othr_non_Govt_P,Primary_Tot_Primary_M,Primary_Tot_Primary_F,Primary_Tot_Primary_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_non_Govt_M,Secondary_Other_non_Govt_F,Secondary_Other_non_Govt_P,Secondary_Tot_Secondary_M,Secondary_Tot_Secondary_F,Secondary_Tot_Secondary_P,Tert_Voc_edu_Ft_15_24_M,Tert_Voc_edu_Ft_15_24_F,Tert_Voc_edu_Ft_15_24_P,Tert_Voc_edu_Ft_25_ov_M,Tert_Voc_edu_Ft_25_ov_F,Tert_Voc_edu_Ft_25_ov_P,Tert_Voc_edu_Pt_15_24_M,Tert_Voc_edu_Pt_15_24_F,Tert_Voc_edu_Pt_15_24_P,Tert_Voc_edu_Pt_25_ov_M,Tert_Voc_edu_Pt_25_ov_F,Tert_Voc_edu_Pt_25_ov_P,Tert_Voc_edu_F_Pt_ns_M,Tert_Voc_edu_F_Pt_ns_F,Tert_Voc_edu_F_Pt_ns_P,Tert_Voc_edu_Tot_M,Tert_Voc_edu_Tot_F,Tert_Voc_edu_Tot_P,Tert_Uni_oth_h_edu_Ft_15_24_M,Tert_Uni_oth_h_edu_Ft_15_24_F,Tert_Uni_oth_h_edu_Ft_15_24_P,Tert_Uni_oth_h_edu_Ft_25_ov_M,Tert_Uni_oth_h_edu_Ft_25_ov_F,Tert_Uni_oth_h_edu_Ft_25_ov_P,Tert_Uni_oth_h_edu_Pt_15_24_M,Tert_Uni_oth_h_edu_Pt_15_24_F,Tert_Uni_oth_h_edu_Pt_15_24_P,Tert_Uni_oth_h_edu_Pt_25_ov_M,Tert_Uni_oth_h_edu_Pt_25_ov_F,Tert_Uni_oth_h_edu_Pt_25_ov_P,Tert_Uni_oth_h_edu_F_Pt_ns_M,Tert_Uni_oth_h_edu_F_Pt_ns_F,Tert_Uni_oth_h_edu_F_Pt_ns_P,Tert_Uni_other_high_edu_Tot_M,Tert_Uni_other_high_edu_Tot_F,Tert_Uni_other_high_edu_Tot_P,Tert_Tot_Tert_M,Tert_Tot_Tert_F,Tert_Tot_Tert_P,Othr_typ_educ_inst_Ft_stud_M,Othr_typ_educ_inst_Ft_stud_F,Othr_typ_educ_inst_Ft_stud_P,Othr_typ_educ_inst_Pt_stud_M,Othr_typ_educ_inst_Pt_stud_F,Othr_typ_educ_inst_Pt_stud_P,Oth_typ_ed_instit_F_Pt_ns_M,Oth_typ_ed_instit_F_Pt_ns_F,Oth_typ_ed_instit_F_Pt_ns_P,Other_type_educ_instit_Tot_M,Other_type_educ_instit_Tot_F,Other_type_educ_instit_Tot_P,Type_educanl_institution_ns_M,Type_educanl_institution_ns_F,Type_educanl_institution_ns_P,Tot_M,Tot_F,Tot_P
50101100311,3,0,3,11,15,28,11,11,17,0,4,6,23,23,49,3,8,15,5,3,8,5,0,6,14,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,9,9,3,6,15,0,0,0,0,0,0,0,0,0,0,0,0,20,13,27,62,61,120
50101100312,6,0,6,7,5,16,0,3,8,0,5,6,11,16,24,6,0,7,0,3,8,0,3,3,4,11,15,0,0,0,0,0,0,0,0,0,6,4,8,0,0,0,9,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,10,0,0,0,0,0,0,0,0,0,0,0,0,10,12,21,37,37,77
50101100313,0,3,3,6,10,14,3,4,9,0,0,0,14,10,20,0,4,4,0,0,3,0,0,0,3,9,6,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,5,5,3,6,13,0,0,0,0,0,5,0,0,0,4,3,4,19,11,21,32,36,68
50101100314,7,0,7,10,10,17,0,0,0,0,0,0,14,10,23,3,9,7,0,0,0,7,0,7,5,9,13,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,6,7,8,5,0,5,0,0,0,0,0,0,0,5,5,0,0,0,5,5,3,9,4,8,0,0,0,0,3,0,0,0,0,0,0,3,12,9,20,44,32,75
50101100315,3,3,7,17,15,29,4,3,7,3,3,11,22,17,40,10,9,13,3,4,11,7,5,7,20,10,33,0,0,0,0,0,0,0,0,3,0,6,7,0,0,0,5,8,13,4,7,5,0,0,0,0,0,0,0,3,8,0,0,0,0,7,8,8,13,24,0,0,0,0,0,0,0,0,0,0,0,0,35,24,54,80,78,156
50101100316,6,0,4,13,5,16,0,4,8,3,4,3,18,5,25,11,9,15,0,0,5,5,4,11,15,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,6,0,0,0,5,5,9,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,8,7,15,37,41,78
50101100317,8,0,10,18,12,28,3,5,9,3,0,12,30,21,50,6,0,10,10,17,22,5,3,6,16,19,40,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,5,3,7,0,0,0,0,0,0,0,3,3,0,4,8,0,0,0,3,3,6,6,10,14,0,0,0,0,0,0,0,0,0,0,0,0,10,6,17,73,63,134
50101100319,5,0,3,0,0,4,3,3,7,0,4,4,4,10,14,0,0,0,0,3,9,4,3,7,8,5,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,3,6,0,0,0,0,0,0,0,0,0,0,0,0,12,6,22,35,29,65
50101100320,6,10,9,22,27,50,10,10,23,3,3,6,44,38,75,11,15,24,9,12,20,4,0,4,19,29,46,0,0,0,0,0,0,4,0,10,6,0,10,0,0,0,7,9,18,0,3,3,0,3,4,0,5,5,0,0,0,0,0,0,0,8,10,11,15,28,0,0,0,0,0,3,0,0,0,0,0,3,20,16,37,92,106,200
50101100321,5,4,14,19,13,31,24,29,54,0,0,4,44,44,89,13,7,17,16,15,30,9,7,13,33,32,61,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,6,3,11,15,0,0,0,0,0,0,0,0,0,0,5,3,23,14,34,106,106,214
50101100322,0,4,4,11,0,14,4,0,4,0,4,4,11,8,19,0,0,3,3,0,9,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,4,0,0,0,0,3,3,0,0,0,0,3,3,18,13,36,37,37,72
50101100323,5,4,6,9,15,24,11,9,19,6,0,0,27,20,44,3,4,12,4,5,12,0,0,0,11,10,25,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,6,4,6,11,10,17,0,0,0,0,0,0,0,0,0,0,0,0,18,22,38,66,62,123
50101100324,3,0,3,9,4,17,10,12,19,5,4,12,29,15,45,3,0,4,9,3,11,3,6,15,17,11,31,0,0,3,0,0,0,5,0,5,0,3,4,0,0,0,6,5,10,0,0,0,0,4,3,0,0,0,4,0,4,0,0,0,4,7,7,5,10,16,0,0,0,0,3,3,0,0,3,0,4,3,3,5,12,64,42,108
50101100325,10,7,16,28,23,51,14,9,24,4,4,6,45,34,83,12,6,17,9,6,15,4,6,13,28,16,47,0,0,0,0,3,5,3,0,3,4,0,6,0,0,0,7,4,13,0,0,0,0,3,3,0,0,0,4,3,7,0,0,0,4,9,9,12,14,23,0,0,0,0,3,3,0,0,0,0,3,3,31,28,58,131,103,230
50101100326,0,5,5,18,12,29,5,3,14,0,4,4,24,19,44,11,6,22,5,8,11,4,3,9,22,15,42,0,0,0,4,0,4,3,0,3,0,0,4,0,0,0,7,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,5,11,0,0,0,0,0,0,0,0,0,3,0,3,21,11,32,82,61,138
50101100328,10,6,15,31,20,60,25,25,51,8,0,7,63,50,111,17,12,25,12,9,18,11,6,11,34,28,63,0,0,0,0,3,3,0,3,5,3,0,4,0,0,0,5,5,12,3,4,6,0,3,3,0,0,0,0,5,8,0,0,0,0,13,13,10,18,27,0,0,0,4,5,9,0,0,0,0,5,4,40,28,69,156,132,290
50101100329,4,0,3,19,17,38,5,5,8,0,0,0,26,23,48,10,13,24,3,12,15,3,4,9,16,28,44,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,4,6,13,0,0,5,0,3,4,0,0,0,0,7,6,0,0,0,3,14,15,5,21,26,0,0,5,0,3,7,0,0,0,0,10,8,29,30,60,88,111,194
50101100330,0,0,0,4,0,3,0,0,0,3,0,6,3,0,6,0,4,4,0,0,0,0,3,3,0,8,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,19,34,22,31,50
50101100331,10,7,17,26,23,50,16,15,25,5,3,6,48,37,84,7,10,13,3,3,9,0,0,0,11,18,25,5,0,5,0,0,0,5,0,5,6,8,18,0,0,0,8,15,22,0,4,4,0,3,4,0,0,0,0,8,8,0,0,0,4,14,21,18,27,42,0,0,0,0,4,3,0,0,0,0,4,3,15,9,28,100,102,201
50101100332,0,5,5,3,0,8,7,0,10,0,0,3,10,0,19,3,5,9,0,5,3,0,0,0,9,11,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,8,8,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,8,9,18,30,33,62
50101100401,4,11,16,25,15,41,4,0,5,6,5,5,35,22,53,15,36,58,0,0,3,0,0,0,22,38,59,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,4,9,0,0,0,3,0,4,0,0,0,0,0,3,0,0,0,3,0,6,7,10,19,0,0,0,0,0,5,0,0,0,0,0,5,15,0,19,84,86,169
50101100405,3,0,3,4,15,17,6,3,3,9,10,21,17,24,49,27,13,41,0,0,0,4,4,8,25,23,46,0,0,0,0,0,6,0,0,0,3,9,9,0,0,0,7,9,10,0,0,0,6,0,4,0,0,0,0,3,0,0,0,0,5,3,8,4,12,22,0,0,0,6,0,3,0,0,0,6,0,7,37,32,70,101,97,199
50101100406,0,0,4,4,10,11,0,0,0,3,5,10,9,16,23,19,18,39,0,0,0,3,0,4,24,17,42,0,0,0,0,6,6,0,0,0,3,3,4,0,0,0,5,7,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,3,10,17,0,0,0,0,0,0,0,0,0,0,0,0,21,19,40,63,64,125
50101100407,0,0,4,3,8,9,5,0,3,0,0,0,9,6,14,4,6,9,0,0,0,0,0,0,4,6,9,0,0,0,0,0,0,5,0,5,0,4,5,0,0,0,7,4,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,7,6,10,0,0,0,0,0,0,0,0,0,0,0,0,15,11,28,34,36,69
50101100408,0,4,0,3,4,8,0,0,0,0,0,7,6,11,10,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,3,5,5,0,0,0,6,5,12,0,0,3,5,0,5,0,0,0,0,3,4,0,0,0,3,3,10,12,10,17,0,0,4,0,3,5,0,0,0,5,4,4,14,0,16,35,25,60
50101100410,10,21,28,44,43,92,9,9,18,3,8,13,57,58,122,29,25,57,0,0,3,0,6,3,32,28,62,0,3,0,0,4,3,3,0,3,3,13,13,0,0,0,10,17,28,0,0,0,0,4,5,0,3,3,4,8,13,0,0,0,3,18,18,13,34,46,0,0,0,6,3,12,0,0,0,6,3,7,52,38,87,172,182,352
50101100411,0,0,0,0,10,12,0,0,0,0,0,0,8,7,14,4,6,10,0,0,0,0,0,0,4,11,16,4,0,4,0,0,0,0,0,0,5,0,3,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,3,5,8,7,0,0,0,0,0,0,0,0,0,0,0,0,22,13,32,37,38,75
50101100412,0,8,11,8,10,21,0,0,4,0,0,4,12,15,28,13,16,29,0,0,0,0,3,5,20,17,38,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,7,9,0,0,0,0,0,0,0,0,0,0,0,0,25,26,45,60,64,125
50101100413,3,4,8,29,23,51,3,0,6,10,8,20,42,41,76,33,23,58,0,0,0,0,0,3,31,28,61,0,0,0,0,0,0,7,0,7,0,8,9,0,0,0,7,7,18,0,0,6,0,0,0,0,0,0,0,6,6,0,0,0,4,7,9,12,13,25,0,0,0,0,4,3,0,0,0,0,4,3,22,24,42,117,108,219
50101100414,6,6,10,22,14,38,9,3,5,12,3,17,39,23,61,16,19,36,0,0,4,7,0,7,23,20,45,0,0,0,0,0,0,0,0,0,5,10,10,0,0,0,3,10,14,0,0,0,0,3,4,0,0,0,0,3,3,0,0,0,0,3,5,5,13,18,0,0,0,0,4,3,0,0,0,0,4,3,28,21,53,107,83,196
50101100416,0,4,7,18,16,27,0,0,0,8,9,18,25,28,51,20,18,37,0,0,3,4,0,4,30,18,46,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,7,0,3,3,0,0,0,0,0,0,0,5,6,0,0,0,3,3,11,10,7,16,0,3,5,0,4,6,0,0,0,0,5,9,25,17,48,89,83,172
50101100417,3,3,8,12,10,26,3,3,5,8,3,8,23,17,34,18,16,38,0,0,0,0,0,0,23,16,41,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,6,13,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,6,7,13,16,0,0,0,0,0,0,0,0,0,0,0,0,24,15,41,76,67,141
50101100418,0,0,0,7,0,10,0,0,4,0,0,0,4,3,11,6,6,11,6,0,5,0,0,0,11,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,6,18,31,29,55
50101100419,6,4,5,16,8,25,0,0,0,0,8,11,22,16,32,8,13,17,0,0,0,0,0,0,7,13,22,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,3,10,7,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,5,4,7,0,9,16,0,3,3,0,0,0,0,0,0,0,3,3,7,5,9,44,47,93
50101100420,3,5,7,22,15,33,0,0,0,7,0,8,30,14,44,19,12,32,0,0,0,0,0,4,19,13,33,0,0,3,0,0,0,4,3,5,0,5,4,0,0,0,4,7,17,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,6,12,20,0,0,0,3,3,3,0,0,0,3,3,3,9,9,23,68,61,128
50101100421,9,4,9,12,21,32,0,4,3,5,4,6,15,23,41,16,13,37,0,3,3,0,0,5,22,21,44,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,3,5,5,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,8,10,3,11,16,0,0,0,0,0,0,0,0,0,0,0,0,8,8,11,52,63,118
50101100422,15,13,23,39,37,81,3,4,7,4,0,3,50,41,87,19,21,41,0,0,0,0,3,3,22,21,45,0,0,0,0,4,4,4,0,4,0,7,10,0,0,0,0,11,22,0,0,0,0,3,5,0,0,0,0,3,4,0,0,0,4,7,10,5,25,32,6,0,3,0,0,3,0,0,0,4,0,4,40,30,68,130,133,263
50101100423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
