SA1_CODE_2021,P_OthServ_0,P_OthServ_1_19,P_OthServ_20_29,P_OthServ_30_34,P_OthServ_35_39,P_OthServ_40_44,P_OthServ_45_49,P_OthServ_50_over,P_OthServ_hours_NS,P_OthServ_Tot,P_ID_NS_0,P_ID_NS_1_19,P_ID_NS_20_29,P_ID_NS_30_34,P_ID_NS_35_39,P_ID_NS_40_44,P_ID_NS_45_49,P_ID_NS_50_over,P_ID_NS_hours_NS,P_ID_NS_Tot,P_Tot_0,P_Tot_1_19,P_Tot_20_29,P_Tot_30_34,P_Tot_35_39,P_Tot_40_44,P_Tot_45_49,P_Tot_50_over,P_Tot_hours_NS,P_Tot_Tot
50101100115,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,6,0,11,18,33,21,18,17,33,13,45,6,203
50101100116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100301,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,4,19,10,3,16,15,4,14,0,95
50101100302,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,3,9,37,28,9,12,32,0,26,0,166
50101100303,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,7,6,23,35,17,13,24,7,22,4,157
50101100304,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,8,23,20,9,15,16,8,28,3,136
50101100305,0,0,0,0,5,3,0,0,0,7,0,0,0,3,5,0,0,0,0,7,6,24,20,7,20,35,9,43,4,163
50101100306,0,0,7,0,0,3,0,0,0,14,4,0,3,0,0,0,0,0,5,14,21,34,45,27,37,28,22,58,11,288
50101100307,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,16,24,29,10,24,29,10,23,0,168
50101100308,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,3,0,0,0,13,25,41,30,12,20,42,7,26,4,210
50101100310,0,0,3,0,0,0,3,0,0,3,0,0,4,0,4,0,0,0,0,14,16,49,36,13,26,31,16,29,3,213
50101100311,0,0,0,0,0,4,0,0,0,8,0,3,0,0,0,0,0,0,0,13,12,34,19,18,25,26,5,31,6,175
50101100312,0,0,0,0,0,0,0,5,0,5,0,0,5,0,0,0,0,0,4,7,10,31,23,17,26,15,0,21,7,161
50101100313,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,8,9,24,19,22,24,11,11,19,8,145
50101100314,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,9,0,7,6,28,19,14,17,22,12,29,0,143
50101100315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,33,43,26,33,42,18,55,6,266
50101100316,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,18,42,16,20,15,27,9,28,8,174
50101100317,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,19,57,23,24,21,53,14,39,7,256
50101100319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,10,28,28,13,15,19,13,18,0,135
50101100320,0,5,3,0,0,0,0,0,0,9,0,3,0,0,0,0,0,3,0,19,26,65,63,21,36,60,11,43,6,330
50101100321,0,5,3,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,6,16,22,62,42,21,25,43,10,41,5,259
50101100322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,14,14,9,8,21,0,7,0,85
50101100323,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,9,12,25,21,8,12,18,12,16,8,132
50101100324,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,4,0,0,0,4,26,35,27,23,25,33,6,19,5,193
50101100325,0,0,0,0,0,0,0,0,0,9,0,0,4,0,6,0,0,3,0,17,25,53,41,28,51,72,15,59,6,348
50101100326,0,0,3,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,3,6,10,41,39,20,36,45,16,43,5,261
50101100328,0,4,3,0,5,3,0,6,0,19,0,0,0,0,0,3,3,0,0,16,47,87,55,55,66,59,26,64,6,463
50101100329,0,0,0,0,6,4,0,0,0,5,0,0,0,0,0,0,0,0,0,8,18,51,30,27,38,45,10,36,0,253
50101100330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,11,6,12,7,3,8,5,70
50101100331,0,0,0,0,0,3,3,3,0,16,0,0,0,0,3,6,0,0,0,7,25,48,46,34,60,70,27,53,9,367
50101100332,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,3,21,18,7,11,11,14,13,0,99
50101100401,0,4,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,5,3,14,19,46,35,21,34,40,16,31,4,250
50101100405,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,3,0,0,0,20,24,54,44,29,41,45,18,38,3,301
50101100406,0,4,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,15,35,42,32,41,43,19,37,0,259
50101100407,0,4,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,4,4,3,24,15,22,35,25,4,15,4,149
50101100408,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,5,0,0,0,15,11,34,24,12,30,25,0,21,0,169
50101100410,6,9,0,5,6,4,0,3,0,29,0,4,0,4,0,8,0,8,8,26,39,79,73,63,97,111,38,66,7,564
50101100411,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,6,11,20,26,13,21,61,3,15,5,161
50101100412,0,0,0,0,0,0,0,0,0,7,0,6,0,4,0,0,0,0,0,13,16,45,28,14,20,25,10,23,0,179
50101100413,0,7,0,0,0,0,0,0,0,8,0,3,4,0,0,0,0,0,0,12,13,69,47,41,49,50,16,46,5,334
50101100414,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,20,46,40,29,35,32,18,45,3,271
50101100416,0,0,0,0,0,0,4,0,0,7,0,5,0,0,0,0,0,0,3,12,17,50,33,31,29,45,26,47,7,279
50101100417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,11,30,75,47,31,37,35,21,34,12,303
50101100418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,26,12,9,12,11,3,14,3,101
50101100419,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,9,17,25,26,16,20,30,5,18,4,158
50101100420,0,0,0,0,4,0,0,0,0,3,0,0,4,0,0,0,0,0,0,12,17,24,42,32,36,27,13,33,8,228
50101100421,0,0,0,0,4,4,0,0,0,9,0,0,0,0,0,0,0,3,0,0,19,42,32,24,32,29,11,22,0,210
50101100422,0,3,0,3,0,0,0,5,3,13,3,0,0,0,5,0,0,0,4,15,31,63,47,24,39,75,25,57,5,365
50101100423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100424,0,0,0,0,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,8,5,32,20,16,32,33,9,28,0,177
50101100425,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,4,16,28,16,10,24,25,10,20,0,152
50101100426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,41,31,16,28,26,8,19,0,191
50101100427,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,14,42,23,28,49,43,15,30,5,257
50101100428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8
50101100429,3,3,0,0,0,0,0,0,0,3,0,0,4,0,0,6,0,0,0,6,16,25,17,15,4,33,3,18,4,143
50101129301,0,0,0,0,6,4,0,3,0,13,0,0,0,0,0,0,0,0,0,3,20,26,14,15,26,33,16,30,0,187
50101129302,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,5,15,9,8,15,5,13,14,0,83
50101129303,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,6,3,21,18,24,28,23,5,23,0,144
50101129304,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,11,24,13,10,18,17,7,16,0,131
50101129305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,15,14,3,8,19,4,15,4,88
50101129306,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,11,40,30,20,16,25,12,42,4,206
50101129307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,0,0,0,0,18
50101129308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,4,4,3,4,0,4,4,42
50101129309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,8,9,0,4,0,5,8,0,37
50101129310,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,5,9,16,45,26,16,44,46,16,40,10,260
50101129311,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,4,0,0,0,12
50101129312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,8,12,12,5,13,28,7,23,0,115
50101129313,0,0,0,0,0,4,0,0,0,4,0,3,0,0,0,0,0,0,0,5,3,11,10,6,11,12,7,24,0,81
50101129314,0,0,3,0,0,5,0,0,0,5,0,0,0,0,0,5,0,0,3,3,16,29,32,19,32,45,6,25,3,204
50101129315,3,0,0,0,5,3,0,0,0,13,0,0,0,0,0,3,0,0,0,4,9,29,38,23,44,53,25,54,0,272
50101129316,0,0,3,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,4,7,35,22,7,22,28,6,33,11,159
50101129317,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,4,0,0,4,6,4,21,8,9,16,17,6,18,4,104
50101129318,0,0,0,0,0,0,0,0,0,5,0,4,0,0,3,0,0,0,0,10,10,37,23,15,30,22,11,21,0,161
50101129319,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,3,0,4,5,29,14,12,21,37,8,35,6,166
50101129320,0,4,0,6,3,0,0,0,0,13,0,0,0,0,0,0,0,0,3,4,10,49,27,14,23,45,6,35,3,222
50101129321,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,27,21,11,24,22,4,22,3,138
50101129322,0,3,0,5,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,5,7,32,33,19,35,40,19,19,0,190
50101129323,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,20,21,8,7,15,3,13,0,92
50101129324,0,0,0,6,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,38,30,24,39,46,13,27,0,224
50101129325,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,13,32,21,16,19,27,13,40,0,178
50101129326,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,4,0,3,4,20,24,24,27,40,18,27,0,175
50101129327,0,0,0,0,3,0,0,4,0,16,0,0,0,0,0,0,3,0,3,9,7,39,22,23,47,25,12,25,4,199
50101129328,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,4,0,0,0,11,14,32,31,18,38,26,11,21,0,187
50101129329,0,4,3,4,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,12,39,28,18,28,45,12,22,6,216
50101129401,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,0,0,0,0,3,6,11,14,3,7,8,9,15,0,78
50101129402,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,16,16,15,10,11,24,14,36,3,150
50101129403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,19
50101129404,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,17,19,18,23,37,33,11,20,0,180
50101129405,0,0,3,0,0,0,0,6,0,14,0,3,0,0,0,0,0,0,0,7,21,48,32,29,38,36,8,35,0,249
50101129406,0,0,0,0,0,0,0,5,0,10,0,3,0,0,4,0,0,3,0,8,15,36,19,16,41,26,10,26,0,188
50101129407,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,9,3,21,15,8,7,6,5,11,0,74
50101129408,0,0,0,0,0,0,0,0,0,5,0,0,3,0,4,3,0,0,0,18,13,34,22,17,34,18,6,21,9,179
50101129409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,29,24,13,16,27,14,29,0,164
50101129410,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,5,23,24,18,25,23,13,18,6,148
50101129411,0,0,3,0,5,4,0,0,0,15,0,4,0,0,0,0,0,0,0,5,6,26,40,22,33,28,8,29,0,191
50101129412,0,5,0,0,0,3,0,0,0,9,0,0,0,0,0,7,0,0,4,10,5,30,16,15,33,29,18,14,0,165
50101129413,0,0,0,0,0,3,4,3,0,12,0,0,0,0,0,0,0,0,0,4,7,19,28,14,36,40,13,33,3,189
50101129414,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,7,13,4,10,8,21,4,13,5,87
50101129415,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,6,18,31,20,18,33,23,10,25,3,185
50101129416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,26,29,16,31,22,13,24,0,173
50101129417,0,0,0,4,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,12,26,19,15,21,29,3,18,0,137
50101129418,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,13,24,15,14,17,13,13,15,4,134
50101129419,0,4,0,4,0,5,0,0,0,19,0,0,0,0,0,0,0,0,0,5,28,71,65,39,58,75,22,69,0,425
50101129420,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,7,6,24,21,13,22,20,7,18,0,133
50101129421,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,8,28,20,14,23,27,11,15,0,139
50101129422,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,11,39,20,15,40,27,12,21,3,178
50101129423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,10,12,9,19,9,15,0,94
50101129424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,5,9,5,0,12,0,39
50101129425,0,0,0,0,3,0,0,0,0,3,0,6,0,0,0,4,0,0,0,11,16,41,30,24,30,27,11,20,3,206
50101129426,0,3,0,0,0,0,0,0,0,7,0,0,0,3,0,5,3,4,3,20,9,38,23,26,38,44,13,40,9,241
50101129427,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,13,7,5,6,5,3,9,0,54
50101129428,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,3,33,27,17,25,16,9,18,5,144
50101129429,0,8,3,5,0,5,0,0,0,16,0,0,0,0,0,0,0,0,3,18,15,54,44,33,39,43,14,62,9,315
50101129430,0,3,0,0,3,0,3,0,0,14,0,0,0,0,0,0,0,0,0,4,3,21,28,20,35,24,13,30,3,179
50101129431,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,17,19,20,13,35,31,3,23,0,160
50101129432,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,18,13,10,17,12,0,25,0,94
50101129433,0,4,0,3,0,3,0,0,0,15,0,0,0,0,4,0,0,0,0,9,10,33,24,17,26,17,12,32,3,185
50101129434,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,4,0,0,0,0,7,15,21,11,13,21,0,13,0,110
50101129435,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,10,15,55,30,24,34,49,10,42,0,261
50101129436,0,0,0,0,0,3,0,0,0,3,0,4,0,3,0,0,0,0,0,10,4,26,15,13,19,29,0,18,7,137
50101129437,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,33,19,18,25,19,7,22,0,152
50101129438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,8,15,16,0,16,0,75
50101129439,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,5,0,0,0,5,3,13,9,9,19,19,5,0,4,85
50101129440,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,18,53,43,38,50,46,19,40,0,307
50101129441,4,3,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,4,10,49,32,21,35,37,18,34,0,232
50101129442,0,0,0,0,4,0,0,5,0,7,0,3,0,0,0,0,0,0,3,11,9,46,28,25,47,26,13,32,7,230
50101129443,0,0,0,0,0,3,0,0,0,6,5,0,0,0,0,0,0,0,3,9,17,35,31,22,46,27,18,30,5,242
50101129444,0,0,0,0,0,6,0,0,0,12,0,0,0,0,4,0,4,0,0,8,18,49,43,21,48,57,15,46,3,305
50101129445,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,7,16,31,34,12,43,37,18,40,0,238
50101129446,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,7,10,25,15,13,23,27,9,27,6,162
50101129447,5,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,7,16,31,21,17,27,41,21,22,0,189
50101129448,0,0,0,0,6,0,3,0,0,6,0,0,0,0,0,0,0,0,3,9,16,38,20,14,37,43,13,44,0,233
50101129449,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,15,23,28,17,23,23,13,19,3,171
50101129450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,16,9,21,24,5,29,0,130
50101129451,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,9,28,19,9,31,34,11,17,0,166
50101129452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,9,0,3,0,0,0,0,17
50102100502,0,5,4,0,0,8,0,5,0,23,0,3,0,0,9,7,0,5,9,36,25,79,63,34,73,102,38,114,15,544
50102100504,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,3,3,0,11,11,10,15,27,8,17,0,103
50102100505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,4,3,0,14,0,33
50102100507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100508,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,9,6,23,26,19,28,23,13,27,4,167
50102100509,0,0,3,0,0,0,0,5,0,9,0,5,0,0,0,0,0,0,5,12,23,34,34,33,50,74,21,61,3,343
50102100510,3,7,0,4,8,4,0,9,0,39,0,0,7,0,4,7,0,4,6,25,43,103,71,58,135,139,60,159,11,777
50102100511,0,3,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,5,4,26,24,6,18,19,13,37,3,160
50102100512,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,6,14,17,17,15,18,8,17,0,102
50102100513,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,4,10,13,38,16,11,38,34,5,29,3,192
50102100514,0,5,0,0,0,0,5,3,0,14,0,0,0,0,5,4,0,0,4,13,10,40,31,22,43,41,26,64,7,294
50102100515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100516,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,3,10,12,10,10,26,26,11,18,0,127
50102100517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,23,11,4,13,24,5,17,3,110
50102100518,0,0,3,0,0,4,0,0,0,10,0,3,0,0,0,0,0,0,3,10,21,56,46,27,59,77,28,65,3,368
50102100519,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,4,0,6,11,37,21,23,36,67,18,44,0,253
50102100520,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,4,10,23,20,18,29,24,15,23,5,174
50102100521,0,5,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,6,5,27,18,15,16,31,19,34,9,173
50102100522,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,3,11,17,10,16,24,29,14,21,0,136
50102100524,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,8,11,24,21,16,21,26,13,19,4,157
50102100525,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,9,14,9,10,26,24,8,17,4,123
50102100526,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,8,22,12,11,19,28,8,25,5,135
50102100527,0,4,0,0,0,0,3,3,0,11,0,0,3,0,0,0,0,4,0,4,7,29,21,18,24,30,6,36,0,171
50102100528,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,20,11,4,13,10,4,21,0,94
50102100529,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,15,17,14,7,28,24,7,32,7,153
50102100530,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,4,3,0,0,10,21,48,41,29,51,63,20,55,3,335
50102100531,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,4,48,18,15,31,36,19,46,0,214
50102100532,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,11,26,17,12,21,23,11,31,0,164
50102100533,0,4,0,6,11,0,0,12,0,35,0,8,0,0,3,4,0,8,6,33,53,91,78,44,130,128,44,149,10,728
50102100534,4,0,4,0,0,3,0,0,0,13,0,0,0,0,0,6,0,0,0,8,11,58,36,25,49,67,27,53,3,319
50102100536,0,4,0,0,0,0,0,0,0,4,0,0,0,0,3,0,4,0,0,9,8,22,17,10,29,24,12,31,0,154
50102100537,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,7,19,22,12,21,25,13,39,3,166
50102100538,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,3,4,7,7,38,23,15,21,37,14,41,0,204
50102100539,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,3,0,0,0,11,12,22,21,8,19,37,15,29,3,163
50102100540,0,0,0,0,0,3,0,0,0,3,0,6,4,0,0,0,0,0,0,12,20,43,23,20,29,26,14,48,4,233
50102100541,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,7,9,11,6,19,15,7,32,0,112
50102100542,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,6,12,11,12,16,8,8,17,0,86
50102100543,0,4,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,3,0,10,3,30,14,13,28,28,15,33,0,171
50102100544,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,6,22,12,8,15,28,8,23,0,122
50102100545,0,0,0,4,0,0,0,3,0,6,0,0,0,0,0,4,5,0,0,8,5,18,26,17,31,36,15,32,4,181
50102100546,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,4,0,0,4,12,24,29,10,29,38,17,39,0,204
50102100547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100548,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,16,28,20,10,38,44,17,42,0,213
50102100549,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,3,8,18,6,16,24,18,4,16,0,114
50102100550,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,0,4,3,28,25,12,40,40,12,35,5,205
50102100551,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,11,18,24,10,26,34,14,24,0,171
50102100701,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8,14,17,18,11,25,15,9,23,0,131
50102100702,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,12,12,26,14,13,24,31,8,31,0,166
50102100704,0,0,0,0,0,3,0,0,0,10,0,3,0,0,0,0,0,0,0,12,17,44,24,21,40,51,10,31,0,242
50102100705,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,5,0,0,22,13,10,11,26,15,31,3,125
50102100706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,12,14,11,16,18,3,49,5,144
50102100708,0,3,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,10,19,23,39,27,18,33,57,14,46,18,277
50102100709,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,9,3,20,15,31,14,16,25,26,11,43,3,184
