SA1_CODE_2021,Age_yr_0_M,Age_yr_0_F,Age_yr_0_P,Age_yr_1_M,Age_yr_1_F,Age_yr_1_P,Age_yr_2_M,Age_yr_2_F,Age_yr_2_P,Age_yr_3_M,Age_yr_3_F,Age_yr_3_P,Age_yr_4_M,Age_yr_4_F,Age_yr_4_P,Age_yr_0_4_M,Age_yr_0_4_F,Age_yr_0_4_P,Age_yr_5_M,Age_yr_5_F,Age_yr_5_P,Age_yr_6_M,Age_yr_6_F,Age_yr_6_P,Age_yr_7_M,Age_yr_7_F,Age_yr_7_P,Age_yr_8_M,Age_yr_8_F,Age_yr_8_P,Age_yr_9_M,Age_yr_9_F,Age_yr_9_P,Age_yr_5_9_M,Age_yr_5_9_F,Age_yr_5_9_P,Age_yr_10_M,Age_yr_10_F,Age_yr_10_P,Age_yr_11_M,Age_yr_11_F,Age_yr_11_P,Age_yr_12_M,Age_yr_12_F,Age_yr_12_P,Age_yr_13_M,Age_yr_13_F,Age_yr_13_P,Age_yr_14_M,Age_yr_14_F,Age_yr_14_P,Age_yr_10_14_M,Age_yr_10_14_F,Age_yr_10_14_P,Age_yr_15_M,Age_yr_15_F,Age_yr_15_P,Age_yr_16_M,Age_yr_16_F,Age_yr_16_P,Age_yr_17_M,Age_yr_17_F,Age_yr_17_P,Age_yr_18_M,Age_yr_18_F,Age_yr_18_P,Age_yr_19_M,Age_yr_19_F,Age_yr_19_P,Age_yr_15_19_M,Age_yr_15_19_F,Age_yr_15_19_P,Age_yr_20_M,Age_yr_20_F,Age_yr_20_P,Age_yr_21_M,Age_yr_21_F,Age_yr_21_P,Age_yr_22_M,Age_yr_22_F,Age_yr_22_P,Age_yr_23_M,Age_yr_23_F,Age_yr_23_P,Age_yr_24_M,Age_yr_24_F,Age_yr_24_P,Age_yr_20_24_M,Age_yr_20_24_F,Age_yr_20_24_P,Age_yr_25_M,Age_yr_25_F,Age_yr_25_P,Age_yr_26_M,Age_yr_26_F,Age_yr_26_P,Age_yr_27_M,Age_yr_27_F,Age_yr_27_P,Age_yr_28_M,Age_yr_28_F,Age_yr_28_P,Age_yr_29_M,Age_yr_29_F,Age_yr_29_P,Age_yr_25_29_M,Age_yr_25_29_F,Age_yr_25_29_P,Age_yr_30_M,Age_yr_30_F,Age_yr_30_P,Age_yr_31_M,Age_yr_31_F,Age_yr_31_P,Age_yr_32_M,Age_yr_32_F,Age_yr_32_P,Age_yr_33_M,Age_yr_33_F,Age_yr_33_P,Age_yr_34_M,Age_yr_34_F,Age_yr_34_P,Age_yr_30_34_M,Age_yr_30_34_F,Age_yr_30_34_P,Age_yr_35_M,Age_yr_35_F,Age_yr_35_P,Age_yr_36_M,Age_yr_36_F,Age_yr_36_P,Age_yr_37_M,Age_yr_37_F,Age_yr_37_P,Age_yr_38_M,Age_yr_38_F,Age_yr_38_P,Age_yr_39_M,Age_yr_39_F,Age_yr_39_P,Age_yr_35_39_M,Age_yr_35_39_F,Age_yr_35_39_P,Age_yr_40_M,Age_yr_40_F,Age_yr_40_P,Age_yr_41_M,Age_yr_41_F,Age_yr_41_P,Age_yr_42_M,Age_yr_42_F,Age_yr_42_P,Age_yr_43_M,Age_yr_43_F,Age_yr_43_P,Age_yr_44_M,Age_yr_44_F,Age_yr_44_P,Age_yr_40_44_M,Age_yr_40_44_F,Age_yr_40_44_P,Age_yr_45_M,Age_yr_45_F,Age_yr_45_P,Age_yr_46_M,Age_yr_46_F,Age_yr_46_P,Age_yr_47_M,Age_yr_47_F,Age_yr_47_P,Age_yr_48_M,Age_yr_48_F,Age_yr_48_P,Age_yr_49_M,Age_yr_49_F,Age_yr_49_P,Age_yr_45_49_M,Age_yr_45_49_F,Age_yr_45_49_P,Age_yr_50_M,Age_yr_50_F,Age_yr_50_P,Age_yr_51_M,Age_yr_51_F,Age_yr_51_P,Age_yr_52_M,Age_yr_52_F,Age_yr_52_P,Age_yr_53_M,Age_yr_53_F,Age_yr_53_P,Age_yr_54_M,Age_yr_54_F,Age_yr_54_P,Age_yr_50_54_M,Age_yr_50_54_F,Age_yr_50_54_P,Age_yr_55_M,Age_yr_55_F
50101100111,0,4,6,5,0,5,7,0,12,5,3,11,4,8,9,32,12,41,6,5,10,8,3,13,0,6,8,9,4,12,4,4,6,25,22,42,6,4,9,4,3,8,0,6,5,5,5,3,6,3,6,20,19,39,8,0,8,4,0,6,7,4,6,4,3,7,0,4,4,13,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,7,3,6,5,0,5,6,3,3,0,3,6,0,0,0,3,0,6,9,15,21,0,5,4,6,3,5,0,4,6,0,5,8,5,0,10,20,18,40,4,4,10,4,12,13,10,13,24,0,5,12,6,5,10,28,30,61,6,9,12,8,8,15,3,10,12,4,3,9,8,0,13,36,29,64,5,3,10,3,0,3,3,3,7,3,0,3,9,4,9,24,11,37,4,0,3,3,3,6,3,0,11,10,4,7,4,0,6,23,10,32,10,6
50101100112,9,0,9,5,0,10,4,0,4,4,0,6,4,3,7,20,6,23,0,3,3,3,6,7,0,0,4,9,5,12,0,0,0,24,11,27,9,0,9,0,5,6,6,3,10,5,5,8,4,0,8,20,16,34,3,0,3,0,3,5,6,4,4,0,0,0,0,4,4,6,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,9,0,0,0,0,0,0,0,0,3,0,5,4,4,0,7,7,9,9,3,3,3,0,7,9,0,5,3,4,3,5,3,0,3,8,10,19,0,5,4,4,0,4,3,9,15,3,4,5,5,4,5,15,24,32,5,0,5,3,0,7,3,0,0,9,0,4,4,3,6,15,14,28,0,3,3,4,3,10,0,3,3,10,0,5,4,3,9,14,13,27,5,0,7,0,0,5,4,9,9,0,3,3,4,0,5,12,12,30,4,0
50101100113,0,0,5,0,0,0,0,0,0,0,0,3,3,0,4,4,4,10,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,11,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,8,9,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,0,0,0,4,0,4,0,0,3,0,0,0,0,0,0,4,5,9,3,0,3,0,0,3,0,0,0,0,0,0,0,3,3,3,0,7,0,0,0,3,0,3,0,0,3,0,3,3,0,0,3,13,10,16,0,3,4,5,4,3,0,4,10,4,0,6,0,8,8,13,16,21,0,4
50101100114,3,0,3,5,6,7,3,4,7,3,6,15,3,5,5,20,23,44,10,11,17,7,3,6,9,0,16,0,5,5,0,8,12,27,29,56,11,6,16,10,8,14,0,7,6,0,8,10,9,4,7,32,30,58,3,3,8,5,0,9,3,0,6,4,4,4,0,3,4,16,12,23,3,0,3,4,3,0,3,0,3,0,9,4,3,6,0,13,9,14,0,4,0,0,0,3,0,3,3,0,0,0,6,4,10,3,17,19,3,5,11,7,4,9,3,3,10,0,5,0,5,7,11,16,17,33,11,5,18,6,0,13,5,5,6,0,6,6,8,3,13,28,28,59,5,7,11,3,9,14,3,11,15,5,3,8,10,6,7,24,30,57,7,3,8,10,5,9,0,4,3,4,5,12,6,5,9,23,25,53,13,12,22,9,6,12,7,0,7,0,6,5,10,4,8,38,27,60,4,4
50101100115,0,0,0,3,0,0,0,0,3,0,3,5,0,4,4,6,12,18,5,5,9,0,0,0,3,0,3,0,7,13,0,5,5,9,18,26,6,7,6,6,4,10,7,0,3,4,3,10,0,0,0,13,13,29,0,3,3,6,3,6,0,7,7,0,4,4,0,0,7,11,14,19,0,0,0,3,0,3,0,3,3,0,0,0,0,0,0,8,3,8,0,0,0,6,3,8,0,0,0,0,5,3,0,8,8,5,16,23,0,0,0,0,3,3,3,5,4,0,0,0,0,0,5,6,7,13,9,0,9,0,0,0,4,4,9,0,6,6,3,8,13,8,19,30,0,10,8,7,0,8,0,3,5,4,10,12,3,3,3,13,18,29,4,3,5,5,3,6,3,0,8,6,0,4,9,0,7,23,11,28,0,5,3,0,0,4,5,3,4,5,8,10,0,8,6,10,16,23,0,3
50101100116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100301,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,4,11,0,0,0,0,3,3,0,0,7,0,0,0,0,4,4,5,3,12,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,4,10,14,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,3,3,9,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,7,3,16,0,0,4,0,0,0,0,4,4,0,0,0,0,3,4,5,6,14,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,5,4,17,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,7,6,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,3,7,5,0
50101100302,0,0,0,3,4,7,0,0,0,0,0,8,0,0,0,13,5,17,4,5,5,5,0,5,0,0,3,3,3,8,0,11,14,14,18,32,0,3,3,7,5,13,0,0,6,9,7,11,0,0,5,19,15,37,0,3,5,0,5,3,4,3,12,3,0,3,4,0,3,13,7,26,0,0,0,3,0,4,0,0,0,0,0,0,0,3,3,3,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,6,3,0,0,0,0,0,0,0,0,6,4,11,0,0,0,0,3,3,7,3,7,5,0,3,0,3,7,9,15,23,5,6,15,3,0,4,4,7,7,4,6,4,0,3,0,14,23,38,0,6,9,4,6,3,0,4,8,0,0,6,7,4,12,11,20,32,8,0,5,0,3,3,4,3,8,4,0,4,0,3,3,12,8,23,0,0
50101100303,0,0,0,0,5,5,3,0,3,0,6,3,0,0,0,4,7,16,0,0,3,3,3,5,0,0,4,0,0,0,4,0,3,13,11,15,0,0,0,0,0,4,0,3,3,6,0,5,3,0,0,4,6,12,0,0,3,3,0,5,0,3,3,0,0,9,3,0,3,9,7,20,3,0,3,0,0,0,0,6,5,0,0,0,0,0,0,3,4,9,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,5,6,9,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,5,3,13,0,3,4,0,0,0,4,3,3,0,0,4,4,0,6,7,11,18,0,0,0,0,0,3,0,0,0,0,0,0,6,4,8,8,10,16,0,7,6,0,0,0,0,3,8,0,4,3,5,0,9,9,9,22,3,5,5,7,3,7,0,0,3,0,4,10,5,4,9,13,16,34,5,0
50101100304,0,0,0,0,0,6,0,4,4,0,0,0,6,3,0,8,7,16,0,0,3,6,4,3,0,0,5,0,0,0,0,0,4,11,11,21,0,5,3,0,0,0,0,4,4,5,4,9,3,3,6,9,13,17,0,4,5,3,5,7,0,0,7,0,0,4,0,4,4,9,13,23,0,0,0,0,0,3,7,0,7,0,0,0,3,0,3,5,0,9,0,0,0,3,3,10,0,0,6,0,0,5,4,0,4,7,8,17,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,0,0,0,0,3,3,0,3,3,0,0,0,3,0,6,4,5,15,0,3,5,0,0,5,0,3,5,0,3,6,0,0,0,8,10,21,0,0,0,4,0,4,4,0,6,4,0,4,3,3,6,10,4,13,0,0,0,3,3,4,0,3,5,0,0,7,0,5,4,8,15,26,0,0
50101100305,0,0,0,3,4,6,0,0,0,0,3,9,0,8,8,3,19,23,4,0,4,0,0,0,3,0,3,0,3,0,0,0,0,6,0,11,0,0,3,0,3,6,0,3,3,3,6,5,3,4,8,7,10,22,3,0,0,0,0,3,3,0,3,4,0,4,0,4,4,7,3,15,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,7,11,0,0,0,0,4,4,0,0,3,0,0,0,6,0,4,9,3,13,0,6,3,0,5,4,3,3,7,3,0,3,5,0,4,9,13,21,0,0,0,0,6,3,0,0,0,4,4,5,0,0,0,4,14,14,4,3,8,0,0,0,4,0,7,4,0,4,0,0,6,17,8,22,0,6,6,0,10,7,0,0,0,5,5,8,11,3,8,15,15,28,0,0,0,5,0,5,3,0,8,0,4,4,0,0,5,14,9,16,0,0
50101100306,5,3,7,4,0,6,5,6,3,6,0,10,3,0,0,13,12,28,0,0,0,0,5,12,5,0,6,5,6,10,0,3,10,14,25,35,0,3,5,0,0,5,7,3,7,6,0,3,0,3,0,12,14,31,5,5,10,0,3,7,4,0,4,4,5,3,7,4,9,13,17,32,0,0,0,0,3,3,0,0,0,0,5,3,0,0,5,3,13,17,0,0,5,0,0,4,0,6,8,6,0,5,0,10,5,13,14,27,4,0,3,3,7,7,4,0,9,0,3,3,5,4,4,13,8,23,0,0,4,3,5,8,0,3,3,0,6,5,4,14,20,15,23,38,4,4,4,3,3,3,9,3,12,0,0,4,5,0,5,20,10,25,0,3,5,0,0,0,3,4,12,4,0,7,0,3,8,13,16,32,3,8,9,4,0,4,0,0,8,4,3,4,4,4,10,17,16,35,3,7
50101100307,0,0,0,0,0,0,7,0,8,3,0,3,0,0,0,11,6,15,0,3,7,0,0,0,5,6,8,0,0,0,0,8,6,7,13,26,3,10,10,0,0,0,7,4,8,0,0,3,4,0,4,15,12,25,0,0,0,0,5,3,0,0,3,0,0,0,4,4,3,9,8,12,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,4,0,8,0,3,3,0,0,0,0,3,0,0,0,3,0,0,3,9,12,12,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,4,5,10,6,0,3,0,0,3,0,0,3,0,0,8,0,0,0,8,8,18,0,0,0,3,3,9,0,0,6,0,3,5,8,3,9,16,13,31,0,4,5,3,0,3,0,3,7,4,0,0,0,0,0,8,7,21,0,0,4,0,9,4,0,4,4,4,0,4,5,5,7,13,10,27,0,5
50101100308,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,5,5,7,0,0,0,0,5,3,0,8,3,7,5,9,5,0,5,14,11,27,9,4,9,5,3,9,0,7,10,4,0,4,4,0,6,21,12,39,0,3,4,0,3,3,0,3,7,0,0,0,0,0,0,8,14,20,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,6,0,5,5,3,10,3,0,3,0,0,0,0,0,4,0,0,0,9,6,14,0,0,0,3,0,0,0,3,6,0,0,0,0,0,0,8,0,5,5,0,4,0,0,4,0,0,6,4,6,6,6,3,8,14,13,29,0,4,4,4,0,3,3,0,8,6,5,9,0,0,4,11,10,29,0,5,9,0,5,5,3,3,9,5,0,5,0,9,11,14,20,32,10,4,5,5,5,10,3,0,3,7,4,9,5,4,6,22,16,35,4,0
