SA1_CODE_2021,M_15_19y_DUDW_LT_5_h,M_15_19y_DUDW_5_14_h,M_15_19y_DUDW_15_29_h,M_15_19y_DUDW_30_h_mo,M_15_19y_DNUDW,M_15_19y_UDW_NS,M_15_19y_Total,M_20_24y_DUDW_LT_5_h,M_20_24y_DUDW_5_14_h,M_20_24y_DUDW_15_29_h,M_20_24y_DUDW_30_h_mo,M_20_24y_DNUDW,M_20_24y_UDW_NS,M_20_24y_Total,M_25_34y_DUDW_LT_5_h,M_25_34y_DUDW_5_14_h,M_25_34y_DUDW_15_29_h,M_25_34y_DUDW_30_h_mo,M_25_34y_DNUDW,M_25_34y_UDW_NS,M_25_34y_Total,M_35_44y_DUDW_LT_5_h,M_35_44y_DUDW_5_14_h,M_35_44y_DUDW_15_29_h,M_35_44y_DUDW_30_h_mo,M_35_44y_DNUDW,M_35_44y_UDW_NS,M_35_44y_Total,M_45_54y_DUDW_LT_5_h,M_45_54y_DUDW_5_14_h,M_45_54y_DUDW_15_29_h,M_45_54y_DUDW_30_h_mo,M_45_54y_DNUDW,M_45_54y_UDW_NS,M_45_54y_Total,M_55_64y_DUDW_LT_5_h,M_55_64y_DUDW_5_14_h,M_55_64y_DUDW_15_29_h,M_55_64y_DUDW_30_h_mo,M_55_64y_DNUDW,M_55_64y_UDW_NS,M_55_64y_Total,M_65_74y_DUDW_LT_5_h,M_65_74y_DUDW_5_14_h,M_65_74y_DUDW_15_29_h,M_65_74y_DUDW_30_h_mo,M_65_74y_DNUDW,M_65_74y_UDW_NS,M_65_74y_Total,M_75_84y_DUDW_LT_5_h,M_75_84y_DUDW_5_14_h,M_75_84y_DUDW_15_29_h,M_75_84y_DUDW_30_h_mo,M_75_84y_DNUDW,M_75_84y_UDW_NS,M_75_84y_Total,M_85y_ov_DUDW_LT_5_h,M_85y_ov_DUDW_5_14_h,M_85y_ov_DUDW_15_29_h,M_85y_ov_DUDW_30_h_mo,M_85y_ov_DNUDW,M_85y_ov_UDW_NS,M_85y_ov_Total,M_Tot_DUDW_LT_5_h,M_Tot_DUDW_5_14_h,M_Tot_DUDW_15_29_h,M_Tot_DUDW_30_h_mo,M_Tot_DNUDW,M_Tot_UDW_NS,M_Tot_Total,F_15_19y_DUDW_LT_5_h,F_15_19y_DUDW_5_14_h,F_15_19y_DUDW_15_29_h,F_15_19y_DUDW_30_h_mo,F_15_19y_DNUDW,F_15_19y_UDW_NS,F_15_19y_Total,F_20_24y_DUDW_LT_5_h,F_20_24y_DUDW_5_14_h,F_20_24y_DUDW_15_29_h,F_20_24y_DUDW_30_h_mo,F_20_24y_DNUDW,F_20_24y_UDW_NS,F_20_24y_Total,F_25_34y_DUDW_LT_5_h,F_25_34y_DUDW_5_14_h,F_25_34y_DUDW_15_29_h,F_25_34y_DUDW_30_h_mo,F_25_34y_DNUDW,F_25_34y_UDW_NS,F_25_34y_Total,F_35_44y_DUDW_LT_5_h,F_35_44y_DUDW_5_14_h,F_35_44y_DUDW_15_29_h,F_35_44y_DUDW_30_h_mo,F_35_44y_DNUDW,F_35_44y_UDW_NS,F_35_44y_Total,F_45_54y_DUDW_LT_5_h,F_45_54y_DUDW_5_14_h,F_45_54y_DUDW_15_29_h,F_45_54y_DUDW_30_h_mo,F_45_54y_DNUDW,F_45_54y_UDW_NS,F_45_54y_Total,F_55_64y_DUDW_LT_5_h,F_55_64y_DUDW_5_14_h,F_55_64y_DUDW_15_29_h,F_55_64y_DUDW_30_h_mo,F_55_64y_DNUDW,F_55_64y_UDW_NS,F_55_64y_Total,F_65_74y_DUDW_LT_5_h,F_65_74y_DUDW_5_14_h,F_65_74y_DUDW_15_29_h,F_65_74y_DUDW_30_h_mo,F_65_74y_DNUDW,F_65_74y_UDW_NS,F_65_74y_Total,F_75_84y_DUDW_LT_5_h,F_75_84y_DUDW_5_14_h,F_75_84y_DUDW_15_29_h,F_75_84y_DUDW_30_h_mo,F_75_84y_DNUDW,F_75_84y_UDW_NS,F_75_84y_Total,F_85y_ov_DUDW_LT_5_h,F_85y_ov_DUDW_5_14_h,F_85y_ov_DUDW_15_29_h,F_85y_ov_DUDW_30_h_mo,F_85y_ov_DNUDW,F_85y_ov_UDW_NS,F_85y_ov_Total,F_Tot_DUDW_LT_5_h,F_Tot_DUDW_5_14_h,F_Tot_DUDW_15_29_h,F_Tot_DUDW_30_h_mo,F_Tot_DNUDW,F_Tot_UDW_NS,F_Tot_Total,P_15_19y_DUDW_LT_5_h,P_15_19y_DUDW_5_14_h,P_15_19y_DUDW_15_29_h,P_15_19y_DUDW_30_h_mo,P_15_19y_DNUDW,P_15_19y_UDW_NS,P_15_19y_Total,P_20_24y_DUDW_LT_5_h,P_20_24y_DUDW_5_14_h,P_20_24y_DUDW_15_29_h,P_20_24y_DUDW_30_h_mo,P_20_24y_DNUDW,P_20_24y_UDW_NS,P_20_24y_Total,P_25_34y_DUDW_LT_5_h,P_25_34y_DUDW_5_14_h,P_25_34y_DUDW_15_29_h,P_25_34y_DUDW_30_h_mo,P_25_34y_DNUDW,P_25_34y_UDW_NS,P_25_34y_Total,P_35_44y_DUDW_LT_5_h,P_35_44y_DUDW_5_14_h,P_35_44y_DUDW_15_29_h,P_35_44y_DUDW_30_h_mo,P_35_44y_DNUDW,P_35_44y_UDW_NS,P_35_44y_Total,P_45_54y_DUDW_LT_5_h,P_45_54y_DUDW_5_14_h,P_45_54y_DUDW_15_29_h,P_45_54y_DUDW_30_h_mo,P_45_54y_DNUDW,P_45_54y_UDW_NS,P_45_54y_Total,P_55_64y_DUDW_LT_5_h,P_55_64y_DUDW_5_14_h,P_55_64y_DUDW_15_29_h,P_55_64y_DUDW_30_h_mo,P_55_64y_DNUDW,P_55_64y_UDW_NS,P_55_64y_Total,P_65_74y_DUDW_LT_5_h,P_65_74y_DUDW_5_14_h,P_65_74y_DUDW_15_29_h,P_65_74y_DUDW_30_h_mo,P_65_74y_DNUDW,P_65_74y_UDW_NS,P_65_74y_Total,P_75_84y_DUDW_LT_5_h,P_75_84y_DUDW_5_14_h,P_75_84y_DUDW_15_29_h,P_75_84y_DUDW_30_h_mo,P_75_84y_DNUDW,P_75_84y_UDW_NS,P_75_84y_Total,P_85y_ov_DUDW_LT_5_h,P_85y_ov_DUDW_5_14_h,P_85y_ov_DUDW_15_29_h,P_85y_ov_DUDW_30_h_mo
50403106812,10,0,0,0,0,0,9,4,0,0,0,6,0,9,4,0,0,0,0,0,3,0,0,0,0,6,0,6,3,4,0,0,3,0,16,5,11,3,0,4,0,25,8,0,3,0,10,0,24,0,3,0,0,3,0,12,0,0,0,0,0,0,0,35,26,12,8,33,6,113,10,0,0,0,6,0,13,5,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,3,0,0,13,0,7,3,3,0,0,18,0,12,12,7,4,0,35,0,3,5,4,3,0,21,0,0,0,7,0,0,9,0,0,0,0,4,0,5,25,36,15,23,16,5,119,16,0,0,0,9,0,25,9,4,0,0,6,0,14,0,0,0,0,7,0,13,0,10,3,3,5,0,15,8,12,9,6,3,0,36,6,25,9,13,7,3,65,4,10,9,4,10,0,45,0,5,0,6,0,0,19,0,0,0,0
50403106813,8,5,0,0,7,0,14,0,0,0,0,6,0,5,5,5,0,0,5,0,19,8,6,0,0,7,0,23,6,14,5,0,4,3,34,11,14,6,0,15,7,55,3,10,0,6,8,0,29,0,0,4,0,5,0,15,0,0,0,0,0,0,4,43,66,17,4,51,13,192,14,3,0,0,10,0,25,3,5,0,0,3,0,10,4,3,0,0,6,0,15,4,0,7,6,0,0,19,6,13,9,10,4,0,39,3,18,13,8,3,0,51,0,5,7,4,5,0,26,0,0,5,0,0,0,12,0,0,0,0,0,0,0,35,49,39,28,39,8,202,16,4,0,0,15,0,39,3,4,0,0,4,0,17,5,10,0,0,6,4,34,8,16,3,7,8,0,45,7,30,10,9,5,9,69,20,30,22,6,22,6,110,10,13,10,7,19,0,55,0,4,11,0,8,0,26,0,0,0,0
50403106814,9,3,0,0,3,0,12,3,0,0,0,3,0,10,7,5,0,0,9,5,23,3,6,0,0,3,0,11,7,5,3,0,5,3,29,19,10,3,3,17,5,52,13,18,0,0,10,0,41,0,6,4,0,3,0,22,0,0,0,0,0,0,3,59,52,11,9,52,9,191,0,0,0,0,7,0,14,0,5,0,0,0,0,6,3,3,0,0,7,0,15,4,5,0,4,0,0,15,5,14,7,0,5,0,28,3,16,9,13,11,0,53,0,8,6,6,9,0,33,0,0,7,7,9,0,30,0,0,0,0,0,0,0,16,54,40,31,44,4,182,6,3,0,0,6,0,25,3,4,0,0,0,0,14,6,15,0,0,13,5,42,7,8,0,9,3,0,28,11,23,14,3,10,3,54,23,22,17,12,28,3,104,11,23,10,9,23,0,71,4,10,10,7,19,0,49,0,0,0,0
50403106815,16,0,0,0,11,0,31,9,4,0,0,0,0,15,3,0,0,0,8,0,9,5,10,0,0,4,0,20,12,18,0,4,11,0,41,10,11,0,0,6,5,36,0,11,3,0,6,0,17,0,0,4,0,3,0,0,0,0,0,0,6,0,3,60,57,8,4,42,7,184,11,0,0,0,0,0,12,5,6,0,0,9,0,18,0,8,7,0,3,0,16,0,10,5,11,3,0,26,4,11,12,7,5,0,45,4,6,8,6,4,0,32,0,0,3,0,8,0,15,0,0,0,0,3,0,10,0,0,0,0,0,0,5,26,44,33,27,37,3,176,29,0,0,0,10,0,43,14,13,0,0,5,0,36,4,4,7,0,10,0,24,6,19,13,11,4,0,54,17,34,10,6,13,0,85,12,18,7,9,11,5,64,0,12,10,6,10,0,36,0,0,4,0,5,0,15,0,0,0,0
50403106817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,0,0,5,0,0,0,0,0,0,4,5,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,5,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,3,0,0,0,5,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,3,0,3,3,0,0,0,12,4,0,0,5,7,0,11,5,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
50403106819,8,0,0,0,8,0,26,5,6,0,0,14,0,21,3,12,0,3,8,0,36,8,21,3,0,5,8,42,18,21,10,3,13,5,75,20,16,0,0,11,5,60,7,12,0,0,10,0,27,0,0,0,0,4,0,7,0,0,0,0,0,0,4,78,91,12,7,79,17,286,15,6,0,0,11,0,35,11,5,0,0,5,0,16,3,14,3,9,0,0,29,4,25,14,15,5,3,64,7,27,18,9,9,0,68,3,18,13,6,9,3,53,0,12,6,0,3,0,23,0,0,4,0,0,0,7,0,0,0,0,0,0,0,58,93,56,41,47,4,303,27,5,0,0,24,0,63,14,10,0,0,19,0,42,5,28,3,6,13,0,64,18,38,13,15,12,8,103,30,53,22,11,31,5,144,25,35,13,9,23,5,112,6,16,6,0,10,0,50,4,6,7,0,0,0,16,0,0,0,0
50403106821,6,0,0,0,10,4,21,7,5,0,0,8,0,16,10,16,0,0,19,0,42,8,15,10,3,14,0,41,14,10,4,0,6,3,37,3,4,0,0,7,0,15,0,3,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,13,4,66,7,190,13,0,0,0,4,0,18,6,3,4,0,4,0,17,6,17,12,13,4,4,63,9,24,10,6,13,0,51,9,14,3,0,7,0,40,4,8,0,8,3,0,21,0,5,0,3,0,0,5,0,0,0,0,4,0,4,0,0,0,0,0,0,0,48,68,35,26,41,5,223,17,4,0,0,18,4,40,12,8,4,0,11,0,32,13,31,14,18,26,10,108,20,39,11,9,16,0,98,24,24,6,3,16,3,75,10,10,0,3,8,0,41,3,4,3,3,6,0,20,0,0,0,0,4,0,4,0,0,0,0
50403106822,8,0,0,0,8,0,18,10,5,0,0,8,0,16,15,18,0,5,24,0,68,18,14,8,5,22,3,70,12,3,0,4,11,0,35,5,6,4,0,11,0,22,0,9,3,0,6,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,50,9,8,95,9,245,6,3,0,0,8,4,20,0,0,5,0,4,0,13,10,30,12,15,14,6,82,6,27,8,13,11,3,75,0,4,4,7,4,0,27,0,7,10,3,7,0,23,0,0,4,6,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,70,43,52,47,13,259,19,0,0,0,17,4,36,8,9,5,0,8,0,31,27,49,14,21,37,6,149,20,36,16,15,36,10,144,13,14,6,9,13,4,58,7,12,10,8,12,0,44,3,7,7,6,12,0,34,0,0,0,0,0,0,0,0,0,0,0
50403106823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50403106824,11,0,0,0,6,4,18,0,4,0,0,11,0,19,5,7,0,0,17,0,29,11,19,3,0,13,0,44,8,6,0,0,10,0,21,0,5,0,0,7,0,17,0,4,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,39,50,3,3,56,6,159,0,0,0,0,4,0,13,0,3,0,0,6,0,8,5,16,7,11,6,4,46,3,13,10,12,9,0,46,5,3,5,0,9,0,20,3,4,3,0,9,0,23,0,3,3,0,6,0,14,0,0,0,0,0,0,5,0,0,0,0,0,0,0,17,43,33,28,45,12,174,12,0,0,0,14,3,27,0,9,0,0,13,0,29,11,24,7,14,25,4,77,18,30,16,13,16,4,93,6,8,3,0,13,0,37,3,10,3,0,15,0,40,0,7,7,0,3,5,21,0,0,0,0,0,0,6,0,0,0,0
50403106825,6,0,0,0,11,0,20,6,6,0,0,4,0,15,7,8,0,0,9,0,30,9,12,3,3,15,0,50,6,15,0,0,3,0,19,6,0,0,0,0,0,7,4,0,0,0,0,3,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,43,34,4,3,48,7,150,5,0,0,0,7,0,10,0,3,0,0,5,0,6,7,10,7,16,5,5,48,8,12,10,9,12,0,46,4,9,7,0,0,0,21,4,3,4,0,0,0,17,0,0,0,0,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,40,24,30,23,8,156,16,0,0,0,14,0,28,10,3,0,0,9,0,21,15,14,10,14,15,0,81,19,27,11,8,26,6,94,11,21,7,0,3,0,39,9,9,4,0,6,0,21,4,3,0,0,5,5,19,0,0,0,0,0,0,5,0,0,0,0
50403106826,4,0,0,0,4,0,18,6,3,0,0,9,0,19,17,17,0,0,10,0,50,20,15,9,0,11,3,64,4,9,0,0,5,5,32,0,3,0,0,6,0,14,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,48,15,3,59,10,198,3,0,0,0,4,0,13,7,3,4,3,4,0,24,13,17,14,12,10,0,68,12,20,8,11,10,0,61,3,10,5,3,7,0,29,4,7,0,3,4,0,19,4,0,0,0,3,0,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,42,57,33,35,50,8,213,14,0,0,0,13,0,26,15,10,5,3,15,0,41,28,27,16,15,31,0,115,33,37,16,13,26,3,127,12,17,3,3,18,7,56,4,12,3,3,12,4,28,3,0,0,0,3,0,9,0,0,0,0,3,0,3,0,0,0,0
50403106827,4,0,0,0,10,0,15,3,0,0,0,3,0,13,10,10,0,0,15,0,34,5,12,0,0,12,3,30,0,9,0,0,8,3,26,4,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,31,32,6,0,46,14,131,7,0,0,0,4,0,14,0,3,0,0,0,0,4,11,12,3,9,9,0,46,8,7,5,4,3,0,31,8,7,6,3,4,4,30,3,0,0,0,0,0,5,0,6,0,0,0,0,4,0,3,0,0,0,3,3,0,0,0,0,0,0,0,25,32,15,27,31,8,141,8,5,0,0,14,0,23,8,4,0,0,7,0,18,15,22,7,9,21,3,77,13,24,5,4,16,3,60,9,12,7,9,13,6,52,3,3,0,0,4,3,14,0,6,0,0,6,0,6,0,4,0,0,0,3,8,0,0,0,0
50403106828,8,4,0,0,5,0,11,5,0,0,0,0,0,8,12,15,7,0,24,0,64,9,15,4,0,19,13,61,5,9,0,0,9,6,28,0,0,0,0,4,0,6,0,0,4,0,6,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,43,45,14,3,64,24,192,8,0,0,0,6,0,16,8,9,0,0,0,0,20,11,27,15,11,22,12,95,3,24,4,10,12,0,58,0,14,6,5,7,0,28,0,6,4,3,3,0,20,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,73,28,32,56,12,238,14,4,0,0,11,3,29,11,10,0,0,0,4,27,25,41,20,14,47,13,159,14,37,10,11,24,15,115,3,16,6,5,14,6,53,7,8,4,5,3,0,25,0,0,3,0,8,0,13,0,0,0,0,4,0,5,0,0,0,0
50403106829,16,6,0,0,15,0,44,7,0,0,0,11,0,19,5,8,0,0,4,0,19,15,26,5,0,10,4,60,20,22,6,6,17,3,76,9,5,8,0,18,4,43,4,6,3,0,10,0,18,4,5,0,0,4,0,8,0,0,0,0,0,0,0,81,70,25,7,85,13,294,22,0,0,0,3,0,35,3,0,0,4,3,0,18,4,10,3,7,8,0,35,10,28,21,10,8,0,74,0,24,13,9,6,0,67,3,5,12,3,8,0,40,3,4,0,5,7,0,17,0,0,3,0,5,0,14,0,0,0,0,0,0,0,48,85,55,44,49,8,291,38,4,0,0,20,0,73,15,8,0,4,18,0,39,15,17,11,7,14,0,57,21,50,24,13,21,4,135,24,49,17,16,23,6,140,15,17,18,10,20,4,84,5,7,8,5,13,0,34,3,8,3,0,8,0,17,0,0,0,0
50403106830,0,0,0,0,9,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,8,4,5,0,0,4,4,12,0,5,0,0,0,0,11,5,6,8,0,0,0,14,0,0,0,3,3,0,6,0,0,0,0,0,0,0,8,23,3,4,18,4,66,3,0,0,0,0,0,4,4,0,0,0,4,0,6,0,5,0,0,0,0,8,0,4,0,0,0,0,13,0,6,5,0,0,5,16,0,7,4,0,0,0,10,0,3,3,8,3,0,20,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,23,16,15,9,7,75,0,0,0,0,7,0,13,4,0,0,0,4,0,11,3,3,0,0,3,0,15,3,9,0,0,0,0,21,4,11,5,0,4,9,24,0,9,3,0,0,3,22,6,8,9,8,3,0,36,0,0,0,4,5,0,7,0,0,0,0
50403106831,4,0,0,0,9,5,16,11,5,0,0,11,0,23,13,17,3,0,15,6,48,5,13,4,5,13,3,38,8,11,3,0,6,3,29,5,0,0,0,4,0,9,5,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,43,8,5,54,14,182,7,0,0,0,8,0,9,4,4,4,0,4,0,18,13,13,8,20,9,0,63,7,6,4,9,8,5,50,3,9,5,7,5,0,29,7,7,4,0,0,0,13,0,0,0,3,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,29,33,34,11,194,12,4,0,0,10,0,29,16,9,4,0,11,3,43,22,30,11,20,18,4,106,13,20,11,13,20,10,88,9,18,13,7,15,5,56,12,11,4,0,5,0,24,3,0,0,3,13,3,27,3,0,0,0,0,0,3,0,0,0,0
50403106832,3,3,0,0,4,0,8,6,0,0,0,9,0,6,4,6,3,0,4,5,38,14,18,0,0,12,0,41,4,5,0,0,13,0,21,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,25,40,6,5,43,8,127,6,0,0,0,5,0,12,4,4,0,0,0,3,10,8,12,5,9,7,3,48,5,6,10,7,10,0,37,0,3,0,0,0,0,13,0,0,0,0,3,0,8,4,3,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,34,16,22,35,4,141,7,4,0,0,8,0,23,8,8,0,0,9,3,18,14,22,7,16,19,11,84,15,27,11,7,24,0,78,5,9,0,0,10,0,29,0,0,0,0,14,0,15,4,4,0,0,0,4,14,0,0,0,0,4,0,7,0,0,0,0
50403106833,13,0,0,0,15,0,30,5,0,0,0,11,0,15,6,11,0,0,12,0,32,12,33,5,3,6,0,60,14,19,3,5,15,4,56,5,0,4,0,3,0,14,0,0,5,0,0,0,9,0,0,0,0,5,0,7,0,0,0,0,0,0,0,55,67,22,11,68,9,232,17,0,0,0,11,0,33,3,4,0,0,10,0,15,5,9,9,7,4,0,33,5,34,11,13,4,0,78,10,23,6,8,4,0,47,0,8,4,3,0,0,14,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,45,74,34,36,33,5,234,31,0,0,0,31,0,61,6,6,0,0,17,0,29,14,20,6,5,13,3,68,23,63,19,16,14,4,140,18,37,14,9,16,4,111,4,9,4,3,6,0,31,0,3,5,3,5,0,11,0,0,0,5,8,0,12,0,0,0,0
50403106901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50403129801,3,0,0,0,0,0,13,5,0,0,0,5,0,8,0,0,0,3,3,0,10,10,5,3,0,5,5,23,3,6,0,0,8,5,23,4,0,0,0,0,0,4,0,6,0,3,4,0,12,0,0,0,0,0,0,6,0,0,0,0,3,0,4,32,24,0,6,34,11,108,5,0,0,0,6,0,15,3,0,0,0,3,0,10,3,9,4,3,3,0,25,0,14,0,3,0,0,26,0,5,0,0,7,0,21,0,3,0,4,5,0,12,4,0,3,5,5,0,19,0,0,4,3,4,0,11,0,0,0,0,0,0,3,24,41,13,22,36,4,134,9,0,0,0,4,0,20,5,6,0,0,14,0,23,7,10,4,3,7,0,32,13,20,3,10,7,5,51,9,14,0,0,16,7,45,3,7,0,4,10,0,16,4,6,3,8,9,0,27,0,0,4,5,4,0,16,0,0,0,0
50403129802,7,0,0,0,10,0,18,3,6,0,0,7,5,16,9,10,3,0,6,0,36,9,12,8,5,15,5,48,6,9,0,0,10,3,31,3,3,0,0,3,0,8,4,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,44,10,3,57,7,176,10,0,0,0,8,6,20,3,0,0,0,4,0,6,5,14,4,9,10,0,35,3,15,15,10,11,3,55,0,11,4,3,4,0,27,4,6,6,0,13,0,28,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,46,34,26,47,12,193,16,4,0,0,10,3,40,8,6,0,0,10,3,25,19,20,10,6,14,0,75,14,30,19,14,30,7,110,6,17,5,9,16,3,61,4,11,6,3,18,0,37,4,0,5,0,7,0,16,0,0,0,0,0,0,0,0,0,0,0
50403129803,11,0,0,0,11,0,16,10,0,0,0,9,0,18,3,5,0,0,6,0,19,6,11,0,0,0,0,16,6,8,3,0,5,0,26,3,5,0,0,3,0,8,0,4,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,39,25,7,3,35,3,109,7,0,0,0,8,0,21,6,4,0,0,4,0,13,0,8,0,6,5,0,14,0,9,6,9,6,0,25,0,12,9,6,5,0,31,0,3,0,5,0,0,11,0,4,4,0,0,0,11,0,5,0,0,3,0,5,0,0,0,0,0,0,0,20,39,18,21,32,3,132,15,0,0,0,22,0,33,15,4,0,0,9,0,27,7,5,0,0,7,0,28,7,15,6,9,11,0,43,11,22,11,3,5,0,60,5,9,0,5,6,0,18,4,9,3,0,0,0,15,0,0,0,0,4,0,12,0,0,0,0
50403129804,8,0,0,0,13,0,17,3,0,0,0,4,0,11,6,5,0,0,6,0,17,4,10,0,0,6,0,20,7,14,5,0,7,0,31,0,4,0,0,5,0,10,4,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,33,8,9,35,6,120,3,0,0,0,0,0,6,7,0,0,0,0,0,3,3,6,0,3,0,0,18,0,18,9,7,5,0,33,8,10,6,5,7,0,23,4,9,0,3,5,0,22,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,36,18,16,19,0,120,14,0,0,0,17,0,30,7,0,0,0,6,0,13,6,11,0,5,8,0,34,7,23,4,13,6,0,53,13,17,9,4,10,0,58,10,10,7,5,8,0,30,4,4,3,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0
50403129805,11,0,0,0,10,0,25,0,3,0,0,11,0,13,4,13,3,0,7,0,26,9,10,6,3,18,0,49,7,20,5,0,13,0,46,0,6,0,0,6,0,14,4,3,5,0,0,0,11,0,0,0,0,0,0,5,0,0,0,0,0,0,0,42,55,9,7,60,8,186,12,0,0,0,7,0,19,3,3,0,0,4,0,10,3,7,6,18,7,0,40,7,13,12,12,12,4,53,5,14,7,4,0,0,31,3,9,0,0,5,0,10,0,8,0,0,6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,57,23,42,37,4,188,23,4,0,0,13,0,37,8,3,0,0,12,0,25,7,22,6,18,11,0,67,11,25,13,13,29,4,105,10,30,8,8,17,0,77,7,13,0,0,7,0,25,3,7,3,0,7,0,30,0,0,0,0,0,0,8,0,0,0,0
50403129806,4,0,0,0,4,0,10,3,0,0,0,9,0,18,15,7,0,0,6,8,42,9,6,7,0,10,3,36,8,6,0,0,0,3,14,0,3,0,0,6,0,11,7,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,9,5,35,15,130,7,0,0,0,0,0,11,0,4,0,0,5,0,12,11,14,13,8,9,4,48,3,10,10,6,6,0,34,3,11,4,0,3,0,21,5,10,0,0,0,3,14,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,55,24,16,27,8,149,11,0,0,0,4,0,15,6,6,0,0,7,5,25,20,21,13,6,15,10,86,9,19,11,6,18,0,66,10,16,8,3,6,0,37,5,7,0,0,13,0,29,5,4,0,0,7,0,16,0,0,0,0,0,0,0,0,0,0,0
