SA1_CODE_2021,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
50101129313,25,15,7,9,23,22,45,19,0,162
50101129314,85,37,60,59,52,28,25,17,5,375
50101129315,155,68,93,84,67,40,41,13,4,552
50101129316,49,29,9,28,52,69,87,42,15,376
50101129317,44,34,31,30,36,22,27,10,4,229
50101129318,87,35,32,52,49,30,33,13,0,328
50101129319,54,21,35,36,49,37,64,12,0,314
50101129320,86,47,12,54,71,70,57,28,6,440
50101129321,24,27,46,25,40,48,45,35,14,304
50101129322,75,42,35,55,71,72,57,43,10,453
50101129323,23,18,14,9,25,44,38,21,0,189
50101129324,94,49,44,65,63,54,61,40,0,472
50101129325,52,41,12,26,71,59,49,3,3,312
50101129326,38,38,39,32,57,72,72,31,18,394
50101129327,45,59,37,31,68,62,68,32,13,424
50101129328,112,43,68,66,58,87,60,48,5,542
50101129329,64,45,37,64,60,69,107,52,14,516
50101129401,40,18,12,14,21,33,14,7,3,171
50101129402,80,25,25,64,34,38,17,16,0,288
50101129403,3,3,4,4,4,0,3,0,0,20
50101129404,77,27,29,52,58,37,51,16,0,351
50101129405,125,69,72,75,69,40,30,6,0,487
50101129406,67,44,36,52,61,29,65,38,4,408
50101129407,28,10,5,15,28,29,17,23,4,156
50101129408,78,39,77,48,59,75,68,62,17,519
50101129409,48,39,26,28,46,42,45,19,11,311
50101129410,48,30,27,31,43,49,45,15,6,312
50101129411,81,40,49,64,51,52,52,14,12,414
50101129412,84,47,31,63,47,68,61,36,23,452
50101129413,103,38,82,51,36,19,16,3,0,353
50101129414,18,18,8,22,16,35,56,80,110,367
50101129415,62,41,20,31,65,71,39,21,7,351
50101129416,53,29,39,38,41,74,72,46,11,405
50101129417,52,25,34,39,32,32,61,13,0,299
50101129418,45,28,17,25,48,45,47,26,9,282
50101129419,243,98,67,171,113,72,91,42,0,906
50101129420,33,23,21,20,35,50,36,20,5,232
50101129421,56,29,26,42,45,41,53,18,10,322
50101129422,86,52,27,47,58,44,23,23,4,357
50101129423,39,27,24,22,16,34,27,19,6,219
50101129424,9,6,4,5,12,16,12,7,0,78
50101129425,61,21,29,45,52,94,84,38,18,445
50101129426,122,57,106,71,43,30,35,21,0,476
50101129427,43,8,10,29,13,14,5,3,0,128
50101129428,76,30,36,48,34,52,57,32,12,367
50101129429,129,65,35,79,90,83,68,15,3,564
50101129430,84,45,46,56,61,44,24,10,4,364
50101129431,62,39,56,54,23,22,21,3,0,271
50101129432,33,25,23,19,35,32,33,34,11,252
50101129433,48,41,17,42,62,50,46,17,3,331
50101129434,41,18,27,22,32,35,38,18,13,253
50101129435,75,73,29,53,95,77,64,45,12,526
50101129436,37,26,32,35,38,47,47,42,15,323
50101129437,53,25,16,39,46,57,37,23,0,310
50101129438,22,16,19,19,19,22,25,14,3,151
50101129439,23,14,35,17,15,21,86,173,163,542
50101129440,183,58,68,122,67,58,51,12,0,619
50101129441,99,56,46,51,92,59,59,16,0,481
50101129442,113,63,37,73,63,56,49,24,3,480
50101129443,54,45,58,34,56,95,83,64,45,529
50101129444,158,59,62,105,77,59,75,21,3,615
50101129445,111,48,28,71,82,46,69,19,4,488
50101129446,61,31,38,48,53,39,86,43,28,434
50101129447,93,40,19,49,53,60,62,21,13,422
50101129448,116,61,57,68,60,49,44,10,0,473
50101129449,31,29,31,26,54,63,53,24,6,312
50101129450,32,27,19,27,48,44,37,12,12,256
50101129451,68,32,35,55,53,39,84,56,73,491
50101129452,0,0,0,0,0,26,144,134,19,323
50102100502,378,133,182,232,97,51,38,6,3,1122
50102100504,49,20,14,37,34,41,47,26,6,270
50102100505,0,0,0,0,0,0,0,0,0,0
50102100506,0,7,10,13,16,25,13,11,0,107
50102100507,0,0,0,0,0,0,0,0,0,0
50102100508,43,28,18,40,43,68,56,22,15,337
50102100509,200,72,70,108,89,98,92,65,21,817
50102100510,401,183,311,233,143,82,43,17,0,1415
50102100511,60,28,31,39,48,58,59,31,8,368
50102100512,38,24,20,29,22,39,39,9,7,224
50102100513,54,43,24,47,53,66,52,30,4,373
50102100514,189,102,89,96,87,48,20,3,0,630
50102100515,0,0,0,0,0,0,0,0,0,0
50102100516,61,24,15,41,31,48,53,21,4,291
50102100517,31,17,33,24,20,48,55,59,27,321
50102100518,152,68,86,96,84,124,100,51,15,775
50102100519,79,50,54,45,69,111,68,39,10,533
50102100520,51,42,36,41,35,59,42,26,0,338
50102100521,69,35,45,53,40,64,65,35,11,422
50102100522,64,48,36,30,31,42,36,17,0,306
50102100524,79,31,42,43,43,69,32,14,3,353
50102100525,72,44,31,38,34,46,39,21,5,323
50102100526,72,36,53,48,31,38,35,6,0,316
50102100527,62,40,37,33,51,53,63,32,4,379
50102100528,24,20,24,24,24,26,32,31,9,218
50102100529,59,49,36,29,40,55,41,17,3,332
50102100530,158,61,45,110,105,109,85,15,0,702
50102100531,77,55,12,44,88,75,52,11,4,423
50102100532,61,28,15,44,53,103,62,35,5,399
50102100533,393,143,280,233,158,92,81,25,0,1408
50102100534,147,69,63,86,107,77,39,35,3,637
50102100536,94,43,30,60,44,32,13,8,3,328
50102100537,55,37,34,30,53,60,54,23,0,345
50102100538,90,47,30,54,56,75,69,14,4,442
50102100539,49,30,34,39,57,39,36,9,0,299
50102100540,68,62,20,42,81,91,64,21,4,440
50102100541,57,22,34,33,32,28,12,0,0,210
50102100542,42,21,23,28,19,18,8,0,0,158
50102100543,77,48,27,41,50,40,33,10,4,341
50102100544,75,23,33,48,38,27,17,16,5,281
50102100545,93,42,49,56,57,20,32,8,0,360
50102100546,94,48,30,57,70,53,18,8,4,381
50102100547,0,0,0,0,0,0,0,0,0,0
50102100548,101,70,51,61,63,53,34,10,3,439
50102100549,50,30,34,25,36,41,33,13,0,268
50102100550,117,49,35,69,69,32,23,18,0,415
50102100551,136,57,50,86,31,25,17,18,0,414
50102100701,47,12,31,32,40,57,54,20,0,298
50102100702,64,37,23,40,52,44,48,18,0,331
50102100704,101,64,35,63,87,77,56,30,16,530
50102100705,37,24,21,41,39,31,35,18,0,248
50102100706,43,37,20,20,39,54,34,15,0,267
50102100708,124,53,41,74,65,108,66,44,7,580
50102100709,44,42,35,30,47,74,42,16,5,323
50102100710,109,48,36,78,80,91,70,12,5,537
50102100711,62,44,27,31,71,44,44,21,6,357
50102100713,119,59,49,68,72,68,69,26,8,543
50102100714,115,40,57,53,59,51,57,27,5,455
50102100715,43,17,10,22,36,38,22,12,7,206
50102100716,66,21,36,44,34,24,36,7,0,270
50102100717,52,23,26,28,51,72,49,14,0,312
50102100718,29,15,17,20,33,43,31,9,0,208
50102100801,68,60,51,49,43,69,52,10,5,402
50102100802,90,73,69,61,61,92,77,38,18,586
50102100803,48,40,22,27,39,42,38,12,4,265
50102100804,92,63,42,57,68,63,51,29,7,463
50102100805,94,55,62,51,62,51,39,9,5,430
50102100806,0,33,172,165,90,30,15,4,0,513
50102100807,81,55,70,56,60,55,44,22,9,454
50102100809,136,88,125,108,76,105,64,29,10,736
50102100810,107,74,93,81,63,58,48,39,12,564
50102100811,28,19,20,14,39,60,42,54,67,344
50102100812,43,32,50,35,39,62,41,45,26,375
50102100813,109,71,74,57,64,49,37,19,11,482
50102100814,51,46,45,40,44,54,34,25,12,355
50102100815,108,65,88,70,68,64,52,19,9,552
50102100816,59,32,41,41,49,37,42,9,7,312
50102100817,0,0,0,0,0,0,0,0,0,0
50102100818,51,14,17,25,16,9,12,0,0,146
50102100901,46,13,24,28,16,41,44,24,6,250
50102100902,70,34,39,53,57,75,57,40,7,437
50102100903,88,50,52,29,47,43,58,40,11,419
50102100904,39,38,23,23,36,45,48,26,3,291
50102100905,128,73,95,89,82,81,77,30,3,647
50102100906,64,29,43,36,39,45,38,18,4,325
50102100907,38,27,20,21,44,39,38,10,0,242
50102100908,52,33,42,30,48,68,47,18,0,341
50102100909,32,18,26,28,39,53,54,30,11,279
50102100910,0,4,0,0,0,0,0,0,0,5
50102100911,52,25,32,38,36,33,26,15,3,256
50102100912,72,46,36,39,45,49,55,19,4,365
50102100913,28,17,27,26,40,43,29,10,4,226
50102100914,49,31,22,33,36,62,47,18,0,303
50102100915,0,0,0,0,0,0,0,3,0,6
50102100916,93,54,45,57,61,74,85,40,42,544
50102100917,0,0,0,0,0,0,0,0,0,4
50102100918,32,23,31,17,17,37,34,24,17,226
50102100920,114,65,46,72,56,61,65,21,6,522
50102100921,6,0,0,5,0,3,0,0,0,14
50102100922,20,18,23,10,21,33,33,17,9,177
50102100923,58,48,27,40,58,61,39,12,0,338
50102100924,34,23,7,28,28,39,18,3,3,176
50102100925,78,43,40,46,35,42,26,14,3,324
50102100926,67,38,35,31,51,36,36,10,0,301
50102100927,69,40,49,40,49,43,62,25,5,389
50102100928,100,62,57,63,60,51,69,51,7,511
50102100929,55,44,37,38,43,45,50,26,9,342
50102100930,0,0,0,0,0,0,0,0,0,0
50102100931,95,46,38,69,80,105,83,25,9,549
50102101001,40,33,18,34,41,50,48,16,5,278
50102101002,105,57,44,68,110,147,94,40,3,668
50102101003,59,51,36,29,88,77,25,11,9,390
50102101005,162,60,65,103,87,63,36,14,0,591
50102101006,63,33,11,46,72,84,99,51,11,483
50102101008,113,65,64,61,77,59,57,34,11,545
50102101009,57,30,20,36,50,52,59,22,3,327
50102101101,0,0,0,0,8,3,0,0,0,8
50102101201,101,58,64,69,59,52,42,44,19,511
50102101202,95,55,51,66,58,52,49,39,4,456
50102101203,60,28,44,46,35,52,50,35,12,357
50102101204,60,51,40,52,41,53,35,17,5,352
50102101205,55,37,37,28,40,38,37,9,0,273
50102101206,82,32,50,39,55,43,27,7,0,339
50102101207,64,54,43,40,59,54,37,14,6,372
50102101208,42,24,23,31,27,43,35,6,6,237
50102101209,101,64,44,74,87,110,128,67,5,674
50102101210,34,21,19,20,23,55,49,26,0,252
50102101213,7,0,4,3,0,0,0,0,0,16
50102101214,76,53,50,38,50,81,60,25,3,444
50102101215,162,65,94,109,89,44,40,13,0,621
50102101216,122,52,76,80,80,88,57,22,0,572
50102101217,61,44,42,26,39,31,16,22,6,289
50102101218,115,65,44,79,56,67,35,24,7,488
50102101219,77,36,60,60,60,50,78,49,16,485
50102101220,94,70,55,67,68,56,41,24,9,494
50102101221,74,64,37,44,55,45,50,18,0,389
50102101222,92,44,71,51,78,73,62,29,8,506
50102101223,0,0,0,0,0,0,0,0,0,0
50102101224,78,50,58,60,52,55,45,13,3,416
50102101225,160,83,93,103,94,91,54,32,0,709
50102101226,0,0,0,0,0,5,32,154,139,333
50102101227,144,71,95,112,72,39,51,18,0,600
50102101228,118,24,67,78,25,15,7,0,0,338
50102101229,148,50,85,85,37,44,18,0,5,476
50102101230,234,51,194,143,72,46,39,9,4,795
50102101231,74,48,88,40,28,39,78,106,34,533
50102101401,51,48,40,31,54,52,56,35,9,374
50102101402,79,50,30,53,62,69,52,33,3,445
50102101404,81,44,74,55,56,54,56,24,6,447
50102101405,78,44,61,38,49,51,49,39,12,410
50102101406,45,24,36,38,34,38,36,61,61,380
50102101407,94,44,71,58,55,49,59,45,16,496
50102101408,44,20,34,32,36,18,22,18,9,235
50102101409,29,21,19,20,30,28,33,27,4,204
50102101410,57,26,27,34,37,42,35,21,3,288
50102101411,52,22,54,39,53,39,31,26,19,331
50102101412,72,57,35,49,74,79,44,19,8,435
50102101413,27,13,17,27,23,33,37,6,0,186
50102101414,50,17,17,14,22,22,17,5,4,165
50102101415,74,51,39,55,61,103,65,25,11,487
50102101416,29,35,18,21,48,34,20,8,4,226
50102101417,54,93,35,42,63,71,27,23,6,414
50102101418,83,31,39,60,58,47,44,14,0,374
50102101419,100,46,45,77,77,64,70,21,16,514
50102101420,94,50,43,61,82,90,91,24,6,555
50102101421,130,70,86,101,96,107,102,25,4,720
50102101423,95,55,62,46,61,52,38,22,5,429
50102101424,37,26,48,36,47,61,67,19,0,344
50102101425,71,48,19,39,68,87,50,7,0,390
50102101426,84,45,27,55,52,38,30,10,3,338
50102101427,8,26,10,17,19,21,13,7,0,113
50102101501,37,28,33,29,29,47,38,22,12,268
50102101502,59,43,51,35,46,56,32,35,5,369
50102101503,93,92,65,68,67,63,58,44,12,553
50102101504,51,28,38,28,38,26,39,27,10,289
50102101505,88,60,72,73,82,82,66,52,19,606
50102101506,0,0,0,0,0,0,0,0,5,0
50102101507,89,55,76,65,85,107,97,54,9,643
50102101508,46,42,53,51,62,70,75,30,8,432
50102101509,39,24,27,30,35,36,46,19,9,258
50102101510,69,44,56,52,66,59,84,112,49,590
50102101513,142,69,78,74,58,75,36,22,9,558
50102101514,157,85,101,108,62,78,36,6,6,635
50102101515,106,45,105,65,71,62,46,15,8,527
50102101516,0,0,0,0,0,0,0,0,0,0
50102101517,128,71,121,72,55,62,24,11,0,552
50102101518,46,29,28,31,42,60,38,14,4,288
50102101519,0,0,0,0,0,0,0,0,0,0
50102101520,54,23,60,34,24,31,30,16,8,276
50102101521,57,40,39,31,58,64,40,10,3,338
50102101601,50,36,15,26,34,55,37,16,3,266
50102101602,84,40,70,57,59,88,82,37,7,526
50102101603,46,17,22,18,29,37,31,18,5,208
50102101604,40,22,11,20,34,47,30,16,0,225
50102101605,66,35,28,39,48,47,69,50,48,429
50102101606,43,31,28,20,35,22,31,20,3,226
50102101607,96,34,61,60,58,58,57,52,13,488
50102101608,105,85,44,104,118,120,113,38,9,736
50102101609,52,36,29,34,44,52,34,6,0,286
50102101610,0,0,0,0,0,0,0,0,0,0
50102101611,103,68,44,87,86,93,63,22,4,570
50102101612,16,15,11,21,33,53,81,34,8,268
50102125101,170,100,113,118,59,57,87,71,8,790
50102125102,263,136,194,163,95,72,47,9,0,976
50102125103,70,50,26,44,54,27,22,11,0,311
50102125104,378,160,197,231,131,73,40,11,3,1232
50102125105,129,76,45,79,109,67,37,10,0,550
50102125106,85,75,53,45,65,45,38,14,0,417
50102125107,75,63,26,48,87,62,20,19,4,409
50102125108,88,44,31,49,55,42,20,8,0,335
50102125109,101,45,40,67,40,39,34,13,0,388
50102125110,159,89,78,90,69,52,38,20,3,599
50102125111,55,41,10,43,73,61,22,14,0,322
50102125112,172,75,59,95,86,46,30,11,0,565
50102125113,105,77,59,54,90,87,34,16,0,521
50102125114,203,117,110,120,113,68,29,11,0,771
50102125115,147,63,76,66,69,45,29,21,8,529
50102125116,156,66,65,115,83,40,32,10,0,564
50102125117,86,73,15,46,132,77,46,15,3,491
50102125201,76,59,15,38,48,38,28,3,4,314
50102125202,53,40,17,25,47,36,31,5,0,259
50102125203,150,84,46,106,132,122,121,28,8,793
50102125204,93,82,43,56,107,107,74,32,3,583
50102125205,61,47,19,33,62,60,34,20,4,330
50102125206,30,37,22,16,49,57,41,11,4,262
50102125207,60,29,20,30,53,51,40,10,3,299
50102125208,34,25,10,22,26,47,27,5,0,204
50102125301,67,55,101,90,91,111,109,42,12,681
50102125302,43,39,34,42,56,73,62,25,12,387
50102125303,63,32,59,44,41,50,37,23,13,358
50102125304,99,61,38,70,118,106,66,33,10,605
50102125305,93,34,52,53,49,45,26,18,8,376
50102125306,106,65,88,87,91,77,71,35,22,643
50102125307,75,28,43,51,41,37,49,29,11,363
50102125308,67,65,51,55,64,63,63,44,76,550
50102125309,41,53,61,46,61,44,46,25,6,387
50102125310,24,34,36,34,48,56,70,39,24,353
50102125311,81,67,55,66,70,52,60,30,12,490
50102125312,72,48,63,37,48,51,55,36,22,426
50102125313,97,41,42,65,56,61,50,36,16,461
50102125314,51,36,46,51,67,74,65,43,44,479
50102125315,46,65,91,89,85,80,49,22,7,530
50102125316,126,50,44,78,85,79,100,44,16,624
50102125317,63,25,24,35,32,27,58,61,65,397
50102125318,107,44,44,55,76,98,120,70,45,658
50102125319,73,52,92,58,52,62,42,43,31,490
50102125320,51,40,49,42,62,64,64,53,37,457
50102125321,15,19,50,34,46,86,98,53,8,413
50102125322,70,42,49,49,63,55,39,22,11,392
50102125323,60,37,29,41,50,46,43,35,7,346
50102125324,65,36,53,52,53,45,23,13,13,356
50102125325,28,27,12,16,39,53,58,17,4,259
50102125326,112,71,57,76,86,68,42,25,12,546
50102125327,52,29,22,30,48,56,71,23,3,336
50102125328,71,43,56,42,54,52,41,17,5,384
50102125401,97,67,78,57,60,43,45,29,3,483
50102125402,91,53,44,74,49,33,20,8,0,378
50102125403,54,61,61,52,51,47,52,29,7,414
50102125404,72,31,41,30,50,52,29,20,5,321
50102125405,61,43,45,36,51,52,49,8,3,356
50102125406,88,71,64,53,68,82,54,29,6,508
50102125407,90,62,58,80,74,77,68,26,8,534
50102125408,102,50,66,82,73,59,62,33,6,526
50102125409,49,30,42,35,34,40,39,28,5,307
50102125410,44,31,26,29,48,30,32,6,0,249
50102125411,93,51,51,39,46,51,34,8,7,377
50102125412,74,50,61,51,54,50,48,16,3,414
50102125413,39,27,23,31,24,35,41,18,3,241
50103101701,103,49,23,54,69,56,58,27,5,438
50103101702,83,58,47,54,59,89,80,56,21,540
50103101703,133,50,40,81,95,126,128,44,0,700
50103101704,102,24,38,62,52,76,55,41,3,453
50103101705,75,15,21,46,60,75,52,39,6,396
50103101706,57,32,28,42,35,64,51,37,7,361
50103101707,69,18,30,44,67,66,44,20,4,367
50103101708,50,30,22,31,30,55,38,18,0,273
50103101709,50,35,28,23,36,57,51,28,13,323
50103101710,57,50,26,32,67,76,89,33,4,442
50103101711,59,30,15,35,69,84,80,31,4,408
50103101712,18,12,15,20,22,30,27,22,3,174
50103101713,18,22,12,17,21,53,46,17,4,217
50103101714,47,27,26,22,40,58,90,68,32,403
50103101715,44,24,20,27,40,54,40,19,0,276
50103101716,67,25,26,45,54,45,59,18,4,338
50103101717,107,28,52,57,52,47,83,30,6,468
50103101718,34,16,14,19,28,38,56,27,3,229
50103101719,48,28,24,28,32,48,27,21,3,261
50103101801,64,32,21,39,41,49,34,10,3,299
50103101802,61,41,22,41,78,72,61,19,0,406
50103101803,43,23,17,37,25,40,42,32,35,298
50103101804,43,34,19,41,20,36,21,18,3,237
50103101805,112,45,47,73,57,66,90,47,5,545
50103101806,105,56,42,65,102,110,69,21,4,575
50103101807,56,18,26,31,37,50,47,8,0,277
50103101808,54,33,21,24,60,61,59,17,4,337
50103101809,34,20,15,38,44,67,60,31,3,310
50103101810,29,22,30,23,38,41,64,29,9,280
50103101811,48,17,14,37,46,74,101,28,9,375
50103101812,68,28,41,50,70,90,67,36,5,445
50103101813,119,44,66,66,67,67,69,43,11,552
50103101814,53,45,28,42,52,33,33,23,9,320
50103101816,66,37,51,37,44,63,66,47,15,424
50103101817,14,7,6,9,15,10,19,19,5,109
50103101818,66,24,32,44,54,73,64,17,9,370
50103101901,75,66,49,62,66,60,41,29,12,456
50103101902,51,47,34,22,27,25,18,7,3,236
50103101903,87,67,69,55,42,50,38,25,5,438
50103101904,44,34,27,16,32,51,37,18,0,263
50103101905,82,25,40,50,51,68,47,25,0,391
50103101906,20,9,9,17,18,29,26,8,6,141
50103101907,77,41,50,33,52,60,75,56,47,499
50103101908,62,29,31,47,48,80,71,13,9,389
50103101909,99,51,25,55,61,90,35,23,5,443
50103101910,52,38,29,38,54,65,44,16,6,333
50103101911,76,35,26,32,36,45,42,16,9,307
50103101912,32,23,25,23,32,25,32,18,3,218
50103101913,62,47,45,46,43,52,52,23,8,377
50103101914,88,55,67,49,68,45,40,30,7,447
50103101915,55,19,38,27,25,48,25,21,6,271
50103101916,45,35,31,17,21,27,24,24,0,228
50103102001,28,9,24,23,39,73,68,59,8,336
50103102002,25,17,13,15,36,39,41,11,3,200
50103102003,44,24,23,31,41,61,40,8,6,278
50103102004,63,23,28,40,88,108,95,47,9,508
50103102005,70,60,50,50,83,84,69,50,13,532
50103102006,46,33,30,30,71,81,69,19,4,380
50103102007,46,23,25,37,39,58,39,20,7,288
50103102008,57,8,31,42,44,53,74,31,3,332
50103102009,73,37,38,51,74,98,93,67,19,538
50103102010,84,31,28,85,69,130,176,56,10,673
50103102011,15,24,6,12,39,25,29,16,17,179
50103102012,36,24,14,28,37,56,30,19,3,246
50103102013,29,16,58,35,41,39,27,22,5,271
50103102014,77,43,56,54,61,54,44,27,12,438
50201102101,64,45,27,46,74,84,51,40,4,438
50201102102,48,26,27,60,53,114,112,42,6,491
50201102103,52,34,37,41,56,78,82,29,6,412
50201102104,175,74,92,111,105,86,116,28,8,791
50201102105,144,85,73,72,85,78,61,30,0,626
50201102106,89,44,47,57,62,45,51,24,4,424
50201102107,64,31,13,36,54,36,26,11,3,280
50201102108,103,42,35,58,60,46,39,16,4,405
50201102109,115,88,67,79,116,136,168,54,5,829
50201102110,3,0,0,0,0,0,0,0,0,7
50201102111,146,48,74,70,45,51,31,11,0,471
50201102112,43,25,16,30,59,57,174,88,12,498
50201102113,207,105,108,119,119,93,124,79,12,968
50201102114,52,36,24,36,47,41,35,4,0,272
50201102115,78,42,45,64,67,91,133,73,7,596
50201102116,202,75,79,110,94,85,80,37,4,766
50201102117,23,21,13,23,14,48,53,33,3,229
50201102201,35,39,23,32,43,56,76,43,19,374
50201102202,34,31,8,16,30,41,92,55,3,299
50201102203,51,40,35,25,34,52,45,22,8,318
50201102204,245,124,105,160,147,122,101,63,11,1079
50201102205,92,70,51,75,91,121,173,65,7,736
50201102206,73,37,31,53,56,53,64,29,6,393
50201102207,59,43,38,47,54,52,56,33,10,392
50201102208,38,35,22,17,57,46,33,12,3,263
50201102209,53,42,36,37,49,69,86,24,5,405
50201102210,61,50,68,65,72,81,89,52,15,551
50201102211,142,74,59,101,85,80,99,37,0,689
50201102212,78,50,36,44,72,82,64,33,6,465
50201102213,86,47,56,53,68,77,108,42,16,553
50201102214,62,67,42,40,79,167,183,46,9,686
50201102215,64,31,46,38,57,51,28,25,11,356
50201102216,33,14,21,26,35,57,90,34,15,317
50201102217,40,20,25,27,37,60,69,31,10,315
50201102218,70,37,58,41,49,82,97,62,5,509
50201102219,99,78,46,57,83,119,88,47,10,626
50201102220,75,35,41,50,43,56,42,13,7,358
50201102301,121,74,70,55,54,81,58,43,11,564
50201102302,33,15,28,17,16,17,27,10,4,169
50201102303,38,51,15,39,38,55,40,16,5,300
50201102304,48,28,32,27,38,34,85,184,72,550
50201102306,82,43,50,62,46,84,77,59,20,527
50201102307,45,29,29,25,52,50,38,46,6,331
50201102308,146,58,76,70,64,61,47,29,3,555
50201102309,85,54,39,47,82,119,59,33,9,526
50201102310,68,63,38,42,62,78,48,8,4,408
50201102311,90,70,69,56,60,73,69,32,13,530
50201102312,43,34,29,23,39,32,43,29,7,272
50201102314,62,47,36,39,50,59,46,27,10,389
50201102315,61,50,40,32,46,34,40,26,13,337
50201102316,41,28,31,19,41,32,56,121,59,420
50201102317,101,58,57,59,55,32,51,20,0,429
50201102318,104,68,55,61,57,80,54,37,16,537
50201102319,109,75,69,40,66,71,55,35,7,532
50201102320,92,55,64,62,65,66,55,35,10,500
50201102321,3,0,0,0,0,0,0,0,0,5
50201102322,0,0,0,5,0,7,84,239,204,542
50201102323,58,27,48,32,32,44,33,27,10,302
50201102324,54,26,28,26,32,38,37,17,0,263
50201102325,124,73,58,72,75,58,39,13,4,510
50201102326,84,34,44,57,36,44,47,17,5,371
50201102401,34,51,22,32,70,121,133,75,6,537
50201102402,35,36,14,20,45,59,102,72,7,387
50201102403,70,42,37,36,53,62,47,23,9,370
50201102404,46,33,48,39,42,54,44,22,7,340
50201102405,50,35,23,37,33,75,63,25,8,352
