SA1_CODE_2021,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
50101100111,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,3,0,0,13,3,0,0,0,6,4,7,0,0,13,9,4,0,0,14,8,4,0,0,17,16,15,4,0,31,0,13,0,0,15,9,7,0,0,13,0,3,0,0,8,9,7,0,0,15,8,9,0,0,17,0,0,0,0,0,74,72,13,0,160
50101100112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,6,9,0,0,0,7,7,0,0,0,10,6,3,5,0,9,3,5,3,0,11,3,3,0,0,10,10,8,0,0,18,6,0,0,0,7,3,4,0,0,3,3,7,0,0,4,0,0,0,0,0,6,9,0,0,16,4,0,0,0,4,55,40,15,0,113
50101100113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,7,0,0,0,14,5,0,0,0,6,5,0,5,0,7,6,5,0,0,14,0,0,0,0,3,3,0,0,0,4,7,0,0,0,9,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,0,12,4,0,0,0,4,47,20,13,0,76
50101100114,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,11,0,5,0,13,4,0,5,0,10,6,4,11,0,13,7,0,0,0,11,8,8,0,0,17,0,8,0,0,15,11,8,3,0,20,4,13,0,0,20,0,3,0,0,8,0,5,0,0,8,3,0,0,0,6,10,14,0,0,25,0,0,0,0,0,71,73,22,0,170
50101100115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,7,0,0,0,5,0,0,3,0,7,0,0,0,0,3,6,3,0,0,5,0,3,0,0,9,3,3,0,0,6,3,6,0,0,11,6,0,0,0,8,0,3,0,0,3,0,0,0,0,0,5,3,0,0,7,4,10,0,0,13,5,4,0,0,6,51,37,5,0,98
50101100116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,0,0,0,10,7,0,0,0,9,6,0,3,0,9,0,0,0,0,0,9,0,0,0,6,4,0,0,0,6,0,0,0,0,3,0,0,0,0,0,5,6,0,0,8,0,0,0,0,4,0,0,0,0,0,33,8,8,4,62
50101100302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,5,0,5,4,0,0,0,3,0,0,0,0,4,8,0,0,0,10,0,0,4,0,4,3,0,0,0,3,0,6,4,0,9,0,8,0,0,9,0,8,0,0,8,0,4,0,0,4,0,8,0,0,11,0,14,0,0,19,0,0,0,0,0,25,54,14,0,97
50101100303,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,13,0,0,0,13,3,0,0,0,5,9,0,0,0,11,3,0,0,0,0,3,0,0,0,8,0,0,0,0,4,3,6,0,0,7,4,4,0,0,9,6,6,0,0,12,0,0,0,0,0,6,7,0,0,11,4,7,0,0,8,0,0,0,0,0,61,26,7,0,88
50101100304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,5,4,0,0,8,0,4,0,3,6,0,0,0,0,0,4,0,0,0,9,0,4,0,0,7,0,0,0,0,3,4,3,0,0,7,0,0,0,0,4,0,6,0,0,12,3,0,0,0,6,0,0,0,0,0,33,31,9,4,68
50101100305,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,3,4,0,0,0,5,0,4,0,0,4,0,0,0,0,4,5,3,0,0,12,4,5,0,0,10,0,4,0,0,3,0,4,0,0,8,0,4,0,0,10,0,8,0,0,6,0,0,0,0,0,38,35,11,0,80
50101100306,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,4,0,0,0,4,0,0,0,0,3,4,0,3,0,10,9,3,0,0,14,4,9,0,0,15,3,4,0,0,8,0,3,0,0,8,12,6,3,0,13,0,8,0,0,9,11,3,0,0,14,0,3,0,0,3,9,11,0,0,22,6,4,0,0,19,0,0,0,0,5,70,64,12,0,147
50101100307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,4,0,0,0,0,0,5,3,0,0,8,4,0,0,0,4,3,0,0,0,5,11,7,0,0,12,3,6,0,0,5,8,4,0,0,6,0,0,0,0,0,9,10,0,0,17,4,10,0,0,14,0,0,0,0,0,50,39,4,0,88
50101100308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,4,10,4,0,0,14,8,5,4,0,15,6,5,0,0,8,8,3,0,0,12,12,4,0,0,14,6,0,0,0,10,5,8,0,0,9,4,4,0,0,3,6,5,0,0,14,10,11,0,0,19,0,0,0,0,0,73,48,8,0,127
50101100310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,9,4,0,0,0,3,3,5,0,0,10,7,0,0,0,3,4,3,0,0,6,5,0,0,0,4,9,7,0,0,14,6,10,0,0,11,5,0,0,0,5,3,0,0,0,3,9,17,0,0,24,3,14,0,0,15,0,0,0,0,0,64,52,7,0,122
50101100311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,5,0,0,0,0,4,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,5,0,0,0,4,4,8,0,0,11,8,11,0,0,16,0,0,0,0,4,0,3,0,0,3,5,10,0,0,13,3,15,0,0,14,0,0,0,0,0,35,46,4,0,89
50101100312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,0,0,0,8,0,0,0,8,8,0,6,0,10,0,4,0,0,3,0,4,0,0,3,3,4,5,0,12,8,4,0,0,7,6,4,0,0,10,0,5,0,0,9,0,3,0,0,3,4,6,0,0,12,6,4,0,0,9,3,0,0,0,3,56,29,16,0,99
50101100313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,3,0,10,4,0,0,0,5,5,4,0,0,9,0,0,0,0,0,3,0,0,0,5,0,5,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,3,5,0,0,3,0,0,0,0,0,31,23,12,0,63
50101100314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,4,0,0,0,6,4,0,0,0,4,0,3,0,0,4,0,0,0,0,3,4,3,0,0,5,0,0,0,0,0,6,6,0,0,9,0,5,0,0,9,0,4,0,0,4,0,0,0,0,0,5,3,0,0,7,4,9,0,0,8,0,0,0,0,0,31,34,3,0,70
50101100315,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,8,4,4,0,10,5,0,0,0,6,3,0,0,0,6,9,3,0,0,7,8,10,0,0,15,4,5,0,0,11,6,8,0,0,13,0,3,0,0,6,13,9,0,0,26,0,8,0,0,8,0,0,0,0,0,59,51,8,0,115
50101100316,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,3,0,0,0,3,5,4,0,0,7,3,0,0,0,4,4,0,0,0,4,3,0,0,0,4,9,3,0,0,12,7,6,0,0,17,0,3,0,0,4,5,3,0,0,7,7,10,0,0,16,3,4,0,0,9,0,0,0,0,0,55,37,4,0,100
50101100317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,3,0,0,6,3,0,0,0,6,8,3,0,0,7,3,3,0,0,12,6,3,0,0,6,3,6,0,0,14,8,8,0,0,20,5,3,0,0,3,5,6,0,0,10,17,13,0,0,28,4,13,3,0,15,0,0,0,0,0,65,68,6,0,136
50101100319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,3,0,0,0,6,4,0,0,0,4,6,0,0,0,10,6,0,0,0,6,3,0,0,0,5,0,0,0,0,3,3,0,0,0,3,3,0,0,0,5,8,0,0,0,6,0,0,0,0,4,6,14,0,0,18,5,7,0,0,12,0,0,0,0,0,55,24,4,0,87
50101100320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,3,4,0,4,0,9,11,0,0,0,7,11,0,3,0,15,14,0,0,0,15,4,0,0,0,8,8,6,0,0,15,7,10,0,0,17,6,14,0,0,22,4,12,0,0,14,0,4,0,0,10,5,15,0,0,17,6,19,0,0,28,0,0,4,0,4,82,81,22,0,184
50101100321,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,3,0,3,4,0,4,0,5,0,0,3,0,6,4,0,0,0,3,0,4,0,0,7,3,16,0,0,18,5,9,0,0,12,0,9,0,0,11,0,4,0,0,7,5,23,0,0,28,8,16,0,0,23,0,0,0,0,0,39,85,12,0,132
50101100322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,4,0,0,19,4,5,0,0,7,0,0,0,0,0,31,16,0,0,44
50101100323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,3,3,0,0,3,8,5,0,0,11,4,0,0,0,3,0,8,0,0,12,0,9,0,0,6,5,7,0,0,5,0,10,0,0,11,0,0,0,0,0,25,36,7,0,68
50101100324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,10,10,0,3,0,8,11,3,0,0,12,3,0,0,0,3,6,4,0,0,8,8,5,0,0,12,6,12,0,0,9,5,3,0,0,9,6,6,0,0,3,8,15,0,0,17,0,18,0,0,16,0,0,0,0,0,60,59,3,0,126
50101100325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,8,4,0,3,0,12,11,0,7,0,22,6,4,0,0,11,3,6,0,0,11,7,4,0,0,10,11,10,0,0,21,4,11,0,0,25,3,11,0,0,15,0,3,0,0,5,3,14,3,0,16,0,16,0,0,20,0,0,0,0,0,58,93,33,0,185
50101100326,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,8,0,0,5,0,8,10,0,0,0,9,11,0,0,0,12,0,0,0,0,0,3,3,3,0,10,6,8,0,0,16,8,13,0,0,20,3,8,0,0,15,0,0,0,0,0,5,6,0,0,10,3,6,6,0,17,0,0,0,0,0,58,53,20,5,136
50101100328,6,0,0,0,6,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,3,0,0,0,5,11,0,3,0,8,9,0,5,0,10,12,0,5,0,11,5,3,7,0,21,10,8,4,0,26,10,10,0,0,20,19,27,0,0,46,5,17,0,0,20,5,12,0,0,11,0,3,0,0,3,8,13,0,0,18,10,27,7,0,41,0,0,0,0,0,108,107,35,3,258
50101100329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,13,0,0,0,16,3,0,4,0,8,7,0,7,0,16,3,0,3,0,9,3,4,0,0,8,7,12,0,0,16,5,9,0,0,17,3,15,0,0,16,0,4,0,0,6,4,0,0,0,4,0,3,0,0,3,5,14,4,0,23,0,0,0,0,7,72,60,24,0,152
50101100330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,5,0,0,0,5,3,0,0,0,3,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,3,0,0,3,0,0,0,0,0,21,15,0,0,33
50101100331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,11,0,4,0,14,6,0,4,0,9,0,4,0,0,8,3,0,7,0,7,0,3,4,0,7,3,6,0,0,10,8,19,4,0,33,4,15,0,0,15,5,7,4,0,15,5,6,0,0,17,7,11,0,0,18,11,7,0,0,18,0,0,0,0,0,73,84,24,0,180
50101100332,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,0,0,0,5,4,0,0,0,4,4,4,3,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,4,3,0,0,7,0,3,0,0,4,0,0,0,0,0,4,0,0,0,3,6,0,3,0,4,0,0,0,0,0,27,17,9,0,53
50101100401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,8,0,0,0,9,7,0,0,0,6,0,0,0,0,12,5,3,0,0,7,4,3,0,0,12,7,8,0,0,16,11,7,6,0,18,6,5,0,0,12,4,5,0,0,12,3,6,0,0,7,3,12,0,0,17,7,12,0,0,14,0,0,0,0,0,60,64,17,0,142
50101100405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,3,8,0,0,5,4,0,4,0,7,7,9,0,0,19,3,3,6,0,14,7,9,0,0,19,0,4,0,0,10,4,7,0,0,14,9,14,3,0,24,0,0,0,0,0,45,69,17,0,128
50101100406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,9,5,0,3,0,10,0,0,0,0,3,0,9,6,0,16,4,5,0,0,4,5,0,0,0,6,9,9,4,0,25,10,10,0,0,17,0,5,0,0,6,0,3,0,0,3,3,6,0,0,10,0,4,4,0,7,0,0,0,0,0,44,48,32,0,118
50101100407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,5,3,0,0,5,7,0,0,0,10,0,4,0,0,4,0,0,0,0,0,3,3,0,0,7,0,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,7,0,0,0,0,0,30,22,7,0,57
50101100408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3,3,0,6,0,8,0,0,0,0,3,7,4,3,0,11,6,5,0,0,10,3,0,5,0,10,3,0,0,0,3,6,0,0,0,10,7,0,0,0,6,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,3,0,5,0,0,0,0,0,51,16,21,0,84
50101100410,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,6,0,8,0,0,0,0,0,4,0,10,0,20,0,0,8,0,19,4,9,4,0,21,0,12,4,0,16,6,17,0,0,26,15,25,0,0,44,14,22,3,0,38,3,5,0,0,15,0,11,0,0,11,0,3,3,0,7,7,24,10,0,33,0,0,0,0,0,87,131,46,0,265
50101100411,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,3,0,6,7,0,8,0,0,0,0,0,5,0,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,15,18,12,0,44
