SA1_CODE_2021,M_Mng_0,M_Mng_1_19,M_Mng_20_29,M_Mng_30_34,M_Mng_35_39,M_Mng_40_44,M_Mng_45_49,M_Mng_50_over,M_Mng_hours_NS,M_Mng_Tot,M_Pro_0,M_Pro_1_19,M_Pro_20_29,M_Pro_30_34,M_Pro_35_39,M_Pro_40_44,M_Pro_45_49,M_Pro_50_over,M_Pro_hours_NS,M_Pro_Tot,M_TTW_0,M_TTW_1_19,M_TTW_20_29,M_TTW_30_34,M_TTW_35_39,M_TTW_40_44,M_TTW_45_49,M_TTW_50_over,M_TTW_hours_NS,M_TTW_Tot,M_CPS_0,M_CPS_1_19,M_CPS_20_29,M_CPS_30_34,M_CPS_35_39,M_CPS_40_44,M_CPS_45_49,M_CPS_50_over,M_CPS_hours_NS,M_CPS_Tot,M_CA_0,M_CA_1_19,M_CA_20_29,M_CA_30_34,M_CA_35_39,M_CA_40_44,M_CA_45_49,M_CA_50_over,M_CA_hours_NS,M_CA_Tot,M_Sal_0,M_Sal_1_19,M_Sal_20_29,M_Sal_30_34,M_Sal_35_39,M_Sal_40_44,M_Sal_45_49,M_Sal_50_over,M_Sal_hours_NS,M_Sal_Tot,M_MOD_0,M_MOD_1_19,M_MOD_20_29,M_MOD_30_34,M_MOD_35_39,M_MOD_40_44,M_MOD_45_49,M_MOD_50_over,M_MOD_hours_NS,M_MOD_Tot,M_Lab_0,M_Lab_1_19,M_Lab_20_29,M_Lab_30_34,M_Lab_35_39,M_Lab_40_44,M_Lab_45_49,M_Lab_50_over,M_Lab_hours_NS,M_Lab_Tot,M_ID_NS_0,M_ID_NS_1_19,M_ID_NS_20_29,M_ID_NS_30_34,M_ID_NS_35_39,M_ID_NS_40_44,M_ID_NS_45_49,M_ID_NS_50_over,M_ID_NS_hours_NS,M_ID_NS_Tot,M_Tot_0,M_Tot_1_19,M_Tot_20_29,M_Tot_30_34,M_Tot_35_39,M_Tot_40_44,M_Tot_45_49,M_Tot_50_over,M_Tot_hours_NS,M_Tot_Tot,F_Mng_0,F_Mng_1_19,F_Mng_20_29,F_Mng_30_34,F_Mng_35_39,F_Mng_40_44,F_Mng_45_49,F_Mng_50_over,F_Mng_hours_NS,F_Mng_Tot,F_Pro_0,F_Pro_1_19,F_Pro_20_29,F_Pro_30_34,F_Pro_35_39,F_Pro_40_44,F_Pro_45_49,F_Pro_50_over,F_Pro_hours_NS,F_Pro_Tot,F_TTW_0,F_TTW_1_19,F_TTW_20_29,F_TTW_30_34,F_TTW_35_39,F_TTW_40_44,F_TTW_45_49,F_TTW_50_over,F_TTW_hours_NS,F_TTW_Tot,F_CPS_0,F_CPS_1_19,F_CPS_20_29,F_CPS_30_34,F_CPS_35_39,F_CPS_40_44,F_CPS_45_49,F_CPS_50_over,F_CPS_hours_NS,F_CPS_Tot,F_CA_0,F_CA_1_19,F_CA_20_29,F_CA_30_34,F_CA_35_39,F_CA_40_44,F_CA_45_49,F_CA_50_over,F_CA_hours_NS,F_CA_Tot,F_Sal_0,F_Sal_1_19,F_Sal_20_29,F_Sal_30_34,F_Sal_35_39,F_Sal_40_44,F_Sal_45_49,F_Sal_50_over,F_Sal_hours_NS,F_Sal_Tot,F_MOD_0,F_MOD_1_19,F_MOD_20_29,F_MOD_30_34,F_MOD_35_39,F_MOD_40_44,F_MOD_45_49,F_MOD_50_over,F_MOD_hours_NS,F_MOD_Tot,F_Lab_0,F_Lab_1_19,F_Lab_20_29,F_Lab_30_34,F_Lab_35_39,F_Lab_40_44,F_Lab_45_49,F_Lab_50_over,F_Lab_hours_NS,F_Lab_Tot,F_ID_NS_0,F_ID_NS_1_19,F_ID_NS_20_29,F_ID_NS_30_34,F_ID_NS_35_39,F_ID_NS_40_44,F_ID_NS_45_49,F_ID_NS_50_over,F_ID_NS_hours_NS,F_ID_NS_Tot,F_Tot_0,F_Tot_1_19,F_Tot_20_29,F_Tot_30_34,F_Tot_35_39,F_Tot_40_44,F_Tot_45_49,F_Tot_50_over,F_Tot_hours_NS,F_Tot_Tot
50101100101,0,3,3,5,0,9,0,20,0,39,0,0,0,4,4,3,0,0,0,11,0,0,0,0,0,4,0,9,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,5,5,0,0,0,0,7,0,0,0,11,0,0,4,0,3,4,0,6,0,19,0,0,3,0,0,0,0,0,0,3,7,12,5,8,10,26,3,32,4,107,3,4,0,0,0,3,3,6,0,23,0,6,0,0,0,3,0,0,0,11,0,0,0,6,0,0,0,0,0,6,0,11,3,0,0,0,0,0,0,17,0,4,0,6,0,0,0,0,0,12,0,3,0,0,0,3,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,5,4,28,18,8,6,14,7,10,4,101
50101100102,0,5,0,3,11,12,9,13,4,43,0,4,7,4,9,18,5,15,0,66,10,0,3,10,13,25,9,35,3,108,0,5,3,0,0,6,9,4,0,26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,5,0,8,3,0,0,0,0,3,5,24,0,39,0,5,7,6,10,9,4,7,0,55,0,0,0,0,0,0,0,0,0,3,27,26,31,20,44,79,33,98,10,360,3,8,4,6,12,5,6,5,0,43,13,20,28,11,13,14,10,0,0,102,4,3,0,0,5,0,0,0,0,18,0,30,13,7,6,0,0,0,0,66,3,11,24,9,7,9,0,4,0,59,3,18,13,5,0,4,0,0,0,52,0,0,0,0,4,0,0,3,0,8,0,6,6,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,27,105,88,31,45,36,13,17,0,361
50101100103,0,0,0,3,0,3,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,14,11,10,10,8,0,3,0,52,0,0,3,0,0,0,0,0,0,9,0,4,0,0,0,4,0,0,0,3,0,3,3,0,0,5,0,0,0,7,0,8,0,0,0,3,0,0,0,10,0,0,7,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,5,3,18,20,0,3,8,0,5,5,63
50101100104,0,5,0,3,4,0,0,6,0,14,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,5,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,0,13,0,7,0,5,0,0,0,3,0,26,0,0,0,0,0,0,0,0,0,0,4,19,8,7,12,7,3,24,0,85,0,4,0,3,0,0,0,0,0,11,0,3,5,0,0,0,0,0,0,5,0,4,4,0,0,0,0,0,0,6,0,5,7,3,0,0,0,0,0,19,5,6,0,4,3,3,0,5,0,19,0,3,8,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,7,22,19,9,12,14,0,4,0,89
50101100105,3,0,0,0,0,0,0,3,0,12,0,0,4,0,0,3,0,0,0,8,0,6,0,3,0,0,0,4,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,5,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,9,10,3,3,3,7,4,14,0,61,0,4,0,0,0,0,0,3,0,13,0,4,3,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,3,0,3,0,0,0,0,12,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,17,11,10,5,3,0,8,0,54
50101100106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100107,4,0,0,0,0,5,3,23,0,31,0,0,0,0,0,5,0,0,0,13,0,0,0,0,4,0,0,6,0,17,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,8,0,6,4,0,0,4,0,6,0,26,0,0,0,0,0,0,0,0,0,5,3,12,10,0,10,18,8,43,3,106,5,3,3,0,3,4,0,4,0,23,0,3,0,0,0,3,0,0,0,11,0,0,3,0,0,0,0,0,0,7,0,5,3,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,3,0,18,0,0,0,0,0,0,0,0,5,0,3,17,11,11,5,13,3,13,3,85
50101100108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100109,0,4,4,0,6,8,5,9,0,45,0,0,0,0,0,3,0,3,0,11,0,0,3,8,10,4,0,7,0,37,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,4,0,0,4,0,8,0,21,3,6,5,3,3,4,0,3,4,35,0,0,0,0,0,0,0,0,0,0,9,14,13,19,21,21,8,41,5,155,3,0,0,4,4,5,0,5,0,22,3,11,5,4,4,3,3,0,0,29,0,0,3,5,0,0,0,0,0,13,3,14,7,3,0,3,0,0,0,23,0,7,3,3,7,0,0,0,0,27,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,6,5,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,14,34,36,15,11,15,3,8,6,140
50101100110,0,3,0,0,8,4,0,11,0,21,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,3,0,5,0,17,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,3,13,6,4,8,8,3,20,0,72,0,7,0,0,3,0,0,0,0,15,0,3,3,0,0,4,3,0,0,10,0,3,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,0,0,9,0,4,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,22,10,7,8,7,3,3,0,61
50101100111,0,0,0,0,0,6,0,18,4,28,0,0,0,4,0,8,5,9,0,21,6,4,0,4,9,11,5,16,0,45,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,0,0,0,0,16,7,0,0,0,6,0,3,8,0,21,0,6,4,0,5,4,0,0,0,23,0,0,0,0,0,0,0,0,0,3,11,18,15,9,18,25,7,55,4,164,0,4,0,0,0,3,0,0,0,12,4,4,3,4,3,4,0,0,0,26,3,0,0,0,4,0,0,0,0,11,0,7,10,6,0,3,0,0,0,29,0,3,10,4,5,0,0,0,0,23,0,4,9,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,12,29,35,12,13,20,0,6,4,127
50101100112,0,0,3,3,3,7,3,21,0,41,0,0,0,0,3,0,5,0,0,7,0,0,0,0,0,5,8,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,3,17,12,7,11,16,8,27,0,105,0,0,0,0,4,4,3,6,0,24,0,3,0,9,5,3,0,6,0,26,0,0,4,0,0,3,0,0,0,7,0,5,0,0,4,0,0,0,0,13,0,7,3,0,5,0,4,0,0,12,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,5,22,19,16,17,13,7,15,0,103
50101100113,0,0,0,0,0,4,0,5,0,11,0,0,0,0,0,0,0,0,0,0,5,4,0,0,6,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,6,0,3,0,4,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,10,0,3,8,12,3,9,0,49,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,7,0,4,0,0,0,0,13,0,5,3,4,4,0,0,0,0,14,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,15,12,6,0,3,0,7,0,56
50101100114,0,0,0,0,3,11,3,7,0,17,0,0,0,0,0,3,0,4,0,12,6,0,3,4,8,16,3,14,0,50,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,8,0,0,0,0,4,0,0,0,0,8,6,0,0,0,4,0,0,11,0,22,6,3,4,3,6,6,0,3,0,26,0,0,0,0,0,0,0,0,0,3,12,9,14,5,29,35,10,37,0,154,0,0,3,0,0,0,0,4,0,11,3,4,7,5,3,0,0,0,0,30,0,3,0,0,5,0,0,0,0,7,3,8,5,4,0,0,0,0,0,18,0,7,18,6,7,3,0,0,0,43,0,10,3,0,5,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,8,0,6,7,0,0,0,0,23,0,3,0,0,0,0,0,0,0,3,6,46,42,21,22,10,3,6,0,162
50101100115,0,0,6,0,0,9,4,18,0,40,0,0,0,0,0,0,0,5,0,11,6,0,3,0,4,4,7,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,0,0,3,0,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,8,0,9,5,14,17,13,30,0,99,0,3,3,5,0,8,0,8,0,29,0,3,0,0,3,3,0,0,0,7,0,3,0,0,0,0,0,0,0,7,0,4,3,0,0,4,0,0,0,17,0,5,0,3,6,0,0,0,0,21,0,4,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,4,8,27,12,9,12,13,3,15,0,105
50101100116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101100301,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,3,0,0,6,0,5,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,3,6,6,6,13,5,7,0,49,0,0,0,0,0,0,0,4,0,3,0,4,3,0,0,4,0,0,0,14,0,0,0,0,5,0,0,0,0,10,0,4,0,3,0,0,0,0,0,11,0,5,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,14,6,4,6,6,0,3,0,47
50101100302,0,0,0,0,0,3,0,3,0,15,0,0,0,0,0,3,0,0,0,7,4,0,4,5,4,8,0,8,0,32,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,7,0,0,0,0,0,5,0,3,0,3,0,5,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,8,10,9,5,4,21,3,26,0,81,0,0,0,0,0,4,0,0,0,9,0,7,5,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,5,9,0,0,0,0,0,0,15,0,10,6,3,0,0,0,0,0,15,0,0,6,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,29,22,10,8,13,3,0,0,91
50101100303,0,0,3,0,0,3,0,6,0,19,0,0,0,0,0,3,0,3,0,15,0,0,3,0,0,5,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,4,7,0,3,0,18,0,0,0,0,0,0,0,0,0,0,6,6,18,8,10,16,3,14,0,83,0,0,0,0,0,5,0,3,0,15,0,5,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,12,6,0,0,0,0,0,0,14,0,6,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,17,23,11,3,11,6,3,0,78
50101100304,5,0,4,0,3,0,0,11,0,27,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,3,0,13,0,0,0,0,0,5,0,4,0,9,0,0,0,0,0,0,0,0,0,3,3,4,8,5,8,12,5,22,3,76,0,0,0,0,0,3,0,0,0,10,0,4,3,0,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,12,0,4,4,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,20,18,3,11,3,3,0,0,63
50101100305,0,0,0,0,0,7,0,18,0,33,0,0,0,0,0,8,0,3,0,14,0,0,0,0,0,6,0,8,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,10,0,6,0,0,6,0,0,8,0,15,0,0,0,0,0,0,0,0,0,0,4,6,4,7,7,24,0,33,4,86,3,0,3,4,0,0,0,0,0,16,3,4,0,0,4,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,14,0,3,0,0,6,0,0,0,0,10,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,3,17,16,5,14,12,8,7,0,76
50101100306,0,0,4,6,5,0,5,22,0,42,0,0,0,0,0,0,4,3,0,9,5,5,5,0,4,3,0,13,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,8,0,0,0,3,0,0,4,7,5,19,0,3,0,0,0,3,0,6,0,20,0,0,0,0,0,0,0,0,0,0,10,14,18,6,14,16,12,48,7,152,3,5,6,3,3,4,0,3,5,23,0,4,0,0,6,0,4,4,0,25,0,0,3,0,0,0,0,0,0,3,0,7,6,8,0,0,0,0,0,17,4,3,4,0,0,0,0,3,0,21,0,0,9,0,4,4,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,8,3,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,8,24,30,16,21,7,9,10,7,132
50101100307,0,0,0,0,0,9,0,4,0,17,0,4,3,0,4,0,8,3,0,20,4,0,0,3,6,6,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,6,0,0,3,0,14,0,0,0,0,0,0,0,0,0,4,8,8,8,3,16,21,4,16,0,89,0,0,3,4,0,4,0,0,0,13,3,4,8,4,3,4,0,5,0,24,0,4,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0,0,7,0,5,0,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,16,21,10,10,7,5,0,0,80
50101100308,3,0,0,0,0,8,0,7,0,19,0,4,0,0,4,7,0,0,0,14,7,3,3,3,8,10,0,5,0,32,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,3,0,4,0,14,0,0,0,0,0,0,0,0,0,5,9,20,6,4,10,33,4,21,0,109,5,3,0,3,0,3,0,0,0,13,3,0,4,0,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,6,0,4,3,0,0,0,0,0,0,15,0,3,5,3,0,0,0,0,0,17,0,4,3,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,3,0,5,0,0,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,20,27,22,9,11,11,0,3,0,99
50101100310,0,0,3,0,5,6,3,9,0,24,0,0,0,0,0,0,0,0,0,15,6,0,0,3,5,8,8,6,0,27,0,4,0,0,0,4,0,0,0,10,0,4,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0,0,13,0,0,0,0,0,0,0,4,0,4,0,3,3,0,0,3,5,0,0,11,0,0,0,0,0,0,0,0,0,0,12,15,15,4,17,18,13,16,0,112,3,3,3,0,0,0,0,0,0,8,0,5,4,5,3,4,0,0,0,18,0,0,0,0,0,0,0,0,0,7,0,3,3,0,0,0,0,0,0,5,4,4,8,0,3,0,0,0,0,25,0,5,0,0,5,4,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,3,4,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,29,27,4,12,8,3,10,0,97
50101100311,0,0,0,0,0,0,3,10,0,20,0,0,0,0,6,4,0,3,0,13,4,0,0,3,7,8,0,9,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,6,8,0,0,0,0,0,0,0,0,0,0,7,8,0,7,13,14,5,26,6,78,0,0,4,3,0,0,0,0,0,14,0,4,0,6,5,3,0,5,0,26,0,0,0,0,0,4,0,0,0,8,0,6,0,4,4,0,0,0,0,13,0,6,4,0,4,4,0,0,0,20,0,3,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,6,24,19,13,12,15,4,0,0,94
50101100312,0,0,0,0,0,0,0,3,0,11,3,0,0,4,4,7,0,0,0,12,3,4,0,4,8,4,0,9,0,31,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,5,0,8,5,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13,19,9,12,11,9,0,19,8,90,0,0,0,0,3,0,0,0,0,9,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,6,3,0,5,0,0,0,0,16,0,5,5,0,0,4,0,0,0,11,0,0,5,3,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,17,17,9,14,6,0,6,0,72
50101100313,0,0,0,0,4,0,0,4,0,10,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,3,0,3,0,17,0,0,0,0,4,0,3,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,3,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,7,4,9,12,13,12,3,16,4,71,0,0,0,0,0,0,4,0,0,6,0,5,3,0,7,0,4,3,0,16,0,0,0,3,0,0,0,0,0,7,6,3,0,3,3,0,0,0,0,19,0,6,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,5,19,9,13,13,0,8,6,6,69
50101100314,0,3,0,0,5,0,3,16,0,27,0,0,0,0,0,4,0,0,0,11,0,4,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,6,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,4,11,4,6,7,9,8,20,0,80,0,0,0,0,0,0,0,7,0,10,3,5,9,3,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,11,0,0,3,0,0,0,0,4,0,12,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,15,15,12,6,11,0,10,0,67
