SA2_CODE_2021,Emp_Worked_FT_A_15_24_y_M,Emp_Worked_FT_A_25_34_y_M,Emp_Worked_FT_A_35_44_y_M,Emp_Worked_FT_A_45_54_y_M,Emp_Worked_FT_A_55_64_y_M,Emp_Worked_FT_A_65_and_over_M,Emp_Worked_FT_Tot_M,Emp_Worked_PT_A_15_24_y_M,Emp_Worked_PT_A_25_34_y_M,Emp_Worked_PT_A_35_44_y_M,Emp_Worked_PT_A_45_54_y_M,Emp_Worked_PT_A_55_64_y_M,Emp_Worked_PT_A_65_and_over_M,Emp_Worked_PT_Tot_M,EAfW_A_15_24_y_M,EAfW_A_25_34_y_M,EAfW_A_35_44_y_M,EAfW_A_45_54_y_M,EAfW_A_55_64_y_M,EAfW_A_65_over_M,EAfW_Tot_M,Emp_Tot_Age_15_24_y_M,Emp_Tot_Age_25_34_y_M,Emp_Tot_Age_35_44_y_M,Emp_Tot_Age_45_54_y_M,Emp_Tot_Age_55_64_y_M,Emp_Tot_A_65_over_M,Emp_Tot_Tot_M,Unemp_A_15_24_y_M,Unemp_A_25_34_y_M,Unemp_A_35_44_y_M,Unemp_A_45_54_y_M,Unemp_A_55_64_y_M,Unemp_A_65_over_M,Unemp_Tot_M,Tot_LF_Ag_15_24_y_M,Tot_LF_Ag_25_34_y_M,Tot_LF_Ag_35_44_y_M,Tot_LF_Ag_45_54_y_M,Tot_LF_Ag_55_64_y_M,Tot_LF_Ag_65_and_over_M,Tot_LF_Tot_M,Not_in_LF_Age_15_24_y_M,Not_in_LF_Age_25_34_y_M,Not_in_LF_Age_35_44_y_M,Not_in_LF_Age_45_54_y_M,Not_in_LF_Age_55_64_y_M,Not_in_LF_A_65and_over_M,Not_In_LF_Tot_M,LF_stat_NS_A_15_24_y_M,LF_stat_NS_A_25_34_y_M,LF_stat_NS_A_35_44_y_M,LF_stat_NS_A_45_54_y_M,LF_stat_NS_A_55_64_y_M,LF_stat_NS_A_65and_over_M,LF_status_NS_Tot_M,Tot_Age_15_24_y_M,Tot_Age_25_34_y_M,Tot_Age_35_44_y_M,Tot_Age_45_54_y_M,Tot_Age_55_64_y_M,Tot_A_65_and_over_M,Tot_Tot_M,Emp_Worked_FT_A_15_24_y_F,Emp_Worked_FT_A_25_34_y_F,Emp_Worked_FT_A_35_44_y_F,Emp_Worked_FT_A_45_54_y_F,Emp_Worked_FT_A_55_64_y_F,Emp_Worked_FT_A_65_and_over_F,Emp_Worked_FT_Tot_F,Emp_Worked_PT_A_15_24_y_F,Emp_Worked_PT_A_25_34_y_F,Emp_Worked_PT_A_35_44_y_F,Emp_Worked_PT_A_45_54_y_F,Emp_Worked_PT_A_55_64_y_F,Emp_Worked_PT_A_65_and_over_F,Emp_Worked_PT_Tot_F,EAfW_A_15_24_y_F,EAfW_A_25_34_y_F,EAfW_A_35_44_y_F,EAfW_A_45_54_y_F,EAfW_A_55_64_y_F,EAfW_A_65_over_F,EAfW_Tot_F,Emp_Tot_Age_15_24_y_F,Emp_Tot_Age_25_34_y_F,Emp_Tot_Age_35_44_y_F,Emp_Tot_Age_45_54_y_F,Emp_Tot_Age_55_64_y_F,Emp_Tot_A_65_over_F,Emp_Tot_Tot_F,Unemp_A_15_24_y_F,Unemp_A_25_34_y_F,Unemp_A_35_44_y_F,Unemp_A_45_54_y_F,Unemp_A_55_64_y_F,Unemp_A_65_over_F,Unemp_Tot_F,Tot_LF_Ag_15_24_y_F,Tot_LF_Ag_25_34_y_F,Tot_LF_Ag_35_44_y_F,Tot_LF_Ag_45_54_y_F,Tot_LF_Ag_55_64_y_F,Tot_LF_Ag_65_and_over_F,Tot_LF_Tot_F,Not_in_LF_Age_15_24_y_F,Not_in_LF_Age_25_34_y_F,Not_in_LF_Age_35_44_y_F,Not_in_LF_Age_45_54_y_F,Not_in_LF_Age_55_64_y_F,Not_in_LF_A_65and_over_F,Not_In_LF_Tot_F,LF_stat_NS_A_15_24_y_F,LF_stat_NS_A_25_34_y_F,LF_stat_NS_A_35_44_y_F,LF_stat_NS_A_45_54_y_F,LF_stat_NS_A_55_64_y_F,LF_stat_NS_A_65and_over_F,LF_status_NS_Tot_F,Tot_Age_15_24_y_F,Tot_Age_25_34_y_F,Tot_Age_35_44_y_F,Tot_Age_45_54_y_F,Tot_Age_55_64_y_F,Tot_A_65_and_over_F,Tot_Tot_F,Emp_Worked_FT_A_15_24_y_P,Emp_Worked_FT_A_25_34_y_P,Emp_Worked_FT_A_35_44_y_P,Emp_Worked_FT_A_45_54_y_P,Emp_Worked_FT_A_55_64_y_P,Emp_Worked_FT_A_65_and_over_P,Emp_Worked_FT_Tot_P,Emp_Worked_PT_A_15_24_y_P,Emp_Worked_PT_A_25_34_y_P,Emp_Worked_PT_A_35_44_y_P,Emp_Worked_PT_A_45_54_y_P,Emp_Worked_PT_A_55_64_y_P,Emp_Worked_PT_A_65_and_over_P,Emp_Worked_PT_Tot_P,EAfW_A_15_24_y_P,EAfW_A_25_34_y_P,EAfW_A_35_44_y_P,EAfW_A_45_54_y_P,EAfW_A_55_64_y_P,EAfW_A_65_over_P,EAfW_Tot_P,Emp_Tot_Age_15_24_y_P,Emp_Tot_Age_25_34_y_P,Emp_Tot_Age_35_44_y_P,Emp_Tot_Age_45_54_y_P,Emp_Tot_Age_55_64_y_P,Emp_Tot_A_65_over_P,Emp_Tot_Tot_P,Unemp_A_15_24_y_P,Unemp_A_25_34_y_P,Unemp_A_35_44_y_P,Unemp_A_45_54_y_P,Unemp_A_55_64_y_P,Unemp_A_65_over_P,Unemp_Tot_P,Tot_LF_Ag_15_24_y_P,Tot_LF_Ag_25_34_y_P,Tot_LF_Ag_35_44_y_P,Tot_LF_Ag_45_54_y_P,Tot_LF_Ag_55_64_y_P,Tot_LF_Ag_65_and_over_P,Tot_LF_Tot_P,Not_in_LF_Age_15_24_y_P,Not_in_LF_Age_25_34_y_P,Not_in_LF_Age_35_44_y_P,Not_in_LF_Age_45_54_y_P,Not_in_LF_Age_55_64_y_P,Not_in_LF_A_65and_over_P,Not_In_LF_Tot_P,LF_stat_NS_A_15_24_y_P,LF_stat_NS_A_25_34_y_P,LF_stat_NS_A_35_44_y_P,LF_stat_NS_A_45_54_y_P,LF_stat_NS_A_55_64_y_P,LF_stat_NS_A_65and_over_P,LF_status_NS_Tot_P,Tot_Age_15_24_y_P,Tot_Age_25_34_y_P,Tot_Age_35_44_y_P,Tot_Age_45_54_y_P,Tot_Age_55_64_y_P,Tot_A_65_and_over_P,Tot_Tot_P
501021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021012,5,9,14,6,12,0,48,3,5,0,0,0,0,11,0,0,0,3,4,0,9,15,13,18,8,12,0,65,0,3,0,0,0,0,4,15,16,15,9,12,0,72,17,3,4,0,5,0,32,0,0,0,0,0,0,0,32,16,19,9,18,0,105,3,0,11,7,3,0,25,9,11,12,7,5,0,43,3,3,0,0,0,0,9,19,17,22,17,6,0,79,5,3,0,5,0,0,14,16,18,23,19,7,0,92,17,9,3,4,5,9,54,0,0,0,0,0,0,0,35,33,26,27,13,15,150,13,14,21,17,10,0,70,15,14,14,7,4,0,58,3,4,0,4,6,0,14,26,30,35,25,23,0,142,5,5,0,3,0,0,18,33,37,37,31,23,0,164,34,15,9,4,11,15,87,0,0,0,0,0,0,0,66,55,44,39,35,13,251
501021014,10,7,9,4,6,0,30,0,0,0,0,3,0,7,0,0,0,0,0,0,0,10,9,10,7,4,0,46,7,4,0,0,0,0,13,13,13,9,10,6,0,53,10,0,3,6,11,7,38,0,0,0,0,0,0,0,27,18,14,11,17,9,99,6,5,3,5,4,0,18,6,3,8,3,0,0,19,0,3,3,0,0,0,11,9,11,16,10,3,0,51,0,3,0,0,0,0,7,11,11,15,12,3,0,52,10,4,4,4,14,3,44,0,0,0,0,0,0,5,25,20,23,16,19,7,100,12,7,11,13,8,0,53,5,4,9,3,4,0,29,0,3,3,0,0,0,9,21,18,21,15,10,4,92,5,6,0,0,0,0,14,28,27,23,17,17,4,107,21,8,7,10,24,13,88,0,0,0,0,0,0,4,45,35,33,32,40,15,199
501021015,11,4,0,3,4,0,20,3,4,0,0,0,0,7,0,0,0,0,0,0,5,11,10,3,8,4,0,34,0,4,3,0,0,0,7,13,11,6,7,4,0,39,6,6,3,3,5,3,27,0,0,0,0,0,0,5,19,17,12,17,7,4,71,11,4,6,11,3,0,35,3,3,3,4,7,0,21,0,0,0,0,0,0,3,15,10,9,10,9,4,57,3,0,0,0,0,0,6,19,10,8,15,9,4,67,22,12,9,6,7,12,58,3,6,0,0,0,0,5,42,29,22,19,15,10,126,19,9,9,12,3,0,52,5,6,7,7,7,0,30,5,6,0,0,0,0,8,31,21,8,16,7,4,88,3,5,7,3,0,0,11,29,19,13,24,7,4,104,23,18,9,6,7,16,90,5,6,0,0,0,0,7,60,44,23,32,19,19,199
501021016,6,8,0,7,5,4,22,5,0,4,4,0,0,6,0,0,0,0,0,0,3,9,8,4,8,5,4,32,0,3,3,0,0,0,5,11,7,4,12,8,4,41,9,0,0,0,0,0,11,0,0,0,0,0,0,0,21,7,6,12,10,4,57,8,3,4,0,0,0,16,0,0,0,0,3,0,12,0,0,0,0,0,0,0,9,3,5,3,3,0,24,0,0,0,0,0,0,4,12,3,5,4,3,0,32,3,0,3,4,4,6,19,0,0,0,0,0,0,0,16,12,10,7,10,6,54,9,5,3,10,3,4,37,3,0,9,3,3,0,18,3,0,0,0,4,0,8,14,9,6,18,9,4,60,3,3,3,0,0,0,16,21,14,8,14,10,4,75,15,0,5,4,3,5,36,0,0,0,0,0,0,6,35,18,18,22,16,4,106
501021251,12,5,16,7,4,0,38,0,6,0,6,0,0,9,0,0,0,0,0,0,4,11,8,11,10,3,0,51,3,4,0,0,0,0,7,12,12,11,10,3,0,57,19,8,0,0,3,3,27,0,0,0,0,0,0,0,31,15,17,11,8,5,86,8,3,6,5,0,0,22,10,8,7,3,0,0,32,0,0,0,0,0,0,3,20,9,12,8,0,0,61,3,0,0,0,0,0,5,24,9,15,11,3,0,68,14,10,6,4,6,4,43,0,4,0,0,0,0,4,42,28,22,15,5,4,114,17,10,19,8,6,0,60,19,15,7,11,0,0,44,0,6,0,0,0,0,7,32,19,29,18,5,0,112,5,4,0,0,0,0,12,40,23,31,22,7,0,123,32,15,3,4,8,6,68,0,4,0,0,0,0,6,72,40,38,25,13,6,198
501021252,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,10,0,0,0,0,0,0,0,3,0,0,4,0,0,7,3,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,5,0,5,21,0,0,0,0,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,7,0,0,13,0,0,0,0,0,0,3,4,4,0,4,0,0,14,0,3,0,0,0,0,6,0,0,0,0,0,0,0,4,5,0,4,0,4,20,0,0,0,6,0,0,11,6,0,0,0,0,0,7,0,0,0,4,0,0,4,9,0,0,13,0,0,22,0,0,0,0,0,0,6,9,4,0,12,0,0,24,3,5,0,4,0,6,16,0,0,0,0,0,0,0,7,7,0,12,0,9,37
501021253,0,12,4,4,5,0,24,6,4,0,4,0,0,17,4,0,0,0,0,0,3,10,15,5,11,4,3,47,0,0,0,0,0,0,11,12,16,10,11,4,3,54,4,3,0,0,0,7,20,0,0,0,0,0,0,5,19,19,6,11,10,12,78,3,8,0,3,3,0,23,11,0,3,6,0,0,28,0,0,0,0,0,0,3,17,11,4,10,8,0,50,4,0,0,4,0,0,8,21,11,4,12,8,0,63,7,9,6,9,6,9,33,3,0,0,0,0,0,0,29,15,14,16,8,6,98,5,16,7,7,13,0,49,16,10,3,7,0,3,42,4,0,0,0,0,0,9,27,28,11,21,11,3,102,10,0,0,4,0,0,14,35,31,17,22,10,3,115,10,7,7,3,4,19,57,5,0,0,0,0,0,7,46,40,23,28,21,22,180
501021254,7,10,10,0,0,0,35,4,3,0,4,0,0,10,0,4,0,0,0,0,8,16,15,11,10,3,0,49,7,3,0,3,3,0,14,22,16,14,11,7,0,68,15,8,0,11,3,5,37,0,0,0,0,6,0,8,36,21,12,18,15,5,107,5,6,0,6,4,0,16,5,0,4,6,3,0,10,0,3,0,0,0,0,5,9,7,6,7,5,0,35,11,0,3,0,7,0,13,20,7,8,7,12,0,51,23,23,5,7,5,11,83,0,0,0,0,0,0,4,39,29,14,19,16,16,136,17,12,12,5,5,0,52,10,3,4,7,3,0,24,0,6,3,0,0,0,13,22,23,17,13,12,0,89,13,3,6,8,3,0,34,42,25,16,22,19,0,116,35,30,9,15,10,16,120,0,0,3,3,6,0,10,72,54,26,42,31,22,246
501031017,0,0,0,0,7,0,13,0,0,0,3,0,0,6,0,5,0,0,0,0,7,0,5,4,6,7,0,24,0,0,0,0,0,0,0,0,5,4,6,7,0,26,0,0,0,3,0,6,16,0,0,0,0,0,0,0,0,3,4,12,7,14,41,0,0,0,0,0,0,4,0,0,4,3,0,0,8,0,0,0,0,0,0,4,4,3,6,5,0,0,14,0,0,0,0,0,0,3,5,3,6,5,0,0,18,0,0,0,0,3,6,13,0,0,0,0,0,0,0,12,5,6,8,6,6,38,6,0,7,0,8,0,15,0,0,4,3,0,0,12,0,6,0,0,0,0,8,4,4,8,8,10,0,36,0,0,0,0,0,0,3,10,10,8,7,10,0,43,0,6,0,7,8,12,36,0,0,0,0,0,0,4,9,6,8,15,16,21,74
501031018,0,4,0,3,6,0,20,3,0,0,0,0,0,8,0,4,0,0,0,0,0,4,6,0,7,9,0,27,7,0,0,4,0,0,9,11,8,0,9,9,0,41,7,0,0,0,0,0,13,0,0,0,0,0,0,0,17,8,5,12,13,0,53,0,0,0,5,4,0,6,11,5,4,6,0,0,21,0,0,0,0,0,0,0,11,4,4,5,4,0,28,0,0,0,0,0,0,7,16,8,5,5,7,0,34,10,0,0,3,4,3,25,0,0,0,0,0,0,0,20,9,7,17,5,3,58,0,3,0,13,7,0,25,16,5,3,6,0,0,28,0,4,0,0,0,0,6,16,12,6,13,12,0,58,8,4,0,4,0,0,11,21,15,4,22,13,0,71,16,0,0,7,3,5,35,0,0,0,0,0,0,0,33,17,11,24,19,3,105
501031019,16,5,3,6,3,0,32,4,0,3,3,0,0,9,0,3,0,0,0,0,4,19,6,0,4,4,0,42,6,0,0,0,0,0,8,21,6,0,7,6,0,49,3,4,0,4,5,0,21,0,0,0,0,0,0,0,34,8,9,10,12,0,72,0,0,0,0,3,0,10,3,4,0,3,5,0,18,0,3,0,0,0,0,4,9,4,0,7,4,0,33,0,0,0,0,0,0,3,12,5,6,8,11,0,39,9,4,3,4,7,3,32,0,0,0,0,0,0,0,20,12,12,12,10,0,69,21,5,7,6,4,0,46,8,3,3,6,5,0,29,0,3,0,0,0,0,3,28,13,7,11,11,0,76,6,0,0,5,5,0,14,36,12,7,12,15,0,88,15,8,4,6,8,0,48,0,0,0,0,0,0,0,51,21,16,22,27,5,141
501031020,3,0,8,0,0,0,15,3,0,4,0,0,0,9,3,0,4,0,0,0,5,8,0,11,7,3,0,26,0,0,0,0,0,0,0,8,0,11,7,4,0,29,0,0,0,4,5,3,18,0,0,0,0,0,0,0,12,0,11,8,6,6,45,0,0,0,4,0,0,10,4,0,6,4,0,0,16,0,0,0,0,0,0,0,9,0,4,5,0,0,26,0,0,0,0,0,0,0,8,0,4,5,0,0,20,7,0,3,0,3,5,18,0,0,0,0,0,0,0,14,0,6,6,3,6,45,5,0,9,4,0,0,22,8,0,3,4,4,0,26,3,0,4,0,0,0,5,11,0,15,10,7,3,45,0,0,0,0,0,0,0,15,0,15,10,3,3,49,10,3,3,3,3,12,36,0,0,0,0,0,0,0,26,3,17,21,16,17,90
502011021,4,0,6,6,3,0,16,6,0,4,0,0,0,8,0,0,0,0,0,0,7,9,3,11,4,3,0,28,0,0,0,0,0,0,5,9,3,11,7,5,0,33,3,0,4,3,0,7,23,0,0,0,0,0,0,0,11,6,14,8,3,7,53,0,0,0,0,0,0,8,0,0,0,3,3,0,8,0,0,3,0,0,0,8,0,5,4,4,3,0,15,0,0,0,0,0,0,6,6,9,9,10,3,0,28,3,3,3,0,4,3,18,0,0,0,0,0,0,0,9,9,10,10,4,3,45,5,4,4,6,3,0,20,5,0,0,0,3,0,17,0,0,4,3,0,0,7,13,5,12,11,7,0,46,0,0,0,3,0,0,10,13,10,15,12,3,0,54,9,12,7,3,5,5,36,0,0,0,0,0,0,0,21,16,26,13,11,5,96
502011022,3,4,5,4,3,0,24,0,0,0,5,0,0,7,0,0,0,0,0,0,6,10,7,3,6,7,0,33,0,8,0,0,0,0,4,9,18,3,6,7,0,38,8,0,3,6,3,0,33,0,0,0,0,0,0,0,25,16,8,13,13,3,75,7,0,0,0,0,0,8,3,3,0,3,0,0,15,0,3,0,3,0,0,3,12,4,0,7,0,0,32,0,0,0,0,0,0,0,12,4,0,12,0,0,33,9,6,0,0,8,5,30,0,0,0,0,0,0,0,15,16,0,17,7,5,59,15,7,5,9,3,0,32,6,6,0,4,3,0,23,3,6,0,0,0,0,6,23,15,3,16,6,0,66,0,8,0,4,0,0,9,20,25,3,16,6,0,71,18,10,8,11,18,7,61,0,0,0,0,0,0,0,39,31,4,23,24,11,131
502011023,4,4,9,6,7,0,34,0,5,3,0,3,0,10,0,0,0,0,0,0,0,13,11,9,6,9,0,47,10,3,3,0,0,0,16,25,16,11,6,9,0,66,28,11,8,8,11,6,67,0,0,0,0,0,0,0,46,27,16,17,19,9,135,9,0,0,5,0,0,15,3,10,11,3,3,0,25,0,0,0,3,0,0,0,7,10,12,10,8,0,40,0,0,4,0,0,0,8,7,11,13,11,8,0,50,23,20,16,10,11,10,98,0,0,0,0,0,0,4,36,37,32,23,14,10,150,11,13,7,11,11,0,47,10,13,7,3,9,0,33,0,3,0,3,0,0,11,21,22,17,16,13,0,87,14,6,7,0,0,0,26,28,28,28,16,13,0,113,53,35,24,19,18,18,161,0,0,0,3,0,0,5,85,62,50,34,34,18,282
502011024,8,16,7,13,5,0,55,9,4,0,3,0,0,27,0,0,0,0,0,0,3,18,18,11,17,8,0,78,0,3,0,0,4,0,10,19,22,11,19,11,0,87,11,4,4,0,9,13,46,0,0,0,0,0,3,8,37,31,15,22,18,18,138,3,4,7,4,6,0,31,16,3,9,7,7,0,36,0,0,0,0,0,0,3,27,8,9,9,15,0,70,9,0,0,0,0,0,14,33,13,9,13,9,0,85,21,15,3,9,4,11,62,0,0,0,0,0,0,0,52,31,12,22,20,11,144,11,18,15,19,13,0,80,30,9,7,8,5,0,61,3,0,0,0,3,0,5,40,29,24,28,19,0,145,8,4,0,5,0,0,22,57,37,24,34,25,0,171,29,26,10,6,17,28,110,0,0,0,0,0,3,8,82,62,33,38,34,25,279
502011025,0,13,0,3,5,4,33,3,4,0,0,0,0,11,0,0,0,0,0,0,9,9,22,3,3,5,5,45,13,0,5,4,0,0,17,20,22,8,7,4,5,61,13,8,4,6,4,10,45,0,0,0,0,0,0,3,35,28,14,15,14,12,115,6,4,8,0,0,0,16,16,9,7,4,0,0,29,0,0,3,0,3,0,5,20,9,8,4,5,0,48,6,4,0,4,0,0,15,21,10,8,8,8,0,61,23,14,4,9,12,12,74,0,0,0,0,0,0,3,50,31,16,18,13,14,141,7,13,8,9,9,7,42,22,7,4,4,0,0,40,0,0,0,0,3,0,12,27,32,15,9,5,6,94,18,4,5,3,0,0,30,45,37,20,14,10,6,124,40,26,11,17,13,18,124,0,0,0,3,0,0,11,84,63,29,33,28,22,258
502011026,6,8,3,4,4,0,23,0,0,0,4,0,0,12,0,0,0,3,0,0,6,13,4,4,8,4,0,31,0,0,0,0,0,0,0,12,4,4,8,4,0,38,7,0,0,0,0,0,9,0,0,0,0,0,0,0,17,7,4,8,7,4,45,5,0,6,3,0,0,8,3,0,0,4,0,0,4,0,5,6,0,0,0,3,7,5,3,3,0,0,19,4,3,0,0,0,0,5,9,5,3,3,0,0,25,6,0,0,0,4,0,16,0,0,0,0,0,0,3,10,6,10,8,6,5,47,9,8,6,9,7,0,28,4,0,0,5,0,0,12,0,5,4,3,0,0,9,13,9,8,13,9,3,58,4,3,0,0,0,0,5,21,9,8,13,9,3,60,7,0,0,0,4,0,28,0,4,0,0,0,0,3,30,13,15,16,12,3,85
502011027,13,20,20,8,3,0,63,6,0,6,0,0,0,19,3,4,3,0,0,0,11,15,24,28,5,9,0,89,8,4,0,0,0,0,15,25,34,26,5,9,0,98,11,3,7,3,0,8,31,0,5,0,0,0,0,3,41,40,34,9,12,10,133,8,8,8,5,0,0,36,15,7,9,0,0,0,27,3,6,0,4,0,0,11,23,19,17,13,3,0,74,3,0,0,0,0,0,9,26,20,17,13,0,5,82,13,20,8,6,4,5,56,4,0,0,0,0,0,3,43,37,29,20,13,6,141,17,31,34,10,8,0,99,16,10,7,3,0,0,43,5,6,4,0,0,0,23,40,45,47,20,7,3,162,10,11,0,0,0,0,21,46,52,46,20,13,3,178,29,23,18,5,8,14,87,4,4,0,0,0,0,3,75,80,60,25,24,12,275
502011028,10,10,9,3,5,0,32,3,0,0,0,0,0,12,0,3,5,0,0,0,4,16,9,11,3,5,0,47,13,0,0,5,0,0,20,21,12,15,4,5,0,67,25,3,9,0,6,10,50,0,5,0,0,0,0,5,48,17,20,8,14,13,120,6,8,5,4,4,0,19,11,3,5,7,4,5,27,0,0,4,3,0,0,9,19,10,10,8,6,5,58,4,3,3,0,0,0,11,24,10,12,11,12,0,70,32,18,7,8,8,16,91,0,0,0,0,0,0,4,59,28,28,27,19,22,167,7,12,12,8,9,0,54,19,3,4,8,0,7,37,0,5,7,3,0,0,14,34,15,23,16,15,7,108,14,0,3,5,0,0,27,48,20,29,17,17,5,134,54,18,18,9,16,23,148,3,3,0,0,0,0,12,104,41,46,32,29,30,290
502011029,0,7,12,6,5,0,29,11,0,0,0,0,0,18,4,0,0,0,0,0,8,14,9,10,8,6,3,51,3,3,0,0,0,0,12,24,12,14,9,9,3,64,18,4,8,7,0,8,46,0,0,0,0,0,0,0,38,16,25,9,11,8,114,7,7,3,3,5,0,23,13,4,0,0,0,0,25,0,0,0,0,6,0,5,20,13,12,5,6,5,52,6,0,3,0,4,0,8,23,13,12,5,10,5,58,12,0,6,4,4,14,40,3,0,0,0,0,0,3,31,9,19,11,13,17,105,7,9,13,10,8,0,55,17,5,0,6,7,4,38,4,0,3,0,0,0,12,29,20,21,13,17,7,103,5,3,3,0,6,0,24,39,23,22,14,22,7,128,30,5,12,9,7,21,92,0,0,0,0,0,0,4,69,27,41,25,24,25,215
503011030,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,7,3,0,0,0,0,0,5,0,0,0,0,0,0,0,4,3,0,0,0,0,13,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,4,0,0,0,0,4,4,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,3,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,9,0,0,0,0,0,0,0,0,3,0,0,0,4,14,7,0,0,0,0,3,10,0,0,0,0,0,0,0,8,3,0,0,0,4,22
503011031,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,10,0,0,0,0,0,0,0,4,4,5,0,0,0,8,8,4,0,0,3,3,16,0,0,0,0,0,0,0,10,4,3,0,3,3,25,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,9,0,0,0,0,0,0,0,0,4,0,5,0,0,9,8,0,0,0,4,0,7,0,0,0,0,0,0,0,7,4,0,5,4,0,17,0,0,0,4,0,0,6,5,0,0,0,0,0,4,3,0,0,0,0,0,4,4,3,0,5,0,0,15,0,0,0,0,0,0,0,4,3,5,5,0,0,15,15,4,0,0,5,3,23,0,0,0,0,0,0,0,25,8,3,6,5,4,45
503011032,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,3,0,0,0,4,0,0,7,0,0,0,0,0,0,4,4,0,5,6,0,0,14,0,0,0,0,0,0,0,4,0,5,6,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,6,0,0,14,0,0,0,0,0,5,8,0,0,0,4,0,0,7,0,0,0,0,0,0,4,4,3,3,7,0,5,20,0,0,0,0,0,0,0,4,3,3,7,0,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,0,3,20
503011033,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,12,0,0,0,0,0,0,0,4,0,4,0,0,0,14,3,0,0,0,0,3,7,0,0,0,0,0,0,0,3,0,4,0,0,3,15
503011034,0,3,0,5,4,0,14,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,8,0,7,4,0,14,0,0,0,0,0,0,3,0,8,3,7,4,0,20,3,0,0,0,5,3,15,0,0,0,0,0,0,0,8,7,3,9,9,3,39,0,0,0,0,0,0,3,0,3,6,0,0,0,3,0,3,0,0,0,0,3,0,7,4,0,0,0,14,4,0,0,0,0,0,9,4,6,5,0,0,0,23,15,0,0,3,6,0,32,0,0,0,0,0,0,0,23,5,4,7,10,0,52,0,5,0,3,6,0,14,0,9,6,5,0,0,11,0,3,0,0,0,0,3,0,11,8,7,3,0,27,8,0,0,0,0,0,9,9,12,11,12,3,0,41,24,4,0,7,9,4,47,0,0,0,0,0,0,0,27,18,6,18,12,4,85
503011035,4,4,0,0,0,0,8,18,0,0,0,0,0,18,0,0,0,0,0,0,0,17,4,0,0,0,0,18,10,0,0,0,0,0,6,24,4,0,0,0,0,33,15,7,0,0,0,0,18,0,0,0,0,0,0,0,43,6,4,0,0,0,53,0,5,0,0,0,0,7,21,0,0,0,0,0,26,5,0,0,0,0,0,3,23,7,0,3,0,0,42,3,0,0,0,0,0,8,30,12,0,3,0,0,47,22,3,0,0,0,0,29,0,0,0,0,0,0,0,49,19,0,4,0,0,73,4,8,0,0,0,0,13,36,0,0,0,0,0,37,5,0,0,0,0,0,3,41,15,0,3,0,0,59,14,0,0,0,0,0,18,55,13,6,8,0,0,81,35,5,0,0,0,0,50,0,0,0,0,0,0,0,90,24,7,4,0,0,128
