SA2_CODE_2021,Ow_o_Dw_s_S_Hou_HATSIP,Ow_o_Dw_s_SDRTHT_HATSIP,Ow_o_Dw_s_Fl_Ap_HATSIP,Ow_o_Dw_s_Oth_d_Car_HATSIP,Ow_o_Dw_s_Oth_d_Cab_h_HATSIP,Ow_o_Dw_s_Oth_d_IHTSO_HATSIP,Ow_o_Dw_s_Oth_d_HFASO_HATSIP,Ow_o_Dw_s_Oth_d_Tot_HATSIP,Ow_o_Dw_s_Ns_HATSIP,Ow_o_Tot_HATSIP,Ow_wm_Dw_s_S_Hou_HATSIP,Ow_wm_Dw_s_SDRTHT_HATSIP,Ow_wm_Dw_s_Fl_Ap_HATSIP,Ow_wm_Dw_s_Oth_d_Car_HATSIP,Ow_wm_Dw_s_Oth_d_Cab_h_HATSIP,Ow_wm_Dw_s_Oth_d_IHTSO_HATSIP,Ow_wm_Dw_s_Oth_d_HFASO_HATSIP,Ow_wm_Dw_s_Oth_d_Tot_HATSIP,Ow_wm_Dw_s_Ns_HATSIP,Ow_wm_Tot_HATSIP,R_RAg_Dw_s_S_Hou_HATSIP,R_RAg_Dw_s_SDRTHT_HATSIP,R_RAg_Dw_s_Fl_Ap_HATSIP,R_RAg_Dw_s_Oth_d_Car_HATSIP,R_RAg_Dw_s_Oth_d_Cab_h_HATSIP,R_RAg_Dw_s_Oth_d_IHTSO_HATSIP,R_RAg_Dw_s_Oth_d_HFASO_HATSIP,R_RAg_Dw_s_Oth_d_Tot_HATSIP,R_RAg_Dw_s_Ns_HATSIP,R_RAg_Tot_HATSIP,R_STHA_Dw_s_S_Hou_HATSIP,R_STHA_Dw_s_SDRTHT_HATSIP,R_STHA_Dw_s_Fl_Ap_HATSIP,R_STHA_Dw_s_Ot_d_Car_HATSIP,R_STHA_Dw_s_Ot_d_Cab_h_HATSIP,R_STHA_Dw_s_Ot_d_IHTSO_HATSIP,R_STHA_Dw_s_Ot_d_HFASO_HATSIP,R_STHA_Dw_s_Ot_d_Tot_HATSIP,R_STHA_Dw_s_Ns_HATSIP,R_STHA_Tot_HATSIP,R_Pnsh_Dw_s_S_Hou_HATSIP,R_Pnsh_Dw_s_SDRTHT_HATSIP,R_Pnsh_Dw_s_Fl_Ap_HATSIP,R_Pnsh_Dw_s_Ot_d_Car_HATSIP,R_Pnsh_Dw_s_Ot_d_Cab_h_HATSIP,R_Pnsh_Dw_s_Ot_d_IHTSO_HATSIP,R_Pnsh_Dw_s_Ot_d_HFASO_HATSIP,R_Pnsh_Dw_s_Oth_d_Tot_HATSIP,R_Pnsh_Dw_s_Ns_HATSIP,R_Pnsh_Tot_HATSIP,R_CHP_Dw_s_S_Hou_HATSIP,R_CHP_Dw_s_SDRTHT_HATSIP,R_CHP_Dw_s_Fl_Ap_HATSIP,R_CHP_Dw_s_Oth_d_Car_HATSIP,R_CHP_Dw_s_Oth_d_Cab_h_HATSIP,R_CHP_Dw_s_Oth_d_IHTSO_HATSIP,R_CHP_Dw_s_Oth_d_HFASO_HATSIP,R_CHP_Dw_s_Oth_d_Tot_HATSIP,R_CHP_Dw_s_Ns_HATSIP,R_CHP_Tot_HATSIP,R_othLT_Dw_s_S_Hou_HATSIP,R_othLT_Dw_s_SDRTHT_HATSIP,R_othLT_Dw_s_Fl_Ap_HATSIP,R_othLT_Dw_s_O_d_Car_HATSIP,R_othLT_Dw_s_O_d_Cab_h_HATSIP,R_othLT_Dw_s_O_d_IHTSO_HATSIP,R_othLT_Dw_s_O_d_HFASO_HATSIP,R_othLT_Dw_s_O_d_Tot_HATSIP,R_othLT_Dw_s_Ns_HATSIP,R_othLT_Tot_HATSIP,R_LTns_Dw_s_S_Hou_HATSIP,R_LTns_Dw_s_SDRTHT_HATSIP,R_LTns_Dw_s_Fl_Ap_HATSIP,R_LTns_Dw_s_Ot_d_Car_HATSIP,R_LTns_Dw_s_Ot_d_Cab_h_HATSIP,R_LTns_Dw_s_Ot_d_IHTSO_HATSIP,R_LTns_Dw_s_Ot_d_HFASO_HATSIP,R_LTns_Dw_s_Ot_d_Tot_HATSIP,R_LTns_Dw_s_Ns_HATSIP,R_LTns_Tot_HATSIP,R_Tot_Dw_s_S_Hou_HATSIP,R_Tot_Dw_s_SDRTHT_HATSIP,R_Tot_Dw_s_Fl_Ap_HATSIP,R_Tot_Dw_s_Oth_d_Car_HATSIP,R_Tot_Dw_s_Oth_d_Cab_h_HATSIP,R_Tot_Dw_s_Oth_d_IHTSO_HATSIP,R_Tot_Dw_s_Oth_d_HFASO_HATSIP,R_Tot_Dw_s_Oth_d_Tot_HATSIP,R_Tot_Dw_s_Ns_HATSIP,R_Tot_Tot_HATSIP,Oth_TT_Dw_s_S_Hou_HATSIP,Oth_TT_Dw_s_SDRTHT_HATSIP,Oth_TT_Dw_s_Fl_Ap_HATSIP,Oth_TT_Dw_s_Ot_d_Car_HATSIP,Oth_TT_Dw_s_Ot_d_Cab_h_HATSIP,Oth_TT_Dw_s_Ot_d_IHTSO_HATSIP,Oth_TT_Dw_s_Ot_d_HFASO_HATSIP,Oth_TT_Dw_s_Ot_d_Tot_HATSIP,Oth_TT_Dw_s_Ns_HATSIP,Oth_TT_Tot_HATSIP,TT_ns_Dw_s_S_Hou_HATSIP,TT_ns_Dw_s_SDRTHT_HATSIP,TT_ns_Dw_s_Fl_Ap_HATSIP,TT_ns_Dw_s_Oth_d_Car_HATSIP,TT_ns_Dw_s_Oth_d_Cab_h_HATSIP,TT_ns_Dw_s_Oth_d_IHTSO_HATSIP,TT_ns_Dw_s_Oth_d_HFASO_HATSIP,TT_ns_Dw_s_Oth_d_Tot_HATSIP,TT_ns_Dw_s_Ns_HATSIP,TT_ns_Tot_HATSIP,Tot_Dw_s_S_Hou_HATSIP,Tot_Dw_s_SDRTHT_HATSIP,Tot_Dw_s_Fl_Ap_HATSIP,Tot_Dw_s_Oth_d_Car_HATSIP,Tot_Dw_s_Oth_d_Cab_h_HATSIP,Tot_Dw_s_Oth_d_IHTSO_HATSIP,Tot_Dw_s_Oth_d_HFASO_HATSIP,Tot_Dw_s_Oth_d_Tot_HATSIP,Tot_Dw_s_Ns_HATSIP,Tot_Tot_HATSIP,Ow_o_Dw_s_S_Hou_Oth_h,Ow_o_Dw_s_SDRTHT_Oth_h,Ow_o_Dw_s_Fl_Ap_Oth_h,Ow_o_Dw_s_Oth_d_Car_Oth_h,Ow_o_Dw_s_Oth_d_Cab_h_Oth_h,Ow_o_Dw_s_Oth_d_IHTSO_Oth_h,Ow_o_Dw_s_Oth_d_HFASO_Oth_h,Ow_o_Dw_s_Oth_d_Tot_Oth_h,Ow_o_Dw_s_Ns_Oth_h,Ow_o_Tot_Oth_h,Ow_wm_Dw_s_S_Hou_Oth_h,Ow_wm_Dw_s_SDRTHT_Oth_h,Ow_wm_Dw_s_Fl_Ap_Oth_h,Ow_wm_Dw_s_Oth_d_Car_Oth_h,Ow_wm_Dw_s_Oth_d_Cab_h_Oth_h,Ow_wm_Dw_s_Oth_d_IHTSO_Oth_h,Ow_wm_Dw_s_Oth_d_HFASO_Oth_h,Ow_wm_Dw_s_Oth_d_Tot_Oth_h,Ow_wm_Dw_s_Ns_Oth_h,Ow_wm_Tot_Oth_h,R_RAg_Dw_s_S_Hou_Oth_h,R_RAg_Dw_s_SDRTHT_Oth_h,R_RAg_Dw_s_Fl_Ap_Oth_h,R_RAg_Dw_s_Oth_d_Car_Oth_h,R_RAg_Dw_s_Oth_d_Cab_h_Oth_h,R_RAg_Dw_s_Oth_d_IHTSO_Oth_h,R_RAg_Dw_s_Oth_d_HFASO_Oth_h,R_RAg_Dw_s_Oth_d_Tot_Oth_h,R_RAg_Dw_s_Ns_Oth_h,R_RAg_Tot_Oth_h,R_STHA_Dw_s_S_Hou_Oth_h,R_STHA_Dw_s_SDRTHT_Oth_h,R_STHA_Dw_s_Fl_Ap_Oth_h,R_STHA_Dw_s_Ot_d_Car_Oth_h,R_STHA_Dw_s_Ot_d_Cab_h_Oth_h,R_STHA_Dw_s_Ot_d_IHTSO_Oth_h,R_STHA_Dw_s_Ot_d_HFASO_Oth_h,R_STHA_Dw_s_Ot_d_Tot_Oth_h,R_STHA_Dw_s_Ns_Oth_h,R_STHA_Tot_Oth_h,R_Pnsh_Dw_s_S_Hou_Oth_h,R_Pnsh_Dw_s_SDRTHT_Oth_h,R_Pnsh_Dw_s_Fl_Ap_Oth_h,R_Pnsh_Dw_s_Ot_d_Car_Oth_h,R_Pnsh_Dw_s_Ot_d_Cab_h_Oth_h,R_Pnsh_Dw_s_Ot_d_IHTSO_Oth_h,R_Pnsh_Dw_s_Ot_d_HFASO_Oth_h,R_Pnsh_Dw_s_Oth_d_Tot_Oth_h,R_Pnsh_Dw_s_Ns_Oth_h,R_Pnsh_Tot_Oth_h,R_CHP_Dw_s_S_Hou_Oth_h,R_CHP_Dw_s_SDRTHT_Oth_h,R_CHP_Dw_s_Fl_Ap_Oth_h,R_CHP_Dw_s_Oth_d_Car_Oth_h,R_CHP_Dw_s_Oth_d_Cab_h_Oth_h,R_CHP_Dw_s_Oth_d_IHTSO_Oth_h,R_CHP_Dw_s_Oth_d_HFASO_Oth_h,R_CHP_Dw_s_Oth_d_Tot_Oth_h,R_CHP_Dw_s_Ns_Oth_h,R_CHP_Tot_Oth_h,R_othLT_Dw_s_S_Hou_Oth_h,R_othLT_Dw_s_SDRTHT_Oth_h,R_othLT_Dw_s_Fl_Ap_Oth_h,R_othLT_Dw_s_O_d_Car_Oth_h,R_othLT_Dw_s_O_d_Cab_h_Oth_h,R_othLT_Dw_s_O_d_IHTSO_Oth_h,R_othLT_Dw_s_O_d_HFASO_Oth_h,R_othLT_Dw_s_O_d_Tot_Oth_h,R_othLT_Dw_s_Ns_Oth_h,R_othLT_Tot_Oth_h,R_LTns_Dw_s_S_Hou_Oth_h,R_LTns_Dw_s_SDRTHT_Oth_h,R_LTns_Dw_s_Fl_Ap_Oth_h,R_LTns_Dw_s_Ot_d_Car_Oth_h,R_LTns_Dw_s_Ot_d_Cab_h_Oth_h,R_LTns_Dw_s_Ot_d_IHTSO_Oth_h,R_LTns_Dw_s_Ot_d_HFASO_Oth_h,R_LTns_Dw_s_Ot_d_Tot_Oth_h,R_LTns_Dw_s_Ns_Oth_h,R_LTns_Tot_Oth_h
501021014,22,0,0,0,0,0,0,0,0,22,38,0,0,0,0,0,0,0,0,38,23,0,0,0,0,0,0,0,0,23,14,4,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,64,4,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,4,0,0,0,0,0,0,0,130,1237,8,0,17,0,0,4,22,0,1270,1130,0,5,0,0,0,3,4,0,1143,224,14,0,0,0,0,0,0,0,237,52,16,0,0,0,0,0,0,0,69,271,30,0,0,0,0,0,4,0,307,4,15,0,0,0,0,0,0,0,23,55,5,0,15,3,0,0,24,0,93,13,0,0,0,0,0,0,0,0,11
501021015,15,0,0,0,0,0,0,0,0,16,32,4,0,0,0,0,0,0,0,38,21,3,0,0,0,0,0,0,0,24,16,9,0,0,0,0,0,0,0,19,19,3,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,11,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,108,16,0,0,0,0,0,0,0,121,786,88,10,0,0,0,0,0,0,888,936,51,6,0,0,0,0,0,4,998,317,80,11,0,0,0,0,0,0,406,37,36,3,0,0,0,0,0,0,76,181,52,5,0,0,0,0,0,0,243,13,20,0,0,0,0,0,0,0,35,23,6,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,4
501021016,7,0,0,0,0,0,0,0,0,12,33,0,0,0,0,0,0,0,0,33,6,3,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,66,7,0,0,0,0,0,0,0,69,606,16,0,9,0,0,0,9,3,638,539,0,0,0,0,0,0,0,3,546,68,8,0,0,0,0,0,0,0,81,7,10,0,0,0,0,0,0,0,14,83,15,0,0,0,0,0,5,0,100,0,11,0,0,0,0,0,0,0,13,18,9,0,10,0,0,0,10,0,37,3,0,0,0,0,0,0,0,0,7
501021251,4,0,0,0,0,0,0,0,0,4,52,0,0,0,0,0,0,0,0,52,25,0,0,0,0,0,0,0,0,25,21,0,0,0,0,0,0,0,0,25,10,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,3,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,130,3,0,0,0,0,0,0,0,132,567,3,0,0,0,0,0,0,0,572,1661,3,0,0,0,0,0,0,4,1669,465,10,0,0,0,0,0,0,0,475,38,56,24,0,0,0,0,0,0,115,180,0,0,0,0,0,0,0,0,182,0,28,37,0,0,0,0,0,0,68,17,0,0,0,0,0,0,0,0,17,5,0,0,0,0,0,0,0,0,6
501021252,7,0,0,0,0,0,0,0,0,7,18,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,29,459,0,0,0,0,0,0,0,0,459,420,0,0,0,0,0,0,0,0,420,25,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021253,10,3,0,0,0,0,0,4,0,13,29,3,0,0,0,0,0,0,0,35,26,19,0,0,0,0,0,0,0,46,0,5,0,0,0,0,0,0,0,5,8,3,0,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,29,4,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,83,39,4,0,0,0,0,4,0,126,1404,328,55,44,27,0,0,76,3,1859,1255,209,47,0,0,0,0,0,3,1511,416,408,169,0,0,0,4,4,0,996,9,52,3,0,0,0,0,0,0,66,254,160,35,0,0,0,0,0,0,452,0,37,29,0,0,0,0,0,0,71,20,16,5,3,6,0,3,14,0,60,0,6,0,0,0,0,0,0,0,14
501021254,6,0,0,0,0,0,0,0,0,6,26,0,0,0,0,0,0,0,0,26,29,3,7,0,0,0,0,0,0,41,24,15,0,0,0,0,0,0,0,42,12,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,76,21,7,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,16,122,27,7,0,0,0,0,0,0,154,449,11,0,0,0,0,0,0,0,468,637,28,0,0,0,0,0,0,0,667,223,41,48,0,0,0,0,0,0,317,69,131,0,0,0,0,0,0,0,207,130,20,0,0,0,0,0,0,0,150,9,9,0,0,0,0,0,0,0,20,10,3,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,7
501031017,15,0,0,0,0,0,0,0,0,15,26,0,0,0,0,0,0,0,0,26,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,17,5,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,5,64,0,0,0,0,0,0,0,0,68,1206,4,0,7,3,0,0,7,8,1226,834,5,0,5,0,0,0,4,0,842,149,4,3,0,0,0,0,0,0,157,47,10,0,0,0,0,0,0,0,50,156,0,5,0,0,0,0,0,0,159,8,10,0,0,0,0,0,0,0,18,40,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,5
501031018,21,0,0,0,0,0,0,0,0,21,30,0,0,0,0,0,0,0,0,28,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,31,5,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,81,6,0,0,0,0,0,4,0,82,964,4,0,4,0,10,0,14,4,984,815,6,0,0,0,6,0,6,5,832,89,8,0,0,0,0,0,0,0,99,23,7,0,0,0,0,0,0,0,27,145,8,0,0,0,0,0,4,0,149,5,5,0,0,0,0,0,0,0,6,19,0,0,0,0,0,0,0,0,19,4,0,0,0,0,0,0,0,0,5
501031019,3,0,0,0,0,0,0,0,0,8,24,0,0,0,0,0,0,0,0,24,29,7,0,0,0,0,0,0,0,32,19,0,0,0,0,0,0,0,0,19,12,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,53,13,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,90,13,0,0,0,0,0,0,0,108,690,13,0,0,0,0,0,0,4,711,647,8,0,0,0,0,0,0,4,656,190,69,5,0,0,0,0,0,0,260,61,50,7,0,0,0,0,0,0,115,135,7,0,0,0,0,0,0,0,140,0,28,3,0,0,0,0,0,0,29,33,3,0,0,0,0,0,0,6,42,0,0,0,0,0,0,0,0,0,5
501031020,21,4,0,0,0,0,0,0,0,23,20,0,0,0,0,0,0,0,0,23,7,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,4,0,64,941,4,4,6,0,0,0,12,3,967,508,0,0,0,0,0,0,0,0,508,104,0,0,0,0,0,0,0,0,107,18,3,0,0,0,0,0,0,0,19,114,0,9,0,0,0,0,0,0,118,5,4,12,0,0,0,0,0,0,15,35,0,0,0,0,0,0,7,0,45,0,0,0,0,0,0,0,0,0,0
502011021,13,0,0,0,0,0,0,0,0,14,33,0,0,0,0,0,0,0,0,33,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,79,0,0,0,0,0,0,0,0,86,1116,25,20,16,31,0,0,46,0,1215,1304,12,8,0,3,0,0,3,0,1330,201,21,11,0,0,0,0,3,0,237,4,9,0,0,0,0,0,0,0,17,120,9,4,4,0,0,0,8,0,138,0,13,0,0,0,0,0,0,0,13,12,0,0,3,0,0,0,5,0,19,0,0,0,0,0,0,0,0,0,5
502011022,18,0,0,0,0,0,0,0,0,18,32,0,0,0,0,0,0,0,0,32,33,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,96,5,0,0,0,0,0,0,0,102,1442,64,5,19,11,0,0,28,0,1535,1275,36,7,3,0,0,0,3,0,1316,432,33,0,0,0,0,0,0,0,468,0,10,0,0,0,0,0,0,0,7,247,28,3,0,0,0,0,0,0,278,4,3,0,0,0,0,0,0,0,3,21,0,0,3,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0
502011023,22,4,0,0,0,0,0,0,0,28,63,0,0,0,0,0,0,0,0,66,44,0,0,0,0,0,0,0,0,44,15,4,0,0,0,0,0,0,0,17,27,0,0,0,0,0,0,0,0,28,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,9,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,185,11,0,0,0,0,0,0,0,195,985,226,0,0,0,0,0,0,0,1214,1220,65,5,0,0,0,0,0,0,1289,349,38,11,0,0,0,0,0,0,395,39,70,0,0,0,0,0,0,0,112,256,27,0,0,0,0,0,0,0,286,5,13,0,0,0,0,0,0,0,20,10,17,0,0,0,0,0,0,0,29,3,4,0,0,0,0,0,0,0,11
502011024,25,0,0,0,0,0,0,0,0,28,87,0,0,0,0,0,0,0,0,92,51,0,0,0,0,0,0,0,0,54,3,0,0,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,80,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,201,4,8,0,0,0,0,0,0,211,2745,259,53,0,0,0,0,0,0,3059,2606,119,26,0,0,0,0,0,0,2749,718,179,41,0,0,3,0,3,0,936,7,19,0,0,0,0,0,0,0,22,326,50,15,0,0,0,0,0,0,386,8,53,0,0,0,0,0,0,0,53,31,31,0,0,0,0,0,0,0,61,0,6,0,0,0,0,0,0,0,10
502011025,12,0,0,0,0,0,0,0,0,9,22,0,0,0,0,0,0,0,0,23,52,15,12,0,0,0,0,0,0,77,8,16,0,0,0,0,0,0,0,27,21,4,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,80,42,15,0,0,0,0,0,0,143,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,9,114,51,16,0,0,0,0,0,0,182,732,357,180,10,49,0,0,52,0,1324,545,168,99,0,0,0,0,0,0,813,566,470,207,0,0,0,3,4,0,1255,57,177,4,0,0,0,0,0,4,234,293,156,38,0,0,0,0,0,0,488,9,51,22,0,0,0,0,0,9,87,21,29,4,0,8,0,6,15,3,67,9,7,0,0,0,0,0,0,0,18
502011026,11,0,0,0,0,0,0,0,0,14,35,0,0,0,0,0,0,0,0,35,15,5,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,5,0,0,0,0,0,0,0,74,947,24,0,66,5,0,0,64,0,1039,858,11,0,4,0,0,0,4,0,871,277,15,5,0,0,0,0,5,0,299,0,0,0,0,0,0,0,0,0,0,138,7,6,0,0,0,0,3,0,151,0,0,0,0,0,0,0,0,0,0,10,0,0,5,8,0,0,9,0,22,0,0,0,0,0,0,0,0,0,4
502011027,15,0,0,0,0,0,0,0,0,15,109,0,0,0,0,0,0,0,0,105,52,5,0,0,0,0,0,0,0,57,3,0,0,0,0,0,0,0,0,3,27,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,83,5,0,0,0,0,0,0,0,92,3,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,10,215,5,0,0,0,0,0,0,0,220,1677,82,0,0,0,0,0,0,8,1764,3516,43,0,0,0,0,0,0,0,3562,847,51,0,0,0,0,0,0,0,898,53,0,0,0,0,0,0,0,0,53,363,18,0,0,0,0,0,0,0,375,80,3,0,0,0,0,0,0,0,81,24,9,0,0,0,0,0,0,0,32,8,4,0,0,0,0,0,0,0,11
502011028,16,0,0,0,0,0,0,0,0,15,68,4,0,0,0,0,0,0,0,69,38,3,0,0,0,0,0,0,0,45,23,9,0,0,0,0,0,0,0,33,18,0,0,0,0,0,0,0,0,20,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,18,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,176,22,3,0,0,0,0,0,0,201,1520,145,27,0,0,0,0,0,0,1691,1235,79,21,0,0,0,0,0,0,1333,504,93,38,0,0,0,0,0,0,640,88,54,29,0,0,0,0,0,0,174,261,45,14,0,0,0,0,0,0,320,54,3,48,0,0,0,0,0,0,103,16,9,4,0,0,0,0,0,0,27,3,5,3,0,0,0,0,0,0,11
502011029,15,0,0,0,0,0,0,0,0,18,65,0,0,0,0,0,0,0,0,70,29,0,0,0,0,0,0,0,0,30,4,5,0,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,51,6,0,0,0,0,0,0,0,59,3,4,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,7,138,9,0,0,0,0,0,3,0,156,1016,48,0,55,8,0,0,61,5,1133,1464,7,0,0,0,3,0,11,0,1476,241,20,0,0,0,0,0,0,0,262,21,32,3,0,0,0,0,0,0,54,221,17,0,0,0,0,0,0,3,240,3,13,0,0,0,0,0,0,0,19,38,3,0,19,0,0,0,18,0,56,3,0,0,0,0,0,0,0,0,3
503011030,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,1047,61,43,0,0,0,0,0,0,1150,715,16,9,0,0,0,0,0,0,742,147,10,10,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,60,0,0,4,0,0,0,0,0,0,5,3,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
