SA2_CODE_2021,PreSch_Indig_M,PreSch_Indig_F,PreSch_Indig_P,PreSch_NonInd_M,PreSch_NonInd_F,PreSch_NonInd_P,PreSch_Indig_st_nsM,PreSch_Indig_st_nsF,PreSch_Indig_st_nsP,PreSch_TotM,PreSch_TotF,PreSch_TotP,Prim_Indig_M,Prim_Indig_F,Prim_Indig_P,Prim_NonInd_M,Prim_NonInd_F,Prim_NonInd_P,Prim_Indig_st_nsM,Prim_Indig_st_nsF,Prim_Indig_st_nsP,Prim_TotM,Prim_TotF,Prim_TotP,Sec_Indig_M,Sec_Indig_F,Sec_Indig_P,Sec_NonInd_M,Sec_NonInd_F,Sec_NonInd_P,Sec_Indig_st_nsM,Sec_Indig_st_nsF,Sec_Indig_st_nsP,Sec_TotM,Sec_TotF,Sec_TotP,TVE_TAFE_ptp_FT_15_24_Ind_M,TVE_TAFE_ptp_FT_15_24_Ind_F,TVE_TAFE_ptp_FT_15_24_Ind_P,TVE_TAFE_ptp_FT_15_24_NoInd_M,TVE_TAFE_ptp_FT_15_24_NoInd_F,TVE_TAFE_ptp_FT_15_24_NoInd_P,TVE_TAFE_ptp_FT_15_24_In_ns_M,TVE_TAFE_ptp_FT_15_24_In_ns_F,TVE_TAFE_ptp_FT_15_24_In_ns_P,TVE_TAFE_ptp_FT_15_24_Tot_M,TVE_TAFE_ptp_FT_15_24_Tot_F,TVE_TAFE_ptp_FT_15_24_Tot_P,TVE_TAFE_ptp_FT_25_ov_Ind_M,TVE_TAFE_ptp_FT_25_ov_Ind_F,TVE_TAFE_ptp_FT_25_ov_Ind_P,TVE_TAFE_ptp_FT_25_ov_NoInd_M,TVE_TAFE_ptp_FT_25_ov_NoInd_F,TVE_TAFE_ptp_FT_25_ov_NoInd_P,TVE_TAFE_ptp_FT_25_ov_In_ns_M,TVE_TAFE_ptp_FT_25_ov_In_ns_F,TVE_TAFE_ptp_FT_25_ov_In_ns_P,TVE_TAFE_ptp_FT_25_ov_Tot_M,TVE_TAFE_ptp_FT_25_ov_Tot_F,TVE_TAFE_ptp_FT_25_ov_Tot_P,TVE_TAFE_ptp_PT_15_24_Ind_M,TVE_TAFE_ptp_PT_15_24_Ind_F,TVE_TAFE_ptp_PT_15_24_Ind_P,TVE_TAFE_ptp_PT_15_24_NoInd_M,TVE_TAFE_ptp_PT_15_24_NoInd_F,TVE_TAFE_ptp_PT_15_24_NoInd_P,TVE_TAFE_ptp_PT_15_24_In_ns_M,TVE_TAFE_ptp_PT_15_24_In_ns_F,TVE_TAFE_ptp_PT_15_24_In_ns_P,TVE_TAFE_ptp_PT_15_24_Tot_M,TVE_TAFE_ptp_PT_15_24_Tot_F,TVE_TAFE_ptp_PT_15_24_Tot_P,TVE_TAFE_ptp_PT_25_ov_Ind_M,TVE_TAFE_ptp_PT_25_ov_Ind_F,TVE_TAFE_ptp_PT_25_ov_Ind_P,TVE_TAFE_ptp_PT_25_ov_NoInd_M,TVE_TAFE_ptp_PT_25_ov_NoInd_F,TVE_TAFE_ptp_PT_25_ov_NoInd_P,TVE_TAFE_ptp_PT_25_ov_In_ns_M,TVE_TAFE_ptp_PT_25_ov_In_ns_F,TVE_TAFE_ptp_PT_25_ov_In_ns_P,TVE_TAFE_ptp_PT_25_ov_Tot_M,TVE_TAFE_ptp_PT_25_ov_Tot_F,TVE_TAFE_ptp_PT_25_ov_Tot_P,TVE_TAFE_ptp_FT_PT_Ind_M,TVE_TAFE_ptp_FT_PT_Ind_F,TVE_TAFE_ptp_FT_PT_Ind_P,TVE_TAFE_ptp_FT_PT_NoInd_M,TVE_TAFE_ptp_FT_PT_NoInd_F,TVE_TAFE_ptp_FT_PT_NoInd_P,TVE_TAFE_ptp_FT_PT_In_ns_M,TVE_TAFE_ptp_FT_PT_In_ns_F,TVE_TAFE_ptp_FT_PT_In_ns_P,TVE_TAFE_ptp_FT_PT_Tot_M,TVE_TAFE_ptp_FT_PT_Tot_F,TVE_TAFE_ptp_FT_PT_Tot_P,TVE_TAFE_ptp_TVETAFE_Ind_M,TVE_TAFE_ptp_TVETAFE_Ind_F,TVE_TAFE_ptp_TVETAFE_Ind_P,TVE_TAFE_ptp_TVETAFE_NoInd_M,TVE_TAFE_ptp_TVETAFE_NoInd_F,TVE_TAFE_ptp_TVETAFE_NoInd_P,TVE_TAFE_ptp_TVETAFE_In_ns_M,TVE_TAFE_ptp_TVETAFE_In_ns_F,TVE_TAFE_ptp_TVETAFE_In_ns_P,TVE_TAFE_ptp_TVETAFE_Tot_M,TVE_TAFE_ptp_TVETAFE_Tot_F,TVE_TAFE_ptp_TVETAFE_Tot_P,Uni_he_FT_15_24_Ind_M,Uni_he_FT_15_24_Ind_F,Uni_he_FT_15_24_Ind_P,Uni_he_FT_15_24_NoInd_M,Uni_he_FT_15_24_NoInd_F,Uni_he_FT_15_24_NoInd_P,Uni_he_FT_15_24_In_ns_M,Uni_he_FT_15_24_In_ns_F,Uni_he_FT_15_24_In_ns_P,Uni_he_FT_15_24_Tot_M,Uni_he_FT_15_24_Tot_F,Uni_he_FT_15_24_Tot_P,Uni_he_FT_25_ov_Ind_M,Uni_he_FT_25_ov_Ind_F,Uni_he_FT_25_ov_Ind_P,Uni_he_FT_25_ov_NoInd_M,Uni_he_FT_25_ov_NoInd_F,Uni_he_FT_25_ov_NoInd_P,Uni_he_FT_25_ov_In_ns_M,Uni_he_FT_25_ov_In_ns_F,Uni_he_FT_25_ov_In_ns_P,Uni_he_FT_25_ov_Tot_M,Uni_he_FT_25_ov_Tot_F,Uni_he_FT_25_ov_Tot_P,Uni_he_PT_15_24_Ind_M,Uni_he_PT_15_24_Ind_F,Uni_he_PT_15_24_Ind_P,Uni_he_PT_15_24_NoInd_M,Uni_he_PT_15_24_NoInd_F,Uni_he_PT_15_24_NoInd_P,Uni_he_PT_15_24_In_ns_M,Uni_he_PT_15_24_In_ns_F,Uni_he_PT_15_24_In_ns_P,Uni_he_PT_15_24_Tot_M,Uni_he_PT_15_24_Tot_F,Uni_he_PT_15_24_Tot_P,Uni_he_PT_25_ov_Ind_M,Uni_he_PT_25_ov_Ind_F,Uni_he_PT_25_ov_Ind_P,Uni_he_PT_25_ov_NoInd_M,Uni_he_PT_25_ov_NoInd_F,Uni_he_PT_25_ov_NoInd_P,Uni_he_PT_25_ov_In_ns_M,Uni_he_PT_25_ov_In_ns_F,Uni_he_PT_25_ov_In_ns_P,Uni_he_PT_25_ov_Tot_M,Uni_he_PT_25_ov_Tot_F,Uni_he_PT_25_ov_Tot_P,Uni_he_FTPT_ss_ns_Ind_M,Uni_he_FTPT_ss_ns_Ind_F,Uni_he_FTPT_ss_ns_Ind_P,Uni_he_FTPT_ss_ns_NoInd_M,Uni_he_FTPT_ss_ns_NoInd_F,Uni_he_FTPT_ss_ns_NoInd_P,Uni_he_FTPT_ss_ns_In_ns_M,Uni_he_FTPT_ss_ns_In_ns_F,Uni_he_FTPT_ss_ns_In_ns_P,Uni_he_FTPT_ss_ns_Tot_M,Uni_he_FTPT_ss_ns_Tot_F,Uni_he_FTPT_ss_ns_Tot_P,Uni_he_Tot_Uni_he_Ind_M,Uni_he_Tot_Uni_he_Ind_F,Uni_he_Tot_Uni_he_Ind_P,Uni_he_Tot_Uni_he_NoInd_M,Uni_he_Tot_Uni_he_NoInd_F,Uni_he_Tot_Uni_he_NoInd_P,Uni_he_Tot_Uni_he_In_ns_M,Uni_he_Tot_Uni_he_In_ns_F,Uni_he_Tot_Uni_he_In_ns_P,Uni_he_Tot_Uni_he_Tot_M,Uni_he_Tot_Uni_he_Tot_F,Uni_he_Tot_Uni_he_Tot_P,Ter_Tot_Ter_Ind_M,Ter_Tot_Ter_Ind_F,Ter_Tot_Ter_Ind_P,Ter_Tot_Ter_NonInd_M,Ter_Tot_Ter_NonInd_F,Ter_Tot_Ter_NonInd_P,Ter_Tot_Ter_IndSt_ns_M,Ter_Tot_Ter_IndSt_ns_F,Ter_Tot_Ter_IndSt_ns_P,Ter_Tot_Ter_Tot_M,Ter_Tot_Ter_Tot_F,Ter_Tot_Ter_Tot_P,OEI_Ind_M,OEI_Ind_F,OEI_Ind_P,OEI_NonInd_M,OEI_NonInd_F,OEI_NonInd_P,OEI_IndSt_nsM,OEI_IndSt_nsF
501021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021012,12,4,18,126,111,239,0,0,0,138,123,260,48,35,82,535,459,993,0,0,0,578,496,1080,18,39,57,387,392,780,0,3,4,406,436,840,0,0,6,25,18,47,0,0,0,24,23,47,0,3,3,15,33,45,0,0,0,15,40,47,0,0,3,52,22,80,0,0,0,53,28,80,0,3,3,37,70,108,0,0,0,39,79,115,0,0,0,4,3,4,0,0,0,4,3,4,4,12,16,128,149,283,0,0,0,133,160,295,0,0,0,20,28,44,0,0,0,20,33,45,0,0,0,5,32,39,0,0,0,5,31,36,0,0,0,3,15,21,0,0,0,3,15,21,0,0,0,28,60,88,0,0,0,28,60,88,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,58,135,196,0,0,0,58,139,195,4,16,13,194,289,476,0,0,0,193,302,496,0,3,4,32,50,82,0,0
501021014,5,7,11,59,44,107,0,0,0,66,51,118,20,10,35,371,299,673,7,3,16,401,320,719,17,11,25,330,299,625,6,4,6,345,312,657,0,3,3,12,10,24,0,0,0,12,14,30,0,5,5,8,19,26,0,0,0,11,22,27,0,0,0,29,18,49,0,0,0,33,18,52,0,0,0,22,51,70,0,0,0,19,51,67,0,0,0,0,0,0,0,0,0,0,0,0,4,9,6,70,95,168,0,0,0,81,98,177,0,0,0,10,20,29,0,0,0,10,20,29,0,0,0,4,22,24,0,0,0,4,22,24,0,0,0,3,6,13,0,0,0,3,6,13,0,0,0,17,28,51,0,0,0,17,29,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,78,116,0,0,0,39,77,114,4,6,8,110,172,283,0,0,0,117,177,298,0,0,3,22,25,45,0,0
501021015,11,7,14,63,47,111,0,0,0,72,56,120,23,27,52,267,230,497,0,0,5,290,263,552,14,14,34,189,197,384,5,4,4,205,215,418,0,4,5,20,13,31,0,0,0,20,20,36,0,0,0,10,23,38,0,0,0,10,23,38,0,4,4,25,18,38,0,0,0,25,18,41,0,0,0,13,41,52,0,0,0,13,41,52,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,66,91,159,0,0,0,64,100,165,0,0,0,3,24,25,0,0,0,3,27,28,0,0,0,13,23,31,0,0,0,13,21,35,0,0,0,6,5,7,0,0,0,6,5,7,0,0,0,6,24,36,0,0,0,6,25,34,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,28,72,100,0,0,0,28,79,105,0,10,14,96,167,255,0,0,0,97,176,268,5,0,5,20,38,56,0,0
501021016,0,3,3,25,27,54,0,0,0,29,30,61,11,8,21,141,137,285,0,0,0,159,146,308,15,3,18,99,133,234,0,0,0,120,137,255,0,5,7,9,5,13,0,0,0,10,7,17,0,0,0,3,6,6,0,0,0,3,6,6,0,3,3,23,6,32,0,0,0,26,14,36,0,5,5,8,25,31,0,0,0,8,27,28,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,32,42,76,0,0,0,37,49,84,0,0,0,4,15,23,0,0,0,4,15,19,0,0,0,0,7,8,0,0,0,0,5,9,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,16,15,0,0,0,0,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,15,36,50,0,0,0,15,40,53,0,13,12,48,76,126,0,0,0,46,91,136,0,0,0,4,11,14,0,0
501021251,3,5,11,97,105,197,0,0,0,102,108,210,30,28,50,542,514,1053,0,0,0,568,542,1104,19,22,41,483,452,934,0,0,4,503,472,975,0,4,3,17,18,39,0,0,0,20,22,45,0,0,0,9,27,40,0,0,0,12,32,42,4,3,7,46,32,81,0,0,0,50,32,84,0,0,4,32,86,116,0,0,0,32,83,120,0,0,0,0,0,0,0,0,0,0,0,0,5,10,13,109,162,271,0,0,0,115,171,287,0,0,0,25,43,70,0,0,0,30,43,70,0,0,0,19,24,46,0,0,0,19,28,48,0,0,0,8,12,19,0,0,0,8,14,15,0,0,3,32,73,105,0,0,0,36,73,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,85,150,237,0,0,0,91,155,240,9,9,19,196,318,505,0,0,3,203,327,531,0,0,3,32,48,89,0,0
501021252,0,0,0,17,23,37,0,0,0,17,22,40,3,0,3,152,118,272,0,0,0,152,118,275,4,6,7,151,170,318,0,0,0,156,170,324,0,0,0,0,9,9,0,0,0,0,9,9,0,0,0,0,4,3,0,0,0,0,3,7,0,0,0,20,9,24,0,0,0,21,9,25,0,0,0,3,14,19,0,0,0,3,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,36,58,0,0,0,28,33,60,0,0,0,8,16,22,0,0,0,8,16,22,0,0,0,0,10,15,0,0,0,0,10,15,0,0,0,5,3,5,0,0,0,5,3,5,0,0,0,3,23,23,0,0,0,3,24,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,54,66,0,0,0,12,53,70,0,5,3,42,81,124,0,0,0,42,84,125,0,0,0,6,10,12,0,0
501021253,5,3,9,82,86,171,0,0,0,93,87,175,18,15,32,425,375,800,0,0,0,444,390,830,11,10,21,376,394,770,0,8,8,385,404,795,0,0,0,18,12,30,0,0,0,18,14,33,0,0,0,17,27,44,0,0,0,17,27,44,0,0,0,47,24,68,0,0,0,48,21,68,0,3,3,44,68,105,0,0,0,44,73,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,118,132,252,0,0,0,122,138,255,0,0,0,21,28,48,0,0,0,17,30,54,0,4,6,11,40,53,0,0,0,13,41,54,0,0,0,9,18,23,0,0,0,9,18,23,0,4,4,33,99,132,0,0,0,33,104,134,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,76,187,262,0,0,0,71,191,265,5,13,11,194,321,508,4,0,4,193,331,526,0,5,5,35,45,75,0,0
501021254,8,8,18,38,30,62,0,0,0,39,41,77,16,18,36,180,164,347,0,0,5,198,193,389,14,18,30,149,130,274,0,3,3,159,153,307,0,0,0,11,11,21,0,0,0,11,15,25,0,0,0,8,18,28,0,0,0,10,18,30,4,3,4,15,10,24,0,0,0,15,12,32,5,0,3,14,20,34,0,0,0,16,22,38,0,0,0,0,0,0,0,0,0,0,0,0,6,5,14,47,59,111,0,0,0,54,67,122,0,0,0,0,13,13,0,0,0,0,13,13,0,0,0,12,13,24,0,0,0,12,15,25,0,0,0,0,6,13,0,0,0,0,9,13,0,0,0,3,17,22,0,0,0,3,17,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,22,52,71,0,0,0,22,56,71,6,12,15,70,114,181,0,0,0,76,122,193,4,0,6,13,29,42,0,0
501031017,3,0,3,44,55,97,0,0,5,51,57,106,8,7,14,282,228,514,6,8,16,295,246,539,4,12,14,182,224,403,0,4,4,183,238,420,0,0,0,9,5,8,0,0,0,9,5,8,0,0,0,0,8,10,0,0,0,0,10,8,0,0,0,15,15,32,0,0,0,15,13,38,0,0,0,9,38,51,0,0,0,9,38,51,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,37,70,103,0,0,0,37,73,109,0,0,0,0,5,14,0,0,0,0,10,14,0,0,0,3,7,15,0,0,0,3,7,15,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,6,21,31,0,0,0,6,21,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,50,59,0,0,0,11,50,61,0,3,3,43,118,162,0,0,0,43,122,166,0,0,0,19,25,39,0,0
501031018,3,0,5,37,40,76,0,0,0,40,46,84,11,16,21,226,214,435,6,0,6,240,224,463,5,12,18,172,154,329,6,0,7,176,169,342,0,0,4,6,3,7,0,0,0,12,3,14,0,0,0,0,12,15,0,0,0,4,14,17,0,0,6,19,13,27,0,0,0,19,14,35,0,0,4,9,30,35,0,0,0,9,34,39,0,0,0,0,0,3,0,0,0,0,0,3,4,3,9,32,65,98,5,0,3,43,68,105,0,0,0,3,11,15,0,0,0,3,11,14,0,0,0,0,12,16,0,0,0,0,12,16,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,22,33,0,0,0,7,22,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,48,66,0,0,3,20,51,63,4,3,9,54,110,159,4,0,3,62,113,176,0,0,0,8,21,33,0,0
501031019,7,4,4,43,38,82,0,0,0,50,38,86,17,21,39,197,210,407,0,0,0,218,229,448,14,14,27,180,151,339,0,0,4,199,165,363,0,0,0,4,5,7,0,0,0,4,7,6,0,0,0,0,4,3,0,0,0,0,4,3,3,3,7,20,16,33,0,0,0,27,11,38,0,0,0,10,27,43,0,0,0,10,27,43,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,46,45,88,0,0,0,45,49,94,0,0,0,0,9,10,0,0,0,0,6,12,0,0,0,0,3,5,0,0,0,0,3,5,0,0,0,0,4,4,0,0,0,0,0,5,0,0,0,4,15,21,0,0,0,8,17,25,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11,30,40,0,0,0,12,29,45,3,3,11,56,70,130,0,4,4,56,79,141,0,0,4,9,21,24,0,0
501031020,0,0,0,24,25,49,0,0,0,26,25,54,3,4,8,142,113,252,0,0,0,146,119,271,9,14,20,124,138,256,0,0,0,132,153,279,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,3,4,0,0,0,4,3,4,0,0,0,17,10,21,0,0,0,17,10,21,0,0,0,4,35,36,0,0,0,4,33,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,43,70,0,0,0,25,47,71,0,0,0,0,5,4,0,0,0,0,5,4,0,0,4,4,4,11,0,0,0,8,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,0,0,0,0,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,22,29,0,0,0,13,20,29,0,0,4,36,65,98,0,0,0,35,67,105,0,0,0,16,17,29,0,0
502011021,3,0,6,71,59,129,0,4,4,77,60,136,14,16,30,366,384,745,0,0,0,379,400,782,14,13,25,290,289,584,3,3,3,308,302,613,0,0,0,12,12,18,0,0,0,12,12,18,0,0,0,5,18,24,0,0,0,5,18,24,0,0,0,30,10,43,0,0,0,29,15,47,4,0,4,20,40,56,0,0,0,23,37,61,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,66,71,144,0,0,0,69,74,149,0,0,0,29,48,78,0,0,0,29,48,78,0,0,0,8,30,37,0,0,0,8,28,35,0,0,0,8,6,14,0,0,0,8,6,14,0,0,0,13,47,53,0,0,0,13,52,59,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,56,125,185,0,0,0,56,132,188,3,9,7,122,202,330,0,0,0,127,213,341,0,0,0,27,48,75,0,0
502011022,3,0,3,55,58,119,0,0,0,64,64,127,14,25,35,312,330,643,0,0,5,330,353,681,10,8,21,277,266,545,0,0,0,289,276,560,0,0,0,22,22,40,0,0,0,22,22,40,0,0,0,8,25,31,0,0,0,14,28,38,4,0,4,43,14,55,0,0,0,48,14,60,0,0,0,18,45,67,0,5,5,18,50,71,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,96,107,205,0,0,8,98,108,209,0,0,0,35,70,109,0,0,0,35,67,109,0,0,0,6,27,31,0,0,0,5,27,29,0,0,0,4,14,21,0,0,0,4,14,21,0,0,0,24,37,64,0,0,0,23,37,61,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,69,146,221,0,0,0,77,146,225,3,0,6,171,252,421,0,0,8,176,257,431,0,3,3,23,38,67,0,0
502011023,6,6,10,71,70,138,0,0,0,77,72,152,45,44,92,308,336,643,3,0,5,358,380,742,37,39,83,231,242,470,4,0,4,270,285,555,0,3,3,21,24,47,0,0,0,21,27,47,0,0,3,6,21,29,0,0,0,8,21,32,3,0,3,27,19,52,0,0,0,29,19,50,0,0,0,21,41,63,0,0,0,18,41,65,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,77,107,189,0,0,0,79,115,192,0,0,3,26,49,74,0,0,0,27,48,75,0,0,0,9,28,38,0,0,0,9,28,40,0,0,0,10,10,16,0,0,0,10,10,16,0,0,0,10,29,42,0,0,0,16,29,39,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,50,113,171,0,0,0,54,116,176,9,5,15,129,230,357,0,0,0,132,234,367,5,4,6,26,45,72,0,0
502011024,11,4,17,124,134,259,0,0,0,131,138,273,38,35,72,667,688,1351,5,4,9,707,725,1432,25,40,64,665,582,1240,0,4,9,688,628,1314,0,7,8,32,38,72,0,0,0,36,39,81,0,0,0,11,42,57,0,0,0,11,42,57,3,3,8,66,31,96,0,0,0,68,34,101,0,0,4,51,104,151,0,0,0,50,101,154,0,0,0,3,0,3,0,0,0,3,0,3,5,8,16,162,213,373,0,0,0,169,223,392,0,3,6,80,157,241,0,0,0,87,160,251,0,0,0,25,65,88,0,0,0,25,64,89,0,3,3,10,35,45,0,0,0,10,32,46,0,4,4,51,89,140,0,0,0,53,89,144,0,0,0,0,0,0,0,0,0,0,0,0,4,12,13,172,344,517,0,3,3,173,353,529,11,21,29,331,558,887,0,0,0,339,578,916,0,0,0,54,90,148,0,0
502011025,6,3,11,51,44,97,0,0,0,55,49,110,27,25,48,209,192,401,3,0,0,238,216,457,9,18,25,176,200,370,5,0,5,189,219,409,0,0,4,19,34,57,0,0,0,27,35,58,0,0,0,15,36,47,0,0,0,15,36,47,0,0,0,22,27,53,0,0,0,29,27,56,0,5,5,33,44,80,0,0,0,33,43,81,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,98,137,235,0,0,0,98,138,240,0,0,0,15,45,60,0,0,0,15,41,61,0,4,0,12,31,49,0,0,0,17,38,52,0,0,0,0,10,7,0,0,0,0,9,12,0,0,5,16,23,43,0,0,0,17,24,48,0,0,0,0,0,0,0,0,0,0,0,0,4,5,11,48,108,161,0,0,0,49,113,168,3,12,15,143,245,391,0,0,0,148,254,410,3,0,5,22,58,82,0,0
502011026,0,3,5,41,34,74,0,0,0,41,36,76,12,10,20,246,205,449,0,4,4,256,213,472,5,8,11,152,202,352,4,0,0,162,207,365,0,0,0,15,9,19,0,0,0,17,9,21,0,0,3,5,14,12,0,0,0,5,16,15,0,0,3,34,19,52,0,0,0,31,19,53,0,0,0,8,27,35,0,0,0,8,27,42,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,55,68,123,0,0,0,57,73,134,3,0,3,17,30,50,0,0,0,22,30,52,0,0,0,3,17,23,0,0,0,3,15,22,0,0,0,0,9,14,0,0,0,0,9,14,0,0,0,5,24,30,0,0,0,5,24,30,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,29,86,116,0,0,0,32,88,114,6,7,5,85,153,236,0,0,0,90,157,248,0,0,0,20,22,38,0,0
502011027,8,0,14,200,206,405,0,0,0,213,213,426,40,57,99,1048,1039,2084,7,3,11,1091,1104,2195,32,23,62,841,735,1578,0,0,7,875,764,1641,3,3,3,31,38,68,0,0,0,32,39,74,0,0,0,10,51,58,0,0,0,13,51,59,0,6,9,69,48,116,0,0,0,72,51,121,0,3,3,63,151,215,0,0,0,68,157,220,0,0,0,0,0,0,0,0,0,0,0,0,4,12,17,180,283,458,0,0,0,188,291,475,3,0,3,115,199,316,0,0,0,117,204,322,0,0,0,31,81,105,0,0,0,27,81,112,0,0,0,21,31,54,0,0,0,21,31,54,0,3,3,61,121,184,0,0,0,61,130,190,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,226,434,665,0,0,0,227,445,671,9,13,26,403,721,1121,0,0,0,414,734,1145,0,0,6,76,113,194,0,0
502011028,3,6,15,52,56,112,0,0,0,55,69,121,43,30,71,311,334,648,0,3,5,360,370,725,34,41,76,269,258,528,0,0,0,301,301,599,0,5,5,12,16,25,0,0,0,12,16,30,3,0,3,13,25,39,0,0,0,14,25,44,0,0,0,30,27,54,0,0,0,30,31,61,0,0,0,30,72,94,0,0,0,32,72,95,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,79,145,225,0,0,0,85,142,227,0,6,6,20,65,83,0,0,0,20,73,85,0,0,0,11,26,36,0,0,0,11,27,39,0,0,0,9,11,21,0,0,0,9,15,23,0,0,0,18,58,75,0,0,0,18,58,75,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,58,164,218,0,0,0,58,168,223,3,14,17,134,301,437,0,0,0,137,314,454,0,0,0,31,35,59,0,0
502011029,7,4,11,70,73,148,0,0,0,82,74,157,20,27,46,438,419,848,0,4,3,459,446,903,25,22,48,309,338,647,4,3,7,340,366,706,0,0,0,20,24,45,0,0,0,19,22,45,0,0,0,4,16,21,0,0,0,4,16,21,5,0,4,31,20,57,0,0,0,33,23,60,0,0,0,28,64,93,0,0,0,28,64,93,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,83,126,213,0,0,0,92,132,219,0,0,0,13,44,61,0,0,0,13,45,56,0,0,0,4,35,41,0,0,0,4,39,40,0,0,0,3,8,15,0,0,0,3,8,15,0,0,0,14,40,54,0,0,0,13,40,57,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,34,131,167,0,0,0,37,133,170,7,6,9,121,256,382,0,0,0,131,262,389,0,0,0,11,30,40,0,0
503011030,0,0,0,44,32,83,0,0,0,44,32,83,0,0,5,298,291,592,0,0,0,298,294,599,5,4,9,416,336,749,0,0,0,422,338,759,0,0,0,10,3,16,0,0,0,9,3,17,0,0,0,0,3,5,0,0,0,0,3,5,0,0,0,7,9,20,0,0,0,7,9,20,0,0,0,7,14,25,0,0,0,7,14,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,37,67,0,0,0,30,37,65,0,0,0,163,179,344,0,0,0,164,179,342,0,0,0,17,24,38,0,0,0,12,24,40,0,0,0,18,18,38,0,0,0,18,18,38,0,0,0,27,48,76,0,0,0,27,48,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,272,493,0,0,0,223,272,498,3,0,3,249,303,560,0,0,0,257,303,565,0,0,0,12,20,32,0,0
503011031,0,0,0,67,53,119,0,0,0,67,53,119,0,0,0,289,282,572,0,4,4,290,290,576,6,8,16,341,345,688,0,0,0,352,360,709,0,0,0,16,6,27,0,0,0,16,6,27,0,0,0,6,16,22,0,0,0,6,16,22,0,0,0,14,5,20,0,0,0,14,5,20,0,0,0,20,46,68,0,0,0,22,46,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,83,139,0,0,3,53,84,136,0,0,6,182,226,409,5,0,5,191,229,422,0,0,0,63,73,134,0,0,0,64,73,141,0,0,0,24,29,49,0,0,0,24,29,55,0,0,0,69,65,136,0,0,0,66,72,142,0,0,0,0,0,0,0,0,0,0,0,0,7,8,13,343,396,732,5,0,8,351,405,749,7,8,13,398,477,873,3,3,10,405,488,892,0,0,0,26,39,68,0,0
