SA2_CODE_2021,R_Tot_Dw_s_S_Hou_Oth_h,R_Tot_Dw_s_SDRTHT_Oth_h,R_Tot_Dw_s_Fl_Ap_Oth_h,R_Tot_Dw_s_Oth_d_Car_Oth_h,R_Tot_Dw_s_Oth_d_Cab_h_Oth_h,R_Tot_Dw_s_Oth_d_IHTSO_Oth_h,R_Tot_Dw_s_Oth_d_HFASO_Oth_h,R_Tot_Dw_s_Oth_d_Tot_Oth_h,R_Tot_Dw_s_Ns_Oth_h,R_Tot_Tot_Oth_h,Oth_TT_Dw_s_S_Hou_Oth_h,Oth_TT_Dw_s_SDRTHT_Oth_h,Oth_TT_Dw_s_Fl_Ap_Oth_h,Oth_TT_Dw_s_Ot_d_Car_Oth_h,Oth_TT_Dw_s_Ot_d_Cab_h_Oth_h,Oth_TT_Dw_s_Ot_d_IHTSO_Oth_h,Oth_TT_Dw_s_Ot_d_HFASO_Oth_h,Oth_TT_Dw_s_Ot_d_Tot_Oth_h,Oth_TT_Dw_s_Ns_Oth_h,Oth_TT_Tot_Oth_h,TT_ns_Dw_s_S_Hou_Oth_h,TT_ns_Dw_s_SDRTHT_Oth_h,TT_ns_Dw_s_Fl_Ap_Oth_h,TT_ns_Dw_s_Oth_d_Car_Oth_h,TT_ns_Dw_s_Oth_d_Cab_h_Oth_h,TT_ns_Dw_s_Oth_d_IHTSO_Oth_h,TT_ns_Dw_s_Oth_d_HFASO_Oth_h,TT_ns_Dw_s_Oth_d_Tot_Oth_h,TT_ns_Dw_s_Ns_Oth_h,TT_ns_Tot_Oth_h,Tot_Dw_s_S_Hou_Oth_h,Tot_Dw_s_SDRTHT_Oth_h,Tot_Dw_s_Fl_Ap_Oth_h,Tot_Dw_s_Oth_d_Car_Oth_h,Tot_Dw_s_Oth_d_Cab_h_Oth_h,Tot_Dw_s_Oth_d_IHTSO_Oth_h,Tot_Dw_s_Oth_d_HFASO_Oth_h,Tot_Dw_s_Oth_d_Tot_Oth_h,Tot_Dw_s_Ns_Oth_h,Tot_Tot_Oth_h,Ow_o_Dw_s_S_Hou_Tot_h,Ow_o_Dw_s_SDRTHT_Tot_h,Ow_o_Dw_s_Fl_Ap_Tot_h,Ow_o_Dw_s_Oth_d_Car_Tot_h,Ow_o_Dw_s_Oth_d_Cab_h_Tot_h,Ow_o_Dw_s_Oth_d_IHTSO_Tot_h,Ow_o_Dw_s_Oth_d_HFASO_Tot_h,Ow_o_Dw_s_Oth_d_Tot_Tot_h,Ow_o_Dw_s_Ns_Tot_h,Ow_o_Tot_Tot_h,Ow_wm_Dw_s_S_Hou_Tot_h,Ow_wm_Dw_s_SDRTHT_Tot_h,Ow_wm_Dw_s_Fl_Ap_Tot_h,Ow_wm_Dw_s_Oth_d_Car_Tot_h,Ow_wm_Dw_s_Oth_d_Cab_h_Tot_h,Ow_wm_Dw_s_Oth_d_IHTSO_Tot_h,Ow_wm_Dw_s_Oth_d_HFASO_Tot_h,Ow_wm_Dw_s_Oth_d_Tot_Tot_h,Ow_wm_Dw_s_Ns_Tot_h,Ow_wm_Tot_Tot_h,R_RAg_Dw_s_S_Hou_Tot_h,R_RAg_Dw_s_SDRTHT_Tot_h,R_RAg_Dw_s_Fl_Ap_Tot_h,R_RAg_Dw_s_Oth_d_Car_Tot_h,R_RAg_Dw_s_Oth_d_Cab_h_Tot_h,R_RAg_Dw_s_Oth_d_IHTSO_Tot_h,R_RAg_Dw_s_Oth_d_HFASO_Tot_h,R_RAg_Dw_s_Oth_d_Tot_Tot_h,R_RAg_Dw_s_Ns_Tot_h,R_RAg_Tot_Tot_h,R_STHA_Dw_s_S_Hou_Tot_h,R_STHA_Dw_s_SDRTHT_Tot_h,R_STHA_Dw_s_Fl_Ap_Tot_h,R_STHA_Dw_s_Ot_d_Car_Tot_h,R_STHA_Dw_s_Ot_d_Cab_h_Tot_h,R_STHA_Dw_s_Ot_d_IHTSO_Tot_h,R_STHA_Dw_s_Ot_d_HFASO_Tot_h,R_STHA_Dw_s_Ot_d_Tot_Tot_h,R_STHA_Dw_s_Ns_Tot_h,R_STHA_Tot_Tot_h,R_Pnsh_Dw_s_S_Hou_Tot_h,R_Pnsh_Dw_s_SDRTHT_Tot_h,R_Pnsh_Dw_s_Fl_Ap_Tot_h,R_Pnsh_Dw_s_Ot_d_Car_Tot_h,R_Pnsh_Dw_s_Ot_d_Cab_h_Tot_h,R_Pnsh_Dw_s_Ot_d_IHTSO_Tot_h,R_Pnsh_Dw_s_Ot_d_HFASO_Tot_h,R_Pnsh_Dw_s_Oth_d_Tot_Tot_h,R_Pnsh_Dw_s_Ns_Tot_h,R_Pnsh_Tot_Tot_h,R_CHP_Dw_s_S_Hou_Tot_h,R_CHP_Dw_s_SDRTHT_Tot_h,R_CHP_Dw_s_Fl_Ap_Tot_h,R_CHP_Dw_s_Oth_d_Car_Tot_h,R_CHP_Dw_s_Oth_d_Cab_h_Tot_h,R_CHP_Dw_s_Oth_d_IHTSO_Tot_h,R_CHP_Dw_s_Oth_d_HFASO_Tot_h,R_CHP_Dw_s_Oth_d_Tot_Tot_h,R_CHP_Dw_s_Ns_Tot_h,R_CHP_Tot_Tot_h,R_othLT_Dw_s_S_Hou_Tot_h,R_othLT_Dw_s_SDRTHT_Tot_h,R_othLT_Dw_s_Fl_Ap_Tot_h,R_othLT_Dw_s_O_d_Car_Tot_h,R_othLT_Dw_s_O_d_Cab_h_Tot_h,R_othLT_Dw_s_O_d_IHTSO_Tot_h,R_othLT_Dw_s_O_d_HFASO_Tot_h,R_othLT_Dw_s_O_d_Tot_Tot_h,R_othLT_Dw_s_Ns_Tot_h,R_othLT_Tot_Tot_h,R_LTns_Dw_s_S_Hou_Tot_h,R_LTns_Dw_s_SDRTHT_Tot_h,R_LTns_Dw_s_Fl_Ap_Tot_h,R_LTns_Dw_s_Ot_d_Car_Tot_h,R_LTns_Dw_s_Ot_d_Cab_h_Tot_h,R_LTns_Dw_s_Ot_d_IHTSO_Tot_h,R_LTns_Dw_s_Ot_d_HFASO_Tot_h,R_LTns_Dw_s_Ot_d_Tot_Tot_h,R_LTns_Dw_s_Ns_Tot_h,R_LTns_Tot_Tot_h,R_Tot_Dw_s_S_Hou_Tot_h,R_Tot_Dw_s_SDRTHT_Tot_h,R_Tot_Dw_s_Fl_Ap_Tot_h,R_Tot_Dw_s_Oth_d_Car_Tot_h,R_Tot_Dw_s_Oth_d_Cab_h_Tot_h,R_Tot_Dw_s_Oth_d_IHTSO_Tot_h,R_Tot_Dw_s_Oth_d_HFASO_Tot_h,R_Tot_Dw_s_Oth_d_Tot_Tot_h,R_Tot_Dw_s_Ns_Tot_h,R_Tot_Tot_Tot_h,Oth_TT_Dw_s_S_Hou_Tot_h,Oth_TT_Dw_s_SDRTHT_Tot_h,Oth_TT_Dw_s_Fl_Ap_Tot_h,Oth_TT_Dw_s_Ot_d_Car_Tot_h,Oth_TT_Dw_s_Ot_d_Cab_h_Tot_h,Oth_TT_Dw_s_Ot_d_IHTSO_Tot_h,Oth_TT_Dw_s_Ot_d_HFASO_Tot_h,Oth_TT_Dw_s_Ot_d_Tot_Tot_h,Oth_TT_Dw_s_Ns_Tot_h,Oth_TT_Tot_Tot_h,TT_ns_Dw_s_S_Hou_Tot_h,TT_ns_Dw_s_SDRTHT_Tot_h,TT_ns_Dw_s_Fl_Ap_Tot_h,TT_ns_Dw_s_Oth_d_Car_Tot_h,TT_ns_Dw_s_Oth_d_Cab_h_Tot_h,TT_ns_Dw_s_Oth_d_IHTSO_Tot_h,TT_ns_Dw_s_Oth_d_HFASO_Tot_h,TT_ns_Dw_s_Oth_d_Tot_Tot_h,TT_ns_Dw_s_Ns_Tot_h,TT_ns_Tot_Tot_h,Tot_Dw_s_S_Hou_Tot_h,Tot_Dw_s_SDRTHT_Tot_h,Tot_Dw_s_Fl_Ap_Tot_h,Tot_Dw_s_Oth_d_Car_Tot_h,Tot_Dw_s_Oth_d_Cab_h_Tot_h,Tot_Dw_s_Oth_d_IHTSO_Tot_h,Tot_Dw_s_Oth_d_HFASO_Tot_h,Tot_Dw_s_Oth_d_Tot_Tot_h,Tot_Dw_s_Ns_Tot_h,Tot_Tot_Tot_h
501021014,615,83,0,16,3,5,3,26,0,729,74,16,0,0,0,0,0,0,0,89,47,4,0,0,0,0,0,0,0,46,3104,108,4,35,4,3,9,51,5,3276,1257,8,0,17,0,0,4,22,0,1288,1165,0,5,0,0,0,3,4,0,1174,249,14,0,0,0,0,0,0,0,258,70,21,0,0,0,0,0,0,0,88,292,30,0,0,0,0,0,5,0,326,5,15,0,0,0,0,0,0,0,21,60,5,0,19,3,0,0,25,0,93,9,0,0,0,0,0,0,0,0,11,679,86,0,26,3,5,3,31,0,798,74,16,0,0,0,0,0,0,0,90,44,4,0,0,0,0,0,0,0,48,3226,113,4,40,4,3,9,59,5,3409
501021015,568,199,19,0,0,0,0,0,0,787,16,56,0,0,0,0,0,0,0,70,20,6,0,0,0,0,0,0,0,26,2328,393,40,0,0,0,0,0,6,2761,801,87,10,0,0,0,0,0,0,903,971,53,11,0,0,0,0,0,4,1036,336,86,11,0,0,0,0,0,0,431,48,44,3,0,0,0,0,0,0,93,205,52,7,0,0,0,0,0,0,263,16,20,0,0,0,0,0,0,0,38,23,6,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,4,620,204,21,0,0,0,0,0,0,847,16,56,0,0,0,0,0,0,0,70,25,6,0,0,0,0,0,0,0,29,2435,409,43,0,0,0,0,0,6,2887
501021016,188,46,0,8,0,0,3,14,6,253,33,16,0,0,0,0,0,0,0,47,25,9,0,0,0,0,0,0,0,36,1395,91,0,21,0,0,3,23,5,1514,619,21,0,4,0,0,0,13,3,649,573,0,0,0,0,0,0,0,3,581,78,14,0,0,0,0,0,0,0,96,10,10,0,0,0,0,0,0,0,21,92,16,0,0,0,0,0,5,0,111,0,11,0,0,0,0,0,0,0,13,22,9,0,10,0,0,0,10,0,38,3,0,0,0,0,0,0,0,0,7,204,53,0,8,0,0,3,14,6,273,35,16,0,0,0,0,0,0,0,51,27,9,0,0,0,0,0,0,0,34,1459,96,0,22,0,0,3,25,5,1584
501021251,709,94,61,0,0,0,0,0,0,868,14,0,0,0,0,0,0,0,0,15,23,6,0,0,0,0,0,0,0,29,2970,106,65,0,0,0,0,0,3,3145,570,3,0,0,0,0,0,0,0,581,1717,3,0,0,0,0,0,0,4,1724,492,10,0,0,0,0,0,0,0,505,61,60,24,0,0,0,0,0,0,140,185,0,0,0,0,0,0,0,0,188,5,28,37,0,0,0,0,0,0,69,14,0,0,0,0,0,0,0,0,14,9,0,0,0,0,0,0,0,0,10,768,100,61,0,0,0,0,0,0,931,14,0,0,0,0,0,0,0,0,15,28,6,0,0,0,0,0,0,0,30,3105,107,65,0,0,0,0,0,3,3277
501021252,58,0,0,0,0,0,0,0,0,60,8,0,0,0,0,0,0,0,4,13,5,0,0,0,0,0,0,0,0,5,953,0,0,0,0,0,0,0,4,958,469,0,0,0,0,0,0,0,0,465,438,0,0,0,0,0,0,0,0,438,31,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,57,12,0,0,0,0,0,0,0,4,11,5,0,0,0,0,0,0,0,0,5,976,0,0,0,0,0,0,0,4,984
501021253,706,681,256,3,6,0,11,17,0,1659,41,63,19,0,3,0,0,5,0,123,38,26,8,0,3,0,0,3,5,79,3445,1304,371,54,36,0,10,95,15,5241,1419,331,55,48,29,0,0,76,3,1876,1285,211,47,0,0,0,0,0,3,1546,443,418,168,0,0,0,4,4,0,1046,9,60,3,0,0,0,0,0,0,72,261,165,36,0,0,0,0,0,0,465,0,39,29,0,0,0,0,0,0,77,21,16,5,3,6,0,3,14,0,61,0,6,0,0,0,0,0,0,0,12,748,710,261,3,6,0,11,17,0,1737,42,67,19,0,3,0,0,5,0,126,44,26,8,0,3,0,0,3,5,80,3530,1341,377,56,36,0,10,102,15,5365
501021254,444,202,54,0,0,0,0,0,0,705,18,3,0,0,0,0,0,0,0,17,24,40,6,5,0,0,0,5,0,69,1576,285,57,11,0,0,0,8,4,1929,462,11,0,0,0,0,0,0,0,473,667,28,0,0,0,0,0,0,0,694,249,39,59,0,0,0,0,0,0,361,100,148,0,0,0,0,0,0,0,247,145,20,0,0,0,0,0,0,0,162,11,9,0,0,0,0,0,0,0,22,15,7,0,0,0,0,0,0,0,19,4,0,0,0,0,0,0,0,0,7,520,224,66,0,0,0,0,0,0,813,18,3,0,0,0,0,0,0,0,17,24,46,6,9,0,0,0,9,0,83,1689,312,64,10,0,0,0,11,4,2082
501031017,398,22,11,0,0,0,0,0,0,434,83,28,0,0,0,0,0,0,0,106,32,4,0,0,0,0,0,0,0,34,2549,62,11,12,0,0,0,19,10,2647,1219,4,0,7,3,0,0,7,8,1245,864,5,0,5,0,0,0,4,0,875,157,3,3,0,0,0,0,0,0,168,48,10,0,0,0,0,0,0,0,53,167,0,5,0,0,0,0,0,0,168,8,10,0,0,0,0,0,0,0,18,40,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,5,415,23,7,0,0,0,0,0,0,453,87,28,0,0,0,0,0,0,0,108,33,4,0,0,0,0,0,0,0,42,2620,66,7,12,0,0,0,19,10,2718
501031018,280,28,5,0,0,0,0,4,0,314,64,0,0,0,0,0,0,0,0,62,25,0,0,0,0,0,0,0,0,30,2141,39,4,6,0,10,4,22,12,2221,978,4,0,4,6,10,0,11,4,996,846,8,0,5,0,6,0,9,5,867,100,8,0,0,0,0,0,0,0,112,20,7,0,0,0,0,0,0,0,27,158,4,0,0,0,0,0,4,0,167,5,5,0,0,0,0,0,0,0,6,19,0,0,0,0,0,0,0,0,19,4,0,0,0,0,0,0,0,0,5,306,31,5,0,0,0,0,4,0,337,66,0,0,0,0,0,0,0,0,68,27,0,0,0,0,0,0,0,0,33,2221,44,3,7,6,10,4,23,12,2305
501031019,418,149,12,0,0,0,0,0,13,591,41,0,0,0,0,0,0,0,0,46,34,4,0,0,0,0,0,0,0,40,1830,177,18,0,0,0,0,4,14,2038,698,15,0,0,0,0,0,0,4,713,671,8,0,0,0,0,0,0,4,683,218,73,5,0,0,0,0,0,0,297,81,50,7,0,0,0,0,0,0,136,143,10,0,0,0,0,0,0,0,149,6,29,3,0,0,0,0,0,0,32,32,6,0,0,0,0,0,0,6,50,5,0,0,0,0,0,0,0,0,8,479,161,12,0,0,0,0,0,13,660,41,0,0,0,0,0,0,0,0,46,37,6,0,0,0,0,0,0,0,40,1920,193,18,0,0,0,0,4,14,2146
501031020,279,7,13,0,0,0,0,7,3,314,76,8,0,0,0,0,0,0,0,89,24,0,0,0,0,0,0,0,0,31,1833,17,23,6,4,4,0,21,10,1907,960,8,4,6,0,0,0,14,3,988,530,0,0,0,0,0,0,0,0,530,116,0,0,0,0,0,0,0,0,117,25,3,0,0,0,0,0,0,0,27,118,0,9,0,0,0,0,0,0,129,5,4,9,0,0,0,0,0,0,20,42,0,0,0,0,0,0,7,0,48,0,0,0,0,0,0,0,0,0,0,304,7,16,0,0,0,0,7,3,331,80,8,0,0,0,0,0,0,0,88,24,0,0,0,0,0,0,0,0,35,1895,22,23,7,7,4,0,24,10,1972
502011021,333,54,13,12,5,0,0,14,0,418,24,3,0,0,0,0,0,3,0,32,22,0,0,0,0,0,0,0,0,26,2804,100,42,30,41,0,0,71,0,3025,1136,25,20,19,31,0,0,50,0,1231,1338,12,8,0,3,0,0,3,0,1361,223,16,11,0,0,0,0,3,0,255,0,15,0,0,0,0,0,0,0,16,123,9,4,4,0,0,0,8,0,147,0,13,0,0,0,0,0,0,0,13,12,0,0,3,0,0,0,5,0,19,0,0,0,0,0,0,0,0,0,5,363,57,13,12,5,0,0,14,0,448,27,3,0,0,0,0,0,3,0,37,23,0,0,0,0,0,0,0,0,29,2885,106,42,33,41,0,0,71,0,3104
502011022,704,78,4,3,0,0,0,0,0,792,42,10,0,0,0,0,0,0,0,56,36,0,0,0,26,0,0,24,0,69,3506,189,13,26,35,0,0,57,0,3762,1457,62,5,19,11,0,0,28,0,1553,1310,36,7,3,0,0,0,3,0,1349,468,35,0,0,0,0,0,0,0,503,0,10,0,0,0,0,0,0,0,12,255,28,3,0,0,0,0,0,0,289,4,3,0,0,0,0,0,0,0,3,21,0,0,3,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,749,78,4,3,0,0,0,0,0,837,48,10,0,0,0,0,0,0,0,52,39,0,0,0,24,0,0,26,0,70,3600,192,13,26,36,0,0,63,0,3867
502011023,667,171,9,0,0,0,0,0,0,848,46,379,3,0,0,0,0,0,0,426,36,38,0,0,0,0,0,0,0,75,2961,869,26,0,0,0,0,0,4,3859,1012,226,0,0,0,0,0,0,0,1240,1283,65,5,0,0,0,0,0,0,1357,396,38,11,0,0,0,0,0,0,437,53,77,0,0,0,0,0,0,0,130,283,31,0,0,0,0,0,0,0,315,10,20,0,0,0,0,0,0,0,27,12,17,0,0,0,0,0,0,0,25,3,4,0,0,0,0,0,0,0,11,758,182,9,0,0,0,0,0,0,945,44,379,3,0,0,0,0,0,0,428,44,38,0,0,0,0,0,0,0,77,3144,887,26,0,0,0,0,0,4,4053
502011024,1081,335,54,0,0,3,0,3,0,1474,62,179,0,0,0,0,0,0,0,245,63,28,5,0,0,0,0,0,0,95,6560,920,141,0,0,6,0,6,0,7624,2770,259,56,0,0,0,0,0,0,3086,2695,116,25,0,0,0,0,0,0,2841,775,177,40,0,0,3,0,3,0,995,7,19,0,0,0,0,0,0,0,28,335,49,15,0,0,0,0,0,0,405,10,53,0,0,0,0,0,0,0,55,25,31,0,0,0,0,0,0,0,62,4,6,0,0,0,0,0,0,0,13,1160,340,56,0,0,3,0,3,0,1555,70,181,0,0,0,0,0,0,0,251,66,31,5,0,0,0,0,0,0,107,6762,925,142,0,0,6,0,6,0,7834
502011025,963,886,277,3,8,0,7,22,12,2152,36,44,10,0,0,0,0,0,0,88,46,47,4,0,3,0,0,6,4,99,2314,1497,570,22,54,0,7,82,13,4483,738,357,183,10,43,0,0,53,0,1337,563,173,99,0,0,0,0,0,0,835,623,493,214,0,0,0,3,4,0,1332,67,191,4,0,0,0,0,0,4,263,319,163,40,0,0,0,0,0,0,514,9,56,22,0,0,0,0,0,9,92,22,31,4,8,8,0,6,14,3,75,9,7,0,0,0,0,0,0,0,18,1041,927,290,7,8,0,7,22,12,2298,30,48,10,0,0,0,0,0,0,91,49,48,4,0,3,0,0,6,6,104,2430,1549,586,18,61,0,7,86,20,4664
502011026,433,22,9,9,4,0,0,15,6,481,29,0,0,0,0,0,0,3,0,33,40,0,0,3,0,0,0,3,0,37,2309,57,10,78,14,0,3,89,6,2463,955,24,0,67,5,0,0,68,0,1054,894,11,0,4,0,0,0,4,0,911,295,15,5,0,0,0,0,5,0,322,0,0,0,0,0,0,0,0,0,0,146,7,6,0,0,0,0,3,0,159,0,0,0,0,0,0,0,0,0,0,10,0,0,5,8,0,0,9,0,23,0,0,0,0,0,0,0,0,0,4,456,25,9,9,4,0,0,15,6,505,29,0,0,0,0,0,0,3,0,33,40,0,0,3,0,0,0,3,0,37,2379,57,10,76,11,0,3,94,6,2539
502011027,1367,86,3,0,0,0,0,0,0,1450,55,194,0,0,0,0,0,0,0,243,58,18,0,0,0,0,0,0,0,71,6670,414,9,0,0,0,0,0,4,7093,1690,82,0,0,0,0,0,0,8,1774,3625,44,0,0,0,0,0,0,0,3670,902,53,0,0,0,0,0,0,0,953,54,0,0,0,0,0,0,0,0,57,385,18,0,0,0,0,0,0,0,404,80,3,0,0,0,0,0,0,0,81,25,9,0,0,0,0,0,0,0,33,10,4,0,0,0,0,0,0,0,13,1456,84,3,0,0,0,0,0,0,1544,57,194,0,0,0,0,0,0,0,247,60,18,0,0,0,0,0,0,0,76,6890,420,9,0,0,0,0,0,4,7318
502011028,936,204,129,0,0,0,0,0,0,1275,42,29,0,0,0,0,0,0,0,71,77,12,9,0,0,0,0,0,0,99,3812,464,195,0,0,0,0,0,0,4471,1536,143,27,0,0,0,0,0,0,1706,1302,84,21,0,0,0,0,0,0,1406,546,99,45,0,0,0,0,0,0,690,111,65,29,0,0,0,0,0,0,210,282,43,14,0,0,0,0,0,0,339,62,3,44,0,0,0,0,0,0,109,16,9,4,0,0,0,0,0,0,27,3,5,3,0,0,0,0,0,0,11,1022,228,136,0,0,0,0,0,0,1384,42,29,0,0,0,0,0,0,0,73,80,12,9,0,0,0,0,0,0,104,3984,487,197,0,0,0,0,0,0,4673
502011029,526,81,4,18,0,0,0,20,3,640,165,48,0,0,0,0,0,3,0,216,58,10,0,4,0,0,0,4,0,74,3233,194,6,78,9,11,0,95,13,3538,1034,48,0,55,8,0,0,61,5,1150,1529,7,0,0,0,5,0,8,0,1546,270,19,0,0,0,0,0,0,0,290,23,35,3,0,0,0,0,0,0,61,232,15,0,0,0,0,0,0,3,251,3,13,0,0,0,0,0,0,0,21,42,3,0,20,0,0,0,17,0,63,3,0,0,0,0,0,0,0,0,3,579,95,4,19,0,0,0,17,3,693,168,51,0,0,0,0,0,3,0,220,66,8,0,4,0,0,0,4,0,81,3374,212,4,81,9,7,0,94,13,3691
503011030,204,17,12,0,0,0,0,0,0,236,27,28,89,0,0,0,0,0,0,136,18,0,3,0,0,0,0,0,0,22,2007,123,164,0,0,0,0,0,0,2295,1049,61,43,0,0,0,0,0,0,1151,717,16,9,0,0,0,0,0,0,749,150,10,10,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,64,0,0,4,0,0,0,0,0,0,5,3,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,217,17,12,0,0,0,0,0,0,244,27,28,89,0,0,0,0,0,0,136,15,0,3,0,0,0,0,0,0,25,2022,123,164,0,0,0,0,0,0,2309
503011031,200,286,735,0,0,0,0,0,0,1230,18,17,72,0,0,0,0,0,0,118,12,15,16,0,0,0,0,0,0,43,1473,987,1310,0,0,0,0,0,3,3771,782,411,314,0,0,0,0,0,3,1510,464,249,170,0,0,0,0,0,0,886,125,178,560,0,0,0,0,0,0,868,13,15,42,0,0,0,0,0,0,71,59,87,133,0,0,0,0,0,0,273,0,10,6,0,0,0,0,0,0,12,5,3,8,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,201,291,744,0,0,0,0,0,0,1240,18,24,72,0,0,0,0,0,0,113,12,15,16,0,0,0,0,0,0,43,1483,991,1316,0,0,0,0,0,3,3798
503011032,307,117,335,0,0,0,0,0,0,754,24,12,4,0,0,0,0,0,0,44,19,10,4,0,0,0,0,0,0,32,1991,361,529,0,0,0,0,0,0,2876,1033,140,128,0,0,0,0,0,0,1297,614,77,62,0,0,0,0,0,0,757,197,77,250,0,0,0,0,0,0,532,5,0,0,0,0,0,0,0,0,5,99,31,85,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,308,117,340,0,0,0,0,0,0,767,24,12,4,0,0,0,0,0,0,44,19,10,4,0,0,0,0,0,0,32,1998,361,537,0,0,0,0,0,0,2892
503011033,260,26,66,0,0,0,0,0,0,347,25,5,6,0,0,0,0,0,0,32,9,0,0,0,0,0,0,0,0,13,2542,78,212,0,0,0,0,0,0,2834,1196,22,78,0,0,0,0,0,0,1300,1065,18,69,0,0,0,0,0,0,1152,172,16,56,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,79,8,7,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,262,26,66,0,0,0,0,0,0,347,30,5,6,0,0,0,0,0,0,35,9,0,0,0,0,0,0,0,0,13,2558,77,214,0,0,0,0,0,0,2846
503011034,328,249,687,0,0,0,0,0,0,1265,18,35,7,0,0,0,0,0,0,65,19,4,9,0,0,0,0,0,0,31,2549,552,894,0,0,0,0,0,4,4000,1232,143,94,0,0,0,0,0,0,1476,957,120,96,0,0,0,0,0,0,1176,215,127,482,0,0,0,0,0,0,818,11,85,78,0,0,0,0,0,0,169,89,40,135,0,0,0,0,0,0,263,9,8,0,0,0,0,0,0,0,16,11,3,12,0,0,0,0,0,0,29,4,3,0,0,0,0,0,0,0,5,337,259,704,0,0,0,0,0,0,1298,18,35,7,0,0,0,0,0,0,65,19,4,9,0,0,0,0,0,0,31,2567,565,907,0,0,0,0,0,4,4045
503011035,716,451,714,0,0,0,0,0,0,1879,71,22,37,0,0,0,0,0,0,129,28,9,9,0,0,0,0,0,0,49,4212,899,1129,0,0,0,0,0,0,6238,2160,259,269,0,0,0,0,0,0,2687,1243,155,102,0,0,0,0,0,0,1503,528,297,490,0,0,0,0,0,0,1313,5,9,20,0,0,0,0,0,0,29,166,109,137,0,0,0,0,0,0,420,0,20,34,0,0,0,0,0,0,53,22,25,37,0,0,0,0,0,0,83,0,0,3,0,0,0,0,0,0,5,729,458,722,0,0,0,0,0,0,1910,71,22,37,0,0,0,0,0,0,129,28,9,13,0,0,0,0,0,0,46,4230,901,1135,0,0,0,0,0,0,6274
503011036,427,155,84,0,0,0,6,6,0,660,20,27,71,0,0,0,0,0,0,114,16,5,4,0,0,0,0,0,0,27,2590,442,241,0,0,0,6,6,4,3275,1150,172,54,0,0,0,0,0,0,1379,993,78,34,0,0,0,0,0,0,1107,189,51,60,0,0,0,0,0,0,297,39,74,0,0,0,0,0,0,0,111,77,12,12,0,0,0,0,0,0,104,0,6,6,0,0,0,0,0,0,17,133,8,5,0,0,0,0,0,0,138,0,6,0,0,0,0,0,0,0,6,427,156,84,0,0,0,6,6,0,675,20,27,71,0,0,0,0,0,0,114,14,5,4,0,0,0,0,0,0,26,2613,437,236,0,0,0,6,6,4,3294
503021037,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,16,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,16
503021038,599,509,308,0,0,0,18,18,0,1436,40,54,3,0,0,0,0,0,0,98,15,7,3,0,0,0,0,0,0,26,2905,1070,501,0,0,0,32,32,5,4517,1003,178,54,0,0,0,0,0,0,1239,1267,323,136,0,0,0,8,8,0,1736,345,321,227,0,0,0,11,11,0,904,25,59,13,0,0,0,0,0,0,90,236,108,71,0,0,0,5,5,0,420,4,11,0,0,0,0,0,0,0,15,8,17,0,0,0,0,0,0,0,21,0,0,3,0,0,0,0,0,0,9,610,519,313,0,0,0,18,18,0,1465,40,54,3,0,0,0,0,0,0,98,15,7,3,0,0,0,0,0,0,26,2938,1083,507,0,0,0,32,32,3,4568
