SA2_CODE_2021,Ind_15_19_PD_GD_GCL_M,Ind_15_19_BDL_M,Ind_15_19_ADip_DipL_M,Ind_15_19_Ct_III_IV_M,Ind_15_19_Ct_I_II_M,Ind_15_19_CL_nfd_M,Ind_15_19_LoE_NS_M,Ind_15_19_Tot_M,Ind_20_24_PD_GD_GCL_M,Ind_20_24_BDL_M,Ind_20_24_ADip_DipL_M,Ind_20_24_Ct_III_IV_M,Ind_20_24_Ct_I_II_M,Ind_20_24_CL_nfd_M,Ind_20_24_LoE_NS_M,Ind_20_24_Tot_M,Ind_25_34_PD_GD_GCL_M,Ind_25_34_BDL_M,Ind_25_34_ADip_DipL_M,Ind_25_34_Ct_III_IV_M,Ind_25_34_Ct_I_II_M,Ind_25_34_CL_nfd_M,Ind_25_34_LoE_NS_M,Ind_25_34_Tot_M,Ind_35_44_PD_GD_GCL_M,Ind_35_44_BDL_M,Ind_35_44_ADip_DipL_M,Ind_35_44_Ct_III_IV_M,Ind_35_44_Ct_I_II_M,Ind_35_44_CL_nfd_M,Ind_35_44_LoE_NS_M,Ind_35_44_Tot_M,Ind_45_54_PD_GD_GCL_M,Ind_45_54_BDL_M,Ind_45_54_ADip_DipL_M,Ind_45_54_Ct_III_IV_M,Ind_45_54_Ct_I_II_M,Ind_45_54_CL_nfd_M,Ind_45_54_LoE_NS_M,Ind_45_54_Tot_M,Ind_55_64_PD_GD_GCL_M,Ind_55_64_BDL_M,Ind_55_64_ADip_DipL_M,Ind_55_64_Ct_III_IV_M,Ind_55_64_Ct_I_II_M,Ind_55_64_CL_nfd_M,Ind_55_64_LoE_NS_M,Ind_55_64_Tot_M,Ind_65ov_PtgdDe_GdDp_GdCt_M,Ind_65ov_BDL_M,Ind_65ov_ADip_DipL_M,Ind_65ov_Ct_III_IV_M,Ind_65ov_Ct_I_II_M,Ind_65ov_CL_nfd_M,Ind_65ov_LoE_NS_M,Ind_65ov_Tot_M,Ind_Tot_PD_GD_GCL_M,Ind_Tot_BDL_M,Ind_Tot_ADip_DipL_M,Ind_Tot_Ct_III_IV_M,Ind_Tot_Ct_I_II_M,Ind_tot_CL_nfd_M,Ind_Tot_LoE_NS_M,Ind_Tot_Tot_M,NonI_15_19_PD_GD_GCL_M,NonI_15_19_BDL_M,NonI_15_19_ADip_DipL_M,NonI_15_19_Ct_III_IV_M,NonI_15_19_Ct_I_II_M,NonI_15_19_CL_nfd_M,NonI_15_19_LoE_NS_M,NonI_15_19_Tot_M,NonI_20_24_PD_GD_GCL_M,NonI_20_24_BDL_M,NonI_20_24_ADip_DipL_M,NonI_20_24_Ct_III_IV_M,NonI_20_24_Ct_I_II_M,NonI_20_24_CL_nfd_M,NonI_20_24_LoE_NS_M,NonI_20_24_Tot_M,NonI_25_34_PD_GD_GCL_M,NonI_25_34_BDL_M,NonI_25_34_ADip_DipL_M,NonI_25_34_Ct_III_IV_M,NonI_25_34_Ct_I_II_M,NonI_25_34_CL_nfd_M,NonI_25_34_LoE_NS_M,NonI_25_34_Tot_M,NonI_35_44_PD_GD_GCL_M,NonI_35_44_BDL_M,NonI_35_44_ADip_DipL_M,NonI_35_44_Ct_III_IV_M,NonI_35_44_Ct_I_II_M,NonI_35_44_CL_nfd_M,NonI_35_44_LoE_NS_M,NonI_35_44_Tot_M,NonI_45_54_PD_GD_GCL_M,NonI_45_54_BDL_M,NonI_45_54_ADip_DipL_M,NonI_45_54_Ct_III_IV_M,NonI_45_54_Ct_I_II_M,NonI_45_54_CL_nfd_M,NonI_45_54_LoE_NS_M,NonI_45_54_Tot_M,NonI_55_64_PD_GD_GCL_M,NonI_55_64_BDL_M,NonI_55_64_ADip_DipL_M,NonI_55_64_Ct_III_IV_M,NonI_55_64_Ct_I_II_M,NonI_55_64_CL_nfd_M,NonI_55_64_LoE_NS_M,NonI_55_64_Tot_M,NonI_65ov_PtgdDe_GdDp_GdCt_M,NonI_65ov_BDL_M,NonI_65ov_ADip_DipL_M,NonI_65ov_Ct_III_IV_M,NonI_65ov_Ct_I_II_M,NonI_65ov_CL_nfd_M,NonI_65ov_LoE_NS_M,NonI_65ov_Tot_M,NonI_Tot_PD_GD_GCL_M,NonI_Tot_BDL_M,NonI_Tot_ADip_DipL_M,NonI_Tot_Ct_III_IV_M,NonI_Tot_Ct_I_II_M,NonI_tot_CL_nfd_M,NonI_Tot_LoE_NS_M,NonI_Tot_Tot_M,IS_NS_15_19_PD_GD_GCL_M,IS_NS_15_19_BDL_M,IS_NS_15_19_ADip_DipL_M,IS_NS_15_19_Ct_III_IV_M,IS_NS_15_19_Ct_I_II_M,IS_NS_15_19_CL_nfd_M,IS_NS_15_19_LoE_NS_M,IS_NS_15_19_Tot_M,IS_NS_20_24_PD_GD_GCL_M,IS_NS_20_24_BDL_M,IS_NS_20_24_ADip_DipL_M,IS_NS_20_24_Ct_III_IV_M,IS_NS_20_24_Ct_I_II_M,IS_NS_20_24_CL_nfd_M,IS_NS_20_24_LoE_NS_M,IS_NS_20_24_Tot_M,IS_NS_25_34_PD_GD_GCL_M,IS_NS_25_34_BDL_M,IS_NS_25_34_ADip_DipL_M,IS_NS_25_34_Ct_III_IV_M,IS_NS_25_34_Ct_I_II_M,IS_NS_25_34_CL_nfd_M,IS_NS_25_34_LoE_NS_M,IS_NS_25_34_Tot_M,IS_NS_35_44_PD_GD_GCL_M,IS_NS_35_44_BDL_M,IS_NS_35_44_ADip_DipL_M,IS_NS_35_44_Ct_III_IV_M,IS_NS_35_44_Ct_I_II_M,IS_NS_35_44_CL_nfd_M,IS_NS_35_44_LoE_NS_M,IS_NS_35_44_Tot_M,IS_NS_45_54_PD_GD_GCL_M,IS_NS_45_54_BDL_M,IS_NS_45_54_ADip_DipL_M,IS_NS_45_54_Ct_III_IV_M,IS_NS_45_54_Ct_I_II_M,IS_NS_45_54_CL_nfd_M,IS_NS_45_54_LoE_NS_M,IS_NS_45_54_Tot_M,IS_NS_55_64_PD_GD_GCL_M,IS_NS_55_64_BDL_M,IS_NS_55_64_ADip_DipL_M,IS_NS_55_64_Ct_III_IV_M,IS_NS_55_64_Ct_I_II_M,IS_NS_55_64_CL_nfd_M,IS_NS_55_64_LoE_NS_M,IS_NS_55_64_Tot_M,IS_NS_65ov_PtgdDe_GdDp_GdCt_M,IS_NS_65ov_BDL_M,IS_NS_65ov_ADip_DipL_M,IS_NS_65ov_Ct_III_IV_M,IS_NS_65ov_Ct_I_II_M,IS_NS_65ov_CL_nfd_M,IS_NS_65ov_LoE_NS_M,IS_NS_65ov_Tot_M,IS_NS_Tot_PD_GD_GCL_M,IS_NS_Tot_BDL_M,IS_NS_Tot_ADip_DipL_M,IS_NS_Tot_Ct_III_IV_M,IS_NS_Tot_Ct_I_II_M,IS_NS_tot_CL_nfd_M,IS_NS_Tot_LoE_NS_M,IS_NS_Tot_Tot_M,Tot_15_19_PD_GD_GCL_M,Tot_15_19_BDL_M,Tot_15_19_ADip_DipL_M,Tot_15_19_Ct_III_IV_M,Tot_15_19_Ct_I_II_M,Tot_15_19_CL_nfd_M,Tot_15_19_LoE_NS_M,Tot_15_19_Tot_M
501021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
501021012,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,7,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,24,3,3,10,39,0,0,0,27,11,0,0,41,0,12,10,89,27,6,3,144,15,53,40,361,13,6,20,506,29,68,64,327,11,4,15,522,19,69,60,230,3,6,21,411,11,36,47,245,3,10,24,388,21,57,71,270,6,17,47,487,95,293,301,1551,73,58,127,2502,0,0,0,0,0,0,9,9,0,0,0,0,0,0,17,17,0,0,0,0,0,0,46,46,0,0,0,0,0,0,57,61,0,0,0,0,0,0,43,41,0,0,0,0,0,0,42,42,0,0,0,6,0,0,79,87,0,0,0,5,0,0,300,304,0,0,0,21,16,0,8,54
501021014,0,0,0,7,0,0,0,7,0,0,0,3,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,4,0,0,3,10,0,0,4,8,0,0,0,7,0,0,0,0,0,0,0,3,0,0,3,21,4,0,8,36,0,0,0,33,16,0,5,59,0,9,7,74,13,0,12,113,11,48,27,152,13,4,21,274,12,53,28,205,10,6,27,333,12,47,52,238,5,7,25,378,22,33,56,196,4,9,17,339,19,45,54,204,5,16,71,406,70,230,213,1106,64,40,178,1909,0,0,0,0,0,0,20,20,0,0,0,0,0,0,9,9,0,0,0,0,0,0,26,26,0,0,0,0,0,0,34,37,0,0,0,0,0,0,52,49,0,0,0,0,0,0,45,48,0,0,0,0,0,0,45,46,0,0,0,3,0,0,236,241,0,0,0,41,16,0,29,84
501021015,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,5,0,0,5,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,13,0,6,5,30,0,0,0,8,6,0,5,21,0,6,9,54,19,5,4,95,9,51,40,168,20,3,13,302,11,42,42,161,9,3,12,274,15,29,32,124,6,4,12,220,13,27,32,147,0,6,11,236,10,34,41,198,0,7,38,337,58,191,188,861,58,33,99,1498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,27,32,0,0,0,0,0,0,23,23,0,0,0,0,0,0,27,27,0,0,0,0,0,0,17,17,0,0,0,5,0,0,28,31,0,0,0,4,0,0,130,133,0,0,0,10,6,0,5,20
501021016,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,4,0,0,3,12,5,0,3,22,0,0,0,8,4,0,0,13,0,4,0,33,7,0,0,43,3,7,6,76,0,0,10,104,0,10,7,94,4,0,11,130,0,11,24,101,0,0,13,150,4,16,16,112,3,4,12,162,6,18,33,127,0,12,62,253,21,63,89,535,15,23,111,858,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,11,11,0,0,0,0,0,0,28,31,0,0,0,0,0,0,29,29,0,0,0,0,0,0,23,26,0,0,0,0,0,0,18,18,0,0,0,5,0,0,124,134,0,0,0,11,9,0,5,22
501021251,0,0,0,0,3,0,0,5,0,0,0,3,5,0,0,6,0,0,0,3,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,25,7,0,4,32,0,0,0,26,13,0,7,48,0,11,5,75,21,5,9,123,14,52,44,212,12,4,15,344,43,105,62,230,6,7,17,464,49,96,66,238,4,14,15,479,18,63,52,161,4,13,13,323,17,36,48,111,5,9,20,245,146,364,279,1050,58,43,90,2025,0,0,0,0,0,0,13,13,0,0,0,0,0,0,14,10,0,0,0,0,0,0,18,18,0,0,0,0,0,0,39,41,0,0,0,0,0,0,39,39,0,0,0,0,0,0,24,24,0,0,0,0,0,0,23,26,0,0,0,3,0,0,174,172,0,0,0,29,15,0,21,66
501021252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,12,8,0,3,19,0,5,3,29,4,0,0,42,6,11,6,46,0,0,0,66,11,16,17,65,0,0,0,119,13,39,34,99,0,3,3,188,19,33,17,95,0,6,8,186,13,31,31,85,0,9,10,171,63,131,107,426,13,16,27,785,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,10,10,0,0,0,0,0,0,14,14,0,0,0,0,0,0,12,12,0,0,0,0,0,0,12,16,0,0,0,0,0,0,56,61,0,0,0,12,8,0,4,24
501021253,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,5,0,0,4,8,0,0,0,11,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,11,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,3,5,0,4,27,3,0,8,42,0,0,0,18,17,0,4,46,0,18,8,73,18,0,9,129,44,108,38,218,21,6,15,455,69,107,73,253,3,7,22,532,68,135,81,238,5,7,25,571,63,110,90,260,0,15,26,560,74,136,122,304,9,22,104,767,317,613,414,1361,78,62,205,3052,0,0,0,0,0,0,9,10,0,0,0,0,0,0,14,14,0,0,0,0,0,0,67,67,0,0,0,0,0,0,48,47,0,0,0,0,0,0,61,65,0,0,0,0,0,0,44,40,0,0,0,4,0,0,68,70,0,0,0,6,0,0,302,312,0,0,0,24,17,0,10,59
501021254,0,0,0,0,3,0,0,5,0,0,0,4,3,0,0,7,0,0,0,7,0,0,0,10,0,0,0,3,0,0,0,6,0,0,0,7,0,0,0,9,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,6,24,4,0,7,41,0,0,0,9,15,0,8,25,0,3,0,44,14,0,0,62,0,18,13,96,12,0,12,149,0,21,13,90,3,4,12,146,11,22,22,94,3,4,12,164,10,24,15,74,4,5,5,137,9,11,24,91,0,9,28,170,35,82,90,507,48,22,72,858,0,0,0,0,0,0,0,3,0,0,0,0,0,0,17,17,0,0,0,0,0,0,30,30,0,0,0,0,0,0,30,30,0,0,0,0,0,0,32,27,0,0,0,0,0,0,23,22,0,0,0,0,0,0,19,21,0,0,0,0,0,0,151,154,0,0,0,11,19,0,4,36
501031017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,8,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,7,0,0,3,14,0,0,3,24,0,0,0,6,6,0,8,23,0,0,4,38,11,0,0,55,3,27,7,105,11,0,0,163,10,34,23,114,7,6,5,201,6,46,29,144,0,13,15,257,23,34,51,176,0,7,19,309,38,77,65,209,4,20,63,472,76,220,184,798,45,48,118,1474,0,0,0,0,0,0,3,3,0,0,0,0,0,0,7,7,0,0,0,0,0,0,22,25,0,0,0,0,0,0,32,33,0,0,0,0,0,0,55,54,0,0,0,0,0,0,41,48,0,0,0,0,0,0,62,61,0,0,0,4,0,0,230,235,0,0,0,6,6,0,15,29
501031018,0,0,0,0,4,0,0,5,0,0,0,3,0,0,0,3,0,0,0,8,0,0,0,8,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,21,4,0,0,31,0,0,0,16,10,0,0,33,0,0,0,41,3,0,4,51,8,14,12,80,0,4,8,132,10,29,20,130,5,3,11,211,15,25,48,122,0,6,10,227,15,32,40,134,0,3,13,244,35,58,60,165,4,17,33,382,81,171,193,699,33,37,73,1285,0,0,0,0,0,0,11,11,0,0,0,4,0,0,8,5,0,0,0,0,0,0,18,21,0,0,0,0,0,0,23,23,0,0,0,3,0,0,24,30,0,0,0,0,0,0,25,28,0,0,0,4,0,0,49,53,0,0,0,8,0,0,162,179,0,0,0,20,14,0,13,54
501031019,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,5,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,20,0,0,0,12,10,0,9,27,0,3,0,45,12,0,0,65,0,22,12,98,15,3,9,163,9,23,18,87,0,3,3,142,6,13,22,92,0,0,8,148,6,24,27,105,3,10,11,181,3,25,17,110,0,5,46,213,30,118,90,554,42,31,80,938,0,0,0,0,0,0,15,15,0,0,0,0,0,0,10,10,0,0,0,0,0,0,16,20,0,0,0,0,0,0,24,24,0,0,0,0,0,0,35,35,0,0,0,0,0,0,14,14,0,0,0,0,0,0,27,29,0,0,0,0,0,0,131,130,0,0,0,10,10,0,18,42
501031020,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,3,0,6,4,17,0,4,5,25,0,0,0,10,4,0,7,21,0,0,0,6,5,0,4,16,3,19,11,51,0,3,11,102,8,27,13,63,3,5,9,132,19,29,18,102,3,4,11,185,13,44,37,134,0,9,12,248,18,59,55,165,0,20,43,370,63,177,137,539,27,40,98,1078,0,0,0,0,0,0,6,6,0,0,0,0,0,0,5,5,0,0,0,0,0,0,24,26,0,0,0,0,0,0,24,26,0,0,0,3,0,0,51,53,0,0,0,0,0,0,36,37,0,0,0,0,0,0,66,66,0,0,0,6,0,0,221,224,0,0,0,12,4,0,14,34
502011021,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,27,0,0,0,14,19,3,4,45,0,8,5,38,3,0,0,61,7,16,19,156,3,6,3,214,13,38,38,195,0,5,13,302,9,53,46,223,0,4,9,348,28,45,57,199,3,4,17,356,31,81,107,316,0,20,43,608,91,247,276,1139,41,42,95,1924,0,0,0,0,0,0,16,16,0,0,0,0,0,0,16,16,0,0,0,0,0,0,26,27,0,0,0,0,0,0,33,35,0,0,0,4,0,0,56,56,0,0,0,0,0,0,36,36,0,0,0,0,0,0,29,28,0,0,0,5,0,0,196,202,0,0,0,14,19,3,22,60
502011022,0,0,0,0,0,0,3,4,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,12,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,6,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,4,0,0,5,24,4,0,0,40,0,0,0,17,21,0,3,39,0,7,8,52,5,0,7,85,5,27,30,164,6,9,14,258,15,40,40,174,0,0,20,305,22,44,63,187,3,6,14,345,35,56,66,259,4,9,23,452,30,95,131,400,5,32,65,763,105,281,342,1254,59,62,148,2250,0,0,0,0,0,0,10,10,0,0,0,0,0,0,13,18,0,0,0,0,0,0,30,31,0,0,0,0,0,0,39,35,0,0,0,0,0,0,37,38,0,0,0,0,0,0,37,38,0,0,0,3,0,0,46,49,0,0,3,3,0,0,215,225,0,0,0,21,20,0,19,58
502011023,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,6,0,0,0,4,0,0,0,11,0,0,0,3,0,0,5,10,0,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,4,0,3,29,3,0,11,48,0,0,4,21,12,0,10,44,0,13,14,67,22,0,5,122,5,18,16,166,16,7,14,253,4,23,30,151,0,0,21,233,7,25,36,162,0,10,12,248,16,25,39,198,4,10,18,304,20,58,82,311,3,20,128,613,50,166,218,1069,62,49,202,1812,0,0,0,0,0,0,11,11,0,0,0,0,0,0,12,12,0,0,0,0,0,0,27,28,0,0,0,0,0,0,37,37,0,0,0,0,0,0,32,32,0,0,0,4,0,0,29,28,0,0,0,4,0,0,49,58,0,0,0,9,0,0,198,208,0,0,4,21,14,0,14,58
502011024,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,0,0,12,0,0,0,18,0,0,4,4,0,0,0,5,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,15,0,3,0,0,0,0,8,13,0,8,6,36,4,5,5,68,0,0,6,32,35,3,8,83,5,25,23,105,19,3,12,196,18,73,57,301,16,5,24,488,35,96,79,325,12,12,18,577,66,103,111,414,3,13,25,731,61,113,148,453,9,24,36,846,102,198,267,680,19,44,170,1473,277,608,684,2309,119,105,289,4392,0,0,0,0,0,0,7,7,0,0,0,0,0,0,20,20,0,0,0,0,0,0,56,56,0,0,0,3,0,0,80,84,0,0,0,0,0,0,83,83,0,0,0,0,0,0,58,61,0,0,0,9,0,0,81,91,0,0,0,11,0,0,387,398,0,0,6,31,35,8,19,94
502011025,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,7,0,0,0,8,0,0,0,17,0,0,0,0,5,0,6,4,0,0,0,0,0,0,0,3,0,0,0,5,0,0,3,7,0,0,0,4,0,0,0,4,0,0,4,21,9,0,10,41,0,0,0,18,17,0,8,43,0,7,6,71,20,0,5,109,8,62,41,143,5,0,20,286,15,51,41,122,4,10,22,264,16,32,53,159,9,12,26,302,13,47,76,185,3,4,21,349,35,77,88,360,0,26,131,715,91,279,300,1049,55,57,232,2062,0,0,0,4,0,0,22,20,0,0,0,0,0,0,31,29,0,0,0,0,0,0,67,67,0,0,0,0,0,0,55,55,0,0,0,0,0,0,71,70,0,0,0,0,0,0,60,60,0,0,0,0,0,0,77,81,0,3,0,5,0,0,385,393,0,0,0,23,13,0,37,71
502011026,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,12,3,0,0,21,0,0,0,15,7,0,7,30,0,8,5,42,13,0,0,66,6,14,8,115,6,5,12,170,3,11,12,123,7,7,11,175,8,18,31,157,0,8,18,238,5,26,39,176,3,8,10,259,19,44,64,263,0,11,66,473,40,122,168,889,37,36,111,1408,0,0,0,0,0,0,11,10,0,0,0,0,0,0,12,12,0,0,0,0,0,0,31,31,0,0,0,5,0,0,37,40,0,0,0,0,0,0,38,41,0,0,0,0,0,0,32,33,0,0,0,7,0,0,67,70,0,0,0,13,0,0,224,233,0,0,0,18,7,0,16,40
502011027,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,4,0,0,0,14,0,0,0,21,0,4,0,13,0,0,0,11,0,0,0,5,0,0,0,7,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,38,0,0,0,54,0,0,11,44,26,0,3,85,7,39,15,149,26,5,8,251,26,100,73,508,33,12,10,765,80,151,150,491,21,20,27,936,73,123,137,443,9,20,24,832,48,83,114,365,0,12,26,649,44,83,122,458,3,37,96,848,269,581,620,2470,120,104,203,4366,0,0,0,0,0,0,15,15,0,0,0,0,0,0,35,35,0,0,0,0,0,0,75,75,0,0,0,0,0,0,91,95,0,0,0,0,0,0,89,91,0,0,0,4,0,0,71,74,0,0,0,0,0,0,41,43,0,0,0,5,0,0,416,426,0,0,11,44,29,0,20,101
502011028,0,0,0,0,3,0,4,3,0,0,0,0,4,0,0,3,0,0,0,6,0,0,6,13,0,0,6,10,0,0,0,15,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,4,0,0,0,7,3,0,6,29,10,6,4,52,0,0,3,23,10,0,8,48,0,11,8,65,12,0,5,105,9,33,25,158,5,3,7,249,14,33,31,144,10,3,23,254,25,36,43,187,4,6,26,318,26,40,65,230,3,13,28,405,36,73,129,395,3,34,121,787,100,219,301,1197,48,66,218,2153,0,0,0,0,0,0,10,10,0,0,0,0,0,0,14,14,0,0,0,4,0,0,42,43,0,0,0,0,0,0,36,36,0,0,3,0,0,0,51,56,0,0,0,0,0,0,33,33,0,0,0,3,0,5,73,82,0,0,0,8,0,5,252,270,0,0,3,25,17,0,19,60
502011029,0,0,0,3,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,8,0,0,0,10,0,0,0,4,0,0,0,10,0,0,0,3,0,0,0,3,0,0,4,3,0,0,0,11,0,0,0,0,0,0,3,5,0,0,3,27,0,3,6,42,0,0,0,17,19,0,4,50,0,7,0,66,19,0,6,100,10,19,16,199,9,0,15,272,7,21,30,212,6,8,16,308,12,24,50,192,8,12,14,310,9,25,39,211,3,9,19,325,13,38,54,259,4,22,102,489,58,135,195,1157,76,50,187,1849,0,0,0,0,0,0,23,23,0,0,0,0,0,0,14,14,0,0,0,0,0,0,35,35,0,0,0,6,0,0,64,65,0,0,0,0,0,0,49,49,0,0,0,0,0,0,40,43,0,0,0,0,0,0,39,44,0,0,0,7,0,0,259,267,0,0,4,20,17,0,28,77
503011030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,7,4,0,0,14,8,64,0,10,0,0,0,83,24,100,14,17,0,4,0,163,67,108,18,17,0,3,5,223,162,223,42,34,0,3,11,473,138,203,40,47,0,3,11,443,145,218,67,63,0,11,37,553,541,913,180,197,9,28,73,1946,0,0,0,0,0,0,6,6,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,8,0,0,0,0,0,0,7,10,0,0,0,0,0,0,18,18,0,0,0,0,0,0,12,18,0,0,0,0,0,0,20,20,0,4,0,0,0,0,76,82,0,0,0,7,4,0,9,21
503011031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,0,0,0,18,0,0,5,26,9,94,8,24,3,0,3,138,107,263,26,50,4,0,10,454,116,185,43,31,0,5,9,390,133,212,42,36,0,3,19,449,99,174,37,44,0,6,18,377,193,297,123,71,4,10,57,745,658,1226,278,267,14,22,125,2584,0,0,0,0,0,0,6,6,0,3,0,0,0,0,9,16,0,0,0,0,0,0,47,49,0,0,0,0,0,0,18,18,0,0,0,0,0,0,19,19,0,0,0,0,0,0,21,18,0,0,0,0,0,0,62,61,0,8,0,3,0,0,194,200,0,0,0,18,0,0,14,32
503011032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,14,8,56,5,10,0,0,6,84,76,195,18,37,0,3,13,339,88,177,24,29,0,3,12,341,133,225,37,35,4,4,12,453,137,215,42,26,6,3,17,452,146,279,85,48,0,15,57,628,590,1146,222,197,14,34,112,2312,0,0,0,0,0,0,8,8,0,0,0,0,0,0,10,10,0,0,0,0,0,0,34,33,0,0,0,0,0,0,28,28,0,0,0,0,0,0,9,9,0,0,0,0,0,0,26,25,0,3,0,0,0,0,24,28,0,3,4,0,0,0,138,137,0,0,0,8,5,0,12,17
