SA3_CODE_2021,M15_19_C_Own_chld_childr,M15_19_C_Oth_ch_chiln,M15_19_Ca_Ow_ch_ch_oth_ch_ch,M15_19_yr_C_for_Tot,M15_19_D_not_prov_ch_care,M15_19_U_ch_care_ns,M15_19_OS_vis,M15_19_yr_Tot,M20_24_C_Own_chld_childr,M20_24_C_Oth_ch_chiln,M20_24_Ca_Ow_ch_ch_oth_ch_ch,M20_24_yr_C_for_Tot,M20_24_D_not_prov_ch_care,M20_24_U_ch_care_ns,M20_24_OS_vis,M20_24_yr_Tot,M25_34_C_Own_chld_childr,M25_34_C_Oth_ch_chiln,M25_34_Ca_Ow_ch_ch_oth_ch_ch,M25_34_yr_C_for_Tot,M25_34_D_not_prov_ch_care,M25_34_U_ch_care_ns,M25_34_OS_vis,M25_34_yr_Tot,M35_44_C_Own_chld_childr,M35_44_C_Oth_ch_chiln,M35_44_Ca_Ow_ch_ch_oth_ch_ch,M35_44_yr_C_for_Tot,M35_44_D_not_prov_ch_care,M35_44_U_ch_care_ns,M35_44_OS_vis,M35_44_yr_Tot,M45_54_C_Own_chld_childr,M45_54_C_Oth_ch_chiln,M45_54_Ca_Ow_ch_ch_oth_ch_ch,M45_54_yr_C_for_Tot,M45_54_D_not_prov_ch_care,M45_54_U_ch_care_ns,M45_54_OS_vis,M45_54_yr_Tot,M55_64_C_Own_chld_childr,M55_64_C_Oth_ch_chiln,M55_64_Ca_Ow_ch_ch_oth_ch_ch,M55_64_yr_C_for_Tot,M55_64_D_not_prov_ch_care,M55_64_U_ch_care_ns,M55_64_OS_vis,M55_64_yr_Tot,M65_74_C_Own_chld_childr,M65_74_C_Oth_ch_chiln,M65_74_Ca_Ow_ch_ch_oth_ch_ch,M65_74_yr_C_for_Tot,M65_74_D_not_prov_ch_care,M65_74_U_ch_care_ns,M65_74_OS_vis,M65_74_yr_Tot,M75_84_C_Own_chld_childr,M75_84_C_Oth_ch_chiln,M75_84_Ca_Ow_ch_ch_oth_ch_ch,M75_84_yr_C_for_Tot,M75_84_D_not_prov_ch_care,M75_84_U_ch_care_ns,M75_84_OS_vis,M75_84_yr_Tot,M85ovr_C_Own_chld_childr,M85ovr_C_Oth_ch_chiln,M85ov_Ca_Ow_ch_ch_oth_ch_ch,M85ovr_C_for_Tot,M85ovr_D_not_prov_ch_care,M85ovr_U_ch_care_ns,M85ovr_OS_vis,M85ovr_Tot,MTot_C_Own_chld_childrn,MTot_C_Oth_ch_chiln,MTot_Ca_Ow_ch_ch_oth_ch_ch,MTot_C_for_Tot,MTot_D_not_prov_ch_care,MTot_U_ch_care_ns,MTot_OS_vis,MTot_Tot,F15_19_C_Own_chld_childr,F15_19_C_Oth_ch_chiln,F15_19_Ca_Ow_ch_ch_oth_ch_ch,F15_19_yr_C_for_Tot,F15_19_D_not_prov_ch_care,F15_19_U_ch_care_ns,F15_19_OS_vis,F15_19_yr_Tot,F20_24_C_Own_chld_childr,F20_24_C_Oth_ch_chiln,F20_24_Ca_Ow_ch_ch_oth_ch_ch,F20_24_yr_C_for_Tot,F20_24_D_not_prov_ch_care,F20_24_U_ch_care_ns,F20_24_OS_vis,F20_24_yr_Tot,F25_34_C_Own_chld_childr,F25_34_C_Oth_ch_chiln,F25_34_Ca_Ow_ch_ch_oth_ch_ch,F25_34_yr_C_for_Tot,F25_34_D_not_prov_ch_care,F25_34_U_ch_care_ns,F25_34_OS_vis,F25_34_yr_Tot,F35_44_C_Own_chld_childr,F35_44_C_Oth_ch_chiln,F35_44_Ca_Ow_ch_ch_oth_ch_ch,F35_44_yr_C_for_Tot,F35_44_D_not_prov_ch_care,F35_44_U_ch_care_ns,F35_44_OS_vis,F35_44_yr_Tot,F45_54_C_Own_chld_childr,F45_54_C_Oth_ch_chiln,F45_54_Ca_Ow_ch_ch_oth_ch_ch,F45_54_yr_C_for_Tot,F45_54_D_not_prov_ch_care,F45_54_U_ch_care_ns,F45_54_OS_vis,F45_54_yr_Tot,F55_64_C_Own_chld_childr,F55_64_C_Oth_ch_chiln,F55_64_Ca_Ow_ch_ch_oth_ch_ch,F55_64_yr_C_for_Tot,F55_64_D_not_prov_ch_care,F55_64_U_ch_care_ns,F55_64_OS_vis,F55_64_yr_Tot,F65_74_C_Own_chld_childr,F65_74_C_Oth_ch_chiln,F65_74_Ca_Ow_ch_ch_oth_ch_ch,F65_74_yr_C_for_Tot,F65_74_D_not_prov_ch_care,F65_74_U_ch_care_ns,F65_74_OS_vis,F65_74_yr_Tot,F75_84_C_Own_chld_childr,F75_84_C_Oth_ch_chiln,F75_84_Ca_Ow_ch_ch_oth_ch_ch,F75_84_yr_C_for_Tot,F75_84_D_not_prov_ch_care,F75_84_U_ch_care_ns,F75_84_OS_vis,F75_84_yr_Tot,F85ovr_C_Own_chld_childr,F85ovr_C_Oth_ch_chiln,F85ov_Ca_Ow_ch_ch_oth_ch_ch,F85ovr_C_for_Tot,F85ovr_D_not_prov_ch_care,F85ovr_U_ch_care_ns,F85ovr_OS_vis,F85ovr_Tot,FTot_C_Own_chld_childrn,FTot_C_Oth_ch_chiln,FTot_Ca_Ow_ch_ch_oth_ch_ch,FTot_C_for_Tot,FTot_D_not_prov_ch_care,FTot_U_ch_care_ns,FTot_OS_vis,FTot_Tot,P15_19_C_Own_chld_childr,P15_19_C_Oth_ch_chiln,P15_19_Ca_Ow_ch_ch_oth_ch_ch,P15_19_yr_C_for_Tot,P15_19_D_not_prov_ch_care,P15_19_U_ch_care_ns,P15_19_OS_vis,P15_19_yr_Tot,P20_24_C_Own_chld_childr,P20_24_C_Oth_ch_chiln,P20_24_Ca_Ow_ch_ch_oth_ch_ch,P20_24_yr_C_for_Tot,P20_24_D_not_prov_ch_care,P20_24_U_ch_care_ns,P20_24_OS_vis,P20_24_yr_Tot,P25_34_C_Own_chld_childr,P25_34_C_Oth_ch_chiln,P25_34_Ca_Ow_ch_ch_oth_ch_ch,P25_34_yr_C_for_Tot,P25_34_D_not_prov_ch_care,P25_34_U_ch_care_ns,P25_34_OS_vis,P25_34_yr_Tot,P35_44_C_Own_chld_childr,P35_44_C_Oth_ch_chiln,P35_44_Ca_Ow_ch_ch_oth_ch_ch,P35_44_yr_C_for_Tot,P35_44_D_not_prov_ch_care,P35_44_U_ch_care_ns,P35_44_OS_vis,P35_44_yr_Tot,P45_54_C_Own_chld_childr,P45_54_C_Oth_ch_chiln,P45_54_Ca_Ow_ch_ch_oth_ch_ch,P45_54_yr_C_for_Tot,P45_54_D_not_prov_ch_care,P45_54_U_ch_care_ns,P45_54_OS_vis,P45_54_yr_Tot
50502,16,211,0,228,4878,203,7,5313,60,154,8,217,5221,341,7,5793,2514,324,54,2894,11784,888,36,15600,7186,240,166,7596,6662,780,20,15069,4546,188,106,4835,7001,533,30,12403,805,647,25,1474,8513,364,33,10380,135,1428,4,1566,6308,293,33,8202,21,476,3,503,4362,276,13,5154,10,21,0,27,1863,158,0,2048,15296,3693,365,19352,56588,3848,183,79967,19,323,4,345,4389,225,3,4962,191,314,14,525,5245,299,15,6090,4429,733,161,5332,10924,873,46,17168,8903,480,433,9824,5391,693,25,15923,4354,512,181,5047,7526,459,35,13065,324,2051,27,2399,8510,367,62,11340,113,2709,8,2831,6628,378,33,9870,38,591,0,631,5596,408,12,6645,0,41,0,43,3058,270,4,3371,18368,7759,837,26967,57261,3971,231,88433,34,535,4,576,9268,425,13,10279,252,471,19,746,10469,641,28,11877,6946,1063,215,8225,22706,1760,78,32770,16098,723,598,17419,12053,1474,46,30995,8899,701,283,9879,14528,994,64,25471
50503,26,336,6,360,6388,317,3,7066,181,255,3,443,5864,294,11,6607,3873,355,124,4350,8086,568,50,13062,7793,260,231,8288,5168,558,25,14037,4192,380,79,4654,7919,449,11,13038,718,878,22,1622,7967,344,24,9958,107,1002,8,1117,5385,216,24,6741,7,206,0,210,3047,189,8,3460,0,13,0,14,861,122,0,1004,16906,3691,474,21068,50696,3050,158,74972,42,628,3,665,5749,294,4,6707,473,489,34,999,5174,247,19,6442,6710,679,403,7790,6519,584,27,14914,9889,439,556,10885,4309,581,21,15791,4079,1070,164,5309,8564,462,17,14347,315,2551,37,2898,7575,308,43,10825,83,1720,12,1816,5474,272,34,7593,12,254,0,269,3564,291,14,4137,0,14,0,14,1308,244,3,1570,21598,7843,1204,30645,48238,3278,177,82337,62,964,4,1029,12139,607,10,13777,658,747,42,1442,11040,545,25,13050,10591,1030,523,12139,14610,1154,81,27976,17680,697,790,19175,9475,1135,50,29833,8267,1452,243,9966,16483,913,24,27384
50601,4,171,0,174,2353,157,0,2688,133,105,4,245,2197,157,5,2602,1968,174,64,2204,3850,368,7,6438,3978,114,114,4203,2794,324,9,7329,1542,162,49,1746,3244,273,7,5267,249,366,3,621,3521,218,12,4369,51,433,3,489,2600,129,26,3244,14,83,0,92,1384,99,11,1584,4,8,0,10,364,62,0,432,7942,1609,241,9789,22307,1798,74,33963,26,265,4,290,2236,154,7,2677,305,182,19,503,1967,153,3,2627,3405,323,168,3895,3037,366,3,7297,4801,227,262,5291,2122,339,5,7757,1302,504,78,1879,3263,234,6,5387,138,1056,14,1212,3267,181,38,4695,41,753,10,809,2710,137,35,3688,10,111,0,121,1453,125,13,1707,0,5,0,7,485,100,0,595,10029,3433,557,14017,20534,1784,103,36441,31,431,4,471,4589,308,7,5366,438,288,26,751,4162,308,7,5231,5372,494,230,6100,6880,734,17,13733,8779,340,379,9497,4914,665,12,15092,2836,665,129,3627,6501,514,16,10657
50602,11,53,0,64,1443,115,0,1625,39,82,0,112,2505,265,15,2902,1024,161,16,1201,6009,578,23,7815,2492,122,51,2661,3099,479,21,6257,1275,95,34,1404,2897,390,27,4714,279,259,7,546,3261,277,28,4107,53,314,0,367,2231,184,13,2791,8,82,0,96,1120,100,10,1323,0,0,0,0,425,55,0,485,5177,1167,107,6454,22979,2446,133,32014,17,117,4,135,1333,93,0,1559,89,154,6,252,2409,191,8,2866,1715,291,51,2059,5068,489,21,7643,2876,187,131,3197,2261,372,13,5837,1163,227,48,1435,2667,290,4,4404,104,660,3,772,2843,220,27,3859,26,627,6,668,2119,159,19,2965,5,95,0,105,1307,135,9,1556,3,3,0,6,684,104,0,796,6006,2364,256,8626,20700,2057,108,31483,26,165,6,194,2774,209,3,3185,130,234,6,370,4910,460,24,5764,2740,454,74,3262,11077,1067,53,15461,5365,308,182,5856,5351,854,29,12093,2440,322,81,2840,5568,674,38,9120
50603,12,113,3,129,2828,113,0,3072,43,100,0,148,3870,237,11,4264,1222,135,32,1384,5868,486,28,7768,3482,105,57,3644,2798,285,24,6759,2163,91,43,2299,3230,204,27,5757,350,341,7,702,3855,171,36,4764,80,718,7,798,2912,131,30,3870,14,180,0,192,1807,145,6,2160,0,10,0,11,653,135,8,810,7366,1797,154,9313,27821,1912,168,39217,11,211,6,228,2697,111,4,3038,115,177,10,297,3206,190,6,3704,2096,262,66,2427,4382,432,20,7265,4468,168,176,4807,2168,279,12,7265,2000,233,64,2296,3422,186,10,5916,183,1039,11,1234,3827,167,44,5268,63,1120,3,1192,2986,135,40,4356,10,205,0,217,2177,243,16,2648,0,14,0,14,1066,295,4,1384,8949,3436,328,12714,25929,2043,166,40849,22,329,6,352,5528,228,4,6115,158,281,7,446,7073,428,22,7969,3317,395,104,3816,10253,916,54,15030,7950,273,230,8454,4962,566,35,14020,4164,324,103,4591,6655,391,40,11674
50604,18,201,3,220,3580,301,0,4098,117,176,9,293,3727,330,14,4356,1904,218,38,2158,5414,918,20,8502,4810,149,109,5066,3899,793,24,9781,2288,213,65,2569,4811,506,20,7904,418,473,16,895,4944,268,20,6129,96,638,9,735,3917,192,29,4870,19,148,0,163,2053,139,8,2356,0,8,0,9,600,104,5,715,9653,2209,236,12102,32944,3543,131,48717,35,329,3,360,3187,215,6,3767,331,305,22,655,3091,231,7,3978,3596,340,151,4084,4113,574,17,8789,5782,296,252,6329,2843,488,13,9676,2059,578,92,2730,4772,334,12,7854,201,1405,21,1622,4638,222,48,6530,63,1087,6,1155,3758,214,47,5167,10,160,0,172,2354,199,12,2733,0,9,0,9,971,174,3,1158,12071,4498,556,17123,29722,2642,163,49651,45,527,8,581,6765,519,5,7866,445,474,23,942,6818,554,17,8334,5502,556,189,6246,9527,1487,36,17300,10596,439,361,11396,6745,1278,31,19460,4345,795,154,5297,9580,844,37,15759
50605,0,99,0,104,1678,71,0,1852,32,50,4,84,1493,67,4,1650,835,70,34,938,1876,137,12,2965,2040,53,63,2157,1395,158,4,3710,1285,102,29,1425,2130,119,4,3674,203,294,0,500,2706,117,0,3320,40,506,0,548,2188,88,6,2826,4,118,0,126,1433,83,3,1638,0,7,0,7,478,47,0,533,4450,1304,131,5886,15374,881,32,22171,7,145,4,151,1491,85,0,1730,90,106,7,199,1200,51,0,1450,1422,140,79,1645,1469,132,7,3243,2626,137,157,2915,963,159,0,4044,1200,288,64,1548,2206,127,0,3885,104,855,5,966,2503,103,6,3583,23,838,9,867,2193,102,0,3168,13,153,9,171,1605,101,0,1875,0,4,0,9,669,63,0,736,5483,2668,324,8473,14297,932,15,23717,9,241,4,257,3166,156,4,3581,129,150,5,287,2688,120,9,3102,2257,210,110,2578,3348,270,14,6209,4667,187,217,5067,2359,316,3,7749,2492,392,93,2971,4340,245,5,7559
50606,8,74,0,83,814,52,0,947,50,29,3,90,705,41,0,828,861,47,18,932,1029,133,0,2099,1211,51,44,1304,730,192,3,2233,524,80,18,614,1101,156,3,1879,100,174,3,281,1204,98,3,1585,12,136,0,151,813,69,4,1033,0,26,0,27,429,25,0,480,0,0,0,4,101,9,0,108,2772,617,92,3484,6922,778,14,11192,0,124,0,129,834,42,0,1000,117,86,5,207,606,35,0,845,1399,107,85,1594,865,98,0,2565,1448,86,97,1638,609,81,0,2326,514,217,40,771,1141,64,5,1985,35,427,8,472,1112,56,9,1646,6,246,0,254,740,44,9,1044,0,31,0,35,382,27,3,445,0,0,0,0,127,13,0,145,3532,1329,244,5098,6415,458,27,12005,14,194,4,212,1644,92,0,1951,172,115,6,296,1311,71,0,1674,2264,159,110,2526,1896,232,0,4662,2665,138,147,2947,1335,280,4,4561,1032,297,63,1391,2246,220,3,3865
50607,0,50,0,55,1317,36,3,1407,8,33,0,42,1608,73,6,1728,351,80,10,432,2547,165,22,3174,1343,46,38,1426,1203,112,21,2753,894,37,32,958,1377,94,13,2441,212,143,7,355,1860,81,11,2309,35,423,0,459,1632,84,13,2190,11,95,0,104,913,79,0,1097,0,4,0,4,355,81,0,449,2843,918,79,3838,12806,809,89,17546,0,73,0,70,1001,45,3,1118,20,78,0,100,1545,65,5,1717,612,133,28,773,2304,140,19,3235,1601,84,94,1781,993,118,11,2899,915,122,48,1086,1541,85,13,2725,109,466,3,578,2028,100,7,2723,28,691,4,720,1592,106,16,2436,0,131,0,129,1114,129,0,1372,0,3,0,3,620,164,0,790,3290,1788,177,5247,12731,964,71,19016,0,124,0,127,2317,80,3,2528,28,112,0,145,3148,140,13,3446,962,218,33,1208,4851,309,43,6409,2944,134,131,3203,2198,231,23,5659,1806,156,79,2045,2923,179,21,5164
50701,10,164,3,175,2937,132,12,3255,79,112,0,191,3198,150,4,3535,1823,202,52,2081,5632,352,11,8077,4516,178,135,4834,3340,353,4,8527,2468,185,74,2730,4311,236,11,7281,414,511,8,930,4644,174,19,5765,69,673,3,746,3290,176,20,4232,16,154,0,168,1817,175,6,2163,4,9,0,13,563,108,0,679,9399,2186,272,11859,29723,1846,91,43524,17,240,3,253,2749,112,0,3120,175,230,10,421,3088,139,7,3653,3151,408,142,3706,4899,339,17,8955,5632,261,346,6233,2545,291,4,9080,2308,517,106,2935,4519,229,14,7699,185,1420,19,1626,4522,195,25,6367,47,1155,9,1213,3251,187,28,4676,15,174,0,188,2004,221,3,2422,0,12,0,8,875,209,0,1098,11526,4416,642,16584,28457,1925,98,47063,28,402,7,426,5688,248,17,6376,251,345,10,610,6286,285,7,7192,4982,616,190,5785,10533,691,27,17036,10146,440,481,11061,5891,638,14,17604,4775,703,184,5663,8834,464,23,14988
50702,0,48,0,48,870,42,0,964,8,30,0,31,927,86,16,1061,304,50,4,363,1912,203,49,2530,1223,59,45,1332,1116,197,20,2662,979,55,28,1061,1366,220,19,2668,240,136,8,389,2098,173,16,2680,37,348,0,385,1615,115,11,2127,4,101,0,104,910,93,5,1116,0,3,0,7,374,74,3,457,2797,832,97,3725,11192,1215,134,16267,0,60,0,68,893,44,0,1003,13,62,5,77,1000,79,10,1179,500,142,28,670,1844,181,30,2725,1492,113,117,1723,866,150,7,2742,1017,132,70,1223,1469,140,11,2837,107,459,7,569,2120,121,12,2823,16,655,4,673,1489,119,6,2292,4,140,0,151,1025,103,5,1285,0,3,0,3,562,113,0,679,3152,1768,225,5149,11279,1047,86,17562,0,114,0,110,1770,85,5,1971,16,91,3,112,1933,166,32,2239,809,188,33,1033,3756,385,82,5260,2717,174,163,3051,1979,350,26,5403,1998,191,98,2285,2833,366,25,5509
50703,11,75,0,84,1165,122,0,1374,66,55,4,124,1210,226,0,1564,1032,114,30,1174,1904,659,8,3747,1824,52,46,1930,1368,527,5,3823,703,88,24,817,1696,284,0,2795,109,163,5,280,1525,126,3,1940,27,139,0,166,1013,82,13,1275,3,40,0,43,542,28,4,622,0,0,0,0,159,16,0,176,3773,730,113,4614,10584,2073,40,17310,17,109,0,127,1014,81,0,1222,164,103,8,279,1041,71,0,1394,1737,165,104,2006,1602,163,0,3775,2176,145,122,2441,1056,165,4,3669,625,244,28,900,1659,120,4,2680,50,447,8,500,1472,88,5,2073,22,255,8,282,1044,65,9,1391,5,41,0,41,598,38,0,687,0,0,0,0,217,14,0,238,4799,1509,274,6578,9711,800,29,17118,35,184,0,214,2185,201,0,2600,228,163,12,405,2253,294,0,2954,2770,275,135,3177,3509,822,13,7517,3995,203,170,4368,2421,695,3,7496,1330,331,52,1712,3352,404,7,5475
50704,0,130,0,132,3086,90,6,3314,25,103,0,126,2867,108,0,3104,900,136,18,1057,4013,211,18,5299,3720,103,102,3932,2063,206,33,6225,2806,86,61,2950,3269,188,20,6434,525,510,8,1042,4743,196,26,6008,104,1193,7,1306,3969,201,24,5502,22,328,5,359,2567,210,9,3145,4,12,0,17,1097,180,0,1302,8106,2610,206,10923,27680,1595,131,40327,6,227,0,234,3028,136,8,3398,36,186,0,225,2811,103,9,3152,1511,272,59,1836,3526,285,14,5659,4814,195,285,5291,1719,240,16,7264,2895,278,112,3280,3862,223,24,7390,257,1371,11,1632,5130,219,22,7002,68,1937,16,2023,4017,230,25,6301,14,397,3,423,3004,266,9,3700,9,24,0,32,1826,287,5,2154,9613,4884,477,14978,28925,1990,128,46013,8,354,5,367,6112,223,12,6714,58,293,0,351,5683,216,16,6259,2411,409,79,2894,7536,495,32,10958,8537,297,383,9223,3782,443,43,13495,5694,360,173,6230,7136,411,45,13817
50705,16,258,0,271,3993,220,0,4489,169,139,0,307,3335,322,14,3973,2686,221,97,2997,4734,608,15,8351,4334,173,187,4693,2883,499,16,8091,2349,301,70,2727,4895,353,9,7980,416,741,12,1164,5673,284,19,7135,63,590,0,650,4011,213,11,4888,9,133,0,138,2487,210,4,2841,0,11,0,13,696,141,4,846,10047,2553,370,12964,32708,2840,89,48599,40,412,5,449,3572,209,0,4236,418,292,20,729,2894,212,4,3840,4475,406,320,5195,3513,508,17,9225,5869,306,410,6590,2407,406,9,9412,2355,823,131,3314,5312,336,7,8967,151,1903,21,2073,5248,222,30,7568,41,1083,7,1125,4175,240,19,5566,10,165,0,182,2738,286,4,3208,3,13,0,11,965,233,0,1213,13355,5401,909,19661,30826,2659,92,53240,52,668,9,724,7562,428,4,8721,583,433,20,1030,6229,537,14,7819,7161,619,417,8198,8243,1109,27,17577,10206,477,598,11284,5289,903,24,17500,4709,1123,205,6036,10210,686,18,16949
50901,9,100,0,109,1607,185,0,1905,61,52,0,118,1127,130,10,1389,905,74,29,1009,1764,417,15,3212,1655,74,68,1803,1137,406,7,3353,1075,116,41,1230,2197,355,0,3782,238,280,7,526,3477,323,5,4331,40,313,0,350,3171,271,4,3800,11,55,0,65,1803,162,7,2037,0,3,0,3,609,83,0,693,3994,1060,158,5213,16890,2337,53,24492,12,156,5,172,1390,161,0,1723,154,94,18,256,888,89,0,1236,1388,155,104,1650,1290,242,10,3189,2120,134,191,2442,902,244,4,3590,1017,338,56,1408,2422,253,5,4084,97,696,10,802,3439,270,3,4518,17,518,5,543,3028,257,3,3834,10,82,0,92,1920,205,0,2220,0,3,0,3,789,132,0,931,4816,2164,389,7371,16066,1855,25,25322,24,250,4,278,3001,344,3,3625,211,140,19,373,2014,223,11,2624,2300,226,135,2658,3052,660,28,6395,3776,205,257,4239,2034,649,8,6934,2089,453,99,2636,4621,610,5,7871
50902,5,71,0,81,1188,181,0,1445,55,42,4,96,1004,217,22,1341,801,78,26,898,1582,547,55,3086,1398,60,57,1517,1153,523,33,3222,866,106,24,996,2300,597,6,3896,182,290,5,482,3641,582,0,4710,38,269,0,306,3500,431,3,4237,5,51,0,56,1708,250,0,2014,0,0,0,3,406,74,0,483,3349,979,112,4440,16475,3396,122,24434,9,116,0,122,990,162,0,1277,122,67,5,192,712,130,7,1033,1140,104,83,1330,1099,276,24,2726,1689,104,131,1925,822,304,17,3071,768,266,46,1068,2222,384,12,3692,78,767,9,849,3130,376,0,4357,10,473,0,488,2890,352,5,3738,10,73,0,81,1508,249,4,1838,0,6,0,6,554,103,0,661,3823,1976,267,6074,13926,2339,64,22397,17,190,0,207,2176,341,0,2725,174,108,4,291,1715,342,27,2373,1939,181,111,2227,2679,821,76,5817,3091,166,186,3445,1971,826,53,6289,1633,370,63,2068,4522,987,13,7587
50903,3,17,0,17,378,67,0,459,15,14,0,28,391,58,5,484,335,28,0,360,604,104,7,1086,637,18,25,679,401,139,0,1221,374,33,3,408,902,155,0,1462,70,102,0,179,1258,165,0,1600,11,117,0,125,1080,119,0,1326,3,22,0,29,550,74,0,647,0,0,0,0,167,32,0,200,1444,343,27,1825,5731,916,18,8483,3,47,0,50,310,59,0,413,39,23,0,61,261,46,4,376,442,37,28,512,393,103,4,1000,645,39,43,728,262,125,0,1122,260,74,10,347,767,116,0,1233,22,259,3,281,1028,119,0,1431,10,145,0,155,869,97,0,1124,3,22,0,25,524,82,0,636,0,0,0,0,209,57,0,274,1421,646,81,2155,4633,806,11,7599,3,62,0,65,686,129,0,878,56,39,0,93,653,110,8,859,779,65,24,870,997,207,15,2088,1285,61,65,1407,667,262,0,2339,629,102,15,754,1669,264,4,2694
51001,19,98,0,120,749,200,0,1075,88,110,19,221,806,278,41,1339,641,150,69,864,1999,680,80,3616,1208,131,96,1440,1312,592,22,3368,628,156,41,823,1781,635,8,3251,115,176,8,299,2558,588,4,3454,22,178,0,198,2785,405,16,3403,6,35,0,46,778,148,0,967,0,0,0,0,81,25,0,105,2720,1049,238,4004,12851,3556,163,20586,42,161,12,209,707,217,0,1131,209,141,33,381,797,232,49,1458,958,218,131,1315,2042,708,104,4167,1435,224,180,1841,1093,518,18,3480,516,286,54,858,1721,499,5,3082,59,393,3,454,2835,531,10,3822,5,274,9,285,2265,368,12,2929,0,41,0,40,537,127,0,714,0,3,0,5,76,31,0,112,3223,1740,427,5394,12072,3228,198,20894,61,265,14,331,1458,422,0,2211,295,253,50,597,1601,512,87,2804,1595,376,208,2179,4040,1385,179,7779,2648,356,280,3285,2407,1119,42,6849,1139,446,94,1681,3503,1135,14,6332
51002,10,67,0,81,479,134,0,687,48,48,9,103,722,347,5,1176,954,115,57,1123,2590,1822,32,5569,1741,99,72,1911,1974,1978,38,5899,796,95,31,924,2338,1673,33,4963,109,157,4,276,2143,1140,18,3586,13,74,0,82,692,258,3,1039,0,9,0,9,150,32,0,199,0,0,0,0,17,5,0,26,3674,666,173,4508,11116,7382,132,23140,12,91,6,111,355,89,0,552,68,72,11,145,555,222,10,935,820,117,93,1031,1381,681,24,3109,912,88,96,1101,765,421,0,2290,217,138,20,371,1023,418,5,1815,14,172,7,189,945,283,8,1423,3,77,3,83,452,90,3,629,0,7,0,9,102,35,0,138,0,0,3,3,19,0,0,25,2044,759,240,3040,5594,2230,56,10924,21,156,15,187,833,218,0,1242,113,115,20,254,1280,570,15,2119,1775,230,150,2152,3968,2499,53,8678,2657,188,171,3012,2740,2398,41,8190,1013,231,48,1291,3367,2088,35,6781
51003,6,47,0,56,636,165,0,856,40,33,3,76,783,350,8,1222,907,87,33,1021,2346,1557,47,4975,1980,85,76,2144,1757,1712,37,5662,889,98,23,1021,2301,1560,31,4910,102,152,3,255,2227,1119,23,3626,7,87,0,97,963,327,13,1400,0,6,0,11,262,65,5,343,0,0,0,0,18,6,0,32,3938,595,145,4678,11305,6856,169,23008,3,71,0,79,454,117,0,656,63,65,8,138,573,213,17,931,980,104,99,1181,1353,643,26,3210,1378,80,103,1562,751,473,3,2794,420,131,28,585,1187,416,0,2193,17,221,0,236,1113,339,11,1703,3,113,3,117,725,203,10,1055,0,16,0,15,195,48,0,258,0,0,0,0,10,4,0,16,2866,800,246,3918,6367,2456,76,12811,14,122,0,138,1093,283,0,1508,101,97,13,208,1357,562,25,2151,1887,189,130,2204,3709,2198,76,8184,3358,165,186,3702,2517,2184,45,8447,1315,233,54,1600,3494,1978,33,7102
51101,4,13,0,18,416,58,0,496,11,12,0,23,336,66,7,435,274,27,8,316,590,156,14,1077,483,20,19,527,386,122,4,1039,281,34,16,329,743,182,0,1255,49,97,0,146,936,149,5,1237,3,59,0,62,708,104,0,871,4,13,0,19,403,70,0,494,0,0,0,0,110,16,0,124,1115,287,43,1443,4631,927,27,7026,3,41,0,41,327,45,0,418,40,27,0,72,273,34,0,376,419,44,29,486,378,91,4,965,549,33,54,636,229,107,0,967,218,104,11,322,614,99,0,1035,20,180,0,206,759,88,3,1052,3,110,0,115,631,85,0,835,5,30,0,30,424,69,0,526,0,5,0,3,172,18,0,195,1250,568,92,1912,3803,641,12,6370,3,53,0,57,741,109,0,915,54,39,0,97,611,101,7,814,695,71,37,803,972,249,20,2041,1035,52,73,1158,613,229,4,2014,496,136,21,656,1360,278,0,2294
51102,0,9,0,14,196,57,0,264,10,6,0,22,244,60,22,342,190,14,10,214,658,145,50,1064,432,19,22,474,384,129,12,997,234,22,10,267,675,153,7,1100,46,89,0,134,1223,157,5,1516,11,122,0,135,1593,191,0,1917,0,13,0,19,634,74,0,727,0,0,0,3,77,10,0,89,929,302,45,1272,5676,965,106,8023,7,25,5,37,167,42,0,243,22,23,4,45,304,65,15,427,311,32,31,373,648,138,34,1195,507,24,29,563,297,110,4,972,161,52,15,225,632,120,3,979,12,196,3,209,1194,144,0,1547,3,152,3,162,1338,150,5,1653,5,17,0,18,431,58,0,514,0,0,0,0,54,19,0,74,1029,520,85,1636,5057,838,67,7601,6,36,5,50,360,92,0,506,33,31,3,67,540,123,38,771,502,44,43,589,1303,286,89,2264,935,42,54,1031,681,238,19,1972,397,70,23,490,1306,268,9,2077
