POW_SA4_CODE_2021,NS_ArtsR_Bf_91,NS_ArtsR_91_95,NS_ArtsR_96_00,NS_ArtsR_01_05,NS_ArtsR_06_10,NS_ArtsR_11_15,NS_ArtsR_16_20,NS_ArtsR_2021,NS_ArtsR_NS,NS_ArtsR_Tot,NS_OthSvs_Bf_91,NS_OthSvs_91_95,NS_OthSvs_96_00,NS_OthSvs_01_05,NS_OthSvs_06_10,NS_OthSvs_11_15,NS_OthSvs_16_20,NS_OthSvs_2021,NS_OthSvs_NS,NS_OthSvs_Tot,NS_IDNS_Bf_91,NS_IDNS_91_95,NS_IDNS_96_00,NS_IDNS_01_05,NS_IDNS_06_10,NS_IDNS_11_15,NS_IDNS_16_20,NS_IDNS_2021,NS_IDNS_NS,NS_IDNS_Tot,NS_Tot_Bf_91,NS_Tot_91_95,NS_Tot_96_00,NS_Tot_01_05,NS_Tot_06_10,NS_Tot_11_15,NS_Tot_16_20,NS_Tot_2021,NS_Tot_NS,NS_Tot_Tot,Tot_AGFF_Bf_91,Tot_AGFF_91_95,Tot_AGFF_96_00,Tot_AGFF_01_05,Tot_AGFF_06_10,Tot_AGFF_11_15,Tot_AGFF_16_20,Tot_AGFF_2021,Tot_AGFF_NS,Tot_AGFF_Tot,Tot_Min_Bf_91,Tot_Min_91_95,Tot_Min_96_00,Tot_Min_01_05,Tot_Min_06_10,Tot_Min_11_15,Tot_Min_16_20,Tot_Min_2021,Tot_Min_NS,Tot_Min_Tot,Tot_Mnf_Bf_91,Tot_Mnf_91_95,Tot_Mnf_96_00,Tot_Mnf_01_05,Tot_Mnf_06_10,Tot_Mnf_11_15,Tot_Mnf_16_20,Tot_Mnf_2021,Tot_Mnf_NS,Tot_Mnf_Tot,Tot_EGWWS_Bf_91,Tot_EGWWS_91_95,Tot_EGWWS_96_00,Tot_EGWWS_01_05,Tot_EGWWS_06_10,Tot_EGWWS_11_15,Tot_EGWWS_16_20,Tot_EGWWS_2021,Tot_EGWWS_NS,Tot_EGWWS_Tot,Tot_Const_Bf_91,Tot_Const_91_95,Tot_Const_96_00,Tot_Const_01_05,Tot_Const_06_10,Tot_Const_11_15,Tot_Const_16_20,Tot_Const_2021,Tot_Const_NS,Tot_Const_Tot,Tot_WST_Bf_91,Tot_WST_91_95,Tot_WST_96_00,Tot_WST_01_05,Tot_WST_06_10,Tot_WST_11_15,Tot_WST_16_20,Tot_WST_2021,Tot_WST_NS,Tot_WST_Tot,Tot_RetT_Bf_91,Tot_RetT_91_95,Tot_RetT_96_00,Tot_RetT_01_05,Tot_RetT_06_10,Tot_RetT_11_15,Tot_RetT_16_20,Tot_RetT_2021,Tot_RetT_NS,Tot_RetT_Tot,Tot_AcFd_Bf_91,Tot_AcFd_91_95,Tot_AcFd_96_00,Tot_AcFd_01_05,Tot_AcFd_06_10,Tot_AcFd_11_15,Tot_AcFd_16_20,Tot_AcFd_2021,Tot_AcFd_NS,Tot_AcFd_Tot,Tot_TPW_Bf_91,Tot_TPW_91_95,Tot_TPW_96_00,Tot_TPW_01_05,Tot_TPW_06_10,Tot_TPW_11_15,Tot_TPW_16_20,Tot_TPW_2021,Tot_TPW_NS,Tot_TPW_Tot,Tot_IMT_Bf_91,Tot_IMT_91_95,Tot_IMT_96_00,Tot_IMT_01_05,Tot_IMT_06_10,Tot_IMT_11_15,Tot_IMT_16_20,Tot_IMT_2021,Tot_IMT_NS,Tot_IMT_Tot,Tot_FinIns_Bf_91,Tot_FinIns_91_95,Tot_FinIns_96_00,Tot_FinIns_01_05,Tot_FinIns_06_10,Tot_FinIns_11_15,Tot_FinIns_16_20,Tot_FinIns_2021,Tot_FinIns_NS,Tot_FinIns_Tot,Tot_RHRE_Bf_91,Tot_RHRE_91_95,Tot_RHRE_96_00,Tot_RHRE_01_05,Tot_RHRE_06_10,Tot_RHRE_11_15,Tot_RHRE_16_20,Tot_RHRE_2021,Tot_RHRE_NS,Tot_RHRE_Tot,Tot_ProSTS_Bf_91,Tot_ProSTS_91_95,Tot_ProSTS_96_00,Tot_ProSTS_01_05,Tot_ProSTS_06_10,Tot_ProSTS_11_15,Tot_ProSTS_16_20,Tot_ProSTS_2021,Tot_ProSTS_NS,Tot_ProSTS_Tot,Tot_AdSup_Bf_91,Tot_AdSup_91_95,Tot_AdSup_96_00,Tot_AdSup_01_05,Tot_AdSup_06_10,Tot_AdSup_11_15,Tot_AdSup_16_20,Tot_AdSup_2021,Tot_AdSup_NS,Tot_AdSup_Tot,Tot_PubAS_Bf_91,Tot_PubAS_91_95,Tot_PubAS_96_00,Tot_PubAS_01_05,Tot_PubAS_06_10,Tot_PubAS_11_15,Tot_PubAS_16_20,Tot_PubAS_2021,Tot_PubAS_NS,Tot_PubAS_Tot,Tot_EdTrn_Bf_91,Tot_EdTrn_91_95,Tot_EdTrn_96_00,Tot_EdTrn_01_05,Tot_EdTrn_06_10,Tot_EdTrn_11_15,Tot_EdTrn_16_20,Tot_EdTrn_2021,Tot_EdTrn_NS,Tot_EdTrn_Tot
501,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,6,3,6,10,0,4,38,316,44,55,76,114,122,263,29,131,1142,200,29,36,54,128,74,35,0,13,571,456,72,109,177,386,446,429,3,33,2111,110,11,18,27,92,47,10,0,7,319,484,67,118,167,273,214,83,0,27,1431,94,11,21,24,45,29,25,0,0,247,520,58,73,148,300,278,144,0,26,1553,331,54,98,161,405,485,397,10,36,1973,236,20,36,46,109,74,36,0,13,566,21,0,3,8,19,11,12,0,3,80,68,6,12,17,23,23,8,0,0,159,93,13,6,23,23,27,11,0,4,205,252,34,42,71,144,101,41,0,3,690,175,24,31,36,97,79,95,6,17,556,336,39,77,83,149,112,26,0,11,821,629,68,117,150,260,170,56,0,25,1488
502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,22,0,3,6,16,9,26,0,4,82,35,15,11,20,30,27,5,0,0,152,249,28,34,70,156,94,51,0,9,681,17,3,8,7,27,20,3,0,6,83,172,20,30,68,142,121,27,0,15,591,24,0,3,10,15,9,0,0,0,70,298,49,60,140,325,281,96,6,20,1264,100,19,33,99,312,319,184,0,12,1073,118,6,14,20,64,44,26,0,0,302,8,0,0,0,11,4,3,0,0,30,32,6,9,8,19,8,7,0,0,82,63,5,9,15,29,28,6,0,3,165,91,13,29,27,74,52,23,0,0,304,80,5,13,38,72,57,59,0,4,332,132,19,23,33,106,72,15,0,9,403,333,46,61,119,247,201,54,0,10,1081
503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,3,0,0,0,4,12,18,0,3,9,23,22,22,0,7,97,50,12,17,19,37,27,19,0,7,181,2104,585,853,1341,2486,1782,914,47,82,10198,376,75,129,193,333,283,215,7,7,1626,392,126,147,264,419,300,203,7,12,1867,950,254,360,525,997,1009,403,3,53,4553,223,45,70,105,188,200,135,7,10,981,874,218,345,520,920,866,907,13,50,4720,773,271,405,804,1615,2042,2841,18,104,8877,612,131,172,257,526,374,257,4,30,2351,361,82,110,123,200,242,168,8,10,1295,1835,421,587,893,1348,1189,543,13,46,6878,500,89,163,215,243,264,114,8,20,1609,4348,1182,1861,2606,4397,3778,2541,80,139,20938,639,134,238,396,787,892,1319,15,27,4444,3293,656,822,1072,1659,1082,569,15,94,9267,1817,418,574,774,1153,1049,793,22,55,6671
504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,3,0,0,0,5,0,0,0,0,8,7,0,0,3,16,11,5,0,5,54,114,14,17,28,60,59,109,0,19,427,206,53,72,104,257,184,90,4,11,985,1010,267,259,374,926,773,376,12,41,4042,107,27,27,39,105,81,29,0,4,417,832,192,248,312,788,699,294,6,39,3410,493,110,150,202,387,341,155,0,16,1849,934,195,257,369,840,659,498,8,39,3789,378,130,132,243,783,681,578,5,47,2978,630,122,179,210,609,458,312,6,26,2559,71,23,24,36,66,50,40,0,10,323,112,19,23,38,61,52,11,0,3,330,181,26,33,36,81,81,26,0,5,468,497,94,178,192,305,280,158,6,14,1716,298,68,70,89,192,214,180,0,5,1114,822,136,183,263,428,296,120,10,25,2285,1005,178,235,270,474,350,144,3,27,2683
505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,5,21,17,3,0,13,11,19,12,0,14,98,210,76,46,66,128,110,223,21,19,900,205,58,90,83,197,179,108,3,14,931,1076,329,349,535,1010,860,479,7,56,4706,176,36,57,79,171,102,46,0,3,667,1969,476,640,890,1893,1727,534,16,83,8228,458,113,135,206,361,298,150,9,20,1748,1876,455,643,1193,2283,1718,930,3,88,9195,570,210,260,709,1835,1533,1182,11,97,6412,536,128,180,239,520,372,375,4,20,2376,185,44,59,90,154,131,59,0,9,733,416,92,105,152,277,160,70,4,10,1278,338,79,66,113,196,145,53,0,11,987,1167,275,450,628,931,743,477,14,43,4723,553,123,186,267,549,530,591,8,22,2834,1192,229,309,452,768,484,205,8,29,3672,2519,563,794,1107,1723,1257,555,3,52,8576
506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,5,4,0,0,8,16,15,3,4,9,28,16,20,0,9,102,193,26,25,50,98,96,111,3,8,613,806,210,274,471,959,697,353,13,43,3833,1691,378,444,637,1751,1349,751,15,71,7071,229,41,54,105,205,141,59,6,8,842,1660,333,487,705,1618,1536,626,15,83,7064,1049,210,264,395,1016,810,450,13,37,4229,1772,388,469,933,2055,1680,1309,13,89,8703,675,202,272,537,1906,1683,1843,17,93,7225,2045,465,666,897,2322,1769,1446,16,102,9735,121,22,33,70,146,118,95,0,3,611,319,66,106,115,218,154,80,0,10,1062,436,78,92,140,301,267,129,0,17,1453,1170,275,375,597,1067,960,571,8,36,5060,632,132,184,308,646,657,769,9,41,3372,1351,260,303,403,770,599,273,0,37,3991,2533,562,728,1011,1629,1294,717,17,52,8546
507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,12,9,0,3,15,25,22,11,0,6,90,140,19,30,42,148,116,74,0,11,589,404,98,128,215,513,344,183,7,27,1924,1649,334,368,618,1583,1396,722,17,63,6754,239,57,86,108,294,202,76,0,9,1069,1481,278,405,588,1383,1157,434,11,65,5801,485,100,115,168,369,340,148,5,13,1740,1470,290,384,657,1476,1147,671,11,73,6177,524,153,253,508,1417,1388,1228,14,59,5545,822,170,236,298,717,528,297,10,36,3107,66,13,20,31,68,60,26,0,0,292,223,32,69,75,120,112,38,0,0,676,350,45,52,76,137,123,49,0,10,849,945,221,245,410,684,609,341,12,22,3483,396,81,110,135,388,357,352,0,20,1841,1046,214,292,360,722,547,179,0,43,3404,2126,393,570,691,1249,996,446,6,48,6519
509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,3,3,3,16,6,6,39,555,71,125,141,194,230,439,93,61,1912,292,55,85,97,226,156,51,0,18,989,187,33,46,91,243,203,207,43,23,1068,45,0,12,20,15,16,4,0,0,110,254,28,36,48,102,84,45,0,15,622,67,12,14,33,49,53,35,4,13,286,321,39,45,50,144,101,90,0,27,822,227,37,42,82,184,162,170,3,21,931,140,18,22,26,48,41,9,0,19,318,18,0,0,8,7,4,6,0,0,39,38,0,9,12,12,18,3,0,3,100,46,3,5,4,10,11,5,0,0,82,154,18,27,38,61,32,20,0,7,349,90,8,21,20,33,40,55,10,7,272,384,45,44,71,142,123,29,0,21,865,464,57,67,88,131,93,49,0,23,971
510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,4,0,0,10,9,4,0,8,18,20,23,0,12,98,33,11,3,17,27,26,108,27,9,260,2032,418,688,868,2094,1584,598,19,140,8451,75,11,17,31,76,83,67,6,5,369,59,8,12,31,50,52,32,0,7,246,446,104,169,188,512,441,209,6,41,2126,67,10,23,21,77,60,45,9,3,311,121,24,17,56,157,189,210,4,15,793,257,63,69,113,344,391,713,17,43,2024,265,39,82,83,220,201,105,7,21,1024,18,0,4,0,14,11,7,0,0,55,8,0,3,7,17,6,3,0,0,47,59,13,18,3,68,84,66,8,5,319,88,25,26,40,97,104,53,0,4,437,162,36,48,64,148,146,170,6,21,808,205,43,43,90,181,150,62,0,12,780,234,47,69,93,177,149,87,3,17,874
511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,8,0,3,3,9,0,6,0,7,43,238,22,40,38,74,58,133,7,27,641,1081,247,422,562,1338,987,660,25,122,5445,146,27,46,52,135,105,111,0,6,641,30,3,7,8,29,16,18,0,3,123,215,32,55,73,195,136,89,9,32,839,67,16,10,18,44,48,25,5,3,244,205,27,50,76,183,203,144,4,14,908,219,37,56,112,285,339,435,4,36,1518,236,34,51,64,153,157,68,0,19,791,5,0,0,11,9,6,9,0,0,36,24,0,4,12,18,19,9,0,0,92,33,0,3,18,38,30,21,0,4,152,100,25,27,39,101,101,105,8,14,519,85,22,28,33,67,92,82,3,5,426,225,36,51,67,183,172,61,6,7,803,308,52,83,107,237,142,91,0,14,1033
