POW_SA4_CODE_2021,UOLSEWVW_IDNS_Bf_91,UOLSEWVW_IDNS_91_95,UOLSEWVW_IDNS_96_00,UOLSEWVW_IDNS_01_05,UOLSEWVW_IDNS_06_10,UOLSEWVW_IDNS_11_15,UOLSEWVW_IDNS_16_20,UOLSEWVW_IDNS_2021,UOLSEWVW_IDNS_NS,UOLSEWVW_IDNS_Tot,UOLSEWVW_Tot_Bf_91,UOLSEWVW_Tot_91_95,UOLSEWVW_Tot_96_00,UOLSEWVW_Tot_01_05,UOLSEWVW_Tot_06_10,UOLSEWVW_Tot_11_15,UOLSEWVW_Tot_16_20,UOLSEWVW_Tot_2021,UOLSEWVW_Tot_NS,UOLSEWVW_Tot_Tot,UOLSE_NWNA_AGFF_Bf_91,UOLSE_NWNA_AGFF_91_95,UOLSE_NWNA_AGFF_96_00,UOLSE_NWNA_AGFF_01_05,UOLSE_NWNA_AGFF_06_10,UOLSE_NWNA_AGFF_11_15,UOLSE_NWNA_AGFF_16_20,UOLSE_NWNA_AGFF_2021,UOLSE_NWNA_AGFF_NS,UOLSE_NWNA_AGFF_Tot,UOLSE_NWNA_Min_Bf_91,UOLSE_NWNA_Min_91_95,UOLSE_NWNA_Min_96_00,UOLSE_NWNA_Min_01_05,UOLSE_NWNA_Min_06_10,UOLSE_NWNA_Min_11_15,UOLSE_NWNA_Min_16_20,UOLSE_NWNA_Min_2021,UOLSE_NWNA_Min_NS,UOLSE_NWNA_Min_Tot,UOLSE_NWNA_Mnf_Bf_91,UOLSE_NWNA_Mnf_91_95,UOLSE_NWNA_Mnf_96_00,UOLSE_NWNA_Mnf_01_05,UOLSE_NWNA_Mnf_06_10,UOLSE_NWNA_Mnf_11_15,UOLSE_NWNA_Mnf_16_20,UOLSE_NWNA_Mnf_2021,UOLSE_NWNA_Mnf_NS,UOLSE_NWNA_Mnf_Tot,UOLSE_NWNA_EGWWS_Bf_91,UOLSE_NWNA_EGWWS_91_95,UOLSE_NWNA_EGWWS_96_00,UOLSE_NWNA_EGWWS_01_05,UOLSE_NWNA_EGWWS_06_10,UOLSE_NWNA_EGWWS_11_15,UOLSE_NWNA_EGWWS_16_20,UOLSE_NWNA_EGWWS_2021,UOLSE_NWNA_EGWWS_NS,UOLSE_NWNA_EGWWS_Tot,UOLSE_NWNA_Const_Bf_91,UOLSE_NWNA_Const_91_95,UOLSE_NWNA_Const_96_00,UOLSE_NWNA_Const_01_05,UOLSE_NWNA_Const_06_10,UOLSE_NWNA_Const_11_15,UOLSE_NWNA_Const_16_20,UOLSE_NWNA_Const_2021,UOLSE_NWNA_Const_NS,UOLSE_NWNA_Const_Tot,UOLSE_NWNA_WST_Bf_91,UOLSE_NWNA_WST_91_95,UOLSE_NWNA_WST_96_00,UOLSE_NWNA_WST_01_05,UOLSE_NWNA_WST_06_10,UOLSE_NWNA_WST_11_15,UOLSE_NWNA_WST_16_20,UOLSE_NWNA_WST_2021,UOLSE_NWNA_WST_NS,UOLSE_NWNA_WST_Tot,UOLSE_NWNA_RetT_Bf_91,UOLSE_NWNA_RetT_91_95,UOLSE_NWNA_RetT_96_00,UOLSE_NWNA_RetT_01_05,UOLSE_NWNA_RetT_06_10,UOLSE_NWNA_RetT_11_15,UOLSE_NWNA_RetT_16_20,UOLSE_NWNA_RetT_2021,UOLSE_NWNA_RetT_NS,UOLSE_NWNA_RetT_Tot,UOLSE_NWNA_AcFd_Bf_91,UOLSE_NWNA_AcFd_91_95,UOLSE_NWNA_AcFd_96_00,UOLSE_NWNA_AcFd_01_05,UOLSE_NWNA_AcFd_06_10,UOLSE_NWNA_AcFd_11_15,UOLSE_NWNA_AcFd_16_20,UOLSE_NWNA_AcFd_2021,UOLSE_NWNA_AcFd_NS,UOLSE_NWNA_AcFd_Tot,UOLSE_NWNA_TPW_Bf_91,UOLSE_NWNA_TPW_91_95,UOLSE_NWNA_TPW_96_00,UOLSE_NWNA_TPW_01_05,UOLSE_NWNA_TPW_06_10,UOLSE_NWNA_TPW_11_15,UOLSE_NWNA_TPW_16_20,UOLSE_NWNA_TPW_2021,UOLSE_NWNA_TPW_NS,UOLSE_NWNA_TPW_Tot,UOLSE_NWNA_IMT_Bf_91,UOLSE_NWNA_IMT_91_95,UOLSE_NWNA_IMT_96_00,UOLSE_NWNA_IMT_01_05,UOLSE_NWNA_IMT_06_10,UOLSE_NWNA_IMT_11_15,UOLSE_NWNA_IMT_16_20,UOLSE_NWNA_IMT_2021,UOLSE_NWNA_IMT_NS,UOLSE_NWNA_IMT_Tot,UOLSE_NWNA_FinIns_Bf_91,UOLSE_NWNA_FinIns_91_95,UOLSE_NWNA_FinIns_96_00,UOLSE_NWNA_FinIns_01_05,UOLSE_NWNA_FinIns_06_10,UOLSE_NWNA_FinIns_11_15,UOLSE_NWNA_FinIns_16_20,UOLSE_NWNA_FinIns_2021,UOLSE_NWNA_FinIns_NS,UOLSE_NWNA_FinIns_Tot,UOLSE_NWNA_RHRE_Bf_91,UOLSE_NWNA_RHRE_91_95,UOLSE_NWNA_RHRE_96_00,UOLSE_NWNA_RHRE_01_05,UOLSE_NWNA_RHRE_06_10,UOLSE_NWNA_RHRE_11_15,UOLSE_NWNA_RHRE_16_20,UOLSE_NWNA_RHRE_2021,UOLSE_NWNA_RHRE_NS,UOLSE_NWNA_RHRE_Tot,UOLSE_NWNA_ProSTS_Bf_91,UOLSE_NWNA_ProSTS_91_95,UOLSE_NWNA_ProSTS_96_00,UOLSE_NWNA_ProSTS_01_05,UOLSE_NWNA_ProSTS_06_10,UOLSE_NWNA_ProSTS_11_15,UOLSE_NWNA_ProSTS_16_20,UOLSE_NWNA_ProSTS_2021,UOLSE_NWNA_ProSTS_NS,UOLSE_NWNA_ProSTS_Tot,UOLSE_NWNA_AdSup_Bf_91,UOLSE_NWNA_AdSup_91_95,UOLSE_NWNA_AdSup_96_00,UOLSE_NWNA_AdSup_01_05,UOLSE_NWNA_AdSup_06_10,UOLSE_NWNA_AdSup_11_15,UOLSE_NWNA_AdSup_16_20,UOLSE_NWNA_AdSup_2021,UOLSE_NWNA_AdSup_NS,UOLSE_NWNA_AdSup_Tot,UOLSE_NWNA_PubAS_Bf_91,UOLSE_NWNA_PubAS_91_95,UOLSE_NWNA_PubAS_96_00,UOLSE_NWNA_PubAS_01_05,UOLSE_NWNA_PubAS_06_10,UOLSE_NWNA_PubAS_11_15,UOLSE_NWNA_PubAS_16_20,UOLSE_NWNA_PubAS_2021,UOLSE_NWNA_PubAS_NS,UOLSE_NWNA_PubAS_Tot,UOLSE_NWNA_EdTrn_Bf_91,UOLSE_NWNA_EdTrn_91_95,UOLSE_NWNA_EdTrn_96_00,UOLSE_NWNA_EdTrn_01_05,UOLSE_NWNA_EdTrn_06_10,UOLSE_NWNA_EdTrn_11_15,UOLSE_NWNA_EdTrn_16_20,UOLSE_NWNA_EdTrn_2021,UOLSE_NWNA_EdTrn_NS,UOLSE_NWNA_EdTrn_Tot,UOLSE_NWNA_HC_SA_Bf_91,UOLSE_NWNA_HC_SA_91_95,UOLSE_NWNA_HC_SA_96_00,UOLSE_NWNA_HC_SA_01_05,UOLSE_NWNA_HC_SA_06_10,UOLSE_NWNA_HC_SA_11_15,UOLSE_NWNA_HC_SA_16_20,UOLSE_NWNA_HC_SA_2021,UOLSE_NWNA_HC_SA_NS,UOLSE_NWNA_HC_SA_Tot,UOLSE_NWNA_ArtsR_Bf_91,UOLSE_NWNA_ArtsR_91_95,UOLSE_NWNA_ArtsR_96_00,UOLSE_NWNA_ArtsR_01_05,UOLSE_NWNA_ArtsR_06_10,UOLSE_NWNA_ArtsR_11_15,UOLSE_NWNA_ArtsR_16_20,UOLSE_NWNA_ArtsR_2021,UOLSE_NWNA_ArtsR_NS,UOLSE_NWNA_ArtsR_Tot
501,13,9,6,21,55,45,40,11,20,206,381,121,212,423,1468,1545,1293,51,128,5619,0,0,5,3,4,15,48,6,46,129,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,21,68,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,7,9,0,0,22,10,5,3,9,13,28,35,0,0,100,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,15,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,4,5,0,0,22,0,0,0,0,0,0,0,0,0,0
502,6,3,4,7,19,29,35,0,0,108,164,57,107,240,852,877,483,3,27,2811,0,0,0,0,0,0,7,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,3,4,0,0,6,12,12,14,0,0,46,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,9,0,0,15,0,0,0,0,0,0,0,0,0,0
503,153,58,98,236,521,512,568,10,91,2252,5237,2373,3541,6044,12502,11616,10850,155,424,52751,4,0,0,0,0,0,0,0,0,12,5,0,0,5,12,6,15,0,0,39,14,6,7,5,17,10,14,0,0,74,0,0,0,0,0,0,0,0,0,5,4,0,5,5,22,35,15,0,0,91,3,0,0,0,3,3,9,0,0,18,30,16,8,13,25,17,36,0,6,143,50,51,35,49,125,126,171,0,11,616,3,0,0,0,0,8,11,0,3,22,0,0,0,0,3,4,0,0,0,5,4,0,0,0,6,5,0,0,0,13,0,0,4,0,0,8,5,4,3,19,0,4,6,4,13,12,19,0,0,55,7,4,15,17,34,41,57,3,0,184,7,0,0,0,6,0,0,0,0,24,6,3,4,10,17,13,18,0,0,72,28,10,4,19,38,52,30,0,3,188,0,0,0,0,0,0,5,0,0,5
504,141,74,71,108,331,281,218,4,68,1297,1978,828,1041,1631,4970,4236,3102,43,221,18047,8,0,0,0,9,13,30,0,6,63,0,0,0,0,3,5,0,0,0,11,56,37,21,35,96,60,44,0,6,345,0,0,0,0,7,4,0,0,0,7,8,8,12,8,33,47,24,0,0,147,9,10,6,5,25,13,16,0,0,83,24,14,12,4,23,25,31,0,3,144,55,30,20,28,49,47,59,0,11,302,12,0,9,4,31,22,28,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,3,0,4,0,0,11,8,0,0,7,22,21,26,0,0,86,9,0,0,0,0,7,0,0,0,14,6,7,3,6,11,4,4,0,0,41,4,0,6,8,35,18,28,0,0,95,0,0,0,0,0,0,0,0,0,0
505,164,86,119,186,404,371,342,3,57,1733,3520,1505,2054,3130,7701,6862,5542,60,286,30653,59,39,20,14,28,33,81,0,6,285,0,0,0,0,0,0,0,0,0,0,72,36,36,42,122,105,84,0,11,505,0,0,0,0,3,0,4,0,0,5,20,3,6,14,37,61,26,0,0,171,13,0,3,10,12,10,12,0,0,62,36,26,22,16,26,39,22,0,3,199,57,49,28,28,81,56,70,0,11,370,3,0,0,10,16,17,38,0,0,95,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,6,0,0,5,10,0,0,10,7,12,8,0,3,52,7,7,15,17,32,38,53,0,0,163,4,4,5,3,3,0,0,0,0,18,14,3,9,20,38,8,18,0,0,111,11,11,4,13,46,42,38,0,3,168,0,0,0,0,6,0,0,0,0,9
506,231,114,162,269,895,689,574,5,106,3049,4258,1934,2741,4776,14108,11826,9536,88,446,49711,15,4,0,3,20,7,18,0,4,69,3,6,0,0,22,9,9,0,0,54,58,31,20,28,169,101,84,0,4,502,0,0,0,0,7,5,0,0,0,13,12,6,15,24,95,100,46,0,6,304,14,7,13,14,53,33,44,0,0,172,24,8,10,11,63,66,55,0,4,245,72,39,32,35,135,117,139,0,15,580,15,9,7,17,41,47,83,0,5,228,0,0,0,0,8,0,0,0,0,6,0,0,0,0,3,4,5,0,0,13,4,0,0,4,3,0,9,0,0,21,0,6,0,5,31,15,13,0,0,67,9,14,8,15,62,64,61,0,0,230,7,0,0,0,4,3,3,0,0,22,4,5,3,9,39,36,20,0,4,117,14,9,5,13,47,64,33,0,3,191,18,8,3,5,9,14,3,0,5,60
507,168,60,90,158,447,411,315,4,69,1719,2988,1257,1748,2810,8172,7471,5083,81,249,29876,8,0,8,4,55,21,13,0,0,108,0,0,0,0,6,0,3,0,0,18,17,17,9,38,146,68,87,0,6,384,0,0,0,0,3,0,0,0,0,11,13,12,5,29,98,49,30,0,0,240,0,0,0,0,20,16,5,0,0,49,20,9,12,15,26,25,25,0,3,125,59,27,26,22,89,65,80,0,3,381,5,6,9,7,9,13,21,0,0,63,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,8,8,0,0,0,23,3,3,7,8,47,48,31,0,4,147,3,0,4,0,4,0,0,0,0,11,4,5,5,9,17,10,7,0,0,74,7,12,6,14,28,26,26,0,0,125,0,0,0,0,0,0,0,0,0,4
509,8,0,4,22,34,38,45,0,7,166,246,104,153,355,1016,933,963,116,68,3961,20,0,5,9,9,22,57,16,3,128,0,0,0,0,0,0,0,0,0,3,0,0,3,9,62,38,40,7,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,6,0,0,7,0,0,0,0,0,3,4,0,0,16,0,7,0,0,18,4,9,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,11,0,0,0,5,4,6,0,0,0,13,0,0,0,0,0,0,0,0,0,0
510,16,3,8,29,89,91,89,7,22,354,511,205,344,628,2126,1947,1758,65,128,7709,0,0,0,0,3,0,5,0,0,8,0,0,3,8,8,12,9,0,0,41,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,7,0,0,22,0,0,5,0,5,10,30,0,0,53,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,20,0,0,28,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,4,5,0,0,16,0,0,4,0,3,3,4,0,0,16,0,0,0,0,0,0,0,0,0,0
511,27,8,13,24,51,47,66,5,8,244,385,140,247,540,1643,1564,1420,45,74,6061,29,6,7,3,11,9,21,3,7,97,0,0,0,0,6,3,17,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,4,8,0,0,10,9,3,4,4,11,15,25,0,0,64,0,0,0,5,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7,0,0,6,0,0,6,7,0,0,20,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,8,0,0,16,0,0,0,4,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0
