RA_CODE_2021,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_UOLSE_VWorW,FOL_IAL_Tot_UOLSE_NWorNAA,FOL_IAL_Tot_UOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_UOLSE_VWorW,FOL_Italian_UOLSE_NWorNAA,FOL_Italian_UOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japan_SEO,FOL_Japan_UOLSE_VWorW,FOL_Japan_UOLSE_NWorNAA,FOL_Japan_UOLSE_Tot,FOL_Japan_NS,FOL_Japan_Tot,FOL_Khmer_SEO,FOL_Khmer_UOLSE_VWorW,FOL_Khmer_UOLSE_NWorNAA,FOL_Khmer_UOLSE_Tot,FOL_Khmer_NS,FOL_Khmer_Tot,FOL_Korean_SEO,FOL_Korean_UOLSE_VWorW,FOL_Korean_UOLSE_NWorNAA,FOL_Korean_UOLSE_Tot,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedon_SEO,FOL_Macedon_UOLSE_VWorW,FOL_Macedon_UOLSE_NWorNAA,FOL_Macedon_UOLSE_Tot,FOL_Macedon_NS,FOL_Macedon_Tot,FOL_Malayalam_SEO,FOL_Malayalam_UOLSE_VWorW,FOL_Malayalam_UOLSE_NWorNAA,FOL_Malayalam_UOLSE_Tot,FOL_Malayalam_NS,FOL_Malayalam_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_UOLSE_VWorW,FOL_Persian_ED_UOLSE_NWorNAA,FOL_Persian_ED_UOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_UOLSE_VWorW,FOL_Polish_UOLSE_NWorNAA,FOL_Polish_UOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Portuguese_SEO,FOL_Portuguese_UOLSE_VWorW,FOL_Portuguese_UOLSE_NWorNAA,FOL_Portuguese_UOLSE_Tot,FOL_Portuguese_NS,FOL_Portuguese_Tot,FOL_Russian_SEO,FOL_Russian_UOLSE_VWorW,FOL_Russian_UOLSE_NWorNAA,FOL_Russian_UOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_UOLSE_VWorW,FOL_Samoan_UOLSE_NWorNAA,FOL_Samoan_UOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_UOLSE_VWorW,FOL_Serbian_UOLSE_NWorNAA,FOL_Serbian_UOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipin_SEO,FOL_SAL_Filipin_UOLSE_VWorW,FOL_SAL_Filipin_UOLSE_NWorNAA,FOL_SAL_Filipin_UOLSE_Tot,FOL_SAL_Filipin_NS,FOL_SAL_Filipin_Tot,FOL_SAL_Indon_SEO,FOL_SAL_Indon_UOLSE_VWorW,FOL_SAL_Indon_UOLSE_NWorNAA,FOL_SAL_Indon_UOLSE_Tot,FOL_SAL_Indon_NS,FOL_SAL_Indon_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_UOLSE_VWorW,FOL_SAL_Tagalog_UOLSE_NWorNAA,FOL_SAL_Tagalog_UOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_UOLSE_VWorW,FOL_SAL_Oth_UOLSE_NWorNAA,FOL_SAL_Oth_UOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_UOLSE_VWorW,FOL_SAL_Tot_UOLSE_NWorNAA,FOL_SAL_Tot_UOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_UOLSE_VWorW,FOL_Spanish_UOLSE_NWorNAA,FOL_Spanish_UOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_UOLSE_VWorW,FOL_Tamil_UOLSE_NWorNAA,FOL_Tamil_UOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_UOLSE_VWorW,FOL_Thai_UOLSE_NWorNAA,FOL_Thai_UOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_UOLSE_VWorW,FOL_Turkish_UOLSE_NWorNAA,FOL_Turkish_UOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_UOLSE_VWorW,FOL_Vietnamese_UOLSE_NWorNAA,FOL_Vietnamese_UOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_UOLSE_VWorW,FOL_Oth_UOLSE_NWorNAA,FOL_Oth_UOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_UOLSE_VWorW,FOL_Tot_UOLSE_NWorNAA,FOL_Tot_UOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LUatH_NS_SEO,F_LUatH_NS_UOLSE_VWorW,F_LUatH_NS_UOLSE_NWorNAA,F_LUatH_NS_UOLSE_Tot,F_LUatH_NS_NS,F_LUatH_NS_Tot,F_Tot_SEO,F_Tot_UOLSE_VWorW,F_Tot_UOLSE_NWorNAA,F_Tot_UOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_UOLSE_VWorW,PSEO_UOLSE_NWorNAA,PSEO_UOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_UOLSE_VWorW,POL_Afrikaans_UOLSE_NWorNAA,POL_Afrikaans_UOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_UOLSE_VWorW,POL_Arabic_UOLSE_NWorNAA,POL_Arabic_UOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_UOLSE_VWorW,POL_AIndLng_UOLSE_NWorNAA,POL_AIndLng_UOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Canton_SEO,POL_CL_Canton_UOLSE_VWorW,POL_CL_Canton_UOLSE_NWorNAA,POL_CL_Canton_UOLSE_Tot,POL_CL_Canton_NS,POL_CL_Canton_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_UOLSE_VWorW,POL_CL_Mandarin_UOLSE_NWorNAA,POL_CL_Mandarin_UOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot
RA50,6,1298,..,28271,2687,30953,318,31274,..,10795,1367,12165,97,12261,..,2901,449,3347,21,3372,..,609,263,872,6,880,..,2570,887,3455,23,3477,..,2486,425,2905,18,2923,..,4118,265,4379,44,4421,..,3082,545,3627,24,3653,..,2666,277,2944,19,2965,..,3686,424,4108,39,4149,..,1931,226,2155,11,2166,..,341,17,358,0,361,..,2356,404,2762,10,2771,..,5393,162,5552,41,5592,..,5959,618,6576,59,6636,..,7730,294,8024,41,8063,..,4083,307,4390,35,4421,..,23167,1376,24538,174,24712,..,5714,565,6277,64,6338,..,3825,319,4147,36,4181,..,3830,704,4537,25,4560,..,718,213,936,7,942,..,7848,3844,11690,78,11770,..,32556,5408,37965,671,38636,..,198867,31134,230010,2242,232246,..,5198,783,5977,41046,47024,779296,204065,31916,235983,43285,1058569,1542535,..,..,..,..,1542535,..,11498,166,11665,67,11733,..,13318,2054,15371,110,15482,..,1863,48,1912,26,1938,..,15262,3750,19009,151,19158,..,38495,10583,49075,486,49562
RA51,0,14,..,402,46,449,3,455,..,621,60,687,17,699,..,124,14,136,0,133,..,18,4,16,0,16,..,87,28,115,0,115,..,21,0,21,0,21,..,119,17,132,0,137,..,20,7,26,0,26,..,124,7,131,0,131,..,106,8,110,0,117,..,76,11,92,0,92,..,4,0,6,0,6,..,24,6,26,0,31,..,373,18,394,8,399,..,157,10,168,4,173,..,458,18,480,3,486,..,213,10,228,3,230,..,1209,59,1266,16,1288,..,217,3,224,3,223,..,48,5,46,0,46,..,248,48,291,4,297,..,3,0,3,0,3,..,128,76,204,5,207,..,1210,133,1344,35,1378,..,6875,723,7596,112,7709,..,336,28,362,6429,6794,100641,7209,750,7957,6540,115138,198858,..,..,..,..,198858,..,1250,17,1261,6,1272,..,214,27,243,3,244,..,300,7,307,6,313,..,158,46,203,5,203,..,655,250,902,8,911
RA52,0,23,..,369,44,414,4,416,..,285,23,313,9,318,..,44,3,47,0,47,..,13,0,17,0,17,..,24,7,36,0,37,..,40,9,39,0,39,..,139,6,147,3,150,..,31,4,38,0,38,..,62,9,68,0,67,..,60,8,66,3,67,..,39,6,40,0,40,..,37,0,39,0,39,..,14,0,14,0,14,..,462,17,484,6,491,..,154,9,167,0,169,..,533,18,556,6,560,..,328,78,404,10,414,..,1483,125,1605,18,1627,..,98,4,108,0,108,..,44,0,44,0,44,..,266,57,324,0,327,..,10,0,10,0,10,..,141,60,199,0,204,..,1402,232,1630,28,1660,..,6078,742,6824,82,6899,..,345,46,392,7588,7978,76310,6421,791,7214,7672,91191,153328,..,..,..,..,153328,..,1079,22,1096,7,1098,..,105,13,123,0,125,..,473,17,490,10,497,..,101,36,135,0,137,..,473,156,631,3,637
RA53,0,18,..,296,30,326,3,331,..,82,5,89,0,89,..,34,7,38,0,38,..,7,3,9,0,9,..,28,5,32,0,32,..,16,0,12,0,12,..,33,6,37,0,37,..,9,0,11,0,11,..,20,0,20,0,24,..,42,0,48,0,48,..,20,0,19,0,19,..,13,0,13,0,13,..,13,0,12,0,12,..,271,7,284,0,284,..,88,3,96,0,92,..,318,11,332,9,338,..,174,15,195,0,195,..,856,45,901,6,906,..,131,6,143,0,145,..,28,4,30,0,30,..,231,35,265,0,269,..,4,3,15,0,15,..,70,7,79,0,79,..,1121,54,1172,22,1195,..,3871,273,4144,51,4198,..,278,24,301,5280,5587,32220,4151,306,4455,5333,42002,66881,..,..,..,..,66881,..,428,7,434,0,438,..,68,0,65,3,68,..,1213,41,1249,18,1267,..,112,15,126,0,131,..,282,52,335,6,337
RA54,0,3,..,82,7,89,3,86,..,63,3,64,0,64,..,15,7,25,0,25,..,6,3,5,0,5,..,17,3,16,0,16,..,3,0,5,0,5,..,29,0,29,0,29,..,11,0,8,0,8,..,14,0,13,0,13,..,54,8,59,0,57,..,9,0,8,0,8,..,8,0,8,0,8,..,6,0,6,0,6,..,91,0,95,4,96,..,49,3,56,0,56,..,106,4,110,5,107,..,42,11,48,0,48,..,285,15,304,3,312,..,105,5,109,0,113,..,11,0,11,0,11,..,109,30,139,4,141,..,5,0,5,0,5,..,65,43,115,0,115,..,3834,278,4109,100,4209,..,5253,448,5699,129,5827,..,197,89,287,4137,4419,16555,5446,536,5983,4265,26800,36859,..,..,..,..,36859,..,159,0,166,0,162,..,53,7,60,3,64,..,6696,558,7250,194,7446,..,37,6,51,0,51,..,229,38,268,4,269
RA55,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,19,25,29,7,0,7,19,58,232,..,..,..,..,232,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
RA59,0,0,..,8,0,9,0,3,..,13,0,17,0,17,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,6,0,6,..,3,0,3,0,3,..,3,0,3,0,3,..,16,0,20,0,20,..,29,0,29,0,29,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,7,0,7,..,48,10,53,3,59,..,215,26,236,7,244,..,30,0,25,1247,1280,1896,241,28,263,1253,3416,4079,..,..,..,..,4079,..,23,0,23,0,23,..,15,4,21,0,21,..,21,3,23,0,24,..,8,0,8,0,8,..,19,8,29,0,29
