LGA_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
LGA50840,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,3,0,12,0,8,0,0,0,3,0,3,0,0,0,15,4,4,0,8,0,6,0,3,0,3,0,30,7,3,0,9,0,5,0,3,0,4,0,27,0,5,0,8,0,7,0,0,0,0,0,25,8,6,0,33,3,16,0,3,0,3,0,78,13,4,0,37,0,5,3,3,0,0,0,65,15,0,5,20,0,11,4,0,0,0,0,57,14,0,0,8,0,0,0,0,0,0,0,26,17,0,0,20,3,10,0,0
LGA50910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,3,0,3,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,10,3,0,0,4,0,0,0,0,0,0,0,9,5,0,0,3,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,7,0,3,0,0
LGA50980,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,18,0,0,0,0,0,0,0,0,0,16,0,17,0,0,0,0,0,4,0,4,0,24,0,37,0,0,0,0,0,7,0,3,0,12,0,25,0,3,0,3,0,14,0,7,0,14,0,38,0,0,0,15,0,11,0,7,0,12,0,49,0,7,5,4,0,12,0,4,0,3,0,41,5,8,0,19,3,20,0,10,4,0,5,67,44,6,0,64,9,29,0,5,3,10,0,187,57,5,0,75,10,14,3,4,0,5,0,181,77,0,5,82,12,18,4,5,0,0,0,212,61,0,6,32,17,15,3,3,0,0,3,140,162,5,4,94,19,30,0,3
LGA51080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,12,0,0,0,0,0,0,0,15,0,0,0,3,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,8,4,0,0,9,0,0,0,0
LGA51120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,11,0,4,0,0,0,4,0,22,4,0,0,0,0,3,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,5,4,0,0,3,0,0,0,0
LGA51190,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,3,0,7,0,10,0,20,0,3,0,0,0,3,0,9,3,24,0,45,0,4,0,0,0,17,0,10,3,22,0,57,9,9,0,12,0,38,0,25,4,26,0,119,3,15,3,29,4,51,0,22,3,24,0,156,8,13,4,47,3,57,4,17,9,11,0,159,15,8,0,71,3,64,0,3,3,13,0,198,46,18,7,152,18,97,9,18,14,16,0,391,72,18,0,183,14,37,4,11,5,4,0,352,84,11,8,136,6,31,5,4,9,9,0,311,60,5,0,85,9,7,6,7,3,0,0,191,142,8,3,146,19,63,8,9
LGA51260,0,0,3,0,0,0,0,0,0,5,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,7,0,0,0,0,0,3,0,4,0,0,0,17,3,3,0,0,0,5,0,15,0,10,0,46,10,5,0,9,0,12,0,9,0,16,0,60,14,11,0,21,3,34,0,22,5,23,0,127,11,24,3,43,4,74,3,35,0,27,0,218,8,19,3,108,7,54,3,16,5,15,0,241,20,25,3,97,5,60,6,12,3,6,0,239,90,35,9,273,20,98,17,16,10,14,0,592,123,37,6,271,19,48,15,15,11,9,0,548,123,21,4,199,16,42,29,11,5,3,0,455,90,12,4,113,14,9,13,0,5,0,0,265,217,33,7,256,32,61,24,16
LGA51310,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,4,0,11,0,5,0,0,0,5,0,5,0,0,0,17,0,0,0,0,0,7,0,10,0,8,0,27,0,4,0,8,0,15,0,7,0,10,0,47,0,5,0,10,0,8,0,4,0,7,0,35,0,6,0,19,5,21,0,9,0,7,0,75,15,13,0,70,0,57,0,11,0,16,0,189,35,16,4,106,8,22,6,12,0,20,0,228,44,21,3,110,8,50,0,18,3,10,0,275,60,16,0,104,10,24,10,3,0,11,3,241,735,75,18,1035,73,453,21,60
LGA51330,0,0,0,4,0,0,0,0,0,44,0,54,0,0,0,0,0,6,0,0,0,20,0,19,0,0,0,0,0,4,0,8,0,21,0,34,0,0,0,0,0,4,0,16,0,14,0,37,0,0,0,0,0,3,0,19,3,32,0,61,0,4,0,3,0,17,0,41,5,29,0,90,5,11,0,8,0,37,0,47,0,44,0,163,5,24,0,20,0,79,3,64,3,52,0,270,6,51,3,30,7,193,3,87,19,88,0,489,30,81,3,119,6,218,8,91,11,89,6,676,39,53,3,207,6,208,6,75,6,72,0,677,62,53,9,194,15,254,11,56,12,66,11,741,305,89,4,540,43,516,21,90,18,88,5,1730,388,70,11,580,59,150,19,49,11,60,0,1401,369,57,13,516,59,220,15,36,4,66,4,1357,364,30,5,326,43,77,12,25,7,17,0,903,1032,83,10,821,95,415,18,50
LGA51400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,3,0,3,0,8,0,8,0,0,0,0,0,0,0,6,0,9,0,19,0,4,0,4,0,3,0,6,0,13,0,33,0,3,0,10,0,11,0,8,0,4,0,40,7,5,0,27,0,29,5,12,0,15,0,101,7,5,0,40,3,35,3,6,0,3,0,99,14,0,0,35,4,35,3,5,3,8,0,102,40,14,0,154,13,98,4,7,3,5,0,347,67,14,4,163,7,32,8,9,4,8,0,319,75,7,0,133,17,29,5,5,0,5,0,272,69,0,0,77,6,14,3,0,0,3,0,181,160,12,5,130,22,53,14,3
LGA51470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA51540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,5,0,0,0,10,0,8,0,0,0,0,0,0,0,3,0,8,0,14,0,0,0,0,0,4,0,0,0,8,0,14,0,0,0,0,0,0,0,0,0,3,0,13,0,0,0,3,0,11,0,0,0,0,0,19,3,0,0,9,0,8,0,0,0,3,0,23,19,6,0,7,5,10,0,4,0,5,0,58,15,5,0,16,5,9,4,0,0,0,0,51,24,4,0,16,5,4,0,0,0,0,0,44,10,0,0,9,3,0,0,0,0,0,0,25,35,0,0,11,4,4,0,0
LGA51610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,8,4,3,0,0,0,0,0,0,0,0,0,9,3,0,0,4,0,6,0,0,0,0,0,23,9,0,0,7,0,0,0,0,0,0,0,21,8,0,0,4,0,3,0,0,0,0,0,15,4,0,0,4,0,0,0,0,0,0,0,18,21,0,0,7,4,6,0,0
LGA51680,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,7,0,6,0,0,0,15,0,0,0,13,0,14,0,0,0,0,0,32,0,0,0,6,0,5,0,3,0,0,0,28,0,0,0,9,3,5,0,6,0,4,0,36,17,4,0,22,0,22,3,0,0,3,0,76,23,3,3,36,3,12,0,0,0,0,0,89,20,0,3,31,5,13,3,0,3,0,0,85,26,0,0,27,0,5,0,0,4,0,0,64,58,0,0,40,10,20,4,0
LGA51710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,8,0,0,0,5,0,3,0,0,0,0,0,6,0,0,0,5,0,0,0,0,3,0,0,7,7,0,0,7,0,4,0,0,0,0,0,20,4,0,0,8,0,3,0,0,0,0,0,18,13,0,0,10,0,0,0,0,0,0,0,22,9,0,0,7,0,0,0,0,0,0,0,11,14,0,0,9,3,3,0,0
LGA51750,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,3,0,0,0,6,0,0,0,0,0,0,0,8,0,0,0,8,4,0,0,4,0,5,0,7,0,8,0,18,0,0,0,3,0,0,0,0,0,5,0,17,0,5,0,0,0,0,0,3,0,3,0,20,7,4,0,12,0,23,0,13,0,5,0,59,10,5,0,22,3,8,0,3,0,7,0,56,14,4,0,28,4,24,0,3,0,3,0,77,23,4,0,33,8,9,0,0,0,0,0,75,222,30,0,248,37,130,4,20
LGA51820,3,0,0,4,0,0,0,0,0,30,0,41,0,0,0,0,0,0,0,4,0,8,0,15,0,0,0,0,0,0,0,4,0,4,0,13,0,0,0,0,0,0,0,4,0,8,0,18,0,3,0,0,0,3,0,6,0,17,0,31,0,0,0,0,0,8,0,13,0,22,0,44,5,4,0,7,0,20,0,39,3,61,0,134,0,9,0,15,0,66,3,36,3,46,5,188,12,44,0,28,5,122,12,63,12,85,0,378,32,49,0,132,11,196,10,61,11,84,0,585,22,35,5,182,13,257,0,56,11,51,4,639,43,51,6,283,21,246,7,40,12,49,0,756,312,116,15,832,89,576,34,83,23,86,7,2182,428,87,17,994,127,227,44,42,15,42,0,2031,456,54,15,839,121,251,35,40,21,44,0,1878,504,41,17,515,85,89,23,16,11,14,3,1318,1336,80,35,1140,209,436,48,48
LGA51860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,14,5,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0
LGA51890,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,15,0,23,0,5,0,0,0,7,0,4,0,8,0,24,0,0,0,6,0,14,0,12,3,12,0,39,0,4,0,8,0,10,0,3,0,7,0,42,0,0,0,14,0,17,0,4,0,4,0,44,6,3,0,11,0,18,0,4,0,9,0,54,11,3,0,43,3,30,3,5,5,0,0,102,16,4,3,50,6,16,9,0,0,5,0,108,18,0,0,43,6,10,0,0,0,8,0,92,14,6,0,24,0,3,0,0,0,0,0,55,42,3,3,32,10,13,0,0
LGA51960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,7,0,3,4,0,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,0,0,8,4,0,0,3,0,0,0,3,0,0,0,15,8,0,0,11,0,20,0,4,6,0,0,39,13,3,0,14,0,6,0,0,0,0,0,31,9,0,0,11,0,13,0,0,0,0,0,41,3,0,0,5,0,0,0,0,0,0,0,15,19,4,7,8,7,6,4,4
LGA52030,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,9,0,7,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA52100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,5,3,0,0,9,0,0,0,0,0,0,0,15,4,0,0,0,0,4,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,7,5,0,0,3,0,0,0,0
LGA52170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,5,0,8,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,7,0,6,0,13,0,7,0,3,0,5,0,32,8,4,4,12,3,5,0,6,0,3,0,44,10,4,0,13,0,9,0,0,0,4,0,43,7,3,0,19,3,0,0,4,0,0,0,39,146,17,3,237,25,148,8,24
LGA52240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0,6,0,3,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,9,0,6,0,0,0,0,0,14,0,0,0,5,3,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,4,9,0,0,13,0,0,0,0
LGA52310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,0,0,4,6,0,0,3,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
LGA52380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
