LGA_CODE_2021,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
LGA52380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,18
LGA52450,0,0,0,7,0,0,0,0,0,0,0,0,0,0,13,12,0,0,0,0,0,0,0,0,0,0,0,4,9,10,3,25,0,22,0,9,3,36,13,123
LGA52520,0,0,0,10,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,4,5,43,7,0,32,5,16,0,8,0,23,12,140
LGA52590,0,3,0,27,0,0,0,6,0,0,0,0,0,0,45,49,0,0,0,0,0,0,0,0,0,7,3,7,91,36,4,59,9,35,0,47,10,181,45,528
LGA52660,4,3,0,122,0,0,0,4,0,0,0,0,0,6,122,131,0,0,0,0,0,0,0,0,0,11,8,18,323,71,15,249,27,161,25,95,24,589,143,1719
LGA52730,0,10,0,40,0,0,0,0,0,0,0,0,0,0,86,88,0,0,0,0,0,0,0,0,0,6,7,17,82,62,13,81,8,40,9,87,8,346,99,837
LGA52800,0,0,0,44,0,0,0,0,0,0,0,0,0,0,41,51,0,0,0,0,0,0,0,0,0,11,3,12,143,8,8,44,11,30,4,19,0,130,51,450
LGA52870,0,3,0,68,0,0,0,3,0,0,0,0,0,4,59,70,3,0,0,0,0,0,0,0,0,6,6,14,147,46,11,117,19,85,5,64,16,330,69,917
LGA52940,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,3,9,15,4,0,18,0,3,0,4,0,29,6,92
LGA53010,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,4,27,6,0,20,5,0,0,5,0,22,5,88
LGA53080,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,8,4,0,0,5,0,23,6,63
LGA53150,0,13,0,182,0,0,0,0,0,0,4,3,0,0,42,52,0,0,0,0,0,0,0,0,0,0,0,4,144,39,0,123,8,74,10,87,5,263,44,812
LGA53220,0,0,0,102,0,0,0,0,0,0,0,0,0,5,24,34,0,0,0,0,0,0,0,0,0,0,3,6,168,10,12,52,16,34,0,9,9,64,29,405
LGA53290,6,14,5,142,0,0,6,4,0,0,0,0,0,8,128,147,0,0,0,4,0,0,0,0,0,10,3,30,347,77,17,244,24,123,16,99,13,446,150,1550
LGA53360,0,0,0,32,0,0,0,0,0,0,0,0,0,0,50,48,0,0,0,0,0,0,0,0,0,4,0,7,99,25,7,54,16,15,3,17,6,74,47,365
LGA53430,5,42,0,750,3,0,0,0,3,5,0,6,0,3,249,272,0,0,0,5,4,0,0,0,0,13,6,26,809,205,28,603,74,323,47,299,38,973,266,3665
LGA53570,3,6,0,50,0,0,0,0,0,0,0,3,0,4,69,81,0,0,0,0,0,0,0,0,0,12,8,22,114,43,11,66,14,65,8,53,15,334,84,812
LGA53640,0,0,0,11,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,4,0,7,39,9,4,26,0,17,5,6,0,28,9,137
LGA53710,0,0,0,7,0,0,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,0,0,0,4,0,8,28,10,3,19,0,12,0,4,5,32,11,129
LGA53780,8,11,0,472,3,5,5,5,0,6,5,10,4,23,585,654,3,4,5,10,0,0,0,0,4,54,69,150,1939,444,83,1442,155,1212,81,737,126,3390,732,10339
LGA53800,0,22,0,342,0,0,0,4,0,0,0,0,0,11,359,388,3,4,0,6,0,0,0,4,0,23,35,73,829,189,38,627,77,404,51,303,50,1257,413,4238
LGA53920,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,8,12,34,0,8,4,0,8,0,12,0,62,14,145
LGA53990,5,0,4,235,0,0,0,0,3,4,0,0,0,7,226,243,3,0,0,3,0,4,0,0,0,17,18,46,578,119,33,467,50,297,41,221,62,1210,258,3334
LGA54060,0,0,0,30,0,0,0,0,0,0,0,0,0,0,58,57,0,0,0,0,0,0,0,0,0,8,9,16,64,23,8,58,0,35,6,32,14,223,67,529
LGA54130,0,0,0,12,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,30,10,0,28,6,8,3,13,0,36,9,141
LGA54170,25,110,0,2072,8,4,6,6,11,10,0,7,0,44,981,1077,11,7,10,5,4,7,4,14,6,78,61,200,3233,873,124,2366,300,1647,153,1450,229,6359,1092,17825
LGA54200,11,36,0,607,7,0,0,5,3,3,3,6,3,28,384,436,6,3,3,4,0,5,0,0,3,34,29,98,1228,271,41,849,105,617,49,485,86,2337,446,6515
LGA54280,8,0,0,486,0,0,0,0,4,4,0,0,0,4,191,206,3,0,0,4,0,0,3,4,0,6,18,39,994,66,26,399,67,319,32,97,33,305,214,2551
LGA54310,10,3,0,535,5,0,0,0,0,0,0,0,0,4,155,166,0,0,0,0,0,0,0,0,0,0,10,13,739,33,24,231,71,157,14,42,21,86,164,1595
LGA54340,0,3,0,27,0,0,0,3,0,0,0,0,0,3,18,25,0,0,0,0,0,0,0,0,0,6,7,6,105,22,3,72,15,27,8,33,5,148,28,460
LGA54410,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,0,0,4,0,21,8,0,31,0,16,0,8,0,45,13,148
LGA54480,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,13,0,9,0,6,0,5,0,45
LGA54550,0,0,0,29,0,0,0,0,0,0,0,0,0,0,5,6,4,0,0,0,0,0,0,0,0,0,4,3,63,15,3,46,8,20,0,10,4,49,13,221
LGA54620,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,33,7,0,18,7,7,0,3,6,16,9,103
LGA54690,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,5,8,0,5,0,5,0,18,6,53
LGA54760,0,0,0,14,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,7,36,9,0,15,3,9,0,8,0,18,10,102
LGA54830,4,3,0,205,0,0,0,0,7,7,0,0,0,4,305,327,3,0,0,0,0,0,0,0,0,16,17,36,877,170,26,553,82,413,36,211,47,882,342,3640
LGA54900,0,0,0,17,0,0,0,0,0,0,0,0,0,0,8,8,4,0,0,0,0,0,0,0,0,0,0,4,61,14,5,27,3,10,4,5,0,16,10,159
LGA54970,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,5,0,3,0,0,0,16,4,50
LGA55040,0,0,0,13,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,3,29,0,6,10,0,14,0,0,0,17,14,89
LGA55110,15,79,4,765,3,0,7,11,4,9,0,12,6,53,843,937,5,7,10,5,0,0,0,0,0,105,80,206,1253,363,80,1185,143,950,88,752,183,5648,981,11632
LGA55180,0,5,0,48,0,0,0,0,0,0,0,0,0,0,81,90,3,0,0,0,0,0,0,0,0,8,12,30,211,89,22,193,20,91,16,73,12,347,105,1177
LGA55250,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,15,0,0,0,0,0,0,0,0,0,0,3,3,28,3,5,4,0,5,0,5,0,16,9,70
LGA55320,10,139,3,1744,3,0,3,6,4,10,4,9,3,24,495,560,9,0,0,5,0,0,0,3,0,65,38,128,1928,503,65,1393,139,891,75,969,122,4421,566,11072
LGA55390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,10,6,17
LGA55460,0,5,0,26,0,0,0,0,0,0,0,0,0,0,22,28,0,0,0,0,0,0,0,0,0,0,4,9,65,25,4,60,7,38,6,19,4,101,30,349
LGA55530,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4,0,5,9,0,0,9,0,4,0,0,4,15,4,49
LGA55600,0,0,0,14,0,0,0,0,0,0,0,0,0,0,16,19,0,0,0,0,0,0,0,0,0,0,0,3,59,12,6,60,6,23,7,15,4,50,17,261
LGA55670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,6,22,5,0,9,0,8,0,4,0,16,9,70
LGA55740,0,42,0,250,0,0,0,0,0,0,0,0,0,7,56,62,0,0,0,0,0,0,0,0,0,0,5,7,141,52,0,125,13,95,5,113,3,264,62,880
LGA55810,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,8,0,0,0,15,3,40
LGA55880,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,13,0,0,0,3,0,12,4,55
LGA55950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,3,3,24,3,0,11,3,10,0,4,0,14,10,80
LGA56090,3,29,0,465,0,3,0,3,0,4,0,5,3,21,300,343,0,0,3,0,0,4,0,0,0,23,19,61,789,179,45,613,79,450,33,382,67,1624,328,4594
LGA56160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,10
LGA56230,8,15,6,147,5,0,0,0,4,3,0,0,0,14,191,216,0,0,0,5,0,0,0,0,0,22,19,51,279,86,14,237,34,211,19,158,35,1037,227,2332
LGA56300,0,0,0,10,0,0,0,0,0,0,0,0,0,0,22,21,0,0,0,0,0,0,0,0,0,0,4,4,25,21,0,31,0,17,6,26,4,98,25,251
LGA56370,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0,17,0,13,0,12,0,26,12,98
LGA56460,0,8,0,38,0,0,0,0,0,0,0,0,0,0,34,42,0,0,0,0,0,0,0,0,0,5,7,16,89,29,3,94,8,50,5,27,6,160,50,523
LGA56580,6,99,0,677,0,0,0,0,0,4,0,0,0,11,97,119,0,0,0,0,0,4,0,0,0,3,0,16,290,140,7,246,18,209,5,251,20,848,105,2151
LGA56620,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,3,3,12,16,3,5,0,0,0,0,6,0,44,7,88
LGA56730,0,4,0,76,0,0,0,0,0,0,0,0,0,6,103,109,0,0,0,3,0,5,0,0,0,8,10,23,208,56,9,160,18,147,7,95,17,433,131,1279
LGA56790,6,6,0,27,3,0,0,0,0,0,0,0,0,0,27,34,0,0,0,0,0,0,0,0,0,5,3,10,84,34,9,58,4,22,6,36,10,201,28,489
LGA56860,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,4,0,0,0,11,4,30
LGA56930,0,17,0,76,0,0,0,0,0,0,0,0,0,0,10,13,0,0,0,0,0,0,0,0,0,0,0,3,19,8,0,23,0,24,3,20,0,57,12,167
LGA57000,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,13,0,9,0,0,0,9,0,45
LGA57080,5,53,0,879,3,0,3,5,4,3,4,5,4,6,268,300,0,0,0,0,0,0,0,0,3,0,3,13,1224,236,24,618,88,484,30,231,39,592,289,3858
LGA57140,0,4,0,10,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,21,7,5,14,0,19,0,16,4,57,7,150
LGA57210,0,0,0,45,0,0,0,0,0,0,0,0,0,6,54,64,0,0,4,0,0,0,0,0,0,3,4,13,118,43,15,105,17,59,7,45,15,258,64,751
LGA57280,3,0,0,352,0,0,3,0,0,4,0,0,0,0,125,138,0,0,0,3,0,0,0,0,0,0,11,23,551,24,23,158,45,129,11,25,18,68,147,1196
LGA57350,0,0,0,13,0,0,0,0,0,0,0,0,0,0,6,6,0,3,0,0,0,0,0,0,0,0,0,3,21,5,0,21,0,13,0,3,5,46,6,119
LGA57420,0,0,0,23,0,0,0,0,0,0,0,0,0,0,20,25,0,0,0,0,0,0,0,0,0,5,0,8,50,12,7,35,7,28,9,14,4,76,23,259
LGA57490,22,29,0,951,9,0,0,9,9,20,3,4,4,41,1127,1235,15,0,5,6,0,7,0,4,4,76,63,180,2412,407,109,1784,256,1446,160,809,196,4322,1258,13164
LGA57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,8,0,19
LGA57700,0,10,0,272,5,7,0,0,0,4,0,0,0,10,221,248,7,0,3,4,0,0,0,0,0,15,16,42,732,103,40,501,61,292,30,189,33,749,252,2980
LGA57770,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,0,0,5,30,5,0,13,5,10,0,4,0,43,9,124
LGA57840,4,80,0,1070,0,0,0,0,3,3,3,0,0,7,265,286,4,0,4,0,0,0,0,0,0,10,18,39,1185,259,24,763,62,529,34,427,35,1408,301,5030
LGA57910,17,150,0,3363,11,5,12,15,18,19,8,12,10,59,1337,1505,16,3,14,8,3,9,0,3,6,101,123,288,5901,1351,165,3725,397,1914,204,1657,210,6760,1574,23852
LGA57980,3,55,0,539,0,0,4,0,0,4,0,0,0,4,106,115,0,0,0,0,0,0,0,0,0,5,3,14,493,119,8,284,25,190,8,183,17,561,111,2007
LGA58050,9,36,0,996,16,3,3,10,10,17,0,9,4,28,975,1071,10,0,11,10,4,4,0,4,4,63,79,196,3266,570,112,2077,275,1449,135,852,143,3455,1098,13424
LGA58190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,10,0,3,0,0,0,12,0,36
LGA58260,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,5,13,0,3,0,4,0,21,7,73
LGA58330,6,0,0,45,0,0,0,0,0,0,0,0,0,6,67,69,4,0,0,0,0,0,0,0,0,0,7,14,95,46,3,79,13,83,11,50,16,259,69,721
LGA58400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,8,0,0,0,17,0,41
LGA58470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,8
LGA58510,3,7,0,746,6,0,0,6,5,3,0,3,0,4,274,296,0,0,0,0,3,0,0,0,0,9,21,32,1335,255,27,762,79,404,30,251,44,726,310,4224
LGA58540,0,0,0,9,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,4,30,4,3,19,0,13,5,14,0,17,12,115
LGA58570,5,15,0,1087,3,0,3,0,3,7,0,0,0,3,274,295,3,0,0,0,5,4,0,0,0,7,10,33,1571,259,23,768,81,354,27,240,36,645,297,4302
LGA58610,0,0,0,16,0,0,0,0,0,0,0,0,0,3,9,15,0,0,0,0,0,0,0,0,0,6,0,4,34,7,0,51,4,10,6,20,3,86,13,230
LGA58680,0,0,0,7,0,0,0,0,0,0,0,0,0,4,8,12,4,0,0,0,0,0,0,0,0,3,0,3,17,4,0,17,0,4,0,8,0,24,8,76
LGA58760,11,47,3,1281,12,4,6,18,10,13,7,15,8,41,1291,1416,7,4,11,11,4,3,0,6,5,91,110,257,4066,759,115,2735,359,1751,193,1108,228,5329,1474,18119
LGA58820,0,0,0,38,0,0,0,0,0,0,0,0,0,0,29,31,0,0,0,0,0,0,0,0,0,4,6,15,48,22,7,64,10,53,11,38,14,230,42,545
LGA58890,0,0,0,9,0,0,0,0,0,0,0,0,0,0,12,15,0,0,0,0,0,0,0,0,0,4,3,9,24,11,0,22,0,13,0,6,0,22,14,112
LGA59030,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,0,0,7,0,3,0,0,0,9,3,44
LGA59100,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,4,26,7,3,15,0,10,0,4,5,14,6,88
LGA59170,0,0,0,21,0,0,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,44,11,3,21,8,12,5,3,3,19,13,137
LGA59250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,13,3,27
LGA59310,0,0,0,7,0,0,0,0,0,0,0,0,0,0,11,9,0,0,0,0,0,0,0,0,0,0,0,0,39,9,0,27,3,5,3,13,0,36,9,154
LGA59320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,7,0,9,0,4,6,8,5,49
LGA59330,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,9,6,3,0,0,0,15,3,57
LGA59340,0,0,0,69,3,0,0,0,0,0,0,0,0,0,58,70,0,0,5,0,0,0,0,0,0,0,0,8,235,20,12,67,9,60,7,21,5,87,62,577
LGA59350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,12
LGA59360,0,0,0,15,0,0,0,0,0,3,0,0,0,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,36,8,0,21,0,16,4,9,0,23,10,122
LGA59370,3,4,0,34,0,0,0,0,0,0,0,0,0,0,36,45,3,0,3,0,0,0,0,0,0,8,3,14,64,25,7,53,9,37,6,51,9,215,49,523
LGA59499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
