UCL_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
UCL513005,0,0,0,0,0,0,0,0,0,14,0,21,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,22,0,27,0,0,0,0,0,3,0,6,0,21,0,36,0,0,0,0,0,0,0,7,0,100,3,112,0,0,0,0,0,3,0,10,0,66,0,80,0,0,0,0,0,8,0,7,0,33,0,66,5,8,0,10,0,13,0,8,0,36,0,82,5,0,0,8,0,17,0,5,0,16,0,48,10,7,0,12,0,3,0,0,0,9,0,39,45,0,0,35,0,22,4,3,6,11,0,137,25,3,9,31,4,0,3,0,0,8,0,79,26,4,0,12,6,7,3,0,0,3,0,67,20,0,5,5,3,4,0,0,0,0,0,37,27,0,0,7,7,8,0,0
UCL514001,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,4,0,11,0,0,0,0,0,0,0,5,5,27,0,33,0,0,0,0,0,0,0,0,0,24,0,23,0,0,0,0,0,0,0,11,0,142,3,163,0,0,0,0,0,0,0,7,0,52,0,65,0,9,0,3,0,4,0,11,0,33,0,61,0,4,0,3,0,11,0,14,4,41,0,81,0,3,0,8,0,9,0,7,0,7,0,36,5,0,0,13,0,8,0,5,3,9,0,54,13,4,5,17,0,20,0,4,0,4,0,71,14,0,5,20,6,8,0,0,5,4,0,52,24,0,0,6,5,9,0,0,0,4,0,46,9,0,0,5,0,0,0,0,0,0,0,18,16,0,0,10,0,8,0,0
UCL514002,0,0,0,0,0,0,0,0,0,12,0,15,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,11,0,17,0,0,0,0,0,0,0,3,0,5,0,11,0,0,0,0,0,0,0,3,0,51,0,63,0,6,0,0,0,0,0,9,0,30,0,48,0,9,0,3,0,0,0,11,0,56,3,82,5,14,0,12,0,11,0,8,0,35,0,83,0,7,0,6,0,3,0,3,0,14,0,37,13,4,3,10,0,0,0,5,0,19,0,60,24,11,0,31,0,7,0,3,5,16,0,103,26,0,3,14,0,0,3,0,0,14,0,62,12,6,0,12,0,5,0,0,0,5,0,43,14,0,0,3,0,0,0,0,0,0,0,24,25,7,3,19,3,0,0,0
UCL514003,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,6,0,9,0,17,0,0,0,0,0,0,0,6,0,3,0,10,0,0,0,0,0,0,0,0,0,31,0,37,0,0,0,0,0,0,0,10,0,27,0,46,0,3,0,5,0,4,3,5,0,22,0,48,5,11,0,21,3,3,0,6,0,18,0,70,0,0,0,14,0,6,0,0,0,5,0,27,11,5,0,20,3,5,0,5,0,15,0,55,37,9,0,30,4,7,4,4,0,9,0,101,30,3,0,24,5,7,0,0,0,4,0,75,13,7,0,10,0,4,0,0,0,5,0,32,11,0,0,5,0,0,0,0,0,0,0,17,11,7,0,12,0,5,0,0
UCL514004,0,0,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,23,0,22,0,0,0,0,0,0,0,9,0,10,0,20,0,5,0,0,0,0,0,10,0,97,4,114,0,4,0,3,0,9,0,14,5,28,0,61,0,6,0,5,0,9,0,11,0,20,0,52,0,6,0,6,0,13,0,4,0,30,0,61,10,4,0,4,0,3,0,4,4,4,0,30,10,3,0,8,0,11,0,0,0,7,0,32,23,4,0,27,4,20,0,3,3,0,0,83,30,0,0,19,0,5,0,0,0,4,0,61,15,0,0,4,0,0,0,0,0,0,0,28,9,0,0,4,0,0,0,0,0,0,0,11,18,3,0,11,0,3,0,0
UCL515001,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,3,0,5,0,9,0,0,0,0,0,0,0,3,0,46,0,43,0,4,0,0,0,0,0,4,3,14,0,20,0,0,0,0,0,0,0,0,0,18,0,19,0,5,0,0,0,0,0,0,0,10,0,23,0,3,0,0,0,0,0,0,0,4,0,13,0,0,0,4,0,6,0,0,0,3,0,9,0,0,0,8,4,3,0,0,0,5,0,14,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
UCL515002,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,18,0,19,0,0,0,0,0,0,0,0,0,11,0,18,0,0,0,0,0,0,0,3,0,9,0,20,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,5,0,3,0,4,0,13,0,0,0,3,0,0,0,0,0,4,0,17,8,0,0,6,0,0,0,0,0,0,0,20,5,0,0,3,6,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0
UCL515003,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,10,0,14,0,0,0,0,0,0,0,4,0,9,0,18,0,0,0,0,0,4,0,4,0,54,0,60,0,3,0,0,0,0,0,7,0,24,0,32,0,3,0,0,0,4,0,4,0,23,0,44,0,6,0,7,0,0,0,6,0,16,0,28,0,0,0,3,0,4,0,0,0,5,0,10,0,3,0,5,0,0,0,0,0,4,0,22,9,0,0,19,0,5,0,0,0,3,0,35,6,0,0,7,0,5,0,0,0,0,0,21,3,0,0,4,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0
UCL515004,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,7,0,0,0,0,0,0,0,0,0,14,0,19,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,3,0,0,0,0,0,8,0,13,0,0,0,4,0,4,0,0,0,4,0,6,0,0,0,9,0,4,0,0,0,0,0,13,18,0,0,4,0,0,0,0,0,0,0,26,10,0,3,0,0,4,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
UCL515005,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,7,0,5,0,7,0,0,0,0,0,0,0,5,0,36,0,42,0,0,0,0,0,5,0,7,0,13,0,21,0,0,0,0,0,0,0,5,0,13,0,22,0,0,0,3,0,8,0,0,0,10,0,26,0,0,0,3,0,4,0,0,0,0,0,14,0,0,0,6,0,0,0,0,0,0,0,14,12,0,0,5,3,5,0,0,0,4,0,31,10,0,0,3,0,0,0,0,0,3,0,21,5,0,0,4,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0
UCL515006,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,13,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,3,26,3,37,0,0,0,0,0,0,0,3,0,11,0,20,0,5,0,0,0,3,0,0,0,11,0,21,4,0,0,8,0,10,0,4,0,5,0,32,4,4,0,3,0,6,0,0,0,0,0,19,5,3,0,4,0,4,0,0,0,0,0,26,18,0,3,3,0,10,0,0,0,3,0,42,22,0,0,10,0,3,0,0,0,0,0,38,14,6,0,5,0,3,0,0,0,0,0,31,8,0,0,0,0,0,0,0,0,0,0,17,21,0,0,6,3,0,0,0
UCL515007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,12,0,13,0,0,0,0,0,0,0,3,0,10,0,14,0,0,0,3,0,0,0,0,0,9,0,15,0,5,0,3,0,0,0,0,0,11,0,22,3,0,0,6,0,0,0,0,0,3,0,15,0,0,0,4,0,6,0,0,0,4,0,11,3,9,0,9,4,7,0,6,0,7,0,31,10,0,0,9,4,0,0,0,0,0,0,19,3,5,0,4,0,0,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,9,9,0,0,4,0,0,0,0
UCL515008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,3,0,4,0,0,0,0,0,12,6,0,0,7,0,0,0,0,0,0,0,11,0,0,3,5,0,0,0,0,0,0,0,10,27,0,5,5,3,3,0,0
UCL515009,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,6,0,0,0,55,0,60,0,0,0,0,0,0,0,0,0,24,0,32,0,0,0,5,0,3,0,9,0,29,0,49,0,11,0,4,0,0,0,3,0,12,0,37,0,0,0,3,0,0,0,4,0,3,0,11,7,3,0,3,0,4,0,0,0,6,0,26,8,0,0,8,0,3,0,0,0,10,0,29,4,0,0,5,5,3,0,0,0,0,0,17,6,0,0,3,0,0,0,5,0,6,0,14,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0
UCL515010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,19,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,9,0,5,0,0,0,0,0,0,0,5,0,14,0,0,0,0,0,4,0,0,0,0,0,8,3,0,0,3,0,0,0,0,0,0,0,8,12,0,0,4,4,4,0,0,0,3,0,30,16,0,0,3,0,0,0,0,0,0,0,21,17,0,0,5,0,0,0,0,0,0,0,26,5,0,0,0,0,0,0,0,0,0,0,12,26,0,0,6,5,0,0,0
UCL515011,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,16,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,6,0,55,0,56,5,4,0,0,0,3,0,6,0,28,0,43,0,0,0,0,0,7,0,3,0,16,0,26,0,0,0,5,0,4,0,0,4,17,0,40,0,0,0,3,0,9,0,0,0,8,0,16,0,0,0,7,0,5,0,0,0,3,0,14,12,4,0,11,0,8,0,0,0,5,0,31,10,0,0,8,0,0,0,0,0,4,0,13,10,0,0,4,3,4,0,0,0,3,0,24,4,0,0,0,0,0,0,0,0,0,0,9,8,0,0,3,0,0,0,0
UCL515012,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,16,0,0,0,0,0,0,0,4,0,9,0,14,0,3,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,6,0,4,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,6,0,4,0,0,0,0,0,26,15,5,0,11,3,0,0,0,0,0,0,38,9,0,0,5,0,0,0,0,0,0,0,18,6,0,3,0,0,0,0,0,0,0,0,15,11,0,0,0,0,0,0,0
UCL515013,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0,0,0,0,0,0,0,0,12,0,12,0,8,0,0,0,6,0,0,0,7,0,25,0,0,0,3,0,3,0,3,0,4,0,18,0,0,0,3,0,4,0,0,3,7,0,15,6,0,0,5,0,0,0,0,0,0,0,17,20,0,0,7,0,4,0,0,0,3,0,45,19,4,0,16,5,0,0,0,0,0,0,41,10,0,0,4,3,3,0,0,0,0,0,18,12,0,0,4,0,0,0,0,0,0,0,20,12,3,0,0,3,0,0,0
UCL515014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,3,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0
UCL515015,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,5,0,35,0,37,0,0,0,0,0,4,0,4,0,21,0,26,0,4,0,0,0,0,0,0,0,22,0,22,0,0,0,7,0,3,0,3,0,14,3,33,4,0,0,5,0,6,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,13,18,0,0,10,0,4,0,0,0,3,0,44,13,0,0,4,0,4,0,0,0,0,0,28,5,0,0,6,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,3,0,4,0,0
UCL515016,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,6,0,5,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,9,0,37,0,44,0,0,0,0,0,0,0,3,0,10,0,18,0,5,0,0,0,0,0,0,0,10,0,23,0,5,0,0,0,3,0,8,0,6,0,24,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,5,0,0,0,0,0,3,0,11,7,0,0,5,0,7,0,0,0,3,0,23,4,0,0,9,0,0,0,0,0,6,0,18,9,0,0,3,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,0,0,6,8,0,0,7,0,0,0,0
UCL515017,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,4,0,21,0,31,0,6,0,0,0,0,0,0,0,11,0,17,5,8,0,0,0,0,0,5,0,7,0,15,0,3,0,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,4,0,0,0,0,11,0,3,0,3,0,0,0,0,0,3,0,11,7,3,0,3,0,0,0,0,0,4,0,28,8,0,0,0,0,0,0,0,0,6,0,12,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0
UCL515018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,7,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,0,5,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,6,0,0,0,0,0,9,7,0,0,0,3,0,0,0,0,0,0,6,24,3,0,9,0,10,0,0
UCL515019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,3,0,5,0,3,0,49,3,62,0,0,0,0,0,4,0,8,0,23,0,32,5,0,0,0,0,4,0,3,0,10,0,28,4,0,0,7,0,4,0,0,0,15,0,36,0,3,0,7,0,4,0,0,0,0,0,27,7,0,0,9,0,0,0,0,0,3,0,26,24,0,5,11,0,3,3,0,0,9,4,53,14,5,0,5,3,0,0,0,0,0,0,35,15,0,0,3,0,0,0,0,0,0,0,27,5,0,0,0,0,0,0,0,0,0,0,11,15,4,0,0,0,0,0,0
UCL515020,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,0,0,4,0,6,3,0,0,0,0,3,0,0,0,6,0,15,3,0,0,0,0,7,0,4,0,3,0,15,0,5,0,5,0,3,0,0,0,0,0,10,0,0,0,4,0,4,0,0,0,0,0,12,33,0,0,7,0,4,0,0,0,0,0,46,37,3,0,10,3,6,0,0,0,0,0,50,29,0,0,10,0,0,0,0,0,0,0,39,14,0,0,4,0,0,0,0,0,0,0,19,33,0,0,5,0,4,0,0
UCL515021,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,26,0,25,0,0,0,0,0,0,0,0,0,17,0,20,0,3,0,0,0,7,0,0,0,13,0,26,0,0,0,4,0,0,0,0,0,10,0,21,0,0,0,4,0,0,0,0,0,3,0,10,0,0,0,5,0,0,0,3,0,3,0,12,8,4,0,8,0,0,0,0,0,3,0,25,7,0,0,3,0,0,7,0,0,0,0,25,4,3,0,3,0,5,0,0,0,0,0,12,3,0,0,0,0,0,5,0,0,0,0,9,3,0,0,5,0,0,0,0
