UCL_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
UCL513005,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,7,0,0,0,3,0,4,0,0,0,4,0,14,0,6,0,0,0,4,0,3,0,3,0,15,0,0,0,8,0,13,0,7,3,6,0,37,0,9,0,12,5,27,0,15,0,12,0,72,0,0,0,16,7,19,3,5,9,10,0,64,5,8,0,23,4,21,0,0,4,3,0,75,28,6,0,75,11,65,11,3,9,4,0,210,39,6,4,75,10,19,8,10,0,6,0,174,36,0,3,69,4,19,7,5,0,5,0,153,18,0,4,32,4,4,0,0,0,0,0,70,53,0,0,44,17,31,11,0
UCL514001,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,14,0,15,0,5,0,0,0,7,0,3,0,12,0,21,0,0,0,6,0,14,0,5,3,9,0,31,0,4,0,8,0,9,0,0,0,8,0,31,0,0,0,14,0,17,0,0,0,4,0,43,0,4,0,11,0,12,0,7,0,9,0,42,10,0,0,32,0,26,0,4,7,0,0,77,16,0,3,34,6,9,9,0,0,5,0,86,17,0,0,37,0,12,0,0,0,4,0,73,12,4,0,16,0,3,0,0,0,0,0,37,26,3,4,25,3,10,0,0
UCL514002,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,4,0,3,0,6,0,3,0,3,0,0,0,0,0,0,0,14,3,0,0,3,0,7,0,4,0,0,0,25,0,3,0,21,0,9,0,0,0,5,0,42,5,8,0,22,0,11,0,0,0,0,0,46,20,9,3,67,3,12,8,4,3,0,0,122,22,9,0,74,4,4,0,5,5,0,0,122,23,5,0,29,4,10,9,5,0,0,0,89,14,0,0,18,3,0,0,0,0,0,0,39,33,12,6,52,8,15,10,0
UCL514003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,3,0,13,0,5,0,7,0,7,3,7,0,4,0,26,4,9,0,14,0,12,0,11,0,0,0,58,3,10,0,24,4,15,3,0,0,3,0,61,4,6,0,31,0,10,0,4,0,0,0,67,22,16,4,73,4,25,0,5,0,0,0,149,31,5,4,52,6,14,8,0,0,0,0,116,12,4,4,40,4,7,3,0,0,5,0,75,13,3,0,20,4,4,3,0,0,0,0,50,19,9,0,25,0,6,7,0
UCL514004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,4,0,9,0,11,0,5,0,4,0,11,0,4,0,9,0,23,0,0,0,7,0,18,0,5,0,3,0,37,4,4,0,10,3,14,0,6,0,5,0,40,5,0,0,10,0,14,0,0,0,3,0,30,7,0,0,29,7,22,0,0,3,0,0,71,23,0,0,32,5,5,0,0,0,5,0,72,13,0,0,20,0,8,0,0,0,4,0,55,13,0,0,14,0,6,0,0,0,0,0,33,29,0,0,17,0,12,0,0
UCL515001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
UCL515002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,5,0,7,0,0,0,0,0,14,4,0,0,16,0,0,0,0,0,0,0,17,5,0,0,4,0,4,0,0,0,0,0,15,7,0,0,3,0,0,0,0,0,0,0,8,16,0,0,9,3,0,0,0
UCL515003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,4,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,0,12,0,0,0,4,0,0,0,0,0,0,0,13,0,0,0,3,0,5,0,0,0,0,0,9,5,6,0,13,0,4,0,3,0,5,0,29,6,0,0,11,0,0,0,3,0,0,0,24,7,0,0,11,5,7,4,0,0,0,0,25,7,0,0,3,0,0,0,0,0,0,0,6,6,0,0,4,0,0,0,0
UCL515004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,6,0,3,0,0,0,0,0,11,0,0,0,8,0,8,0,0,0,0,0,17,0,0,0,0,0,7,0,0,0,0,0,13,18,0,0,20,3,15,0,0,3,0,0,56,3,0,0,11,0,8,0,0,0,0,0,28,4,0,0,10,0,0,0,0,0,0,0,15,10,0,0,4,0,0,0,0,0,0,0,20,6,0,0,6,0,4,0,0
UCL515005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,8,0,0,0,0,0,4,0,3,0,0,0,5,0,0,0,6,0,5,0,0,0,0,0,13,0,0,0,4,0,5,0,5,0,0,0,11,5,0,0,8,0,8,0,0,0,4,0,20,11,4,0,18,0,10,0,0,0,3,0,54,9,0,0,16,0,0,0,4,0,0,0,36,7,0,0,12,0,0,0,0,0,3,0,26,4,0,0,0,0,0,0,0,0,0,0,9,7,0,0,6,0,0,0,0
UCL515006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,5,0,0,0,6,0,6,0,0,0,0,0,0,0,3,0,8,0,11,0,0,0,0,0,4,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,8,0,6,0,0,0,0,0,15,0,0,0,9,0,8,0,0,0,3,0,25,15,0,0,9,0,13,0,4,0,5,0,45,12,0,0,9,5,8,4,0,0,0,0,41,14,4,0,14,5,0,0,0,0,0,0,33,9,0,0,7,3,0,0,0,0,0,0,17,23,0,0,11,4,3,0,0
UCL515007,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,3,0,0,0,0,0,13,0,3,0,15,0,4,0,0,0,0,0,24,0,3,0,15,0,0,0,0,0,0,0,20,7,0,0,15,5,7,4,0,3,0,0,40,13,5,0,24,6,5,0,0,0,0,0,50,0,0,0,14,3,6,0,0,3,0,0,31,5,0,0,13,0,0,0,0,0,0,0,17,13,3,0,10,0,4,6,0
UCL515008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,3,0,0,5,5,0,0,0,0,0,0,15,4,3,0,8,0,6,0,0,0,0,0,27,5,0,0,6,0,0,0,0,0,0,0,22,38,4,4,25,4,13,6,0
UCL515009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,4,0,0,0,4,0,3,4,0,0,15,0,6,0,3,0,6,0,7,0,0,0,20,0,3,0,3,0,4,0,3,0,0,0,17,3,4,0,3,0,5,0,0,0,0,0,17,0,8,0,11,0,6,0,0,0,0,0,27,4,3,3,18,0,0,0,0,0,0,0,33,4,0,0,10,0,0,0,0,0,0,0,14,5,0,0,3,0,0,0,0,0,0,0,10,14,7,0,6,4,4,0,0
UCL515010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,4,0,0,0,3,0,7,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,4,0,5,0,0,0,0,0,12,7,4,0,3,0,3,0,0,0,0,0,21,7,0,0,6,0,4,0,0,0,0,0,13,6,0,0,7,0,6,0,0,0,0,0,23,7,0,0,4,6,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0
UCL515011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,4,0,13,0,0,0,0,0,14,0,3,0,7,0,6,0,5,0,8,0,25,0,3,0,5,0,8,0,0,0,0,0,15,6,0,0,9,0,3,0,0,0,0,0,17,3,0,0,12,3,13,0,0,0,3,0,46,7,3,0,20,3,9,0,0,0,0,0,36,5,0,0,14,4,8,0,0,0,0,0,27,3,0,0,4,0,0,0,0,0,0,0,9,8,0,0,7,6,3,4,0
UCL515012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,8,0,0,0,0,0,11,0,3,0,8,0,3,0,0,0,0,0,11,0,0,0,5,0,6,0,0,0,0,0,16,3,0,0,21,4,12,0,0,0,0,0,47,4,5,0,22,0,0,0,0,0,0,0,38,16,0,0,10,0,5,0,0,0,0,0,31,16,0,0,10,0,0,0,0,0,0,0,33,27,0,0,18,3,6,0,0
UCL515013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,3,0,15,0,0,0,3,0,7,0,0,0,0,0,14,10,0,0,6,0,8,0,0,0,0,0,20,8,0,0,17,0,9,3,3,0,3,0,38,10,0,0,21,3,0,4,0,6,0,0,41,10,0,0,11,3,3,0,0,0,0,0,27,5,0,0,7,0,0,0,0,0,0,0,13,11,6,0,13,3,6,0,0
UCL515014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,5,0,3,0,10,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0
UCL515015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,9,0,3,0,7,0,11,0,0,0,9,0,27,0,0,0,7,0,11,0,0,0,3,0,24,6,5,0,7,0,3,0,0,0,5,0,25,16,3,0,16,0,18,0,0,0,0,0,56,17,4,0,18,0,0,0,0,0,0,0,36,4,0,0,4,0,0,5,0,0,0,0,19,13,0,0,8,0,0,0,0,0,0,0,21,9,0,0,3,0,0,0,0
UCL515016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,3,0,0,0,0,0,7,0,0,0,3,0,3,0,0,0,0,0,12,3,0,0,6,0,4,0,0,0,0,0,14,5,0,0,11,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,0,0,8,6,0,0,6,0,4,0,0
UCL515017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,4,0,0,0,0,4,0,0,12,5,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,3,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0
UCL515018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,12,0,4,3,0,0,28,3,3,0,6,0,4,0,0,0,0,0,23,7,0,0,5,0,10,0,0,0,0,0,26,3,0,0,8,0,0,0,0,0,0,0,14,12,3,7,10,3,11,5,4
UCL515019,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,0,13,0,3,0,0,0,11,0,7,0,4,0,22,0,3,0,0,0,12,0,6,0,0,0,19,0,0,0,6,0,5,0,0,0,5,0,24,0,3,0,6,0,5,0,4,0,3,0,25,3,3,0,7,0,8,0,0,0,0,0,26,7,3,0,14,0,10,0,0,0,0,0,41,18,4,0,15,4,0,0,0,0,0,0,41,5,0,0,7,0,0,0,0,0,0,0,17,5,0,0,3,0,0,0,0,0,0,0,5,6,0,0,6,3,4,0,0
UCL515020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,3,0,0,0,3,0,15,0,0,0,0,0,4,0,3,0,3,4,17,0,0,0,4,0,4,0,0,0,0,0,10,4,0,0,9,0,5,0,0,0,0,0,18,11,0,0,17,0,9,0,3,0,3,0,45,13,0,0,14,3,5,0,0,0,4,0,47,19,4,0,26,0,10,0,0,0,0,0,56,12,0,0,4,0,0,0,0,0,0,0,16,25,0,0,15,10,5,0,0
UCL515021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,3,0,5,0,0,0,0,0,16,4,0,0,11,0,4,0,0,0,0,0,18,7,0,0,19,0,0,3,0,0,0,0,33,8,4,0,12,0,0,0,0,0,0,0,26,3,0,0,5,0,0,0,0,0,0,0,18,11,0,0,6,0,0,0,0
